Cell_name	Zvalue	Color	Cluster	CD36	PPARA
MGH53_P6_A11	NA	black	0	0	0.16607
MGH53_P6_A12	NA	black	0	0	0.17249
MGH53_P6_B02	NA	black	0	0	0
MGH53_P6_B03	NA	black	0	0	0.13356
MGH53_P6_B04	NA	black	0	0	0
MGH53_P6_B05	NA	black	0	0	0
MGH53_P6_B06	NA	black	0	0	0.16092
MGH53_P6_B07	NA	black	0	0	0.49365
MGH53_P6_B09	NA	black	0	0	0.077243
MGH53_P6_B10	NA	black	0	0	0.15834
MGH53_P6_C01	NA	black	0	0	0.42653
MGH53_P6_C03	NA	black	0	0	0.098958
MGH53_P6_C04	0.177071539683	green3	2	0.092207	0.049631
MGH53_P6_C05	NA	black	0	0	0.40272
MGH53_P6_C06	NA	black	0	0	0.31034
MGH53_P6_C07	NA	black	0	0	0.12168
MGH53_P6_C08	NA	black	0	0	0.16479
MGH53_P6_C09	0.0751681480702	green3	2	0.14143	0.17887
MGH53_P6_C10	NA	black	0	0	0.14796
MGH53_P6_C11	NA	black	0	0	0
MGH53_P6_C12	NA	black	0	0	0
MGH53_P6_D01	NA	black	0	0.26903	0
MGH53_P6_D02	0.0235022252285	green3	2	0.21164	0.10568
MGH53_P6_D03	NA	black	0	0	3.5597
MGH53_P6_D05	NA	black	0	0	0.090853
MGH53_P6_D07	NA	black	0	0	0.18903
MGH53_P6_D08	0.0193835168724	green3	2	0.19661	0.26903
MGH53_P6_D09	-0.0170990313881	green3	2	0.24853	0.09356
MGH53_P6_D10	NA	black	0	0	1.1897
MGH53_P6_D11	NA	black	0	0	0.10969
MGH53_P6_D12	NA	black	0	0	0
MGH53_P6_E01	NA	black	0	0	0.1635
MGH53_P6_E02	NA	black	0	0	0
MGH53_P6_E03	NA	black	0	0	0.075875
MGH53_P6_E04	NA	black	0	0	0.46571
MGH53_P6_E05	NA	black	0	0	0.35614
MGH53_P6_E06	NA	black	0	0	0
MGH53_P6_E07	NA	black	0	0	0
MGH53_P6_E08	NA	black	0	0	0
MGH53_P6_E09	NA	black	0	0	0.27977
MGH53_P6_E10	NA	black	0	0	0.301
MGH53_P6_F01	NA	black	0	0	0.19283
MGH53_P6_F02	NA	black	0	0	0.21039
MGH53_P6_F03	NA	black	0	0	0
MGH53_P6_F04	NA	black	0	0	0.17887
MGH53_P6_F05	NA	black	0	0	0.22527
MGH53_P6_F06	NA	black	0	0	0.067639
MGH53_P6_F07	NA	black	0	0	0.15056
MGH53_P6_F08	NA	black	0	0	0.11103
MGH53_P6_F09	NA	black	0	0	0.062122
MGH53_P6_F10	NA	black	0	0	0.19156
MGH53_P6_G01	NA	black	0	0	0.24975
MGH53_P6_G02	NA	black	0	0	0
MGH53_P6_G03	NA	black	0	0	0.17377
MGH53_P6_G04	0.164081414799	green3	2	0.082703	0.097611
MGH53_P6_G05	NA	black	0	0	0
MGH53_P6_G06	NA	black	0	0	0.20289
MGH53_P6_G07	NA	black	0	0	0
MGH53_P6_G08	NA	black	0	0	0
MGH53_P6_G09	NA	black	0	0	0.10434
MGH53_P6_G10	NA	black	0	0	0.092207
MGH53_P6_G11	NA	black	0	0	0.094912
MGH53_P6_H01	NA	black	0	0	0
MGH53_P6_H02	NA	black	0	0	0.067639
MGH53_P6_H03	NA	black	0	0	0.13356
MGH53_P6_H04	-0.0450308407432	green3	2	0.28214	0.14666
MGH53_P6_H05	NA	black	0	0	1.8938
MGH53_P6_H07	NA	black	0	0	0
MGH53_P6_H09	NA	black	0	0.08134	0
MGH53_P6_H10	NA	black	0	0	0
MGH53_P6_H11	NA	black	0	0	0
MGH53_P7_A01	NA	black	0	0	0
MGH53_P7_A02	NA	black	0	0	0
MGH53_P7_A03	NA	black	0	0	2.6425
MGH53_P7_A04	NA	black	0	0	0.23756
MGH53_P7_A05	NA	black	0	0	0.051024
MGH53_P7_A06	NA	black	0	0	0
MGH53_P7_A07	NA	black	0	0	0.13619
MGH53_P7_A09	NA	black	0	0	0.20289
MGH53_P7_A11	0.0571242610811	green3	2	0.16864	0.16221
MGH53_P7_A12	NA	black	0	0.3173	0
MGH53_P7_B01	NA	black	0	0	0.09356
MGH53_P7_B02	NA	black	0	0	0
MGH53_P7_B03	NA	black	0	0	1.5479
MGH53_P7_B04	NA	black	0	0	0.17249
MGH53_P7_B05	0.0595119706584	green3	2	0.097611	0.28333
MGH53_P7_B06	-0.574603650062	black	0	0.11503	1.5524
MGH53_P7_B07	NA	black	0	0	0.27262
MGH53_P7_B08	0.0354960314584	green3	2	0.19912	0.11902
MGH53_P7_B10	NA	black	0	0	0.031395
MGH53_P7_B11	NA	black	0	0	0
MGH53_P7_B12	-0.00123993662283	green3	2	0.23511	0.12961
MGH53_P7_C01	NA	black	0	0.27143	0
MGH53_P7_C02	NA	black	0	0	0.41576
MGH53_P7_C03	NA	black	0	0	0
MGH53_P7_C04	NA	black	0	0	0.20414
MGH53_P7_C05	NA	black	0	0	0.1177
MGH53_P7_C06	NA	black	0	0	2.1388
MGH53_P7_C07	NA	black	0	0	0.066261
MGH53_P7_C09	NA	black	0	0	0
MGH53_P7_C11	NA	black	0	0	0.18523
MGH53_P7_C12	NA	black	0	0	0
MGH53_P7_D01	NA	black	0	0	0
MGH53_P7_D02	NA	black	0	0	0.36737
MGH53_P7_D03	0.139262976156	green3	2	0.30685	1.082
MGH53_P7_D04	0.0793400006866	green3	2	0.16479	0.079975
MGH53_P7_D05	NA	black	0	0	0
MGH53_P7_D06	NA	black	0	0	0
MGH53_P7_D07	-0.0850463732921	green3	2	0.38847	0.25701
MGH53_P7_D10	NA	black	0	0	2.1418
MGH53_P7_D11	NA	black	0	0	0
MGH53_P7_D12	NA	black	0	0	0
MGH53_P7_E01	NA	black	0	0	0
MGH53_P7_E02	NA	black	0	0	0.99928
MGH53_P7_E03	NA	black	0	0	0
MGH53_P7_E04	NA	black	0	0	0
MGH53_P7_E05	NA	black	0	0	0.20539
MGH53_P7_E06	NA	black	0	0	0.43189
MGH53_P7_E07	NA	black	0	0	0.066261
MGH53_P7_E08	NA	black	0	0	0.19409
MGH53_P7_E09	0.0649806317897	green3	2	0.12565	0.23879
MGH53_P7_E10	NA	black	0	0	0.14012
MGH53_P7_E11	NA	black	0	0	0.084064
MGH53_P7_E12	NA	black	0	0	0
MGH53_P7_F01	-0.0819593568545	green3	2	0.32769	0.16479
MGH53_P7_F02	NA	black	0	0	0
MGH53_P7_F04	NA	black	0	0.14796	0
MGH53_P7_F05	NA	black	0	0.17632	0
MGH53_P7_F06	NA	black	0	0	0.34142
MGH53_P7_F08	NA	black	0	0	0.15445
MGH53_P7_F09	NA	black	0	0	0.14535
MGH53_P7_F10	NA	black	0	0	0.05797
MGH53_P7_F11	NA	black	0	0	0.12035
MGH53_P7_F12	NA	black	0	0	0.052416
MGH53_P7_G01	NA	black	0	0	0.20914
MGH53_P7_G03	NA	black	0	0	0.27501
MGH53_P7_G04	NA	black	0	0	0.21039
MGH53_P7_G05	NA	black	0	0	0.1375
MGH53_P7_G06	NA	black	0	0	0
MGH53_P7_G07	NA	black	0	0	0
MGH53_P7_G08	0.0560128620078	green3	2	0.16993	0.16221
MGH53_P7_G09	NA	black	0	0	0.14926
MGH53_P7_G10	NA	black	0	0	0
MGH53_P7_G11	NA	black	0	0	0.042644
MGH53_P7_G12	NA	black	0	0	0
MGH53_P7_H01	NA	black	0	0	0
MGH53_P7_H02	NA	black	0	0	0.2302
MGH53_P7_H03	NA	black	0	0	0.14012
MGH53_P7_H04	NA	black	0	0.12168	0
MGH53_P7_H05	NA	black	0	0	0
MGH53_P7_H06	NA	black	0	0	0
MGH53_P7_H07	NA	black	0	0	0.20414
MGH53_P7_H08	NA	black	0	0	0.077243
MGH53_P7_H10	0.154274492522	green3	2	0.10568	0.063503
MGH53_P7_H11	NA	black	0	0	0
MGH53_P7_H12	NA	black	0	0	0.074505
MGH53_P8_A01	NA	black	0	0	0
MGH53_P8_A02	NA	black	0	0	0.20539
MGH53_P8_A03	0.0590341849517	green3	2	0.18015	0.094912
MGH53_P8_A04	NA	black	0	0	0
MGH53_P8_A05	NA	black	0	0	0.1137
MGH53_P8_A06	NA	black	0	0	0.42546
MGH53_P8_A07	NA	black	0	0	0.31383
MGH53_P8_A08	NA	black	0	0	0.09356
MGH53_P8_A09	0.00880423315352	green3	2	0.22527	0.10969
MGH53_P8_A10	NA	black	0	0	0
MGH53_P8_A11	NA	black	0	0	0.13881
MGH53_P8_A12	NA	black	0	0	0
MGH53_P8_B03	NA	black	0	0	0.1903
MGH53_P8_B04	NA	black	0	0	1.4875
MGH53_P8_B08	NA	black	0	0	0
MGH53_P8_B09	0.0778633130893	green3	2	0.16607	0.079975
MGH53_P8_B10	NA	black	0	0	0.09356
MGH53_P8_B11	0.107479845943	green3	2	0.15056	0.037031
MGH53_P8_B12	NA	black	0	0	0.094912
MGH53_P8_C01	NA	black	0	0	0
MGH53_P8_C02	NA	black	0	0	0
MGH53_P8_C03	NA	black	0	0	0.086784
MGH53_P8_C04	NA	black	0	0.29748	0
MGH53_P8_C08	NA	black	0	0	0.23756
MGH53_P8_C09	NA	black	0	0	0.063503
MGH53_P8_C10	NA	black	0	0.16864	0
MGH53_P8_C11	NA	black	0	0	0
MGH53_P8_C12	NA	black	0	0	0
MGH53_P8_D01	NA	black	0	0	0
MGH53_P8_D02	0.153924935944	green3	2	0.075875	0.12961
MGH53_P8_D03	NA	black	0	0	0
MGH53_P8_D04	NA	black	0	0	0
MGH53_P8_D05	NA	black	0	0	0.27858
MGH53_P8_D06	NA	black	0	0.18015	0
MGH53_P8_D07	NA	black	0	0	0
MGH53_P8_D08	NA	black	0	0	0
MGH53_P8_D09	NA	black	0	0	0.05797
MGH53_P8_D10	NA	black	0	0	0.16479
MGH53_P8_D11	NA	black	0	0	0
MGH53_P8_E01	NA	black	0	0	0
MGH53_P8_E03	NA	black	0	0	0.14535
MGH53_P8_E04	-0.0201324479224	green3	2	0.27381	0.26063
MGH53_P8_E05	NA	black	0	0	0.25338
MGH53_P8_E06	NA	black	0	0	0.3115
MGH53_P8_E07	NA	black	0	0	0.30568
MGH53_P8_E08	NA	black	0	0	0
MGH53_P8_E09	NA	black	0	0	0
MGH53_P8_E10	NA	black	0	0	0.22774
MGH53_P8_E11	NA	black	0	0	0.097611
MGH53_P8_F01	NA	black	0	0	0
MGH53_P8_F02	0.0997609012301	green3	2	0.13356	0.12565
MGH53_P8_F04	NA	black	0	0	0.10568
MGH53_P8_F05	NA	black	0	0	0
MGH53_P8_F06	NA	black	0	0	0.26544
MGH53_P8_F07	NA	black	0	0	0.22033
MGH53_P8_F08	NA	black	0	0	0.23266
MGH53_P8_F09	NA	black	0	0	0.13225
MGH53_P8_F11	-0.00926245155625	green3	2	0.2461	0.18142
MGH53_P8_G01	NA	black	0	0	0.12565
MGH53_P8_G02	NA	black	0	0	0.36849
MGH53_P8_G03	NA	black	0	0	0.14405
MGH53_P8_G04	NA	black	0	0	0
MGH53_P8_G05	NA	black	0	0	0
MGH53_P8_G06	NA	black	0	0	0.8536
MGH53_P8_G07	NA	black	0	0	0.12829
MGH53_P8_G08	NA	black	0	0	0
MGH53_P8_G09	NA	black	0	0	0.053806
MGH53_P8_G10	NA	black	0	0	0
MGH53_P8_G11	0.113618230951	green3	2	0.056584	0.22404
MGH53_P8_G12	NA	black	0	0	0.30918
MGH53_P8_H01	NA	black	0	0	0.92979
MGH53_P8_H02	NA	black	0	0.18396	0
MGH53_P8_H03	NA	black	0	0	0.12035
MGH53_P8_H04	NA	black	0	0	0.33685
MGH53_P8_H05	NA	black	0	0	0.21412
MGH53_P8_H06	0.657984562584	black	0	0.40599	1.6613
MGH53_P8_H07	NA	black	0	0	0.2762
MGH53_P8_H08	0.0177551396203	green3	2	0.20539	0.24245
MGH53_P8_H09	NA	black	0	0	0.03984
MGH53_P8_H10	NA	black	0	0	0.30217
MGH53_P8_H11	0.187005351309	green3	2	0.074505	0.071763
MGH53_P8_H12	NA	black	0	0	0.45628
MGH53_P1_A03	NA	black	0	0	0.073135
MGH53_P1_A04	NA	black	0	0.09356	0
MGH53_P1_A06	NA	black	0	0	1.1223
MGH53_P1_A07	NA	black	0	0	0.9568
MGH53_P1_A08	NA	black	0	0	0.17505
MGH53_P1_B04	NA	black	0	0	0.52907
MGH53_P1_B08	NA	black	0	0	0.069015
MGH53_P1_B09	NA	black	0	0	0.21785
MGH53_P1_B11	NA	black	0	0	0.26544
MGH53_P1_C03	NA	black	0	0	0.029983
MGH53_P1_C06	0.102410753701	green3	2	0.12433	0.14274
MGH53_P1_C09	0.057408843854	green3	2	0.16864	0.16092
MGH53_P1_C10	NA	black	0	0	0.064883
MGH53_P1_D01	-0.0848697712156	green3	2	0.30451	0.077243
MGH53_P1_D05	NA	black	0	0	0.16993
MGH53_P1_D12	NA	black	0	0	0
MGH53_P1_E09	NA	black	0	0	0.13225
MGH53_P1_E12	NA	black	0	0	0.064883
MGH53_P12_A01	NA	black	0	0	0.07861
MGH53_P12_A02	NA	black	0	0	0.24367
MGH53_P12_A03	0.126447086105	green3	2	0.1177	0.097611
MGH53_P12_A04	NA	black	0	0	0.3471
MGH53_P12_A05	NA	black	0	0	0.19156
MGH53_P12_A06	NA	black	0	0	0.21412
MGH53_P12_A08	NA	black	0	0	0.17377
MGH53_P12_A09	NA	black	0	0	0
MGH53_P12_A10	NA	black	0	0	0.10702
MGH53_P12_A11	NA	black	0	0	0.18903
MGH53_P12_A12	NA	black	0	0	0
MGH53_P12_B01	0.0902800142838	green3	2	0.123	0.1776
MGH53_P12_B02	0.0294898244219	green3	2	0.32539	0.50792
MGH53_P12_B03	NA	black	0	0	0.11103
MGH53_P12_B04	NA	black	0	0	0.12433
MGH53_P12_B05	NA	black	0	0	0.094912
MGH53_P12_B06	NA	black	0	0	0.14143
MGH53_P12_B07	NA	black	0	0	0.10969
MGH53_P12_B08	NA	black	0	0.3774	0
MGH53_P12_B09	NA	black	0	0	0
MGH53_P12_B11	NA	black	0	0	0.93734
MGH53_P12_B12	NA	black	0	0	0.16479
MGH53_P12_C01	NA	black	0	0	0.25701
MGH53_P12_C02	NA	black	0	0	0
MGH53_P12_C03	NA	black	0	0	0.17887
MGH53_P12_C04	NA	black	0	0.27023	0
MGH53_P12_C05	NA	black	0	0	0
MGH53_P12_C06	NA	black	0	0	0.80983
MGH53_P12_C07	NA	black	0	0	0
MGH53_P12_C08	NA	black	0	0	0
MGH53_P12_C09	NA	black	0	0	0
MGH53_P12_C10	NA	black	0	0	0.11902
MGH53_P12_C11	NA	black	0	0	1.3386
MGH53_P12_C12	NA	black	0	0	0
MGH53_P12_D01	NA	black	0	0	1.7373
MGH53_P12_D02	NA	black	0	0	0
MGH53_P12_D03	NA	black	0	0	0.12829
MGH53_P12_D04	0.0498589194341	green3	2	0.26784	1.487
MGH53_P12_D05	NA	black	0	0	0.26063
MGH53_P12_D06	0.0554550424686	green3	2	0.17121	0.15963
MGH53_P12_D07	NA	black	0	0	0.90766
MGH53_P12_D08	NA	black	0	0	0.074505
MGH53_P12_D09	NA	black	0	0	0.30801
MGH53_P12_D10	NA	black	0	0	0.27143
MGH53_P12_D11	NA	black	0	0	0
MGH53_P12_D12	NA	black	0	0	0
MGH53_P12_E01	NA	black	0	0	0.05797
MGH53_P12_E02	NA	black	0	0	0
MGH53_P12_E03	-0.206318151412	red	1	0.42438	0.11103
MGH53_P12_E04	NA	black	0	0	0.27262
MGH53_P12_E05	NA	black	0	0	0.073135
MGH53_P12_E06	NA	black	0	0	0.09356
MGH53_P12_E07	NA	black	0	0	0
MGH53_P12_E08	-0.90954508352	black	0	0.11636	2.1336
MGH53_P12_E09	NA	black	0	0	0
MGH53_P12_E10	NA	black	0	0	0.032806
MGH53_P12_E12	NA	black	0	0	0.032806
MGH53_P12_F01	NA	black	0	0	0.045443
MGH53_P12_F02	NA	black	0	0	0.20289
MGH53_P12_F03	NA	black	0	0	0
MGH53_P12_F04	NA	black	0	0	0.123
MGH53_P12_F06	NA	black	0	0	0.042644
MGH53_P12_F07	NA	black	0	0	0.10434
MGH53_P12_F08	-0.0544295443749	green3	2	0.27858	0.074505
MGH53_P12_F09	NA	black	0	0	0
MGH53_P12_F10	NA	black	0	0	0
MGH53_P12_F11	NA	black	0	0	0.055196
MGH53_P12_F12	NA	black	0	0	0.20789
MGH53_P12_G01	NA	black	0	0	0
MGH53_P12_G03	NA	black	0	0	0.11503
MGH53_P12_G04	0.0866192417156	green3	2	0.14405	0.13488
MGH53_P12_G07	NA	black	0	0	0.22651
MGH53_P12_G08	NA	black	0	0	0.15575
MGH53_P12_G09	NA	black	0	0	0.57337
MGH53_P12_G10	-0.230526924373	red	1	0.074505	0.78492
MGH53_P12_G11	NA	black	0	0	0
MGH53_P12_G12	NA	black	0	0	0.09356
MGH53_P12_H01	NA	black	0	0	0
MGH53_P12_H02	NA	black	0	0	0
MGH53_P12_H03	NA	black	0	0	0.056584
MGH53_P12_H04	-1.05200656921	black	0	0.10165	2.2113
MGH53_P12_H05	NA	black	0	0	0.17505
MGH53_P12_H06	NA	black	0	0	1.9557
MGH53_P12_H07	NA	black	0	0	1.2431
MGH53_P12_H08	-0.233645264578	red	1	0.12035	0.926
MGH53_P12_H09	NA	black	0	0	1.5003
MGH53_P12_H10	NA	black	0	0	0.056584
MGH53_P12_H11	NA	black	0	0	0.13356
MGH53_P12_H12	NA	black	0	0	0.04684
MGH53_P2_A09	NA	black	0	0	0.86711
MGH53_P2_A11	NA	black	0	0.14666	0
MGH53_P2_A12	0.0808278329197	green3	2	0.1635	0.079975
MGH53_P2_B05	0.110919842164	green3	2	0.12168	0.12697
MGH53_P2_B07	-1.00137562881	black	0	0.14405	2.6178
MGH53_P2_B09	NA	black	0	0	0.20539
MGH53_P2_B10	0.017991363882	green3	2	0.21661	0.10969
MGH53_P2_C01	NA	black	0	0	0.12829
MGH53_P2_C02	NA	black	0	0	0.098958
MGH53_P2_C03	0.0566680809216	green3	2	0.12168	0.26544
MGH53_P2_C07	-0.0683927420547	green3	2	0.3173	0.17887
MGH53_P2_C09	-0.00968538844736	green3	2	0.30217	0.36849
MGH53_P2_D01	0.0977798334415	green3	2	0.10568	0.19156
MGH53_P2_D02	NA	black	0	0	0.048236
MGH53_P2_D07	NA	black	0	0.26424	0
MGH53_P2_D08	NA	black	0	0	0.12035
MGH53_P2_D12	NA	black	0	0	0.14535
MGH53_P2_E04	NA	black	0	0	0.067639
MGH53_P2_E10	NA	black	0	0	0.22774
MGH53_P2_F02	NA	black	0	0	0.084064
MGH53_P2_F03	NA	black	0	0	0.37518
MGH53_P2_F04	NA	black	0	0	0.91456
MGH53_P2_F05	NA	black	0	0	0.35952
MGH53_P2_G02	-0.0489531112829	green3	2	0.27739	0.097611
MGH53_P2_G07	NA	black	0	0	1.0468
MGH53_P2_H01	NA	black	0	0.090853	0
MGH53_P10_A01	NA	black	0	0	0.25338
MGH53_P10_A02	0.0923544183995	green3	2	0.13619	0.14012
MGH53_P10_A03	0.00935474794683	green3	2	0.16993	0.36737
MGH53_P10_A04	NA	black	0	0	0.11503
MGH53_P10_A05	NA	black	0	0	0.20664
MGH53_P10_A06	-0.127798052823	green3	2	0.34596	0.09356
MGH53_P10_A07	0.0663857774302	green3	2	0.14405	0.20038
MGH53_P10_A08	NA	black	0	0	0.21039
MGH53_P10_A09	NA	black	0	0	0.05797
MGH53_P10_A10	NA	black	0	0	0.23266
MGH53_P10_A11	NA	black	0	0	0.074505
MGH53_P10_A12	NA	black	0	0	0
MGH53_P10_B01	NA	black	0	0	0.060739
MGH53_P10_B02	0.000253913116199	green3	2	0.23389	0.14926
MGH53_P10_B03	NA	black	0	0	0.12697
MGH53_P10_B04	-0.16057575745	green3	2	0.37629	0.097611
MGH53_P10_B05	NA	black	0	0	0.37072
MGH53_P10_B06	NA	black	0	0	0.301
MGH53_P10_B07	NA	black	0	0	0
MGH53_P10_B08	NA	black	0	0	0
MGH53_P10_B09	NA	black	0	0	0.079975
MGH53_P10_B10	NA	black	0	0	0
MGH53_P10_B11	0.0874530703205	green3	2	0.15834	0.077243
MGH53_P10_B12	0.115143613428	green3	2	0.1375	0.066261
MGH53_P10_C01	NA	black	0	0	0.12829
MGH53_P10_C02	NA	black	0	0	0.31615
MGH53_P10_C03	NA	black	0	0	0.060739
MGH53_P10_C04	NA	black	0	0	0.08134
MGH53_P10_C05	NA	black	0	0	0.25942
MGH53_P10_C06	0.051818563416	green3	2	0.15834	0.21661
MGH53_P10_C07	NA	black	0	0	0.30801
MGH53_P10_C08	NA	black	0	0	0.08134
MGH53_P10_C09	0.0533305448268	green3	2	0.18142	0.12035
MGH53_P10_C10	NA	black	0	0	0.21039
MGH53_P10_C11	NA	black	0	0	1.3271
MGH53_P10_C12	NA	black	0	0	0.21288
MGH53_P10_D01	NA	black	0	0	0.092207
MGH53_P10_D02	NA	black	0	0	0.16092
MGH53_P10_D03	-0.0655197722651	green3	2	0.28806	0.075875
MGH53_P10_D04	NA	black	0	0.26303	0
MGH53_P10_D05	NA	black	0	0	0.1137
MGH53_P10_D06	NA	black	0	0	0
MGH53_P10_D07	NA	black	0	0	0
MGH53_P10_D08	NA	black	0	0	0.13093
MGH53_P10_D09	NA	black	0	0	0
MGH53_P10_D12	NA	black	0	0	0.14405
MGH53_P10_E01	NA	black	0	0	0.066261
MGH53_P10_E03	NA	black	0	0	0.1635
MGH53_P10_E04	NA	black	0	0	0.10568
MGH53_P10_E05	NA	black	0	0	1.7719
MGH53_P10_E06	NA	black	0	0	2.1808
MGH53_P10_E07	NA	black	0	0.13488	0
MGH53_P10_E08	NA	black	0	0	0.24245
MGH53_P10_E09	0.0312766847912	green3	2	0.19535	0.18396
MGH53_P10_E10	NA	black	0	0	0.10434
MGH53_P10_E11	NA	black	0	0	0.1375
MGH53_P10_E12	NA	black	0	0	0.059355
MGH53_P10_F01	NA	black	0	0	0
MGH53_P10_F02	NA	black	0	0	2.3929
MGH53_P10_F03	0.149581237775	green3	2	0.11103	0.059355
MGH53_P10_F04	NA	black	0	0	0.90997
MGH53_P10_F05	NA	black	0	0	0.3115
MGH53_P10_F06	NA	black	0	0.13881	0
MGH53_P10_F07	NA	black	0	0.12168	0
MGH53_P10_F08	NA	black	0	0.21164	0
MGH53_P10_F09	NA	black	0	0	0.073135
MGH53_P10_F10	NA	black	0	0	0.14012
MGH53_P10_F12	NA	black	0	0	0
MGH53_P10_G01	NA	black	0	0	0.10836
MGH53_P10_G02	NA	black	0	0	0.11103
MGH53_P10_G03	NA	black	0	0	0.060739
MGH53_P10_G04	NA	black	0	0.27023	0
MGH53_P10_G05	NA	black	0	0	0.082703
MGH53_P10_G07	0.0807161476731	green3	2	0.16221	0.086784
MGH53_P10_G08	NA	black	0	0	0.24489
MGH53_P10_G09	NA	black	0	0	0
MGH53_P10_G11	NA	black	0	0	0.038436
MGH53_P10_H01	NA	black	0	0	0.14926
MGH53_P10_H02	0.169938833735	green3	2	0.098958	0.04684
MGH53_P10_H04	NA	black	0	0	0.063503
MGH53_P10_H05	NA	black	0	0	0
MGH53_P10_H06	0.0378586884905	green3	2	0.15834	0.26903
MGH53_P10_H07	NA	black	0	0	0.20289
MGH53_P10_H08	NA	black	0	0	0.079975
MGH53_P10_H09	NA	black	0	0	0.070389
MGH53_P10_H10	NA	black	0	0	0.29514
MGH53_P10_H11	NA	black	0	0	0
MGH53_P11_A01	NA	black	0	0.098958	0
MGH53_P11_A02	NA	black	0	0	0.14405
MGH53_P11_A03	NA	black	0	0	0.21909
MGH53_P11_A04	0.148021851987	green3	2	0.1137	0.055196
MGH53_P11_A06	NA	black	0	0	0.055196
MGH53_P11_A08	NA	black	0	0	0
MGH53_P11_A09	NA	black	0	0	0.10299
MGH53_P11_A10	NA	black	0	0	0.049631
MGH53_P11_A11	NA	black	0	0.16221	0
MGH53_P11_A12	NA	black	0	0	0
MGH53_P11_B01	0.131804017943	green3	2	0.098958	0.12961
MGH53_P11_B02	NA	black	0	0	0
MGH53_P11_B04	NA	black	0	0.12565	0
MGH53_P11_B05	NA	black	0	0	0
MGH53_P11_B06	NA	black	0	0	0.064883
MGH53_P11_B07	NA	black	0	0	0
MGH53_P11_B08	0.0671590559356	green3	2	0.15963	0.15316
MGH53_P11_B09	NA	black	0	0	0
MGH53_P11_B11	NA	black	0	0	0.36849
MGH53_P11_B12	NA	black	0	0	1.1283
MGH53_P11_C01	NA	black	0	0.063503	0
MGH53_P11_C02	0.0427116261601	green3	2	0.27739	0.76553
MGH53_P11_C03	NA	black	0	0	0
MGH53_P11_C04	0.127611221124	green3	2	0.12829	0.062122
MGH53_P11_C05	0.126015844366	green3	2	0.12961	0.062122
MGH53_P11_C06	NA	black	0	0	0.10836
MGH53_P11_C07	NA	black	0	0.1776	0
MGH53_P11_C08	NA	black	0	0	0.12433
MGH53_P11_C09	NA	black	0	0	1.0014
MGH53_P11_C10	NA	black	0	0	1.6686
MGH53_P11_C11	NA	black	0	0	0
MGH53_P11_C12	NA	black	0	0	0.34255
MGH53_P11_D01	NA	black	0	0	0.15575
MGH53_P11_D02	NA	black	0	0	1.2437
MGH53_P11_D03	NA	black	0	0	0.26544
MGH53_P11_D04	NA	black	0	0	0
MGH53_P11_D05	NA	black	0	0	0.074505
MGH53_P11_D07	NA	black	0	0	0.83512
MGH53_P11_D08	0.0541837769809	green3	2	0.18396	0.098958
MGH53_P11_D09	NA	black	0	0	0
MGH53_P11_D10	NA	black	0	0	0
MGH53_P11_D11	NA	black	0	0	0
MGH53_P11_D12	NA	black	0	0	0.052416
MGH53_P11_E01	NA	black	0	0	0.14274
MGH53_P11_E02	NA	black	0	0	0
MGH53_P11_E04	NA	black	0	0	0.55189
MGH53_P11_E06	NA	black	0	0	0.098958
MGH53_P11_E08	-0.223035387986	red	1	0.21785	1.8722
MGH53_P11_E09	NA	black	0	0	0.10434
MGH53_P11_E10	NA	black	0	0	0
MGH53_P11_E11	NA	black	0	0	0.069015
MGH53_P11_E12	NA	black	0	0	0
MGH53_P11_F01	NA	black	0	0	0.12433
MGH53_P11_F02	NA	black	0	0	0
MGH53_P11_F03	NA	black	0	0	0
MGH53_P11_F04	NA	black	0	0	0
MGH53_P11_F05	-0.10410795853	green3	2	0.34596	0.15056
MGH53_P11_F07	NA	black	0	0	0
MGH53_P11_F10	NA	black	0	0	0.064883
MGH53_P11_F11	NA	black	0	0	0.18396
MGH53_P11_F12	NA	black	0	0	0.10568
MGH53_P11_G01	NA	black	0	0	0
MGH53_P11_G02	NA	black	0	0	0.096262
MGH53_P11_G03	NA	black	0	0	0
MGH53_P11_G04	NA	black	0	0	0
MGH53_P11_G05	NA	black	0	0	0
MGH53_P11_G06	NA	black	0	0	0.08134
MGH53_P11_G07	NA	black	0	0	0.094912
MGH53_P11_G08	NA	black	0	0	0.57046
MGH53_P11_G09	NA	black	0	0	1.2666
MGH53_P11_G10	NA	black	0	0	0
MGH53_P11_G11	NA	black	0	0	0.052416
MGH53_P11_G12	NA	black	0	0	0.075875
MGH53_P11_H01	0.167180724107	green3	2	0.10165	0.045443
MGH53_P11_H02	NA	black	0	0	0.26903
MGH53_P11_H04	NA	black	0	0	0.05797
MGH53_P11_H05	-0.723157409062	black	0	0.16479	2.3766
MGH53_P11_H06	NA	black	0	0	0
MGH53_P11_H07	NA	black	0	0	0.2461
MGH53_P11_H08	NA	black	0	0	0.16221
MGH53_P11_H09	NA	black	0	0	0.18903
MGH53_P11_H10	0.108040815849	green3	2	0.14274	0.069015
MGH53_P11_H11	NA	black	0	0	0.12035
MGH53_P11_H12	NA	black	0	0	0.12829
MGH53_P9_A01	NA	black	0	0	0.34937
MGH53_P9_A02	NA	black	0	0	0
MGH53_P9_A03	NA	black	0	0	0
