Cell_name	Zvalue	Color	Cluster	HDAC2	IGF1
MGH53_P10_B03	NA	black	0	0	0
MGH53_P10_B04	0.173917833438	green3	2	4.6832	0.36849
MGH53_P10_B05	-0.27484030627	green3	2	4.5913	0.14274
MGH53_P10_B06	0.261177296737	blue	3	0.123	0.21412
MGH53_P10_B07	NA	black	0	0	0
MGH53_P10_B08	NA	black	0	1.726	0
MGH53_P10_B09	0.443266821112	blue	3	0.12035	0.10969
MGH53_P10_B10	NA	black	0	2.1447	0
MGH53_P10_B11	NA	black	0	0	0
MGH53_P10_B12	0.48141422418	blue	3	0.1003	0.090853
MGH53_P10_C01	NA	black	0	3.4255	0
MGH53_P10_C02	0.423054253165	blue	3	0.066261	0.12829
MGH53_P10_C03	NA	black	0	0	0.084064
MGH53_P10_C04	-0.387659098627	green3	2	4.7005	0.090853
MGH53_P10_C05	-0.225690655935	green3	2	5.7435	0.18523
MGH53_P10_C06	0.184837511003	blue	3	0.73639	0.20289
MGH53_P10_C07	0.0409399555693	green3	2	0.19535	0.34028
MGH53_P10_C08	-0.149191476919	green3	2	3.036	0.086784
MGH53_P10_C09	NA	black	0	4.1003	0
MGH53_P10_C10	-0.276343256174	green3	2	5.0087	0.15575
MGH53_P10_C11	-0.268360241046	green3	2	3.9333	0.10434
MGH53_P10_C12	NA	black	0	0	0
MGH53_P10_D01	0.160278684943	green3	2	1.4558	0.089498
MGH53_P10_D02	NA	black	0	0.10836	0
MGH53_P10_D03	NA	black	0	0.93282	0
MGH53_P10_D04	-0.321524945751	green3	2	4.0117	0.074505
MGH53_P10_D05	NA	black	0	0	0.42761
MGH53_P10_D06	NA	black	0	4.0693	0
MGH53_P10_D07	0.378581513249	blue	3	0.17377	0.14012
MGH53_P10_D08	NA	black	0	1.201	0
MGH53_P10_D09	NA	black	0	0	0.089498
MGH53_P10_D12	0.446237181413	blue	3	0.1177	0.10836
MGH53_P10_E01	0.453428949825	blue	3	0.19156	0.09356
MGH53_P10_E03	0.376631298715	blue	3	0.086784	0.15186
MGH53_P10_E04	NA	black	0	4.0994	0
MGH53_P10_E05	NA	black	0	3.193	0
MGH53_P10_E06	NA	black	0	5.7605	0
MGH53_P10_E07	0.102259849515	green3	2	0.014355	0.3115
MGH53_P10_E08	0.0158308785126	green3	2	3.3159	0.32539
MGH53_P10_E09	NA	black	0	0	0.90149
MGH53_P10_E10	NA	black	0	4.3528	0
MGH53_P10_E11	NA	black	0	3.8952	0
MGH53_P10_E12	NA	black	0	0.089498	0
MGH53_P10_F01	NA	black	0	1.2998	0
MGH53_P10_F02	0.419157552541	blue	3	0.28451	0.1003
MGH53_P10_F03	0.176059256461	green3	2	1.4383	0.071763
MGH53_P10_F04	-0.0327925118907	green3	2	0.3505	0.38405
MGH53_P10_F05	-0.133352926315	green3	2	4.6502	0.21661
MGH53_P10_F06	NA	black	0	0.1003	0
MGH53_P10_F07	-0.0757732054053	green3	2	2.6358	0.092207
MGH53_P10_F08	-0.0462045389968	green3	2	2.5368	0.14143
MGH53_P10_F09	NA	black	0	2.1522	0
MGH53_P10_F10	NA	black	0	0.8922	0
MGH53_P10_F12	NA	black	0	0	0.055196
MGH53_P10_G01	NA	black	0	0	0
MGH53_P10_G02	NA	black	0	4.9826	0
MGH53_P10_G03	-0.342505413248	green3	2	4.2086	0.079975
MGH53_P10_G04	-0.214020846588	green3	2	4.9021	0.18142
MGH53_P10_G05	NA	black	0	0	0.18142
MGH53_P10_G07	NA	black	0	0	0.10969
MGH53_P10_G08	0.253196959313	blue	3	0.96199	0.10702
MGH53_P10_G09	NA	black	0	3.7191	0
MGH53_P10_G11	-0.257514974961	green3	2	3.5589	0.066261
MGH53_P10_H01	-0.157383720501	green3	2	3.1662	0.10568
MGH53_P10_H02	NA	black	0	0.071763	0
MGH53_P10_H04	-0.0768265241535	green3	2	4.7018	0.24489
MGH53_P10_H05	-0.34088041461	green3	2	4.0461	0.064883
MGH53_P10_H06	0.404440103947	blue	3	0.1177	0.13225
MGH53_P10_H07	0.321441800736	blue	3	0.10299	0.18142
MGH53_P10_H08	NA	black	0	0	0.20038
MGH53_P10_H09	-0.274172089844	green3	2	3.594	0.056584
MGH53_P10_H10	NA	black	0	0	0.26903
MGH53_P10_H11	NA	black	0	0	0.51904
MGH53_P11_A01	NA	black	0	0	0
MGH53_P11_A02	NA	black	0	0.21537	0
MGH53_P11_A03	NA	black	0	2.2366	0
MGH53_P11_A04	-0.074727441392	green3	2	3.7202	0.24001
MGH53_P11_A06	-0.196568646196	green3	2	3.8499	0.15056
MGH53_P11_A08	NA	black	0	0	0.1003
MGH53_P11_A09	-0.09944772935	green3	2	3.2143	0.18777
MGH53_P11_A10	NA	black	0	2.6304	0
MGH53_P11_A11	-0.163524467771	green3	2	5.2427	0.20664
MGH53_P11_A12	-0.179715681639	green3	2	3.8138	0.16092
MGH53_P11_B01	0.572896470592	blue	3	0.071763	0.044044
MGH53_P11_B02	NA	black	0	0	0
MGH53_P11_B04	-0.349500640145	green3	2	3.6628	0.001442
MGH53_P11_B05	-0.182184724844	green3	2	3.9685	0.16864
MGH53_P11_B06	0.384510543206	blue	3	0.56949	0.075875
MGH53_P11_B07	-0.106677344467	green3	2	4.3245	0.22774
MGH53_P11_B08	NA	black	0	4.5443	0
MGH53_P11_B09	0.230611544533	blue	3	0.24245	0.22157
MGH53_P11_B11	0.278430409257	blue	3	0.123	0.20414
MGH53_P11_B12	NA	black	0	0.86473	0
MGH53_P11_C01	NA	black	0	3.6969	0
MGH53_P11_C02	NA	black	0	0	0
MGH53_P11_C03	NA	black	0	0	0.19661
MGH53_P11_C04	NA	black	0	4.9283	0
MGH53_P11_C05	0.469518415661	blue	3	0.18269	0.085425
MGH53_P11_C06	NA	black	0	3.4457	0
MGH53_P11_C07	NA	black	0	1.2552	0
MGH53_P11_C08	-0.490639939744	green3	2	5.5245	0.085425
MGH53_P11_C09	NA	black	0	4.0842	0
MGH53_P11_C10	NA	black	0	4.5385	0
MGH53_P11_C11	0.177343348489	green3	2	1.1972	0.13619
MGH53_P11_C12	NA	black	0	4.7363	0
MGH53_P11_D01	-0.0149099754301	green3	2	4.5644	0.27739
MGH53_P11_D02	NA	black	0	0	0
MGH53_P11_D03	NA	black	0	0	0.11237
MGH53_P11_D04	NA	black	0	3.0956	0
MGH53_P11_D05	0.205889032746	blue	3	0.63877	0.19787
MGH53_P11_D07	0.445937023468	blue	3	0.19409	0.097611
MGH53_P11_D08	NA	black	0	0	0
MGH53_P11_D09	-0.3368926694	green3	2	4.3144	0.092207
MGH53_P11_D10	-0.177088192764	green3	2	3.7157	0.15575
MGH53_P11_D11	-0.262253291922	green3	2	4.02	0.11636
MGH53_P11_D12	0.302080790817	blue	3	0.91609	0.071763
MGH53_P11_E01	NA	black	0	3.7876	0
MGH53_P11_E02	NA	black	0	2.7811	0
MGH53_P11_E04	NA	black	0	1.6902	0
MGH53_P11_E06	NA	black	0	0	0.13488
MGH53_P11_E08	NA	black	0	3.4621	0
MGH53_P11_E09	NA	black	0	0	0.10165
MGH53_P11_E10	0.223303307333	blue	3	0.13488	0.23511
MGH53_P11_E11	-0.222551646862	green3	2	3.6417	0.10969
MGH53_P11_E12	0.390979067983	blue	3	0.43403	0.094912
MGH53_P11_F01	NA	black	0	0.1865	0
MGH53_P11_F02	-0.0214021039023	green3	2	2.3494	0.10969
MGH53_P11_F03	0.37450826039	blue	3	0.28214	0.12829
MGH53_P11_F04	-0.446329067117	green3	2	4.6896	0.060739
MGH53_P11_F05	NA	black	0	3.7634	0
MGH53_P11_F07	-0.198005764622	green3	2	3.2513	0.071763
MGH53_P11_F10	0.321252094653	blue	3	0.1865	0.17249
MGH53_P11_F11	NA	black	0	0	0.090853
MGH53_P11_F12	0.375452619957	blue	3	0.15704	0.14405
MGH53_P11_G01	-0.496029383666	green3	2	4.8138	0.045443
MGH53_P11_G02	NA	black	0	0	0
MGH53_P11_G03	NA	black	0	0	0.20664
MGH53_P11_G04	NA	black	0	3.5379	0
MGH53_P11_G05	-0.052859249042	green3	2	4.1391	0.25942
MGH53_P11_G06	NA	black	0	0	0.18903
MGH53_P11_G07	NA	black	0	3.6129	0
MGH53_P11_G08	NA	black	0	0	0.07861
MGH53_P11_G09	NA	black	0	3.5027	0
MGH53_P11_G10	-0.270711587565	green3	2	3.6534	0.069015
MGH53_P11_G11	NA	black	0	0	0
MGH53_P11_G12	NA	black	0	0.31962	0
MGH53_P11_H01	0.371752019794	blue	3	0.14274	0.14796
MGH53_P11_H02	NA	black	0	3.9283	0
MGH53_P11_H04	NA	black	0	0	0
MGH53_P11_H05	0.0840497024982	green3	2	3.908	0.35727
MGH53_P11_H06	-0.172041204525	green3	2	3.227	0.098958
MGH53_P11_H07	0.190164921373	blue	3	1.3477	0.08134
MGH53_P11_H08	NA	black	0	0.22033	0
MGH53_P11_H09	-0.0835009955704	green3	2	2.7316	0.11636
MGH53_P11_H10	-0.259402911276	green3	2	3.7787	0.094912
MGH53_P11_H11	NA	black	0	0	0
MGH53_P11_H12	-0.179150720384	green3	2	3.9529	0.16993
MGH53_P9_A01	NA	black	0	3.8398	0
MGH53_P9_A02	NA	black	0	3.4046	0
MGH53_P9_A03	NA	black	0	0.16993	0
MGH53_P9_A04	0.243641131112	blue	3	0.14012	0.2228
MGH53_P9_A05	-0.100103643618	green3	2	0.10702	0.42546
MGH53_P9_A06	NA	black	0	3.9914	0
MGH53_P9_A07	NA	black	0	0	0
MGH53_P9_A08	-0.185578656698	green3	2	3.5359	0.13093
MGH53_P9_A09	0.0560852867466	green3	2	1.6996	0.20539
MGH53_P9_A10	-0.262221698813	green3	2	4.2016	0.12961
MGH53_P9_A11	-0.369447351873	green3	2	5.4291	0.12829
MGH53_P9_A12	NA	black	0	4.537	0
MGH53_P9_B01	NA	black	0	0	0.2762
MGH53_P9_B02	NA	black	0	0	0
MGH53_P9_B03	NA	black	0	0	0.16479
MGH53_P9_B04	NA	black	0	4.5164	0
MGH53_P9_B05	NA	black	0	0	0
MGH53_P9_B06	NA	black	0	0.53406	0
MGH53_P9_B07	NA	black	0	5.334	0
MGH53_P9_B08	NA	black	0	0.23634	0
MGH53_P9_B09	NA	black	0	0.81476	0
MGH53_P9_B11	NA	black	0	3.1833	0
MGH53_P9_B12	NA	black	0	2.3865	0
MGH53_P9_C01	NA	black	0	3.7458	0
MGH53_P9_C02	NA	black	0	0	0
MGH53_P9_C03	NA	black	0	0	0
MGH53_P9_C04	-0.319713106026	green3	2	4.3614	0.10568
MGH53_P9_C05	NA	black	0	4.3667	0
MGH53_P9_C06	-0.0920853124585	green3	2	3.3471	0.20789
MGH53_P9_C07	-0.189151995496	green3	2	4.3773	0.18142
MGH53_P9_C08	NA	black	0	0	0
MGH53_P9_C09	NA	black	0	0	0
MGH53_P9_C10	NA	black	0	4.0457	0
MGH53_P9_C11	0.275842322793	blue	3	0.25217	0.19283
MGH53_P9_C12	NA	black	0	0.25459	0
MGH53_P9_D01	NA	black	0	4.4895	0
MGH53_P9_D02	NA	black	0	0	0
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	0.167649178653	green3	2	0.76129	0.21412
MGH53_P9_D05	NA	black	0	4.532	0
MGH53_P9_D08	-0.0719453511886	green3	2	2.8472	0.17632
MGH53_P9_D09	NA	black	0	3.722	0
MGH53_P9_D10	NA	black	0	5.0026	0
MGH53_P9_D11	0.180081727746	green3	2	1.2296	0.12565
MGH53_P9_D12	-0.0842301914986	green3	2	3.1859	0.20414
MGH53_P9_F04	NA	black	0	1.0936	0
MGH53_P9_F05	0.264627058315	blue	3	0.12829	0.21164
MGH53_P9_F06	NA	black	0	3.5633	0
MGH53_P9_F07	-0.0125219625006	green3	2	3.3549	0.29396
MGH53_P9_F08	NA	black	0	0	0
MGH53_P9_F09	-0.22249739449	green3	2	3.6758	0.1137
MGH53_P9_F10	NA	black	0	1.2394	0
MGH53_P9_F11	-0.148834225077	green3	2	4.3669	0.20414
MGH53_P9_F12	NA	black	0	0.68437	0
MGH53_P9_G01	-0.0166779110971	green3	2	2.3414	0.15316
MGH53_P9_G02	NA	black	0	0	0
MGH53_P9_G03	0.172226043183	green3	2	3.3176	0.49365
MGH53_P9_G04	NA	black	0	1.6093	0
MGH53_P9_G07	0.015628907331	green3	2	2.0398	0.2228
MGH53_P9_G08	0.260106061375	blue	3	0.85439	0.12168
MGH53_P9_G09	0.445482191034	blue	3	0.59264	0.027154
MGH53_P9_G12	-0.340218029644	green3	2	4.4145	0.097611
MGH53_P9_H01	NA	black	0	2.5666	0
MGH53_P9_H02	NA	black	0	3.1405	0
MGH53_P9_H03	0.205743464545	blue	3	0.80653	0.17632
MGH53_P9_H04	NA	black	0	3.5435	0
MGH53_P9_H05	NA	black	0	2.7476	0
MGH53_P9_H06	NA	black	0	0.53903	0
MGH53_P9_H07	NA	black	0	0	0
MGH53_P9_H08	NA	black	0	2.487	0
MGH53_P9_H09	NA	black	0	0	0
MGH53_P9_H10	NA	black	0	0	0
MGH53_P9_H11	NA	black	0	2.2813	0
MGH53_P9_H12	0.173587471703	green3	2	0.1865	0.26063
MGH53_P4_A07	NA	black	0	5.1925	0
MGH53_P4_B01	-0.0223826082676	green3	2	4.4504	0.27501
MGH53_P4_B02	0.0496036471016	green3	2	4.1728	0.32308
MGH53_P4_B08	0.384402246157	blue	3	0.25701	0.12565
MGH53_P4_B09	-0.394763124284	green3	2	4.4419	0.069015
MGH53_P4_B10	-0.329426562668	green3	2	4.0633	0.074505
MGH53_P4_B11	0.324128715741	blue	3	0.18269	0.17121
MGH53_P4_C03	NA	black	0	0	0.10836
MGH53_P4_C11	0.175080312873	green3	2	0.29042	0.25217
MGH53_P4_C12	0.411155013398	blue	3	0.13881	0.12565
MGH53_P4_D04	0.307248054328	blue	3	0.23879	0.17505
MGH53_P4_D05	NA	black	0	0.37184	0
MGH53_P4_D09	0.506618114238	blue	3	0.123	0.073135
MGH53_P4_E01	NA	black	0	4.7453	0
MGH53_P4_E02	NA	black	0	0.4782	0
MGH53_P4_E07	-0.152453707314	green3	2	0.1865	0.45838
MGH53_P4_E08	0.429169713939	blue	3	0.28806	0.09356
MGH53_P4_E09	NA	black	0	5.715	0
MGH53_P4_F01	NA	black	0	1.3408	0
MGH53_P4_F02	NA	black	0	0	0.18903
MGH53_P4_F08	-0.23200876003	green3	2	3.6657	0.10434
MGH53_P4_F11	0.588244387023	blue	3	0.11237	0.028569
MGH53_P4_G02	NA	black	0	3.6103	0
MGH53_P4_G05	0.351028013011	blue	3	0.43403	0.12168
MGH53_P4_G07	-0.368817038094	green3	2	4.6776	0.098958
MGH53_P4_G08	NA	black	0	0	0.30451
MGH53_P4_G09	0.012737400083	green3	2	2.1821	0.041243
MGH53_P4_H10	-0.234573975778	green3	2	3.3594	0.052416
MGH53_P4_H11	NA	black	0	0	0
MGH53_P4_H12	0.0552392432201	green3	2	1.4431	0.25459
MGH54_P14_A01	NA	black	0	4.4714	0
MGH54_P14_A02	NA	black	0	0	0.50284
MGH54_P14_A03	NA	black	0	0.123	0
MGH54_P14_A04	NA	black	0	4.2009	0
MGH54_P14_A05	NA	black	0	0	0
MGH54_P14_A06	0.141283717665	green3	2	1.0854	0.19661
MGH54_P14_A07	0.207015821963	blue	3	0.3115	0.2302
MGH54_P14_A08	-0.0649626325741	green3	2	3.1903	0.22897
MGH54_P14_A09	0.0779412209145	green3	2	0.34028	0.3115
MGH54_P14_A10	-0.102223277376	green3	2	2.9392	0.14012
MGH54_P14_A11	NA	black	0	3.4841	0
MGH54_P14_A12	NA	black	0	0.56365	0
MGH54_P14_B01	NA	black	0	0	0
MGH54_P14_B02	-0.185461284807	green3	2	4.175	0.17632
MGH54_P14_B03	0.139651865006	green3	2	1.2839	0.1635
MGH54_P14_B04	NA	black	0	0.12697	0
MGH54_P14_B05	-0.15875707259	green3	2	3.3127	0.12961
MGH54_P14_B06	NA	black	0	3.3656	0
MGH54_P14_B07	0.369941478163	blue	3	0.27381	0.13225
MGH54_P14_B08	-0.0860606297659	green3	2	4.8486	0.24001
MGH54_P14_B09	NA	black	0	3.0351	0
MGH54_P14_B10	0.0151106918048	green3	2	0.78325	0.34142
MGH54_P14_B11	NA	black	0	4.1692	0
MGH54_P14_B12	NA	black	0	0.53605	0
MGH54_P14_C01	-0.0292144707865	green3	2	2.4185	0.14012
MGH54_P14_C02	NA	black	0	1.1654	0
MGH54_P14_C03	0.0189085568111	green3	2	3.5534	0.32077
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	-0.0254816054707	green3	2	3.7647	0.27977
MGH54_P14_C06	NA	black	0	3.595	0
MGH54_P14_C07	NA	black	0	3.6768	0
MGH54_P14_C08	NA	black	0	0.15834	0
MGH54_P14_C09	NA	black	0	4.322	0
MGH54_P14_C10	NA	black	0	0	0
MGH54_P14_C11	NA	black	0	3.5089	0
MGH54_P14_C12	-0.0616622187987	green3	2	3.8443	0.25217
MGH54_P14_D01	NA	black	0	0.64985	0
MGH54_P14_D02	NA	black	0	4.055	0
MGH54_P14_D03	NA	black	0	3.7119	0
MGH54_P14_D04	NA	black	0	0	0
MGH54_P14_D05	NA	black	0	0	0.18269
MGH54_P14_D06	NA	black	0	1.0861	0
MGH54_P14_D07	-0.0311405190579	green3	2	2.7183	0.24367
MGH54_P14_D08	NA	black	0	0.13356	0
MGH54_P14_D09	0.310856166399	blue	3	0.68796	0.10969
MGH54_P14_D10	-0.189899346373	green3	2	3.5956	0.13356
MGH54_P14_D11	NA	black	0	0	0.32884
MGH54_P14_D12	NA	black	0	3.539	0
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	NA	black	0	4.9931	0
MGH54_P14_E03	NA	black	0	0	0
MGH54_P14_E04	NA	black	0	4.4022	0
MGH54_P14_E05	NA	black	0	4.1131	0
MGH54_P14_E06	NA	black	0	3.6796	0
MGH54_P14_E07	NA	black	0	0.39287	0
MGH54_P14_E08	NA	black	0	3.2572	0
MGH54_P14_E09	NA	black	0	3.2802	0
MGH54_P14_E10	NA	black	0	3.4924	0
MGH54_P14_E11	NA	black	0	3.8289	0
MGH54_P14_E12	NA	black	0	0.36737	0
MGH54_P14_F01	NA	black	0	3.6432	0
MGH54_P14_F02	NA	black	0	3.7146	0
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	3.3864	0
MGH54_P14_F06	NA	black	0	3.8611	0
MGH54_P14_F07	NA	black	0	3.8517	0
MGH54_P14_F08	0.328221349664	blue	3	0.18396	0.16864
MGH54_P14_F09	NA	black	0	0.18142	0
MGH54_P14_F10	NA	black	0	4.5336	0
MGH54_P14_F11	NA	black	0	3.2811	0
MGH54_P14_G01	NA	black	0	3.0917	0
MGH54_P14_G02	NA	black	0	0.10299	0
MGH54_P14_G03	0.262848984241	blue	3	0.23143	0.20289
MGH54_P14_G04	NA	black	0	0.3173	0
MGH54_P14_G05	-0.103730949478	green3	2	3.0273	0.15575
MGH54_P14_G06	NA	black	0	0.32077	0
MGH54_P14_G07	0.378803269156	blue	3	0.15186	0.14274
MGH54_P14_G08	NA	black	0	0	0.18396
MGH54_P14_G09	-0.155898577454	green3	2	3.336	0.13619
MGH54_P14_G10	NA	black	0	3.658	0
MGH54_P14_G11	-0.0751502132783	green3	2	2.7592	0.14666
MGH54_P14_G12	0.47048451532	blue	3	0.10568	0.096262
MGH54_P14_H01	NA	black	0	0.71458	0
MGH54_P14_H02	NA	black	0	4.5223	0
MGH54_P14_H03	0.0295184845159	green3	2	2.9764	0.36065
MGH54_P14_H04	NA	black	0	3.7667	0
MGH54_P14_H05	NA	black	0	4.6564	0
MGH54_P14_H06	NA	black	0	3.4668	0
MGH54_P14_H07	-0.147350710301	green3	2	3.0781	0.1003
MGH54_P14_H08	-0.0382460135068	green3	2	2.6367	0.20914
MGH54_P14_H09	0.0012576876594	green3	2	4.252	0.2916
MGH54_P14_H10	NA	black	0	3.561	0
MGH54_P14_H11	NA	black	0	2.6409	0
MGH54_P14_H12	NA	black	0	3.3721	0
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	-0.11911883592	green3	2	3.4399	0.1865
MGH54_P15_A04	-0.0547231219936	green3	2	2.5838	0.13488
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0
MGH54_P15_A07	0.141482704001	green3	2	0.52105	0.25701
MGH54_P15_A08	NA	black	0	3.6411	0
MGH54_P15_A09	NA	black	0	0.52206	0
MGH54_P15_A10	NA	black	0	0	0
MGH54_P15_A11	0.100914570326	green3	2	1.5553	0.15575
MGH54_P15_A12	NA	black	0	4.0544	0
MGH54_P15_B01	NA	black	0	1.6727	0
MGH54_P15_B02	0.0151959816597	green3	2	3.517	0.31846
MGH54_P15_B03	0.496241673255	blue	3	0.35614	0.03984
MGH54_P15_B04	NA	black	0	0	0.36849
MGH54_P15_B05	NA	black	0	4.1047	0
MGH54_P15_B06	NA	black	0	4.0207	0
MGH54_P15_B07	-0.193096013423	green3	2	4.408	0.18015
MGH54_P15_B09	NA	black	0	3.11	0
MGH54_P15_B10	NA	black	0	1.9404	0
MGH54_P15_B11	-0.0498238824464	green3	2	2.7442	0.20289
MGH54_P15_C01	0.854215460231	cyan	4	3.3767	1.1322
MGH54_P15_C02	NA	black	0	3.9258	0
MGH54_P15_C03	NA	black	0	3.6072	0
MGH54_P15_C04	NA	black	0	0	0
MGH54_P15_C05	NA	black	0	0	0
MGH54_P15_C06	NA	black	0	0.27739	0
MGH54_P15_C07	NA	black	0	3.6414	0
MGH54_P15_C08	-0.0106427960014	green3	2	2.5847	0.28688
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	NA	black	0	3.4506	0
MGH54_P15_C11	NA	black	0	4.8615	0
MGH54_P15_C12	0.310467274202	blue	3	2.1063	2.6367
MGH54_P15_D01	NA	black	0	0.71545	0
MGH54_P15_D02	-0.000247680856085	green3	2	2.216	0.2916
MGH54_P15_D03	NA	black	0	0	0.2558
MGH54_P15_D04	-0.184795591187	green3	2	4.3001	0.18142
MGH54_P15_D05	NA	black	0	4.3419	0
MGH54_P15_D07	NA	black	0	3.9224	0
MGH54_P15_D08	0.495367967376	blue	3	4.9845	0.49365
MGH54_P15_D09	0.305997415951	blue	3	0.15186	0.18523
MGH54_P15_D10	-0.276111160312	green3	2	3.9636	0.10165
MGH54_P15_D11	-0.211443694979	green3	2	4.31	0.16607
MGH54_P15_D12	-0.251672901698	green3	2	3.9952	0.12168
MGH54_P15_E01	NA	black	0	2.7976	0
MGH54_P15_E02	NA	black	0	3.1294	0
MGH54_P15_E03	NA	black	0	0	0
MGH54_P15_E04	NA	black	0	4.0081	0
MGH54_P15_E05	-0.091218704993	green3	2	3.6802	0.22527
MGH54_P15_E06	-0.240485132539	green3	2	4.6404	0.16221
MGH54_P15_E07	NA	black	0	3.0597	0
MGH54_P15_E08	NA	black	0	0	0.18903
MGH54_P15_E09	NA	black	0	0.84398	0
MGH54_P15_E10	NA	black	0	0	0.27977
MGH54_P15_E11	-0.233529827088	green3	2	4.0025	0.13488
MGH54_P15_E12	-0.116051980245	green3	2	4.2743	0.22157
MGH54_P15_F01	NA	black	0	0.37962	0
MGH54_P15_F02	NA	black	0	3.4272	0
MGH54_P15_F03	-0.206987738813	green3	2	4.1637	0.16221
MGH54_P15_F04	NA	black	0	3.1387	0
MGH54_P15_F05	NA	black	0	1.6767	0
MGH54_P15_F06	-0.0808529661381	green3	2	2.6796	0.1003
MGH54_P15_F07	-0.113757243265	green3	2	4.1885	0.22157
MGH54_P15_F08	0.200964472981	blue	3	1.0594	0.13881
MGH54_P15_F09	-0.125442680078	green3	2	3.7576	0.20038
MGH54_P15_F10	-0.151529774259	green3	2	3.67	0.17377
MGH54_P15_F11	NA	black	0	4.0015	0
MGH54_P15_F12	NA	black	0	1.7727	0
MGH54_P15_G03	NA	black	0	0	0.11902
MGH54_P15_G04	NA	black	0	2.681	0
MGH54_P15_G05	NA	black	0	0	0.24489
MGH54_P15_G06	-0.163597790394	green3	2	3.409	0.1375
MGH54_P15_G07	-0.174099335424	green3	2	3.4859	0.13619
MGH54_P15_G08	NA	black	0	3.0446	0
MGH54_P15_G09	-0.236495972339	green3	2	3.4248	0.063503
MGH54_P15_G10	-0.263228408313	green3	2	3.6005	0.067639
MGH54_P15_G11	0.0191966839586	green3	2	2.0083	0.21909
MGH54_P15_G12	-0.208059406133	green3	2	4.8218	0.18269
MGH54_P15_H01	NA	black	0	3.6003	0
MGH54_P15_H03	NA	black	0	0	0.1137
MGH54_P15_H04	NA	black	0	0	0.21909
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	4.4057	0
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	2.9577	0
MGH54_P15_H09	NA	black	0	1.8758	0
MGH54_P15_H10	NA	black	0	3.06	0
MGH54_P15_H11	0.101204231351	green3	2	2.4212	0.78325
MGH54_P15_H12	-0.0582745257078	green3	2	3.2391	0.24001
MGH54_P16_A01	NA	black	0	0	0
MGH54_P16_A02	NA	black	0	3.5452	0
MGH54_P16_A04	NA	black	0	0	0
MGH54_P16_A05	NA	black	0	2.5056	0
MGH54_P16_A06	NA	black	0	0.10702	0
MGH54_P16_A07	NA	black	0	3.5074	0
MGH54_P16_A08	NA	black	0	0	0
MGH54_P16_A09	-0.112532402172	green3	2	2.7681	0.060739
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	0
MGH54_P16_A12	NA	black	0	0	0
MGH54_P16_B01	NA	black	0	3.3359	0
MGH54_P16_B02	NA	black	0	0	0
MGH54_P16_B03	-0.0663810395461	green3	2	3.7511	0.24732
MGH54_P16_B04	NA	black	0	0.10702	0
MGH54_P16_B05	0.356034676942	blue	3	0.28924	0.13881
MGH54_P16_B06	0.0113633902558	green3	2	2.1548	0.13356
MGH54_P16_B07	NA	black	0	3.8612	0
MGH54_P16_B08	NA	black	0	0	0
MGH54_P16_B09	NA	black	0	0	0
MGH54_P16_B10	-0.256858296658	green3	2	3.8339	0.10299
MGH54_P16_B11	NA	black	0	4.2781	0
MGH54_P16_B12	NA	black	0	5.097	0
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	NA	black	0	1.044	0
MGH54_P16_C03	0.0503206884701	green3	2	2.6778	0.44573
MGH54_P16_C04	NA	black	0	0.123	0
MGH54_P16_C05	NA	black	0	2.2675	0
MGH54_P16_C06	-0.197779279472	green3	2	4.4105	0.1776
MGH54_P16_C07	NA	black	0	2.169	0
MGH54_P16_C08	NA	black	0	2.8512	0
MGH54_P16_C09	-0.149396865891	green3	2	2.9946	0.074505
MGH54_P16_C10	-0.149978647616	green3	2	3.1003	0.10165
MGH54_P16_C11	NA	black	0	1.4875	0
MGH54_P16_C12	NA	black	0	0.88362	0
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	4.0639	0
MGH54_P16_D03	NA	black	0	3.4314	0
MGH54_P16_D04	NA	black	0	0	0
MGH54_P16_D05	NA	black	0	0	0
MGH54_P16_D06	NA	black	0	0.36513	0
MGH54_P16_D07	NA	black	0	3.6847	0
MGH54_P16_D09	NA	black	0	0.52707	0
MGH54_P16_D10	NA	black	0	0	0.10299
MGH54_P16_D11	-0.11448744369	green3	2	2.8284	0.082703
MGH54_P16_D12	NA	black	0	3.6591	0
MGH54_P16_E01	-0.257199852838	green3	2	4.6614	0.15445
MGH54_P16_E02	NA	black	0	3.5132	0
MGH54_P16_E03	NA	black	0	4.0676	0
MGH54_P16_E04	NA	black	0	4.5218	0
MGH54_P16_E05	NA	black	0	0	0.23879
MGH54_P16_E06	NA	black	0	4.8862	0
MGH54_P16_E07	NA	black	0	3.3992	0
