Cell_name	Zvalue	Color	Cluster	ATM	TERF1
MGH36_P9_C12	NA	black	0	2.4378	0
MGH36_P9_D05	-0.923175226473	red	1	2.4168	0.93206
MGH36_P9_D07	0.505251831981	red	1	0.12829	0.89453
MGH36_P9_D08	-1.21494948926	red	1	0.15056	4.4205
MGH36_P9_D09	NA	black	0	0	1.113
MGH36_P9_D10	-0.253748072393	red	1	0.43616	2.7532
MGH36_P9_D11	0.559402611209	red	1	0.24853	0.58111
MGH36_P9_E01	NA	black	0	2.3262	0
MGH36_P9_E02	0.814891364338	red	1	0.12035	0.27262
MGH36_P9_E03	-1.00842484895	red	1	0.1375	3.9682
MGH36_P9_E04	-0.070459725532	red	1	0.85838	3.3033
MGH36_P9_E05	0.621008478561	green3	2	0.066261	0.7476
MGH36_P9_E06	0.721129244123	red	1	1.4265	4.4067
MGH36_P9_E07	NA	black	0	2.3967	0
MGH36_P9_E08	0.823770981999	red	1	0.073135	0.3471
MGH36_P9_E10	-0.789600286359	red	1	2.0562	0.79743
MGH36_P9_E11	0.200049795386	red	1	1.8906	2.2875
MGH36_P9_E12	0.625103462305	green3	2	0.092207	0.7031
MGH36_P9_F02	-1.06567616505	red	1	2.124	0.48646
MGH36_P9_F03	-0.29598131284	red	1	0.40272	2.8296
MGH36_P9_F04	-0.249665335436	red	1	3.2316	1.7799
MGH36_P9_F08	0.937044649853	red	1	2.2271	3.1411
MGH36_P9_F09	NA	black	0	0.077243	0
MGH36_P9_F10	NA	black	0	0	0
MGH36_P9_F11	0.873191135484	red	1	0.063503	0.27023
MGH36_P9_F12	-0.0754828542041	red	1	0.41034	2.1629
MGH36_P9_G03	-0.0558406813185	red	1	0.84639	2.9032
MGH36_P9_G04	0.321959309744	red	1	0.57143	0.45418
MGH36_P9_G05	0.478951807912	red	1	1.2945	4.1939
MGH36_P9_G06	-0.670389541939	red	1	1.8143	0.70221
MGH36_P9_G07	NA	black	0	0	0.48749
MGH36_P9_G08	0.581981387061	red	1	0.14926	0.70487
MGH36_P9_G09	NA	black	0	0	2.4198
MGH36_P9_G10	-0.806474243851	red	1	0.084064	3.4615
MGH36_P9_G11	NA	black	0	0	2.9309
MGH36_P9_H01	0.819930057816	red	1	1.488	4.4264
MGH36_P9_H02	-0.115943343111	red	1	2.3366	1.8131
MGH36_P9_H03	NA	black	0	0	0
MGH36_P9_H04	0.806193203142	red	1	0.096262	0.338
MGH36_P9_H06	NA	black	0	0.13619	0
MGH36_P9_H07	NA	black	0	0.39835	0
MGH36_P9_H08	NA	black	0	0	3.5002
MGH36_P9_H10	0.823035046832	red	1	0.15575	0.17887
MGH36_P9_H11	0.0187022223623	red	1	0.17377	1.8856
MGH36_P9_H12	0.569974741593	red	1	1.4244	3.8873
MGH36_P2_A01	0.689718788244	green3	2	0.21039	0.35276
MGH36_P2_A03	0.00473705810577	red	1	0.91609	1.4926
MGH36_P2_A04	0.745442182103	red	1	0.097611	0.45628
MGH36_P2_A05	-0.156438060566	red	1	0.059355	2.2163
MGH36_P2_A06	-0.523752362446	red	1	0.59264	4.3459
MGH36_P2_A07	-0.0380305989485	red	1	1.0065	1.1017
MGH36_P2_A08	0.101830059014	red	1	1.1184	2.8724
MGH36_P2_A11	-1.21651565042	red	1	0.14143	4.3957
MGH36_P2_B03	-0.784419962265	red	1	0.27262	3.8365
MGH36_P2_B04	-0.644051397978	red	1	0.10702	3.1879
MGH36_P2_B05	-1.21168932443	red	1	0.15963	4.4422
MGH36_P2_B06	-0.232254127225	red	1	0.12829	2.3948
MGH36_P2_B07	-0.598088906583	red	1	0.1003	3.089
MGH36_P2_B08	0.0086119064069	red	1	1.0093	2.129
MGH36_P2_B09	-0.690504111738	red	1	0.32539	3.7527
MGH36_P2_B10	0.401597835149	red	1	0.42438	0.62667
MGH36_P2_B11	-0.0871001209765	red	1	1.1362	1.2363
MGH36_P2_B12	0.485347844824	red	1	0.24123	0.77315
MGH36_P2_C02	0.740685256601	red	1	0.18523	0.29278
MGH36_P2_C03	-0.119237099785	red	1	0.07861	2.1522
MGH36_P2_C04	-0.128163267107	red	1	0.73725	2.962
MGH36_P2_C07	-0.329390109881	red	1	0.07861	2.5516
MGH36_P2_C08	-1.69860197268	red	1	2.8974	0.54102
MGH36_P2_C09	-0.230189280596	red	1	0.14535	2.4008
MGH36_P2_C10	0.766949169706	red	1	0.092207	0.42331
MGH36_P2_C11	0.815214219122	red	1	0.04684	0.41034
MGH36_P2_C12	-0.089929098152	red	1	0.77062	2.8007
MGH36_P2_D01	0.839889844121	red	1	0.12433	0.21288
MGH36_P2_D02	0.79047222755	red	1	0.17887	0.19661
MGH36_P2_D04	0.249848958366	red	1	0.49978	0.98112
MGH36_P2_D05	0.651966329338	green3	2	0.063503	0.69243
MGH36_P2_D06	0.887117937854	red	1	0.035624	0.29631
MGH36_P2_D07	-1.20149747965	red	1	0.29042	4.9087
MGH36_P2_D08	0.659785283513	green3	2	0.12961	0.57434
MGH36_P2_D09	-0.464627910695	red	1	0.1776	2.9226
MGH36_P2_D10	-0.587619935149	red	1	0.062122	3.019
MGH36_P2_D11	-0.00416487548556	red	1	0.91456	2.2333
MGH36_P2_E01	0.387231556244	red	1	0.44148	0.62947
MGH36_P2_E02	-1.23313879369	red	1	0.15575	4.4737
MGH36_P2_E03	0.79843549523	red	1	0.1137	0.31962
MGH36_P2_E04	-0.757578845874	red	1	0.098958	3.3945
MGH36_P2_E06	0.34702680701	red	1	0.15963	1.1903
MGH36_P2_E07	-0.0252975926353	red	1	0.90997	3.2205
MGH36_P2_E08	-1.43944314952	red	1	2.5398	0.48749
MGH36_P2_E09	0.867507065075	red	1	0.05797	0.2916
MGH36_P2_E10	0.69997409073	green3	2	0.15963	0.4351
MGH36_P2_F02	0.955145892138	red	1	0.075875	0.086784
MGH36_P2_F03	0.837050402808	red	1	0.123	0.22157
MGH36_P2_F04	-0.806291884133	red	1	0.053806	3.409
MGH36_P2_F06	-1.0101750389	red	1	0.16736	4.0495
MGH36_P2_F07	-0.054696415246	red	1	1.0079	0.78241
MGH36_P2_F08	-1.08116906619	red	1	0.14926	4.1457
MGH36_P2_F10	0.365160417698	red	1	0.11237	1.196
MGH36_P2_F11	0.728308437169	red	1	0.1635	0.36625
MGH36_P2_F12	0.850052106024	red	1	0.11103	0.22033
MGH36_P2_G01	-1.15312915571	red	1	0.031395	3.989
MGH36_P2_G02	0.0173753687263	red	1	0.2857	1.8832
MGH36_P2_G03	0.842688104187	red	1	0.090853	0.2762
MGH36_P2_G04	1.16694300979	red	1	2.1233	3.5664
MGH36_P2_G05	0.857094527467	red	1	0.1137	0.20038
MGH36_P2_G07	0.779065619632	red	1	0.13356	0.31962
MGH36_P2_G08	0.668537841721	green3	2	0.20163	0.42008
MGH36_P2_G09	-0.645386180186	red	1	0.060739	3.124
MGH36_P2_G11	0.594856332907	red	1	0.089498	0.76638
