Cell_name	Zvalue	Color	Cluster	ICAM1	STAT3
MGH54_P6_G04	NA	black	0	0	3.7357
MGH54_P6_G06	NA	black	0	0	4.0512
MGH54_P6_G07	NA	black	0	0	0
MGH54_P6_G08	NA	black	0	0	0
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0	3.168
MGH54_P6_G11	NA	black	0	0.38736	0
MGH54_P6_G12	NA	black	0	0	4.0997
MGH54_P6_H01	0.238609083959	green3	2	0.51602	0.36513
MGH54_P6_H03	NA	black	0	0	5.2918
MGH54_P6_H05	-0.553827752664	red	1	0.21039	4.3538
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0.38736	0
MGH54_P6_H08	NA	black	0	0	0.60881
MGH54_P6_H09	-0.291700522361	red	1	0.514	4.0656
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	0	0.40926
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	NA	black	0	0	0.37072
MGH54_P7_A03	0.272681638699	green3	2	0.46676	0.33113
MGH54_P7_A04	NA	black	0	0	0
MGH54_P7_A06	NA	black	0	0	0.1375
MGH54_P7_A07	NA	black	0	0	0
MGH54_P7_A08	NA	black	0	0	4.6504
MGH54_P7_A10	NA	black	0	0.30685	0
MGH54_P7_A11	0.141935068546	red	1	0.68527	0.25701
MGH54_P7_A12	0.498195316331	green3	2	0.17121	0.12829
MGH54_P7_B01	NA	black	0	0	0
MGH54_P7_B03	NA	black	0	0	0.13225
MGH54_P7_B04	NA	black	0	0	5.3531
MGH54_P7_B05	NA	black	0	0	0
MGH54_P7_B06	NA	black	0	0	0
MGH54_P7_B07	NA	black	0	0	2.3843
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0	0.52707
MGH54_P7_B10	NA	black	0	0.24975	0
MGH54_P7_B12	NA	black	0	0.28333	0
MGH54_P7_C01	NA	black	0	0	0
MGH54_P7_C03	NA	black	0	0	0.22404
MGH54_P7_C04	NA	black	0	0	0.15575
MGH54_P7_C05	-0.512916848296	red	1	0.25217	4.3093
MGH54_P7_C06	NA	black	0	0	4.5478
MGH54_P7_C07	0.297439060145	green3	2	0.38073	0.51096
MGH54_P7_C08	NA	black	0	0	0
MGH54_P7_C09	NA	black	0	0	0.12433
MGH54_P7_C10	NA	black	0	0	0.25338
MGH54_P7_C11	NA	black	0	0	0.50792
MGH54_P7_C12	NA	black	0	0	0.6173
MGH54_P7_D01	0.390826637666	green3	2	0.30918	0.20914
MGH54_P7_D02	NA	black	0	0	0.21288
MGH54_P7_D03	NA	black	0	0	0.30685
MGH54_P7_D04	NA	black	0	0.20163	0
MGH54_P7_D05	NA	black	0	0	0.32769
MGH54_P7_D06	NA	black	0	0	0.21412
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	NA	black	0	0.42761	0
MGH54_P7_D12	0.505784616341	green3	2	0.17121	0.09356
MGH54_P7_E01	NA	black	0	0.26784	0
MGH54_P7_E02	NA	black	0	0	0.28451
MGH54_P7_E03	-0.511750935016	red	1	0.22897	4.2466
MGH54_P7_E04	NA	black	0	0	0.15704
MGH54_P7_E05	NA	black	0	0	4.219
MGH54_P7_E06	0.358390756671	green3	2	0.30801	0.39616
MGH54_P7_E08	NA	black	0	0	0
MGH54_P7_E09	NA	black	0	0	3.7982
MGH54_P7_E10	NA	black	0	0	0.28096
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0	0.33342
MGH54_P7_F01	NA	black	0	0	0.38736
MGH54_P7_F02	NA	black	0	0	0.15834
MGH54_P7_F03	NA	black	0	0	0.41684
MGH54_P7_F04	NA	black	0	0	5.2521
MGH54_P7_F05	NA	black	0	0	2.6686
MGH54_P7_F06	NA	black	0	0	0.4489
MGH54_P7_F08	NA	black	0	0	0.14535
MGH54_P7_F10	NA	black	0	0	0.36625
MGH54_P7_F11	NA	black	0	0	0.39287
MGH54_P7_G01	NA	black	0	0	0.14405
MGH54_P7_G02	NA	black	0	0	1.9613
MGH54_P7_G03	NA	black	0	0	0.15316
MGH54_P7_G04	NA	black	0	0	0.18396
MGH54_P7_G06	NA	black	0	0	0.22651
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	NA	black	0	0	4.1126
MGH54_P7_G09	NA	black	0	0	0.16864
MGH54_P7_G10	NA	black	0	0	0.6173
MGH54_P7_G11	-0.880714574832	red	1	0.24123	5.6038
MGH54_P7_H01	0.392422611925	green3	2	0.27381	0.32308
MGH54_P7_H02	NA	black	0	0	4.9272
MGH54_P7_H04	NA	black	0	0	1.123
MGH54_P7_H05	-0.641152675687	red	1	0.24245	4.7579
MGH54_P7_H09	0.27391042864	green3	2	0.34028	0.77653
MGH54_P7_H10	NA	black	0	0	0.43829
MGH54_P8_A01	-0.536369551555	red	1	0.28688	4.4945
MGH54_P8_A06	0.317481269595	green3	2	0.4049	0.28451
MGH54_P8_A07	NA	black	0	0.19409	0
MGH54_P8_A09	NA	black	0	0	0.15704
MGH54_P8_A10	NA	black	0	0	0.89763
MGH54_P8_A11	NA	black	0	0	0.37851
MGH54_P8_A12	NA	black	0	0	0.52105
MGH54_P8_B01	NA	black	0	0	0.43616
MGH54_P8_B02	NA	black	0	0.53306	0
MGH54_P8_B04	NA	black	0	0	0.3115
MGH54_P8_B08	NA	black	0	0	0.24975
MGH54_P8_B09	0.471017626296	green3	2	0.15834	0.28806
MGH54_P8_B12	0.410895789033	green3	2	0.11237	0.65168
MGH54_P8_C02	NA	black	0	0	0.44255
MGH54_P8_C04	NA	black	0	0	0.32654
MGH54_P8_C06	NA	black	0	0	0.14796
MGH54_P8_C07	NA	black	0	0	0.36737
MGH54_P8_C09	NA	black	0	0	0.1003
MGH54_P8_C12	NA	black	0	0	0.26784
MGH54_P8_D01	NA	black	0	0	0.36289
MGH54_P8_D03	NA	black	0	0	0.47508
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	NA	black	0	0	0.23634
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	NA	black	0	0	4.5489
MGH54_P8_D08	0.462522492363	green3	2	0.24853	0.042644
MGH54_P8_D10	NA	black	0	0.33457	0
MGH54_P8_D11	NA	black	0	0	0.10836
MGH54_P8_D12	NA	black	0	0	0.30568
MGH54_P8_E01	NA	black	0	0.39287	0
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	0	4.8129
MGH54_P8_E07	NA	black	0	0	0.42868
MGH54_P8_E08	NA	black	0	0.082703	0
MGH54_P8_E10	NA	black	0	0	0.24367
MGH54_P8_F01	NA	black	0	0	4.7029
MGH54_P8_F02	NA	black	0	0.33113	0
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	NA	black	0	0	5.0176
MGH54_P8_F06	-0.586124739025	red	1	0.16736	4.3615
MGH54_P8_F08	-0.876035824061	red	1	0.14405	5.2514
MGH54_P8_F09	NA	black	0	0	1.5018
MGH54_P8_F10	NA	black	0	0	0.23756
MGH54_P8_F11	NA	black	0	0	4.6399
MGH54_P8_F12	0.428362441623	green3	2	0.13225	0.53705
MGH54_P8_G01	NA	black	0	0	0.75189
MGH54_P8_G03	NA	black	0	0	0.25096
MGH54_P8_G04	NA	black	0	0	5.0649
MGH54_P8_G05	NA	black	0	0	0
MGH54_P8_G06	NA	black	0	0	0.14796
MGH54_P8_G07	0.490731041824	green3	2	0.15316	0.21537
MGH54_P8_G08	NA	black	0	0	0.14926
MGH54_P8_G09	NA	black	0	0	0.36513
MGH54_P8_G10	NA	black	0	0	0.23511
MGH54_P8_G11	NA	black	0	0	0.44996
MGH54_P8_G12	NA	black	0	0	0
MGH54_P8_H01	-0.309991964178	red	1	0.27143	3.5553
MGH54_P8_H03	NA	black	0	0	0
MGH54_P8_H04	0.387003832852	green3	2	0.33342	0.1375
MGH54_P8_H06	0.345100366157	green3	2	0.21537	0.71633
MGH54_P8_H07	0.0416334914751	red	1	0.2762	2.0423
MGH54_P8_H08	0.524906432047	green3	2	0.13881	0.10702
MGH54_P8_H10	0.407154240783	green3	2	0.29631	0.16479
MGH54_P8_H12	NA	black	0	0	5.6252
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	0	0
MGH54_P10_A03	NA	black	0	0	0
MGH54_P10_A04	0.05932129787	red	1	0.25701	1.9679
MGH54_P10_A05	0.260235668298	green3	2	0.45943	0.46153
MGH54_P10_A06	NA	black	0	0	1.3578
MGH54_P10_A07	NA	black	0	0	0.57531
MGH54_P10_A09	NA	black	0	0	0.16607
MGH54_P10_A10	0.456322430625	green3	2	0.22033	0.17121
MGH54_P10_A11	0.383819023761	green3	2	0.3173	0.21909
MGH54_P10_A12	NA	black	0	0	0.44784
MGH54_P10_B01	0.302624684003	green3	2	0.29748	0.73031
MGH54_P10_B02	NA	black	0	0	0.35163
MGH54_P10_B03	NA	black	0	0	4.5592
MGH54_P10_B05	0.356141345078	green3	2	0.27501	0.50995
MGH54_P10_B06	-0.363613266556	red	1	0.36737	3.9935
MGH54_P10_B07	NA	black	0	0	3.9264
MGH54_P10_B08	NA	black	0	0	1.8404
MGH54_P10_B09	NA	black	0	0	0.45943
MGH54_P10_B10	NA	black	0	0	0
MGH54_P10_B11	0.136612628598	red	1	0.64893	0.66903
MGH54_P10_B12	NA	black	0	0.2228	0
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	NA	black	0	0	2.4688
MGH54_P10_C03	NA	black	0	0	0.14666
MGH54_P10_C04	0.243976422123	green3	2	0.29866	1.0349
MGH54_P10_C05	-0.679602190063	red	1	0.26903	4.9835
MGH54_P10_C07	NA	black	0	0	6.2405
MGH54_P10_C08	NA	black	0	0	0.15316
MGH54_P10_C09	NA	black	0	0	0
MGH54_P10_C10	NA	black	0	0	0.25822
MGH54_P10_C11	0.391956342626	green3	2	0.301	0.23266
MGH54_P10_C12	-0.492327612243	red	1	0.64155	5.9197
MGH54_P10_D01	NA	black	0	0	1.0956
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	NA	black	0	0	0.63506
MGH54_P10_D04	NA	black	0	0	0.19283
MGH54_P10_D05	-0.241924530853	red	1	0.0229	3.0036
MGH54_P10_D06	NA	black	0	0	6.5826
MGH54_P10_D07	NA	black	0	0	4.3839
MGH54_P10_D09	NA	black	0	0	4.9464
MGH54_P10_D10	0.313673968624	green3	2	0.42008	0.24367
MGH54_P10_D11	NA	black	0	0	2.778
MGH54_P10_D12	NA	black	0	0	2.4865
MGH54_P10_E01	NA	black	0	0	0.23879
MGH54_P10_E02	0.179883875036	green3	2	0.24732	1.4271
MGH54_P10_E03	0.420728962724	green3	2	0.24732	0.26183
MGH54_P10_E04	-0.606776383327	red	1	0.35276	4.9939
MGH54_P10_E05	NA	black	0	0	3.2337
MGH54_P10_E06	NA	black	0	0	0.14405
MGH54_P10_E07	NA	black	0	0	0
MGH54_P10_E08	NA	black	0	0	0.27023
MGH54_P10_E09	NA	black	0	0	0
MGH54_P10_E10	NA	black	0	0	3.5011
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	-1.10115756761	red	1	0.22651	6.2868
MGH54_P10_F01	NA	black	0	0	0
MGH54_P10_F02	NA	black	0	0	2.3904
MGH54_P10_F03	NA	black	0	0	0.36625
MGH54_P10_F04	0.329529529287	green3	2	0.37851	0.31383
MGH54_P10_F05	NA	black	0	0	2.5656
MGH54_P10_F06	NA	black	0	0	1.0101
MGH54_P10_F08	NA	black	0	0	4.3224
MGH54_P10_F09	NA	black	0	0	0.5656
MGH54_P10_F10	NA	black	0	0	0.39287
MGH54_P10_F11	NA	black	0	0	0.21785
MGH54_P10_F12	0.289718252787	green3	2	0.45101	0.27501
MGH54_P10_G01	0.293272156072	green3	2	0.43936	0.30334
MGH54_P10_G02	0.339331066667	green3	2	0.33113	0.42761
MGH54_P10_G03	NA	black	0	0	0.074505
MGH54_P10_G05	NA	black	0	0	4.0977
MGH54_P10_G06	0.388563571985	green3	2	0.2857	0.30451
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	0	0.65444
MGH54_P10_G10	NA	black	0	0	4.6571
MGH54_P10_G11	NA	black	0	0	2.6411
MGH54_P10_G12	NA	black	0	0.62667	0
MGH54_P10_H02	NA	black	0	0	2.2633
MGH54_P10_H03	NA	black	0	0	0.58207
MGH54_P10_H04	NA	black	0	0	4.2705
MGH54_P10_H05	NA	black	0	0	5.0251
MGH54_P10_H06	0.135812105994	red	1	0.69866	0.20664
MGH54_P10_H07	-0.250526103613	red	1	0.77653	5.2209
MGH54_P10_H08	NA	black	0	0	2.9839
MGH54_P10_H09	0.240514795656	green3	2	0.38184	0.86235
MGH54_P10_H10	-0.335058654411	red	1	0.31846	3.7521
MGH54_P10_H11	NA	black	0	0	0.36737
MGH54_P10_H12	NA	black	0	0	0.32998
MGH54_P11_A01	NA	black	0	0	0.34596
MGH54_P11_A02	NA	black	0	0	4.2818
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	-0.374108613647	red	1	0.47405	4.3723
MGH54_P11_A09	NA	black	0	0	0.25942
MGH54_P11_A10	NA	black	0	0	4.7777
MGH54_P11_A11	NA	black	0	0	2.344
MGH54_P11_A12	NA	black	0	0	3.9395
MGH54_P11_B01	NA	black	0	0	0
MGH54_P11_B02	NA	black	0	0	0.45943
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	-0.313067028049	red	1	0.36625	3.7608
MGH54_P11_B06	NA	black	0	0	2.2615
MGH54_P11_B08	NA	black	0	0	0.29631
MGH54_P11_B09	NA	black	0	0	3.6964
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	NA	black	0	0	0.98623
MGH54_P11_B12	NA	black	0	0	1.8734
MGH54_P11_C01	NA	black	0	0	1.3311
MGH54_P11_C02	NA	black	0	0	0.35276
MGH54_P11_C03	NA	black	0	0.35952	0
MGH54_P11_C04	NA	black	0	0	0.48027
MGH54_P11_C05	0.224884187038	green3	2	0.48852	0.61353
MGH54_P11_C06	-0.309482746281	red	1	0.33685	3.6799
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	NA	black	0	0	0.19409
MGH54_P11_C09	NA	black	0	0	3.6996
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	0	0
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	4.2451
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	1.9942
MGH54_P11_D05	NA	black	0	0	2.079
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	0.417358810639	green3	2	0.27381	0.1903
MGH54_P11_D08	NA	black	0	0	3.2684
MGH54_P11_D09	NA	black	0	0	4.5508
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	0.447351365158	green3	2	0.23389	0.17121
MGH54_P11_D12	NA	black	0	0	0.58207
MGH54_P11_E01	NA	black	0	0	3.1493
MGH54_P11_E02	NA	black	0	0	4.4213
MGH54_P11_E03	NA	black	0	0	0.23879
MGH54_P11_E04	NA	black	0	0	0.26183
MGH54_P11_E05	NA	black	0	0	0.60312
MGH54_P11_E06	NA	black	0	0	0
MGH54_P11_E07	NA	black	0	0	0.39835
MGH54_P11_E08	NA	black	0	0	0.29396
MGH54_P11_E09	NA	black	0	0	0.14535
MGH54_P11_E10	NA	black	0	0	4.3401
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	NA	black	0	0	5.2074
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	2.4359
MGH54_P11_F03	NA	black	0	0.41576	0
MGH54_P11_F04	NA	black	0	0	0.22157
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	1.1583
MGH54_P11_F07	0.3791391069	green3	2	0.3173	0.2461
MGH54_P11_F08	0.0856586264495	red	1	0.2762	1.8388
MGH54_P11_F09	NA	black	0	0	0.77062
MGH54_P11_F10	0.3072125443	green3	2	0.37518	0.46884
MGH54_P11_F11	NA	black	0	0	0
MGH54_P11_F12	NA	black	0	0	5.1916
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	3.7697
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0	0
MGH54_P11_G05	NA	black	0	0	0.32077
MGH54_P11_G06	NA	black	0	0	4.3394
MGH54_P11_G07	NA	black	0	0	0.14405
MGH54_P11_G08	NA	black	0	0	2.8098
MGH54_P11_G09	NA	black	0	0	0.59072
MGH54_P11_G10	-0.524129269441	red	1	0.28214	4.4332
MGH54_P11_G11	NA	black	0	0	0.10434
MGH54_P11_G12	NA	black	0	0	0
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	0	3.1658
MGH54_P11_H03	NA	black	0	0	5.4587
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	2.0538
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0	0.79577
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	0.479097414489	green3	2	0.16479	0.23389
MGH54_P11_H12	0.525294830835	green3	2	0.14274	0.09356
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	2.5358
MGH54_P12_A03	NA	black	0	0	0.42008
MGH54_P12_A04	NA	black	0	0	0.40926
MGH54_P12_A05	NA	black	0	0	4.8153
MGH54_P12_A06	NA	black	0	0	3.6273
MGH54_P12_A07	NA	black	0	0	0.50182
MGH54_P12_A08	NA	black	0	0	0.36401
MGH54_P12_A09	-0.309146405328	red	1	0.34255	3.6905
MGH54_P12_A10	0.113873644244	red	1	0.38847	1.6007
MGH54_P12_A11	NA	black	0	0	0
MGH54_P12_B01	NA	black	0	0	4.0648
MGH54_P12_B02	-0.485041614421	red	1	0.46258	4.8837
MGH54_P12_B03	-0.434040727341	red	1	0.45733	4.6127
MGH54_P12_B04	NA	black	0	0	4.2218
MGH54_P12_B05	NA	black	0	0	0
MGH54_P12_B06	NA	black	0	0	0.36625
MGH54_P12_B07	NA	black	0	0	3.1355
MGH54_P12_B08	NA	black	0	0	0.4782
MGH54_P12_B09	NA	black	0	0	2.9032
MGH54_P12_B10	0.331732626482	green3	2	0.41251	0.15056
MGH54_P12_B11	0.459009661266	green3	2	0.19535	0.23634
MGH54_P12_C01	NA	black	0	0	3.7438
MGH54_P12_C02	NA	black	0	0	3.588
MGH54_P12_C03	NA	black	0	0	1.0559
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	5.0041
MGH54_P12_C07	NA	black	0	0	2.5683
MGH54_P12_C08	NA	black	0	0	3.4308
MGH54_P12_C09	NA	black	0	0	0
MGH54_P12_C11	0.0497766269854	red	1	0.42438	1.9449
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	0.79494
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0	0
MGH54_P12_D05	NA	black	0	0	3.0736
MGH54_P12_D06	NA	black	0	0	4.0527
MGH54_P12_D07	NA	black	0	0	0.1865
MGH54_P12_D08	0.260373344011	green3	2	0.45943	0.46048
MGH54_P12_D09	-0.475908025649	red	1	0.11237	3.8759
MGH54_P12_D10	NA	black	0	0	5.3511
MGH54_P12_D11	-0.841740709545	red	1	0.18903	5.2854
MGH54_P12_D12	NA	black	0	0	2.3051
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	0.197158134709	green3	2	0.3471	1.1928
MGH54_P12_E03	NA	black	0	0.38073	0
MGH54_P12_E04	NA	black	0	0	0.45418
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	0
MGH54_P12_E07	NA	black	0	0	1.7748
MGH54_P12_E08	NA	black	0	0	4.529
MGH54_P12_E09	NA	black	0	0	0
MGH54_P12_E10	-0.487232463443	red	1	0.1903	4.0686
MGH54_P12_E11	NA	black	0	0	3.5011
MGH54_P12_E12	NA	black	0	0	2.4877
MGH54_P12_F01	NA	black	0	0	4.8688
MGH54_P12_F02	NA	black	0	0	0.25459
MGH54_P12_F03	NA	black	0	0	3.9864
MGH54_P12_F04	NA	black	0	0	0.33113
MGH54_P12_F05	NA	black	0	5.6567	0
MGH54_P12_F06	NA	black	0	0	2.3896
MGH54_P12_F07	NA	black	0	0	0
MGH54_P12_F08	NA	black	0	0	0.18523
MGH54_P12_F09	NA	black	0	0	4.3711
MGH54_P12_F10	NA	black	0	0	0.48852
MGH54_P12_F11	0.432733259732	green3	2	0.21785	0.29396
MGH54_P12_F12	NA	black	0	0	3.9548
MGH54_P12_G01	NA	black	0	0	4.6791
MGH54_P12_G02	NA	black	0	0	4.7697
MGH54_P12_G03	NA	black	0	0	0.2857
MGH54_P12_G04	NA	black	0	0	0.25338
MGH54_P12_G05	NA	black	0	0	4.7014
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	0	0.32308
MGH54_P12_G08	NA	black	0	0	1.2172
MGH54_P12_G09	NA	black	0	0	3.206
MGH54_P12_G10	-0.507113945501	red	1	0.1635	4.0812
MGH54_P12_G11	NA	black	0	0	2.389
MGH54_P12_H01	NA	black	0	0	1.5955
MGH54_P12_H02	NA	black	0	0	2.99
MGH54_P12_H03	NA	black	0	0	0.24975
MGH54_P12_H04	NA	black	0	0	0.17505
MGH54_P12_H05	-0.0956090423878	red	1	0.48749	2.8438
MGH54_P12_H06	NA	black	0	0	0.83915
MGH54_P12_H07	NA	black	0	0	0.20789
MGH54_P12_H09	NA	black	0	0	0
MGH54_P12_H10	NA	black	0	0	0.1177
MGH54_P12_H11	NA	black	0	0	3.0853
MGH54_P9_A01	0.152709408662	red	1	0.36289	1.4141
MGH54_P9_A02	-0.0288896848863	red	1	0.58688	2.4774
MGH54_P9_A03	NA	black	0	0	4.2264
MGH54_P9_A04	NA	black	0	0	1.2928
MGH54_P9_A05	NA	black	0	0	0
MGH54_P9_A06	NA	black	0	0	3.3834
MGH54_P9_A07	NA	black	0	0	4.6156
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	NA	black	0	0	2.8371
MGH54_P9_A10	NA	black	0	0	4.7631
MGH54_P9_A11	NA	black	0	0	3.8144
MGH54_P9_A12	NA	black	0	0	1.0093
MGH54_P9_B01	0.375502165451	green3	2	0.32884	0.22404
MGH54_P9_B02	NA	black	0	0	2.1545
MGH54_P9_B03	NA	black	0	0	3.5618
MGH54_P9_B04	NA	black	0	0	3.4263
MGH54_P9_B05	NA	black	0	0	4.5581
MGH54_P9_B06	NA	black	0	0	0.46989
MGH54_P9_B07	NA	black	0	0	0.16864
MGH54_P9_B10	NA	black	0	0	0
MGH54_P9_B11	NA	black	0	0	0
MGH54_P9_B12	NA	black	0	0	0
MGH54_P9_C01	NA	black	0	0	0.3505
MGH54_P9_C02	NA	black	0	0	4.2341
MGH54_P9_C03	NA	black	0	0	0.37851
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0	3.5232
MGH54_P9_C06	NA	black	0	0.58592	0
MGH54_P9_C07	NA	black	0	0	0
MGH54_P9_C08	NA	black	0	0	0.20914
MGH54_P9_C09	NA	black	0	0.67987	0
MGH54_P9_C10	NA	black	0	0	2.6325
MGH54_P9_C11	NA	black	0	0	0.59741
MGH54_P9_C12	NA	black	0	0	0.16092
MGH54_P9_D01	NA	black	0	0	4.0961
MGH54_P9_D03	NA	black	0	0	0.27977
MGH54_P9_D04	NA	black	0	0	4.353
MGH54_P9_D05	NA	black	0	0	0.19661
MGH54_P9_D07	NA	black	0	0	1.0165
MGH54_P9_D08	NA	black	0	0	0
MGH54_P9_D09	NA	black	0	0	0
MGH54_P9_D10	NA	black	0	0	3.4791
MGH54_P9_D11	NA	black	0	0	0.64062
MGH54_P9_D12	NA	black	0	0	0.3173
MGH54_P9_E01	NA	black	0	0	3.4611
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0	1.6915
MGH54_P9_E04	NA	black	0	0	0.22404
MGH54_P9_E05	NA	black	0	0	0.7031
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	NA	black	0	0	0
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	NA	black	0	0	0.2228
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0.41034
MGH54_P9_F03	0.336306546337	green3	2	0.33571	0.42975
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	-0.310462426633	red	1	0.26424	3.5445
MGH54_P9_F06	NA	black	0	0	3.8718
MGH54_P9_F07	NA	black	0	0	2.6311
MGH54_P9_F08	NA	black	0	0	0.44679
MGH54_P9_F09	NA	black	0	0	3.3657
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	-0.502123811699	red	1	0.29396	4.3798
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	1.0377
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	NA	black	0	0	4.4223
MGH54_P9_G04	NA	black	0	0	0.24732
MGH54_P9_G05	NA	black	0	0	0
MGH54_P9_G06	NA	black	0	0	0.66357
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	NA	black	0	0	3.5937
MGH54_P9_G09	-0.552319950622	red	1	0.4351	5.0851
MGH54_P9_G10	-0.403452868379	red	1	0.3584	4.147
MGH54_P9_G12	NA	black	0	0	4.2253
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	0.0954327463154	red	1	0.37407	1.7194
MGH54_P9_H04	NA	black	0	0	5.066
MGH54_P9_H05	NA	black	0	0	2.6257
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	NA	black	0	0	0.57337
MGH54_P9_H08	NA	black	0	0	5.3916
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	-0.818638681675	red	1	0.38736	6.0071
MGH54_P9_H11	NA	black	0	0	0.2461
MGH54_P9_H12	NA	black	0	0.24732	0
MGH54_P2_A05	0.186923368393	green3	2	0.56755	0.57821
MGH54_P2_A06	NA	black	0	0	3.5717
MGH54_P2_A10	0.021317688978	red	1	0.2228	2.1405
MGH54_P2_B03	NA	black	0	0	1.5998
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0	3.8077
MGH54_P2_B09	NA	black	0	0	3.275
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	NA	black	0	0	1.4536
MGH54_P2_C01	0.450695651894	green3	2	0.20914	0.23389
MGH54_P2_C02	NA	black	0	0	2.591
MGH54_P2_C04	-1.04040731805	red	1	0.052416	5.4641
MGH54_P2_C05	0.42659724442	green3	2	0.21412	0.33457
MGH54_P2_C09	NA	black	0	0	4.5734
MGH54_P2_C10	NA	black	0	0	4.1343
MGH54_P2_C11	NA	black	0	0	0.10434
MGH54_P2_D01	NA	black	0	0	0
MGH54_P2_D02	NA	black	0	0	1.4281
MGH54_P2_D03	NA	black	0	0	0
MGH54_P2_D04	NA	black	0	0	2.877
MGH54_P2_E01	NA	black	0	0	0.90149
MGH54_P2_E02	NA	black	0	0	3.803
MGH54_P2_E03	NA	black	0	0	0
