Cell_name	Zvalue	Color	Cluster	ERAP2	IRF1
MGH54_P16_H02	NA	black	0	0	0
MGH54_P16_H03	NA	black	0	0	0.34596
MGH54_P16_H04	NA	black	0	0	0.82782
MGH54_P16_H05	0.101048437053	green3	2	0.1003	1.1622
MGH54_P16_H06	NA	black	0	0	0.774
MGH54_P16_H07	NA	black	0	0	0.96347
MGH54_P16_H08	NA	black	0	0	0.95606
MGH54_P16_H09	NA	black	0	0	0.82212
MGH54_P16_H10	NA	black	0	0	0.89763
MGH54_P16_H11	0.427857928574	green3	2	0.12168	0.48646
MGH54_P16_H12	NA	black	0	0	5.2453
MGH54_P17_A01	-0.26118280888	green3	2	0.28451	1.9953
MGH54_P17_A02	0.152844741636	green3	2	0.26664	0.94711
MGH54_P17_A03	NA	black	0	0	0.65992
MGH54_P17_A04	0.342534394116	green3	2	0.26664	0.38184
MGH54_P17_A05	NA	black	0	0	1.2833
MGH54_P17_A06	NA	black	0	0	0.4351
MGH54_P17_A07	NA	black	0	0	0.90149
MGH54_P17_A08	0.193219816663	green3	2	0.20789	0.90304
MGH54_P17_A09	0.0304047188982	green3	2	0.18777	1.2845
MGH54_P17_A10	NA	black	0	0	0.4844
MGH54_P17_A11	0.418620354416	green3	2	0.010064	0.65992
MGH54_P17_A12	0.272692856344	green3	2	0.28214	0.56462
MGH54_P17_B01	-0.337184689812	green3	2	3.776	1.3363
MGH54_P17_B02	NA	black	0	0	0.94636
MGH54_P17_B03	NA	black	0	0	1.8311
MGH54_P17_B05	-0.123826144207	green3	2	2.0659	1.3092
MGH54_P17_B06	NA	black	0	0	1.3934
MGH54_P17_B07	NA	black	0	0	0
MGH54_P17_B08	0.123879397993	green3	2	0.25822	1.0335
MGH54_P17_B09	NA	black	0	0	0
MGH54_P17_B10	0.413309761064	green3	2	0.15056	0.46571
MGH54_P17_B11	NA	black	0	0	0.9396
MGH54_P17_B12	NA	black	0	0	1.7668
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	0	0.70399
MGH54_P17_C04	0.435229354018	green3	2	0.19283	0.31615
MGH54_P17_C05	NA	black	0	0	1.5494
MGH54_P17_C06	NA	black	0	0	1.512
MGH54_P17_C07	NA	black	0	0	0.38294
MGH54_P17_C08	-0.062349863467	green3	2	0.22157	1.4906
MGH54_P17_C09	NA	black	0	0	0.77484
MGH54_P17_C10	NA	black	0	0	0.36961
MGH54_P17_C11	NA	black	0	0	0.54498
MGH54_P17_C12	0.315995154438	green3	2	0.21909	0.57434
MGH54_P17_D01	NA	black	0	0	0.78576
MGH54_P17_D02	2.32628247252	black	0	1.6355	4.3501
MGH54_P17_D03	NA	black	0	0	0.42975
MGH54_P17_D04	NA	black	0	0	1.069
MGH54_P17_D05	NA	black	0	0	0.99928
MGH54_P17_D06	NA	black	0	0	3.1916
MGH54_P17_D07	NA	black	0	0	0.87342
MGH54_P17_D09	0.239613090779	green3	2	0.17377	0.83026
MGH54_P17_D10	NA	black	0	0	0.79494
MGH54_P17_D12	NA	black	0	0	1.6862
MGH54_P17_E01	NA	black	0	0	1.8734
MGH54_P17_E02	NA	black	0	0	0.82619
MGH54_P17_E03	NA	black	0	0	1.0676
MGH54_P17_E04	NA	black	0	0	1.426
MGH54_P17_E05	NA	black	0	0	1.0827
MGH54_P17_E06	NA	black	0	0	0
MGH54_P17_E07	-0.14962457194	green3	2	0.34028	1.7891
MGH54_P17_E08	0.0589524899546	green3	2	0.1903	1.2222
MGH54_P17_E09	NA	black	0	0	0.26303
MGH54_P17_E10	NA	black	0	0	3.0702
MGH54_P17_E11	NA	black	0	0	0.56267
MGH54_P17_E12	NA	black	0	0	0.76384
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	NA	black	0	0	0.54597
MGH54_P17_F03	NA	black	0	0	0.74932
MGH54_P17_F04	NA	black	0	0	3.8114
MGH54_P17_F05	NA	black	0	0	0.28688
MGH54_P17_F07	-1.9511749497	black	0	4.045	0.85599
MGH54_P17_F08	NA	black	0	0	0.74157
MGH54_P17_F09	NA	black	0	0	0.48336
MGH54_P17_F10	0.0142656672	green3	2	0.17121	1.3196
MGH54_P17_F11	NA	black	0	0	0.87578
MGH54_P17_F12	0.34388229394	green3	2	0.10568	0.68706
MGH54_P17_G01	NA	black	0	0	0.7137
MGH54_P17_G02	NA	black	0	0	1.3098
MGH54_P17_G03	NA	black	0	0	0.83996
MGH54_P17_G04	NA	black	0	0	0.76214
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	NA	black	0	0	1.0956
MGH54_P17_G07	NA	black	0	0	0.97085
MGH54_P17_G08	NA	black	0	0	1.1616
MGH54_P17_G09	0.226012689745	green3	2	0.19409	0.83915
MGH54_P17_G10	NA	black	0	0	0.79494
MGH54_P17_G11	NA	black	0	0	0.32884
MGH54_P17_G12	NA	black	0	0	4.0413
MGH54_P17_H01	NA	black	0	0	0.93206
MGH54_P17_H02	-2.1777697513	black	0	4.7475	0.91991
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	NA	black	0	0	0.69777
MGH54_P17_H07	NA	black	0	0	1.0129
MGH54_P17_H08	NA	black	0	0	0.93508
MGH54_P17_H09	NA	black	0	0	0.38515
MGH54_P17_H10	0.343862015248	green3	2	0.15834	0.61259
MGH54_P17_H11	NA	black	0	0	1.3277
MGH54_P17_H12	NA	black	0	0	1.5211
MGH54_P6_A01	NA	black	0	0	0.88127
MGH54_P6_A02	NA	black	0	0	1.5069
MGH54_P6_A03	NA	black	0	0	2.8063
MGH54_P6_A04	0.106257976817	green3	2	0.43296	0.86076
MGH54_P6_A05	NA	black	0	0	1.7321
MGH54_P6_A06	NA	black	0	0	0.94785
MGH54_P6_A07	NA	black	0	0	4.9394
MGH54_P6_A08	NA	black	0	0	0.419
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	NA	black	0	0	0.38184
MGH54_P6_A11	NA	black	0	0	1.3901
MGH54_P6_A12	NA	black	0	0	1.0419
MGH54_P6_B01	NA	black	0	0.21039	0
MGH54_P6_B02	NA	black	0	0	1.9946
MGH54_P6_B03	-0.917893471272	black	0	0.23511	3.1722
MGH54_P6_B04	NA	black	0	0	2.3835
MGH54_P6_B05	NA	black	0	0	0
MGH54_P6_B06	-0.321336311789	green3	2	0.33228	2.2219
MGH54_P6_B07	-0.750196547354	black	0	2.2213	0.90612
MGH54_P6_B08	NA	black	0	0	0.95457
MGH54_P6_B09	NA	black	0	0	1.8572
MGH54_P6_B10	0.175943502213	green3	2	0.40926	0.5724
MGH54_P6_B11	NA	black	0	0	0.46571
MGH54_P6_B12	NA	black	0	0	1.7225
MGH54_P6_C01	NA	black	0	0	0.30685
MGH54_P6_C02	NA	black	0	0	1.3879
MGH54_P6_C03	NA	black	0	0	1.4271
MGH54_P6_C04	NA	black	0	0	1.6955
MGH54_P6_C06	0.0857380482507	green3	2	0.50995	0.72072
MGH54_P6_C07	NA	black	0	0	1.0489
MGH54_P6_C08	NA	black	0	0	1.4468
MGH54_P6_C09	NA	black	0	0	0.43403
MGH54_P6_C10	-0.172852741337	green3	2	0.24732	1.7519
MGH54_P6_C11	NA	black	0	0	1.2851
MGH54_P6_C12	2.10706851219	black	0	3.9703	2.1313
MGH54_P6_D01	NA	black	0	0	1.1871
MGH54_P6_D02	NA	black	0	0	1.4584
MGH54_P6_D03	NA	black	0	0	2.4531
MGH54_P6_D04	NA	black	0	0	2.43
MGH54_P6_D05	-1.47365386104	black	0	0.27739	4.248
MGH54_P6_D07	NA	black	0	0	1.3796
MGH54_P6_D08	NA	black	0	0	0.64616
MGH54_P6_D09	NA	black	0	0	0.80571
MGH54_P6_D10	NA	black	0	0	0.47301
MGH54_P6_D11	NA	black	0	0	1.1506
MGH54_P6_D12	NA	black	0	0	1.1979
MGH54_P6_E02	NA	black	0	0	1.269
MGH54_P6_E03	NA	black	0	0	1.0022
MGH54_P6_E04	0.0906376359001	green3	2	0.25942	1.1204
MGH54_P6_E05	NA	black	0	0	1.9211
MGH54_P6_E07	-0.19476727591	green3	2	0.26303	1.8164
MGH54_P6_E08	NA	black	0	0	3.6751
MGH54_P6_E09	NA	black	0	0	1.4271
MGH54_P6_E10	0.16607929914	green3	2	0.25942	0.91839
MGH54_P6_E11	NA	black	0	0	2.1483
MGH54_P6_E12	NA	black	0	0	0.84479
MGH54_P6_F01	NA	black	0	0	2.08
MGH54_P6_F02	0.102136204253	green3	2	1.099	1.636
MGH54_P6_F03	NA	black	0	0	1.5145
MGH54_P6_F05	NA	black	0	0	1.0279
MGH54_P6_F06	NA	black	0	0	2.3967
MGH54_P6_F07	0.00644341818257	green3	2	0.21537	1.3357
MGH54_P6_F08	0.306161840524	green3	2	0.20789	0.62106
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	-0.665579528181	red	1	0.39835	3.2523
MGH54_P6_F11	NA	black	0	0	1.0101
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	0.174967912857	green3	2	0.22774	0.92828
MGH54_P6_G02	0.190788782143	green3	2	1.9505	1.5563
MGH54_P6_G03	-0.0922838870849	green3	2	0.23634	1.5636
MGH54_P6_G04	NA	black	0	0	0.3115
MGH54_P6_G06	-1.81712695203	black	0	4.0645	0.90072
MGH54_P6_G07	NA	black	0	0	0.40163
MGH54_P6_G08	-0.285654667811	green3	2	0.34142	2.1512
MGH54_P6_G09	NA	black	0	0	1.4383
MGH54_P6_G10	NA	black	0	0	0
MGH54_P6_G11	NA	black	0	0	0.91762
MGH54_P6_G12	0.250098372889	green3	2	3.0798	1.5395
MGH54_P6_H01	NA	black	0	0	0.96569
MGH54_P6_H03	NA	black	0	0	2.5013
MGH54_P6_H05	7.16042839434	black	0	3.0895	4.7547
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0	1.1706
MGH54_P6_H08	NA	black	0	0	2.0783
MGH54_P6_H09	NA	black	0	0	1.0813
MGH54_P6_H10	NA	black	0	0.27858	0
MGH54_P6_H11	NA	black	0	0	1.7035
MGH54_P6_H12	-0.475698316409	red	1	1.856	0.98112
MGH54_P7_A02	0.0696957127922	green3	2	0.23756	1.1833
MGH54_P7_A03	1.7574000044	black	0	4.7661	1.9302
MGH54_P7_A04	0.235688175056	green3	2	0.31034	0.62012
MGH54_P7_A06	NA	black	0	0	0.34823
MGH54_P7_A07	NA	black	0	0	0.81394
MGH54_P7_A08	NA	black	0	0	1.4447
MGH54_P7_A10	NA	black	0	0	1.6425
MGH54_P7_A11	-0.020514631384	green3	2	0.24001	1.3994
MGH54_P7_A12	0.0509451524713	green3	2	0.20914	1.2357
MGH54_P7_B01	0.146302974337	green3	2	0.16221	1.0454
MGH54_P7_B03	NA	black	0	0	0.90149
MGH54_P7_B04	0.0583881235214	green3	2	0.15056	1.232
MGH54_P7_B05	0.0265539620219	green3	2	0.27977	1.2821
MGH54_P7_B06	NA	black	0	0	1.1979
MGH54_P7_B07	NA	black	0	0	0.58976
MGH54_P7_B08	NA	black	0	0	1.0101
MGH54_P7_B09	0.0986004442227	green3	2	0.18396	1.1375
MGH54_P7_B10	NA	black	0	0	1.4813
MGH54_P7_B12	NA	black	0	0	1.0447
MGH54_P7_C01	0.147108778299	green3	2	0.19156	1.025
MGH54_P7_C03	NA	black	0	0	1.3386
MGH54_P7_C04	-0.0139588748732	green3	2	0.15575	1.3763
MGH54_P7_C05	NA	black	0	0	0.9138
MGH54_P7_C06	0.0171874066333	green3	2	0.35276	1.2987
MGH54_P7_C07	-0.063307296139	green3	2	0.45943	1.6411
MGH54_P7_C08	NA	black	0	0	1.3115
MGH54_P7_C09	NA	black	0	0	0.85439
MGH54_P7_C10	-0.113841202138	green3	2	0.14274	1.5656
MGH54_P7_C11	NA	black	0	0	0.67446
MGH54_P7_C12	-1.76303472146	black	0	0.2558	4.5929
MGH54_P7_D01	0.385505143807	green3	2	0.24001	0.32654
MGH54_P7_D02	0.119163751544	green3	2	0.20414	1.0813
MGH54_P7_D03	0.0744688527788	green3	2	0.15445	1.1985
MGH54_P7_D04	NA	black	0	0	0.40054
MGH54_P7_D05	0.169388582597	green3	2	0.31034	0.84157
MGH54_P7_D06	NA	black	0	0	1.0649
MGH54_P7_D08	0.184156033712	green3	2	0.14926	0.97379
MGH54_P7_D11	0.00608525537793	green3	2	0.1375	1.3363
MGH54_P7_D12	0.34626301776	green3	2	0.11103	0.67536
MGH54_P7_E01	NA	black	0	0	1.1303
MGH54_P7_E02	NA	black	0	0	1.3397
MGH54_P7_E03	0.205698433563	green3	2	0.14926	0.92828
MGH54_P7_E04	0.0540467603687	green3	2	0.14796	1.2412
MGH54_P7_E05	1.53246761055	black	0	1.9464	2.724
MGH54_P7_E06	NA	black	0	0	1.4011
MGH54_P7_E08	NA	black	0	0	1.2804
MGH54_P7_E09	NA	black	0	0	1.0419
MGH54_P7_E10	NA	black	0	0	0.83835
MGH54_P7_E11	NA	black	0	0	1.0022
MGH54_P7_E12	-0.239558578143	green3	2	0.17505	1.8246
MGH54_P7_F01	0.163629451516	green3	2	0.21785	0.96569
MGH54_P7_F02	0.200147041328	green3	2	0.029983	1.0158
MGH54_P7_F03	NA	black	0	0	1.1388
MGH54_P7_F04	0.859460873081	black	0	5.1469	1.6902
MGH54_P7_F05	NA	black	0	0	1.5979
MGH54_P7_F06	NA	black	0	0	1.739
MGH54_P7_F08	NA	black	0	0	1.2461
MGH54_P7_F10	0.361726402505	green3	2	0.12168	0.62854
MGH54_P7_F11	0.0865069101232	green3	2	0.2857	1.1164
MGH54_P7_G01	0.0945823421727	green3	2	0.28688	1.0929
MGH54_P7_G02	NA	black	0	0	0.8504
MGH54_P7_G03	NA	black	0	0	1.2708
MGH54_P7_G04	0.100481284405	green3	2	0.16092	1.1427
MGH54_P7_G06	-0.0414120880385	green3	2	0.62293	1.8988
MGH54_P7_G07	NA	black	0	0	1.3635
MGH54_P7_G08	0.106396984095	green3	2	0.14796	1.1355
MGH54_P7_G09	0.0270837857927	green3	2	0.75104	2.068
MGH54_P7_G10	NA	black	0	0	0.90381
MGH54_P7_G11	NA	black	0	0	1.8444
MGH54_P7_H01	NA	black	0	0	1.4125
MGH54_P7_H02	-0.0701609973955	green3	2	0.22157	1.5079
MGH54_P7_H04	-0.00562175596509	green3	2	0.64062	1.4942
MGH54_P7_H05	NA	black	0	0	1.1731
MGH54_P7_H09	NA	black	0	0	1.8262
MGH54_P7_H10	0.139817411968	green3	2	0.14274	1.0697
MGH54_P8_A01	NA	black	0	0	0.92524
MGH54_P8_A06	-0.224618128725	green3	2	0.51702	2.4641
MGH54_P8_A07	NA	black	0	0	0.78325
MGH54_P8_A09	NA	black	0	0	4.6396
MGH54_P8_A10	-0.680737917395	red	1	0.22157	2.7185
MGH54_P8_A11	-1.00374487032	black	0	0.19535	3.1977
MGH54_P8_A12	0.263757545898	green3	2	0.14666	0.80653
MGH54_P8_B01	-0.161281983778	green3	2	0.39944	1.9077
MGH54_P8_B02	0.145639267117	green3	2	0.34823	0.86156
MGH54_P8_B04	0.115387113458	green3	2	0.37072	0.93885
MGH54_P8_B08	NA	black	0	0	1.0086
MGH54_P8_B09	NA	black	0	0	1.6503
MGH54_P8_B12	0.140611947234	green3	2	0.2762	0.97159
MGH54_P8_C02	NA	black	0	0	1.6187
MGH54_P8_C04	0.296163294831	green3	2	0.12565	0.76129
MGH54_P8_C06	0.167310255386	green3	2	0.17505	0.99132
MGH54_P8_C07	0.336553571548	green3	2	0.26183	0.41468
MGH54_P8_C09	0.31260835588	green3	2	0.090853	0.76638
MGH54_P8_C12	NA	black	0	0	1.3663
MGH54_P8_D01	NA	black	0	0	0.86235
MGH54_P8_D03	NA	black	0	0	1.2546
MGH54_P8_D04	NA	black	0	0	1.3846
MGH54_P8_D05	NA	black	0	0	1.6229
MGH54_P8_D06	NA	black	0	0	0.87421
MGH54_P8_D07	NA	black	0	0	1.1204
MGH54_P8_D08	0.00250420713958	green3	2	0.40272	1.346
MGH54_P8_D10	-0.0451343271301	green3	2	0.30918	1.4782
MGH54_P8_D11	NA	black	0	0	0.57821
MGH54_P8_D12	0.106797862273	green3	2	0.23879	1.0909
MGH54_P8_E01	NA	black	0	0	0.4916
MGH54_P8_E04	NA	black	0	0	1.5666
MGH54_P8_E05	NA	black	0	0	3.4657
MGH54_P8_E07	-0.110205083796	green3	2	0.079975	1.5356
MGH54_P8_E08	0.0219071702324	green3	2	0.027154	1.3098
MGH54_P8_E10	0.128392275608	green3	2	0.16092	1.0841
MGH54_P8_F01	-0.116963981841	green3	2	0.24123	1.622
MGH54_P8_F02	0.0505419529891	green3	2	0.31034	1.2073
MGH54_P8_F04	NA	black	0	0	0.94035
MGH54_P8_F05	0.107945836322	green3	2	0.24853	1.082
MGH54_P8_F06	0.25785933538	green3	2	0.097611	0.86631
MGH54_P8_F08	-0.162546360031	green3	2	0.18396	1.6817
MGH54_P8_F09	0.158995575029	green3	2	0.3584	0.79244
MGH54_P8_F10	NA	black	0	0	1.4579
MGH54_P8_F11	NA	black	0	0	0.86394
MGH54_P8_F12	0.234552580059	green3	2	0.23389	0.76638
MGH54_P8_G01	NA	black	0	0	1.1979
MGH54_P8_G03	NA	black	0	0	1.3601
MGH54_P8_G04	0.19228461643	green3	2	0.098958	0.99132
MGH54_P8_G05	0.0601383740891	green3	2	0.10434	1.237
MGH54_P8_G06	0.0722261087432	green3	2	0.13225	1.2085
MGH54_P8_G07	NA	black	0	0	1.3651
MGH54_P8_G08	0.0792053363866	green3	2	0.29042	1.1342
MGH54_P8_G09	NA	black	0	0	1.7736
MGH54_P8_G10	NA	black	0	0	0.95754
MGH54_P8_G11	NA	black	0	0	1.3179
MGH54_P8_G12	NA	black	0	0	1.5898
MGH54_P8_H01	NA	black	0	0	1.2209
MGH54_P8_H03	NA	black	0	0	1.107
MGH54_P8_H04	0.218239805256	green3	2	0.11103	0.93282
MGH54_P8_H06	NA	black	0	0	1.5965
MGH54_P8_H07	NA	black	0	0	0.90149
MGH54_P8_H08	-0.121825022413	green3	2	0.16864	1.5926
MGH54_P8_H10	NA	black	0	0	1.3214
MGH54_P8_H12	NA	black	0	0	1.2104
MGH54_P10_A01	NA	black	0	0	1.8887
MGH54_P10_A02	-1.31425115973	black	0	0.14143	3.5097
MGH54_P10_A03	NA	black	0	0	1.3679
MGH54_P10_A04	NA	black	0	0	1.4885
MGH54_P10_A05	-0.177953970026	green3	2	0.42761	2.0161
MGH54_P10_A06	NA	black	0	0	1.3807
MGH54_P10_A07	-0.132708500691	green3	2	0.2228	1.6452
MGH54_P10_A09	-0.0286419206181	green3	2	0.54201	1.5636
MGH54_P10_A10	0.352339090255	green3	2	0.13619	0.62761
MGH54_P10_A11	NA	black	0	0	1.2768
MGH54_P10_A12	NA	black	0	0	2.9551
MGH54_P10_B01	-1.31424207901	black	0	0.19912	3.6944
MGH54_P10_B02	NA	black	0	0	1.9996
MGH54_P10_B03	NA	black	0	0	0.86156
MGH54_P10_B05	-0.0638218683772	green3	2	0.47197	1.659
MGH54_P10_B06	-0.0205150301255	green3	2	0.23634	1.3989
MGH54_P10_B07	NA	black	0	0	1.4673
MGH54_P10_B08	NA	black	0	0	1.1878
MGH54_P10_B09	-0.189569622062	green3	2	0.18903	1.739
MGH54_P10_B10	-0.0766021121481	green3	2	0.31034	1.5641
MGH54_P10_B11	-0.111573503435	green3	2	0.21661	1.596
MGH54_P10_B12	0.345174289491	green3	2	0.12961	0.6526
MGH54_P10_C01	NA	black	0	0	0.97233
MGH54_P10_C02	NA	black	0	0	1.4777
MGH54_P10_C03	0.436993564367	green3	2	0.071763	0.54794
MGH54_P10_C04	0.397281096954	green3	2	0.14274	0.51702
MGH54_P10_C05	NA	black	0	0	2.1411
MGH54_P10_C07	0.00150973146047	green3	2	0.73639	1.3929
MGH54_P10_C08	-0.0702296497507	green3	2	0.15056	1.4854
MGH54_P10_C09	0.156240642995	green3	2	0.018634	1.0936
MGH54_P10_C10	-0.313222228609	green3	2	0.1375	1.9237
MGH54_P10_C11	4.82072689233	black	0	4.0387	2.9913
MGH54_P10_C12	NA	black	0	0	1.6069
MGH54_P10_D01	-0.333640980229	green3	2	0.23143	2.0752
MGH54_P10_D02	0.222080880716	green3	2	0.15316	0.88986
MGH54_P10_D03	NA	black	0	0	2.2603
MGH54_P10_D04	0.00187525318746	green3	2	0.27858	1.3471
MGH54_P10_D05	-0.510528520858	red	1	0.23756	2.4367
MGH54_P10_D06	-0.0340127519845	green3	2	0.78409	1.067
MGH54_P10_D07	-0.093804516723	green3	2	0.18269	1.543
MGH54_P10_D09	NA	black	0	0	0.61353
MGH54_P10_D10	0.28656169886	green3	2	0.13881	0.76638
MGH54_P10_D11	NA	black	0	0	1.269
MGH54_P10_D12	0.148513195089	green3	2	0.40599	0.72159
MGH54_P10_E01	-0.244226070615	green3	2	0.2228	1.8809
MGH54_P10_E02	0.27541830498	green3	2	0.15575	0.77062
MGH54_P10_E03	3.0294986062	black	0	2.0745	3.8707
MGH54_P10_E04	NA	black	0	0	5.383
MGH54_P10_E05	NA	black	0	0	1.7995
MGH54_P10_E06	NA	black	0	0	0.40272
MGH54_P10_E07	0.039844196175	green3	2	0.3471	1.2265
MGH54_P10_E08	NA	black	0	0.25096	0
MGH54_P10_E09	NA	black	0	0	1.3098
MGH54_P10_E10	NA	black	0	0	2.4507
MGH54_P10_E11	NA	black	0	0	1.8512
MGH54_P10_E12	-0.218501955935	green3	2	0.088142	1.7216
MGH54_P10_F01	NA	black	0	0	1.4636
MGH54_P10_F02	NA	black	0	0	1.1808
MGH54_P10_F03	NA	black	0	0	0.96051
MGH54_P10_F04	NA	black	0	0	1.893
MGH54_P10_F05	0.0972903072855	green3	2	0.32193	1.058
MGH54_P10_F06	-0.0461713298739	green3	2	0.2762	1.4699
MGH54_P10_F08	NA	black	0	0	0.82701
MGH54_P10_F09	NA	black	0	0	1.269
MGH54_P10_F10	NA	black	0	0	2.9596
MGH54_P10_F11	NA	black	0	0	1.237
MGH54_P10_F12	NA	black	0	0	1.3317
MGH54_P10_G01	NA	black	0	0	0.7476
MGH54_P10_G02	NA	black	0	0	2.1303
MGH54_P10_G03	-0.0582300884867	green3	2	0.16479	1.4657
MGH54_P10_G05	NA	black	0	0	0.82701
MGH54_P10_G06	-0.155043793359	green3	2	0.34369	1.8082
MGH54_P10_G07	-2.00312079068	black	0	0.14143	4.4439
MGH54_P10_G09	NA	black	0	0	0.67807
MGH54_P10_G10	NA	black	0	0	1.748
MGH54_P10_G11	-0.0472907457698	green3	2	0.21412	1.4552
MGH54_P10_G12	NA	black	0	0	1.0902
MGH54_P10_H02	-0.0406195775833	green3	2	0.30568	1.4647
MGH54_P10_H03	0.0798869988342	green3	2	0.15316	1.1878
MGH54_P10_H04	NA	black	0	0	1.2308
MGH54_P10_H05	NA	black	0	0	1.6102
MGH54_P10_H06	NA	black	0	0	1.1757
MGH54_P10_H07	-0.0565660338163	green3	2	0.36849	1.5395
MGH54_P10_H08	NA	black	0	0	1.0144
MGH54_P10_H09	NA	black	0	0	0.99639
MGH54_P10_H10	-0.0836761794002	green3	2	0.54003	1.8941
MGH54_P10_H11	0.0168119330984	green3	2	0.18396	1.3138
MGH54_P10_H12	-0.071491140358	green3	2	0.14012	1.4849
MGH54_P11_A01	0.21675826228	green3	2	0.21412	0.83835
MGH54_P11_A02	NA	black	0	0	2.004
MGH54_P11_A03	NA	black	0	0	1.3231
MGH54_P11_A04	0.227424501163	green3	2	1.1603	1.8949
MGH54_P11_A05	NA	black	0	0	2.114
MGH54_P11_A06	0.075002675301	green3	2	0.20914	1.1808
MGH54_P11_A08	-0.746938279532	black	0	0.30918	3.0919
MGH54_P11_A09	NA	black	0	0	1.3051
MGH54_P11_A10	NA	black	0	0	2.9353
MGH54_P11_A11	NA	black	0	0	0.71194
MGH54_P11_A12	0.247215745955	green3	2	0.26424	0.68077
MGH54_P11_B01	-0.344758048042	green3	2	2.2488	1.1795
MGH54_P11_B02	0.0790449771966	green3	2	0.42653	1.0079
MGH54_P11_B03	NA	black	0	0	1.5898
MGH54_P11_B04	-0.0719768904715	green3	2	0.21909	1.511
MGH54_P11_B05	NA	black	0	0	0.61447
MGH54_P11_B06	NA	black	0	0	0.67356
MGH54_P11_B08	NA	black	0	0	2.5393
MGH54_P11_B09	NA	black	0	0	1.1577
MGH54_P11_B10	-0.0421354955668	green3	2	0.25217	1.4531
MGH54_P11_B11	NA	black	0	0	0.78073
MGH54_P11_B12	NA	black	0	0	0.38847
MGH54_P11_C01	NA	black	0	0	1.6196
MGH54_P11_C02	0.0142983873439	green3	2	0.32539	1.3109
MGH54_P11_C03	NA	black	0	0.2302	0
MGH54_P11_C04	0.249415610826	green3	2	0.24245	0.71282
MGH54_P11_C05	NA	black	0	0	1.0738
MGH54_P11_C06	0.203827377942	green3	2	0.21288	0.87184
MGH54_P11_C07	0.00142357300861	green3	2	0.11636	1.3448
MGH54_P11_C08	-1.46007118529	black	0	0.17887	3.8405
MGH54_P11_C09	-0.184829568713	green3	2	0.36849	1.9275
MGH54_P11_C10	-0.726742396288	black	0	0.22404	2.8069
MGH54_P11_C12	NA	black	0	0	1.4678
MGH54_P11_D01	NA	black	0	0	3.3681
MGH54_P11_D02	0.0577885484168	green3	2	0.86552	1.722
MGH54_P11_D03	NA	black	0	0.44467	0
MGH54_P11_D04	NA	black	0	0	0.68706
MGH54_P11_D05	-0.528969288026	red	1	1.7364	0.88206
MGH54_P11_D06	4.61454585788	black	0	3.4611	3.2288
MGH54_P11_D07	0.168263167287	green3	2	0.33113	0.81065
MGH54_P11_D08	NA	black	0	0	1.7668
MGH54_P11_D09	0.0913520406845	green3	2	0.19283	1.1499
MGH54_P11_D10	NA	black	0	0	0.64801
MGH54_P11_D11	NA	black	0	0	0.57434
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	0.98623
MGH54_P11_E02	NA	black	0	0	1.2216
MGH54_P11_E03	NA	black	0	0	3.888
MGH54_P11_E04	NA	black	0	0	2.0029
MGH54_P11_E05	0.385656102716	green3	2	0.082703	0.6332
MGH54_P11_E06	-0.0393382951873	green3	2	0.17121	1.4292
MGH54_P11_E07	NA	black	0	0	1.4005
MGH54_P11_E08	NA	black	0	0	1.2277
MGH54_P11_E09	NA	black	0	0	3.4057
MGH54_P11_E10	NA	black	0	0	0.35614
MGH54_P11_E11	NA	black	0	0	1.3057
MGH54_P11_E12	NA	black	0	0	1.301
MGH54_P11_F01	NA	black	0	0	0.47197
MGH54_P11_F02	NA	black	0	0	3.9282
MGH54_P11_F03	NA	black	0	0	0.38626
MGH54_P11_F04	NA	black	0	0	1.1077
MGH54_P11_F05	NA	black	0	0	1.2179
MGH54_P11_F06	NA	black	0	0	1.146
MGH54_P11_F07	NA	black	0	0	1.9034
MGH54_P11_F08	NA	black	0	0	0.66812
MGH54_P11_F09	NA	black	0	0	1.9065
MGH54_P11_F10	NA	black	0	0	0.96199
MGH54_P11_F11	NA	black	0	0	0.83026
MGH54_P11_F12	-0.239950766135	green3	2	0.11636	1.7774
MGH54_P11_G01	NA	black	0	0	4.7127
MGH54_P11_G02	NA	black	0	0	1.101
MGH54_P11_G03	0.223135436674	green3	2	0.22404	0.80983
MGH54_P11_G04	0.274011567246	green3	2	4.4668	1.545
MGH54_P11_G05	1.05348602925	black	0	1.2485	3.765
MGH54_P11_G06	NA	black	0	0	1.0683
MGH54_P11_G07	NA	black	0	0	0.23511
MGH54_P11_G08	NA	black	0	0	1.7071
MGH54_P11_G09	NA	black	0	0	1.4558
MGH54_P11_G10	-0.0365401208316	green3	2	0.11902	1.4152
MGH54_P11_G11	0.047460887728	green3	2	0.097611	1.2612
MGH54_P11_G12	NA	black	0	0	1.7845
