Cell_name	Zvalue	Color	Cluster	AATF	TP53
MGH53_P6_E04	NA	black	0	0	0
MGH53_P6_E05	NA	black	0	6.2183	0
MGH53_P6_E06	NA	black	0	0	0
MGH53_P6_E07	NA	black	0	0	4.749
MGH53_P6_E08	NA	black	0	6.0307	0
MGH53_P6_E09	NA	black	0	0	0.80323
MGH53_P6_E10	NA	black	0	0	0
MGH53_P6_F01	NA	black	0	0	0
MGH53_P6_F02	NA	black	0	0	0
MGH53_P6_F03	NA	black	0	0	0
MGH53_P6_F04	NA	black	0	0	2.5323
MGH53_P6_F05	NA	black	0	0	0.23756
MGH53_P6_F06	NA	black	0	0	0.27858
MGH53_P6_F07	NA	black	0	0	4.6798
MGH53_P6_F08	NA	black	0	0	2.7093
MGH53_P6_F09	NA	black	0	0	5.1344
MGH53_P6_F10	NA	black	0	0	5.1714
MGH53_P6_G01	NA	black	0	0	3.6414
MGH53_P6_G02	NA	black	0	0	0
MGH53_P6_G03	NA	black	0	0	0.36289
MGH53_P6_G04	0.83599944757	green3	2	0.72334	2.1037
MGH53_P6_G05	NA	black	0	0	0
MGH53_P6_G06	0.433018085238	green3	2	5.5806	3.3732
MGH53_P6_G07	NA	black	0	0	0
MGH53_P6_G08	NA	black	0	0	0
MGH53_P6_G09	NA	black	0	0	0
MGH53_P6_G10	-1.37480618786	red	1	1.2029	4.1579
MGH53_P6_G11	NA	black	0	0	0
MGH53_P6_H01	NA	black	0	0	0
MGH53_P6_H02	NA	black	0	0	0
MGH53_P6_H03	NA	black	0	6.3734	0
MGH53_P6_H04	0.516355680413	green3	2	1.9609	2.0628
MGH53_P6_H05	NA	black	0	0	5.5587
MGH53_P6_H07	NA	black	0	5.744	0
MGH53_P6_H09	NA	black	0	2.6	0
MGH53_P6_H10	NA	black	0	0	0
MGH53_P6_H11	NA	black	0	2.5595	0
MGH53_P7_A01	NA	black	0	5.5455	0
MGH53_P7_A02	NA	black	0	0	0.98404
MGH53_P7_A03	NA	black	0	6.3774	0
MGH53_P7_A04	NA	black	0	0.35727	0
MGH53_P7_A05	NA	black	0	0	3.3745
MGH53_P7_A06	NA	black	0	2.7325	0
MGH53_P7_A07	NA	black	0	0	0.27501
MGH53_P7_A09	NA	black	0	0	0
MGH53_P7_A11	NA	black	0	0	0.33457
MGH53_P7_A12	NA	black	0	0	2.0115
MGH53_P7_B01	1.55212114419	blue	3	5.5399	4.8342
MGH53_P7_B02	NA	black	0	0	0.40272
MGH53_P7_B03	NA	black	0	0	0
MGH53_P7_B04	NA	black	0	0	0
MGH53_P7_B05	NA	black	0	0	0
MGH53_P7_B06	NA	black	0	0	0
MGH53_P7_B07	NA	black	0	0	6.0435
MGH53_P7_B08	NA	black	0	0	3.8969
MGH53_P7_B10	0.721811487107	green3	2	4.6342	4.6221
MGH53_P7_B11	NA	black	0	6.6877	0
MGH53_P7_B12	NA	black	0	1.0321	0
MGH53_P7_C01	NA	black	0	0	6.0234
MGH53_P7_C02	NA	black	0	6.141	0
MGH53_P7_C03	NA	black	0	0	4.9671
MGH53_P7_C04	NA	black	0	0	0
MGH53_P7_C05	NA	black	0	3.0668	0
MGH53_P7_C06	1.66313356188	blue	3	5.6144	4.8967
MGH53_P7_C07	NA	black	0	0	3.5584
MGH53_P7_C09	NA	black	0	0	0
MGH53_P7_C11	NA	black	0	0	0.38957
MGH53_P7_C12	NA	black	0	0	0
MGH53_P7_D01	NA	black	0	7.1187	0
MGH53_P7_D02	NA	black	0	6.3012	0
MGH53_P7_D03	NA	black	0	0	0
MGH53_P7_D04	NA	black	0	0	5.1766
MGH53_P7_D05	NA	black	0	0	0
MGH53_P7_D06	NA	black	0	0	5.51
MGH53_P7_D07	NA	black	0	0	0
MGH53_P7_D10	NA	black	0	0	3.2847
MGH53_P7_D11	NA	black	0	1.2247	0
MGH53_P7_D12	NA	black	0	0	0
MGH53_P7_E01	NA	black	0	5.0862	0
MGH53_P7_E02	NA	black	0	0	0.80074
MGH53_P7_E03	NA	black	0	4.5161	0
MGH53_P7_E04	NA	black	0	5.8321	0
MGH53_P7_E05	-2.76054143827	black	0	1.5044	5.8969
MGH53_P7_E06	NA	black	0	0	0
MGH53_P7_E07	-1.44783175165	red	1	5.0107	0.27381
MGH53_P7_E08	NA	black	0	5.7349	0
MGH53_P7_E09	0.0677571864661	green3	2	5.056	2.942
MGH53_P7_E10	NA	black	0	6.4555	0
MGH53_P7_E11	NA	black	0	0	0
MGH53_P7_E12	NA	black	0	0	0
MGH53_P7_F01	NA	black	0	0	0
MGH53_P7_F02	NA	black	0	0	2.4402
MGH53_P7_F04	NA	black	0	0	0
MGH53_P7_F05	NA	black	0	0	0
MGH53_P7_F06	NA	black	0	0	0
MGH53_P7_F08	NA	black	0	0	6.6474
MGH53_P7_F09	NA	black	0	0	4.9227
MGH53_P7_F10	NA	black	0	0	0
MGH53_P7_F11	NA	black	0	0	0
MGH53_P7_F12	NA	black	0	0	0
MGH53_P7_G01	NA	black	0	5.8827	0
MGH53_P7_G03	NA	black	0	0	0
MGH53_P7_G04	NA	black	0	0	2.8711
MGH53_P7_G05	NA	black	0	0	0
MGH53_P7_G06	NA	black	0	0	3.125
MGH53_P7_G07	NA	black	0	0	0
MGH53_P7_G08	NA	black	0	0	1.6332
MGH53_P7_G09	NA	black	0	6.5444	0
MGH53_P7_G10	NA	black	0	0	0
MGH53_P7_G11	NA	black	0	0	0
MGH53_P7_G12	2.34308693549	black	0	6.4386	4.8834
MGH53_P7_H01	NA	black	0	0	0
MGH53_P7_H02	NA	black	0	1.4044	0
MGH53_P7_H03	NA	black	0	5.997	0
MGH53_P7_H04	NA	black	0	2.7772	0
MGH53_P7_H05	NA	black	0	0	4.4876
MGH53_P7_H06	3.10666057347	black	0	6.3017	5.6989
MGH53_P7_H07	NA	black	0	0	0
MGH53_P7_H08	-0.247150309346	green3	2	2.5246	3.3391
MGH53_P7_H10	NA	black	0	0	0
MGH53_P7_H11	NA	black	0	2.009	0
MGH53_P7_H12	NA	black	0	0	4.6236
MGH53_P8_A01	NA	black	0	5.5155	0
MGH53_P8_A02	NA	black	0	0	2.2035
MGH53_P8_A03	NA	black	0	0	2.1257
MGH53_P8_A04	NA	black	0	0	4.4319
MGH53_P8_A05	NA	black	0	0	0
MGH53_P8_A06	NA	black	0	0	0.46884
MGH53_P8_A07	NA	black	0	0	4.7649
MGH53_P8_A08	NA	black	0	0	0.38073
MGH53_P8_A09	NA	black	0	0	0
MGH53_P8_A10	NA	black	0	0	3.7578
MGH53_P8_A11	NA	black	0	0	3.0209
MGH53_P8_A12	NA	black	0	4.4879	0
MGH53_P8_B03	NA	black	0	3.6951	0
MGH53_P8_B04	0.542406005329	green3	2	7.0854	3.2216
MGH53_P8_B08	NA	black	0	0	0
MGH53_P8_B09	NA	black	0	0	0
MGH53_P8_B10	NA	black	0	0	0
MGH53_P8_B11	-1.36208482805	red	1	2.2354	5.1169
MGH53_P8_B12	NA	black	0	0	0.8504
MGH53_P8_C01	2.69567930849	black	0	6.129	5.4908
MGH53_P8_C02	NA	black	0	6.3333	0
MGH53_P8_C03	NA	black	0	1.301	0
MGH53_P8_C04	NA	black	0	0	2.962
MGH53_P8_C08	NA	black	0	0	0
MGH53_P8_C09	-0.00940702836025	green3	2	3.6655	1.7655
MGH53_P8_C10	NA	black	0	0	4.3
MGH53_P8_C11	0.331341635049	green3	2	5.6923	3.223
MGH53_P8_C12	NA	black	0	0	0
MGH53_P8_D01	NA	black	0	0	1.6439
MGH53_P8_D02	NA	black	0	0	5.9023
MGH53_P8_D03	NA	black	0	0	0
MGH53_P8_D04	NA	black	0	0	0
MGH53_P8_D05	NA	black	0	0.7433	0
MGH53_P8_D06	NA	black	0	0	3.2189
MGH53_P8_D07	NA	black	0	0	0
MGH53_P8_D08	NA	black	0	0	0
MGH53_P8_D09	NA	black	0	4.5151	0
MGH53_P8_D10	-1.12919309243	red	1	5.6537	1.4683
MGH53_P8_D11	NA	black	0	1.5474	0
MGH53_P8_E01	NA	black	0	0	4.034
MGH53_P8_E03	NA	black	0	5.1449	0
MGH53_P8_E04	NA	black	0	0	0.52707
MGH53_P8_E05	0.294302642618	green3	2	3.9618	5.2309
MGH53_P8_E06	NA	black	0	0	0
MGH53_P8_E07	-1.56380418023	red	1	6.4315	1.474
MGH53_P8_E08	NA	black	0	0	0.60597
MGH53_P8_E09	NA	black	0	0	0
MGH53_P8_E10	NA	black	0	5.7585	0
MGH53_P8_E11	NA	black	0	0	0
MGH53_P8_F01	NA	black	0	0	0
MGH53_P8_F02	NA	black	0	0	1.281
MGH53_P8_F04	NA	black	0	0	0
MGH53_P8_F05	NA	black	0	0	0
MGH53_P8_F06	-0.949030827379	red	1	1.0649	3.6878
MGH53_P8_F07	NA	black	0	4.5039	0
MGH53_P8_F08	NA	black	0	7.1399	0
MGH53_P8_F09	NA	black	0	4.797	0
MGH53_P8_F11	NA	black	0	0	0
MGH53_P8_G01	1.79082207969	blue	3	7.1707	4.0766
MGH53_P8_G02	NA	black	0	6.525	0
MGH53_P8_G03	NA	black	0	0	0
MGH53_P8_G04	NA	black	0	0	0
MGH53_P8_G05	NA	black	0	0	5.6023
MGH53_P8_G06	NA	black	0	0	0
MGH53_P8_G07	NA	black	0	0	0
MGH53_P8_G08	-0.548798950443	green3	2	1.6489	3.4665
MGH53_P8_G09	NA	black	0	6.2727	0
MGH53_P8_G10	1.1891495488	green3	2	5.9038	4.1149
MGH53_P8_G11	NA	black	0	0	0
MGH53_P8_G12	NA	black	0	0	0
MGH53_P8_H01	0.0612191914318	green3	2	4.8802	2.9447
MGH53_P8_H02	NA	black	0	0	0
MGH53_P8_H03	-1.81168172548	red	1	5.6968	0.69599
MGH53_P8_H04	NA	black	0	0	3.3654
MGH53_P8_H05	NA	black	0	0	0
MGH53_P8_H06	NA	black	0	6.2894	0
MGH53_P8_H07	NA	black	0	0	0
MGH53_P8_H08	NA	black	0	5.5696	0
MGH53_P8_H09	NA	black	0	0	0.43936
MGH53_P8_H10	NA	black	0	0	0
MGH53_P8_H11	NA	black	0	0.7866	0
MGH53_P8_H12	NA	black	0	0	2.8154
MGH53_P1_A03	NA	black	0	0	4.7422
MGH53_P1_A04	NA	black	0	0	0
MGH53_P1_A06	NA	black	0	0	2.7664
MGH53_P1_A07	NA	black	0	0	3.9149
MGH53_P1_A08	NA	black	0	0	0
MGH53_P1_B04	-1.71189987105	red	1	5.907	1
MGH53_P1_B08	NA	black	0	0	1.8456
MGH53_P1_B09	NA	black	0	0	3.6159
MGH53_P1_B11	1.10668413524	green3	2	0.99567	1.7858
MGH53_P1_C03	NA	black	0	0	0
MGH53_P1_C06	NA	black	0	0	4.4718
MGH53_P1_C09	NA	black	0	0	0.29866
MGH53_P1_C10	-0.304400418402	green3	2	4.0496	1.0222
MGH53_P1_D01	NA	black	0	0	4.8804
MGH53_P1_D05	NA	black	0	0	4.6261
MGH53_P1_D12	NA	black	0	0	0.44361
MGH53_P1_E09	NA	black	0	0	1.664
MGH53_P1_E12	NA	black	0	0	0.27023
MGH53_P12_A01	NA	black	0	0	4.898
MGH53_P12_A02	NA	black	0	0	0
MGH53_P12_A03	NA	black	0	0	0
MGH53_P12_A04	NA	black	0	4.5493	0
MGH53_P12_A05	-0.831863039948	green3	2	2.7874	5.1078
MGH53_P12_A06	NA	black	0	0	3.3501
MGH53_P12_A08	-1.19886473203	red	1	1.3437	4.0572
MGH53_P12_A09	NA	black	0	0	0
MGH53_P12_A10	NA	black	0	0	5.0684
MGH53_P12_A11	-2.19071287792	black	0	5.7123	0.27143
MGH53_P12_A12	1.47044583865	blue	3	1.8999	0.75275
MGH53_P12_B01	NA	black	0	0	1.8233
MGH53_P12_B02	NA	black	0	0	0
MGH53_P12_B03	NA	black	0	0	6.0858
MGH53_P12_B04	-0.272469921872	green3	2	4.0036	1.0079
MGH53_P12_B05	NA	black	0	0	0
MGH53_P12_B06	NA	black	0	0	0
MGH53_P12_B07	NA	black	0	0	1.1382
MGH53_P12_B08	NA	black	0	0	1.4147
MGH53_P12_B09	-0.769917210404	green3	2	1.6681	3.742
MGH53_P12_B11	NA	black	0	0	4.5916
MGH53_P12_B12	NA	black	0	0	0.24001
MGH53_P12_C01	NA	black	0	0	1.1434
MGH53_P12_C02	NA	black	0	4.132	0
MGH53_P12_C03	NA	black	0	0	0
MGH53_P12_C04	NA	black	0	0	0
MGH53_P12_C05	NA	black	0	0	4.765
MGH53_P12_C06	NA	black	0	5.0383	0
MGH53_P12_C07	NA	black	0	5.1686	0
MGH53_P12_C08	NA	black	0	0	0
MGH53_P12_C09	0.501780217509	green3	2	4.2303	4.9691
MGH53_P12_C10	NA	black	0	0	0
MGH53_P12_C11	NA	black	0	0	0
MGH53_P12_C12	NA	black	0	0	0
MGH53_P12_D01	NA	black	0	0	5.9135
MGH53_P12_D02	0.181975356464	green3	2	4.3376	3.466
MGH53_P12_D03	NA	black	0	0	5.6638
MGH53_P12_D04	NA	black	0	0	1.84
MGH53_P12_D05	NA	black	0	0	1.8817
MGH53_P12_D06	NA	black	0	0	5.6457
MGH53_P12_D07	NA	black	0	0	0
MGH53_P12_D08	1.47663315176	blue	3	1.6102	1.0384
MGH53_P12_D09	NA	black	0	0	0
MGH53_P12_D10	NA	black	0	5.3629	0
MGH53_P12_D11	NA	black	0	0	0.49057
MGH53_P12_D12	0.380418955805	green3	2	4.8464	3.5977
MGH53_P12_E01	-1.13980192119	red	1	2.6246	5.46
MGH53_P12_E02	NA	black	0	1.996	0
MGH53_P12_E03	NA	black	0	0	0.44784
MGH53_P12_E04	NA	black	0	0	0
MGH53_P12_E05	NA	black	0	0	0
MGH53_P12_E06	NA	black	0	6.6366	0
MGH53_P12_E07	-0.605182092228	green3	2	4.7373	1.4844
MGH53_P12_E08	1.99279156001	black	0	0.46153	1.2744
MGH53_P12_E09	NA	black	0	0	5.5814
MGH53_P12_E10	NA	black	0	0	0
MGH53_P12_E12	NA	black	0	0	1.918
MGH53_P12_F01	NA	black	0	0	3.9252
MGH53_P12_F02	NA	black	0	2.2016	0
MGH53_P12_F03	NA	black	0	0	0
MGH53_P12_F04	NA	black	0	0	5.011
MGH53_P12_F06	-0.514484897423	green3	2	5.2626	2.0555
MGH53_P12_F07	NA	black	0	0	0
MGH53_P12_F08	NA	black	0	0	2.5826
MGH53_P12_F09	NA	black	0	0	0
MGH53_P12_F10	NA	black	0	0	0
MGH53_P12_F11	NA	black	0	0	3.7215
MGH53_P12_F12	3.34731371951	black	0	0.2302	0.40599
MGH53_P12_G01	NA	black	0	0	1.4356
MGH53_P12_G03	NA	black	0	0	0
MGH53_P12_G04	NA	black	0	0	1.688
MGH53_P12_G07	NA	black	0	0	0
MGH53_P12_G08	NA	black	0	5.3432	0
MGH53_P12_G09	NA	black	0	0	3.1616
MGH53_P12_G10	NA	black	0	0	1.8671
MGH53_P12_G11	NA	black	0	0	0
MGH53_P12_G12	NA	black	0	0	0
MGH53_P12_H01	NA	black	0	4.4558	0
MGH53_P12_H02	-0.31176898345	green3	2	3.1654	4.3391
MGH53_P12_H03	NA	black	0	0	4.7367
MGH53_P12_H04	0.415730297363	green3	2	4.9352	3.6115
MGH53_P12_H05	0.572446106345	green3	2	5.123	3.7715
MGH53_P12_H06	0.092870368427	green3	2	3.474	1.4756
MGH53_P12_H07	NA	black	0	0	2.4743
MGH53_P12_H08	-0.0284794909859	green3	2	3.765	2.2333
MGH53_P12_H09	-0.675414588584	green3	2	2.2558	3.9744
MGH53_P12_H10	0.109147625045	green3	2	3.8637	4.1084
MGH53_P12_H11	-0.0118916949631	green3	2	0.94486	2.8096
MGH53_P12_H12	0.338300713026	green3	2	3.2765	0.53207
MGH53_P2_A09	-0.0194581639748	green3	2	3.4398	3.0369
MGH53_P2_A11	NA	black	0	0	4.4848
MGH53_P2_A12	NA	black	0	0	1.1878
MGH53_P2_B05	NA	black	0	4.0295	0
MGH53_P2_B07	NA	black	0	2.1773	0
MGH53_P2_B09	NA	black	0	0	1.5331
MGH53_P2_B10	NA	black	0	0	0
MGH53_P2_C01	NA	black	0	0	5.0636
MGH53_P2_C02	NA	black	0	2.9036	0
MGH53_P2_C03	0.134439202543	green3	2	5.3674	3.017
MGH53_P2_C07	NA	black	0	0	5.8374
MGH53_P2_C09	NA	black	0	0	5.4509
MGH53_P2_D01	0.646140421973	green3	2	4.8685	4.1183
MGH53_P2_D02	0.342482343858	green3	2	4.1842	4.4049
MGH53_P2_D07	-0.930380578433	red	1	2.8754	5.6554
MGH53_P2_D08	NA	black	0	0	5.0003
MGH53_P2_D12	NA	black	0	0	3.2713
MGH53_P2_E04	-0.417792548777	green3	2	4.7789	1.9309
MGH53_P2_E10	-0.756538909983	green3	2	2.426	4.2939
MGH53_P2_F02	0.78027743971	green3	2	4.7354	4.5847
MGH53_P2_F03	-1.98932378717	red	1	1.5797	5.1168
MGH53_P2_F04	NA	black	0	4.3813	0
MGH53_P2_F05	NA	black	0	0	0
MGH53_P2_G02	NA	black	0	0	0
MGH53_P2_G07	NA	black	0	0	1.6471
MGH53_P2_H01	NA	black	0	0	1.6045
MGH53_P10_A01	NA	black	0	0	0
MGH53_P10_A02	NA	black	0	5.7681	0
MGH53_P10_A03	NA	black	0	0	1.216
MGH53_P10_A04	NA	black	0	0	0
MGH53_P10_A05	NA	black	0	0	0
MGH53_P10_A06	NA	black	0	0	0.80818
MGH53_P10_A07	NA	black	0	0	0
MGH53_P10_A08	NA	black	0	6.2958	0
MGH53_P10_A09	-1.35047859077	red	1	2.0538	4.84
MGH53_P10_A10	NA	black	0	0	0
MGH53_P10_A11	NA	black	0	0	2.8434
MGH53_P10_A12	1.55114975363	blue	3	5.5465	4.8259
MGH53_P10_B01	NA	black	0	0	0
MGH53_P10_B02	0.583070345388	green3	2	5.1162	3.7936
MGH53_P10_B03	NA	black	0	0	0.87814
MGH53_P10_B04	NA	black	0	0	6.0419
MGH53_P10_B05	NA	black	0	0	0
MGH53_P10_B06	0.484024307644	green3	2	5.7896	3.3792
MGH53_P10_B07	NA	black	0	0	2.8534
MGH53_P10_B08	NA	black	0	4.1637	0
MGH53_P10_B09	NA	black	0	0	2.5787
MGH53_P10_B10	NA	black	0	0	0
MGH53_P10_B11	NA	black	0	0	1.1583
MGH53_P10_B12	NA	black	0	5.5769	0
MGH53_P10_C01	-0.315770035403	green3	2	6.3571	2.5507
MGH53_P10_C02	NA	black	0	0	0
MGH53_P10_C03	NA	black	0	0	0
MGH53_P10_C04	-0.963222859549	red	1	4.9473	1.0398
MGH53_P10_C05	NA	black	0	2.6353	0
MGH53_P10_C06	NA	black	0	0	2.4581
MGH53_P10_C07	NA	black	0	0	0
MGH53_P10_C08	NA	black	0	0	0
MGH53_P10_C09	NA	black	0	0	0
MGH53_P10_C10	-0.672020139937	green3	2	5.092	1.7013
MGH53_P10_C11	NA	black	0	0	0.5888
MGH53_P10_C12	NA	black	0	2.9479	0
MGH53_P10_D01	NA	black	0	0	0
MGH53_P10_D02	0.738320075536	green3	2	2.9385	0.23756
MGH53_P10_D03	NA	black	0	0	4.0736
MGH53_P10_D04	NA	black	0	0	0
MGH53_P10_D05	NA	black	0	0	3.6858
MGH53_P10_D06	NA	black	0	0	0
MGH53_P10_D07	NA	black	0	0	3.7261
MGH53_P10_D08	NA	black	0	0	0
MGH53_P10_D09	NA	black	0	0	0.25096
MGH53_P10_D12	NA	black	0	0	0
MGH53_P10_E01	-1.55324074252	red	1	5.5678	0.87657
MGH53_P10_E03	NA	black	0	0	5.0711
MGH53_P10_E04	NA	black	0	0	0
MGH53_P10_E05	NA	black	0	0	0
MGH53_P10_E06	NA	black	0	3.2647	0
MGH53_P10_E07	NA	black	0	0	2.0936
MGH53_P10_E08	NA	black	0	0	0
MGH53_P10_E09	NA	black	0	0	5.3596
MGH53_P10_E10	NA	black	0	0	1.6064
MGH53_P10_E11	0.743073461188	green3	2	1.8592	1.7958
MGH53_P10_E12	NA	black	0	0	1.5296
MGH53_P10_F01	NA	black	0	0	0
MGH53_P10_F02	NA	black	0	0	0.72683
MGH53_P10_F03	NA	black	0	0	0
MGH53_P10_F04	NA	black	0	0	1.8049
MGH53_P10_F05	NA	black	0	0	0
MGH53_P10_F06	0.26221609943	green3	2	3.2978	0.94935
MGH53_P10_F07	NA	black	0	0	0
MGH53_P10_F08	-0.882616491714	red	1	4.8157	1.0058
MGH53_P10_F09	NA	black	0	0	5.1292
MGH53_P10_F10	NA	black	0	0	0
MGH53_P10_F12	NA	black	0	0	1.1583
MGH53_P10_G01	NA	black	0	0	4.3319
MGH53_P10_G02	-0.852460659991	green3	2	2.496	4.5808
MGH53_P10_G03	NA	black	0	2.1938	0
MGH53_P10_G04	NA	black	0	0	4.9999
MGH53_P10_G05	NA	black	0	0	0
MGH53_P10_G07	1.1801894394	green3	2	5.2845	4.5899
MGH53_P10_G08	NA	black	0	0	0
MGH53_P10_G09	NA	black	0	0	0
MGH53_P10_G11	0.12368633369	green3	2	2.5731	2.5308
MGH53_P10_H01	NA	black	0	0	0.79826
MGH53_P10_H02	NA	black	0	0	3.5673
MGH53_P10_H04	NA	black	0	0	0
MGH53_P10_H05	NA	black	0	0	4.857
MGH53_P10_H06	NA	black	0	4.9358	0
MGH53_P10_H07	NA	black	0	0	0
MGH53_P10_H08	0.552262615102	green3	2	1.6699	2.1263
MGH53_P10_H09	NA	black	0	4.8122	0
MGH53_P10_H10	NA	black	0	0	0
MGH53_P10_H11	NA	black	0	5.5029	0
MGH53_P11_A01	NA	black	0	0	1.8903
MGH53_P11_A02	NA	black	0	0	0
MGH53_P11_A03	NA	black	0	5.1413	0
MGH53_P11_A04	2.86960098641	black	0	0.45418	0.60597
MGH53_P11_A06	NA	black	0	0	0
MGH53_P11_A08	NA	black	0	0	5.1998
MGH53_P11_A09	1.01631336177	green3	2	4.9772	4.6987
MGH53_P11_A10	3.16805437859	black	0	0.42223	0.40054
MGH53_P11_A11	NA	black	0	0	3.6844
MGH53_P11_A12	NA	black	0	0	0
MGH53_P11_B01	NA	black	0	4.4698	0
MGH53_P11_B02	NA	black	0	0	0.57725
MGH53_P11_B04	NA	black	0	0	2.1316
MGH53_P11_B05	NA	black	0	0	0
MGH53_P11_B06	NA	black	0	0	0
MGH53_P11_B07	NA	black	0	0	5.5212
MGH53_P11_B08	NA	black	0	3.4931	0
MGH53_P11_B09	NA	black	0	0	0
MGH53_P11_B11	NA	black	0	0	0.54498
MGH53_P11_B12	NA	black	0	0	4.3468
MGH53_P11_C01	-0.152620283238	green3	2	4.8345	2.512
MGH53_P11_C02	NA	black	0	0	4.0953
MGH53_P11_C03	NA	black	0	0	0
MGH53_P11_C04	NA	black	0	0	4.1223
MGH53_P11_C05	NA	black	0	5.4028	0
MGH53_P11_C06	NA	black	0	4.8692	0
MGH53_P11_C07	NA	black	0	0	0.35502
MGH53_P11_C08	NA	black	0	0	0
MGH53_P11_C09	NA	black	0	0	0
MGH53_P11_C10	NA	black	0	0	0
MGH53_P11_C11	-0.0658049837951	green3	2	4.1088	2.473
MGH53_P11_C12	-0.723001358303	green3	2	5.3553	1.8032
MGH53_P11_D01	NA	black	0	1.3068	0
MGH53_P11_D02	NA	black	0	0	4.8085
MGH53_P11_D03	NA	black	0	0	0
MGH53_P11_D04	NA	black	0	0	0
MGH53_P11_D05	NA	black	0	0	0
MGH53_P11_D07	0.452056453883	green3	2	4.2992	4.5384
MGH53_P11_D08	NA	black	0	0	0
MGH53_P11_D09	NA	black	0	0	0
MGH53_P11_D10	NA	black	0	5.147	0
MGH53_P11_D11	NA	black	0	0	0
MGH53_P11_D12	NA	black	0	0	0
MGH53_P11_E01	NA	black	0	4.6712	0
MGH53_P11_E02	NA	black	0	0	0
MGH53_P11_E04	-0.299372665651	green3	2	2.7649	3.6245
MGH53_P11_E06	NA	black	0	2.8339	0
MGH53_P11_E08	NA	black	0	0	1.6285
MGH53_P11_E09	NA	black	0	0	4.3885
MGH53_P11_E10	NA	black	0	0	0
MGH53_P11_E11	0.185814501988	green3	2	5.0949	3.1375
MGH53_P11_E12	-1.81245885831	red	1	5.3651	0.28688
MGH53_P11_F01	0.0662074960517	green3	2	3.5595	0.7536
MGH53_P11_F02	NA	black	0	0	5.5743
MGH53_P11_F03	NA	black	0	0	5.6194
MGH53_P11_F04	-0.15500736742	green3	2	3.944	1.5724
MGH53_P11_F05	-0.375928355517	green3	2	4.0936	0.82049
MGH53_P11_F07	NA	black	0	0	0
MGH53_P11_F10	-1.10809867839	red	1	4.7924	0.5008
MGH53_P11_F11	NA	black	0	3.0778	0
MGH53_P11_F12	1.55784079056	blue	3	0.4489	1.6121
MGH53_P11_G01	NA	black	0	0	4.1004
MGH53_P11_G02	NA	black	0	0	0.81885
MGH53_P11_G03	NA	black	0	5.4144	0
MGH53_P11_G04	NA	black	0	1.4217	0
MGH53_P11_G05	NA	black	0	5.3296	0
MGH53_P11_G06	NA	black	0	2.722	0
MGH53_P11_G07	NA	black	0	0	0
MGH53_P11_G08	1.82045278327	blue	3	5.535	5.1907
MGH53_P11_G09	NA	black	0	0	0
MGH53_P11_G10	NA	black	0	4.8108	0
MGH53_P11_G11	NA	black	0	0	2.6427
MGH53_P11_G12	NA	black	0	0	0.31499
MGH53_P11_H01	NA	black	0	0	3.7741
MGH53_P11_H02	-2.00879247213	red	1	5.6229	0.3774
MGH53_P11_H04	0.0257121788431	green3	2	3.6098	0.24489
MGH53_P11_H05	NA	black	0	0	0
MGH53_P11_H06	NA	black	0	0	0
MGH53_P11_H07	NA	black	0	0	0
MGH53_P11_H08	NA	black	0	0	0
MGH53_P11_H09	-0.780805903014	green3	2	2.7122	4.7999
MGH53_P11_H10	NA	black	0	0	2.5561
MGH53_P11_H11	NA	black	0	0	5.0939
MGH53_P11_H12	NA	black	0	0	1.1718
MGH53_P9_A01	NA	black	0	0	0
MGH53_P9_A02	NA	black	0	5.185	0
MGH53_P9_A03	NA	black	0	0	0
MGH53_P9_A04	NA	black	0	0	0
MGH53_P9_A05	NA	black	0	0	2.2609
MGH53_P9_A06	NA	black	0	0	0
MGH53_P9_A07	NA	black	0	5.4755	0
MGH53_P9_A08	NA	black	0	0	0.38626
MGH53_P9_A09	NA	black	0	0	5.3764
MGH53_P9_A10	NA	black	0	0	0
MGH53_P9_A11	NA	black	0	0	1.184
MGH53_P9_A12	NA	black	0	0	5.5857
MGH53_P9_B01	-0.830813691122	green3	2	5.7776	1.8856
MGH53_P9_B02	NA	black	0	2.1067	0
MGH53_P9_B03	0.942056409022	green3	2	4.977	4.5607
MGH53_P9_B04	0.825552122073	green3	2	2.1499	1.4657
MGH53_P9_B05	NA	black	0	0	0
MGH53_P9_B06	NA	black	0	0	2.058
MGH53_P9_B07	-0.380546524177	green3	2	3.2472	5.0226
MGH53_P9_B08	NA	black	0	0	3.2035
MGH53_P9_B09	-0.00331712029219	green3	2	3.6365	3.286
MGH53_P9_B11	2.25226001614	black	0	1.1164	0.63134
MGH53_P9_B12	NA	black	0	0	4.4021
MGH53_P9_C01	NA	black	0	2.4074	0
MGH53_P9_C02	NA	black	0	0	3.5589
MGH53_P9_C03	NA	black	0	0	4.748
MGH53_P9_C04	-1.06696210899	red	1	5.5715	1.488
MGH53_P9_C05	0.0262714127526	green3	2	2.0611	2.766
MGH53_P9_C06	0.0518740837316	green3	2	3.0036	2.6175
MGH53_P9_C07	0.481140578774	green3	2	4.6404	4.0093
MGH53_P9_C08	NA	black	0	0	2.8191
MGH53_P9_C09	-0.893922768328	red	1	1.123	3.6558
MGH53_P9_C10	1.62847970132	blue	3	5.1097	5.5662
MGH53_P9_C11	NA	black	0	0	1.8311
MGH53_P9_C12	-1.81843317991	red	1	5.3911	0.31615
MGH53_P9_D01	NA	black	0	0	2.9773
