Cell_name	Zvalue	Color	Cluster	IGF1	NCOR1
MGH36_P4_G08	-0.323364795292	red	1	0.14012	4.5053
MGH36_P4_G09	NA	black	0	0.31267	0
MGH36_P4_G10	-0.247413100896	red	1	0.21164	4.9548
MGH36_P4_G11	0.00215514839396	red	1	0.123	2.7613
MGH36_P4_H01	-0.0795840937742	red	1	0.24123	3.721
MGH36_P4_H02	0.0192829314812	red	1	0.08134	2.694
MGH36_P4_H03	-0.693466992684	black	0	0.096262	5.7812
MGH36_P4_H04	-0.524892386912	red	1	0.05797	4.7146
MGH36_P4_H05	NA	black	0	0	3.6144
MGH36_P4_H09	0.351854271303	red	1	0.08134	1.3539
MGH36_P4_H12	NA	black	0	0.12035	0
MGH36_P6_A02	NA	black	0	0	3.2549
MGH36_P6_A04	-0.127621795678	red	1	0.19535	3.7487
MGH36_P6_A05	NA	black	0	0.22404	0
MGH36_P6_A07	0.250693793372	red	1	0.18142	1.0566
MGH36_P6_A08	0.00087522813832	red	1	0.36177	2.7939
MGH36_P6_A09	NA	black	0	0	0
MGH36_P6_A10	-0.270242356473	red	1	0.10299	3.9744
MGH36_P6_A11	-0.372158917484	red	1	0.053806	4.1262
MGH36_P6_B03	NA	black	0	0.34483	0
MGH36_P6_B04	NA	black	0	0	3.0507
MGH36_P6_B05	0.0593922432385	red	1	0.088142	2.5251
MGH36_P6_B06	0.0742292533092	red	1	0.037031	2.5185
MGH36_P6_B10	-0.376836232153	red	1	0.13619	4.751
MGH36_P6_B11	NA	black	0	0	3.2714
MGH36_P6_B12	0.272437850728	red	1	0.20289	0.58304
MGH36_P6_C02	NA	black	0	0	4.4029
MGH36_P6_C03	NA	black	0	0	0
MGH36_P6_C04	0.747928602306	black	0	0.048236	0.123
MGH36_P6_C05	0.383035425679	red	1	0.1776	0.22527
MGH36_P6_C06	-0.0833379372707	red	1	0.08134	3.1089
MGH36_P6_C07	NA	black	0	0	4.3413
MGH36_P6_C08	-0.268899072151	red	1	0.045443	3.7202
MGH36_P6_C09	-0.195302718773	red	1	0.1177	3.7024
MGH36_P6_C11	NA	black	0	0	4.386
MGH36_P6_C12	0.750176297949	black	0	0.049631	0.10165
MGH36_P6_D01	NA	black	0	0	0
MGH36_P6_D02	NA	black	0	0	3.9191
MGH36_P6_D03	-0.0391902737862	red	1	0.15445	2.9986
MGH36_P6_D04	NA	black	0	0	3.0976
MGH36_P6_D05	-0.197690852373	red	1	0.20664	4.4368
MGH36_P6_D06	0.143836966053	red	1	0.066261	2.2253
MGH36_P6_D07	NA	black	0	0	4.8926
MGH36_P6_D08	0.0443842949765	red	1	0.20163	2.4163
MGH36_P6_D10	NA	black	0	0.15575	0
MGH36_P6_D11	NA	black	0	0	0.86076
MGH36_P6_E02	NA	black	0	0.17887	0
MGH36_P6_E03	NA	black	0	0	2.6029
MGH36_P6_E04	0.0149028718928	red	1	0.044044	2.7198
MGH36_P6_E05	-0.195067856576	red	1	0.064883	3.5112
MGH36_P6_E06	-0.391148684716	red	1	0.017209	4.0249
MGH36_P6_E07	NA	black	0	0	2.332
MGH36_P6_E08	0.559764746634	green3	2	0.11237	0.19156
MGH36_P6_E09	-0.145336809785	red	1	0.22897	4.2851
MGH36_P6_E10	NA	black	0	0	1.6754
MGH36_P6_E11	-0.270681493735	red	1	0.069015	3.8151
MGH36_P6_E12	-0.187910566461	red	1	0.20789	4.3711
MGH36_P6_F01	NA	black	0	0	3.6854
MGH36_P6_F04	NA	black	0	0.056584	0
MGH36_P6_F06	0.376907643159	red	1	0.051024	1.4212
MGH36_P6_F07	-0.227081065689	red	1	0.070389	3.6515
MGH36_P6_F08	NA	black	0	0.049631	0
MGH36_P6_F10	0.02012842261	red	1	0.26544	2.4348
MGH36_P6_F12	-0.378904407196	red	1	0.48749	0.4844
MGH36_P6_G01	-0.0608890657486	red	1	0.096262	3.0342
MGH36_P6_G02	-0.184176315796	red	1	0.22897	4.6941
MGH36_P6_G03	NA	black	0	0.11503	0
MGH36_P6_G04	0.413628584717	green3	2	0.17632	0.04684
MGH36_P6_G05	NA	black	0	0	4.5166
MGH36_P6_G06	-0.38338629034	red	1	0.052416	4.16
MGH36_P6_G07	NA	black	0	0.18396	0
MGH36_P6_G08	NA	black	0	0.38957	0
MGH36_P6_G09	NA	black	0	0	0
MGH36_P6_G10	NA	black	0	0	2.9304
MGH36_P6_G11	0.0834029574756	red	1	0.060739	2.4615
MGH36_P6_G12	NA	black	0	0	0.31846
MGH36_P6_H06	-0.401934221767	red	1	0.1635	5.2491
MGH36_P6_H07	NA	black	0	0.049631	0
MGH36_P6_H10	NA	black	0	0	3.2638
MGH36_P6_H12	-0.072074678364	red	1	0.20163	3.3509
MGH36_P7_A01	-0.291479563688	red	1	0.12565	4.2186
MGH36_P7_A02	NA	black	0	0	0.052416
MGH36_P7_A03	NA	black	0	0.092207	0
MGH36_P7_A04	NA	black	0	0	4.065
MGH36_P7_A06	-0.0792068094974	red	1	0.15704	3.2377
MGH36_P7_A07	NA	black	0	0.24975	0
MGH36_P7_A08	0.0257079222276	red	1	0.15834	2.6196
MGH36_P7_A09	-0.433411051648	red	1	0.085425	4.5607
MGH36_P7_A10	-0.349851329527	red	1	0.14274	4.6756
MGH36_P7_A11	0.233917794989	red	1	0.085425	1.8123
MGH36_P7_A12	0.000126237382044	red	1	0.30801	2.7636
MGH36_P7_B01	NA	black	0	0	0
MGH36_P7_B02	NA	black	0	0.24732	0
MGH36_P7_B03	-0.205060446803	red	1	0.074505	3.5792
MGH36_P7_B04	NA	black	0	0	3.9659
MGH36_P7_B06	NA	black	0	0	3.2402
MGH36_P7_B07	NA	black	0	0	3.624
MGH36_P7_B08	NA	black	0	0.097611	0
MGH36_P7_B09	NA	black	0	0	3.9103
MGH36_P7_B10	NA	black	0	0	4.121
MGH36_P7_B11	0.55752681078	green3	2	0.11103	0.21785
MGH36_P7_B12	0.543750393589	green3	2	0.12565	0.098958
MGH36_P7_C11	0.298030822051	red	1	0.21537	0.10969
MGH36_P7_D01	NA	black	0	0	3.9277
MGH36_P7_D02	-0.196162758085	red	1	0.2228	4.693
MGH36_P7_D03	NA	black	0	0.070389	0
MGH36_P7_D05	NA	black	0	0.15575	0
MGH36_P7_D06	NA	black	0	0.15963	0
MGH36_P7_D07	-0.143551395328	red	1	0.062122	3.31
MGH36_P7_D08	0.390718472466	red	1	0.53107	4.6113
MGH36_P7_D09	-0.120598177066	red	1	0.051024	3.2055
MGH36_P7_D10	-0.178417953817	red	1	0.10836	3.5848
MGH36_P7_D11	-0.286361057296	red	1	0.16607	4.5611
MGH36_P7_E01	NA	black	0	0	0
MGH36_P7_E03	NA	black	0	0.31267	0
MGH36_P7_E04	-0.410085757137	red	1	0.08134	4.4353
MGH36_P7_E05	-0.204331397822	red	1	0.17249	4.1007
MGH36_P7_E07	-0.227562252718	red	1	0.08134	3.6933
MGH36_P7_E08	NA	black	0	0.11237	0
MGH36_P7_E10	-0.221519800685	red	1	0.18396	4.3326
MGH36_P7_E12	NA	black	0	0.07861	0
MGH36_P7_F01	NA	black	0	0	1.3696
MGH36_P7_F02	NA	black	0	0	0.27858
MGH36_P7_F03	0.256743290149	red	1	0.10568	1.6215
MGH36_P7_F04	-0.333122769368	red	1	0.1635	4.8217
MGH36_P7_F06	0.617363509019	green3	2	0.10299	0.04684
MGH36_P7_F08	NA	black	0	0	0.4351
MGH36_P7_F09	NA	black	0	0	2.9052
MGH36_P7_F10	NA	black	0	0	3.0505
MGH36_P7_F11	-0.631037388786	black	0	0.063503	5.1599
MGH36_P7_F12	-0.522454502222	red	1	0.044044	4.6086
MGH36_P7_G01	0.104050719585	red	1	0.064883	2.3785
MGH36_P7_G02	NA	black	0	0	0.1177
MGH36_P7_G03	NA	black	0	0	4.4536
MGH36_P7_G04	NA	black	0	0.25701	0
MGH36_P7_G05	NA	black	0	0	4.2157
MGH36_P7_G06	-0.449372990615	red	1	0.12168	4.9632
MGH36_P7_G08	NA	black	0	0	0
MGH36_P7_G09	NA	black	0	0	4.0205
MGH36_P7_G10	NA	black	0	0.17505	0
MGH36_P7_G11	-0.315384479974	red	1	0.12961	4.37
MGH36_P7_H01	NA	black	0	0.29278	0
MGH36_P7_H02	0.252139050245	red	1	0.09356	1.7013
MGH36_P7_H03	NA	black	0	0	0
MGH36_P7_H04	-0.0715388157085	red	1	0.38294	1.5724
MGH36_P7_H07	NA	black	0	0	3.8485
MGH36_P7_H08	0.0754660935636	red	1	0.056584	2.4954
MGH36_P7_H10	NA	black	0	0	4.1074
MGH36_P7_H11	-0.154291159395	red	1	0.097611	3.4412
MGH36_P7_H12	-0.0869223495403	red	1	0.21288	3.5419
MGH36_P5_A02	-0.76940113828	black	0	0.62761	0.2762
MGH36_P5_A03	NA	black	0	0	3.9311
MGH36_P5_A05	NA	black	0	0.25096	0
MGH36_P5_A06	NA	black	0	0	0
MGH36_P5_A07	NA	black	0	0.3505	0
MGH36_P5_A08	0.00363249967411	red	1	0.29631	2.6425
MGH36_P5_A09	0.288476329538	red	1	0.12697	1.3408
MGH36_P5_B02	-0.194323014729	red	1	0.13619	3.7894
MGH36_P5_B03	-0.0258510334502	red	1	0.26544	3.2068
MGH36_P5_B04	-0.0393854410638	red	1	0.45418	2.4746
MGH36_P5_B05	0.310182571566	red	1	0.092207	1.4631
MGH36_P5_B06	-0.275725898057	red	1	0.13356	4.1974
MGH36_P5_B07	-0.141196743207	red	1	0.18269	3.7554
MGH36_P5_B08	-0.248131117282	red	1	0.089498	3.8119
MGH36_P5_B09	-0.0392455109902	red	1	0.10568	2.9482
MGH36_P5_B10	NA	black	0	0	3.9746
MGH36_P5_B11	-0.32104736081	red	1	0.14666	4.557
MGH36_P5_C01	-0.292916369944	red	1	0.47508	0.85997
MGH36_P5_C02	0.00719926569161	red	1	0.098958	2.7405
MGH36_P5_C03	NA	black	0	0	2.8184
MGH36_P5_C04	0.0602929222234	red	1	0.11103	2.4944
MGH36_P5_C05	-0.0291400870077	red	1	0.25217	3.171
MGH36_P5_C06	-0.166727283103	red	1	0.19535	4.0497
MGH36_P5_C09	-0.137103129785	red	1	0.073135	3.3084
MGH36_P5_C11	-0.171060221952	red	1	0.15056	3.7419
MGH36_P5_C12	-0.183649046318	red	1	0.27858	6.9481
MGH36_P5_D01	0.0496599298176	red	1	0.40926	3.3391
MGH36_P5_D02	NA	black	0	0.17121	0
MGH36_P5_D03	0.381958115277	red	1	0.13356	0.81394
MGH36_P5_D04	-0.0675113769197	red	1	0.11237	3.0849
MGH36_P5_D06	0.0453825404285	red	1	0.13881	2.5316
MGH36_P5_D07	0.102459683017	red	1	0.15704	2.1709
MGH36_P5_D08	0.237163657777	red	1	0.14666	1.4647
MGH36_P5_D09	NA	black	0	0.17377	0
MGH36_P5_D11	NA	black	0	0.10702	0
MGH36_P5_D12	NA	black	0	0	0.64708
MGH36_P5_E01	NA	black	0	0	0
MGH36_P5_E02	0.0800967248438	red	1	0.089498	2.4372
MGH36_P5_E03	-0.396638236775	red	1	0.090853	4.4467
MGH36_P5_E05	0.387225359843	red	1	0.15445	0.54498
MGH36_P5_E07	-0.572621636844	red	1	0.07861	5.0724
MGH36_P5_E08	0.0449391616264	red	1	0.41143	3.2726
MGH36_P5_E09	0.071202702903	red	1	0.40599	3.6164
MGH36_P5_E10	0.0361770841875	red	1	0.23634	2.3674
MGH36_P5_E11	0.351335409535	red	1	0.10434	1.2085
MGH36_P5_F02	0.0599878530023	red	1	0.12433	2.4774
MGH36_P5_F04	0.481225217267	green3	2	0.15056	0.069015
MGH36_P5_F05	NA	black	0	0.088142	0
MGH36_P5_F06	-0.251424017062	red	1	0.13619	4.0896
MGH36_P5_F07	-0.0923555426244	red	1	0.15316	3.3028
MGH36_P5_F08	0.459621019189	green3	2	0.15575	0.11103
MGH36_P5_F09	0.482892309754	green3	2	0.53903	4.9603
MGH36_P5_F10	-5.9293015304	black	0	3.3137	0.80983
MGH36_P5_F11	NA	black	0	0	4.6884
MGH36_P5_G01	NA	black	0	0	0
MGH36_P5_G02	0.857477362816	black	0	0.020058	0.015783
MGH36_P5_G04	NA	black	0	0	0
MGH36_P5_G06	0.798568958179	black	0	0.03984	0.027154
MGH36_P5_G07	-0.00316304156888	red	1	0.20539	2.7978
MGH36_P5_G08	-0.202789627745	red	1	0.13881	3.849
MGH36_P5_G09	0.268164046349	red	1	0.2228	0.20163
MGH36_P5_G10	0.303534969472	red	1	0.12035	1.315
MGH36_P5_G11	0.543586269623	green3	2	0.094912	0.45523
MGH36_P5_H02	NA	black	0	0	2.1266
MGH36_P5_H03	NA	black	0	0.12697	0
MGH36_P5_H05	0.213953876563	red	1	0.096262	1.8524
MGH36_P5_H06	NA	black	0	0.13619	0
MGH36_P5_H07	NA	black	0	0.18142	0
MGH36_P5_H09	0.28001990996	red	1	0.15575	1.1467
MGH36_P10_A02	NA	black	0	0	2.0834
MGH36_P10_A04	-0.0107097795447	red	1	0.34823	2.3369
MGH36_P10_A05	NA	black	0	0	0.78743
MGH36_P10_A06	NA	black	0	0	0
MGH36_P10_A07	-0.0187841601978	red	1	0.079975	2.8474
MGH36_P10_A09	-0.0037778612942	red	1	0.29866	2.9188
MGH36_P10_A11	NA	black	0	0	0.50386
MGH36_P10_A12	NA	black	0	0	3.9323
MGH36_P10_B01	0.10233397778	red	1	0.15963	2.1622
MGH36_P10_B03	-0.153135480661	red	1	0.15445	3.66
MGH36_P10_B05	0.141379286814	red	1	0.12433	2.0786
MGH36_P10_B07	NA	black	0	0	3.5461
MGH36_P10_B08	NA	black	0	0	2.4044
MGH36_P10_B10	NA	black	0	0	1.6668
MGH36_P10_B11	NA	black	0	0	3.6436
MGH36_P10_C01	NA	black	0	0	2.369
MGH36_P10_C03	NA	black	0	0	3.2535
MGH36_P10_C04	NA	black	0	0	2.5551
MGH36_P10_C06	NA	black	0	0	2.0029
MGH36_P10_C07	-0.261460501031	red	1	0.15704	4.3153
MGH36_P10_C08	0.144426055996	red	1	0.22774	1.3098
MGH36_P10_C09	NA	black	0	0	0.97966
MGH36_P10_C10	-0.240531028913	red	1	0.12433	3.9569
MGH36_P10_C12	0.362822231332	red	1	0.07861	1.326
MGH36_P10_D01	-0.247409697084	red	1	0.17505	4.4106
MGH36_P10_D02	NA	black	0	0	0
MGH36_P10_D03	NA	black	0	0	3.8666
MGH36_P10_D04	NA	black	0	0	2.0233
MGH36_P10_D05	-0.241979372952	red	1	0.1177	3.9255
MGH36_P10_D07	-0.149846772676	red	1	0.079975	3.3748
MGH36_P10_D09	NA	black	0	0	3.8331
MGH36_P10_D10	NA	black	0	0	2.2612
MGH36_P10_D11	NA	black	0	0	3.1898
MGH36_P10_D12	0.0802479859768	red	1	0.10434	2.4139
MGH36_P10_E02	-0.106438436039	red	1	0.18015	3.4994
MGH36_P10_E03	NA	black	0	0	1.3973
MGH36_P10_E04	-0.0408408011059	red	1	0.12433	2.9725
MGH36_P10_E05	0.117122399239	red	1	0.11636	2.2194
MGH36_P10_E07	0.00194630647574	red	1	0.088142	2.7638
MGH36_P10_E10	NA	black	0	0	0.9501
MGH36_P10_E11	0.339628456878	red	1	0.123	1.121
MGH36_P10_E12	0.333099033736	red	1	0.067639	1.5008
MGH36_P10_F02	NA	black	0	0	4.5253
MGH36_P10_F03	NA	black	0	0	2.6537
MGH36_P10_F05	0.689508938897	black	0	0.075875	0.059355
MGH36_P10_F06	-0.0327820093093	red	1	0.28096	3.5271
MGH36_P10_F08	-0.293038902822	red	1	0.1003	4.0604
MGH36_P10_F09	-0.459426455736	red	1	0.10702	4.8594
MGH36_P10_F10	0.140562839749	red	1	0.10969	2.1296
MGH36_P10_F11	0.274329422375	red	1	0.10969	1.52
MGH36_P10_F12	NA	black	0	0	3.3192
MGH36_P10_G01	0.423195135568	green3	2	0.10969	0.84318
MGH36_P10_G02	NA	black	0	0	0
MGH36_P10_G03	NA	black	0	0	1.8168
MGH36_P10_G05	NA	black	0	0	2.7205
MGH36_P10_G06	NA	black	0	0.060739	0
MGH36_P10_G07	NA	black	0	0	2.116
MGH36_P10_G08	NA	black	0	0	2.7139
MGH36_P10_G09	0.199353278144	red	1	0.10836	1.8671
MGH36_P10_G10	NA	black	0	0	2.1868
MGH36_P10_G11	NA	black	0	0.07861	0
MGH36_P10_H01	NA	black	0	0	0
MGH36_P10_H03	NA	black	0	0	1.9321
MGH36_P10_H04	NA	black	0	0	3.7028
MGH36_P10_H05	NA	black	0	0	2.4647
MGH36_P10_H06	NA	black	0	0	0
MGH36_P10_H09	0.041289556708	red	1	0.089498	2.5993
MGH36_P10_H11	NA	black	0	0	4.0676
MGH36_P10_H12	NA	black	0	0	3.0559
MGH36_P8_A01	NA	black	0	0	0.514
MGH36_P8_A03	0.0437660724665	red	1	0.20664	2.4063
MGH36_P8_A04	NA	black	0	0	2.2151
MGH36_P8_A06	NA	black	0	0	3.6034
MGH36_P8_A07	NA	black	0	0	3.2354
MGH36_P8_A08	NA	black	0	0	2.589
MGH36_P8_A09	NA	black	0	0	4.3471
MGH36_P8_A11	NA	black	0	0	2.6278
MGH36_P8_A12	NA	black	0	0	2.5583
MGH36_P8_B01	NA	black	0	0	3.2449
MGH36_P8_B02	NA	black	0	0	2.6808
MGH36_P8_B03	NA	black	0	0	1.6271
MGH36_P8_B04	NA	black	0	0	3.2626
MGH36_P8_B05	NA	black	0	0	3.4379
MGH36_P8_B08	NA	black	0	0	2.917
MGH36_P8_B09	NA	black	0	0	3.0461
MGH36_P8_B10	NA	black	0	0	2.3268
MGH36_P8_B11	NA	black	0	0	3.9255
MGH36_P8_B12	NA	black	0	0	3.8268
MGH36_P8_C01	NA	black	0	0	2.9449
MGH36_P8_C02	NA	black	0	0	2.4295
MGH36_P8_C03	NA	black	0	0	2.8838
MGH36_P8_C05	-0.0439072577229	red	1	0.15834	3.0319
MGH36_P8_C06	NA	black	0	0	2.7029
MGH36_P8_C09	NA	black	0	0	0
MGH36_P8_C10	NA	black	0	0	0.71282
MGH36_P8_C12	NA	black	0	0	0.45628
MGH36_P8_D01	NA	black	0	0	2.8276
MGH36_P8_D03	NA	black	0	0.15963	0
MGH36_P8_D04	NA	black	0	0	0
MGH36_P8_D05	NA	black	0	0	1.5758
MGH36_P8_D07	-0.0740335941079	red	1	0.16607	3.2322
MGH36_P8_D08	NA	black	0	0	2.9392
MGH36_P8_D09	NA	black	0	0	0.774
MGH36_P8_D10	-0.0273990360895	red	1	0.12035	2.9038
MGH36_P8_D11	-0.0705305807642	red	1	0.089498	3.067
MGH36_P8_D12	NA	black	0	0	4.0784
MGH36_P8_E01	NA	black	0	0	3.8486
MGH36_P8_E02	NA	black	0	0	0
MGH36_P8_E03	0.0990182176388	red	1	0.15834	2.1865
MGH36_P8_E04	0.146116099224	red	1	0.14926	1.9535
MGH36_P8_E05	-0.235873888049	red	1	0.78576	2.2696
MGH36_P8_E06	NA	black	0	0	3.811
MGH36_P8_E08	NA	black	0	0	0.16221
MGH36_P8_E10	-0.207078103973	red	1	0.14666	3.9209
MGH36_P8_F02	NA	black	0	0	2.3635
MGH36_P8_F04	NA	black	0	0	2.0766
MGH36_P8_F05	NA	black	0	0	4.307
MGH36_P8_F07	NA	black	0	0	3.7506
MGH36_P8_F09	NA	black	0	0	2.7738
MGH36_P8_G01	NA	black	0	0	3.3867
MGH36_P8_G02	NA	black	0	0	1.7748
MGH36_P8_G03	-0.0530917106091	red	1	0.18523	3.1475
MGH36_P8_G04	0.164089074127	red	1	0.10434	2.0405
MGH36_P8_G05	NA	black	0	0.085425	0
MGH36_P8_G06	NA	black	0	0	3.467
MGH36_P8_G07	NA	black	0	0	0
MGH36_P8_G08	NA	black	0	0	3.66
MGH36_P8_G09	0.227385972377	red	1	0.23879	0.18903
MGH36_P8_G10	-0.23994081903	red	1	0.1903	4.5447
MGH36_P8_G12	-0.0345545503528	red	1	0.39397	2.2866
MGH36_P8_H01	NA	black	0	0	1.7999
MGH36_P8_H03	NA	black	0	0	1.5251
MGH36_P8_H04	-0.36354550561	red	1	0.13881	4.7081
MGH36_P8_H06	NA	black	0	0	1.9694
MGH36_P8_H07	NA	black	0	0	3.4281
MGH36_P8_H09	0.0130846621277	red	1	0.12961	2.7058
MGH36_P8_H10	NA	black	0	0	1.6821
MGH36_P8_H11	-0.179174791459	red	1	0.05797	3.4332
MGH36_P9_A01	NA	black	0	0	1.9332
MGH36_P9_A02	NA	black	0	0	4.1213
MGH36_P9_A03	-0.235183475588	red	1	0.1177	3.893
MGH36_P9_A05	NA	black	0	0	1.5988
MGH36_P9_A06	-0.271351273784	red	1	0.4351	0.35276
MGH36_P9_A07	0.00702614668355	red	1	0.24489	2.6844
MGH36_P9_A09	-0.142997432105	red	1	0.24975	4.6882
MGH36_P9_A10	0.0254578459967	red	1	0.11503	2.6524
MGH36_P9_A11	NA	black	0	0	2.5499
MGH36_P9_A12	NA	black	0	0	3.0798
MGH36_P9_B01	NA	black	0	0	2.1632
MGH36_P9_B04	NA	black	0	0	2.6276
MGH36_P9_B06	0.00100105147939	red	1	0.31962	2.5457
MGH36_P9_B07	NA	black	0	0	3.1501
MGH36_P9_B08	NA	black	0	0	3.6128
MGH36_P9_B09	NA	black	0	0	2.1782
MGH36_P9_B10	0.0025023458648	red	1	0.25096	2.7379
MGH36_P9_B11	NA	black	0	0	0.90843
MGH36_P9_B12	NA	black	0	0	2.6711
MGH36_P9_C01	-0.193923963978	red	1	0.42331	0.84077
MGH36_P9_C02	NA	black	0	0	2.4993
MGH36_P9_C03	NA	black	0	0	0
MGH36_P9_C05	NA	black	0	0	4.0782
MGH36_P9_C07	0.222024446868	red	1	0.062122	1.9419
MGH36_P9_C08	NA	black	0	0	2.2943
MGH36_P9_C09	-0.0258160630585	red	1	0.15056	2.9178
MGH36_P9_C11	NA	black	0	0	2.1564
MGH36_P9_C12	NA	black	0	0	0
MGH36_P9_D05	-0.026390660172	red	1	0.21288	3.0049
MGH36_P9_D07	NA	black	0	0.42223	0
MGH36_P9_D08	-0.00985188002494	red	1	0.28333	3.0104
MGH36_P9_D09	NA	black	0	0	0.16092
MGH36_P9_D10	NA	black	0	0	2.4513
MGH36_P9_D11	-0.0561728959886	red	1	0.25822	3.6157
MGH36_P9_E01	NA	black	0	0	3.1859
MGH36_P9_E02	0.127681311645	red	1	0.13093	2.1243
MGH36_P9_E03	0.39072631636	red	1	0.035624	1.4463
MGH36_P9_E04	NA	black	0	0	3.0817
MGH36_P9_E05	NA	black	0	0	1.829
MGH36_P9_E06	-0.190818544749	red	1	0.18269	4.1029
MGH36_P9_E07	NA	black	0	0	0.094912
MGH36_P9_E08	0.114676727355	red	1	0.1903	1.9328
MGH36_P9_E10	NA	black	0	0.19661	0
MGH36_P9_E11	NA	black	0	0	0
MGH36_P9_E12	NA	black	0	0	3.1583
MGH36_P9_F02	-0.162205214301	red	1	0.21288	4.2137
MGH36_P9_F03	-0.0163356016042	red	1	0.22527	2.9341
MGH36_P9_F04	NA	black	0	0	1.2714
MGH36_P9_F08	NA	black	0	0.066261	0
MGH36_P9_F09	-0.261871946589	red	1	0.097611	3.9092
MGH36_P9_F10	NA	black	0	0	0.86948
MGH36_P9_F11	-0.00837686143511	red	1	0.1137	2.8109
MGH36_P9_F12	NA	black	0	0	1.2833
MGH36_P9_G03	NA	black	0	0	2.0236
MGH36_P9_G04	0.0859791042796	red	1	0.10299	2.3907
MGH36_P9_G05	NA	black	0	0	0
MGH36_P9_G06	-0.303680740041	red	1	0.13881	4.3876
MGH36_P9_G07	NA	black	0	0	4.577
MGH36_P9_G08	0.478249911379	green3	2	0.11503	0.53804
MGH36_P9_G09	-0.267103406602	red	1	0.10702	3.9826
MGH36_P9_G10	0.0978859319056	red	1	0.062122	2.4057
MGH36_P9_G11	NA	black	0	0	2.1606
MGH36_P9_H01	NA	black	0	0	0
MGH36_P9_H02	NA	black	0	0	0.87106
MGH36_P9_H03	NA	black	0	0	0
MGH36_P9_H04	NA	black	0	0	0.37629
MGH36_P9_H06	-0.102277543781	red	1	0.23389	3.8928
MGH36_P9_H07	NA	black	0	0	2.6964
MGH36_P9_H08	NA	black	0	0	1.9866
MGH36_P9_H10	-0.191484834152	red	1	0.041243	3.4368
MGH36_P9_H11	NA	black	0	0	3.1654
MGH36_P9_H12	-0.409955960437	red	1	0.089498	4.4931
MGH36_P2_A01	0.0559632218788	red	1	0.37629	3.807
MGH36_P2_A03	NA	black	0	0	0.50487
MGH36_P2_A04	0.000526828530828	red	1	0.32423	3.4785
MGH36_P2_A05	-0.0622523934689	red	1	0.074505	3.0167
MGH36_P2_A06	-0.10609854268	red	1	0.18777	3.5379
MGH36_P2_A07	-0.110929827064	red	1	0.18777	3.5729
MGH36_P2_A08	-0.092001725121	red	1	0.11636	3.2068
MGH36_P2_A11	-0.12647409458	red	1	0.070389	3.2614
MGH36_P2_B03	0.692103131553	black	0	0.077243	0.034216
MGH36_P2_B04	-0.0660096573149	red	1	0.1903	3.2569
MGH36_P2_B05	-0.170910934158	red	1	0.10702	3.5457
MGH36_P2_B06	-0.099543716014	red	1	0.11636	3.2425
MGH36_P2_B07	0.396097107283	red	1	0.17887	0.11636
MGH36_P2_B08	-0.7641128832	black	0	1.6022	2.1821
MGH36_P2_B09	-0.138947051081	red	1	0.16736	3.6443
MGH36_P2_B10	-0.22078817456	red	1	0.40599	0.090853
MGH36_P2_B11	-0.0303673488635	red	1	0.20539	3.0231
MGH36_P2_B12	0.137299535423	red	1	0.056584	2.269
MGH36_P2_C02	-0.273806726319	red	1	0.13488	4.1974
MGH36_P2_C03	0.381942899022	red	1	0.044044	1.4372
MGH36_P2_C04	-0.0267109498531	red	1	0.10702	2.8926
MGH36_P2_C07	0.0935852351462	red	1	0.10568	2.3519
MGH36_P2_C08	0.527847777016	green3	2	0.10836	0.38294
MGH36_P2_C09	0.0131185193366	red	1	0.10434	2.7133
MGH36_P2_C10	0.505380885039	green3	2	0.12697	0.27023
MGH36_P2_C11	0.498976815585	green3	2	0.10299	0.56755
MGH36_P2_C12	0.681944611046	black	0	0.07861	0.059355
MGH36_P2_D01	-0.199369279526	red	1	0.13356	3.8014
MGH36_P2_D02	0.461123610868	green3	2	0.14796	0.21909
MGH36_P2_D04	NA	black	0	0.13356	0
MGH36_P2_D05	0.0207081845875	red	1	0.25217	2.489
MGH36_P2_D06	-0.0614178500229	red	1	0.16221	3.1445
MGH36_P2_D07	NA	black	0	0.16607	0
MGH36_P2_D08	-0.0862861203101	red	1	0.092207	3.1372
MGH36_P2_D09	-0.139801381949	red	1	0.029983	3.2386
MGH36_P2_D10	0.424214811276	green3	2	0.17377	0.02432
MGH36_P2_D11	-2.42548832343	black	0	1.2277	0.13225
MGH36_P2_E01	-0.10444728133	red	1	0.15963	3.3962
MGH36_P2_E02	-0.188867829196	red	1	0.16736	3.9591
MGH36_P2_E03	0.490071453081	green3	2	0.14926	0.03984
MGH36_P2_E04	0.401063131284	red	1	0.13488	0.70221
MGH36_P2_E06	-0.150405353375	red	1	0.23634	4.4729
MGH36_P2_E07	0.0319903341198	red	1	0.19409	2.5303
MGH36_P2_E08	-0.283856380964	red	1	0.067639	3.8601
MGH36_P2_E09	0.268751070273	red	1	0.027154	1.8856
MGH36_P2_E10	0.529579239358	green3	2	0.13488	0.042644
MGH36_P2_F02	0.519349071425	green3	2	0.13093	0.14926
MGH36_P2_F03	NA	black	0	0	2.8193
MGH36_P2_F04	0.220398124086	red	1	0.044044	2.0011
MGH36_P2_F06	0.339399407938	red	1	0.17249	0.5888
MGH36_P2_F07	0.452686768612	green3	2	0.13093	0.4844
MGH36_P2_F08	-0.0412952340005	red	1	0.16607	3.0284
MGH36_P2_F10	-0.137698353937	red	1	0.1903	3.786
MGH36_P2_F11	0.396652080713	red	1	0.16092	0.40163
