Cell_name	Zvalue	Color	Cluster	CREB1	STMN1
MGH36_P4_H12	NA	black	0	0.069015	0
MGH36_P6_A02	NA	black	0	0	7.2395
MGH36_P6_A04	NA	black	0	2.801	0
MGH36_P6_A05	1.38490934579	green3	2	0.071763	0.80323
MGH36_P6_A07	-0.578063873417	red	1	0.074505	5.6419
MGH36_P6_A08	0.109134600653	red	1	2.1253	4.7102
MGH36_P6_A09	NA	black	0	0	5.9061
MGH36_P6_A10	-0.449924831537	red	1	0.042644	5.3202
MGH36_P6_A11	NA	black	0	0	0.18269
MGH36_P6_B03	1.35836851061	green3	2	0.10299	0.76129
MGH36_P6_B04	-0.0991830745938	red	1	0.077243	4.5381
MGH36_P6_B05	-0.0562920104112	red	1	1.8193	4.1731
MGH36_P6_B06	-0.187424367435	red	1	0.07861	4.746
MGH36_P6_B10	0.321497833861	red	1	0.10568	3.508
MGH36_P6_B11	-0.365623730481	red	1	0.042644	5.132
MGH36_P6_B12	-0.737010589311	red	1	0.08134	6.0098
MGH36_P6_C02	NA	black	0	0	4.1557
MGH36_P6_C03	NA	black	0	0	5.9147
MGH36_P6_C04	-0.144915556578	red	1	0.049631	4.6359
MGH36_P6_C05	1.47259586463	green3	2	0.073135	0.55876
MGH36_P6_C06	NA	black	0	0	5.2284
MGH36_P6_C07	1.56236102967	green3	2	0.052416	0.39616
MGH36_P6_C08	NA	black	0	0	4.7891
MGH36_P6_C09	NA	black	0	0.088142	0
MGH36_P6_C11	1.27155858919	green3	2	0.25459	0.36177
MGH36_P6_C12	NA	black	0	0	0.13093
MGH36_P6_D01	NA	black	0	0	4.4017
MGH36_P6_D02	NA	black	0	2.009	0
MGH36_P6_D03	NA	black	0	1.6794	0
MGH36_P6_D04	NA	black	0	0	4.7837
MGH36_P6_D05	0.000154865535546	red	1	0.25338	4.3122
MGH36_P6_D06	-0.255914952231	red	1	0.14405	4.9471
MGH36_P6_D07	-0.513692069619	red	1	0.049631	5.4691
MGH36_P6_D08	0.875669472342	red	1	0.50691	0.43723
MGH36_P6_D10	NA	black	0	0	5.1949
MGH36_P6_D11	-0.732252617834	red	1	0.062122	5.9703
MGH36_P6_E02	NA	black	0	0.13488	0
MGH36_P6_E03	-0.678202866201	red	1	3.8608	3.8536
MGH36_P6_E04	-0.0352210153013	red	1	0.94411	4.7429
MGH36_P6_E05	0.623438954838	red	1	0.048236	2.8186
MGH36_P6_E06	-0.281517882101	red	1	0.04684	4.9456
MGH36_P6_E07	NA	black	0	0	4.5491
MGH36_P6_E08	NA	black	0	0	0.26063
MGH36_P6_E09	NA	black	0	0	5.1838
MGH36_P6_E10	NA	black	0	0	5.8757
MGH36_P6_E11	NA	black	0	0	4.2027
MGH36_P6_E12	-0.548300448898	red	1	0.12565	5.6366
MGH36_P6_F01	-0.470671929218	red	1	0.035624	5.3596
MGH36_P6_F04	-0.371265866985	red	1	0.53506	5.7823
MGH36_P6_F06	-0.195583734226	red	1	0.037031	4.7462
MGH36_P6_F07	NA	black	0	0	3.9544
MGH36_P6_F08	1.6236832073	green3	2	0.041243	0.2762
MGH36_P6_F10	NA	black	0	0.088142	0
MGH36_P6_F12	NA	black	0	0.090853	0
MGH36_P6_G01	-0.053821281808	red	1	1.8949	4.2088
MGH36_P6_G02	NA	black	0	0	0
MGH36_P6_G03	-0.137064578469	red	1	0.14926	4.6537
MGH36_P6_G04	-0.256272594761	red	1	0.089498	4.9134
MGH36_P6_G05	NA	black	0	0	5.4281
MGH36_P6_G06	-0.439144580496	red	1	0.08134	5.3324
MGH36_P6_G07	-0.882287509433	red	1	0.048236	6.2768
MGH36_P6_G08	0.144629018546	red	1	0.99567	0.31499
MGH36_P6_G09	NA	black	0	0	5.0506
MGH36_P6_G10	NA	black	0	0	4.7443
MGH36_P6_G11	NA	black	0	0	6.2569
MGH36_P6_G12	NA	black	0	0	1.9061
MGH36_P6_H06	-0.493585265499	red	1	0.17249	5.563
MGH36_P6_H07	0.194047058609	red	1	0.044044	3.8501
MGH36_P6_H10	-3.13689017702	black	0	2.965	0.12697
MGH36_P6_H12	-0.534791792647	red	1	0.123	5.6013
MGH36_P7_A01	1.09457517937	green3	2	0.041243	1.6581
MGH36_P7_A02	-0.401776742182	red	1	0.4049	5.6408
MGH36_P7_A03	2.14280810308	black	0	3.2504	7.2172
MGH36_P7_A04	-2.10554722311	black	0	2.8452	1.3063
MGH36_P7_A06	-0.15135895313	red	1	0.27381	4.7485
MGH36_P7_A07	NA	black	0	0.097611	0
MGH36_P7_A08	NA	black	0	0	5.5822
MGH36_P7_A09	NA	black	0	0	6.5965
MGH36_P7_A10	NA	black	0	0	6.5686
MGH36_P7_A11	NA	black	0	0	3.2581
MGH36_P7_A12	1.37253358738	green3	2	0.089498	0.77231
MGH36_P7_B01	NA	black	0	1.2762	0
MGH36_P7_B02	-0.575154787316	red	1	0.1137	5.6845
MGH36_P7_B03	-2.43614019041	black	0	2.5845	0.21661
MGH36_P7_B04	NA	black	0	0	5.1219
MGH36_P7_B06	-0.531064597101	red	1	0.13488	5.6072
MGH36_P7_B07	NA	black	0	0	0.36961
MGH36_P7_B08	0.125501971676	red	1	1.4704	5.546
MGH36_P7_B09	0.436133803603	red	1	2.1798	5.5602
MGH36_P7_B10	NA	black	0	0	0
MGH36_P7_B11	-0.236976745731	red	1	0.074505	4.8596
MGH36_P7_B12	NA	black	0	0.18142	0
MGH36_P7_C11	0.445088182758	red	1	2.9879	5.0978
MGH36_P7_D01	NA	black	0	3.4067	0
MGH36_P7_D02	-0.19527939573	red	1	0.82375	5.7059
MGH36_P7_D03	NA	black	0	0	0
MGH36_P7_D05	-0.464183863657	red	1	0.11902	5.4294
MGH36_P7_D06	NA	black	0	0	5.6178
MGH36_P7_D07	NA	black	0	0.045443	0
MGH36_P7_D08	NA	black	0	0.077243	0
MGH36_P7_D09	0.425005795932	red	1	0.17121	3.177
MGH36_P7_D10	1.62172739013	green3	2	0.037031	0.29866
MGH36_P7_D11	NA	black	0	0	0.6173
MGH36_P7_E01	1.45760949373	green3	2	0.11237	0.44148
MGH36_P7_E03	NA	black	0	0	0.35952
MGH36_P7_E04	-3.52303933043	black	0	3.3702	0.46571
MGH36_P7_E05	-0.383985230747	red	1	0.064883	5.1913
MGH36_P7_E07	0.726709493001	red	1	2.1074	6.5137
MGH36_P7_E08	1.39474768816	green3	2	0.084064	0.73118
MGH36_P7_E10	NA	black	0	0	0.3471
MGH36_P7_E12	-0.68212428781	red	1	0.64155	7.3511
MGH36_P7_F01	-1.12012667748	red	1	0.20414	7.1585
MGH36_P7_F02	NA	black	0	0	6.0784
MGH36_P7_F03	NA	black	0	0.123	0
MGH36_P7_F04	NA	black	0	0	0
MGH36_P7_F06	NA	black	0	0	2.0136
MGH36_P7_F08	1.34101212253	green3	2	0.123	0.73379
MGH36_P7_F09	NA	black	0	1.5797	0
MGH36_P7_F10	NA	black	0	0.077243	0
MGH36_P7_F11	-0.496903170421	red	1	0.09356	5.4783
MGH36_P7_F12	-0.567315017671	red	1	2.5028	3.3464
MGH36_P7_G01	0.277660176434	red	1	0.052416	3.6488
MGH36_P7_G02	-0.874403417392	red	1	0.038436	6.2433
MGH36_P7_G03	-0.830091347362	red	1	0.055196	6.1748
MGH36_P7_G04	-5.75175732896	black	0	4.6627	0.36513
MGH36_P7_G05	NA	black	0	0	4.538
MGH36_P7_G06	-0.247409036387	red	1	0.54003	5.3184
MGH36_P7_G08	NA	black	0	0	6.2801
MGH36_P7_G09	NA	black	0	0	5.5123
MGH36_P7_G10	-0.922429396206	red	1	0.069015	6.401
MGH36_P7_G11	-1.98188429768	red	1	2.3135	0.2302
MGH36_P7_H01	NA	black	0	0	6.6877
MGH36_P7_H02	-0.117482106557	red	1	0.067639	4.5783
MGH36_P7_H03	NA	black	0	0.044044	0
MGH36_P7_H04	NA	black	0	0	0.5656
MGH36_P7_H07	NA	black	0	0	6.0466
MGH36_P7_H08	1.05153872852	red	1	0.042644	1.7638
MGH36_P7_H10	-0.539235316655	red	1	0.070389	5.5492
MGH36_P7_H11	-0.580812618592	red	1	0.075875	5.6498
MGH36_P7_H12	NA	black	0	0	0
MGH36_P5_A02	NA	black	0	0	5.3365
MGH36_P5_A03	NA	black	0	0	4.3146
MGH36_P5_A05	NA	black	0	2.1686	0
MGH36_P5_A06	NA	black	0	0.24975	0
MGH36_P5_A07	NA	black	0	0	4.8237
MGH36_P5_A08	-2.30315422145	black	0	2.7264	0.77568
MGH36_P5_A09	NA	black	0	0	5.9309
MGH36_P5_B02	0.199013385411	red	1	3.301	4.7178
MGH36_P5_B03	0.239382563993	red	1	2.7463	4.8412
MGH36_P5_B04	-1.53088755707	red	1	2.0759	0.38184
MGH36_P5_B05	-0.184338129536	red	1	1.1979	0.12961
MGH36_P5_B06	1.53510595541	green3	2	0.075875	0.37518
MGH36_P5_B07	0.795953051417	red	1	2.4885	6.0355
MGH36_P5_B08	-0.974341727493	red	1	0.16092	6.7047
MGH36_P5_B09	-0.572545411335	red	1	3.3756	3.8094
MGH36_P5_B10	1.67776780644	green3	2	0.028569	0.18396
MGH36_P5_B11	1.64437588663	green3	2	0.045443	0.20289
MGH36_P5_C01	0.862099661054	red	1	0.33228	1.4457
MGH36_P5_C02	1.39383889215	green3	2	0.073135	0.774
MGH36_P5_C03	-0.499978286454	red	1	0.10969	5.5035
MGH36_P5_C04	NA	black	0	0	0
MGH36_P5_C05	-1.04574234061	red	1	2.3635	2.233
MGH36_P5_C06	1.52678550374	green3	2	0.10969	0.25338
MGH36_P5_C09	-0.360686487765	red	1	0.074505	5.1458
MGH36_P5_C11	1.63239375369	green3	2	0.074505	0.10969
MGH36_P5_C12	NA	black	0	0.15575	0
MGH36_P5_D01	NA	black	0	0	1.6365
MGH36_P5_D02	-0.265427539844	red	1	0.15704	4.9796
MGH36_P5_D03	-0.432641851587	red	1	0.16607	5.4042
MGH36_P5_D04	0.0933869874929	red	1	1.3879	5.6178
MGH36_P5_D06	-0.353523096085	red	1	0.053806	5.1133
MGH36_P5_D07	0.363854194325	red	1	0.028569	3.4601
MGH36_P5_D08	-0.554255167201	red	1	0.05797	5.5688
MGH36_P5_D09	-0.344478783103	red	1	1.4683	1.8246
MGH36_P5_D11	NA	black	0	0	0.26424
MGH36_P5_D12	-1.91360627878	red	1	0.051024	8.4451
MGH36_P5_E01	NA	black	0	0	4.389
MGH36_P5_E02	0.0647168233071	red	1	1.346	5.4464
MGH36_P5_E03	-0.164935371943	red	1	0.060739	4.6861
MGH36_P5_E05	-0.364732130188	red	1	0.41359	5.5361
MGH36_P5_E07	-0.0137409477885	red	1	0.13488	4.3408
MGH36_P5_E08	-0.0913569065895	red	1	0.075875	4.5193
MGH36_P5_E09	1.36174670686	green3	2	0.15445	0.54399
MGH36_P5_E10	1.56253070505	green3	2	0.096262	0.21039
MGH36_P5_E11	1.66310998662	green3	2	0.037031	0.18777
MGH36_P5_F02	-0.123574721833	red	1	1.1629	0.18777
MGH36_P5_F04	-1.07580155257	red	1	0.07861	6.7561
MGH36_P5_F05	-0.407999386935	red	1	1.3311	0.085425
MGH36_P5_F06	-0.888472661626	red	1	0.032806	6.2641
MGH36_P5_F07	-0.388593137464	red	1	0.42868	5.6385
MGH36_P5_F08	-0.314437852747	red	1	0.10969	5.0648
MGH36_P5_F09	1.27076870479	green3	2	0.18396	0.6951
MGH36_P5_F10	-1.3977411929	red	1	2.2696	1.2992
MGH36_P5_F11	NA	black	0	0.059355	0
MGH36_P5_G01	NA	black	0	0	4.7605
MGH36_P5_G02	-3.37367999337	black	0	3.0657	0.045443
MGH36_P5_G04	NA	black	0	0	1.0587
MGH36_P5_G06	1.70661352239	green3	2	0.028569	0.10702
MGH36_P5_G07	1.63733238007	green3	2	0.05797	0.16864
MGH36_P5_G08	-0.737543754532	red	1	0.10434	6.0469
MGH36_P5_G09	-0.606797030639	red	1	0.052416	5.6792
MGH36_P5_G10	-0.664405440461	red	1	0.041243	5.7919
MGH36_P5_G11	1.54848212176	green3	2	0.1003	0.23266
MGH36_P5_H02	-2.94452437164	black	0	3.694	1.5356
MGH36_P5_H03	-0.858483748847	red	1	0.020058	6.1794
MGH36_P5_H05	-0.423166866113	red	1	0.077243	5.2918
MGH36_P5_H06	-0.819204993721	red	1	0.025738	6.1046
MGH36_P5_H07	0.0882806115041	red	1	3.7383	4.5875
MGH36_P5_H09	-0.279226661428	red	1	1.4346	2.0528
MGH36_P10_A02	-0.0178020319896	red	1	1.237	3.7867
MGH36_P10_A04	-0.207709781846	red	1	1.9023	3.6799
MGH36_P10_A05	NA	black	0	0	0.54399
MGH36_P10_A06	NA	black	0	0	0
MGH36_P10_A07	0.00532946559795	red	1	1.2098	4.7839
MGH36_P10_A09	NA	black	0	1.5509	0
MGH36_P10_A11	NA	black	0	0	0
MGH36_P10_A12	NA	black	0	0	0
MGH36_P10_B01	NA	black	0	0	4.1919
MGH36_P10_B03	0.896136462095	red	1	0.073135	2.0912
MGH36_P10_B05	-0.043808764976	red	1	1.3254	3.7013
MGH36_P10_B07	-0.328481133475	red	1	2.0014	3.406
MGH36_P10_B08	0.218709159305	red	1	0.31962	3.6369
MGH36_P10_B10	0.304608810458	red	1	2.3953	5.078
MGH36_P10_B11	1.38178556698	green3	2	3.4256	6.0942
MGH36_P10_C01	-0.0940865853441	red	1	0.15445	4.547
MGH36_P10_C03	-0.21781289996	red	1	0.77905	5.698
MGH36_P10_C04	0.479854404989	red	1	1.9123	6.1576
MGH36_P10_C06	NA	black	0	0	5.4434
MGH36_P10_C07	NA	black	0	0.24732	0
MGH36_P10_C08	NA	black	0	0	5.2648
MGH36_P10_C09	NA	black	0	0	6.0156
MGH36_P10_C10	-1.52311613244	red	1	2.0521	0.30801
MGH36_P10_C12	-0.0579847638662	red	1	0.089498	4.443
MGH36_P10_D01	NA	black	0	0	4.1044
MGH36_P10_D02	0.115240916436	red	1	1.0136	0.90072
MGH36_P10_D03	-2.27055859561	black	0	2.557	0.41792
MGH36_P10_D04	NA	black	0	0	4.0523
MGH36_P10_D05	-0.618295772659	red	1	0.14274	5.8264
MGH36_P10_D07	NA	black	0	0	4.0657
MGH36_P10_D09	NA	black	0	3.5893	0
MGH36_P10_D10	NA	black	0	0	3.8281
MGH36_P10_D11	0.12542019284	red	1	0.48027	3.8453
MGH36_P10_D12	-0.171554154339	red	1	2.4558	4.0859
MGH36_P10_E02	NA	black	0	0	0.62293
MGH36_P10_E03	0.241430701814	red	1	1.9884	5.1839
MGH36_P10_E04	NA	black	0	0	5.6247
MGH36_P10_E05	NA	black	0	0	5.3152
MGH36_P10_E07	NA	black	0	0.097611	0
MGH36_P10_E10	NA	black	0	0	6.8066
MGH36_P10_E11	0.517134988685	red	1	0.092207	3.0272
MGH36_P10_E12	0.308098836155	red	1	1.7321	5.889
MGH36_P10_F02	0.070372905375	red	1	2.99	4.5588
MGH36_P10_F03	1.0329218737	red	1	0.098958	1.669
MGH36_P10_F05	NA	black	0	2.6989	0
MGH36_P10_F06	NA	black	0	0	0
MGH36_P10_F08	0.0128364629814	red	1	1.5474	4.4699
MGH36_P10_F09	NA	black	0	0.23511	0
MGH36_P10_F10	-0.764068622507	red	1	1.9165	1.9134
MGH36_P10_F11	NA	black	0	0	4.1191
MGH36_P10_F12	NA	black	0	0	0.28214
MGH36_P10_G01	NA	black	0	2.0268	0
MGH36_P10_G02	NA	black	0	0	5.6044
MGH36_P10_G03	0.214982197422	red	1	1.6699	5.5546
MGH36_P10_G05	NA	black	0	0	4.0718
MGH36_P10_G06	NA	black	0	0	4.0385
MGH36_P10_G07	0.429302847327	red	1	0.23143	3.0912
MGH36_P10_G08	-0.0461859440371	red	1	1.0621	5.3114
MGH36_P10_G09	NA	black	0	0	3.2484
MGH36_P10_G10	NA	black	0	0	1.3414
MGH36_P10_G11	1.59191904332	green3	2	0.053806	0.31034
MGH36_P10_H01	-0.808748900938	red	1	0.11902	6.2352
MGH36_P10_H03	NA	black	0	0	0
MGH36_P10_H04	NA	black	0	0	5.2951
MGH36_P10_H05	1.15192565827	green3	2	0.29278	0.58496
MGH36_P10_H06	NA	black	0	0	2.0126
MGH36_P10_H09	NA	black	0	0	0.48543
MGH36_P10_H11	-0.293768975887	red	1	0.069015	4.9877
MGH36_P10_H12	NA	black	0	0	5.3864
MGH36_P8_A01	0.479408110703	red	1	2.4735	5.3986
MGH36_P8_A03	NA	black	0	0	5.1091
MGH36_P8_A04	-0.0308570572826	red	1	1.2394	3.4624
MGH36_P8_A06	NA	black	0	0	4.5468
MGH36_P8_A07	-0.0713474842579	red	1	1.3179	3.2853
MGH36_P8_A08	-0.0827863459607	red	1	2.7069	4.3039
MGH36_P8_A09	NA	black	0	2.6911	0
MGH36_P8_A11	-0.557359964899	red	1	2.5208	3.3799
MGH36_P8_A12	0.785550928198	red	1	2.5033	5.9964
MGH36_P8_B01	0.659031391085	red	1	2.4636	5.779
MGH36_P8_B02	0.203279990693	red	1	2.2612	4.9067
MGH36_P8_B03	NA	black	0	0	4.3275
MGH36_P8_B04	0.637422202105	red	1	2.8186	5.4644
MGH36_P8_B05	-0.0174830042873	red	1	1.1184	5.0656
MGH36_P8_B08	NA	black	0	0	3.0076
MGH36_P8_B09	NA	black	0	0	3.7253
MGH36_P8_B10	NA	black	0	2.5612	0
MGH36_P8_B11	0.243267805316	red	1	0.37962	3.5025
MGH36_P8_B12	NA	black	0	0	5.3746
MGH36_P8_C01	0.0879382935902	red	1	0.82212	3.6575
MGH36_P8_C02	NA	black	0	0	4.0699
MGH36_P8_C03	0.74359128072	red	1	2.5743	5.8369
MGH36_P8_C05	0.946254293334	red	1	2.9568	5.8519
MGH36_P8_C06	NA	black	0	0	6.4309
MGH36_P8_C09	-0.667045622626	red	1	0.17505	5.9943
MGH36_P8_C10	0.0248592480791	red	1	1.319	4.8256
MGH36_P8_C12	NA	black	0	0	5.4143
MGH36_P8_D01	NA	black	0	0	4.3316
MGH36_P8_D03	0.956403561557	red	1	0.12035	1.8205
MGH36_P8_D04	1.02029427945	red	1	2.7515	6.1555
MGH36_P8_D05	1.07302963962	green3	2	2.584	6.4621
MGH36_P8_D07	NA	black	0	0	4.9412
MGH36_P8_D08	-0.0174078560162	red	1	0.94411	4.5472
MGH36_P8_D09	1.30453102002	green3	2	2.7657	6.6259
MGH36_P8_D10	NA	black	0	0	4.1825
MGH36_P8_D11	0.0539051789308	red	1	0.24001	4.1608
MGH36_P8_D12	0.547447691641	red	1	0.40381	2.3637
MGH36_P8_E01	0.101948513243	red	1	2.0072	4.7239
MGH36_P8_E02	NA	black	0	0	5.9338
MGH36_P8_E03	NA	black	0	0	4.9693
MGH36_P8_E04	NA	black	0	0	4.5054
MGH36_P8_E05	0.0147687896042	red	1	1.2382	5.0482
MGH36_P8_E06	NA	black	0	1.8164	0
MGH36_P8_E08	0.471566691565	red	1	2.0154	5.9041
MGH36_P8_E10	-0.704171447582	red	1	0.13619	6.0203
MGH36_P8_F02	NA	black	0	0	6.6246
MGH36_P8_F04	NA	black	0	0	0
MGH36_P8_F05	NA	black	0	0.074505	0
MGH36_P8_F07	NA	black	0	0	0
MGH36_P8_F09	NA	black	0	0	0.40817
MGH36_P8_G01	-0.193058054885	red	1	0.089498	4.7643
MGH36_P8_G02	-0.480160869791	red	1	0.39177	5.8634
MGH36_P8_G03	-0.2157023914	red	1	0.071763	4.8087
MGH36_P8_G04	0.0668354173889	red	1	0.075875	4.144
MGH36_P8_G05	-0.811567568453	red	1	0.07861	6.1724
MGH36_P8_G06	0.193362537977	red	1	1.9415	5.0629
MGH36_P8_G07	NA	black	0	0	2.3937
MGH36_P8_G08	NA	black	0	0	6.7787
MGH36_P8_G09	NA	black	0	0	5.6998
MGH36_P8_G10	-0.148365681765	red	1	0.80653	5.3499
MGH36_P8_G12	NA	black	0	0	5.0887
MGH36_P8_H01	-0.129422810136	red	1	2.2415	4.1073
MGH36_P8_H03	0.47040228482	red	1	2.9773	5.1379
MGH36_P8_H04	NA	black	0	0	6.146
MGH36_P8_H06	NA	black	0	0	2.6264
MGH36_P8_H07	NA	black	0	0	4.5141
MGH36_P8_H09	NA	black	0	0	0
MGH36_P8_H10	NA	black	0	3.259	0
MGH36_P8_H11	-0.176197506646	red	1	2.1233	3.938
MGH36_P9_A01	-0.0395999509939	red	1	1.2786	3.5527
MGH36_P9_A02	NA	black	0	0	4.7502
MGH36_P9_A03	-0.165912283068	red	1	2.5462	4.1236
MGH36_P9_A05	-0.803310464585	red	1	2.0409	2.1349
MGH36_P9_A06	NA	black	0	0	2.1782
MGH36_P9_A07	-0.226595580104	red	1	2.1339	3.8111
MGH36_P9_A09	-3.76011157158	black	0	3.6693	0.70133
MGH36_P9_A10	0.843294089431	red	1	3.1334	5.5931
MGH36_P9_A11	-0.00815712592598	red	1	2.7689	4.4334
MGH36_P9_A12	0.130493461263	red	1	1.4589	5.6545
MGH36_P9_B01	NA	black	0	0	0
MGH36_P9_B04	-0.0260323691073	red	1	0.46362	4.4194
MGH36_P9_B06	-0.240539778251	red	1	3.0822	4.1381
MGH36_P9_B07	-0.0379350868097	red	1	1.1037	5.4865
MGH36_P9_B08	-0.838226882233	red	1	0.048236	6.1812
MGH36_P9_B09	NA	black	0	0.38294	0
MGH36_P9_B10	0.0629618062364	red	1	1.3397	5.4634
MGH36_P9_B11	-0.194361668595	red	1	1.9855	3.7965
MGH36_P9_B12	-0.54262544611	red	1	0.28214	5.8501
MGH36_P9_C01	NA	black	0	0	0
MGH36_P9_C02	NA	black	0	0	4.5874
MGH36_P9_C03	NA	black	0	0	0
MGH36_P9_C05	-0.184684327076	red	1	0.72944	5.3803
MGH36_P9_C07	NA	black	0	0	4.4951
MGH36_P9_C08	1.00282920049	red	1	2.6218	6.2761
MGH36_P9_C09	NA	black	0	0	5.4225
MGH36_P9_C11	NA	black	0	0	5.6568
MGH36_P9_C12	NA	black	0	0	6.0883
MGH36_P9_D05	NA	black	0	2.4571	0
MGH36_P9_D07	NA	black	0	0	4.225
MGH36_P9_D08	NA	black	0	0	4.4849
MGH36_P9_D09	NA	black	0	0	5.7563
MGH36_P9_D10	0.122862035246	red	1	0.42761	3.8866
MGH36_P9_D11	-0.421967315858	red	1	0.098958	5.3095
MGH36_P9_E01	NA	black	0	0	5.3158
MGH36_P9_E02	-0.0451822180803	red	1	1.037	5.1501
MGH36_P9_E03	-0.39783759398	red	1	0.26664	5.4306
MGH36_P9_E04	0.13591604864	red	1	1.583	5.2722
MGH36_P9_E05	NA	black	0	0	4.6298
MGH36_P9_E06	0.258898126072	red	1	0.16092	3.632
MGH36_P9_E07	NA	black	0	0	0
MGH36_P9_E08	0.493434077737	red	1	0.096262	3.0825
MGH36_P9_E10	0.609681932844	red	1	3.3576	5.2059
MGH36_P9_E11	NA	black	0	0	6.4064
MGH36_P9_E12	NA	black	0	0	5.3953
MGH36_P9_F02	NA	black	0	0	4.7277
MGH36_P9_F03	0.00583483735445	red	1	1.2522	4.5554
MGH36_P9_F04	NA	black	0	2.3898	0
MGH36_P9_F08	NA	black	0	0	4.304
MGH36_P9_F09	0.00199368357192	red	1	0.052416	4.2973
MGH36_P9_F10	NA	black	0	0	5.9462
MGH36_P9_F11	NA	black	0	0	3.6802
MGH36_P9_F12	-0.0526809820723	red	1	0.89918	4.8368
MGH36_P9_G03	-0.267068235896	red	1	0.28806	5.0881
MGH36_P9_G04	NA	black	0	0	6.1502
MGH36_P9_G05	NA	black	0	0	0.94336
MGH36_P9_G06	NA	black	0	0	4.0398
MGH36_P9_G07	NA	black	0	0	1.7497
MGH36_P9_G08	NA	black	0	0	3.7713
MGH36_P9_G09	-0.330624065353	red	1	0.29748	5.2788
MGH36_P9_G10	-0.266224142312	red	1	0.038436	4.9061
MGH36_P9_G11	0.0318182439755	red	1	0.23389	4.2231
MGH36_P9_H01	NA	black	0	0	2.0025
MGH36_P9_H02	0.292688804922	red	1	2.4338	5.0349
MGH36_P9_H03	NA	black	0	0	5.6937
MGH36_P9_H04	NA	black	0	0	4.23
MGH36_P9_H06	NA	black	0	0	4.4406
MGH36_P9_H07	NA	black	0	0	5.572
MGH36_P9_H08	-0.598418472951	red	1	0.22774	5.9083
MGH36_P9_H10	-1.96012242967	red	1	2.369	0.44573
MGH36_P9_H11	NA	black	0	0	5.3968
MGH36_P9_H12	NA	black	0	0	6.3078
MGH36_P2_A01	1.61320203912	green3	2	0.059355	0.22897
MGH36_P2_A03	1.02250401014	red	1	0.41576	0.38736
MGH36_P2_A04	-0.737509341667	red	1	0.031395	5.9374
MGH36_P2_A05	0.212436259748	red	1	0.098958	3.784
MGH36_P2_A06	NA	black	0	0	4.1536
MGH36_P2_A07	-0.67411868315	red	1	0.028569	5.7965
MGH36_P2_A08	-0.376979099586	red	1	0.41468	5.5774
MGH36_P2_A11	-0.165306317048	red	1	0.049631	4.6826
MGH36_P2_B03	-0.0110849980993	red	1	1.0936	0.21661
MGH36_P2_B04	1.61029725967	green3	2	0.04684	0.28924
MGH36_P2_B05	-0.478617287908	red	1	0.14274	5.4905
MGH36_P2_B06	0.223732321007	red	1	0.044044	3.7804
MGH36_P2_B07	NA	black	0	0	4.4674
MGH36_P2_B08	0.11730066202	red	1	0.65992	3.7213
MGH36_P2_B09	0.0323331871259	red	1	1.4011	4.7464
MGH36_P2_B10	NA	black	0	0	7.9641
MGH36_P2_B11	0.455866206368	red	1	1.6911	6.8907
MGH36_P2_B12	NA	black	0	0	0.55974
MGH36_P2_C02	0.00079920512835	red	1	0.025738	4.2987
MGH36_P2_C03	-0.105508480213	red	1	0.086784	4.5557
MGH36_P2_C04	-0.54868910463	red	1	0.20664	5.7479
MGH36_P2_C07	1.63533233359	green3	2	0.071763	0.1137
MGH36_P2_C08	-0.115730363158	red	1	0.32539	4.6697
MGH36_P2_C09	0.24546488605	red	1	0.048236	3.7273
MGH36_P2_C10	-0.380720366147	red	1	0.032806	5.158
MGH36_P2_C11	-0.645877285141	red	1	1.8456	2.0786
MGH36_P2_C12	1.56928546225	green3	2	0.029983	0.46571
MGH36_P2_D01	-0.231723930207	red	1	0.027154	4.8227
MGH36_P2_D02	-0.490796076274	red	1	0.60217	6.4266
MGH36_P2_D04	-0.0547676358124	red	1	3.1	4.3907
MGH36_P2_D05	-1.24808393195	red	1	1.9385	0.57046
MGH36_P2_D06	1.67550687764	green3	2	0.037031	0.15445
MGH36_P2_D07	1.52303391344	green3	2	0.10969	0.26424
MGH36_P2_D08	-0.434904239	red	1	0.027154	5.273
MGH36_P2_D09	-0.982994903456	red	1	1.7004	0.23266
MGH36_P2_D10	0.213143395216	red	1	2.3274	4.9044
MGH36_P2_D11	-0.12830334275	red	1	0.36401	4.7282
MGH36_P2_E01	-0.0683540124523	red	1	0.24245	4.5028
MGH36_P2_E02	NA	black	0	0	4.4714
MGH36_P2_E03	NA	black	0	0	4.947
MGH36_P2_E04	0.248536188962	red	1	1.8572	5.3613
MGH36_P2_E06	1.56174434814	green3	2	0.071763	0.31846
MGH36_P2_E07	-2.56961634772	black	0	2.6674	0.2228
MGH36_P2_E08	1.68046383092	green3	2	0.044044	0.11103
MGH36_P2_E09	-0.958587971577	red	1	0.073135	6.4881
MGH36_P2_E10	-0.633356599711	red	1	0.027154	5.7064
MGH36_P2_F02	0.994330013446	red	1	0.45523	0.24123
MGH36_P2_F03	1.61239832359	green3	2	0.053806	0.25459
MGH36_P2_F04	NA	black	0	0.010064	0
MGH36_P2_F06	-0.397254114376	red	1	0.56267	5.9452
MGH36_P2_F07	1.53657463806	green3	2	0.082703	0.34255
MGH36_P2_F08	1.64356047084	green3	2	0.051024	0.18142
MGH36_P2_F10	-0.18734064161	red	1	2.7734	4.145
MGH36_P2_F11	-0.358157560596	red	1	0.029983	5.1058
