Cell_name	Zvalue	Color	Cluster	PARP1	SH3BP2
MGH53_P9_D04	NA	black	0	0	0
MGH53_P9_D05	NA	black	0	0	0
MGH53_P9_D08	-0.279324179492	red	1	4.9301	0.20414
MGH53_P9_D09	-0.203952129412	red	1	4.668	0.23389
MGH53_P9_D10	-0.177006512594	red	1	4.6945	0.26183
MGH53_P9_D11	NA	black	0	0.43189	0
MGH53_P9_D12	-0.520331220874	red	1	5.2752	0.085425
MGH53_P9_F04	-0.222085465208	red	1	4.1517	0.090853
MGH53_P9_F05	NA	black	0	0	0
MGH53_P9_F06	-0.192942949937	red	1	4.1315	0.12829
MGH53_P9_F07	NA	black	0	0	0
MGH53_P9_F08	-0.420187720216	red	1	4.9753	0.10299
MGH53_P9_F09	NA	black	0	0.19283	0
MGH53_P9_F10	NA	black	0	0	0
MGH53_P9_F11	NA	black	0	0	0.1635
MGH53_P9_F12	NA	black	0	0	0.52406
MGH53_P9_G01	NA	black	0	0	0
MGH53_P9_G02	NA	black	0	0	0
MGH53_P9_G03	NA	black	0	0	0
MGH53_P9_G04	NA	black	0	0	0.28096
MGH53_P9_G07	NA	black	0	0	0
MGH53_P9_G08	NA	black	0	0	0
MGH53_P9_G09	-0.276381013275	red	1	4.3091	0.074505
MGH53_P9_G12	NA	black	0	0	0.22527
MGH53_P9_H01	NA	black	0	0	1.2029
MGH53_P9_H02	NA	black	0	0	0.25822
MGH53_P9_H03	NA	black	0	0	0.16607
MGH53_P9_H04	-0.451147909458	red	1	5.3415	0.13881
MGH53_P9_H05	-0.339261635114	red	1	4.9957	0.16736
MGH53_P9_H06	-0.166591039892	red	1	4.6959	0.27143
MGH53_P9_H07	NA	black	0	0	0
MGH53_P9_H08	NA	black	0	4.8078	0
MGH53_P9_H09	NA	black	0	5.7449	0
MGH53_P9_H10	-0.35603131053	red	1	5.9724	0.24489
MGH53_P9_H11	-0.257365696716	red	1	4.6027	0.17249
MGH53_P9_H12	0.672381721412	green3	2	0.42653	0.16864
MGH53_P4_A07	NA	black	0	0	0.15963
MGH53_P4_B01	NA	black	0	0	0
MGH53_P4_B02	NA	black	0	3.4698	0
MGH53_P4_B08	0.272358032042	red	1	4.576	0.68796
MGH53_P4_B09	NA	black	0	0	0.15316
MGH53_P4_B10	-0.143280749233	red	1	4.014	0.16864
MGH53_P4_B11	0.0501654790867	red	1	3.154	0.084064
MGH53_P4_C03	NA	black	0	0	0.18903
MGH53_P4_C11	-0.179434132275	red	1	5.5148	0.31383
MGH53_P4_C12	-0.152781980332	red	1	3.9402	0.1177
MGH53_P4_D04	NA	black	0	0	0
MGH53_P4_D05	0.760670120306	green3	2	0.16736	0.15963
MGH53_P4_D09	-0.268091487873	red	1	4.2398	0.059355
MGH53_P4_E01	NA	black	0	0	0.48336
MGH53_P4_E02	0.0808939480562	red	1	1.85	0.37629
MGH53_P4_E07	-0.0384617587849	red	1	3.4681	0.082703
MGH53_P4_E08	NA	black	0	0	0
MGH53_P4_E09	-0.223670529128	red	1	4.6924	0.21909
MGH53_P4_F01	NA	black	0	0	0.19912
MGH53_P4_F02	NA	black	0	0	0.28924
MGH53_P4_F08	NA	black	0	0	0.17377
MGH53_P4_F11	-0.591386173334	red	1	5.4995	0.077243
MGH53_P4_G02	0.323777715719	red	1	0.73031	0.29866
MGH53_P4_G05	-0.149828695973	red	1	3.8208	0.048236
MGH53_P4_G07	NA	black	0	0	0.16607
MGH53_P4_G08	NA	black	0	4.9129	0
MGH53_P4_G09	NA	black	0	0	0.18903
MGH53_P4_H10	NA	black	0	4.6967	0
MGH53_P4_H11	NA	black	0	0	0.21909
MGH53_P4_H12	NA	black	0	0	0.64616
MGH54_P14_A01	-0.0166259268043	red	1	3.974	0.39616
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	-0.662892270202	red	1	5.8765	0.089498
MGH54_P14_A04	NA	black	0	0	0
MGH54_P14_A05	-0.430284033019	red	1	4.8924	0.07861
MGH54_P14_A06	NA	black	0	0	0.15704
MGH54_P14_A07	NA	black	0	0	0
MGH54_P14_A08	-0.190853643122	red	1	4.4266	0.20914
MGH54_P14_A09	NA	black	0	0	0
MGH54_P14_A10	NA	black	0	0	0
MGH54_P14_A11	NA	black	0	0	0
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	NA	black	0	0	0.23143
MGH54_P14_B02	-0.0586993513183	red	1	3.8676	0.29514
MGH54_P14_B03	-0.136147559344	red	1	4.3001	0.25217
MGH54_P14_B04	NA	black	0	4.8354	0
MGH54_P14_B05	NA	black	0	0	0
MGH54_P14_B06	-0.231427602837	red	1	4.8947	0.23756
MGH54_P14_B07	NA	black	0	4.1867	0
MGH54_P14_B08	NA	black	0	4.9584	0
MGH54_P14_B09	-0.432505737026	red	1	5.1712	0.12697
MGH54_P14_B10	NA	black	0	5.0561	0
MGH54_P14_B11	-1.74618117959	black	0	0.25459	1.1725
MGH54_P14_B12	NA	black	0	5.3949	0
MGH54_P14_C01	0.0971600740798	red	1	2.3618	0.31499
MGH54_P14_C02	NA	black	0	5.7333	0
MGH54_P14_C03	NA	black	0	1.0136	0
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	NA	black	0	0	0
MGH54_P14_C06	NA	black	0	0	0
MGH54_P14_C07	NA	black	0	0	0
MGH54_P14_C08	NA	black	0	0	0
MGH54_P14_C09	NA	black	0	4.5646	0
MGH54_P14_C10	NA	black	0	3.6598	0
MGH54_P14_C11	NA	black	0	0	0.1003
MGH54_P14_C12	NA	black	0	0	0
MGH54_P14_D01	0.223350071858	red	1	1.7536	0.26903
MGH54_P14_D02	NA	black	0	4.7402	0
MGH54_P14_D03	NA	black	0	2.9038	0
MGH54_P14_D04	NA	black	0	0	0.15056
MGH54_P14_D05	NA	black	0	0	0
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	NA	black	0	0	0.088142
MGH54_P14_D08	NA	black	0	0	0.097611
MGH54_P14_D09	-0.0394091129115	red	1	3.4994	0.14535
MGH54_P14_D10	NA	black	0	0	0.20539
MGH54_P14_D11	NA	black	0	3.5198	0
MGH54_P14_D12	NA	black	0	0	0
MGH54_P14_E01	NA	black	0	4.4787	0
MGH54_P14_E02	NA	black	0	0	0
MGH54_P14_E03	NA	black	0	4.1813	0
MGH54_P14_E04	NA	black	0	0.92296	0
MGH54_P14_E05	NA	black	0	4.0682	0
MGH54_P14_E06	-0.220136429655	red	1	2.6708	0.87421
MGH54_P14_E07	NA	black	0	0	1.3016
MGH54_P14_E08	0.443562109012	green3	2	0.76129	0.23879
MGH54_P14_E09	NA	black	0	0	0
MGH54_P14_E10	NA	black	0	0	0
MGH54_P14_E11	NA	black	0	0	2.2591
MGH54_P14_E12	0.463947632301	green3	2	0.21412	0.27262
MGH54_P14_F01	NA	black	0	0	0.27739
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	NA	black	0	0	0.16092
MGH54_P14_F04	NA	black	0	2.2612	0
MGH54_P14_F06	NA	black	0	0	0
MGH54_P14_F07	NA	black	0	2.5862	0
MGH54_P14_F08	NA	black	0	5.6221	0
MGH54_P14_F09	NA	black	0	3.5519	0
MGH54_P14_F10	NA	black	0	0	0.18015
MGH54_P14_F11	NA	black	0	0	0.10165
MGH54_P14_G01	NA	black	0	3.867	0
MGH54_P14_G02	NA	black	0	0	0
MGH54_P14_G03	NA	black	0	0	1.9928
MGH54_P14_G04	NA	black	0	0	0
MGH54_P14_G05	NA	black	0	0	0
MGH54_P14_G06	NA	black	0	4.3849	0
MGH54_P14_G07	-0.299296612262	red	1	4.5609	0.12168
MGH54_P14_G08	NA	black	0	0	0.74157
MGH54_P14_G09	NA	black	0	4.5817	0
MGH54_P14_G10	NA	black	0	0	0
MGH54_P14_G11	NA	black	0	0	2.3907
MGH54_P14_G12	NA	black	0	0	0.077243
MGH54_P14_H01	NA	black	0	0	0.55287
MGH54_P14_H02	NA	black	0	3.177	0
MGH54_P14_H03	NA	black	0	2.5082	0
MGH54_P14_H04	NA	black	0	4.9845	0
MGH54_P14_H05	NA	black	0	0	0
MGH54_P14_H06	NA	black	0	5.2456	0
MGH54_P14_H07	0.905856368854	green3	2	4.8877	1.1204
MGH54_P14_H08	NA	black	0	4.1504	0
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	NA	black	0	5.1847	0
MGH54_P14_H11	NA	black	0	0	0
MGH54_P14_H12	NA	black	0	0	0
MGH54_P15_A02	NA	black	0	0	0.301
MGH54_P15_A03	-0.499805221355	red	1	5.2028	0.086784
MGH54_P15_A04	NA	black	0	4.5119	0
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	-0.148115849715	red	1	4.2248	0.22157
MGH54_P15_A07	NA	black	0	0	0
MGH54_P15_A08	-0.244090822129	red	1	4.3642	0.13225
MGH54_P15_A09	1.16822752884	black	0	4.9388	1.291
MGH54_P15_A10	NA	black	0	3.7847	0
MGH54_P15_A11	-0.266205890489	red	1	4.7303	0.1865
MGH54_P15_A12	NA	black	0	0	0.63599
MGH54_P15_B01	NA	black	0	0	0
MGH54_P15_B02	NA	black	0	0	0
MGH54_P15_B03	NA	black	0	0	0.071763
MGH54_P15_B04	NA	black	0	3.0897	0
MGH54_P15_B05	NA	black	0	0	0
MGH54_P15_B06	NA	black	0	0	0
MGH54_P15_B07	NA	black	0	0	0
MGH54_P15_B09	NA	black	0	0	0
MGH54_P15_B10	NA	black	0	4.8298	0
MGH54_P15_B11	NA	black	0	0	0
MGH54_P15_C01	NA	black	0	0	3.3963
MGH54_P15_C02	NA	black	0	0	0
MGH54_P15_C03	NA	black	0	0	0
MGH54_P15_C04	NA	black	0	5.0495	0
MGH54_P15_C05	NA	black	0	2.5326	0
MGH54_P15_C06	NA	black	0	0	0
MGH54_P15_C07	NA	black	0	0	0
MGH54_P15_C08	0.164521197977	red	1	2.6826	0.123
MGH54_P15_C09	-0.953418268533	red	1	0.69955	0.9092
MGH54_P15_C10	-3.55399727284	black	0	0.36625	1.9888
MGH54_P15_C11	NA	black	0	0	0.13093
MGH54_P15_C12	NA	black	0	5.0876	0
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	NA	black	0	1.4746	0
MGH54_P15_D04	-0.161364072184	red	1	4.0383	0.14535
MGH54_P15_D05	NA	black	0	0	0.64893
MGH54_P15_D07	NA	black	0	5.0139	0
MGH54_P15_D08	NA	black	0	0	0
MGH54_P15_D09	NA	black	0	0	0.059355
MGH54_P15_D10	NA	black	0	0	0.1375
MGH54_P15_D11	NA	black	0	0	0
MGH54_P15_D12	0.154453169866	red	1	2.763	0.1003
MGH54_P15_E01	NA	black	0	0	0
MGH54_P15_E02	NA	black	0	6.1101	0
MGH54_P15_E03	NA	black	0	4.0413	0
MGH54_P15_E04	NA	black	0	0	0.15186
MGH54_P15_E05	NA	black	0	0.74502	0
MGH54_P15_E06	-0.0973651770051	red	1	4.0433	0.25942
MGH54_P15_E07	1.87582522831	black	0	4.398	2.412
MGH54_P15_E08	NA	black	0	0	0
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	NA	black	0	0	0.25217
MGH54_P15_E11	-5.39484872366	black	0	0.44361	2.8864
MGH54_P15_E12	NA	black	0	1.0496	0
MGH54_P15_F01	NA	black	0	2.004	0
MGH54_P15_F02	NA	black	0	3.0885	0
MGH54_P15_F03	NA	black	0	0	0
MGH54_P15_F04	NA	black	0	0	0
MGH54_P15_F05	NA	black	0	3.3513	0
MGH54_P15_F06	-0.271621904233	red	1	3.0249	1.9501
MGH54_P15_F07	NA	black	0	0	0
MGH54_P15_F08	-0.204478535693	red	1	4.3424	0.17505
MGH54_P15_F09	NA	black	0	5.0142	0
MGH54_P15_F10	NA	black	0	4.1488	0
MGH54_P15_F11	NA	black	0	4.9779	0
MGH54_P15_F12	NA	black	0	5.453	0
MGH54_P15_G03	-0.271099883755	red	1	4.3498	0.094912
MGH54_P15_G04	-0.104940968208	red	1	3.9521	0.22033
MGH54_P15_G05	NA	black	0	0	0
MGH54_P15_G06	NA	black	0	0	0
MGH54_P15_G07	0.151383687522	red	1	2.7284	0.12565
MGH54_P15_G08	0.93689989922	green3	2	0.29514	0.074505
MGH54_P15_G09	NA	black	0	0	0.049631
MGH54_P15_G10	NA	black	0	0.33342	0
MGH54_P15_G11	NA	black	0	3.9595	0
MGH54_P15_G12	-0.49920301868	red	1	5.6291	0.14535
MGH54_P15_H01	NA	black	0	4.3743	0
MGH54_P15_H03	NA	black	0	0.20163	0
MGH54_P15_H04	0.502418477168	green3	2	0.20163	0.25822
MGH54_P15_H05	NA	black	0	6.1836	0
MGH54_P15_H06	NA	black	0	5.5504	0
MGH54_P15_H07	NA	black	0	4.6947	0
MGH54_P15_H08	NA	black	0	0.3471	0
MGH54_P15_H09	0.202991464096	red	1	2.6246	0.082703
MGH54_P15_H10	NA	black	0	0	0
MGH54_P15_H11	-0.439182016321	red	1	5.6675	0.18142
MGH54_P15_H12	NA	black	0	0	0.19283
MGH54_P16_A01	NA	black	0	0.87106	0
MGH54_P16_A02	NA	black	0	0	0
MGH54_P16_A04	NA	black	0	2.6528	0
MGH54_P16_A05	NA	black	0	4.5573	0
MGH54_P16_A06	-0.153194546846	red	1	3.8743	0.07861
MGH54_P16_A07	NA	black	0	0	0
MGH54_P16_A08	NA	black	0	4.2239	0
MGH54_P16_A09	NA	black	0	2.3086	0
MGH54_P16_A10	NA	black	0	0	0.077243
MGH54_P16_A11	NA	black	0	0	0
MGH54_P16_A12	0.0780841801948	red	1	3.6237	0.73118
MGH54_P16_B01	-0.362097470163	red	1	1.2363	0.6663
MGH54_P16_B02	NA	black	0	0	1.7557
MGH54_P16_B03	NA	black	0	5.0237	0
MGH54_P16_B04	NA	black	0	0.32998	0
MGH54_P16_B05	-0.66354701889	red	1	0.79743	0.78157
MGH54_P16_B06	NA	black	0	3.826	0
MGH54_P16_B07	NA	black	0	3.4755	0
MGH54_P16_B08	NA	black	0	0	0.4813
MGH54_P16_B09	NA	black	0	0	0
MGH54_P16_B10	0.63186902844	green3	2	1.1519	0.090853
MGH54_P16_B11	NA	black	0	4.6459	0
MGH54_P16_B12	NA	black	0	0.75189	0
MGH54_P16_C01	NA	black	0	0	0.99349
MGH54_P16_C02	NA	black	0	0	0
MGH54_P16_C03	NA	black	0	0	0.27858
MGH54_P16_C04	NA	black	0	2.4761	0
MGH54_P16_C05	NA	black	0	4.0644	0
MGH54_P16_C06	0.828484015602	green3	2	0.42116	0.10299
MGH54_P16_C07	-0.185305691045	red	1	4.1461	0.14535
MGH54_P16_C08	-0.139749261277	red	1	3.8338	0.084064
MGH54_P16_C09	NA	black	0	4.1464	0
MGH54_P16_C10	-0.176050382957	red	1	3.9613	0.08134
MGH54_P16_C11	NA	black	0	0.59168	0
MGH54_P16_C12	NA	black	0	0	0.16221
MGH54_P16_D01	NA	black	0	0.39616	0
MGH54_P16_D02	NA	black	0	4.8082	0
MGH54_P16_D03	NA	black	0	0	0
MGH54_P16_D04	-5.65569431449	black	0	0.26903	2.8526
MGH54_P16_D05	1.24526158837	black	0	3.7535	3.1868
MGH54_P16_D06	NA	black	0	0	0.27262
MGH54_P16_D07	NA	black	0	4.8621	0
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	NA	black	0	0	2.3536
MGH54_P16_D11	-0.225841828017	red	1	4.1119	0.067639
MGH54_P16_D12	NA	black	0	3.074	0
MGH54_P16_E01	NA	black	0	0	0
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	-1.02602154834	red	1	2.2144	1.6576
MGH54_P16_E04	NA	black	0	4.8994	0
MGH54_P16_E05	NA	black	0	4.7166	0
MGH54_P16_E06	NA	black	0	0	0
MGH54_P16_E07	-0.121511279938	red	1	3.7886	0.1003
MGH54_P16_E08	NA	black	0	0	0.1137
MGH54_P16_E09	NA	black	0	0	0.074505
MGH54_P16_E10	NA	black	0	2.591	0
MGH54_P16_E11	NA	black	0	4.9423	0
MGH54_P16_E12	NA	black	0	0.70929	0
MGH54_P16_F01	NA	black	0	1.9027	0
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0	0.088142
MGH54_P16_F05	NA	black	0	0	0.21785
MGH54_P16_F06	NA	black	0	0	0.24732
MGH54_P16_F07	0.249199998596	red	1	2.5018	0.067639
MGH54_P16_F08	NA	black	0	4.1178	0
MGH54_P16_F09	-0.391327264793	red	1	4.68	0.062122
MGH54_P16_F10	-2.02647868136	black	0	1.8544	2.2693
MGH54_P16_F11	NA	black	0	3.7857	0
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	0.48027	0
MGH54_P16_G03	NA	black	0	4.1823	0
MGH54_P16_G04	NA	black	0	0.16607	0
MGH54_P16_G05	NA	black	0	3.9011	0
MGH54_P16_G06	NA	black	0	2.2945	0
MGH54_P16_G07	NA	black	0	0	0.066261
MGH54_P16_G08	0.833462914252	green3	2	0.64985	0.069015
MGH54_P16_G09	0.806754468955	green3	2	0.61164	0.086784
MGH54_P16_G10	NA	black	0	0	0.10702
MGH54_P16_G11	-0.144805143859	red	1	3.8346	0.071763
MGH54_P16_G12	NA	black	0	0	0
MGH54_P16_H01	NA	black	0	3.7621	0
MGH54_P16_H02	0.0714430937875	red	1	3.947	0.56657
MGH54_P16_H03	0.0784591191584	red	1	2.8978	0.20914
MGH54_P16_H04	-0.384422068148	red	1	5.3076	0.17632
MGH54_P16_H05	NA	black	0	4.2823	0
MGH54_P16_H06	-0.358764718769	red	1	4.6964	0.096262
MGH54_P16_H07	NA	black	0	4.3549	0
MGH54_P16_H08	NA	black	0	5.4054	0
MGH54_P16_H09	NA	black	0	0.71984	0
MGH54_P16_H10	NA	black	0	6.4438	0
MGH54_P16_H11	NA	black	0	0.30801	0
MGH54_P16_H12	NA	black	0	0	0.50589
MGH54_P17_A01	NA	black	0	0.90149	0
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	NA	black	0	5.245	0
MGH54_P17_A04	NA	black	0	0	0
MGH54_P17_A05	NA	black	0	0	0
MGH54_P17_A06	0.370182412288	red	1	1.9942	0.1003
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	0.0656033998156	red	1	3.0668	0.12565
MGH54_P17_A09	NA	black	0	4.9847	0
MGH54_P17_A10	0.715109615879	green3	2	0.43723	0.14926
MGH54_P17_A11	NA	black	0	0	0
MGH54_P17_A12	0.286857006851	red	1	0.65444	0.32077
MGH54_P17_B01	NA	black	0	4.6249	0
MGH54_P17_B02	NA	black	0	5.0115	0
MGH54_P17_B03	NA	black	0	0	0
MGH54_P17_B05	NA	black	0	0	0
MGH54_P17_B06	NA	black	0	0	0.16479
MGH54_P17_B07	NA	black	0	0	0
MGH54_P17_B08	NA	black	0	0	0
MGH54_P17_B09	NA	black	0	0.4351	0
MGH54_P17_B10	-0.619020970709	red	1	5.6869	0.088142
MGH54_P17_B11	NA	black	0	0	1.9392
MGH54_P17_B12	NA	black	0	0	0
MGH54_P17_C02	NA	black	0	4.9033	0
MGH54_P17_C03	NA	black	0	0	0
MGH54_P17_C04	NA	black	0	4.099	0
MGH54_P17_C05	NA	black	0	0	2.3564
MGH54_P17_C06	NA	black	0	0	0.18777
MGH54_P17_C07	NA	black	0	0	0
MGH54_P17_C08	NA	black	0	4.6064	0
MGH54_P17_C09	-0.0154768449078	red	1	3.0702	0.514
MGH54_P17_C10	-0.517871152688	red	1	5.8818	0.16092
MGH54_P17_C11	NA	black	0	0	0
MGH54_P17_C12	NA	black	0	0	0
MGH54_P17_D01	-0.245078542318	red	1	4.2651	0.1003
MGH54_P17_D02	NA	black	0	5.06	0
MGH54_P17_D03	NA	black	0	2.0552	0
MGH54_P17_D04	NA	black	0	0	0
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	0	0
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	3.731	0
MGH54_P17_D10	NA	black	0	0.28451	0
MGH54_P17_D12	0.355459468813	red	1	1.8691	0.14274
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	-0.434946348892	red	1	2.8893	1.9415
MGH54_P17_E03	0.593813142658	green3	2	0.67627	0.17632
MGH54_P17_E04	NA	black	0	0	0
MGH54_P17_E05	NA	black	0	0	0
MGH54_P17_E06	NA	black	0	0	2.6572
MGH54_P17_E07	-0.367780327671	red	1	5.442	0.20038
MGH54_P17_E08	NA	black	0	0	2.0264
MGH54_P17_E09	NA	black	0	0	0
MGH54_P17_E10	NA	black	0	0	0.18396
MGH54_P17_E11	NA	black	0	5.0024	0
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	-0.249599048191	red	1	4.4607	0.15056
MGH54_P17_F02	-0.0216329069556	red	1	3.4336	0.18015
MGH54_P17_F03	-0.288624552596	red	1	4.3953	0.088142
MGH54_P17_F04	NA	black	0	0	0.17505
MGH54_P17_F05	NA	black	0	2.5489	0
MGH54_P17_F07	NA	black	0	0	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	-0.398572539836	red	1	5.1029	0.14012
MGH54_P17_F10	NA	black	0	0	0
MGH54_P17_F11	NA	black	0	4.0401	0
MGH54_P17_F12	NA	black	0	5.3817	0
MGH54_P17_G01	NA	black	0	0	0
MGH54_P17_G02	NA	black	0	0	0.18903
MGH54_P17_G03	NA	black	0	4.7663	0
MGH54_P17_G04	0.703155652273	green3	2	0.6951	0.123
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	NA	black	0	0	0
MGH54_P17_G07	NA	black	0	4.9212	0
MGH54_P17_G08	NA	black	0	0	0
MGH54_P17_G09	NA	black	0	0	0
MGH54_P17_G10	NA	black	0	1.6295	0
MGH54_P17_G11	1.45346618865	black	0	4.2099	2.2717
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	NA	black	0	0	0
MGH54_P17_H02	NA	black	0	0	0.33113
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	0.21205011326	red	1	1.6003	0.29396
MGH54_P17_H07	NA	black	0	0.63041	0
MGH54_P17_H08	NA	black	0	5.0753	0
MGH54_P17_H09	NA	black	0	0	0.11503
MGH54_P17_H10	NA	black	0	0	0.09356
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	0.146251310015	red	1	1.6452	0.338
MGH54_P6_A01	NA	black	0	2.9394	0
MGH54_P6_A02	NA	black	0	1.4589	0
MGH54_P6_A03	NA	black	0	0	0.25459
MGH54_P6_A04	NA	black	0	0	0
MGH54_P6_A05	0.108952048833	red	1	5.3358	0.48336
MGH54_P6_A06	0.0825108775632	red	1	3.8306	0.62387
MGH54_P6_A07	NA	black	0	0	0
MGH54_P6_A08	NA	black	0	0	0
MGH54_P6_A09	-0.339050801403	red	1	4.8187	0.13881
MGH54_P6_A10	NA	black	0	0	0
MGH54_P6_A11	NA	black	0	0	0
MGH54_P6_A12	NA	black	0	0	0
MGH54_P6_B01	NA	black	0	3.0495	0
MGH54_P6_B02	0.212016200204	red	1	4.6404	0.61918
MGH54_P6_B03	NA	black	0	0	0
MGH54_P6_B04	NA	black	0	0.62012	0
MGH54_P6_B05	0.251202951265	red	1	2.2582	0.15056
MGH54_P6_B06	NA	black	0	5.8322	0
MGH54_P6_B07	NA	black	0	4.079	0
MGH54_P6_B08	NA	black	0	0	0.13225
MGH54_P6_B09	NA	black	0	3.4826	0
MGH54_P6_B10	NA	black	0	0	3.5764
MGH54_P6_B11	NA	black	0	0	0
MGH54_P6_B12	NA	black	0	0.66903	0
MGH54_P6_C01	NA	black	0	3.6044	0
MGH54_P6_C02	-0.341187045849	red	1	5.0331	0.17121
MGH54_P6_C03	NA	black	0	0	0.20289
MGH54_P6_C04	NA	black	0	0.2461	0
MGH54_P6_C06	NA	black	0	5.3537	0
MGH54_P6_C07	NA	black	0	0	0
MGH54_P6_C08	NA	black	0	0	0
MGH54_P6_C09	0.813932101007	green3	2	3.663	2.6832
MGH54_P6_C10	NA	black	0	0	0
MGH54_P6_C11	0.287670759178	red	1	1.9931	0.17632
MGH54_P6_C12	NA	black	0	0	0
MGH54_P6_D01	0.021712970181	red	1	3.2508	2.2082
MGH54_P6_D02	NA	black	0	0	0.29514
MGH54_P6_D03	NA	black	0	0	0
MGH54_P6_D04	NA	black	0	4.4755	0
MGH54_P6_D05	NA	black	0	0	0.57434
MGH54_P6_D07	NA	black	0	0.46676	0
MGH54_P6_D08	NA	black	0	0	0
MGH54_P6_D09	NA	black	0	0.64893	0
MGH54_P6_D10	NA	black	0	5.0059	0
MGH54_P6_D11	NA	black	0	0	0
MGH54_P6_D12	NA	black	0	0	0.50792
MGH54_P6_E02	NA	black	0	0	0.46467
MGH54_P6_E03	-0.192178691464	red	1	4.5444	0.22774
MGH54_P6_E04	NA	black	0	0	0.19661
MGH54_P6_E05	NA	black	0	0	0.6173
MGH54_P6_E07	NA	black	0	0	0
MGH54_P6_E08	NA	black	0	0	0
MGH54_P6_E09	NA	black	0	2.1763	0
MGH54_P6_E10	NA	black	0	0	0.29514
MGH54_P6_E11	NA	black	0	1.3138	0
MGH54_P6_E12	NA	black	0	4.9552	0
MGH54_P6_F01	NA	black	0	0	0.19535
MGH54_P6_F02	NA	black	0	0	0.28688
MGH54_P6_F03	NA	black	0	4.1189	0
MGH54_P6_F05	NA	black	0	1.9252	0
MGH54_P6_F06	NA	black	0	4.3303	0
MGH54_P6_F07	-0.0188059306942	red	1	3.5913	0.34483
MGH54_P6_F08	-0.0500922136634	red	1	3.5387	0.13488
MGH54_P6_F09	NA	black	0	0	0.23634
MGH54_P6_F10	NA	black	0	0	0.32769
MGH54_P6_F11	NA	black	0	0	0
MGH54_P6_F12	NA	black	0	3.6944	0
MGH54_P6_G01	NA	black	0	0	0
MGH54_P6_G02	NA	black	0	5.6383	0
MGH54_P6_G03	NA	black	0	5.5432	0
MGH54_P6_G04	NA	black	0	0.83269	0
MGH54_P6_G06	NA	black	0	0	0
MGH54_P6_G07	NA	black	0	0.36065	0
MGH54_P6_G08	-0.0915454031888	red	1	3.7041	0.12697
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0	0
MGH54_P6_G11	NA	black	0	0	0
MGH54_P6_G12	NA	black	0	5.5754	0
MGH54_P6_H01	-0.0678739071818	red	1	5.454	0.37629
MGH54_P6_H03	NA	black	0	0.47405	0
MGH54_P6_H05	-0.0290588684037	red	1	4.8849	0.39726
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	-0.336273980062	red	1	4.7919	0.13619
MGH54_P6_H08	NA	black	0	0	0
MGH54_P6_H09	NA	black	0	0.42975	0
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	5.4938	0
MGH54_P6_H12	0.170783582024	red	1	1.4505	0.33457
MGH54_P7_A02	-0.670635469817	red	1	5.7665	0.071763
MGH54_P7_A03	0.207689136301	red	1	2.33	0.18269
MGH54_P7_A04	NA	black	0	0	0
MGH54_P7_A06	-0.788937233297	red	1	6.2407	0.073135
MGH54_P7_A07	NA	black	0	0	0.16092
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	0	0.58592
MGH54_P7_A11	NA	black	0	0	0.21537
MGH54_P7_A12	NA	black	0	0	3.7317
MGH54_P7_B01	NA	black	0	0	0.094912
MGH54_P7_B03	NA	black	0	1.9616	0
MGH54_P7_B04	NA	black	0	0	0.088142
MGH54_P7_B05	0.198569124955	red	1	2.6262	0.089498
MGH54_P7_B06	-0.311141914731	red	1	5.6531	0.24853
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0	0.10836
