Cell_name	Zvalue	Color	Cluster	ASCL1	HES6
MGH36_P7_B09	-0.109367475331	red	1	4.2327	4.2185
MGH36_P7_B10	NA	black	0	2.5986	0
MGH36_P7_B11	0.192920020344	red	1	2.9211	4.0285
MGH36_P7_B12	-0.450190788186	red	1	1.2234	4.8652
MGH36_P7_C11	NA	black	0	0	0
MGH36_P7_D01	NA	black	0	0	4.6953
MGH36_P7_D02	0.520703549472	red	1	4.9062	5.6393
MGH36_P7_D03	NA	black	0	0	3.5135
MGH36_P7_D05	NA	black	0	0	4.0222
MGH36_P7_D06	NA	black	0	0	0
MGH36_P7_D07	NA	black	0	0.59837	0
MGH36_P7_D08	NA	black	0	0	0
MGH36_P7_D09	-0.383895325872	red	1	2.9486	5.5881
MGH36_P7_D10	-0.253138776924	red	1	4.1159	3.4865
MGH36_P7_D11	NA	black	0	0	0
MGH36_P7_E01	NA	black	0	0	0
MGH36_P7_E03	NA	black	0	0	0
MGH36_P7_E04	NA	black	0	0.59646	0
MGH36_P7_E05	NA	black	0	0	4.6989
MGH36_P7_E07	NA	black	0	2.3013	0
MGH36_P7_E08	NA	black	0	0.30685	0
MGH36_P7_E10	-2.28491076441	black	0	0.34596	5.8557
MGH36_P7_E12	NA	black	0	0	0
MGH36_P7_F01	NA	black	0	0	0
MGH36_P7_F02	NA	black	0	0	3.9675
MGH36_P7_F03	NA	black	0	2.3981	0
MGH36_P7_F04	NA	black	0	0	0
MGH36_P7_F06	NA	black	0	3.2343	0
MGH36_P7_F08	NA	black	0	0	5.2387
MGH36_P7_F09	-0.498387455126	red	1	4.2429	2.9402
MGH36_P7_F10	NA	black	0	0	0
MGH36_P7_F11	NA	black	0	0	0
MGH36_P7_F12	0.405170136598	red	1	4.5772	5.7123
MGH36_P7_G01	NA	black	0	3.674	0
MGH36_P7_G02	NA	black	0	3.9542	0
MGH36_P7_G03	NA	black	0	0	0
MGH36_P7_G04	-0.931945591826	red	1	5.3488	3.5358
MGH36_P7_G05	0.0200122011511	red	1	4.0936	4.7458
MGH36_P7_G06	NA	black	0	0	1.7613
MGH36_P7_G08	NA	black	0	0	0
MGH36_P7_G09	NA	black	0	0	0
MGH36_P7_G10	NA	black	0	4.5627	0
MGH36_P7_G11	NA	black	0	0	5.2004
MGH36_P7_H01	NA	black	0	0	6.169
MGH36_P7_H02	NA	black	0	3.2287	0
MGH36_P7_H03	NA	black	0	0	0
MGH36_P7_H04	0.496410126891	red	1	0.99132	4.0761
MGH36_P7_H07	NA	black	0	0	0
MGH36_P7_H08	NA	black	0	0	0
MGH36_P7_H10	NA	black	0	4.3146	0
MGH36_P7_H11	NA	black	0	0	0
MGH36_P7_H12	NA	black	0	0	0
MGH36_P5_A02	NA	black	0	0	2.4391
MGH36_P5_A03	NA	black	0	0	0
MGH36_P5_A05	NA	black	0	0	0
MGH36_P5_A06	2.78901123727	black	0	0.98039	2.1894
MGH36_P5_A07	NA	black	0	0	0
MGH36_P5_A08	NA	black	0	0	2.102
MGH36_P5_A09	NA	black	0	0	1.2998
MGH36_P5_B02	NA	black	0	4.7114	0
MGH36_P5_B03	1.38371738192	green3	2	2.0447	2.6415
MGH36_P5_B04	NA	black	0	0	0
MGH36_P5_B05	NA	black	0	4.0156	0
MGH36_P5_B06	NA	black	0	0	0
MGH36_P5_B07	NA	black	0	0	0
MGH36_P5_B08	NA	black	0	0	0
MGH36_P5_B09	0.584323989485	red	1	1.3561	3.952
MGH36_P5_B10	NA	black	0	3.6346	0
MGH36_P5_B11	NA	black	0	0	0
MGH36_P5_C01	-0.41881285012	red	1	4.2095	3.1075
MGH36_P5_C02	NA	black	0	0	4.3423
MGH36_P5_C03	0.768624492189	red	1	5.1043	5.9116
MGH36_P5_C04	0.250458040863	red	1	4.456	5.4006
MGH36_P5_C05	NA	black	0	2	0
MGH36_P5_C06	NA	black	0	0	0
MGH36_P5_C09	0.0581337145124	red	1	1.1878	4.4302
MGH36_P5_C11	NA	black	0	0	0.4782
MGH36_P5_C12	NA	black	0	0	0
MGH36_P5_D01	NA	black	0	0	3.0004
MGH36_P5_D02	NA	black	0	0	5.4295
MGH36_P5_D03	0.194042597995	red	1	2.8065	4.0931
MGH36_P5_D04	-0.927086267138	red	1	1.5974	5.4192
MGH36_P5_D06	-0.450203370758	red	1	3.2158	6.2651
MGH36_P5_D07	NA	black	0	0	0
MGH36_P5_D08	-0.333664222867	red	1	4.6524	3.9426
MGH36_P5_D09	-3.40723605655	black	0	0.77062	6.8382
MGH36_P5_D11	NA	black	0	0	0
MGH36_P5_D12	NA	black	0	2.4008	0
MGH36_P5_E01	NA	black	0	0	1.6794
MGH36_P5_E02	0.00305254361852	red	1	3.854	4.666
MGH36_P5_E03	0.0724718342152	red	1	4.0045	5.1972
MGH36_P5_E05	NA	black	0	0	0
MGH36_P5_E07	0.134035944986	red	1	4.3136	5.1344
MGH36_P5_E08	0.934277603035	red	1	2.9527	1.1414
MGH36_P5_E09	0.0077868898125	red	1	4.8023	4.6878
MGH36_P5_E10	NA	black	0	2.3042	0
MGH36_P5_E11	NA	black	0	3.9924	0
MGH36_P5_F02	-0.133846076558	red	1	4.7323	4.3953
MGH36_P5_F04	NA	black	0	0	4.2261
MGH36_P5_F05	NA	black	0	2.8889	0
MGH36_P5_F06	NA	black	0	4.7329	0
MGH36_P5_F07	0.319410616581	red	1	2.8598	3.7205
MGH36_P5_F08	NA	black	0	0	5.5034
MGH36_P5_F09	NA	black	0	0	0
MGH36_P5_F10	-0.336450586477	red	1	4.8582	4.0705
MGH36_P5_F11	NA	black	0	0	1.7216
MGH36_P5_G01	0.587504766336	red	1	2.5929	3.3647
MGH36_P5_G02	NA	black	0	2.2937	0
MGH36_P5_G04	NA	black	0	0	3.7136
MGH36_P5_G06	NA	black	0	0	5.5864
MGH36_P5_G07	NA	black	0	0	0
MGH36_P5_G08	NA	black	0	0	1.5666
MGH36_P5_G09	-2.00207439926	black	0	0.40926	5.7093
MGH36_P5_G10	NA	black	0	0.64893	0
MGH36_P5_G11	NA	black	0	0	0.24367
MGH36_P5_H02	NA	black	0	3.6385	0
MGH36_P5_H03	NA	black	0	0	0
MGH36_P5_H05	NA	black	0	0	0.33914
MGH36_P5_H06	NA	black	0	0	0
MGH36_P5_H07	-2.17861283149	black	0	0.38184	5.8068
MGH36_P5_H09	NA	black	0	3.5231	0
MGH36_P10_A02	NA	black	0	0	0
MGH36_P10_A04	0.0578861934695	red	1	4.1216	4.9428
MGH36_P10_A05	NA	black	0	0	5.2216
MGH36_P10_A06	NA	black	0	0	0
MGH36_P10_A07	0.101480293108	red	1	3.3978	3.7843
MGH36_P10_A09	-0.0138949914825	red	1	3.7729	4.2734
MGH36_P10_A11	NA	black	0	0	6.3604
MGH36_P10_A12	NA	black	0	5.4165	0
MGH36_P10_B01	NA	black	0	0	0.4049
MGH36_P10_B03	NA	black	0	0	0
MGH36_P10_B05	-0.0422298875533	red	1	4.4187	4.5274
MGH36_P10_B07	-0.747504120095	red	1	2.2624	5.6023
MGH36_P10_B08	0.151424502912	red	1	4.2956	5.2185
MGH36_P10_B10	-2.5646443022	black	0	4.894	0.73118
MGH36_P10_B11	-0.0337285368061	red	1	4.2517	4.5136
MGH36_P10_C01	0.0652905586564	red	1	3.0491	4.3631
MGH36_P10_C03	NA	black	0	0	0
MGH36_P10_C04	NA	black	0	0	5.5866
MGH36_P10_C06	NA	black	0	0	4.7953
MGH36_P10_C07	NA	black	0	5.0583	0
MGH36_P10_C08	NA	black	0	0	5.3944
MGH36_P10_C09	NA	black	0	0	4.7131
MGH36_P10_C10	NA	black	0	0	5.8073
MGH36_P10_C12	0.710158460613	red	1	5.3534	5.6465
MGH36_P10_D01	-0.0150057925098	red	1	3.9522	4.5016
MGH36_P10_D02	NA	black	0	0	6.7772
MGH36_P10_D03	NA	black	0	0	0
MGH36_P10_D04	0.181058334747	red	1	5.7673	4.9121
MGH36_P10_D05	NA	black	0	0	4.6071
MGH36_P10_D07	NA	black	0	0	4.0702
MGH36_P10_D09	NA	black	0	0	4.9499
MGH36_P10_D10	0.0159089855329	red	1	3.7875	5.312
MGH36_P10_D11	0.150293076297	red	1	4.2364	5.2821
MGH36_P10_D12	0.876884699419	red	1	4.9347	6.305
MGH36_P10_E02	1.55168888065	black	0	6.1592	6.1315
MGH36_P10_E03	-1.03362854958	red	1	2.0384	5.7986
MGH36_P10_E04	NA	black	0	0	0
MGH36_P10_E05	NA	black	0	0	0
MGH36_P10_E07	0.454652755145	red	1	4.4225	6.1578
MGH36_P10_E10	NA	black	0	0	0
MGH36_P10_E11	NA	black	0	0	0
MGH36_P10_E12	-0.385036975836	red	1	3.281	6.2184
MGH36_P10_F02	1.98399508131	black	0	5.9283	6.7233
MGH36_P10_F03	NA	black	0	0	0
MGH36_P10_F05	-0.144860355709	red	1	3.681	6.8811
MGH36_P10_F06	NA	black	0	0	0
MGH36_P10_F08	NA	black	0	0	0
MGH36_P10_F09	0.015865252765	red	1	3.4682	4.4535
MGH36_P10_F10	NA	black	0	0	3.4665
MGH36_P10_F11	-0.756127194721	red	1	3.0486	6.6962
MGH36_P10_F12	-0.618997586003	red	1	0.70221	4.89
MGH36_P10_G01	NA	black	0	2.7277	0
MGH36_P10_G02	0.130400697887	red	1	4.1345	5.3394
MGH36_P10_G03	-0.0527442891888	red	1	4.187	4.4125
MGH36_P10_G05	NA	black	0	0	3.9297
MGH36_P10_G06	NA	black	0	0	4.26
MGH36_P10_G07	0.246717293907	red	1	4.2564	5.6947
MGH36_P10_G08	NA	black	0	0	5.4981
MGH36_P10_G09	-0.332336654385	red	1	2.5173	5.1328
MGH36_P10_G10	NA	black	0	0	0
MGH36_P10_G11	NA	black	0	0	5.1429
MGH36_P10_H01	NA	black	0	3.5489	0
MGH36_P10_H03	0.470573841846	red	1	3.0554	2.787
MGH36_P10_H04	NA	black	0	0	0
MGH36_P10_H05	-0.00659078969627	red	1	1.4834	4.5016
MGH36_P10_H06	0.0620263709168	red	1	4.7171	4.7994
MGH36_P10_H09	NA	black	0	0	2.7257
MGH36_P10_H11	NA	black	0	0	4.4546
MGH36_P10_H12	NA	black	0	0.94561	0
MGH36_P8_A01	NA	black	0	0	5.0561
MGH36_P8_A03	NA	black	0	0	3.1245
MGH36_P8_A04	NA	black	0	0	5.4474
MGH36_P8_A06	NA	black	0	4.4056	0
MGH36_P8_A07	NA	black	0	0	3.7432
MGH36_P8_A08	-0.0707093163953	red	1	3.7765	3.4601
MGH36_P8_A09	0.0977318941479	red	1	4.4118	4.9523
MGH36_P8_A11	-0.170665948825	red	1	2.6751	4.9064
MGH36_P8_A12	-0.935974735726	red	1	0.32884	5.0199
MGH36_P8_B01	NA	black	0	0	2.106
MGH36_P8_B02	NA	black	0	0	1.1538
MGH36_P8_B03	-0.10374324128	red	1	4.0299	4.0119
MGH36_P8_B04	NA	black	0	0	3.7226
MGH36_P8_B05	-0.230474864533	red	1	3.3499	5.7827
MGH36_P8_B08	NA	black	0	0	5.9782
MGH36_P8_B09	-0.0137512879561	red	1	4.741	4.6412
MGH36_P8_B10	NA	black	0	0	0
MGH36_P8_B11	NA	black	0	0	1.9317
MGH36_P8_B12	NA	black	0	0	4.3438
MGH36_P8_C01	0.0397935328682	red	1	3.2615	4.3945
MGH36_P8_C02	-0.101070262589	red	1	3.6086	5.9396
MGH36_P8_C03	NA	black	0	0	0
MGH36_P8_C05	NA	black	0	3.3629	0
MGH36_P8_C06	NA	black	0	0	6.6222
MGH36_P8_C09	NA	black	0	0	4.4781
MGH36_P8_C10	-0.810282500216	red	1	2.2609	5.6873
MGH36_P8_C12	NA	black	0	2.3986	0
MGH36_P8_D01	-0.438333304255	red	1	2.7331	5.4804
MGH36_P8_D03	NA	black	0	0	5.7705
MGH36_P8_D04	NA	black	0	0	2.8351
MGH36_P8_D05	0.254068390124	red	1	2.8811	3.8839
MGH36_P8_D07	0.59019440139	red	1	5.1251	5.6041
MGH36_P8_D08	-0.027905151255	red	1	3.3506	4.7594
MGH36_P8_D09	NA	black	0	0	0
MGH36_P8_D10	0.250207606096	red	1	4.467	5.3885
MGH36_P8_D11	-0.132554085939	red	1	2.4931	4.7802
MGH36_P8_D12	0.241606407762	red	1	3.3267	2.8096
MGH36_P8_E01	-0.0275158981522	red	1	3.7201	3.6791
MGH36_P8_E02	-1.77034640827	black	0	1.2642	5.9842
MGH36_P8_E03	NA	black	0	0	4.4609
MGH36_P8_E04	NA	black	0	0	6.9915
MGH36_P8_E05	NA	black	0	0	5.824
MGH36_P8_E06	-0.233292684614	red	1	2.1712	4.8529
MGH36_P8_E08	-0.989757111645	red	1	5.1953	3.3407
MGH36_P8_E10	NA	black	0	5.512	0
MGH36_P8_F02	NA	black	0	0	6.6331
MGH36_P8_F04	NA	black	0	3.325	0
MGH36_P8_F05	NA	black	0	0	3.9056
MGH36_P8_F07	NA	black	0	0	0
MGH36_P8_F09	NA	black	0	0	0
MGH36_P8_G01	-0.012575939049	red	1	3.7408	4.1638
MGH36_P8_G02	NA	black	0	0	5.8946
MGH36_P8_G03	NA	black	0	0	2.7394
MGH36_P8_G04	-5.01387893809	black	0	6.0205	0.50284
MGH36_P8_G05	NA	black	0	0	0
MGH36_P8_G06	NA	black	0	1.3668	0
MGH36_P8_G07	0.304336627025	red	1	4.1916	6.2275
MGH36_P8_G08	NA	black	0	0	4.8885
MGH36_P8_G09	NA	black	0	0	0
MGH36_P8_G10	NA	black	0	0	4.9175
MGH36_P8_G12	-1.40156024384	black	0	2.3752	6.6276
MGH36_P8_H01	0.74117561299	red	1	4.6969	6.4102
MGH36_P8_H03	NA	black	0	0	0
MGH36_P8_H04	NA	black	0	0	5.3601
MGH36_P8_H06	1.09863810077	green3	2	5.6561	5.9569
MGH36_P8_H07	NA	black	0	0	0
MGH36_P8_H09	1.09750281605	green3	2	1.6933	3.3077
MGH36_P8_H10	-1.02079995469	red	1	4.683	2.651
MGH36_P8_H11	0.0669743146838	red	1	3.9011	5.579
MGH36_P9_A01	-0.0500464893094	red	1	3.5617	1.1303
MGH36_P9_A02	NA	black	0	3.187	0
MGH36_P9_A03	NA	black	0	0	6.0931
MGH36_P9_A05	-0.852832803813	red	1	5.3303	3.6194
MGH36_P9_A06	NA	black	0	0	5.1221
MGH36_P9_A07	0.121238968589	red	1	3.9692	5.9121
MGH36_P9_A09	NA	black	0	0	0
MGH36_P9_A10	NA	black	0	3.4094	0
MGH36_P9_A11	NA	black	0	4.4266	0
MGH36_P9_A12	-0.420329167412	red	1	2.6758	5.3958
MGH36_P9_B01	NA	black	0	2.4431	0
MGH36_P9_B04	NA	black	0	0	0
MGH36_P9_B06	-0.00363245803414	red	1	3.4588	4.6322
MGH36_P9_B07	NA	black	0	0	6.3731
MGH36_P9_B08	NA	black	0	0	5.9397
MGH36_P9_B09	NA	black	0	2.6572	0
MGH36_P9_B10	-0.00658637046309	red	1	3.4735	4.6617
MGH36_P9_B11	0.347742433502	red	1	3.1688	2.9535
MGH36_P9_B12	-0.0201327023124	red	1	3.9829	4.4791
MGH36_P9_C01	NA	black	0	0	0
MGH36_P9_C02	NA	black	0	0	5.4966
MGH36_P9_C03	NA	black	0	3.4216	0
MGH36_P9_C05	NA	black	0	0	6.0038
MGH36_P9_C07	-0.135766830802	red	1	2.839	4.8958
MGH36_P9_C08	NA	black	0	0	3.5261
MGH36_P9_C09	NA	black	0	0	0
MGH36_P9_C11	-0.505521546973	red	1	2.328	5.302
MGH36_P9_C12	NA	black	0	0	4.6155
MGH36_P9_D05	NA	black	0	0	0
MGH36_P9_D07	NA	black	0	0	5.1644
MGH36_P9_D08	-0.0813040675236	red	1	4.4327	4.419
MGH36_P9_D09	NA	black	0	0	6.0006
MGH36_P9_D10	0.707712572345	red	1	4.5212	6.7772
MGH36_P9_D11	NA	black	0	0	4.3134
MGH36_P9_E01	-0.0690677501359	red	1	3.4174	5.0727
MGH36_P9_E02	-0.257019903474	red	1	4.5044	3.9996
MGH36_P9_E03	NA	black	0	0	0
MGH36_P9_E04	-0.00800853031095	red	1	4.5415	4.6384
MGH36_P9_E05	-0.284422924231	red	1	3.3248	5.9496
MGH36_P9_E06	-0.656326843589	red	1	2.7972	5.995
MGH36_P9_E07	-0.348405991516	red	1	2.633	5.2286
MGH36_P9_E08	NA	black	0	0	1.4709
MGH36_P9_E10	NA	black	0	3.4535	0
MGH36_P9_E11	NA	black	0	0	0.6248
MGH36_P9_E12	-0.374026622909	red	1	5.4133	4.2453
MGH36_P9_F02	-0.59097307766	red	1	2.3879	5.4678
MGH36_P9_F03	0.0454380847935	red	1	4.2199	4.8327
MGH36_P9_F04	-0.809007925486	red	1	2.3216	5.7353
MGH36_P9_F08	0.251005840236	red	1	4.4613	5.3968
MGH36_P9_F09	NA	black	0	0	4.6776
MGH36_P9_F10	NA	black	0	0	4.3928
MGH36_P9_F11	-1.33839559045	red	1	0.31267	5.2642
MGH36_P9_F12	0.195526057082	red	1	4.4919	5.2037
MGH36_P9_G03	0.577305930345	red	1	2.3824	3.5776
MGH36_P9_G04	-0.977313764501	red	1	4.1882	1.4093
MGH36_P9_G05	NA	black	0	0	4.1961
MGH36_P9_G06	NA	black	0	0	3.9404
MGH36_P9_G07	NA	black	0	0	0
MGH36_P9_G08	0.196625282153	red	1	3.9996	6.974
MGH36_P9_G09	NA	black	0	0	4.0502
MGH36_P9_G10	2.60025623915	black	0	0.71545	2.5373
MGH36_P9_G11	-0.13427118475	red	1	3.4018	5.4298
MGH36_P9_H01	0.0535851564715	red	1	3.4323	4.141
MGH36_P9_H02	NA	black	0	5.9637	0
MGH36_P9_H03	NA	black	0	3.7999	0
MGH36_P9_H04	0.0140166464828	red	1	3.614	3.238
MGH36_P9_H06	NA	black	0	0	0
MGH36_P9_H07	0.0243524514711	red	1	3.5649	4.1637
MGH36_P9_H08	NA	black	0	3.7015	0
MGH36_P9_H10	0.109042261577	red	1	3.1506	4.1476
MGH36_P9_H11	-0.301643167956	red	1	4.318	3.6766
MGH36_P9_H12	NA	black	0	0	0
MGH36_P2_A01	0.133142563638	red	1	3.3795	3.557
MGH36_P2_A03	NA	black	0	0	0
MGH36_P2_A04	NA	black	0	0	0
MGH36_P2_A05	0.176691159851	red	1	4.054	5.9587
MGH36_P2_A06	NA	black	0	0	4.1203
MGH36_P2_A07	NA	black	0	0	0.16092
MGH36_P2_A08	-1.92545737087	black	0	0.30918	5.6214
MGH36_P2_A11	NA	black	0	0	4.9346
MGH36_P2_B03	1.2294296451	green3	2	5.0572	6.7849
MGH36_P2_B04	NA	black	0	0	6.1547
MGH36_P2_B05	0.561882579092	red	1	4.308	7.1436
MGH36_P2_B06	0.0280594537558	red	1	3.5931	3.6968
MGH36_P2_B07	-0.125028875896	red	1	3.6941	2.1982
MGH36_P2_B08	-0.0287374913921	red	1	4.148	4.5019
MGH36_P2_B09	-0.566755124226	red	1	4.4174	3.1228
MGH36_P2_B10	NA	black	0	0	0
MGH36_P2_B11	-0.113549626759	red	1	3.9598	3.8116
MGH36_P2_B12	NA	black	0	0	6.7545
MGH36_P2_C02	NA	black	0	0	5.3172
MGH36_P2_C03	0.088622289316	red	1	3.1253	4.2472
MGH36_P2_C04	NA	black	0	0	4.7015
MGH36_P2_C07	-0.037460697859	red	1	2.8724	4.6649
MGH36_P2_C08	0.976973689401	green3	2	4.8913	6.5835
MGH36_P2_C09	0.63224065138	red	1	5.2934	5.5703
MGH36_P2_C10	NA	black	0	0	0.41576
MGH36_P2_C11	0.870172123734	red	1	4.7112	6.7167
MGH36_P2_C12	-0.222244184412	red	1	3.503	6.2697
MGH36_P2_D01	NA	black	0	0	0
MGH36_P2_D02	NA	black	0	0	6.5324
MGH36_P2_D04	NA	black	0	3.9739	0
MGH36_P2_D05	NA	black	0	0	5.6565
MGH36_P2_D06	NA	black	0	0	0
MGH36_P2_D07	1.00588726468	green3	2	6.7117	5.4964
MGH36_P2_D08	NA	black	0	0	0
MGH36_P2_D09	NA	black	0	0	4.1029
MGH36_P2_D10	NA	black	0	0	0
MGH36_P2_D11	NA	black	0	0	3.5968
MGH36_P2_E01	-0.455507905482	red	1	2.8036	5.5858
MGH36_P2_E02	NA	black	0	0	0
MGH36_P2_E03	1.19794979673	green3	2	5.1149	6.6323
MGH36_P2_E04	NA	black	0	0	0
MGH36_P2_E06	NA	black	0	0	0
MGH36_P2_E07	NA	black	0	0	5.218
MGH36_P2_E08	-0.516344110483	red	1	3.9965	2.0233
MGH36_P2_E09	NA	black	0	0	4.5634
MGH36_P2_E10	-2.92620734177	black	0	0.20414	6.1673
MGH36_P2_F02	0.210154464387	red	1	4.6369	5.1567
MGH36_P2_F03	NA	black	0	0	4.7032
MGH36_P2_F04	-0.449845464299	red	1	4.3262	3.2608
MGH36_P2_F06	-0.0625830993138	red	1	3.6578	5.8474
MGH36_P2_F07	0.092308379878	red	1	3.5036	2.9096
MGH36_P2_F08	NA	black	0	0	4.0759
MGH36_P2_F10	NA	black	0	4.6396	0
MGH36_P2_F11	NA	black	0	0	6.7872
MGH36_P2_F12	NA	black	0	0	0
MGH36_P2_G01	NA	black	0	0	0
MGH36_P2_G02	-0.917204222825	red	1	0.21661	4.9841
MGH36_P2_G03	NA	black	0	0	0
MGH36_P2_G04	NA	black	0	0	5.0067
MGH36_P2_G05	NA	black	0	0	5.137
MGH36_P2_G07	NA	black	0	0	0
MGH36_P2_G08	NA	black	0	0	0
MGH36_P2_G09	0.00120262723178	red	1	3.7891	4.6492
MGH36_P2_G11	NA	black	0	0	4.7811
MGH36_P2_G12	NA	black	0	0	0
MGH36_P2_H01	0.820711983229	red	1	1.7719	3.5834
MGH36_P2_H02	NA	black	0	0	4.9194
MGH36_P2_H03	0.924614541006	red	1	5.4489	5.8754
MGH36_P2_H04	NA	black	0	5.6363	0
MGH36_P2_H05	NA	black	0	0	5.2294
MGH36_P2_H06	NA	black	0	0	4.387
MGH36_P2_H07	NA	black	0	0	0
MGH36_P2_H10	NA	black	0	5.8433	0
MGH53_P5_A02	0.421782924091	red	1	4.293	6.4455
MGH53_P5_A03	NA	black	0	0	1.4255
MGH53_P5_A04	NA	black	0	2.6998	0
MGH53_P5_A06	NA	black	0	2.5739	0
MGH53_P5_A07	-0.0107873876817	red	1	3.658	3.3273
MGH53_P5_A08	1.41738848506	green3	2	2.6462	1.1551
MGH53_P5_A09	NA	black	0	0	0
MGH53_P5_A11	-0.0992601915366	red	1	3.4334	5.2922
MGH53_P5_B01	-1.32185334435	red	1	0.57434	5.3347
MGH53_P5_B03	0.498815104108	red	1	5.135	5.4534
MGH53_P5_B04	NA	black	0	2.0161	0
MGH53_P5_B05	0.12358103507	red	1	3.4743	2.113
MGH53_P5_B06	-0.358657687622	red	1	4.3386	3.5402
MGH53_P5_B07	-0.214541807248	red	1	3.6722	1.2443
MGH53_P5_B08	NA	black	0	2.2169	0
MGH53_P5_B09	-0.315916064866	red	1	2.8777	5.3476
MGH53_P5_B10	NA	black	0	0	4.949
MGH53_P5_B11	-0.472688564792	red	1	2.4433	5.3215
MGH53_P5_B12	NA	black	0	2.7672	0
MGH53_P5_C01	NA	black	0	0	0
MGH53_P5_C02	NA	black	0	5.1768	0
MGH53_P5_C03	-0.229758494462	red	1	3.7768	2.1286
MGH53_P5_C04	-3.74549145984	black	0	5.8618	1.2981
MGH53_P5_C05	1.26969107716	green3	2	5.6149	6.1888
MGH53_P5_C06	0.138021191052	red	1	4.2662	5.1938
MGH53_P5_C07	NA	black	0	4.131	0
MGH53_P5_C08	0.00617833789579	red	1	4.354	4.669
MGH53_P5_C09	-0.0182648570823	red	1	3.7037	5.4937
MGH53_P5_C10	NA	black	0	2.107	0
MGH53_P5_C11	-0.0917508510031	red	1	4.6457	4.459
MGH53_P5_D01	NA	black	0	2.7981	0
MGH53_P5_D02	-0.249547829451	red	1	2.9174	5.2209
MGH53_P5_D04	2.47444971738	black	0	6.2566	6.9086
MGH53_P5_D05	NA	black	0	0	6.9766
MGH53_P5_D07	-0.0657915032205	red	1	3.3148	4.9379
MGH53_P5_D08	NA	black	0	0	2.373
MGH53_P5_D09	-0.0989221842604	red	1	3.6669	6.3291
MGH53_P5_D11	0.212843294241	red	1	2.3646	4.1995
MGH53_P5_E01	0.807324600446	red	1	5.5764	5.6565
MGH53_P5_E02	NA	black	0	0	4.424
MGH53_P5_E03	NA	black	0	3.1996	0
MGH53_P5_E04	-1.2398211382	red	1	6.2082	3.7138
MGH53_P5_E06	0.380496286852	red	1	5.5514	5.1569
MGH53_P5_E08	NA	black	0	2.3871	0
MGH53_P5_E09	-1.09851448814	red	1	5.9805	3.7294
MGH53_P5_E11	NA	black	0	1.3306	0
MGH53_P5_F01	NA	black	0	2.3389	0
MGH53_P5_F03	0.00971784097693	red	1	3.815	4.8255
MGH53_P5_F05	NA	black	0	0	5.5986
MGH53_P5_F06	NA	black	0	0	0
MGH53_P5_F07	NA	black	0	0	0
MGH53_P5_F08	-0.223713339266	red	1	4.6061	4.1485
MGH53_P5_F10	0.90590210818	red	1	4.74	6.7389
MGH53_P5_F11	NA	black	0	0	3.3619
MGH53_P5_G01	NA	black	0	0	2.829
MGH53_P5_G04	0.446782689224	red	1	2.8003	3.4431
MGH53_P5_G05	-0.349209555798	red	1	3.1362	5.77
MGH53_P5_G07	NA	black	0	2.5957	0
MGH53_P5_G08	0.303028836103	red	1	3.3035	2.3618
MGH53_P5_G09	0.104251707242	red	1	2.8949	4.2915
MGH53_P5_G10	0.2068756479	red	1	2.5575	4.1617
MGH53_P5_G11	-0.411571442465	red	1	1.6485	4.9264
MGH53_P5_H02	NA	black	0	0	0
MGH53_P5_H03	-1.21762835369	red	1	2.2975	6.2764
MGH53_P5_H04	NA	black	0	0	0
MGH53_P5_H05	NA	black	0	0	0
MGH53_P5_H07	NA	black	0	0	2.8215
MGH53_P5_H08	NA	black	0	0	2.6353
MGH53_P5_H10	NA	black	0	4.4671	0
MGH53_P5_H11	NA	black	0	0	0
MGH53_P6_A01	0.0115886889156	red	1	4.1743	4.6919
MGH53_P6_A02	-0.851375832493	red	1	5.4705	3.7096
MGH53_P6_A03	NA	black	0	0	0
MGH53_P6_A04	0.108615779502	red	1	5.1636	4.8514
MGH53_P6_A05	0.104336741034	red	1	3.203	4.1222
MGH53_P6_A06	-0.199801146273	red	1	5.2919	4.433
MGH53_P6_A07	-0.611421255509	red	1	2.7139	5.7993
MGH53_P6_A08	NA	black	0	4.1852	0
MGH53_P6_A09	-0.0515020150667	red	1	5.5547	4.6537
MGH53_P6_A10	NA	black	0	0	5.1104
MGH53_P6_A11	1.21514041824	green3	2	5.5377	6.1831
MGH53_P6_A12	NA	black	0	0	7.5798
MGH53_P6_B02	-0.0608158258876	red	1	4.2337	4.4031
MGH53_P6_B03	1.26817145503	green3	2	5.3228	6.4661
MGH53_P6_B04	NA	black	0	0	5.1814
MGH53_P6_B05	-0.208029455292	red	1	4.4082	4.0481
MGH53_P6_B06	NA	black	0	0	6.1314
MGH53_P6_B07	-0.23457334221	red	1	4.2744	3.8268
MGH53_P6_B09	-0.255736052448	red	1	3.2832	5.7318
MGH53_P6_B10	NA	black	0	0	4.9682
MGH53_P6_C01	NA	black	0	0	0
MGH53_P6_C03	0.418850737699	red	1	1.5405	4.0818
MGH53_P6_C04	1.00227670294	green3	2	4.7092	7.0819
MGH53_P6_C05	0.601626576102	red	1	0.60217	4.0319
MGH53_P6_C06	NA	black	0	3.966	0
MGH53_P6_C07	-0.220722268034	red	1	3.4154	5.924
MGH53_P6_C08	1.14974432103	green3	2	5.4411	6.1796
MGH53_P6_C09	NA	black	0	3.8172	0
MGH53_P6_C10	NA	black	0	0	5.7485
MGH53_P6_C11	-2.93665821997	black	0	5.4647	1.451
MGH53_P6_C12	NA	black	0	5.314	0
