Cell_name	Zvalue	Color	Cluster	CTNNB1	NELFCD
MGH54_P16_E09	1.03594584537	green3	2	6.5318	5.0176
MGH54_P16_E10	NA	black	0	1.8564	0
MGH54_P16_E11	NA	black	0	3.3135	0
MGH54_P16_E12	0.347810412532	green3	2	5.1512	4.6651
MGH54_P16_F01	NA	black	0	5.2682	0
MGH54_P16_F03	NA	black	0	5.1261	0
MGH54_P16_F04	0.519188551482	green3	2	4.6548	5.6977
MGH54_P16_F05	NA	black	0	2.9073	0
MGH54_P16_F06	NA	black	0	5.343	0
MGH54_P16_F07	0.46557356312	green3	2	4.8301	5.2178
MGH54_P16_F08	-0.858260050026	green3	2	1.9771	5.0689
MGH54_P16_F09	NA	black	0	1.251	0
MGH54_P16_F10	0.366340969111	green3	2	4.533	5.392
MGH54_P16_F11	0.641175320385	green3	2	5.4119	5.0534
MGH54_P16_G01	-1.37827373851	red	1	2.3077	6.1641
MGH54_P16_G02	0.0439607110617	green3	2	4.0466	4.5116
MGH54_P16_G03	0.178082746036	green3	2	4.643	4.5373
MGH54_P16_G04	NA	black	0	3.9584	0
MGH54_P16_G05	-0.679864435373	green3	2	5.2732	2.7636
MGH54_P16_G06	NA	black	0	4.7434	0
MGH54_P16_G07	NA	black	0	5.944	0
MGH54_P16_G08	1.21050117652	green3	2	5.7067	5.711
MGH54_P16_G09	0.400586812827	green3	2	4.5005	5.6232
MGH54_P16_G10	NA	black	0	4.8245	0
MGH54_P16_G11	-0.712719720569	green3	2	4.3228	0.70044
MGH54_P16_G12	0.313183430343	green3	2	4.2904	5.9578
MGH54_P16_H01	NA	black	0	0	2.8691
MGH54_P16_H02	1.07107860242	green3	2	5.6771	5.5321
MGH54_P16_H03	0.729299068316	green3	2	6.2983	4.7775
MGH54_P16_H04	-0.125009044873	green3	2	5.5648	3.7901
MGH54_P16_H05	0.238358286541	green3	2	3.208	2.8707
MGH54_P16_H06	-0.314445003064	green3	2	3.3036	5.3672
MGH54_P16_H07	0.357484667102	green3	2	2.2774	3.281
MGH54_P16_H08	0.181049459728	green3	2	3.4894	2.3561
MGH54_P16_H09	NA	black	0	2.2376	0
MGH54_P16_H10	-1.30601929135	red	1	2.0172	5.7136
MGH54_P16_H11	0.748497566573	green3	2	5.0855	5.5791
MGH54_P16_H12	0.136729938763	green3	2	1.9888	3.6856
MGH54_P17_A01	NA	black	0	0.43936	0
MGH54_P17_A02	-0.262866768329	green3	2	5.3516	3.5237
MGH54_P17_A03	NA	black	0	1.1303	0
MGH54_P17_A04	0.677694141887	green3	2	1.7303	3.0213
MGH54_P17_A05	NA	black	0	0.49774	0
MGH54_P17_A06	-0.644753462129	green3	2	2.9888	5.7957
MGH54_P17_A07	3.65481599597	black	0	0.9568	0.41792
MGH54_P17_A08	NA	black	0	1.0065	0
MGH54_P17_A09	NA	black	0	0	0
MGH54_P17_A10	NA	black	0	5.0584	0
MGH54_P17_A11	NA	black	0	4.2074	0
MGH54_P17_A12	NA	black	0	0	0
MGH54_P17_B01	0.42960857011	green3	2	3.2535	1.7685
MGH54_P17_B02	1.12646381658	green3	2	5.2675	6.1031
MGH54_P17_B03	NA	black	0	3.1023	0
MGH54_P17_B05	-0.17522797118	green3	2	2.9079	4.3937
MGH54_P17_B06	0.0649668795983	green3	2	0.42653	3.7872
MGH54_P17_B07	NA	black	0	4.2437	0
MGH54_P17_B08	0.00952675607167	green3	2	3.4967	3.8467
MGH54_P17_B09	0.635852852097	green3	2	5.2201	5.1935
MGH54_P17_B10	NA	black	0	2.6348	0
MGH54_P17_B11	0.46332799283	green3	2	4.583	5.6644
MGH54_P17_B12	0.3201071723	green3	2	4.953	4.7206
MGH54_P17_C02	1.09891827033	green3	2	2.281	1.9753
MGH54_P17_C03	NA	black	0	4.5863	0
MGH54_P17_C04	0.245788519381	green3	2	4.5359	4.8949
MGH54_P17_C05	-0.0139470082646	green3	2	2.7071	3.932
MGH54_P17_C06	NA	black	0	5.6449	0
MGH54_P17_C07	NA	black	0	2.4735	0
MGH54_P17_C08	0.227119082198	green3	2	6.321	4.2379
MGH54_P17_C09	-2.75246204036	black	0	0.2558	5.8178
MGH54_P17_C10	-0.863025143031	green3	2	4.8586	1.8714
MGH54_P17_C11	NA	black	0	5.2992	0
MGH54_P17_C12	0.243655011795	green3	2	4.729	4.6799
MGH54_P17_D01	-0.130698210584	green3	2	2.5092	4.151
MGH54_P17_D02	NA	black	0	1.5165	0
MGH54_P17_D03	-0.312253120775	green3	2	5.371	3.4473
MGH54_P17_D04	-0.0879812246067	green3	2	3.2947	4.3349
MGH54_P17_D05	-1.29415022292	red	1	1.2443	5.1502
MGH54_P17_D06	-0.0364075627044	green3	2	4.0978	3.5916
MGH54_P17_D07	NA	black	0	6.2044	0
MGH54_P17_D09	-0.178440888179	green3	2	2.739	4.3227
MGH54_P17_D10	NA	black	0	2.8984	0
MGH54_P17_D12	NA	black	0	0	5.9521
MGH54_P17_E01	NA	black	0	5.9689	0
MGH54_P17_E02	-0.330348345053	green3	2	4.9231	3.1838
MGH54_P17_E03	-0.516631917889	green3	2	1.6812	4.4945
MGH54_P17_E04	0.000883171515224	green3	2	1.8961	3.8762
MGH54_P17_E05	-0.154164899769	green3	2	2.9275	4.3453
MGH54_P17_E06	-0.941589877338	green3	2	2.2206	5.3774
MGH54_P17_E07	-0.16757906791	green3	2	2.1489	4.1434
MGH54_P17_E08	NA	black	0	3.1432	0
MGH54_P17_E09	-0.0369434907384	green3	2	4.6297	3.8319
MGH54_P17_E10	NA	black	0	5.9417	0
MGH54_P17_E11	NA	black	0	5.1018	0
MGH54_P17_E12	1.54540680346	green3	2	2.2455	1.2247
MGH54_P17_F01	0.442150398892	green3	2	4.6073	5.5245
MGH54_P17_F02	0.253860888778	green3	2	1.7066	3.5589
MGH54_P17_F03	NA	black	0	5.3106	0
MGH54_P17_F04	NA	black	0	2.7793	0
MGH54_P17_F05	NA	black	0	4.5344	0
MGH54_P17_F07	0.199865556262	green3	2	3.2293	3.0131
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	0.878765705228	green3	2	5.5638	5.3315
MGH54_P17_F10	-0.580841373634	green3	2	3.2735	6.3567
MGH54_P17_F11	NA	black	0	5.8122	0
MGH54_P17_F12	NA	black	0	3.3597	0
MGH54_P17_G01	0.0488616348315	green3	2	2.1706	3.808
MGH54_P17_G02	NA	black	0	3.5737	0
MGH54_P17_G03	NA	black	0	2.3098	0
MGH54_P17_G04	NA	black	0	0	0
MGH54_P17_G05	-0.048202167525	green3	2	3.7845	5.3995
MGH54_P17_G06	NA	black	0	2.1074	0
MGH54_P17_G07	-0.143336721696	green3	2	3.2635	4.5547
MGH54_P17_G08	-0.00403908619859	green3	2	3.857	3.6128
MGH54_P17_G09	NA	black	0	2.9725	0
MGH54_P17_G10	NA	black	0	4.7514	0
MGH54_P17_G11	-0.883859135213	green3	2	2.6297	5.7449
MGH54_P17_G12	NA	black	0	5.0936	0
MGH54_P17_H01	1.03172279243	green3	2	0.57821	3.0065
MGH54_P17_H02	NA	black	0	5.7724	0
MGH54_P17_H05	-0.301160497937	green3	2	5.4314	3.4863
MGH54_P17_H06	-0.649724005189	green3	2	4.9356	2.4743
MGH54_P17_H07	2.24594151872	black	0	2.0531	0.40272
MGH54_P17_H08	-1.39584604585	red	1	0.80074	5.0393
MGH54_P17_H09	NA	black	0	5.8087	0
MGH54_P17_H10	NA	black	0	4.3172	0
MGH54_P17_H11	-0.348131080212	green3	2	2.4717	4.5534
MGH54_P17_H12	-2.06209575651	black	0	0.45838	5.4177
MGH54_P6_A01	NA	black	0	0	5.4745
MGH54_P6_A02	0.224933244497	green3	2	3.1489	3.0218
MGH54_P6_A03	-0.183195136832	green3	2	4.23	2.8205
MGH54_P6_A04	NA	black	0	4.1307	0
MGH54_P6_A05	NA	black	0	1.8828	0
MGH54_P6_A06	0.278086834483	green3	2	5.7876	4.3576
MGH54_P6_A07	NA	black	0	2.5898	0
MGH54_P6_A08	-0.191108842765	green3	2	1.4849	4.0784
MGH54_P6_A09	NA	black	0	5.1064	0
MGH54_P6_A10	-0.16053907794	green3	2	3.4284	4.8969
MGH54_P6_A11	NA	black	0	5.4199	0
MGH54_P6_A12	NA	black	0	2.9908	0
MGH54_P6_B01	NA	black	0	3.8375	0
MGH54_P6_B02	NA	black	0	4.8729	0
MGH54_P6_B03	NA	black	0	0	6.0532
MGH54_P6_B04	-2.44587764757	black	0	5.8654	0.9568
MGH54_P6_B05	0.176315243967	green3	2	4.7892	4.4444
MGH54_P6_B06	NA	black	0	2.5031	0
MGH54_P6_B07	0.349620315548	green3	2	4.7654	4.9628
MGH54_P6_B08	NA	black	0	4.9791	0
MGH54_P6_B09	NA	black	0	2.1616	0
MGH54_P6_B10	NA	black	0	3.6703	0
MGH54_P6_B11	NA	black	0	1.8813	0
MGH54_P6_B12	1.41210953865	green3	2	0.78576	2.622
MGH54_P6_C01	NA	black	0	3.416	0
MGH54_P6_C02	-1.6134054495	red	1	5.1799	1.0058
MGH54_P6_C03	NA	black	0	6.838	0
MGH54_P6_C04	NA	black	0	4.8667	0
MGH54_P6_C06	NA	black	0	3.7471	0
MGH54_P6_C07	NA	black	0	5.3193	0
MGH54_P6_C08	-0.482533124945	green3	2	4.6742	2.5198
MGH54_P6_C09	NA	black	0	2.4753	0
MGH54_P6_C10	-0.083956255339	green3	2	4.0191	2.9088
MGH54_P6_C11	0.0360832695245	green3	2	3.934	5.4182
MGH54_P6_C12	-0.880686978916	green3	2	6.1988	3.033
MGH54_P6_D01	-0.14511164867	green3	2	3.1603	4.4645
MGH54_P6_D02	0.0380009943803	green3	2	3.111	3.7724
MGH54_P6_D03	NA	black	0	5.0682	0
MGH54_P6_D04	0.0906764192535	green3	2	4.1265	4.8098
MGH54_P6_D05	NA	black	0	0	0
MGH54_P6_D07	0.285065916578	green3	2	4.97	4.6262
MGH54_P6_D08	NA	black	0	4.7757	0
MGH54_P6_D09	-1.0341503796	green3	2	1.629	5.0797
MGH54_P6_D10	NA	black	0	5.2628	0
MGH54_P6_D11	0.90914904493	green3	2	2.862	1.269
MGH54_P6_D12	0.706904542276	green3	2	5.5026	5.1017
MGH54_P6_E02	NA	black	0	2.6638	0
MGH54_P6_E03	NA	black	0	6.0264	0
MGH54_P6_E04	NA	black	0	4.5303	0
MGH54_P6_E05	NA	black	0	0	0
MGH54_P6_E07	NA	black	0	3.8737	0
MGH54_P6_E08	-0.193841924617	green3	2	4.9918	3.5299
MGH54_P6_E09	0.0840755509345	green3	2	5.036	4.1467
MGH54_P6_E10	0.0592528232106	green3	2	2.5351	3.7753
MGH54_P6_E11	NA	black	0	6.1524	0
MGH54_P6_E12	-0.0903006882719	green3	2	4.6128	3.6528
MGH54_P6_F01	0.76250563525	green3	2	6.181	4.8515
MGH54_P6_F02	NA	black	0	5.3205	0
MGH54_P6_F03	0.361936781543	green3	2	4.679	5.1111
MGH54_P6_F05	-1.04443459466	green3	2	5.7116	2.5578
MGH54_P6_F06	0.608162377281	green3	2	4.9193	5.4766
MGH54_P6_F07	NA	black	0	4.5306	0
MGH54_P6_F08	-0.221606768764	green3	2	3.0519	4.6336
MGH54_P6_F09	0.520649956547	green3	2	4.887	5.2925
MGH54_P6_F10	-0.539864284354	green3	2	3.0688	5.6543
MGH54_P6_F11	-0.153851698884	green3	2	3.3512	4.7184
MGH54_P6_F12	-0.113368737708	green3	2	3.2931	4.4513
MGH54_P6_G01	NA	black	0	5.5941	0
MGH54_P6_G02	NA	black	0	0	3.655
MGH54_P6_G03	NA	black	0	4.2459	0
MGH54_P6_G04	-1.32934543222	red	1	4.7256	0.42438
MGH54_P6_G06	0.134272018956	green3	2	5.2357	4.2201
MGH54_P6_G07	NA	black	0	1.0335	0
MGH54_P6_G08	NA	black	0	4.6503	0
MGH54_P6_G09	1.18271419207	green3	2	5.234	6.2721
MGH54_P6_G10	-0.0144606820509	green3	2	3.7266	4.2587
MGH54_P6_G11	0.27562301332	green3	2	4.8983	4.6465
MGH54_P6_G12	0.150733115825	green3	2	4.1045	5.6679
MGH54_P6_H01	NA	black	0	6.0791	0
MGH54_P6_H03	NA	black	0	2.6445	0
MGH54_P6_H05	-2.34359953233	black	0	5.9775	1.2247
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	0.112280243517	green3	2	4.199	4.7909
MGH54_P6_H08	0.366197497661	green3	2	4.6594	5.1547
MGH54_P6_H09	-1.95473194666	black	0	2.1411	6.7787
MGH54_P6_H10	0.368309092915	green3	2	5.459	4.5723
MGH54_P6_H11	-2.00955118456	black	0	1.5607	6.1235
MGH54_P6_H12	NA	black	0	0	6.2341
MGH54_P7_A02	NA	black	0	4.8079	0
MGH54_P7_A03	-0.0262669694152	green3	2	3.3686	4.0646
MGH54_P7_A04	NA	black	0	5.961	0
MGH54_P7_A06	0.564307454342	green3	2	4.7786	5.5869
MGH54_P7_A07	0.574036890301	green3	2	4.7038	5.7733
MGH54_P7_A08	1.38681560498	green3	2	5.2399	6.6797
MGH54_P7_A10	1.03619497743	green3	2	4.9197	6.6191
MGH54_P7_A11	NA	black	0	3.8103	0
MGH54_P7_A12	-0.248432894848	green3	2	3.6148	6.2619
MGH54_P7_B01	NA	black	0	4.5155	0
MGH54_P7_B03	-1.33385775137	red	1	4.7496	0.4916
MGH54_P7_B04	NA	black	0	5.4828	0
MGH54_P7_B05	NA	black	0	6.0909	0
MGH54_P7_B06	NA	black	0	2.4949	0
MGH54_P7_B07	NA	black	0	5.7199	0
MGH54_P7_B08	NA	black	0	6.2594	0
MGH54_P7_B09	NA	black	0	5.7979	0
MGH54_P7_B10	0.472485115149	green3	2	3.3268	1.0524
MGH54_P7_B12	-0.106419186306	green3	2	3.8062	6.7467
MGH54_P7_C01	1.7037261079	green3	2	5.4136	6.9345
MGH54_P7_C03	NA	black	0	6.5706	0
MGH54_P7_C04	1.71014256826	green3	2	6.3189	5.8318
MGH54_P7_C05	NA	black	0	4.4581	0
MGH54_P7_C06	NA	black	0	5.7237	0
MGH54_P7_C07	-1.72299608785	red	1	2.5413	7.171
MGH54_P7_C08	NA	black	0	5.6458	0
MGH54_P7_C09	NA	black	0	6.0949	0
MGH54_P7_C10	NA	black	0	5.6525	0
MGH54_P7_C11	NA	black	0	5.755	0
MGH54_P7_C12	NA	black	0	3.838	0
MGH54_P7_D01	1.25631109945	green3	2	2.7981	0.42116
MGH54_P7_D02	0.514306809503	green3	2	6.7281	4.4762
MGH54_P7_D03	NA	black	0	5.2948	0
MGH54_P7_D04	NA	black	0	4.7754	0
MGH54_P7_D05	-0.35492399527	green3	2	4.4107	2.4447
MGH54_P7_D06	NA	black	0	4.4811	0
MGH54_P7_D08	1.44790643989	green3	2	5.4724	6.3739
MGH54_P7_D11	NA	black	0	3.9309	0
MGH54_P7_D12	0.535481254926	green3	2	4.6983	5.656
MGH54_P7_E01	NA	black	0	4.6289	0
MGH54_P7_E02	-1.20276270726	green3	2	4.9306	1.269
MGH54_P7_E03	NA	black	0	4.8402	0
MGH54_P7_E04	0.984561254183	green3	2	6.0072	5.1904
MGH54_P7_E05	NA	black	0	4.0191	0
MGH54_P7_E06	NA	black	0	4.3349	0
MGH54_P7_E08	-1.84990976157	black	0	5.1413	0.50691
MGH54_P7_E09	NA	black	0	6.5755	0
MGH54_P7_E10	-1.92600784635	black	0	5.8232	1.5341
MGH54_P7_E11	NA	black	0	5.4166	0
MGH54_P7_E12	0.1683885351	green3	2	4.0658	6.6126
MGH54_P7_F01	NA	black	0	5.9699	0
MGH54_P7_F02	0.476240977042	green3	2	4.9277	5.1284
MGH54_P7_F03	NA	black	0	4.1467	0
MGH54_P7_F04	2.93790781138	black	0	0.2762	1.6355
MGH54_P7_F05	NA	black	0	4.1732	0
MGH54_P7_F06	NA	black	0	4.808	0
MGH54_P7_F08	NA	black	0	4.5265	0
MGH54_P7_F10	NA	black	0	5.91	0
MGH54_P7_F11	0.774270001359	green3	2	5.0653	5.6657
MGH54_P7_G01	NA	black	0	0	0
MGH54_P7_G02	NA	black	0	6.5369	0
MGH54_P7_G03	0.0125572699051	green3	2	5.4297	3.9949
MGH54_P7_G04	NA	black	0	3.1418	0
MGH54_P7_G06	NA	black	0	4.9769	0
MGH54_P7_G07	-0.458353901055	green3	2	3.263	5.8492
MGH54_P7_G08	NA	black	0	6.3766	0
MGH54_P7_G09	NA	black	0	3.3757	0
MGH54_P7_G10	0.890294306784	green3	2	5.3428	5.5549
MGH54_P7_G11	NA	black	0	4.8384	0
MGH54_P7_H01	NA	black	0	4.7114	0
MGH54_P7_H02	-1.01237213789	green3	2	5.0017	1.8036
MGH54_P7_H04	-0.189247636912	green3	2	2.2922	4.2076
MGH54_P7_H05	NA	black	0	4.3396	0
MGH54_P7_H09	-0.58576325411	green3	2	3.4687	7.3156
MGH54_P7_H10	-1.03546614	green3	2	5.6743	2.5413
MGH54_P8_A01	0.0644366240791	green3	2	4.912	4.1166
MGH54_P8_A06	NA	black	0	4.8793	0
MGH54_P8_A07	NA	black	0	4.2897	0
MGH54_P8_A09	NA	black	0	5.3284	0
MGH54_P8_A10	NA	black	0	4.26	0
MGH54_P8_A11	0.534662964148	green3	2	6.4033	4.5476
MGH54_P8_A12	0.856202516557	green3	2	4.9842	5.9973
MGH54_P8_B01	NA	black	0	3.6294	0
MGH54_P8_B02	NA	black	0	3.0657	0
MGH54_P8_B04	NA	black	0	4.9392	0
MGH54_P8_B08	NA	black	0	4.0546	0
MGH54_P8_B09	NA	black	0	0	3.1768
MGH54_P8_B12	NA	black	0	6.4281	0
MGH54_P8_C02	NA	black	0	6.8265	0
MGH54_P8_C04	-1.21998923579	green3	2	4.605	0.27501
MGH54_P8_C06	1.78347467785	black	0	5.7873	6.4497
MGH54_P8_C07	NA	black	0	5.4197	0
MGH54_P8_C09	NA	black	0	3.7838	0
MGH54_P8_C12	NA	black	0	2.6574	0
MGH54_P8_D01	NA	black	0	5.0634	0
MGH54_P8_D03	NA	black	0	4.5621	0
MGH54_P8_D04	NA	black	0	4.813	0
MGH54_P8_D05	0.013975915108	green3	2	4.2945	4.0225
MGH54_P8_D06	NA	black	0	3.971	0
MGH54_P8_D07	NA	black	0	3.7091	0
MGH54_P8_D08	-0.19436180618	green3	2	3.4885	5.2631
MGH54_P8_D10	NA	black	0	0	6.5051
MGH54_P8_D11	0.920534660967	green3	2	4.9231	6.295
MGH54_P8_D12	3.11448328733	black	0	0.3774	1.433
MGH54_P8_E01	-0.519764246308	green3	2	3.402	6.6341
MGH54_P8_E04	-0.146283103901	green3	2	3.7136	6.1115
MGH54_P8_E05	NA	black	0	4.6751	0
MGH54_P8_E07	NA	black	0	4.2839	0
MGH54_P8_E08	NA	black	0	0	5.9551
MGH54_P8_E10	NA	black	0	4.2065	0
MGH54_P8_F01	NA	black	0	4.7774	0
MGH54_P8_F02	0.683770897882	green3	2	4.4472	7.3378
MGH54_P8_F04	0.0483018449969	green3	2	3.5606	3.4358
MGH54_P8_F05	NA	black	0	5.9058	0
MGH54_P8_F06	1.40520768288	green3	2	5.1446	6.9404
MGH54_P8_F08	1.47670690733	green3	2	5.677	6.1389
MGH54_P8_F09	NA	black	0	3.9703	0
MGH54_P8_F10	NA	black	0	1.0165	0
MGH54_P8_F11	NA	black	0	7.017	0
MGH54_P8_F12	1.4168063805	green3	2	6.8459	5.2558
MGH54_P8_G01	1.66591567248	green3	2	5.5942	6.5477
MGH54_P8_G03	NA	black	0	4.1392	0
MGH54_P8_G04	0.753914162093	green3	2	4.7315	6.3048
MGH54_P8_G05	1.38887549256	green3	2	5.6827	6.0001
MGH54_P8_G06	-0.628914188141	green3	2	4.3648	1.2197
MGH54_P8_G07	0.509106887999	green3	2	4.4996	6.1256
MGH54_P8_G08	1.97042618522	black	0	6.2894	6.1433
MGH54_P8_G09	NA	black	0	4.9749	0
MGH54_P8_G10	NA	black	0	4.2073	0
MGH54_P8_G11	NA	black	0	6.2291	0
MGH54_P8_G12	1.81873622503	black	0	5.7838	6.505
MGH54_P8_H01	NA	black	0	6.3999	0
MGH54_P8_H03	NA	black	0	3.8711	0
MGH54_P8_H04	1.64103560328	green3	2	5.207	7.2988
MGH54_P8_H06	NA	black	0	6.3467	0
MGH54_P8_H07	NA	black	0	6.2472	0
MGH54_P8_H08	NA	black	0	4.7006	0
MGH54_P8_H10	NA	black	0	4.1641	0
MGH54_P8_H12	NA	black	0	4.1319	0
MGH54_P10_A01	0.593118264743	green3	2	4.958	5.3843
MGH54_P10_A02	NA	black	0	2.9082	0
MGH54_P10_A03	-1.89048680551	black	0	1.487	5.927
MGH54_P10_A04	NA	black	0	0	2.1127
MGH54_P10_A05	NA	black	0	5.476	0
MGH54_P10_A06	NA	black	0	5.4939	0
MGH54_P10_A07	-1.86605572691	black	0	5.9448	1.7411
MGH54_P10_A09	3.60062075632	black	0	1.0649	0.33228
MGH54_P10_A10	0.461389252771	green3	2	4.8048	5.2402
MGH54_P10_A11	-1.91200529656	black	0	5.156	0.43296
MGH54_P10_A12	-2.46529443836	black	0	5.8988	0.98039
MGH54_P10_B01	NA	black	0	2.3525	0
MGH54_P10_B02	-0.830730018117	green3	2	2.884	6.0667
MGH54_P10_B03	-1.10431573379	green3	2	5.573	2.3595
MGH54_P10_B05	0.123436907248	green3	2	4.1696	4.9777
MGH54_P10_B06	NA	black	0	6.1423	0
MGH54_P10_B07	NA	black	0	0	0
MGH54_P10_B08	1.03295664468	green3	2	5.7346	5.4302
MGH54_P10_B09	NA	black	0	5.9427	0
MGH54_P10_B10	-0.0157727093014	green3	2	3.9185	3.5097
MGH54_P10_B11	NA	black	0	5.6947	0
MGH54_P10_B12	NA	black	0	4.0743	0
MGH54_P10_C01	-0.939635014734	green3	2	2.0022	5.1976
MGH54_P10_C02	NA	black	0	6.0162	0
MGH54_P10_C03	1.02454763875	green3	2	5.7592	5.3998
MGH54_P10_C04	-0.326999515423	green3	2	3.1385	5.0911
MGH54_P10_C05	0.639964876198	green3	2	5.4177	5.0474
MGH54_P10_C07	NA	black	0	7.1591	0
MGH54_P10_C08	NA	black	0	2.201	0
MGH54_P10_C09	-0.668893645996	green3	2	2.6241	5.3018
MGH54_P10_C10	-2.47134051273	black	0	5.9426	1.0328
MGH54_P10_C11	NA	black	0	3.2875	0
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	4.209	0
MGH54_P10_D02	NA	black	0	0	6.2922
MGH54_P10_D03	-0.128870684626	green3	2	7.11	3.9177
MGH54_P10_D04	NA	black	0	4.5538	0
MGH54_P10_D05	NA	black	0	2.7124	0
MGH54_P10_D06	NA	black	0	2.5117	0
MGH54_P10_D07	0.518642407423	green3	2	5.0881	5.0689
MGH54_P10_D09	-0.4345512524	green3	2	2.7702	4.9439
MGH54_P10_D10	-0.226037704582	green3	2	4.8328	3.3767
MGH54_P10_D11	NA	black	0	5.6023	0
MGH54_P10_D12	0.303511223635	green3	2	4.2618	6.0573
MGH54_P10_E01	NA	black	0	3.0074	0
MGH54_P10_E02	NA	black	0	2.8736	0
MGH54_P10_E03	-0.198979647977	green3	2	3.346	4.9316
MGH54_P10_E04	0.188796566434	green3	2	5.1592	4.3413
MGH54_P10_E05	NA	black	0	5.3266	0
MGH54_P10_E06	NA	black	0	5.6859	0
MGH54_P10_E07	NA	black	0	3.7257	0
MGH54_P10_E08	NA	black	0	5.9209	0
MGH54_P10_E09	NA	black	0	2.0996	0
MGH54_P10_E10	NA	black	0	2.6489	0
MGH54_P10_E11	1.80859337861	black	0	6.3464	5.9183
MGH54_P10_E12	NA	black	0	6.0573	0
MGH54_P10_F01	1.36304340276	green3	2	5.2156	6.682
MGH54_P10_F02	-0.994660671035	green3	2	6.3079	2.9596
MGH54_P10_F03	NA	black	0	7.2755	0
MGH54_P10_F04	NA	black	0	6.1019	0
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	NA	black	0	3.9647	0
MGH54_P10_F08	-0.225128082159	green3	2	3.4744	5.4054
MGH54_P10_F09	0.972339944924	green3	2	6.057	5.1494
MGH54_P10_F10	NA	black	0	3.9137	0
MGH54_P10_F11	0.643236845451	green3	2	5.8957	4.8102
MGH54_P10_F12	NA	black	0	2.3785	0
MGH54_P10_G01	0.0184305330484	green3	2	3.6388	3.6673
MGH54_P10_G02	0.759469595405	green3	2	5.2585	5.3979
MGH54_P10_G03	1.85627998185	black	0	2.3654	0.35952
MGH54_P10_G05	-0.45065546362	green3	2	3.1215	5.4784
MGH54_P10_G06	NA	black	0	3.3164	0
MGH54_P10_G07	-1.15030178223	green3	2	2.4206	5.9444
MGH54_P10_G09	NA	black	0	2.6213	0
MGH54_P10_G10	NA	black	0	1.8683	0
MGH54_P10_G11	-0.17698532853	green3	2	3.9819	1.7053
MGH54_P10_G12	NA	black	0	3.3522	0
MGH54_P10_H02	NA	black	0	3.3693	0
MGH54_P10_H03	NA	black	0	5.5504	0
MGH54_P10_H04	-0.0475246287695	green3	2	4.26	3.6571
MGH54_P10_H05	1.61750547482	green3	2	2.4052	0.7476
MGH54_P10_H06	NA	black	0	5.5832	0
MGH54_P10_H07	0.0935734190205	green3	2	4.3663	4.4133
MGH54_P10_H08	NA	black	0	3.8256	0
MGH54_P10_H09	NA	black	0	4.9974	0
MGH54_P10_H10	0.252023213362	green3	2	2.8949	3.1882
MGH54_P10_H11	-2.19199882371	black	0	0.53007	5.5534
MGH54_P10_H12	NA	black	0	6.09	0
MGH54_P11_A01	1.13107679993	green3	2	5.3072	6.051
MGH54_P11_A02	1.23542297056	green3	2	2.5874	1.144
MGH54_P11_A03	-0.40720483478	green3	2	5.67	3.4067
MGH54_P11_A04	NA	black	0	5.2938	0
MGH54_P11_A05	-1.03180546575	green3	2	2.9897	6.8447
MGH54_P11_A06	NA	black	0	3.9303	0
MGH54_P11_A08	-0.32328844587	green3	2	4.9393	3.2113
MGH54_P11_A09	NA	black	0	2.1792	0
MGH54_P11_A10	NA	black	0	6.2175	0
MGH54_P11_A11	0.596973445883	green3	2	4.7813	5.6809
MGH54_P11_A12	2.8628067892	black	0	1.4854	0.55287
MGH54_P11_B01	NA	black	0	2.6489	0
MGH54_P11_B02	-1.01849160505	green3	2	1.0834	4.8151
MGH54_P11_B03	NA	black	0	6.6628	0
MGH54_P11_B04	NA	black	0	5.9442	0
MGH54_P11_B05	NA	black	0	4.9986	0
MGH54_P11_B06	NA	black	0	6.3576	0
MGH54_P11_B08	-0.0344034907815	green3	2	3.3274	4.0931
MGH54_P11_B09	NA	black	0	2.8158	0
MGH54_P11_B10	NA	black	0	4.4084	0
MGH54_P11_B11	NA	black	0	1.8496	0
MGH54_P11_B12	0.630890619758	green3	2	6.0144	4.7528
MGH54_P11_C01	NA	black	0	3.3311	0
MGH54_P11_C02	NA	black	0	3.9088	0
MGH54_P11_C03	NA	black	0	3.7452	0
MGH54_P11_C04	NA	black	0	4.9488	0
MGH54_P11_C05	NA	black	0	2.6369	0
MGH54_P11_C06	NA	black	0	3.6029	0
MGH54_P11_C07	NA	black	0	5.085	0
MGH54_P11_C08	-0.0672623968259	green3	2	4.9189	3.7993
MGH54_P11_C09	-0.518427714785	green3	2	2.8339	5.2153
MGH54_P11_C10	NA	black	0	5.8426	0
MGH54_P11_C12	NA	black	0	3.0076	0
MGH54_P11_D01	NA	black	0	0	2.7613
MGH54_P11_D02	0.249079607201	green3	2	4.328	5.361
MGH54_P11_D03	0.167503868418	green3	2	6.0794	4.1874
MGH54_P11_D04	NA	black	0	5.5218	0
MGH54_P11_D05	0.134800932206	green3	2	6.111	4.1479
MGH54_P11_D06	NA	black	0	5.388	0
MGH54_P11_D07	NA	black	0	0	5.9051
MGH54_P11_D08	0.542255195387	green3	2	4.9538	5.2634
