Cell_name	Zvalue	Color	Cluster	BRCA1	STAT3
MGH54_P6_G08	NA	black	0	0.3173	0
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0	3.168
MGH54_P6_G11	NA	black	0	0	0
MGH54_P6_G12	NA	black	0	0	4.0997
MGH54_P6_H01	-0.238554031778	red	1	0.92752	0.36513
MGH54_P6_H03	NA	black	0	0	5.2918
MGH54_P6_H05	-0.267005736774	red	1	0.49365	4.3538
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0.38626	0
MGH54_P6_H08	NA	black	0	0	0.60881
MGH54_P6_H09	NA	black	0	0	4.0656
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	0	0.40926
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	NA	black	0	0	0.37072
MGH54_P7_A03	NA	black	0	0	0.33113
MGH54_P7_A04	NA	black	0	0	0
MGH54_P7_A06	NA	black	0	0	0.1375
MGH54_P7_A07	NA	black	0	0	0
MGH54_P7_A08	NA	black	0	0	4.6504
MGH54_P7_A10	NA	black	0	0.27262	0
MGH54_P7_A11	0.532720128329	green3	2	0.18142	0.25701
MGH54_P7_A12	0.482222926588	green3	2	0.25701	0.12829
MGH54_P7_B01	NA	black	0	0	0
MGH54_P7_B03	0.558269868328	green3	2	0.18777	0.13225
MGH54_P7_B04	NA	black	0	0	5.3531
MGH54_P7_B05	NA	black	0	0.21412	0
MGH54_P7_B06	NA	black	0	0.32193	0
MGH54_P7_B07	-0.0355807647429	red	1	0.30918	2.3843
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	0.393633066638	green3	2	0.25701	0.52707
MGH54_P7_B10	NA	black	0	0.42653	0
MGH54_P7_B12	NA	black	0	0.25459	0
MGH54_P7_C01	NA	black	0	0.23389	0
MGH54_P7_C03	NA	black	0	0	0.22404
MGH54_P7_C04	NA	black	0	0	0.15575
MGH54_P7_C05	-0.564547405662	red	1	0.22404	4.3093
MGH54_P7_C06	-0.585610722321	red	1	0.26063	4.5478
MGH54_P7_C07	NA	black	0	0	0.51096
MGH54_P7_C08	NA	black	0	0.20664	0
MGH54_P7_C09	NA	black	0	0	0.12433
MGH54_P7_C10	0.523075350574	green3	2	0.19156	0.25338
MGH54_P7_C11	NA	black	0	0	0.50792
MGH54_P7_C12	0.427973648858	green3	2	0.19283	0.6173
MGH54_P7_D01	NA	black	0	0	0.20914
MGH54_P7_D02	-3.04692358129	black	0	3.4154	0.21288
MGH54_P7_D03	NA	black	0	0	0.30685
MGH54_P7_D04	NA	black	0	0	0
MGH54_P7_D05	NA	black	0	0	0.32769
MGH54_P7_D06	NA	black	0	0	0.21412
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	NA	black	0	0	0
MGH54_P7_D12	NA	black	0	0	0.09356
MGH54_P7_E01	NA	black	0	0.23756	0
MGH54_P7_E02	NA	black	0	0	0.28451
MGH54_P7_E03	NA	black	0	0	4.2466
MGH54_P7_E04	NA	black	0	0	0.15704
MGH54_P7_E05	NA	black	0	0	4.219
MGH54_P7_E06	NA	black	0	0	0.39616
MGH54_P7_E08	NA	black	0	0	0
MGH54_P7_E09	NA	black	0	0	3.7982
MGH54_P7_E10	NA	black	0	0	0.28096
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0	0.33342
MGH54_P7_F01	-0.0722805222272	red	1	0.76299	0.38736
MGH54_P7_F02	NA	black	0	0	0.15834
MGH54_P7_F03	0.389616627495	green3	2	0.28688	0.41684
MGH54_P7_F04	-0.452232560293	red	1	0.45733	5.2521
MGH54_P7_F05	-0.0639352707982	red	1	0.44467	2.6686
MGH54_P7_F06	NA	black	0	0	0.4489
MGH54_P7_F08	0.361315543843	red	1	0.36289	0.14535
MGH54_P7_F10	NA	black	0	0	0.36625
MGH54_P7_F11	NA	black	0	0	0.39287
MGH54_P7_G01	NA	black	0	0	0.14405
MGH54_P7_G02	0.0758589417349	red	1	0.14535	1.9613
MGH54_P7_G03	NA	black	0	0	0.15316
MGH54_P7_G04	NA	black	0	0	0.18396
MGH54_P7_G06	NA	black	0	0	0.22651
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	NA	black	0	0	4.1126
MGH54_P7_G09	0.418851792162	green3	2	0.30685	0.16864
MGH54_P7_G10	NA	black	0	0	0.6173
MGH54_P7_G11	-0.953134858775	red	1	0.21412	5.6038
MGH54_P7_H01	0.452622755572	green3	2	0.24367	0.32308
MGH54_P7_H02	-0.698327638793	red	1	0.25217	4.9272
MGH54_P7_H04	NA	black	0	0	1.123
MGH54_P7_H05	NA	black	0	0	4.7579
MGH54_P7_H09	0.0043590127625	red	1	0.68796	0.77653
MGH54_P7_H10	0.301283557455	red	1	0.37518	0.43829
MGH54_P8_A01	-0.582011314361	red	1	0.25217	4.4945
MGH54_P8_A06	NA	black	0	0	0.28451
MGH54_P8_A07	NA	black	0	0.32539	0
MGH54_P8_A09	0.582736480798	green3	2	0.15963	0.15704
MGH54_P8_A10	NA	black	0	0	0.89763
MGH54_P8_A11	0.307552025646	red	1	0.37851	0.37851
MGH54_P8_A12	0.466638041485	green3	2	0.1776	0.52105
MGH54_P8_B01	NA	black	0	0	0.43616
MGH54_P8_B02	NA	black	0	0.83269	0
MGH54_P8_B04	0.47020088195	green3	2	0.22897	0.3115
MGH54_P8_B08	-0.215876837896	red	1	0.89142	0.24975
MGH54_P8_B09	0.302405339864	red	1	0.39726	0.28806
MGH54_P8_B12	NA	black	0	0	0.65168
MGH54_P8_C02	NA	black	0	0	0.44255
MGH54_P8_C04	NA	black	0	0	0.32654
MGH54_P8_C06	NA	black	0	0	0.14796
MGH54_P8_C07	NA	black	0	0	0.36737
MGH54_P8_C09	0.633463750204	green3	2	0.12829	0.1003
MGH54_P8_C12	NA	black	0	0	0.26784
MGH54_P8_D01	NA	black	0	0	0.36289
MGH54_P8_D03	NA	black	0	0	0.47508
MGH54_P8_D04	NA	black	0	0.21164	0
MGH54_P8_D05	0.319290107983	red	1	0.38847	0.23634
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	-0.585899712106	red	1	0.26063	4.5489
MGH54_P8_D08	0.534971771923	green3	2	0.22774	0.042644
MGH54_P8_D10	NA	black	0	0.090853	0
MGH54_P8_D11	0.206933758644	red	1	0.50487	0.10836
MGH54_P8_D12	0.36039730285	red	1	0.338	0.30568
MGH54_P8_E01	NA	black	0	0	0
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	-0.731138493627	red	1	0.20664	4.8129
MGH54_P8_E07	-2.0737554814	black	0	2.7769	0.42868
MGH54_P8_E08	NA	black	0	0.12829	0
MGH54_P8_E10	0.655488851749	green3	2	0.067639	0.24367
MGH54_P8_F01	-0.744649505016	red	1	0.17249	4.7029
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	NA	black	0	0	5.0176
MGH54_P8_F06	-0.389189010468	red	1	0.38847	4.3615
MGH54_P8_F08	-0.989204434383	red	1	0.12829	5.2514
MGH54_P8_F09	0.217023068382	red	1	0.13225	1.5018
MGH54_P8_F10	0.552618480389	green3	2	0.16736	0.23756
MGH54_P8_F11	NA	black	0	0	4.6399
MGH54_P8_F12	0.515782904934	green3	2	0.1177	0.53705
MGH54_P8_G01	NA	black	0	0	0.75189
MGH54_P8_G03	NA	black	0	0	0.25096
MGH54_P8_G04	NA	black	0	0	5.0649
MGH54_P8_G05	NA	black	0	0.23756	0
MGH54_P8_G06	NA	black	0	0	0.14796
MGH54_P8_G07	NA	black	0	0	0.21537
MGH54_P8_G08	0.601989892716	green3	2	0.14405	0.14926
MGH54_P8_G09	NA	black	0	0	0.36513
MGH54_P8_G10	0.612611287414	green3	2	0.11103	0.23511
MGH54_P8_G11	0.402953333714	green3	2	0.26544	0.44996
MGH54_P8_G12	NA	black	0	0	0
MGH54_P8_H01	-0.0656887947799	red	1	0.62761	3.5553
MGH54_P8_H03	NA	black	0	0.19535	0
MGH54_P8_H04	0.435285989167	green3	2	0.29748	0.1375
MGH54_P8_H06	NA	black	0	0	0.71633
MGH54_P8_H07	NA	black	0	0	2.0423
MGH54_P8_H08	0.283598376088	red	1	0.43723	0.10702
MGH54_P8_H10	NA	black	0	0	0.16479
MGH54_P8_H12	NA	black	0	0	5.6252
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	0.19409	0
MGH54_P10_A03	NA	black	0	0	0
MGH54_P10_A04	0.0637215520337	red	1	0.22651	1.9679
MGH54_P10_A05	0.410570186087	green3	2	0.25459	0.46153
MGH54_P10_A06	NA	black	0	0	1.3578
MGH54_P10_A07	0.337146171297	red	1	0.30918	0.57531
MGH54_P10_A09	NA	black	0	0	0.16607
MGH54_P10_A10	NA	black	0	0	0.17121
MGH54_P10_A11	0.435414859024	green3	2	0.28214	0.21909
MGH54_P10_A12	0.231922756418	red	1	0.44679	0.44784
MGH54_P10_B01	0.133089634627	red	1	0.52707	0.73031
MGH54_P10_B02	NA	black	0	0	0.35163
MGH54_P10_B03	1.60964744267	blue	3	2.0377	4.5592
MGH54_P10_B05	NA	black	0	0	0.50995
MGH54_P10_B06	1.1440106055	red	1	1.9561	3.9935
MGH54_P10_B07	NA	black	0	0	3.9264
MGH54_P10_B08	-0.00118915736389	red	1	0.70929	1.8404
MGH54_P10_B09	NA	black	0	0	0.45943
MGH54_P10_B10	NA	black	0	0.44573	0
MGH54_P10_B11	0.357724521655	red	1	0.26183	0.66903
MGH54_P10_B12	NA	black	0	0	0
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	NA	black	0	0	2.4688
MGH54_P10_C03	0.551773708797	green3	2	0.1903	0.14666
MGH54_P10_C04	NA	black	0	0	1.0349
MGH54_P10_C05	NA	black	0	0	4.9835
MGH54_P10_C07	-0.274684469487	red	1	0.6173	6.2405
MGH54_P10_C08	NA	black	0	0	0.15316
MGH54_P10_C09	NA	black	0	0.35163	0
MGH54_P10_C10	NA	black	0	0	0.25822
MGH54_P10_C11	0.447735892863	green3	2	0.26784	0.23266
MGH54_P10_C12	NA	black	0	0	5.9197
MGH54_P10_D01	NA	black	0	0	1.0956
MGH54_P10_D02	NA	black	0	0.5568	0
MGH54_P10_D03	NA	black	0	0	0.63506
MGH54_P10_D04	0.507572120119	green3	2	0.22033	0.19283
MGH54_P10_D05	NA	black	0	0	3.0036
MGH54_P10_D06	NA	black	0	0	6.5826
MGH54_P10_D07	-0.347917801253	red	1	0.42761	4.3839
MGH54_P10_D09	NA	black	0	0	4.9464
MGH54_P10_D10	NA	black	0	0	0.24367
MGH54_P10_D11	NA	black	0	0	2.778
MGH54_P10_D12	NA	black	0	0	2.4865
MGH54_P10_E01	NA	black	0	0	0.23879
MGH54_P10_E02	0.1796164567	red	1	0.2762	1.4271
MGH54_P10_E03	-0.881250847071	red	1	1.515	0.26183
MGH54_P10_E04	-0.624250001974	red	1	0.31383	4.9939
MGH54_P10_E05	-0.21502819302	red	1	0.32193	3.2337
MGH54_P10_E06	NA	black	0	0	0.14405
MGH54_P10_E07	NA	black	0	0.2916	0
MGH54_P10_E08	NA	black	0	0	0.27023
MGH54_P10_E09	NA	black	0	0.44679	0
MGH54_P10_E10	NA	black	0	0	3.5011
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	-1.18593148072	red	1	0.20163	6.2868
MGH54_P10_F01	NA	black	0	0	0
MGH54_P10_F02	-0.0343038439103	red	1	0.33571	2.3904
MGH54_P10_F03	NA	black	0	0	0.36625
MGH54_P10_F04	0.0795704139119	red	1	0.61164	0.31383
MGH54_P10_F05	NA	black	0	0	2.5656
MGH54_P10_F06	NA	black	0	0	1.0101
MGH54_P10_F08	NA	black	0	0	4.3224
MGH54_P10_F09	NA	black	0	0	0.5656
MGH54_P10_F10	NA	black	0	0	0.39287
MGH54_P10_F11	0.48842065448	green3	2	0.23266	0.21785
MGH54_P10_F12	NA	black	0	0	0.27501
MGH54_P10_G01	0.301291410513	red	1	0.39616	0.30334
MGH54_P10_G02	NA	black	0	0	0.42761
MGH54_P10_G03	0.523269303843	green3	2	0.23143	0.074505
MGH54_P10_G05	3.4599734855	black	0	4.3821	4.0977
MGH54_P10_G06	NA	black	0	0	0.30451
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	0.260905217414	red	1	0.38184	0.65444
MGH54_P10_G10	-0.66415069898	red	1	0.2228	4.6571
MGH54_P10_G11	NA	black	0	0	2.6411
MGH54_P10_G12	NA	black	0	0.5568	0
MGH54_P10_H02	-0.00639433519275	red	1	0.42331	2.2633
MGH54_P10_H03	NA	black	0	0	0.58207
MGH54_P10_H04	-0.596748516869	red	1	0.18523	4.2705
MGH54_P10_H05	NA	black	0	0	5.0251
MGH54_P10_H06	0.481861375963	green3	2	0.24123	0.20664
MGH54_P10_H07	-0.7433139468	red	1	0.27381	5.2209
MGH54_P10_H08	0.0158677443276	red	1	0.7536	2.9839
MGH54_P10_H09	0.257776253917	red	1	0.34028	0.86235
MGH54_P10_H10	NA	black	0	0	3.7521
MGH54_P10_H11	0.428116532972	green3	2	0.25822	0.36737
MGH54_P10_H12	0.498329312605	green3	2	0.19661	0.32998
MGH54_P11_A01	NA	black	0	0	0.34596
MGH54_P11_A02	-0.296322070968	red	1	0.45838	4.2818
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	0.582602945926	green3	2	1.2376	4.3723
MGH54_P11_A09	NA	black	0	0	0.25942
MGH54_P11_A10	4.08626750921	black	0	3.8313	4.7777
MGH54_P11_A11	NA	black	0	0	2.344
MGH54_P11_A12	-0.337805854463	red	1	0.35727	3.9395
MGH54_P11_B01	NA	black	0	0	0
MGH54_P11_B02	NA	black	0	0	0.45943
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	4.9331	0
MGH54_P11_B05	NA	black	0	0	3.7608
MGH54_P11_B06	NA	black	0	0	2.2615
MGH54_P11_B08	NA	black	0	0	0.29631
MGH54_P11_B09	-0.337867618942	red	1	0.29514	3.6964
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	0.336456415519	red	1	0.18523	0.98623
MGH54_P11_B12	NA	black	0	0	1.8734
MGH54_P11_C01	NA	black	0	0	1.3311
MGH54_P11_C02	0.243442979087	red	1	0.44679	0.35276
MGH54_P11_C03	NA	black	0	0	0
MGH54_P11_C04	0.32801577044	red	1	0.33914	0.48027
MGH54_P11_C05	NA	black	0	0	0.61353
MGH54_P11_C06	-0.33027035763	red	1	0.29983	3.6799
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	0.471635199133	green3	2	0.25338	0.19409
MGH54_P11_C09	NA	black	0	0	3.6996
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	0.27143	0
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	4.2451
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	1.9942
MGH54_P11_D05	NA	black	0	0	2.079
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	0.4816532868	green3	2	0.24489	0.1903
MGH54_P11_D08	-0.242516793917	red	1	0.28688	3.2684
MGH54_P11_D09	NA	black	0	0	4.5508
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	0	0.17121
MGH54_P11_D12	NA	black	0	0	0.58207
MGH54_P11_E01	NA	black	0	0	3.1493
MGH54_P11_E02	-0.283488832615	red	1	0.48749	4.4213
MGH54_P11_E03	NA	black	0	0	0.23879
MGH54_P11_E04	0.371798689959	green3	2	0.33457	0.26183
MGH54_P11_E05	NA	black	0	0	0.60312
MGH54_P11_E06	NA	black	0	0.24001	0
MGH54_P11_E07	0.341594810764	red	1	0.34028	0.39835
MGH54_P11_E08	NA	black	0	0	0.29396
MGH54_P11_E09	NA	black	0	0	0.14535
MGH54_P11_E10	-0.622053179724	red	1	0.18142	4.3401
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	-0.713049909428	red	1	0.29042	5.2074
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	2.4359
MGH54_P11_F03	NA	black	0	0	0
MGH54_P11_F04	0.245663918701	red	1	0.45943	0.22157
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	1.1583
MGH54_P11_F07	NA	black	0	0	0.2461
MGH54_P11_F08	0.0966097894199	red	1	0.22651	1.8388
MGH54_P11_F09	0.104380201509	red	1	0.55974	0.77062
MGH54_P11_F10	NA	black	0	0	0.46884
MGH54_P11_F11	NA	black	0	0.14405	0
MGH54_P11_F12	-0.91652612038	red	1	0.16092	5.1916
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	3.7697
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0.28806	0
MGH54_P11_G05	NA	black	0	0	0.32077
MGH54_P11_G06	-0.584348216842	red	1	0.21412	4.3394
MGH54_P11_G07	NA	black	0	0	0.14405
MGH54_P11_G08	NA	black	0	0	2.8098
MGH54_P11_G09	NA	black	0	0	0.59072
MGH54_P11_G10	NA	black	0	0	4.4332
MGH54_P11_G11	NA	black	0	0	0.10434
MGH54_P11_G12	NA	black	0	0.21039	0
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	-0.0268954896661	red	1	0.66266	3.1658
MGH54_P11_H03	NA	black	0	0	5.4587
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	0.0471521692853	red	1	0.15834	2.0538
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0	0.79577
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	0.576815620256	green3	2	0.14535	0.23389
MGH54_P11_H12	0.638389740837	green3	2	0.12565	0.09356
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	2.5358
MGH54_P12_A03	NA	black	0	0	0.42008
MGH54_P12_A04	0.323234992302	red	1	0.35727	0.40926
MGH54_P12_A05	-0.556008358742	red	1	0.33228	4.8153
MGH54_P12_A06	2.66077313352	black	0	4.565	3.6273
MGH54_P12_A07	-1.42868341623	red	1	2.1994	0.50182
MGH54_P12_A08	0.227441252911	red	1	0.46153	0.36401
MGH54_P12_A09	-0.443567058319	red	1	0.16092	3.6905
MGH54_P12_A10	NA	black	0	0	1.6007
MGH54_P12_A11	NA	black	0	0	0
MGH54_P12_B01	NA	black	0	0	4.0648
MGH54_P12_B02	NA	black	0	0	4.8837
MGH54_P12_B03	-0.301226156635	red	1	0.49467	4.6127
MGH54_P12_B04	NA	black	0	0	4.2218
MGH54_P12_B05	NA	black	0	0.338	0
MGH54_P12_B06	0.424803485415	green3	2	0.26183	0.36625
MGH54_P12_B07	-0.185214985066	red	1	0.33914	3.1355
MGH54_P12_B08	NA	black	0	0	0.4782
MGH54_P12_B09	-0.143447734275	red	1	0.32308	2.9032
MGH54_P12_B10	NA	black	0	0	0.15056
MGH54_P12_B11	0.565175984796	green3	2	0.15575	0.23634
MGH54_P12_C01	2.24976047275	black	0	3.648	3.7438
MGH54_P12_C02	NA	black	0	0	3.588
MGH54_P12_C03	NA	black	0	0	1.0559
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	5.0041
MGH54_P12_C07	NA	black	0	0	2.5683
MGH54_P12_C08	NA	black	0	0	3.4308
MGH54_P12_C09	NA	black	0	0.21537	0
MGH54_P12_C11	NA	black	0	0	1.9449
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	0.79494
MGH54_P12_D02	NA	black	0	0	0
MGH54_P12_D04	NA	black	0	0.21537	0
MGH54_P12_D05	NA	black	0	0	3.0736
MGH54_P12_D06	-0.605319825323	red	1	0.11103	4.0527
MGH54_P12_D07	-3.10814179846	black	0	3.4347	0.1865
MGH54_P12_D08	NA	black	0	0	0.46048
MGH54_P12_D09	-0.140079107223	red	1	0.56462	3.8759
MGH54_P12_D10	NA	black	0	0	5.3511
MGH54_P12_D11	-0.938275422666	red	1	0.16607	5.2854
MGH54_P12_D12	NA	black	0	0	2.3051
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	0.215591934064	red	1	0.30568	1.1928
MGH54_P12_E03	NA	black	0	0	0
MGH54_P12_E04	NA	black	0	0	0.45418
MGH54_P12_E05	NA	black	0	0	0
MGH54_P12_E06	NA	black	0	0	0
MGH54_P12_E07	NA	black	0	0	1.7748
MGH54_P12_E08	-0.465955982295	red	1	0.35276	4.529
MGH54_P12_E09	NA	black	0	0.40054	0
MGH54_P12_E10	-0.552912527234	red	1	0.16864	4.0686
MGH54_P12_E11	NA	black	0	0	3.5011
MGH54_P12_E12	-5.59191953827e-05	red	1	0.70929	2.4877
MGH54_P12_F01	-0.345629301981	red	1	0.48852	4.8688
MGH54_P12_F02	NA	black	0	0	0.25459
MGH54_P12_F03	NA	black	0	0	3.9864
MGH54_P12_F04	NA	black	0	0	0.33113
MGH54_P12_F05	NA	black	0	0.54794	0
MGH54_P12_F06	-0.027718492261	red	1	0.40272	2.3896
MGH54_P12_F07	NA	black	0	3.7179	0
MGH54_P12_F08	0.271606532738	red	1	0.43936	0.18523
MGH54_P12_F09	-0.563303397789	red	1	0.24001	4.3711
MGH54_P12_F10	NA	black	0	0	0.48852
MGH54_P12_F11	0.490835714756	green3	2	0.21288	0.29396
MGH54_P12_F12	NA	black	0	0	3.9548
MGH54_P12_G01	NA	black	0	0	4.6791
MGH54_P12_G02	0.78789038375	red	1	1.3132	4.7697
MGH54_P12_G03	NA	black	0	0	0.2857
MGH54_P12_G04	NA	black	0	0	0.25338
MGH54_P12_G05	NA	black	0	0	4.7014
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	-1.2205827222	red	1	1.8647	0.32308
MGH54_P12_G08	NA	black	0	0	1.2172
MGH54_P12_G09	NA	black	0	0	3.206
MGH54_P12_G10	-0.337861536642	red	1	0.38626	4.0812
MGH54_P12_G11	-0.0392327885854	red	1	0.28214	2.389
MGH54_P12_H01	NA	black	0	0	1.5955
MGH54_P12_H02	NA	black	0	0	2.99
MGH54_P12_H03	0.388475144573	green3	2	0.32077	0.24975
MGH54_P12_H04	NA	black	0	0	0.17505
MGH54_P12_H05	NA	black	0	0	2.8438
MGH54_P12_H06	NA	black	0	0	0.83915
MGH54_P12_H07	0.453067133271	green3	2	0.26784	0.20789
MGH54_P12_H09	NA	black	0	1.7044	0
MGH54_P12_H10	NA	black	0	0	0.1177
MGH54_P12_H11	NA	black	0	0	3.0853
MGH54_P9_A01	NA	black	0	0	1.4141
MGH54_P9_A02	NA	black	0	0	2.4774
MGH54_P9_A03	-0.58212932681	red	1	0.1865	4.2264
MGH54_P9_A04	NA	black	0	0	1.2928
MGH54_P9_A05	NA	black	0	0.16607	0
MGH54_P9_A06	NA	black	0	0	3.3834
MGH54_P9_A07	NA	black	0	0	4.6156
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	-0.136845208801	red	1	0.301	2.8371
MGH54_P9_A10	NA	black	0	0	4.7631
MGH54_P9_A11	-0.173365686161	red	1	0.51904	3.8144
MGH54_P9_A12	NA	black	0	0	1.0093
MGH54_P9_B01	0.423070406807	green3	2	0.29278	0.22404
MGH54_P9_B02	NA	black	0	0	2.1545
MGH54_P9_B03	-0.32956356475	red	1	0.26303	3.5618
MGH54_P9_B04	0.670362910851	red	1	1.7879	3.4263
MGH54_P9_B05	NA	black	0	0	4.5581
MGH54_P9_B06	NA	black	0	0	0.46989
MGH54_P9_B07	0.521514105876	green3	2	0.21288	0.16864
MGH54_P9_B10	NA	black	0	0	0
MGH54_P9_B11	NA	black	0	0.4957	0
MGH54_P9_B12	NA	black	0	0	0
MGH54_P9_C01	NA	black	0	0	0.3505
MGH54_P9_C02	NA	black	0	0	4.2341
MGH54_P9_C03	NA	black	0	0	0.37851
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0	3.5232
MGH54_P9_C06	NA	black	0	0	0
MGH54_P9_C07	NA	black	0	0.24975	0
MGH54_P9_C08	0.450238400768	green3	2	0.27023	0.20914
MGH54_P9_C09	NA	black	0	0.88206	0
MGH54_P9_C10	NA	black	0	0	2.6325
MGH54_P9_C11	0.346962572336	red	1	0.29278	0.59741
MGH54_P9_C12	0.527494633268	green3	2	0.20914	0.16092
MGH54_P9_D01	NA	black	0	0	4.0961
MGH54_P9_D03	0.3276592497	red	1	0.37407	0.27977
MGH54_P9_D04	NA	black	0	0	4.353
MGH54_P9_D05	0.357771733111	red	1	0.3584	0.19661
MGH54_P9_D07	NA	black	0	0	1.0165
MGH54_P9_D08	NA	black	0	0.28333	0
MGH54_P9_D09	NA	black	0	0	0
MGH54_P9_D10	NA	black	0	0	3.4791
MGH54_P9_D11	NA	black	0	0	0.64062
MGH54_P9_D12	0.342188473054	red	1	0.35389	0.3173
MGH54_P9_E01	NA	black	0	0	3.4611
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	-0.0458515793069	red	1	0.85997	1.6915
MGH54_P9_E04	0.441969106791	green3	2	0.27501	0.22404
MGH54_P9_E05	NA	black	0	0	0.7031
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	NA	black	0	0.25217	0
MGH54_P9_E08	NA	black	0	0.28333	0
MGH54_P9_E09	NA	black	0	0.22774	0
MGH54_P9_E10	0.428344599517	green3	2	0.28806	0.2228
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0.41034
MGH54_P9_F03	NA	black	0	0	0.42975
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	3.5445
MGH54_P9_F06	-0.407009544384	red	1	0.26424	3.8718
MGH54_P9_F07	NA	black	0	0	2.6311
MGH54_P9_F08	NA	black	0	0	0.44679
MGH54_P9_F09	NA	black	0	0	3.3657
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	NA	black	0	0	4.3798
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	1.0377
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	NA	black	0	0	4.4223
MGH54_P9_G04	NA	black	0	0	0.24732
MGH54_P9_G05	NA	black	0	0	0
MGH54_P9_G06	NA	black	0	0	0.66357
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	-0.383395393745	red	1	0.20163	3.5937
MGH54_P9_G09	NA	black	0	0	5.0851
MGH54_P9_G10	NA	black	0	0	4.147
MGH54_P9_G12	NA	black	0	0	4.2253
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	-0.139822184139	red	1	1.201	1.7194
MGH54_P9_H04	NA	black	0	0	5.066
MGH54_P9_H05	-0.102591973923	red	1	0.24367	2.6257
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	0.458246664625	green3	2	0.17121	0.57337
MGH54_P9_H08	NA	black	0	0	5.3916
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	-0.812377189437	red	1	0.34255	6.0071
MGH54_P9_H11	NA	black	0	0	0.2461
MGH54_P9_H12	NA	black	0	0.28924	0
MGH54_P2_A05	0.392729500738	green3	2	0.24489	0.57821
