Cell_name	Zvalue	Color	Cluster	JUN	STMN1
MGH53_P2_F03	1.0562203154	green3	2	8.1983	5.635
MGH53_P2_F04	NA	black	0	0	3.5973
MGH53_P2_F05	1.35673013789	green3	2	7.5147	6.4938
MGH53_P2_G02	NA	black	0	0	0
MGH53_P2_G07	0.582186610277	green3	2	8.4992	4.9188
MGH53_P2_H01	-0.206782265085	green3	2	3.9896	5.6913
MGH53_P10_A01	1.26611089462	green3	2	1.3528	2.8673
MGH53_P10_A02	0.741658239614	green3	2	5.773	7.4046
MGH53_P10_A03	NA	black	0	0	6.5485
MGH53_P10_A04	0.501929434446	green3	2	8.0427	4.929
MGH53_P10_A05	-0.165293206696	green3	2	5.2551	0.66357
MGH53_P10_A06	NA	black	0	0	5.5031
MGH53_P10_A07	NA	black	0	0	0
MGH53_P10_A08	NA	black	0	3.5688	0
MGH53_P10_A09	NA	black	0	0	6.7408
MGH53_P10_A10	-0.356003478956	green3	2	5.4857	0.40926
MGH53_P10_A11	-0.0440097595994	green3	2	5.4199	3.9738
MGH53_P10_A12	0.00126068614933	green3	2	5.27	4.3558
MGH53_P10_B01	NA	black	0	0	0
MGH53_P10_B02	-0.31579729462	green3	2	3.1598	5.3726
MGH53_P10_B03	1.57341345324	black	0	8.7088	6.0273
MGH53_P10_B04	0.305953421655	green3	2	5.6905	5.8295
MGH53_P10_B05	1.35188190626	green3	2	7.9561	6.1697
MGH53_P10_B06	NA	black	0	0	6.5212
MGH53_P10_B07	NA	black	0	0	5.1873
MGH53_P10_B08	NA	black	0	0	5.7453
MGH53_P10_B09	NA	black	0	0	0
MGH53_P10_B10	NA	black	0	0	0
MGH53_P10_B11	0.458006873444	green3	2	8.3282	4.7992
MGH53_P10_B12	NA	black	0	0	6.3126
MGH53_P10_C01	-1.10773775228	green3	2	1.275	6.0521
MGH53_P10_C02	NA	black	0	0	0
MGH53_P10_C03	NA	black	0	0	0
MGH53_P10_C04	-1.28448144198	red	1	0.51299	6.014
MGH53_P10_C05	NA	black	0	0	0
MGH53_P10_C06	NA	black	0	0	0
MGH53_P10_C07	-1.64533727032	black	0	0.37072	6.3728
MGH53_P10_C08	NA	black	0	0	5.3698
MGH53_P10_C09	0.995635471777	green3	2	6.3014	7.1408
MGH53_P10_C10	NA	black	0	6.7676	0
MGH53_P10_C11	NA	black	0	0	7.2984
MGH53_P10_C12	NA	black	0	0	0.66903
MGH53_P10_D01	NA	black	0	0	7.2811
MGH53_P10_D02	NA	black	0	0	5.8595
MGH53_P10_D03	0.38761003011	green3	2	5.715	6.1477
MGH53_P10_D04	NA	black	0	0	4.907
MGH53_P10_D05	0.567602670006	green3	2	4.2493	0.96051
MGH53_P10_D06	0.0979442475047	green3	2	6.2546	4.6116
MGH53_P10_D07	-0.300913481695	green3	2	3.7579	5.8643
MGH53_P10_D08	NA	black	0	0	6.6608
MGH53_P10_D09	NA	black	0	0	5.9795
MGH53_P10_D12	0.195333651208	green3	2	4.9094	7.6444
MGH53_P10_E01	NA	black	0	5.9021	0
MGH53_P10_E03	0.324095625929	green3	2	6.991	4.948
MGH53_P10_E04	-1.20242171761	red	1	7.3982	1.9084
MGH53_P10_E05	NA	black	0	0	0
MGH53_P10_E06	NA	black	0	0	0.28333
MGH53_P10_E07	NA	black	0	0	5.3232
MGH53_P10_E08	NA	black	0	0	3.8157
MGH53_P10_E09	NA	black	0	0	4.9443
MGH53_P10_E10	NA	black	0	0	5.5723
MGH53_P10_E11	1.03164952991	green3	2	7.3422	6.0889
MGH53_P10_E12	NA	black	0	0	0
MGH53_P10_F01	NA	black	0	0	0
MGH53_P10_F02	NA	black	0	0	5.9966
MGH53_P10_F03	NA	black	0	0	4.8079
MGH53_P10_F04	NA	black	0	0	4.6159
MGH53_P10_F05	-0.174849836727	green3	2	4.3773	7.6301
MGH53_P10_F06	NA	black	0	0	0.55189
MGH53_P10_F07	NA	black	0	0	0.33457
MGH53_P10_F08	-0.0656444915524	green3	2	4.0376	4.8097
MGH53_P10_F09	-2.46713210797	black	0	8.0329	0.29278
MGH53_P10_F10	0.31530147004	green3	2	7.9975	4.6702
MGH53_P10_F12	NA	black	0	0	0.18396
MGH53_P10_G01	NA	black	0	0	0.23634
MGH53_P10_G02	NA	black	0	0	0.24489
MGH53_P10_G03	NA	black	0	5.1325	0
MGH53_P10_G04	0.062141265584	green3	2	6.7276	4.4226
MGH53_P10_G05	NA	black	0	8.4101	0
MGH53_P10_G07	0.64435176956	green3	2	6.8093	5.7307
MGH53_P10_G08	-0.00196286868995	green3	2	4.6947	4.4451
MGH53_P10_G09	NA	black	0	0	6.101
MGH53_P10_G11	0.204349878322	green3	2	6.0758	5.0452
MGH53_P10_H01	-0.154839398323	green3	2	7.2437	3.9398
MGH53_P10_H02	NA	black	0	0	5.5501
MGH53_P10_H04	NA	black	0	0	0.26903
MGH53_P10_H05	NA	black	0	0	5.105
MGH53_P10_H06	-1.90475540215	black	0	1.3144	7.2216
MGH53_P10_H07	0.522154886188	green3	2	7.155	5.2768
MGH53_P10_H08	-0.0859883062684	green3	2	3.965	4.8957
MGH53_P10_H09	0.12048350483	green3	2	3.7503	3.9048
MGH53_P10_H10	0.230229544437	green3	2	5.8785	5.2873
MGH53_P10_H11	NA	black	0	0	5.3101
MGH53_P11_A01	NA	black	0	0	0.18269
MGH53_P11_A02	NA	black	0	0	0
MGH53_P11_A03	NA	black	0	0	4.9703
MGH53_P11_A04	1.76506998979	black	0	8.6791	6.2633
MGH53_P11_A06	-0.332413702081	green3	2	6.7892	3.449
MGH53_P11_A08	NA	black	0	0	6.4809
MGH53_P11_A09	NA	black	0	0	3.7644
MGH53_P11_A10	NA	black	0	0	6.0935
MGH53_P11_A11	NA	black	0	0	0.69777
MGH53_P11_A12	NA	black	0	0	0.37518
MGH53_P11_B01	NA	black	0	0	5.3132
MGH53_P11_B02	-0.292943711945	green3	2	3.8071	5.9017
MGH53_P11_B04	NA	black	0	0	5.0945
MGH53_P11_B05	-0.0225377187613	green3	2	4.6599	6.1099
MGH53_P11_B06	-0.709219125752	green3	2	6.0943	1.2253
MGH53_P11_B07	NA	black	0	0	0.41684
MGH53_P11_B08	-1.73510610626	black	0	1.0022	6.7735
MGH53_P11_B09	NA	black	0	0	5.8652
MGH53_P11_B11	NA	black	0	0	4.2466
MGH53_P11_B12	NA	black	0	0	6.432
MGH53_P11_C01	1.3861975188	green3	2	8.2281	6.0538
MGH53_P11_C02	NA	black	0	0	5.4154
MGH53_P11_C03	0.972706220222	green3	2	7.9558	5.6335
MGH53_P11_C04	0.94315938492	green3	2	6.3739	6.8948
MGH53_P11_C05	NA	black	0	0	5.8163
MGH53_P11_C06	NA	black	0	0	4.7009
MGH53_P11_C07	NA	black	0	0	0.57725
MGH53_P11_C08	NA	black	0	0	0.27262
MGH53_P11_C09	1.91866710743	black	0	9.2067	6.1553
MGH53_P11_C10	-0.0830137354068	green3	2	3.044	4.6753
MGH53_P11_C11	NA	black	0	0	6.2001
MGH53_P11_C12	NA	black	0	0	6.3335
MGH53_P11_D01	0.0773844094872	green3	2	4.7928	7.1218
MGH53_P11_D02	1.15665513475	green3	2	7.3046	6.3335
MGH53_P11_D03	1.07155200616	green3	2	6.9446	6.4996
MGH53_P11_D04	3.09458770109	black	0	1.2467	0.70841
MGH53_P11_D05	-0.00226663918036	green3	2	4.7736	4.8465
MGH53_P11_D07	NA	black	0	0	0.27501
MGH53_P11_D08	NA	black	0	0	0.67446
MGH53_P11_D09	0.333639436459	green3	2	4.3869	1.7433
MGH53_P11_D10	NA	black	0	0	5.2678
MGH53_P11_D11	0.441297223342	green3	2	6.2157	5.7046
MGH53_P11_D12	0.832321799141	green3	2	1.0807	3.5211
MGH53_P11_E01	NA	black	0	0	6.5954
MGH53_P11_E02	NA	black	0	0	0.67807
MGH53_P11_E04	1.0204961376	green3	2	7.584	5.9085
MGH53_P11_E06	NA	black	0	0	6.4468
MGH53_P11_E08	NA	black	0	0	4.841
MGH53_P11_E09	0.104178929882	green3	2	5.1373	5.6136
MGH53_P11_E10	NA	black	0	0	3.1442
MGH53_P11_E11	-1.75152282709	black	0	0.67987	6.626
MGH53_P11_E12	NA	black	0	0	1
MGH53_P11_F01	NA	black	0	0	0.18777
MGH53_P11_F02	-0.828609957636	green3	2	3.2696	7.2581
MGH53_P11_F03	NA	black	0	0	0.42331
MGH53_P11_F04	NA	black	0	0	6.6472
MGH53_P11_F05	0.384723699147	green3	2	5.2724	7.2595
MGH53_P11_F07	-1.65065327761	black	0	7.0194	0.27977
MGH53_P11_F10	NA	black	0	0	4.6436
MGH53_P11_F11	2.57590933296	black	0	8.1098	7.6788
MGH53_P11_F12	1.58604796332	black	0	8.3551	6.2352
MGH53_P11_G01	NA	black	0	0	5.5143
MGH53_P11_G02	NA	black	0	0	5.1977
MGH53_P11_G03	NA	black	0	0	2.5165
MGH53_P11_G04	NA	black	0	0	6.7498
MGH53_P11_G05	NA	black	0	0	6.9428
MGH53_P11_G06	3.44060866855	black	0	0.57046	0.94636
MGH53_P11_G07	NA	black	0	0	7.7365
MGH53_P11_G08	NA	black	0	0	5.7075
MGH53_P11_G09	NA	black	0	0	6.068
MGH53_P11_G10	NA	black	0	0	0
MGH53_P11_G11	NA	black	0	0	6.4636
MGH53_P11_G12	NA	black	0	0	6.7391
MGH53_P11_H01	NA	black	0	0	3.0377
MGH53_P11_H02	-0.747454471706	green3	2	6.6089	2.1509
MGH53_P11_H04	NA	black	0	0	6.3061
MGH53_P11_H05	NA	black	0	0	0.91303
MGH53_P11_H06	NA	black	0	0	0
MGH53_P11_H07	1.14726353133	green3	2	3.6018	0.68347
MGH53_P11_H08	NA	black	0	0	0
MGH53_P11_H09	NA	black	0	0	5.8456
MGH53_P11_H10	NA	black	0	0	4.1454
MGH53_P11_H11	0.0082603034865	green3	2	4.7976	5.4307
MGH53_P11_H12	-1.0829367462	green3	2	0.1903	5.715
MGH53_P9_A01	NA	black	0	0	3.7353
MGH53_P9_A02	NA	black	0	0	0
MGH53_P9_A03	NA	black	0	0	5.7806
MGH53_P9_A04	NA	black	0	0	5.2925
MGH53_P9_A05	NA	black	0	0	0.71545
MGH53_P9_A06	0.585794559504	green3	2	7.6804	5.1697
MGH53_P9_A07	-0.908767594253	green3	2	6.2939	0.9138
MGH53_P9_A08	0.428326960036	green3	2	8.1394	4.8013
MGH53_P9_A09	NA	black	0	0	5.7854
MGH53_P9_A10	NA	black	0	6.2993	0
MGH53_P9_A11	-0.0153313322425	green3	2	4.4726	4.5954
MGH53_P9_A12	1.10018228294	green3	2	6.3146	7.3872
MGH53_P9_B01	NA	black	0	0	4.6971
MGH53_P9_B02	-0.00205855280893	green3	2	4.7532	5.408
MGH53_P9_B03	NA	black	0	0	0.47301
MGH53_P9_B04	NA	black	0	0	4.2612
MGH53_P9_B05	NA	black	0	0	5.4783
MGH53_P9_B06	0.43325627258	green3	2	6.6908	5.3294
MGH53_P9_B07	NA	black	0	0	0.4049
MGH53_P9_B08	0.263718022611	green3	2	5.771	5.5365
MGH53_P9_B09	-0.0792797085546	green3	2	6.6906	4.0699
MGH53_P9_B11	NA	black	0	0	1.988
MGH53_P9_B12	NA	black	0	7.5906	0
MGH53_P9_C01	NA	black	0	0	6.1572
MGH53_P9_C02	0.155780561856	green3	2	4.8589	7.5981
MGH53_P9_C03	-0.360093729188	green3	2	3.2098	5.5407
MGH53_P9_C04	NA	black	0	6.2883	0
MGH53_P9_C05	-0.064727340885	green3	2	3.8382	4.7294
MGH53_P9_C06	NA	black	0	0	0.93508
MGH53_P9_C07	-0.038764292693	green3	2	4.6103	6.5826
MGH53_P9_C08	NA	black	0	0	0
MGH53_P9_C09	NA	black	0	0	6.2432
MGH53_P9_C10	NA	black	0	5.2776	0
MGH53_P9_C11	0.0539730364592	green3	2	5.8168	4.5675
MGH53_P9_C12	-0.492923596947	green3	2	1.1117	5.183
MGH53_P9_D01	NA	black	0	0	5.4153
MGH53_P9_D02	NA	black	0	0	5.0593
MGH53_P9_D03	0.718090545892	green3	2	4.0942	0.81394
MGH53_P9_D04	-0.0232690829387	green3	2	5.576	4.1796
MGH53_P9_D05	NA	black	0	0	6.0498
MGH53_P9_D08	NA	black	0	5.9493	0
MGH53_P9_D09	NA	black	0	0	0
MGH53_P9_D10	NA	black	0	0	6.4066
MGH53_P9_D11	NA	black	0	0	5.2213
MGH53_P9_D12	NA	black	0	0	5.9665
MGH53_P9_F04	NA	black	0	0	4.5551
MGH53_P9_F05	NA	black	0	0	0.89064
MGH53_P9_F06	3.14878198652	black	0	0.60122	1.2179
MGH53_P9_F07	0.233024021555	green3	2	5.1094	6.874
MGH53_P9_F08	NA	black	0	0	4.9951
MGH53_P9_F09	NA	black	0	4.7903	0
MGH53_P9_F10	-0.399338117636	green3	2	5.9161	2.3843
MGH53_P9_F11	-1.30608869137	red	1	7.4115	1.7084
MGH53_P9_F12	-1.4370047976	green3	2	2.211	7.2624
MGH53_P9_G01	NA	black	0	0	3.9963
MGH53_P9_G02	-0.476039742244	green3	2	7.8889	3.4685
MGH53_P9_G03	-1.31382374026	red	1	2.7396	7.7472
MGH53_P9_G04	-1.04964676364	green3	2	6.964	1.7736
MGH53_P9_G07	NA	black	0	0	1.4558
MGH53_P9_G08	NA	black	0	0	5.7871
MGH53_P9_G09	NA	black	0	6.3329	0
MGH53_P9_G12	-1.83648102777	black	0	7.324	0.42868
MGH53_P9_H01	NA	black	0	0	3.2247
MGH53_P9_H02	NA	black	0	0	0
MGH53_P9_H03	-0.126817185468	green3	2	5.3903	3.1268
MGH53_P9_H04	NA	black	0	0.65168	0
MGH53_P9_H05	NA	black	0	0	5.0937
MGH53_P9_H06	1.04445896531	green3	2	7.8898	5.7701
MGH53_P9_H07	-0.138355229218	green3	2	3.4783	4.9273
MGH53_P9_H08	NA	black	0	0	0
MGH53_P9_H09	-0.76290095395	green3	2	1.2345	5.5636
MGH53_P9_H10	NA	black	0	0	0.4351
MGH53_P9_H11	-0.00104124062736	green3	2	4.7888	4.7496
MGH53_P9_H12	0.837414908848	green3	2	8.2724	5.3152
MGH53_P4_A07	-0.183815126304	green3	2	3.985	5.5276
MGH53_P4_B01	-1.46685344733	green3	2	0.88127	6.3655
MGH53_P4_B02	NA	black	0	0	0
MGH53_P4_B08	-0.148795175943	green3	2	4.3071	6.0706
MGH53_P4_B09	-1.25969752949	red	1	0.66266	6.0309
MGH53_P4_B10	-1.7120099047	black	0	8.8785	2.1084
MGH53_P4_B11	0.0791989873913	green3	2	5.8424	4.6728
MGH53_P4_C03	NA	black	0	0	4.7416
MGH53_P4_C11	NA	black	0	0	1.2085
MGH53_P4_C12	0.6141962479	green3	2	6.2759	6.1452
MGH53_P4_D04	0.715449563838	green3	2	7.633	5.3956
MGH53_P4_D05	NA	black	0	0	0
MGH53_P4_D09	1.6408679613	black	0	8.0932	6.4736
MGH53_P4_E01	NA	black	0	0	3.8664
MGH53_P4_E02	NA	black	0	0	0
MGH53_P4_E07	NA	black	0	5.9373	0
MGH53_P4_E08	NA	black	0	0	4.1528
MGH53_P4_E09	-0.933671464021	green3	2	6.1546	0.25822
MGH53_P4_F01	0.610147572106	green3	2	6.1373	6.3063
MGH53_P4_F02	-0.522219728556	green3	2	5.6981	0.51803
MGH53_P4_F08	NA	black	0	0	5.6245
MGH53_P4_F11	NA	black	0	5.6977	0
MGH53_P4_G02	-0.1185884764	green3	2	3.7905	4.9749
MGH53_P4_G05	NA	black	0	0	4.1507
MGH53_P4_G07	-1.24016270007	red	1	6.5345	0.3115
MGH53_P4_G08	NA	black	0	0	6.1269
MGH53_P4_G09	-1.7558803237	black	0	0.1137	6.3998
MGH53_P4_H10	NA	black	0	0	5.3296
MGH53_P4_H11	NA	black	0	0	6.5064
MGH53_P4_H12	4.52599599269	black	0	0.14535	0.27143
MGH54_P14_A01	NA	black	0	0	5.6272
MGH54_P14_A02	NA	black	0	7.2199	0
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	1.18148679525	green3	2	3.6836	0.38736
MGH54_P14_A05	-1.51455540632	black	0	0.20789	6.1755
MGH54_P14_A06	NA	black	0	0	5.4099
MGH54_P14_A07	NA	black	0	0	4.8063
MGH54_P14_A08	NA	black	0	0	5.359
MGH54_P14_A09	NA	black	0	0	4.159
MGH54_P14_A10	NA	black	0	0	5.4073
MGH54_P14_A11	NA	black	0	0	4.1403
MGH54_P14_A12	NA	black	0	0	6.4578
MGH54_P14_B01	1.78217800919	black	0	7.1686	7.5542
MGH54_P14_B02	0.2632225834	green3	2	5.3013	6.4083
MGH54_P14_B03	NA	black	0	0	0
MGH54_P14_B04	-0.958692688705	green3	2	0.79743	5.7082
MGH54_P14_B05	-0.0177184080871	green3	2	3.6527	4.495
MGH54_P14_B06	NA	black	0	0	5.2681
MGH54_P14_B07	NA	black	0	0	0.39726
MGH54_P14_B08	NA	black	0	0	5.4394
MGH54_P14_B09	NA	black	0	0	5.9312
MGH54_P14_B10	-0.0588776914511	green3	2	4.4553	5.2582
MGH54_P14_B11	-0.0864581441461	green3	2	4.4225	5.6268
MGH54_P14_B12	NA	black	0	4.738	0
MGH54_P14_C01	NA	black	0	0	5.2588
MGH54_P14_C02	NA	black	0	7.9972	0
MGH54_P14_C03	-0.364089442054	green3	2	3.2992	5.6202
MGH54_P14_C04	0.00812951045241	green3	2	4.9273	4.6745
MGH54_P14_C05	-0.138057289002	green3	2	2.4759	4.7614
MGH54_P14_C06	-0.0148419397579	green3	2	4.6673	4.9394
MGH54_P14_C07	NA	black	0	0.68706	0
MGH54_P14_C08	NA	black	0	0	3.1465
MGH54_P14_C09	-0.683217798572	green3	2	2.7742	6.1169
MGH54_P14_C10	NA	black	0	0.32308	0
MGH54_P14_C11	-1.12076914081	red	1	0.26424	5.7703
MGH54_P14_C12	NA	black	0	0	0.48543
MGH54_P14_D01	-0.024797852098	green3	2	4.647	5.3558
MGH54_P14_D02	0.284031957129	green3	2	5.9271	5.4526
MGH54_P14_D03	0.35237149548	green3	2	6.5836	5.1921
MGH54_P14_D04	NA	black	0	0	6.084
MGH54_P14_D05	0.586960146918	green3	2	4.2341	0.9222
MGH54_P14_D06	-0.156365829688	green3	2	4.2742	6.0168
MGH54_P14_D07	-0.0171991568587	green3	2	4.6785	5.9734
MGH54_P14_D08	NA	black	0	0	5.0819
MGH54_P14_D09	NA	black	0	0	5.5314
MGH54_P14_D10	1.28948352154	green3	2	7.6552	6.2811
MGH54_P14_D11	NA	black	0	6.4111	0
MGH54_P14_D12	0.23924744089	green3	2	3.1766	3.7794
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	0.0806959433914	green3	2	5.126	5.3947
MGH54_P14_E03	NA	black	0	0	3.8254
MGH54_P14_E04	NA	black	0	0	5.8337
MGH54_P14_E05	NA	black	0	0	6.0578
MGH54_P14_E06	NA	black	0	0	6.0788
MGH54_P14_E07	-1.17336547841	red	1	6.5329	0.55876
MGH54_P14_E08	NA	black	0	0	0
MGH54_P14_E09	NA	black	0	0	0.31034
MGH54_P14_E10	-0.178791286401	green3	2	4.3275	6.7556
MGH54_P14_E11	NA	black	0	0	5.0364
MGH54_P14_E12	NA	black	0	0	6.2157
MGH54_P14_F01	-0.355936320527	green3	2	6.4205	3.1894
MGH54_P14_F02	NA	black	0	0	7.0973
MGH54_P14_F03	NA	black	0	0	6.7542
MGH54_P14_F04	NA	black	0	0	0.5888
MGH54_P14_F06	NA	black	0	0	2.5654
MGH54_P14_F07	NA	black	0	0	0
MGH54_P14_F08	NA	black	0	5.8041	0
MGH54_P14_F09	NA	black	0	0	3.8827
MGH54_P14_F10	NA	black	0	0	6.1345
MGH54_P14_F11	NA	black	0	0	0.5509
MGH54_P14_G01	NA	black	0	7.0157	0
MGH54_P14_G02	NA	black	0	0	0.48027
MGH54_P14_G03	-0.344889835111	green3	2	3.9345	6.5389
MGH54_P14_G04	NA	black	0	0	1.319
MGH54_P14_G05	NA	black	0	0	5.8886
MGH54_P14_G06	NA	black	0	0	4.9911
MGH54_P14_G07	0.360322126257	green3	2	6.0258	5.6306
MGH54_P14_G08	NA	black	0	0	0
MGH54_P14_G09	-0.00231840660559	green3	2	0.28451	4.5945
MGH54_P14_G10	-0.087555400441	green3	2	6.5464	4.037
MGH54_P14_G11	0.141857767447	green3	2	6.3492	4.7195
MGH54_P14_G12	-0.322139323926	green3	2	0.543	4.9357
MGH54_P14_H01	1.69490025831	black	0	6.5355	8.3687
MGH54_P14_H02	NA	black	0	0	5.0434
MGH54_P14_H03	NA	black	0	0	0
MGH54_P14_H04	0.931531368215	green3	2	5.8636	7.8302
MGH54_P14_H05	NA	black	0	0	5.7158
MGH54_P14_H06	NA	black	0	0	1.406
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	1.09143320632	green3	2	3.8124	0.3173
MGH54_P14_H09	-0.204462174504	green3	2	4.2281	6.4195
MGH54_P14_H10	NA	black	0	0	6.4605
MGH54_P14_H11	NA	black	0	0	4.8251
MGH54_P14_H12	-0.00556493739915	green3	2	4.3511	4.4443
MGH54_P15_A02	NA	black	0	7.1458	0
MGH54_P15_A03	NA	black	0	0	6.4633
MGH54_P15_A04	NA	black	0	0	5.5443
MGH54_P15_A05	NA	black	0	0	7.0555
MGH54_P15_A06	NA	black	0	0	5.8715
MGH54_P15_A07	NA	black	0	6.4197	0
MGH54_P15_A08	NA	black	0	0	5.9067
MGH54_P15_A09	-0.363165781283	green3	2	3.5484	5.8661
MGH54_P15_A10	NA	black	0	0	6.8445
MGH54_P15_A11	1.33063936815	green3	2	3.4725	0.47923
MGH54_P15_A12	-0.216163026841	green3	2	3.1733	5.0787
MGH54_P15_B01	NA	black	0	0	4.1521
MGH54_P15_B02	NA	black	0	0	4.1232
MGH54_P15_B03	-0.13557247333	green3	2	3.3993	4.8931
MGH54_P15_B04	0.691513265668	green3	2	6.8237	5.8223
MGH54_P15_B05	NA	black	0	0	5.3342
MGH54_P15_B06	NA	black	0	0	4.9789
MGH54_P15_B07	NA	black	0	0	0
MGH54_P15_B09	NA	black	0	0	5.6557
MGH54_P15_B10	NA	black	0	0	5.5883
MGH54_P15_B11	NA	black	0	3.8529	0
MGH54_P15_C01	-0.155174944425	green3	2	3.8873	5.2349
MGH54_P15_C02	1.112067182	green3	2	6.8832	6.6435
MGH54_P15_C03	NA	black	0	0	5.9661
MGH54_P15_C04	NA	black	0	0	6.4251
MGH54_P15_C05	NA	black	0	0	4.5319
MGH54_P15_C06	NA	black	0	0	0.40054
MGH54_P15_C07	NA	black	0	1.5912	0
MGH54_P15_C08	NA	black	0	0	5.4264
MGH54_P15_C09	-0.209622349664	green3	2	4.1641	6.1799
MGH54_P15_C10	-0.790570383885	green3	2	0.90458	5.5261
MGH54_P15_C11	1.34930945439	green3	2	7.2153	6.7491
MGH54_P15_C12	NA	black	0	0.23511	0
MGH54_P15_D01	-1.15706659602	red	1	7.0061	1.5568
MGH54_P15_D02	NA	black	0	0	5.3966
MGH54_P15_D03	0.588222713706	green3	2	6.5227	5.8278
MGH54_P15_D04	-0.817250498844	green3	2	2.9067	6.6131
MGH54_P15_D05	0.217246722698	green3	2	5.6539	5.4638
MGH54_P15_D07	0.266971633093	green3	2	7.0957	4.7971
MGH54_P15_D08	NA	black	0	4.8489	0
MGH54_P15_D09	NA	black	0	0	0
MGH54_P15_D10	NA	black	0	0	5.6458
MGH54_P15_D11	0.301734152544	green3	2	6.0912	5.3699
MGH54_P15_D12	NA	black	0	0	5.3177
MGH54_P15_E01	NA	black	0	0	5.8344
MGH54_P15_E02	NA	black	0	4.4872	0
MGH54_P15_E03	NA	black	0	0	6.6615
MGH54_P15_E04	NA	black	0	0	4.7914
MGH54_P15_E05	NA	black	0	0	5.0742
MGH54_P15_E06	NA	black	0	3.2504	0
MGH54_P15_E07	-0.334867390939	green3	2	3.2777	5.5059
MGH54_P15_E08	NA	black	0	0	6.6799
MGH54_P15_E09	NA	black	0	0	4.9289
MGH54_P15_E10	NA	black	0	7.0957	0
MGH54_P15_E11	0.0423571815766	green3	2	5.0582	5.0742
MGH54_P15_E12	NA	black	0	0	3.7007
MGH54_P15_F01	NA	black	0	0	4.3592
MGH54_P15_F02	NA	black	0	6.8249	0
MGH54_P15_F03	NA	black	0	0	5.0314
MGH54_P15_F04	NA	black	0	0	5.5026
MGH54_P15_F05	0.182086260083	green3	2	5.7442	5.201
MGH54_P15_F06	-0.518846689025	green3	2	3.5056	6.473
MGH54_P15_F07	0.77797545872	green3	2	7.5747	5.5238
MGH54_P15_F08	NA	black	0	0	6.0758
MGH54_P15_F09	NA	black	0	0	4.5573
MGH54_P15_F10	NA	black	0	0	5.7099
MGH54_P15_F11	-0.00435320906899	green3	2	2.0004	4.5135
MGH54_P15_F12	NA	black	0	0	6.5924
MGH54_P15_G03	NA	black	0	0	6.2684
MGH54_P15_G04	-0.149714266813	green3	2	2.9377	4.8377
MGH54_P15_G05	1.86211730832	black	0	7.9031	6.9203
MGH54_P15_G06	NA	black	0	0	5.8071
MGH54_P15_G07	-0.0188426912958	green3	2	4.3256	4.5717
MGH54_P15_G08	0.0426618372083	green3	2	6.231	4.4364
MGH54_P15_G09	2.69411723099	black	0	2.0878	0.25096
MGH54_P15_G10	NA	black	0	0	0
MGH54_P15_G11	NA	black	0	0	6.0552
MGH54_P15_G12	NA	black	0	0	0.5509
MGH54_P15_H01	NA	black	0	0	0.89142
MGH54_P15_H03	-0.0460340806806	green3	2	4.297	4.8235
MGH54_P15_H04	NA	black	0	0	4.015
MGH54_P15_H05	NA	black	0	0	4.8197
MGH54_P15_H06	NA	black	0	5.9744	0
MGH54_P15_H07	NA	black	0	0	3.419
MGH54_P15_H08	NA	black	0	0	6.0647
MGH54_P15_H09	NA	black	0	0	5.4643
MGH54_P15_H10	NA	black	0	0	5.5865
MGH54_P15_H11	NA	black	0	6.5899	0
MGH54_P15_H12	NA	black	0	0	4.423
MGH54_P16_A01	NA	black	0	0	5.561
MGH54_P16_A02	NA	black	0	0	6.2174
MGH54_P16_A04	-0.606357129203	green3	2	5.9034	1.0895
MGH54_P16_A05	NA	black	0	0	4.2699
MGH54_P16_A06	0.950797484292	green3	2	5.9268	7.7402
MGH54_P16_A07	NA	black	0	0	6.6026
MGH54_P16_A08	NA	black	0	0	5.5729
MGH54_P16_A09	NA	black	0	0	2.3051
MGH54_P16_A10	NA	black	0	0	4.8893
MGH54_P16_A11	0.824947168224	green3	2	7.4838	5.6486
MGH54_P16_A12	-0.406767315408	green3	2	2.3042	5.2658
MGH54_P16_B01	0.144293839393	green3	2	5.7515	5.02
MGH54_P16_B02	-0.230983042687	green3	2	4.0069	5.8994
MGH54_P16_B03	NA	black	0	0	4.217
MGH54_P16_B04	NA	black	0	0	6.2434
MGH54_P16_B05	0.344721164678	green3	2	6.6473	5.14
MGH54_P16_B06	0.223241495262	green3	2	2.8791	3.9302
MGH54_P16_B07	-0.13230026975	green3	2	0.21288	4.7312
MGH54_P16_B08	NA	black	0	7.1065	0
MGH54_P16_B09	-0.497899240145	green3	2	5.6579	0.41792
MGH54_P16_B10	-0.659332281664	green3	2	2.5641	5.9064
MGH54_P16_B11	NA	black	0	0	0
MGH54_P16_B12	0.124998243339	green3	2	5.1292	5.845
MGH54_P16_C01	0.166007898938	green3	2	5.044	6.5768
MGH54_P16_C02	0.0762500423079	green3	2	4.9248	6.114
MGH54_P16_C03	-0.322301158099	green3	2	3.7363	5.9417
MGH54_P16_C04	-0.593598306434	green3	2	0.25096	5.2108
MGH54_P16_C05	NA	black	0	0	5.1268
MGH54_P16_C06	NA	black	0	0	0.38736
MGH54_P16_C07	NA	black	0	0	6.1028
MGH54_P16_C08	NA	black	0	0	0
MGH54_P16_C09	NA	black	0	0	4.3501
