Cell_name	Zvalue	Color	Cluster	F3	REL
MGH54_P13_E11	NA	black	0	0	0.48543
MGH54_P13_E12	0.10035331686	blue	3	0.40708	0.82782
MGH54_P13_F01	NA	black	0	0	0.81065
MGH54_P13_F02	0.0358989044474	blue	3	0.40817	1.0475
MGH54_P13_F03	0.321225565441	blue	3	0.28924	0.25217
MGH54_P13_F04	NA	black	0	1.1998	0
MGH54_P13_F05	0.174516351003	blue	3	0.5955	0.28688
MGH54_P13_F06	0.209283671695	blue	3	0.52707	0.26664
MGH54_P13_F07	NA	black	0	0	0
MGH54_P13_F08	NA	black	0	0	0
MGH54_P13_F09	NA	black	0	0	0.24367
MGH54_P13_F10	NA	black	0	0.63877	0
MGH54_P13_F11	NA	black	0	2.8974	0
MGH54_P13_F12	NA	black	0	0.99132	0
MGH54_P13_G01	NA	black	0	0	0
MGH54_P13_G02	0.03068267048	blue	3	0.84318	0.76469
MGH54_P13_G03	NA	black	0	0	0.52807
MGH54_P13_G05	NA	black	0	0.52607	0
MGH54_P13_G06	-0.766389846111	red	1	0.338	3.4445
MGH54_P13_G07	-1.86715381957	black	0	6.2328	0.49262
MGH54_P13_G08	-0.461693021998	red	1	0.32308	2.5218
MGH54_P13_G09	NA	black	0	0	1.9385
MGH54_P13_G10	NA	black	0	6.0266	0
MGH54_P13_G11	NA	black	0	0	0
MGH54_P13_G12	NA	black	0	0	1.2732
MGH54_P13_H02	NA	black	0	0	0.46571
MGH54_P13_H03	NA	black	0	0	1.1648
MGH54_P13_H04	0.0491220935357	blue	3	0.1865	1.0468
MGH54_P13_H05	NA	black	0	0	0
MGH54_P13_H06	NA	black	0	0	0.38957
MGH54_P13_H07	NA	black	0	0	0
MGH54_P13_H08	NA	black	0	0	0
MGH54_P13_H09	NA	black	0	0	0.69243
MGH54_P13_H10	NA	black	0	0	0.50487
MGH54_P13_H11	NA	black	0	0	0
MGH60_P4_A01	NA	black	0	0	0.55189
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	NA	black	0	0.59932	0
MGH60_P4_A04	NA	black	0	0	0.41576
MGH60_P4_A05	NA	black	0	0	0.8844
MGH60_P4_A06	NA	black	0	0	3.5525
MGH60_P4_A07	NA	black	0	0	0.87027
MGH60_P4_A08	NA	black	0	4.8293	0
MGH60_P4_A09	NA	black	0	0	0.52907
MGH60_P4_A10	NA	black	0	0	0.49467
MGH60_P4_A11	-0.0904582025676	blue	3	1.3635	0.68796
MGH60_P4_A12	NA	black	0	0	0.85758
MGH60_P4_B01	NA	black	0	0	0.16864
MGH60_P4_B02	-0.0847301197802	blue	3	1.3934	0.75275
MGH60_P4_B03	-0.385832603012	red	1	0.86315	5.8484
MGH60_P4_B04	NA	black	0	0	1.0545
MGH60_P4_B05	NA	black	0	0	0.55287
MGH60_P4_B06	-0.000113038478113	blue	3	1.9833	1.1801
MGH60_P4_B07	NA	black	0	0	0
MGH60_P4_B08	NA	black	0	0	0
MGH60_P4_B09	NA	black	0	0	0.78827
MGH60_P4_B10	NA	black	0	0.32654	0
MGH60_P4_B11	NA	black	0	0.6951	0
MGH60_P4_B12	NA	black	0	0	0.61918
MGH60_P4_C01	NA	black	0	0	0.83754
MGH60_P4_C02	0.114440728511	blue	3	0.60122	0.58592
MGH60_P4_C03	7.99539175054	black	0	5.1258	5.1249
MGH60_P4_C04	0.289520832951	blue	3	0.33228	0.28924
MGH60_P4_C05	0.078377813235	blue	3	0.54003	0.82538
MGH60_P4_C06	NA	black	0	0.38405	0
MGH60_P4_C07	NA	black	0	0.62199	0
MGH60_P4_C09	NA	black	0	0	2.8424
MGH60_P4_C11	NA	black	0	0	0
MGH60_P4_C12	NA	black	0	0.27501	0
MGH60_P4_D01	NA	black	0	0.30918	0
MGH60_P4_D02	NA	black	0	0	0
MGH60_P4_D03	NA	black	0	0	2.6697
MGH60_P4_D04	NA	black	0	0.43189	0
MGH60_P4_D05	-0.0247928734692	blue	3	1.0724	0.5568
MGH60_P4_D06	NA	black	0	0	0
MGH60_P4_D07	NA	black	0	0	0.73725
MGH60_P4_D08	NA	black	0	0	0
MGH60_P4_D10	-0.203310280863	red	1	0.59646	2.1702
MGH60_P4_D12	NA	black	0	0	0.94336
MGH60_P4_E01	NA	black	0	0	0
MGH60_P4_E02	NA	black	0	0	2.4147
MGH60_P4_E03	0.0439603864242	blue	3	0.852	0.54498
MGH60_P4_E04	0.216528694838	blue	3	0.44148	0.38184
MGH60_P4_E05	NA	black	0	0	0
MGH60_P4_E06	NA	black	0	0	0
MGH60_P4_E07	NA	black	0	0	3.898
MGH60_P4_E08	NA	black	0	0	0.95084
MGH60_P4_E09	NA	black	0	5.6341	0
MGH60_P4_E11	NA	black	0	0	0
MGH60_P4_E12	NA	black	0	0	0
MGH60_P4_F01	NA	black	0	0	0.49774
MGH60_P4_F02	0.284071286671	blue	3	0.088142	0.53903
MGH60_P4_F03	NA	black	0	0	0.50386
MGH60_P4_F04	-1.42127012233	black	0	6.2831	0.66903
MGH60_P4_F05	NA	black	0	0	0
MGH60_P4_F06	NA	black	0	0	0.47716
MGH60_P4_F07	NA	black	0	0	0
MGH60_P4_F08	5.57209299988	black	0	5.251	3.8459
MGH60_P4_F09	NA	black	0	0	0
MGH60_P4_F10	NA	black	0	0	0
MGH60_P4_F11	NA	black	0	4.4096	0
MGH60_P4_F12	NA	black	0	0	0.73292
MGH60_P4_G01	0.453966197521	blue	3	0.13093	0.10969
MGH60_P4_G02	NA	black	0	0	2.4494
MGH60_P4_G03	0.0965967364256	blue	3	0.77568	0.27143
MGH60_P4_G04	0.407369987997	blue	3	0.16479	0.18015
MGH60_P4_G05	NA	black	0	6.2795	0
MGH60_P4_G06	NA	black	0	6.7003	0
MGH60_P4_G07	NA	black	0	0	0.42761
MGH60_P4_G08	-1.73928899878	black	0	5.4355	0.41792
MGH60_P4_G09	NA	black	0	0	1.642
MGH60_P4_G10	NA	black	0	0	0.36401
MGH60_P4_G11	NA	black	0	0	0.71984
MGH60_P4_G12	3.73610224647	black	0	3.1008	4.7935
MGH60_P4_H01	NA	black	0	0	0.4957
MGH60_P4_H03	1.27729380039	black	0	2.6196	2.7704
MGH60_P4_H04	NA	black	0	0	0.37962
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	0.73205
MGH60_P4_H08	-1.10806744391	black	0	4.6995	0.59932
MGH60_P4_H09	NA	black	0	0	0
MGH60_P4_H10	NA	black	0	0	0
MGH60_P4_H11	7.51538641131	black	0	5.1585	4.8574
MGH60_P4_H12	-0.0372484617433	blue	3	0.38405	1.291
MGH60_P5_A01	NA	black	0	0	0.69777
MGH60_P5_A02	0.409522306372	blue	3	3.3613	1.5366
MGH60_P5_A03	NA	black	0	0.584	0
MGH60_P5_A04	NA	black	0	0	1.0186
MGH60_P5_A05	-0.319656114298	red	1	4.7566	1.0286
MGH60_P5_A06	NA	black	0	0	0
MGH60_P5_A07	NA	black	0	0	0.19283
MGH60_P5_A08	NA	black	0	1.4441	0
MGH60_P5_A09	-1.19365623208	black	0	0.31267	4.5518
MGH60_P5_A10	1.13707334463	black	0	2.936	2.3651
MGH60_P5_A11	NA	black	0	0	0.84238
MGH60_P5_A12	-1.29634572767	black	0	6.4082	0.72857
MGH60_P5_B01	0.0342592063972	blue	3	0.49467	1.0335
MGH60_P5_B02	1.07705136299	black	0	4.8868	1.7557
MGH60_P5_B03	NA	black	0	0	3.1311
MGH60_P5_B04	NA	black	0	0	2.8663
MGH60_P5_B05	0.0759307368785	blue	3	1.0635	4.8242
MGH60_P5_B06	NA	black	0	0	0
MGH60_P5_B07	NA	black	0	0	0
MGH60_P5_B08	NA	black	0	2.7895	0
MGH60_P5_B09	-0.0339212055773	blue	3	1.2394	0.8984
MGH60_P5_B10	NA	black	0	0	0.92144
MGH60_P5_B12	0.259888584039	blue	3	0.49467	0.11902
MGH60_P5_C01	-0.230831985803	red	1	1.8307	0.62854
MGH60_P5_C02	NA	black	0	0	0.23143
MGH60_P5_C03	-0.498306139597	red	1	2.1881	0.34937
MGH60_P5_C04	NA	black	0	0.68616	0
MGH60_P5_C05	0.0368473366238	blue	3	1.0676	2.3428
MGH60_P5_C06	NA	black	0	0.73118	0
MGH60_P5_C07	NA	black	0	0	0.73466
MGH60_P5_C08	NA	black	0	0.49978	0
MGH60_P5_C09	NA	black	0	0	0.7966
MGH60_P5_C10	NA	black	0	0.68885	0
MGH60_P5_C11	0.159060950981	blue	3	1.2041	2.7951
MGH60_P5_C12	NA	black	0	0	0.25459
MGH60_P5_D01	NA	black	0	4.3	0
MGH60_P5_D02	NA	black	0	0	0
MGH60_P5_D03	NA	black	0	0	1.1718
MGH60_P5_D04	NA	black	0	0	0
MGH60_P5_D05	NA	black	0	0	5.864
MGH60_P5_D06	NA	black	0	0.66357	0
MGH60_P5_D07	NA	black	0	0.9568	0
MGH60_P5_D08	NA	black	0	0	1.0286
MGH60_P5_D09	NA	black	0	0	0
MGH60_P5_D10	NA	black	0	0	0
MGH60_P5_D11	NA	black	0	0	0
MGH60_P5_D12	NA	black	0	0	0
MGH60_P5_E01	0.173953498133	blue	3	0.50995	0.44784
MGH60_P5_E02	NA	black	0	0	0
MGH60_P5_E03	0.0981085297651	blue	3	0.76214	0.31267
MGH60_P5_E04	0.0335734913717	blue	3	1.1493	1.6229
MGH60_P5_E05	NA	black	0	5.7668	0
MGH60_P5_E06	NA	black	0	0	1.4404
MGH60_P5_E07	NA	black	0	0	3.8805
MGH60_P5_E08	NA	black	0	0	0
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	2.4303
MGH60_P5_E11	NA	black	0	0	0
MGH60_P5_E12	0.260647854476	blue	3	0.17632	0.52907
MGH60_P5_F01	-0.00191180028284	blue	3	0.76214	1.1884
MGH60_P5_F02	-0.0240453197972	blue	3	1.0043	4.4333
MGH60_P5_F03	NA	black	0	0	0
MGH60_P5_F04	NA	black	0	0	0
MGH60_P5_F05	NA	black	0	0	0
MGH60_P5_F06	0.138306343623	blue	3	0.50894	0.59837
MGH60_P5_F07	0.198318852088	blue	3	0.419	0.47716
MGH60_P5_F08	NA	black	0	0	0
MGH60_P5_F09	NA	black	0	0	0.97306
MGH60_P5_F11	NA	black	0	0	0
MGH60_P5_F12	0.40122503043	blue	3	0.056584	0.30801
MGH60_P5_G01	NA	black	0	0	0.22651
MGH60_P5_G02	NA	black	0	0	0
MGH60_P5_G03	NA	black	0	0	0.51299
MGH60_P5_G04	-1.23563144992	black	0	5.6164	0.66812
MGH60_P5_G05	0.132246364761	blue	3	0.56949	0.54498
MGH60_P5_G06	NA	black	0	1.1003	0
MGH60_P5_G07	NA	black	0	0	0
MGH60_P5_G08	NA	black	0	0	0
MGH60_P5_G09	NA	black	0	0	3.8277
MGH60_P5_G10	0.2897822324	blue	3	0.30451	0.32423
MGH60_P5_G11	2.51709863907	black	0	4.3955	2.6859
MGH60_P5_G12	-1.76840136822	black	0	4.6297	0.22404
MGH60_P5_H01	NA	black	0	0	0.069015
MGH60_P5_H02	0.398646277888	blue	3	0.19283	0.16736
MGH60_P5_H03	NA	black	0	0.43189	0
MGH60_P5_H04	NA	black	0	0	0.42546
MGH60_P5_H05	-0.633924495857	red	1	0.42438	3.331
MGH60_P5_H06	-0.363839402347	red	1	0.22033	2.0983
MGH60_P5_H07	0.311210333177	blue	3	0.22774	0.35276
MGH60_P5_H08	-0.378435258961	red	1	5.4742	1.0342
MGH60_P5_H09	1.60173923142	black	0	4.679	2.0721
MGH60_P5_H10	NA	black	0	0	0.84479
MGH60_P5_H11	NA	black	0	2.5619	0
MGH60_P5_H12	0.358622259625	blue	3	0.16092	0.30334
MGH60_P6_A01	NA	black	0	0	0
MGH60_P6_A02	0.010266411229	blue	3	1.8785	1.2029
MGH60_P6_A03	0.160623785692	blue	3	0.53107	0.47301
MGH60_P6_A04	NA	black	0	0	0.338
MGH60_P6_A05	0.136761907889	blue	3	0.25217	0.79992
MGH60_P6_A06	NA	black	0	0	0.38626
MGH60_P6_A07	-0.357152205282	red	1	2.0391	0.49876
MGH60_P6_A08	0.158427966193	blue	3	0.53605	0.47508
MGH60_P6_A09	NA	black	0	0.63784	0
MGH60_P6_A10	1.4717998976	black	0	6.0217	1.7966
MGH60_P6_A11	0.505056157347	blue	3	2.3411	1.937
MGH60_P6_A12	NA	black	0	0.62854	0
MGH60_P6_B01	0.0170478005397	blue	3	0.77737	1.0158
MGH60_P6_B03	NA	black	0	0	0
MGH60_P6_B04	NA	black	0	0	0
MGH60_P6_B05	NA	black	0	0.5509	0
MGH60_P6_B06	0.10517054249	blue	3	0.5955	0.64155
MGH60_P6_B07	NA	black	0	0	0.4813
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	0.51803
MGH60_P6_B10	NA	black	0	0	1.0115
MGH60_P6_B11	NA	black	0	6.4467	0
MGH60_P6_B12	0.319281305488	blue	3	0.3774	0.12565
MGH60_P6_C02	NA	black	0	0	0
MGH60_P6_C03	NA	black	0	0	0
MGH60_P6_C05	-1.46693991944	black	0	5.7896	0.59168
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	2.8854	0
MGH60_P6_C09	NA	black	0	0	0
MGH60_P6_C10	NA	black	0	0	0
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	NA	black	0	0	0
MGH60_P6_D03	-0.00122712414299	blue	3	1.1985	1.1629
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0.64985	0
MGH60_P6_D07	-0.706178796472	red	1	3.0496	0.5008
MGH60_P6_D08	NA	black	0	0.48749	0
MGH60_P6_D09	0.0443243353489	blue	3	0.86631	0.46467
MGH60_P6_D11	NA	black	0	0	2.5639
MGH60_P6_D12	NA	black	0	0.33457	0
MGH60_P6_E01	NA	black	0	0	0.71633
MGH60_P6_E02	NA	black	0	0	0
MGH60_P6_E03	NA	black	0	5.4673	0
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	NA	black	0	0	5.2775
MGH60_P6_E06	NA	black	0	0	0.89685
MGH60_P6_E07	-0.315610998354	red	1	1.7761	0.37518
MGH60_P6_E08	-1.21318254693	black	0	0.2762	4.4412
MGH60_P6_E09	NA	black	0	0	0.78073
MGH60_P6_E10	NA	black	0	2.4777	0
MGH60_P6_E11	-0.549521396417	red	1	0.40599	2.9928
MGH60_P6_E12	NA	black	0	0	4.9531
MGH60_P6_F02	NA	black	0	0	0.95531
MGH60_P6_F03	NA	black	0	0	1.9011
MGH60_P6_F04	0.101227706095	blue	3	3.092	1.2845
MGH60_P6_F05	NA	black	0	0	0.43403
MGH60_P6_F06	-0.00436490075952	blue	3	1.1998	1.1322
MGH60_P6_F07	NA	black	0	6.6752	0
MGH60_P6_F08	-0.0420098150328	blue	3	0.4489	1.3231
MGH60_P6_F09	0.273356894051	blue	3	0.3774	0.27739
MGH60_P6_F10	0.440753218378	blue	3	0.14012	0.12961
MGH60_P6_F11	0.0199440564032	blue	3	0.70841	1.0328
MGH60_P6_F12	-2.25432127901	black	0	5.4888	0.19787
MGH60_P6_G01	0.210770581944	blue	3	1.1557	4.2343
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0	0.39944
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	0.38847	0
MGH60_P6_G06	0.360382477115	blue	3	0.13619	0.32423
MGH60_P6_G07	10.3553614226	black	0	6.4313	5.0741
MGH60_P6_G08	NA	black	0	0	0
MGH60_P6_G10	NA	black	0	0.43082	0
MGH60_P6_G11	0.0064376591415	blue	3	0.54498	1.1421
MGH60_P6_G12	NA	black	0	0	0.37184
MGH60_P6_H01	-0.405128276575	red	1	0.28096	2.2892
MGH60_P6_H02	NA	black	0	0	0.27381
MGH60_P6_H03	NA	black	0	0.95308	0
MGH60_P6_H04	NA	black	0	0	0
MGH60_P6_H06	NA	black	0	0	0.40599
MGH60_P6_H07	0.12084033787	blue	3	0.2461	0.84559
MGH60_P6_H08	NA	black	0	0	1.4174
MGH60_P6_H09	NA	black	0	0.36849	0
MGH60_P6_H10	-1.75353360096	black	0	5.4589	0.41576
MGH60_P6_H11	NA	black	0	0	0.4844
MGH60_P6_H12	NA	black	0	0	0.21537
MGH60_P7_A01	0.159062406184	blue	3	0.6248	0.301
MGH60_P7_A02	0.13188736966	blue	3	0.61542	0.46989
MGH60_P7_A03	NA	black	0	0	0.54597
MGH60_P7_A04	NA	black	0	0	0.77653
MGH60_P7_A05	NA	black	0	0	0
MGH60_P7_A06	NA	black	0	0.59168	0
MGH60_P7_A07	NA	black	0	4.3996	0
MGH60_P7_A08	NA	black	0	0	1.8945
MGH60_P7_A09	NA	black	0	0	4.1093
MGH60_P7_A10	-0.236825582032	red	1	1.6631	0.47301
MGH60_P7_A11	0.140292057529	blue	3	0.65168	0.34369
MGH60_P7_A12	NA	black	0	0	0.32769
MGH60_P7_B02	-0.763013737246	red	1	0.37407	3.56
MGH60_P7_B03	NA	black	0	0	0.26544
MGH60_P7_B04	NA	black	0	0	1.0963
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	0.0190102636045	blue	3	0.69777	1.044
MGH60_P7_B07	NA	black	0	0.21537	0
MGH60_P7_B08	NA	black	0	0	4.8176
MGH60_P7_B09	0.292787428254	blue	3	0.17249	0.45312
MGH60_P7_B10	NA	black	0	0	0.39287
MGH60_P7_B11	NA	black	0	0	0
MGH60_P7_B12	-1.42600178283	black	0	0.21661	4.7221
MGH60_P7_C01	NA	black	0	0	0
MGH60_P7_C02	NA	black	0	5.9565	0
MGH60_P7_C03	NA	black	0	0.34142	0
MGH60_P7_C04	NA	black	0	0	0.75958
MGH60_P7_C05	NA	black	0	0	1.7562
MGH60_P7_C06	NA	black	0	0	0
MGH60_P7_C07	NA	black	0	0	0.28333
MGH60_P7_C08	NA	black	0	0	0.43829
MGH60_P7_C09	0.135638411326	blue	3	0.66993	0.32539
MGH60_P7_C10	NA	black	0	0	0
MGH60_P7_C11	NA	black	0	0	0
MGH60_P7_C12	0.260364709458	blue	3	0.21537	0.49774
MGH60_P7_D01	NA	black	0	0.77989	0
MGH60_P7_D02	NA	black	0	0	2.2197
MGH60_P7_D03	NA	black	0	0	0.69243
MGH60_P7_D04	NA	black	0	0	0
MGH60_P7_D05	NA	black	0	0	1.0129
MGH60_P7_D06	NA	black	0	0	0.83592
MGH60_P7_D08	NA	black	0	0	0.96495
MGH60_P7_D09	NA	black	0	0	0.27262
MGH60_P7_D10	NA	black	0	0.27381	0
MGH60_P7_D11	NA	black	0	0	4.2618
MGH60_P7_D12	NA	black	0	0	0.81476
MGH60_P7_E01	NA	black	0	0	3.3141
MGH60_P7_E02	NA	black	0	0	0.33113
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	-0.618411524549	red	1	3.4747	0.69153
MGH60_P7_E05	NA	black	0	0	0
MGH60_P7_E06	NA	black	0	0	0
MGH60_P7_E07	0.32689674633	blue	3	0.2916	0.23266
MGH60_P7_E08	NA	black	0	0	0.27739
MGH60_P7_E09	NA	black	0	0	1.1467
MGH60_P7_E11	NA	black	0	0	0.54794
MGH60_P7_E12	NA	black	0	0.32998	0
MGH60_P7_F01	NA	black	0	0	0
MGH60_P7_F03	NA	black	0	4.1211	0
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	NA	black	0	0	2.4074
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0.29748	0
MGH60_P7_F08	-0.139738126707	blue	3	1.679	0.77062
MGH60_P7_F10	NA	black	0	0	0.40381
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	NA	black	0	0	2.5619
MGH60_P7_G01	NA	black	0	0	4.8442
MGH60_P7_G02	NA	black	0	0	0.59837
MGH60_P7_G03	-0.285262537084	red	1	0.29866	1.98
MGH60_P7_G04	0.363259582763	blue	3	0.32423	0.075875
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0.26183
MGH60_P7_G07	0.311536624076	blue	3	0.31846	0.24123
MGH60_P7_G08	NA	black	0	0	2.56
MGH60_P7_G09	-1.10755675872	black	0	4.3537	0.53605
MGH60_P7_G10	0.185380971199	blue	3	0.48336	0.44042
MGH60_P7_G11	NA	black	0	0	0.1137
MGH60_P7_G12	NA	black	0	0	2.0243
MGH60_P7_H01	NA	black	0	0	3.0418
MGH60_P7_H02	NA	black	0	0	3.2615
MGH60_P7_H03	0.192256782192	blue	3	0.19409	0.68706
MGH60_P7_H04	NA	black	0	0	0.31034
MGH60_P7_H05	NA	black	0	0	0
MGH60_P7_H06	NA	black	0	1.0129	0
MGH60_P7_H07	NA	black	0	0	0.22651
MGH60_P7_H08	NA	black	0	0	5.6054
MGH60_P7_H09	NA	black	0	0	0
MGH60_P7_H10	NA	black	0	0	1.0079
MGH60_P7_H11	0.17250133002	blue	3	0.54498	0.39726
MGH60_P7_H12	-1.0509608205	black	0	0.40272	4.5815
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	0.0599832052622	blue	3	1.5405	1.3984
MGH60_P3_A06	NA	black	0	0	1.6234
MGH60_P3_A07	NA	black	0	2.6638	0
MGH60_P3_A08	NA	black	0	0	3.6603
MGH60_P3_A09	NA	black	0	0	1.1763
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	0
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	1.1551
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	NA	black	0	0	0
MGH60_P3_B10	NA	black	0	0	0
MGH60_P3_B11	NA	black	0	0	0
MGH60_P3_B12	NA	black	0	5.2737	0
MGH60_P3_C03	NA	black	0	0	1.4787
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	2.3874
MGH60_P3_C08	NA	black	0	0	0
MGH60_P3_C09	NA	black	0	0	3.1606
MGH60_P3_D01	NA	black	0	0	3.3417
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	1.6434
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	0.0404267069424	blue	3	1.441	1.359
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	1.4568	0
MGH60_P3_D11	NA	black	0	0	2.5261
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	1.177	0
MGH60_P3_E04	NA	black	0	1.959	0
MGH60_P3_E06	NA	black	0	0	1.913
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	0	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	0
MGH60_P3_E11	NA	black	0	1.5504	0
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	0	0
MGH60_P3_F03	NA	black	0	0	0
MGH60_P3_F04	NA	black	0	0	0
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	0	0
MGH60_P3_F09	NA	black	0	0.95754	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	NA	black	0	1.8221	0
MGH60_P3_F12	NA	black	0	0	0.83269
MGH60_P3_G02	NA	black	0	2.1561	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	4.4845	0
MGH60_P3_G06	NA	black	0	0	0
MGH60_P3_G07	NA	black	0	3.3745	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	3.8388	0
MGH60_P3_G11	NA	black	0	0	2.2537
MGH60_P3_H02	4.04509768606	black	0	5.9323	2.8584
MGH60_P3_H03	NA	black	0	0	0.4782
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	0.98112
MGH60_P3_H07	NA	black	0	0	3.4934
MGH60_P3_H08	NA	black	0	0	1.1388
MGH60_P3_H09	NA	black	0	0	4.9206
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	NA	black	0	0	1.1661
97_P3_G10	NA	black	0	0	0.774
97_P3_H02	NA	black	0	0	0.41359
97_P3_A07	NA	black	0	0	2.4854
97_P3_C03	NA	black	0	0	0
97_P3_H09	NA	black	0	0	0
97_P3_H12	NA	black	0	0.42438	0
97_P3_H08	NA	black	0	0	0.41143
97_P3_E02	NA	black	0	0	4.1119
97_P3_E07	NA	black	0	0	0.21412
97_P3_C07	NA	black	0	0	0.97379
97_P3_E04	NA	black	0	0	0
97_P3_C04	NA	black	0	0.43082	0
97_P3_F10	NA	black	0	0	0.58785
97_P3_F03	NA	black	0	0.70841	0
97_P3_A09	NA	black	0	0	0.45312
97_P3_G04	NA	black	0	0	0.31383
97_P3_E09	NA	black	0	0	0
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0.19787
97_P3_E05	NA	black	0	0	0
97_P3_D03	NA	black	0	0	1.4276
97_P3_D11	NA	black	0	0	0.61164
97_P3_H11	2.39926381481	black	0	3.3413	3.252
97_P3_C10	NA	black	0	0	3.707
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	0.33685
97_P3_C01	NA	black	0	0	0
97_P3_A04	NA	black	0	0	1.8832
97_P3_C09	NA	black	0	0	0.55974
97_P3_D10	NA	black	0	0	0
97_P3_H07	0.278256313903	blue	3	0.34255	0.31034
97_P3_E01	NA	black	0	0	0.94261
97_P3_E03	NA	black	0	0	0
97_P3_B10	NA	black	0	0	0
97_P3_F05	NA	black	0	0	0.28451
97_P3_G12	NA	black	0	0	0
97_P3_B04	NA	black	0	0	0.48543
97_P3_B02	NA	black	0	0	0
97_P3_B07	NA	black	0	0	0
97_P3_G02	NA	black	0	0	0
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0
97_P3_H03	NA	black	0	0	0.6107
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	0
97_P3_B01	NA	black	0	1.0122	0
97_P3_B05	NA	black	0	0	1.7368
97_P3_E10	NA	black	0	0	0.22774
97_P3_G01	NA	black	0	0	0.36177
97_P3_A08	NA	black	0	0	0.33342
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0.44042
97_P3_G03	0.186447735078	blue	3	0.2857	0.64155
97_P3_E11	NA	black	0	0	0
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	0	0.95977
97_P3_C12	NA	black	0	0.35276	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	0	0
97_P3_D12	NA	black	0	0.39944	0
97_P3_D09	NA	black	0	0	0
97_P3_F01	NA	black	0	0.38184	0
97_P3_F07	NA	black	0	0	0.15445
97_P3_B11	NA	black	0	0	0.32308
97_P3_H05	NA	black	0	0	0.76893
97_P3_F12	NA	black	0	0	0.35389
97_P3_F04	NA	black	0	0	0
97_P3_C11	NA	black	0	0	0.35727
97_P3_F08	NA	black	0	0	2.211
97_P3_C05	NA	black	0	0.79577	0
97_P3_F09	NA	black	0	0	0.31615
97_P3_G05	NA	black	0	0	0
97_P3_A10	0.293081950671	blue	3	0.32769	0.28451
97_P3_A05	NA	black	0	0	0
97_P3_C06	NA	black	0	0	0
97_P3_F02	NA	black	0	0	0
97_P3_D07	NA	black	0	0	0
97_P3_C08	NA	black	0	0	0
