Cell_name	Zvalue	Color	Cluster	ATM	BRCA1
93_P6_A06	0.110948067368	green3	2	0.15186	0.49978
93_P6_F03	NA	black	0	0.34028	0
93_P6_B05	-0.153383112843	red	1	1.5854	0.46258
93_P6_C11	0.265447437244	green3	2	0.15316	0.27501
93_P5_H09	NA	black	0	0.20914	0
93_P5_G03	NA	black	0	0.7941	0
93_P5_F04	0.141813781848	green3	2	0.3505	0.38847
93_P6_H12	NA	black	0	1.2904	0
93_P5_G07	0.282948347158	green3	2	0.086784	0.28096
93_P6_C05	NA	black	0	2.6645	0
93_P6_D05	NA	black	0	0.10969	0
93_P5_C12	NA	black	0	1.754	0
93_P6_A03	1.95712175802	black	0	2.7122	1.9467
93_P5_E08	NA	black	0	2.2696	0
93_P6_A08	0.0417797626631	green3	2	0.76469	0.35163
93_P6_A10	NA	black	0	0.16736	0
93_P6_A02	NA	black	0	2.4756	0
93_P5_G12	NA	black	0	0.66448	0
93_P5_E01	-0.521707708378	red	1	0.37072	1.6388
93_P6_A09	0.145030766432	green3	2	0.24489	0.42438
93_P6_H05	NA	black	0	0.08134	0
93_P6_H10	0.123820567823	green3	2	0.084064	0.49365
93_P5_C08	-0.030713809298	red	1	1.4141	0.63413
93_P5_A09	NA	black	0	1.278	0
93_P5_B09	NA	black	0	0.15056	0
93_P5_A05	NA	black	0	0.16736	0
93_P6_E04	0.0411635060046	green3	2	0.07861	0.60217
93_P5_A04	NA	black	0	0	0
93_P6_A11	NA	black	0	1.0101	0
93_P5_B12	NA	black	0	0.40054	0
93_P5_F12	NA	black	0	0.38294	0
93_P5_H08	NA	black	0	2.1454	0
93_P6_C08	NA	black	0	1.5499	0
93_P5_F10	NA	black	0	2.5926	0
93_P5_E11	NA	black	0	0.80074	0
93_P6_B03	NA	black	0	0.16993	0
93_P6_C02	NA	black	0	1.1467	0
93_P6_B04	NA	black	0	0.20414	0
93_P5_D10	NA	black	0	2.659	0
93_P6_F04	NA	black	0	0	0
93_P6_H04	0.272074904592	green3	2	0.096262	0.2916
93_P6_C01	NA	black	0	3.0606	0
93_P5_G06	NA	black	0	1.9283	0
93_P6_A07	0.00950327123311	green3	2	0.4049	0.64616
93_P5_H10	NA	black	0	0.87814	0
93_P6_F08	0.279955997186	green3	2	0.301	0.15575
93_P5_H01	NA	black	0	0.95382	0
93_P5_B02	0.133097446818	green3	2	0.54498	0.26664
93_P5_G01	NA	black	0	0.75531	0
93_P6_A12	NA	black	0	0.1177	0
93_P5_G11	-0.0188670067714	green3	2	2.0807	0.70487
93_P6_E11	0.13124591359	green3	2	0.20789	0.45733
93_P5_D07	0.205796872844	green3	2	0.20038	0.34369
93_P6_E02	-0.484030165206	red	1	1.8528	0.16993
93_P6_E09	-0.32296953549	red	1	1.6672	0.2558
93_P5_F09	-0.795893762343	red	1	0.25942	1.891
93_P6_E06	-0.51395461617	red	1	2.0542	0.24245
93_P5_A06	NA	black	0	2.6902	0
93_P5_D04	-0.377329906773	red	1	1.7841	0.25338
93_P5_H07	NA	black	0	0.13488	0
93_P6_D06	NA	black	0	1.451	0
93_P6_C07	-0.305284928745	red	1	2.1213	0.45312
93_P5_F07	0.359026184555	green3	2	0.13619	0.14796
93_P5_C04	NA	black	0	4.3973	0
93_P5_A02	NA	black	0	0.2857	0
93_P5_A07	NA	black	0	0	0.76808
93_P5_A08	NA	black	0	0.26424	0
93_P6_B12	0.078664238764	green3	2	2.4497	0.78994
93_P5_G04	-0.0724626735299	red	1	1.3741	0.53107
93_P5_H11	NA	black	0	0	0
93_P6_E03	0.254208884588	green3	2	0.28688	0.21412
93_P6_B07	NA	black	0	0.63691	0
93_P5_D02	-0.101940256742	red	1	1.6257	0.55385
93_P6_D08	NA	black	0	0.54696	0
93_P6_A01	NA	black	0	0.21909	0
93_P5_E12	0.294948080333	green3	2	0.082703	0.26664
93_P5_A03	NA	black	0	0.24732	0
93_P5_F02	NA	black	0	0.82293	0
93_P6_F06	NA	black	0	0.82863	0
93_P5_F08	1.39273627734	black	0	3.0337	1.472
93_P6_C10	NA	black	0	2.7987	0
93_P5_G08	NA	black	0	1.0398	0
93_P6_D07	NA	black	0	0.073135	0
93_P6_F05	NA	black	0	0	0
93_P5_C07	NA	black	0	3.9641	0
93_P5_B03	NA	black	0	2.4319	0
93_P6_E10	NA	black	0	1.2147	0
93_P5_A11	NA	black	0	0.27381	0
93_P5_F01	NA	black	0	1.0144	0
93_P5_C03	0.622143479742	green3	2	1.2234	4.7096
93_P6_B10	NA	black	0	0	0
93_P5_E03	NA	black	0	1.2564	0
93_P5_G09	NA	black	0	0.77737	0
93_P5_C10	NA	black	0	0.15186	0
93_P5_E10	-0.0572106779209	red	1	1.0963	0.37072
93_P5_D08	NA	black	0	2.5809	0
MGH93_P7_D06	NA	black	0	3.4149	0
MGH93_P7_G08	0.273741223996	green3	2	0.088142	0.29278
MGH93_P7_D02	NA	black	0	2.5588	0
MGH93_P7_A03	NA	black	0	1.1104	0
MGH93_P7_B06	NA	black	0	2.346	0
MGH93_P7_C09	NA	black	0	1.0854	0
MGH93_P7_F07	2.27882759414	black	0	2.1411	2.8614
MGH93_P7_B02	NA	black	0	0.65535	0
MGH93_P7_H05	NA	black	0	1.5878	0
MGH93_P7_H09	-1.2282181851	red	1	3.662	0.29514
MGH93_P7_D10	0.00189139393286	green3	2	0.95084	0.7433
MGH93_P7_B11	NA	black	0	0	0
MGH93_P7_F11	NA	black	0	3.67	0
MGH93_P7_C04	8.58975957636	black	0	4.2749	3.6536
MGH93_P7_F02	NA	black	0	1.2418	0
MGH93_P7_D12	NA	black	0	0.34596	0
MGH93_P7_G04	0.188638643162	green3	2	0.40272	0.25701
MGH93_P7_A10	0.121104179593	green3	2	0.14535	0.48646
MGH93_P7_G09	NA	black	0	0.22404	0
MGH93_P7_F06	NA	black	0	1.0711	0
MGH93_P7_H08	NA	black	0	0	0
MGH93_P7_A11	0.16068553097	green3	2	0.066261	0.4489
MGH93_P7_G10	NA	black	0	0.49774	0
MGH93_P7_G03	-0.0330314361522	red	1	1.2648	0.59455
MGH93_P7_G07	-0.224335619826	red	1	1.4109	0.22897
MGH93_P7_A12	NA	black	0	0.54201	0
MGH93_P7_A06	-0.997394766744	red	1	3.2084	0.29396
MGH93_P7_A08	NA	black	0	3.2019	0
MGH93_P7_H10	NA	black	0	0.514	0
MGH93_P7_C05	-0.613498674998	red	1	2.734	0.38294
MGH93_P7_C12	0.284146419393	green3	2	3.2146	0.89375
MGH93_P7_C07	NA	black	0	0.29983	0
MGH93_P7_B03	NA	black	0	1.3846	0
MGH93_P7_A07	NA	black	0	3.0391	0
MGH93_P7_E10	NA	black	0	2.2928	0
MGH93_P7_F04	-0.585738082069	red	1	2.2461	0.25942
MGH93_P7_A09	0.2596219487	green3	2	0.37518	0.12697
MGH93_P7_E06	NA	black	0	2.5351	0
MGH93_P7_C02	-0.0682330944125	red	1	0.53705	0.86235
MGH93_P7_F10	NA	black	0	2.247	0
MGH93_P7_C10	NA	black	0	2.8795	0
MGH93_P7_H07	NA	black	0	3.8723	0
MGH93_P7_H01	-0.0779998399966	red	1	1.0956	0.26183
MGH93_P7_B10	NA	black	0	3.4375	0
MGH93_P7_F12	NA	black	0	2.9651	0
MGH93_P7_F08	0.759215559288	green3	2	1.8347	1.636
MGH93_P7_A01	0.0116404733396	green3	2	0.094912	0.64062
MGH93_P7_E11	NA	black	0	0	0
MGH93_P7_E09	NA	black	0	0.99422	0
MGH93_P7_E05	NA	black	0	0.15445	0
MGH93_P7_D08	NA	black	0	0.35727	0
MGH93_P7_D01	NA	black	0	0.39944	0
MGH93_P7_H11	NA	black	0	0.22404	0
MGH93_P7_H12	0.105572681334	green3	2	0.66993	0.17249
MGH93_P7_D05	NA	black	0	0.83673	0
MGH93_P7_E04	NA	black	0	0.34255	0
MGH93_P7_D04	NA	black	0	2.0548	0
MGH93_P7_C06	NA	black	0	1.355	0
MGH93_P7_E12	NA	black	0	2.4071	0
MGH93_P7_G06	-0.151616269891	red	1	1.2898	0.27739
MGH93_P7_B04	NA	black	0	1.2116	0
MGH93_P7_F03	0.262920969702	green3	2	0.15834	0.2762
MGH93_P7_B12	-0.728802704296	red	1	2.5373	0.25822
MGH93_P7_H04	4.32622152799	black	0	2.7205	3.4804
MGH93_P7_A05	NA	black	0	0.16736	0
MGH93_P7_D07	NA	black	0	0	3.906
MGH93_P7_F01	NA	black	0	3.4673	0
MGH93_P7_F05	NA	black	0	0.30685	0
93_P10_H10	NA	black	0	1.3752	0
93_P10_E02	NA	black	0	2.0959	0
93_P9_C04	NA	black	0	3.0548	0
93_P9_A08	0.405921971609	green3	2	0.05797	0.13225
93_P9_G06	-0.557218824305	red	1	2.1263	0.23511
93_P8_F09	NA	black	0	2.5482	0
93_P8_G06	-1.15962750925	red	1	3.4126	0.26903
93_P9_E04	NA	black	0	1.0215	0
93_P10_D06	-0.0409691250521	red	1	1.1667	0.52105
93_P9_B07	NA	black	0	0.19787	0
93_P9_G08	-0.32814302448	red	1	1.7035	0.27023
93_P9_D04	0.111544268999	green3	2	0.64985	0.18777
93_P8_E07	NA	black	0	0.45943	0
93_P9_H01	NA	black	0	0	0
93_P9_B08	NA	black	0	0.40926	0
93_P10_E03	NA	black	0	1.9895	0
93_P8_H09	NA	black	0	0.40054	0
93_P10_B02	NA	black	0	3.2209	0
93_P8_B06	-1.50251958746	black	0	4.4577	0.34483
93_P10_E05	NA	black	0	3.7616	0
93_P8_E06	NA	black	0	0.60597	0
93_P10_A02	NA	black	0	0	0
93_P8_B04	-1.24333794109	red	1	0.2916	2.6043
93_P8_C05	NA	black	0	0.75788	0
93_P9_F12	-0.457472645604	red	1	1.9826	0.26424
93_P10_A01	NA	black	0	0.76808	0
93_P8_A10	-0.563013198653	red	1	2.7547	0.41684
93_P9_B06	0.144587259656	green3	2	0.28096	0.41251
93_P10_D12	0.265304943467	green3	2	0.25338	0.21785
93_P8_D04	-0.698693379757	red	1	3.1488	0.42223
93_P9_B10	-0.189855978508	red	1	1.2624	0.13881
93_P9_E12	NA	black	0	0.034216	0
93_P9_B02	-0.57279364711	red	1	2.7155	0.40272
93_P8_G11	-0.922437276228	red	1	3.6392	0.41034
93_P10_H08	NA	black	0	0.45943	0
93_P10_B04	NA	black	0	2.9454	0
93_P9_C12	0.243322000514	green3	2	0.40163	0.13488
93_P8_D11	NA	black	0	0.80735	0
93_P8_A03	0.00917164183746	green3	2	0.8512	0.50691
93_P9_F02	NA	black	0	2.0211	0
93_P10_F03	NA	black	0	0.16736	0
93_P9_G11	0.0748784064938	green3	2	0.73379	0.18142
93_P8_B09	NA	black	0	4.1812	0
93_P9_E05	NA	black	0	0.059355	0
93_P8_E09	NA	black	0	0.32539	0
93_P8_G03	NA	black	0	0	0
93_P9_C10	NA	black	0	0.56365	0
93_P8_D06	NA	black	0	3.2909	0
93_P8_C06	NA	black	0	0.62199	0
93_P10_C01	NA	black	0	0.16221	0
93_P8_A05	NA	black	0	1.9727	0
93_P8_C11	NA	black	0	2.1418	0
93_P8_E08	NA	black	0	3.1587	0
93_P8_G12	NA	black	0	0.32308	0
93_P9_D09	NA	black	0	2.8092	0
93_P8_D05	-0.334845654693	red	1	2.0272	0.39944
93_P9_F04	-1.09467239192	red	1	3.0507	0.20664
93_P10_H12	NA	black	0	1.6299	0
93_P9_H09	0.36892057195	green3	2	0.090853	0.16221
93_P10_E06	NA	black	0	1.1037	0
93_P10_D07	-0.00821040607858	green3	2	0.91915	0.24975
93_P8_G05	NA	black	0	0.21537	0
93_P9_A03	-0.274623636765	red	1	1.6955	0.33685
93_P10_E10	NA	black	0	1.3879	0
93_P10_G11	-2.29043848462	black	0	0.089498	3.3471
93_P10_F08	-0.0206787808432	green3	2	0.96717	2.5316
93_P8_F07	NA	black	0	0.74674	0
93_P10_E01	0.400675070407	green3	2	0.060739	0.1375
93_P9_E07	NA	black	0	0.22033	0
93_P9_E03	0.287041711728	green3	2	0.25217	0.18142
93_P9_D12	NA	black	0	0.077243	0
93_P8_E03	NA	black	0	0	0
93_P10_E12	NA	black	0	0.28333	0
93_P8_F11	NA	black	0	0	0
93_P9_B03	NA	black	0	0.24975	0
93_P9_H10	0.190762526692	green3	2	0.48749	0.16607
93_P10_E04	-1.22446402802	red	1	3.1465	0.17121
93_P8_A07	NA	black	0	2.0864	0
93_P8_F08	NA	black	0	2.9311	0
93_P10_C11	0.311707061805	green3	2	0.16607	0.19912
93_P10_H07	-0.104721607219	red	1	1.3109	0.419
93_P9_E02	NA	black	0	0	0
93_P10_H05	NA	black	0	1.201	0
93_P9_B11	0.344379748896	green3	2	0.070389	0.20664
93_P9_G10	-0.966740718752	red	1	2.6473	0.14666
93_P10_F05	NA	black	0	4.0808	0
93_P9_F10	-0.891980907103	red	1	2.5163	0.14405
93_P9_A02	NA	black	0	2.825	0
93_P8_D10	NA	black	0	2.0412	0
93_P10_G04	-0.289380906875	red	1	0.17249	1.0711
93_P10_C05	0.182076474345	green3	2	0.3774	0.29042
93_P8_C07	NA	black	0	2.8148	0
93_P9_E06	NA	black	0	1.7386	0
93_P8_B11	NA	black	0	0.60407	0
93_P10_H01	0.237853923953	green3	2	0.053806	0.35276
93_P8_H05	NA	black	0	0	0
93_P9_B09	NA	black	0	0.052416	0
93_P8_H07	0.1141521983	green3	2	0.38405	0.42975
93_P10_C10	0.354863827352	green3	2	0.090853	0.18142
93_P8_D12	-3.10889868925	black	0	0.051024	4.0744
93_P8_C03	NA	black	0	3.6844	0
93_P10_C03	-1.16893760414	red	1	3.3376	0.24732
93_P8_D08	NA	black	0	2.8526	0
93_P8_E10	NA	black	0	0.41576	0
93_P10_A12	NA	black	0	0.30334	0
93_P10_F10	0.377519361298	green3	2	0.094912	0.14796
93_P9_F07	-0.142243463025	red	1	1.2302	0.23266
93_P8_B03	NA	black	0	0.36401	0
93_P9_G05	0.107519404395	green3	2	0.29631	0.47301
93_P10_A05	0.298963375073	green3	2	0.084064	0.26063
93_P9_C06	-1.71166478223	black	0	0.090853	2.7179
93_P8_A02	NA	black	0	0	0.62761
93_P8_F01	NA	black	0	0	1.3584
93_P8_G04	NA	black	0	1.4087	0
93_P9_D06	NA	black	0	1.9971	0
93_P10_A11	NA	black	0	4.199	0
93_P10_B12	NA	black	0	0.32998	0
93_P8_B02	NA	black	0	0.14796	0
93_P8_C09	-1.77664918835	black	0	0.28688	3.3241
93_P8_B07	-0.050207837339	red	1	1.4103	0.59168
93_P8_C02	NA	black	0	3.7236	0
93_P10_B09	-1.37074805027	black	0	3.3686	0.16736
93_P9_A12	NA	black	0	1.4766	0
93_P8_E05	NA	black	0	1.2798	0
93_P10_C08	NA	black	0	3.75	0
93_P9_H02	-2.78790007855	black	0	0.089498	3.8705
93_P9_H05	NA	black	0	0.15963	0
93_P9_G02	NA	black	0	1.0888	0
93_P9_A04	0.109791024041	green3	2	0.2228	0.48749
93_P10_C04	0.347692273161	green3	2	0.13356	0.16607
93_P10_H11	0.219919026724	green3	2	0.37407	0.21288
93_P9_D10	NA	black	0	0.09356	0
93_P8_E12	0.222391016673	green3	2	0.43296	0.14926
93_P9_D07	NA	black	0	0.72421	0
93_P10_G05	0.0418804061616	green3	2	0.79909	0.2228
93_P10_F06	0.323741123706	green3	2	0.16736	0.18015
93_P10_C07	NA	black	0	0.3505	0
93_P9_D08	NA	black	0	0	1.9727
93_P10_G06	-0.587082543562	red	1	2.0036	0.14926
93_P10_G09	0.363717239293	green3	2	0.15316	0.12961
93_P8_F02	NA	black	0	2.296	0
93_P8_G08	NA	black	0	3.583	0
93_P10_H02	-0.708840407936	red	1	2.2032	0.14274
93_P10_H03	-0.674420612922	red	1	2.3918	0.2461
93_P8_E01	NA	black	0	0.99928	0
93_P9_H11	0.222610870271	green3	2	0.46676	0.10702
93_P9_H03	0.000224610996767	green3	2	0.96569	0.68975
93_P9_C02	-0.220756187888	red	1	1.7958	0.44573
93_P8_F06	NA	black	0	3.2762	0
93_P9_G07	NA	black	0	0.74846	0
93_P10_E08	NA	black	0	1.0704	0
93_P10_D02	NA	black	0	0.079975	0
93_P10_A09	NA	black	0	0	0
93_P10_G07	NA	black	0	3.4983	0
93_P8_E11	NA	black	0	0.4351	0
93_P10_C12	NA	black	0	1.3973	0
93_P9_B12	-0.705732707365	red	1	2.2606	0.17121
93_P8_H03	NA	black	0	0.83754	0
93_P9_G12	NA	black	0	2.9795	0
93_P10_B06	-0.834359357947	red	1	2.4913	0.17249
93_P8_D02	NA	black	0	0.46676	0
93_P9_A10	NA	black	0	0.17249	0
93_P9_G01	NA	black	0	4.1334	0
93_P9_H12	NA	black	0	0.7891	0
93_P10_F12	NA	black	0	0	0.14535
93_P10_G03	NA	black	0	0.2857	0
93_P9_F08	-0.859666027203	red	1	2.3371	0.089498
93_P10_C06	NA	black	0	1.4195	0
93_P10_D04	-0.317767416556	red	1	1.5931	0.21412
93_P9_C11	-1.08819447905	red	1	0.22897	2.2446
93_P9_A01	NA	black	0	0	0.38184
93_P9_B05	NA	black	0	3.8389	0
93_P9_A06	0.160704891667	green3	2	0.32308	0.36513
93_P10_A10	0.0340840997143	green3	2	0.82538	0.15704
93_P10_F07	NA	black	0	0.21537	0
93_P9_B04	-0.237294948603	red	1	1.3237	0.10299
93_P10_H04	NA	black	0	3.1993	0
93_P10_B11	NA	black	0	1.5965	0
93_P9_D01	NA	black	0	2.0642	0
93_P8_A11	NA	black	0	3.0117	0
93_P9_F11	-1.30054731419	black	0	3.198	0.15056
93_P8_G09	NA	black	0	0.29396	0
93_P10_G01	NA	black	0	0	0
93_P8_D07	NA	black	0	0.29631	0
93_P8_G01	NA	black	0	0	0
93_P9_H04	NA	black	0	0	0.20163
93_P10_B10	NA	black	0	0.23511	0
93_P9_G04	1.47892356526	black	0	1.5155	4.001
93_P8_D01	NA	black	0	3.4832	0
93_P8_F03	NA	black	0	2.8883	0
93_P10_D03	NA	black	0	0.11902	0
93_P10_H06	NA	black	0	0.16479	0
93_P8_B12	NA	black	0	2.8998	0
93_P8_D09	NA	black	0	3.4606	0
93_P9_D11	0.327148955268	green3	2	0.14274	0.1903
93_P10_G08	NA	black	0	1.8568	0
93_P8_H06	NA	black	0	1.1486	0
93_P9_C07	-0.111423126366	red	1	1.3138	0.40381
93_P8_A12	NA	black	0	0	0.10969
93_P8_C01	NA	black	0	1.0307	0
93_P9_F06	0.241040500819	green3	2	0.29631	0.23143
