Cell_name	Zvalue	Color	Cluster	ANGPT2	VHL
97_P5_E05	0.114875657782	cyan	4	0.30451	0.69153
97_P5_G05	0.312978727948	cyan	4	0.85758	2.0766
97_P5_D03	-0.0973231419449	cyan	4	0.66903	0.74157
97_P5_C07	NA	black	0	0	0.48336
97_P6_C12	0.121237550116	cyan	4	0.18903	0.8844
97_P6_B09	NA	black	0	0	0.80571
97_P5_D07	-0.554454020885	blue	3	0.10969	2.5497
97_P6_A05	0.174048970622	cyan	4	0.23389	0.63134
97_P5_C08	NA	black	0	0	2.8742
97_P5_B03	NA	black	0	0	1.5489
97_P6_G08	-0.383504637007	blue	3	0.11237	2.1603
97_P6_D12	0.081603115306	cyan	4	0.36737	0.65627
97_P6_D01	NA	black	0	0	1.127
97_P5_H08	NA	black	0	0	0.52807
97_P6_C07	0.207715064612	cyan	4	1.1447	1.5627
97_P6_C02	-0.00872085313023	cyan	4	0.543	1.0827
97_P5_F02	-0.110281046291	cyan	4	0.34596	1.9111
97_P5_F04	0.0795841393917	cyan	4	0.35502	0.72421
97_P5_H02	NA	black	0	0	0.54498
97_P6_C08	NA	black	0	0	1.9793
97_P5_E03	0.261285413142	cyan	4	0.14143	0.56267
97_P6_D05	0.410532400726	cyan	4	1.0649	1.9385
97_P5_D01	NA	black	0	0	1.3757
97_P6_F05	NA	black	0	0	0.36065
97_P5_H06	NA	black	0	0	0.94336
97_P5_H11	NA	black	0	0	0.95233
97_P5_E06	-0.299724338845	blue	3	0.33914	2.9069
97_P6_H02	NA	black	0	0	2.3222
97_P6_A08	-0.184374039713	blue	3	0.19912	1.8176
97_P5_B02	NA	black	0	0	0.89608
97_P5_E10	-0.322738869661	blue	3	0.048236	1.9092
97_P5_B11	NA	black	0	0	0.59741
97_P6_G07	0.0718959805785	cyan	4	0.38847	0.62106
97_P5_A05	0.0721137517427	cyan	4	0.39726	0.55876
97_P5_A11	0.0671513125561	cyan	4	0.1003	1.0929
97_P6_A06	NA	black	0	0	0.45943
97_P6_F07	NA	black	0	0	2.5668
97_P6_G04	-0.0177450601604	cyan	4	0.18015	1.3028
97_P6_B05	NA	black	0	0	1.46
97_P5_D06	NA	black	0	0	0.99928
97_P6_F08	NA	black	0	0	0.48336
97_P5_F06	-0.35959875756	blue	3	0.16993	2.2504
97_P5_D08	NA	black	0	0	0.57046
97_P5_G11	-0.433030850715	blue	3	0.092207	2.2262
97_P6_F10	NA	black	0	0	0.60975
97_P5_H07	NA	black	0	0	0.54893
97_P5_A07	0.035246335129	cyan	4	0.39506	0.92903
97_P6_G11	NA	black	0	0	3.2166
97_P5_C03	0.0861790512638	cyan	4	0.097611	1.0496
97_P5_F01	NA	black	0	0	0.47301
97_P6_E01	NA	black	0	0	1.7207
97_P5_F03	-0.693359631624	red	1	0.14012	2.9991
97_P5_B01	NA	black	0	0	1.1493
97_P6_H03	NA	black	0	0	0.49978
97_P6_E12	0.0299401637865	cyan	4	0.53406	2.1382
97_P5_G10	NA	black	0	0	0.34142
97_P5_C05	NA	black	0	0	2.9347
97_P6_D11	NA	black	0	0	2.3337
97_P5_H09	-0.0402059116958	cyan	4	0.47405	2.4748
97_P6_B06	NA	black	0	0	0.94785
97_P5_F09	-0.0312350819862	cyan	4	0.6663	1.0875
97_P6_F02	NA	black	0	0	0.54102
97_P5_D11	-0.131027085958	cyan	4	0.24367	1.7251
97_P5_H03	NA	black	0	0	0.38957
97_P5_D05	0.859261764493	magenta	5	1.1827	2.4391
97_P6_H05	-0.120879147009	cyan	4	0.83754	0.93282
97_P6_D09	0.0242508363906	cyan	4	0.46258	0.51904
97_P6_G09	NA	black	0	0	1.7685
97_P6_D08	NA	black	0	0	1.4082
97_P5_G06	-0.40425464161	blue	3	0.1635	2.3513
97_P5_A01	-0.510973042829	blue	3	0.29631	3.4657
97_P6_H10	0.184767211545	cyan	4	0.02148	0.88753
97_P5_G01	NA	black	0	0	2.7647
97_P6_E02	NA	black	0	0	1.0996
97_P6_B01	NA	black	0	0	1.3115
97_P5_F10	0.322574174824	cyan	4	0.077243	0.53107
97_P6_C10	NA	black	0	0	1.9804
97_P5_C09	-0.898032679775	red	1	0.20289	3.9365
97_P5_E12	NA	black	0	0	1.7634
97_P5_E01	NA	black	0	0	0.88049
97_P6_D02	NA	black	0	0	0.52907
97_P6_A07	-0.381385439412	blue	3	0.22527	2.5158
97_P5_G03	0.129160546854	cyan	4	0.12565	0.92676
97_P6_G12	0.0005807015143	cyan	4	0.43403	1.2461
97_P6_C03	NA	black	0	0	0.46884
97_P6_H06	0.013170992453	cyan	4	0.47093	0.73466
97_P5_E09	NA	black	0	0	2.934
97_P6_C01	NA	black	0	0	1.3074
97_P6_G03	NA	black	0	0	0.5568
97_P5_G12	-0.108312793005	cyan	4	0.97306	1.0517
97_P5_G09	0.359675953581	cyan	4	0.14926	0.27739
97_P5_H04	0.172439778424	cyan	4	0.15834	0.77568
MGH97_P7_B05	-1.35933402901	black	0	0.011496	3.7672
MGH97_P7_E10	0.0500425120091	cyan	4	0.42653	0.56071
MGH97_P7_A02	NA	black	0	0	1.3482
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	1.1349
MGH97_P7_H08	NA	black	0	0	0
MGH97_P7_G11	NA	black	0	0	0.52005
MGH97_P7_A08	NA	black	0	0	0
MGH97_P7_F07	NA	black	0	0	0.39397
MGH97_P7_C04	NA	black	0	0	0.47301
MGH97_P7_C02	NA	black	0	0	0
MGH97_P7_F10	-0.584321156145	blue	3	1.103	0.3774
MGH97_P7_H05	NA	black	0	0	0.80735
MGH97_P7_B04	-0.116570862538	cyan	4	0.75617	0.84559
MGH97_P7_F09	-0.382353624764	blue	3	0.22404	2.5135
MGH97_P7_H02	NA	black	0	0	0
MGH97_P7_C11	0.231673664375	cyan	4	0.16221	0.60312
MGH97_P7_G07	NA	black	0	0	0.34596
MGH97_P7_F06	0.190460791887	cyan	4	0.29866	0.34028
MGH97_P7_A06	NA	black	0	0	0.52607
MGH97_P7_D12	NA	black	0	0	0.13881
MGH97_P7_B02	NA	black	0	0	2.2144
MGH97_P7_E03	NA	black	0	0	2.913
MGH97_P7_D02	NA	black	0	0	0
MGH97_P7_B11	NA	black	0	0	0.36737
MGH97_P7_E09	NA	black	0	0	0.74416
MGH97_P7_B01	NA	black	0	0	2.7997
MGH97_P7_G06	NA	black	0	0	0.17121
MGH97_P7_B07	-0.129783176681	cyan	4	0.38515	2.2708
MGH97_P7_C05	-0.427448670364	blue	3	0.29396	3.1015
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	NA	black	0	0	0.69064
MGH97_P7_H07	NA	black	0	0	2.5898
MGH97_P7_D04	0.0517188805867	cyan	4	0.42975	0.49672
MGH97_P7_C06	NA	black	0	0.1375	0
MGH97_P7_G09	NA	black	0	0.27023	0
MGH97_P7_E06	0.19255183467	cyan	4	0.13356	0.75617
MGH97_P7_F04	NA	black	0	0	0.36625
MGH97_P7_C09	NA	black	0	0	0
MGH97_P7_G03	NA	black	0	0.18777	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	1.6929
MGH97_P7_C08	NA	black	0	0	1.9538
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	2.4813
MGH97_P7_H03	-0.25859505902	blue	3	0.30685	2.4649
MGH97_P7_B10	NA	black	0	0	0.62293
MGH97_P7_E11	NA	black	0	0	0.49262
MGH97_P7_C03	NA	black	0	0	0.90227
MGH97_P7_H12	NA	black	0	0	0.44679
MGH97_P7_D07	NA	black	0	0	0.38847
MGH97_P7_A11	NA	black	0	0	0.36513
MGH97_P7_A01	NA	black	0	0	0.71282
MGH97_P7_F12	-2.2138373404	black	0	2.9218	0.44255
MGH97_P7_F08	NA	black	0	0	0
MGH97_P7_D11	-0.756396312815	red	1	1.2827	0.37962
MGH97_P7_H09	NA	black	0	0	0.85439
MGH97_P7_D09	NA	black	0	0	2.6576
MGH97_P7_C12	NA	black	0	0	2.0728
MGH97_P7_H11	NA	black	0	0	0.73552
MGH97_P7_A04	NA	black	0	0	0.38405
MGH97_P7_H06	NA	black	0	0	3.1275
MGH97_P7_F03	NA	black	0	0	2.9857
MGH97_P7_A07	NA	black	0	0	0.63691
MGH97_P7_F11	NA	black	0	0	0.23266
MGH97_P7_G08	0.219974395822	cyan	4	0.27501	0.31267
MGH97_P7_E02	-0.0352497380923	cyan	4	0.32423	1.4404
MGH97_P7_C07	NA	black	0	0	0.4813
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	NA	black	0	0	0.20789
MGH97_P7_G10	-0.244084836434	blue	3	0.75958	0.41251
MGH97_P7_G02	NA	black	0	0	0.24732
MGH97_P7_H04	NA	black	0	0	1.9775
MGH97_P7_G01	0.129824718061	cyan	4	1.0545	1.4797
MGH97_P7_E05	NA	black	0	0	0
MGH97_P7_E04	NA	black	0	0	0.67175
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	0
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	NA	black	0	0	0.44679
MGH97_P7_B03	NA	black	0	0	4.2483
MGH97_P7_A05	NA	black	0	0	2.7751
MGH97_P7_D03	NA	black	0	0	0.74846
MGH97_P7_F02	NA	black	0	0	3.2388
MGH97_P7_G05	NA	black	0	0	3.0614
MGH97_P7_D08	NA	black	0	0.36513	0
MGH97_P7_G04	-0.666367879427	blue	3	0.13619	2.9153
MGH97_P8_A11	NA	black	0	0	0.41251
MGH97_P10_A12	NA	black	0	0	1.809
MGH97_P10_E09	NA	black	0	0	1.5714
MGH97_P9_B12	-0.0714182338123	cyan	4	0.29396	1.5748
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0	0.21537
MGH97_P8_G05	NA	black	0	0	1.1991
MGH97_P9_C05	NA	black	0	0	0
MGH97_P8_D03	NA	black	0	0	1.2969
MGH97_P8_H05	NA	black	0	0	0
MGH97_P10_A09	0.282029326924	cyan	4	0.17887	0.41792
MGH97_P10_E03	0.0278441733324	cyan	4	0.66993	1.4082
MGH97_P10_D04	NA	black	0	0.40272	0
MGH97_P9_D12	NA	black	0	0	0.71105
MGH97_P8_H06	NA	black	0	0	1.1596
MGH97_P8_H11	NA	black	0	0	0.84559
MGH97_P9_F12	-0.631968434604	blue	3	2.0193	0.8922
MGH97_P8_D07	0.0883849901031	cyan	4	0.38957	0.46048
MGH97_P8_H02	NA	black	0	0	0
MGH97_P8_D01	-2.48190328249	black	0	3.4511	0.51602
MGH97_P10_C04	0.458155577411	cyan	4	0.11237	0.12829
MGH97_P9_E06	NA	black	0	2.254	0
MGH97_P8_F12	NA	black	0	0	0.52005
MGH97_P8_H01	0.104943923499	cyan	4	0.37518	0.42546
MGH97_P8_A05	NA	black	0	0	0
MGH97_P9_F10	NA	black	0	0	0.80653
MGH97_P10_F10	NA	black	0	0	0.38073
MGH97_P9_G12	NA	black	0	0	1.474
MGH97_P8_B04	NA	black	0	0	0.46884
MGH97_P8_E11	NA	black	0	0	0
MGH97_P9_G10	0.191999371818	cyan	4	0.2857	0.39177
MGH97_P10_D11	0.369744229206	cyan	4	0.12697	0.3115
MGH97_P10_D01	NA	black	0	0	0.37629
MGH97_P10_H04	-0.133538897212	cyan	4	0.26903	1.7866
MGH97_P10_D12	NA	black	0	0	2.2305
MGH97_P8_D04	NA	black	0	0	0.71017
MGH97_P8_F08	-0.393792357	blue	3	0.23143	2.5845
MGH97_P9_E10	NA	black	0	0	2.9611
MGH97_P9_D11	0.328633693736	cyan	4	0.19283	0.23143
MGH97_P8_A02	0.0192019646291	cyan	4	0.44573	0.89608
MGH97_P9_F01	NA	black	0	0	0.75189
MGH97_P8_B08	NA	black	0	0.22774	0
MGH97_P8_A09	NA	black	0	0	0.16736
MGH97_P9_A03	NA	black	0	0	0.32769
MGH97_P9_G09	NA	black	0	0	0.15186
MGH97_P10_E02	NA	black	0	0	0.82293
MGH97_P10_H08	0.159470475718	cyan	4	0.33685	0.29983
MGH97_P9_G04	NA	black	0	0	0
MGH97_P8_G11	NA	black	0	0.34369	0
MGH97_P10_A06	NA	black	0	0	0.3774
MGH97_P10_F08	NA	black	0	0	0.4916
MGH97_P8_E08	-0.845690261325	red	1	0.1003	3.1698
MGH97_P8_G08	0.000956511671794	cyan	4	0.12697	1.2479
MGH97_P10_B07	NA	black	0	0	2.0559
MGH97_P9_G11	-1.12457302868	black	0	2.1506	0.64893
MGH97_P8_F11	0.36461080424	cyan	4	0.17377	0.1865
MGH97_P8_F05	NA	black	0	0	3.0337
MGH97_P9_A01	NA	black	0	0	0
MGH97_P10_F01	NA	black	0	0	0.50995
MGH97_P8_C10	NA	black	0	0	0.35276
MGH97_P8_E02	NA	black	0	0	0.76129
MGH97_P10_B05	NA	black	0	0	0.61164
MGH97_P8_G04	NA	black	0	0	0.25459
MGH97_P9_B02	NA	black	0	0	1.8246
MGH97_P8_H08	NA	black	0	0	0.29748
MGH97_P8_F01	NA	black	0	0	0.16993
MGH97_P10_H09	NA	black	0	0	0.37851
MGH97_P10_E06	NA	black	0	0	0.73292
MGH97_P10_D10	NA	black	0	0	0.1865
MGH97_P10_A03	NA	black	0	0	0.24245
MGH97_P10_A05	NA	black	0	0	0.68975
MGH97_P10_A01	NA	black	0	0	0.13619
MGH97_P9_D09	NA	black	0	0	2.4893
MGH97_P9_D06	NA	black	0	0	1.3248
MGH97_P9_G05	NA	black	0	0	0
MGH97_P10_E05	NA	black	0	0	1.825
MGH97_P8_F10	NA	black	0	0	1.1003
MGH97_P10_A04	NA	black	0	0	0.36849
MGH97_P9_A07	NA	black	0	0	0
MGH97_P9_A08	NA	black	0	0	0
MGH97_P9_H12	0.395538666946	cyan	4	0.12035	0.26303
MGH97_P10_G03	NA	black	0	0	0.40054
MGH97_P8_B03	0.0999976530163	cyan	4	0.35276	0.5955
MGH97_P10_H07	NA	black	0	0	1.4185
MGH97_P10_E01	NA	black	0	0	1.514
MGH97_P9_F11	NA	black	0	0	3.1554
MGH97_P8_B12	NA	black	0	0	0.31034
MGH97_P9_H02	NA	black	0	0	0.66357
MGH97_P9_C11	0.170684345601	cyan	4	0.26784	0.5509
MGH97_P8_A01	NA	black	0	0	0
MGH97_P10_F07	NA	black	0	0	1.1706
MGH97_P10_G01	NA	black	0	0	0.9381
MGH97_P10_H05	NA	black	0	0	0.89995
MGH97_P9_F07	-0.955636093159	black	0	1.24	0.084064
MGH97_P9_D08	-0.10820058807	cyan	4	0.61824	0.45838
MGH97_P9_E05	NA	black	0	0	3.83
MGH97_P8_B09	NA	black	0	0	2.3511
MGH97_P10_E12	NA	black	0	0	0
MGH97_P10_B10	NA	black	0	0.12697	0
MGH97_P9_E03	NA	black	0	0	1.0342
MGH97_P9_G07	NA	black	0	0	0.59072
MGH97_P9_C09	NA	black	0	0	3.7987
MGH97_P10_B11	NA	black	0	0	0.19283
MGH97_P9_B05	NA	black	0	0	0.53506
MGH97_P9_A12	NA	black	0	0	1.3051
MGH97_P8_D10	NA	black	0	0	0.34823
MGH97_P8_C05	-0.704563022243	red	1	1.4484	0.58496
MGH97_P9_D02	NA	black	0	0	0.36625
MGH97_P9_D07	NA	black	0	0	2.5729
MGH97_P8_F03	NA	black	0	0	0.88518
MGH97_P8_C12	NA	black	0	0	2.3525
MGH97_P10_E10	NA	black	0	0	0.38294
MGH97_P10_H10	NA	black	0	0	0.20289
MGH97_P10_C07	NA	black	0	0	3.0976
MGH97_P9_E04	0.166747599341	cyan	4	0.19283	0.73898
MGH97_P8_H10	NA	black	0	0	0
MGH97_P9_F03	NA	black	0	0	0.38294
MGH97_P10_C08	0.56606458207	cyan	4	1.5685	1.7617
MGH97_P8_B11	NA	black	0	0.14535	0
MGH97_P10_C01	0.225464708979	cyan	4	0.21288	0.50589
MGH97_P9_D04	0.045149860395	cyan	4	0.3774	0.89918
MGH97_P10_B06	0.854405284639	magenta	5	1.1257	2.54
MGH97_P8_H09	0.117867910122	cyan	4	0.08134	0.98623
MGH97_P9_F05	NA	black	0	0	0.55778
MGH97_P9_B04	NA	black	0	1.0587	0
MGH97_P9_C12	NA	black	0	0	2.3377
MGH97_P8_B02	NA	black	0	0	0.91227
MGH97_P9_F04	NA	black	0	0	0
MGH97_P10_G02	NA	black	0	0	0.62293
MGH97_P9_B07	NA	black	0	0	0
MGH97_P10_D08	NA	black	0	0	0
MGH97_P10_G12	0.180268811366	cyan	4	0.26063	0.53406
MGH97_P9_A02	NA	black	0	0	0.77821
MGH97_P8_G03	NA	black	0	0	3.1794
MGH97_P8_D09	0.355111575076	cyan	4	0.14405	0.30451
MGH97_P10_C06	NA	black	0	0	1.3167
MGH97_P8_H03	NA	black	0	2.6276	0
MGH97_P8_A10	NA	black	0	0	0
MGH97_P8_B06	NA	black	0	0	0.59932
MGH97_P9_G08	NA	black	0	0	0.49672
MGH97_P8_B01	NA	black	0	0	1.3499
MGH97_P10_B08	0.151566021001	cyan	4	0.26424	0.64062
MGH97_P10_C12	0.490823612822	cyan	4	0.090853	0.11237
MGH97_P9_A10	NA	black	0	0	1.0243
MGH97_P9_C10	NA	black	0	0	1.8714
MGH97_P9_G03	NA	black	0	0	0
MGH97_P10_B02	NA	black	0	0	0.46676
MGH97_P10_A08	NA	black	0	0	3.047
MGH97_P8_C09	0.202817590787	cyan	4	0.20163	0.60786
MGH97_P10_D05	-0.37744239411	blue	3	0.19409	2.3796
MGH97_P10_F02	NA	black	0	0	2.3821
MGH97_P9_D10	NA	black	0	0	0.37962
MGH97_P8_D08	NA	black	0	0	0
MGH97_P9_H11	NA	black	0	0	2.1177
MGH97_P8_C06	NA	black	0	0	0.44573
MGH97_P8_A03	NA	black	0	0	0.56755
MGH97_P9_C04	NA	black	0	0	0.49672
MGH97_P8_E01	NA	black	0	0	0
MGH97_P10_D02	-0.113253092177	cyan	4	0.73379	0.81967
MGH97_P9_E12	NA	black	0	0	0.82212
MGH97_P9_A05	NA	black	0	0	0.54399
MGH97_P10_F06	0.299586435619	cyan	4	0.16221	0.41034
MGH97_P9_E01	NA	black	0	0	2.4195
MGH97_P8_G06	NA	black	0	0	0.72421
MGH97_P10_B03	NA	black	0	0	0.27739
MGH97_P9_H08	-1.02668847073	black	0	1.57	0.38736
MGH97_P9_E08	-2.44992590247	black	0	2.7329	0.27143
MGH97_P8_C07	NA	black	0	0	1.2774
MGH97_P9_A06	NA	black	0	0.3584	0
MGH97_P8_E04	NA	black	0	0	3.3706
MGH97_P8_C11	NA	black	0	0	1.0956
MGH97_P9_C03	NA	black	0	0	1.406
MGH97_P8_E03	NA	black	0	0	2.5178
MGH97_P10_B01	NA	black	0	0	0.64155
MGH97_P9_B11	0.0955626893479	cyan	4	0.27262	0.85439
MGH97_P9_G02	NA	black	0	0	0.26903
MGH97_P8_G02	NA	black	0	0	0.59359
MGH97_P10_G10	NA	black	0	0	3.3044
MGH97_P9_G06	NA	black	0	0	0
MGH97_P9_E02	NA	black	0	0	0.42975
MGH97_P9_C06	NA	black	0	0	0.91533
MGH97_P10_H06	NA	black	0	0	2.1782
MGH97_P8_B05	NA	black	0	0	1.4383
MGH97_P9_F08	NA	black	0	0	0
MGH97_P10_F05	NA	black	0	0	0.67897
MGH97_P8_D06	NA	black	0	0	2.364
MGH97_P8_D12	0.943990145542	magenta	5	1.2684	2.4112
MGH97_P9_H06	NA	black	0	0	0.1635
MGH97_P9_C08	NA	black	0	0	0.52206
MGH97_P10_D06	NA	black	0	0	1.4865
MGH97_P8_G12	NA	black	0	0	1.8703
MGH97_P10_C10	NA	black	0	0	0.14405
MGH97_P8_H07	NA	black	0	0	1.0663
MGH97_P10_E08	NA	black	0	0	0.87814
MGH97_P10_G11	-0.262145574629	blue	3	0.25942	2.2482
MGH97_P10_E07	0.271344887656	cyan	4	0.16092	0.49365
MGH97_P10_F03	NA	black	0	0	0
MGH97_P8_F09	NA	black	0	0	0.15575
MGH97_P10_F04	NA	black	0	0	0.8528
MGH97_P9_H03	NA	black	0	0	0
MGH97_P10_D09	NA	black	0	0	0.86076
MGH97_P8_C01	NA	black	0	0	1.5666
MGH97_P9_C02	NA	black	0	0	0.46153
MGH97_P8_F07	NA	black	0	0	0.1865
MGH97_P10_G06	NA	black	0	0	0
MGH97_P9_B01	NA	black	0	0	3.0435
MGH97_P10_E04	NA	black	0	0	0.36177
MGH97_P8_B07	NA	black	0	0	1.6271
MGH97_P8_G07	NA	black	0	0	0.17377
MGH97_P9_B08	NA	black	0	0	0
MGH97_P9_C01	NA	black	0	0	0.60692
MGH97_P8_G01	-0.758775833197	red	1	0.1776	3.3686
MGH97_P9_H04	0.162711307029	cyan	4	0.19156	0.7536
MGH97_P10_F11	NA	black	0	0	0.41359
MGH97_P10_D03	0.312480386639	cyan	4	0.16736	0.35952
MGH97_P10_C09	NA	black	0	0	0.71984
MGH97_P8_E06	-0.872372772243	red	1	1.2085	0.13881
MGH97_P8_E09	NA	black	0	0	0.18903
MGH97_P8_E05	NA	black	0	0	0
MGH97_P8_A08	NA	black	0	0	0
MGH97_P10_F12	NA	black	0	0	0.62947
MGH97_P9_D01	NA	black	0	0	0.28214
MGH97_P9_E09	NA	black	0	0	0.54498
MGH97_P8_A06	NA	black	0	0	0
MGH97_P10_C02	NA	black	0	0	0.93584
MGH97_P10_C11	NA	black	0	0	0.86076
MGH97_P8_B10	NA	black	0	0	0.31962
MGH97_P9_E11	NA	black	0	0	0.30568
MGH97_P9_F06	NA	black	0	0	0.92828
MGH97_P10_H11	NA	black	0	0	0.71458
MGH97_P9_B06	0.339269305958	cyan	4	0.15056	0.32998
MGH97_P10_E11	NA	black	0	0	0.90458
MGH97_P9_B09	-0.277909644007	blue	3	0.20539	2.118
MGH97_P9_B03	NA	black	0	0.3584	0
MGH97_P9_B10	NA	black	0	0	0.41251
MGH97_P8_H12	NA	black	0	0	2.1405
MGH97_P10_A02	0.118614838435	cyan	4	0.36625	0.38184
MGH97_P8_A04	0.102110483967	cyan	4	0.38073	0.40708
MGH97_P10_G05	NA	black	0	0	0.46571
MGH97_P9_H10	NA	black	0	0	0.39067
MGH97_P9_A11	0.217563908786	cyan	4	0.1635	0.64062
MGH97_P8_A12	NA	black	0	0	0.87499
MGH97_P8_C08	-0.423905130661	blue	3	0.3774	4.1273
MGH97_P8_A07	0.333614954315	cyan	4	0.15834	0.32423
MGH97_P10_H03	NA	black	0	0	0.59932
MGH97_P8_H04	NA	black	0	0	0.5724
MGH97_P9_C07	0.0200895219798	cyan	4	0.74588	1.334
MGH97_P9_H07	NA	black	0	0	0.68167
MGH97_P8_C02	NA	black	0	0	1.1362
MGH97_P10_B09	NA	black	0	0	0.2228
MGH97_P9_E07	NA	black	0	0	0.35952
MGH97_P10_C03	NA	black	0	0	0
93_P3_D02	0.0232475578849	cyan	4	0.29866	1.144
93_P3_B08	-1.13988959446	black	0	1.9419	0.54597
93_P3_D10	NA	black	0	0	0.47612
93_P3_H02	0.120283649871	cyan	4	0.18142	0.89608
93_P3_E06	NA	black	0	0	2.6142
93_P3_F08	NA	black	0	1.3086	0
93_P3_F07	NA	black	0	0	2.6617
93_P3_B02	NA	black	0	0	0.46048
93_P3_G02	NA	black	0	0	0.15704
93_P3_G06	NA	black	0	0	1.1349
93_P3_F05	NA	black	0	0	0.70929
93_P3_H01	NA	black	0	0	0.60692
93_P3_F06	NA	black	0	0	0.72159
93_P3_D08	NA	black	0	0	0.46258
93_P3_E03	0.20949418118	cyan	4	0.17632	0.6397
93_P3_A04	NA	black	0	0	0.13225
93_P3_H03	NA	black	0	0	1.7
93_P3_H10	-1.17045659698	black	0	2.4841	0.73725
93_P3_A09	NA	black	0	0	2.102
93_P3_D11	NA	black	0	0	2.9904
93_P3_E12	NA	black	0	0	3.6778
93_P3_G05	NA	black	0	0	0
93_P3_D12	NA	black	0	0	0.68347
93_P3_E11	NA	black	0	0	0
93_P3_B10	0.112329469043	cyan	4	0.17377	0.92752
93_P3_B05	NA	black	0	0	1.3945
93_P3_H08	NA	black	0	0	0.10702
93_P3_H04	NA	black	0	0	0.085425
93_P3_F12	NA	black	0	0	0
93_P3_A07	NA	black	0	0	0
93_P3_E04	NA	black	0	0	0.14796
93_P3_C07	NA	black	0	0	2.6583
93_P3_G09	0.0745877007047	cyan	4	0.19912	1.0186
93_P3_A03	NA	black	0	0	0.6397
93_P3_D05	0.0797484049734	cyan	4	0.32998	0.80488
93_P3_A10	NA	black	0	0	0.59646
93_P3_E02	NA	black	0	0	0
93_P3_C04	NA	black	0	0	3.3513
93_P3_F02	NA	black	0	0	0.51702
93_P3_E07	NA	black	0	0	0.33113
93_P3_D09	NA	black	0	0	0.60407
93_P3_D07	0.292207481986	cyan	4	0.17121	0.40817
93_P3_G12	NA	black	0	0	0.7031
93_P3_A05	-0.589970830196	blue	3	0.17249	2.8856
93_P3_C05	NA	black	0	0	2.6537
93_P3_F09	NA	black	0	0	0.19156
93_P3_G07	-1.74554248665	black	0	2.9939	0.64155
93_P3_C01	NA	black	0	0.23143	0
93_P3_C11	NA	black	0	0	0.71984
93_P3_E05	NA	black	0	0	2.3389
93_P3_A12	NA	black	0	0	3.6765
93_P3_E09	NA	black	0	0	0.3173
93_P3_D03	0.322039466233	cyan	4	0.12565	0.43723
93_P3_D01	NA	black	0	0	0.93659
93_P3_G04	NA	black	0	0	0.65627
93_P3_E01	-0.547307122679	blue	3	1.369	0.68796
93_P3_G11	-0.41754193411	blue	3	0.338	3.4966
93_P3_A06	NA	black	0	0	0.71545
93_P3_G10	0.363976795465	cyan	4	0.13225	0.31267
93_P3_A11	NA	black	0	0	0.60312
93_P3_C03	NA	black	0	0	3.1598
93_P3_B11	0.191934859768	cyan	4	0.24853	0.52507
93_P3_G08	0.0914261830747	cyan	4	0.33342	0.72683
93_P3_B06	NA	black	0	0	0.6173
93_P3_A02	-0.940186609592	black	0	3.4766	1.0036
93_P3_D06	NA	black	0	0	2.4497
93_P3_B12	-0.943058134614	black	0	0.18015	3.8807
93_P3_B09	NA	black	0	0	0.51197
93_P6_A04	0.00125413432934	cyan	4	0.50284	1.5974
93_P6_B02	0.0533396581683	cyan	4	0.42008	0.58111
93_P6_E05	0.0173825257303	cyan	4	0.64616	1.3663
93_P6_B09	0.170275262433	cyan	4	0.15963	0.77989
93_P6_H11	NA	black	0	0	2.9249
93_P5_E06	0.0621466677116	cyan	4	0.38073	0.7476
93_P5_C05	-0.556228190067	blue	3	0.16993	2.783
93_P5_H06	NA	black	0	0	3.5223
93_P5_G05	NA	black	0	0	1.2624
93_P5_C09	NA	black	0	0	2.4311
93_P6_D09	NA	black	0	0	0.9568
93_P5_H04	-0.160801735544	blue	3	0.41468	2.8701
93_P6_A06	0.0304864023771	cyan	4	0.53207	2.2336
93_P6_F03	NA	black	0	0	1.1814
93_P6_B05	0.230409332054	cyan	4	0.17887	0.5724
93_P6_C11	-0.492120998437	blue	3	0.20664	2.7732
93_P5_H09	NA	black	0	0	0.36737
93_P5_G03	-0.411862041647	blue	3	0.3471	3.5824
93_P5_F04	NA	black	0	0	0.94411
93_P6_H12	0.155936062083	cyan	4	0.18142	0.78994
93_P5_G07	NA	black	0	0	2.7139
93_P6_C05	0.0185713525945	cyan	4	0.44148	0.93659
93_P6_D05	NA	black	0	0	0.76723
93_P5_C12	NA	black	0	0	0
93_P6_A03	NA	black	0	0	3.3112
93_P5_E08	0.131683750019	cyan	4	3.7469	1.3386
93_P6_A08	-0.39025373712	blue	3	0.14405	2.257
93_P6_A10	NA	black	0	0	4.9858
93_P6_A02	-0.385623927483	blue	3	1.146	0.71633
93_P5_G12	NA	black	0	0	1.9753
93_P5_E01	NA	black	0	0	1.4594
93_P6_A09	NA	black	0	0	0.51299
93_P6_H05	NA	black	0	0	0.56852
