Cell_name	Zvalue	Color	Cluster	BEX2	JUN
MGH54_P7_G01	NA	black	0	0	0.43296
MGH54_P7_G02	NA	black	0	0.59168	0
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	0.0949880296915	red	1	4.8721	7.5129
MGH54_P7_G06	NA	black	0	7.738	0
MGH54_P7_G07	NA	black	0	0	4.9247
MGH54_P7_G08	NA	black	0	0	0
MGH54_P7_G09	NA	black	0	0	6.5079
MGH54_P7_G10	NA	black	0	0	0
MGH54_P7_G11	NA	black	0	0	0
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	NA	black	0	0	0
MGH54_P7_H04	NA	black	0	0	0
MGH54_P7_H05	NA	black	0	6.8573	0
MGH54_P7_H09	NA	black	0	0	0
MGH54_P7_H10	NA	black	0	0.77484	0
MGH54_P8_A01	NA	black	0	6.1593	0
MGH54_P8_A06	NA	black	0	0	0
MGH54_P8_A07	NA	black	0	0	0.3584
MGH54_P8_A09	NA	black	0	0	4.8173
MGH54_P8_A10	NA	black	0	7.6729	0
MGH54_P8_A11	1.45625390034	green3	2	2.9762	0.15186
MGH54_P8_A12	NA	black	0	0	0
MGH54_P8_B01	NA	black	0	0	0
MGH54_P8_B02	NA	black	0	6.937	0
MGH54_P8_B04	NA	black	0	3.1936	0
MGH54_P8_B08	0.622887133391	red	1	7.8993	5.8929
MGH54_P8_B09	NA	black	0	0	0
MGH54_P8_B12	NA	black	0	0	2.6772
MGH54_P8_C02	NA	black	0	0	0
MGH54_P8_C04	-1.69286712725	black	0	5.6738	0.19535
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	NA	black	0	0	0
MGH54_P8_C09	NA	black	0	0	0
MGH54_P8_C12	NA	black	0	0	6.6086
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	NA	black	0	0	0
MGH54_P8_D04	NA	black	0	0	2.7286
MGH54_P8_D05	NA	black	0	2.1894	0
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	NA	black	0	0	0
MGH54_P8_D08	NA	black	0	0	0
MGH54_P8_D10	NA	black	0	0	0
MGH54_P8_D11	NA	black	0	0	0
MGH54_P8_D12	NA	black	0	0	6.1897
MGH54_P8_E01	NA	black	0	0	0
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	0	4.6698
MGH54_P8_E07	NA	black	0	0	4.6161
MGH54_P8_E08	NA	black	0	0	5.2228
MGH54_P8_E10	-1.48067185076	red	1	0.48027	5.7039
MGH54_P8_F01	-0.317440926729	red	1	5.4861	3.6348
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	0	0.59455
MGH54_P8_F05	NA	black	0	6.8469	0
MGH54_P8_F06	NA	black	0	0	0.78409
MGH54_P8_F08	NA	black	0	0	0
MGH54_P8_F09	NA	black	0	0	0
MGH54_P8_F10	NA	black	0	0	0
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	NA	black	0	7.0949	0
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	5.2937	0
MGH54_P8_G04	NA	black	0	4.4078	0
MGH54_P8_G05	NA	black	0	0	0
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	0.104372015113	red	1	3.6831	4.181
MGH54_P8_G08	NA	black	0	0	5.4336
MGH54_P8_G09	NA	black	0	0	0
MGH54_P8_G10	NA	black	0	0	1.4694
MGH54_P8_G11	NA	black	0	0	0
MGH54_P8_G12	NA	black	0	0	0
MGH54_P8_H01	NA	black	0	0	0
MGH54_P8_H03	NA	black	0	0	0
MGH54_P8_H04	NA	black	0	0	0
MGH54_P8_H06	NA	black	0	0	0
MGH54_P8_H07	NA	black	0	0	0
MGH54_P8_H08	NA	black	0	3.294	0
MGH54_P8_H10	NA	black	0	6.9002	0
MGH54_P8_H12	NA	black	0	0	0.96864
MGH54_P10_A01	NA	black	0	0	5.3633
MGH54_P10_A02	1.19309674015	red	1	2.984	1.1023
MGH54_P10_A03	NA	black	0	0	6.6854
MGH54_P10_A04	NA	black	0	0	6.4831
MGH54_P10_A05	NA	black	0	0	7.3484
MGH54_P10_A06	NA	black	0	0	5.9443
MGH54_P10_A07	NA	black	0	0	5.426
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	0	0.97453
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	0.686758533108	red	1	5.8615	7.2636
MGH54_P10_B01	NA	black	0	0	5.6802
MGH54_P10_B02	NA	black	0	0	5.7789
MGH54_P10_B03	NA	black	0	0	3.9066
MGH54_P10_B05	NA	black	0	0	6.3425
MGH54_P10_B06	NA	black	0	1.7093	0
MGH54_P10_B07	NA	black	0	0	0.2762
MGH54_P10_B08	NA	black	0	3.392	0
MGH54_P10_B09	-0.221672712832	red	1	6.9707	4.6837
MGH54_P10_B10	NA	black	0	0	4.4281
MGH54_P10_B11	NA	black	0	0	7.4337
MGH54_P10_B12	NA	black	0	0	0
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	NA	black	0	3.068	0
MGH54_P10_C03	NA	black	0	0	0
MGH54_P10_C04	NA	black	0	0	0
MGH54_P10_C05	-1.62074242363	black	0	3.1434	8.4418
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	NA	black	0	5.5626	0
MGH54_P10_C09	NA	black	0	0	7.176
MGH54_P10_C10	-0.32744913352	red	1	5.3396	3.3874
MGH54_P10_C11	NA	black	0	0	6.1563
MGH54_P10_C12	NA	black	0	0	3.0819
MGH54_P10_D01	NA	black	0	0	6.079
MGH54_P10_D02	NA	black	0	0.83431	0
MGH54_P10_D03	0.151402950729	red	1	7.2391	5.2959
MGH54_P10_D04	NA	black	0	3.6114	0
MGH54_P10_D05	1.42899752331	green3	2	6.3022	8.7188
MGH54_P10_D06	NA	black	0	0	0
MGH54_P10_D07	NA	black	0	0	4.6943
MGH54_P10_D09	1.093854217	red	1	6.2504	7.8185
MGH54_P10_D10	-1.03410146734	red	1	5.1427	0.22033
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	4.5531
MGH54_P10_E01	NA	black	0	0	7.1616
MGH54_P10_E02	NA	black	0	5.7096	0
MGH54_P10_E03	0.546048068123	red	1	5.7161	7.0022
MGH54_P10_E04	NA	black	0	0	8.7134
MGH54_P10_E05	NA	black	0	0	6.88
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	NA	black	0	5.0878	0
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	0.161472545976	red	1	5.0772	6.3342
MGH54_P10_E10	-0.138789526377	red	1	3.6129	5.2149
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	1.85490188541	black	0	6.9878	8.3444
MGH54_P10_F01	NA	black	0	5.8735	0
MGH54_P10_F02	NA	black	0	0	0
MGH54_P10_F03	NA	black	0	3.3391	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	NA	black	0	0	0
MGH54_P10_F06	-0.1033753052	red	1	5.9128	4.6255
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	-1.44914432033	red	1	5.5045	0.28333
MGH54_P10_F10	1.34632472576	green3	2	7.6671	6.8934
MGH54_P10_F11	NA	black	0	0	4.968
MGH54_P10_F12	-0.141593508983	red	1	6.0754	4.5785
MGH54_P10_G01	NA	black	0	7.2108	0
MGH54_P10_G02	NA	black	0	0	4.8806
MGH54_P10_G03	NA	black	0	3.4844	0
MGH54_P10_G05	NA	black	0	0	4.2126
MGH54_P10_G06	NA	black	0	0	0
MGH54_P10_G07	NA	black	0	0	8.6313
MGH54_P10_G09	-1.64855768539	black	0	5.7175	0.41792
MGH54_P10_G10	0.859529879192	red	1	5.7025	8.658
MGH54_P10_G11	NA	black	0	0	6.1528
MGH54_P10_G12	-1.77619847198	black	0	1.7467	6.8062
MGH54_P10_H02	NA	black	0	3.2928	0
MGH54_P10_H03	NA	black	0	0	0
MGH54_P10_H04	NA	black	0	0	0
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	NA	black	0	6.5687	0
MGH54_P10_H07	NA	black	0	6.1915	0
MGH54_P10_H08	NA	black	0	0	7.1881
MGH54_P10_H09	NA	black	0	0	4.9209
MGH54_P10_H10	NA	black	0	0	0.31383
MGH54_P10_H11	0.66966452533	red	1	6.0043	6.9337
MGH54_P10_H12	NA	black	0	0	4.4201
MGH54_P11_A01	0.305871113616	red	1	5.2242	7.1838
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	3.1515	0
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	NA	black	0	0	6.6908
MGH54_P11_A09	NA	black	0	0	0
MGH54_P11_A10	2.06995269603	black	0	6.8843	8.9756
MGH54_P11_A11	NA	black	0	0	5.4748
MGH54_P11_A12	NA	black	0	0	0.8488
MGH54_P11_B01	NA	black	0	7.1903	0
MGH54_P11_B02	NA	black	0	0	0
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	NA	black	0	1.1635	0
MGH54_P11_B06	NA	black	0	4.639	0
MGH54_P11_B08	NA	black	0	0	4.2256
MGH54_P11_B09	NA	black	0	1.0875	0
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	NA	black	0	0	0.71194
MGH54_P11_B12	NA	black	0	0	0
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0	0
MGH54_P11_C03	NA	black	0	1.7753	0
MGH54_P11_C04	NA	black	0	1.196	0
MGH54_P11_C05	NA	black	0	0	8.5865
MGH54_P11_C06	NA	black	0	0	2.8383
MGH54_P11_C07	0.497246238849	red	1	5.6868	6.848
MGH54_P11_C08	NA	black	0	0	8.1628
MGH54_P11_C09	-0.351791868711	red	1	5.5972	3.6495
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	0.355323054594	red	1	1.5902	3.9525
MGH54_P11_D01	NA	black	0	0	7.6594
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	-0.0113299123645	red	1	2.6302	4.5703
MGH54_P11_D05	NA	black	0	6.5865	0
MGH54_P11_D06	0.693812093214	red	1	5.5103	8.7904
MGH54_P11_D07	NA	black	0	0	5.7021
MGH54_P11_D08	-0.383452862473	red	1	5.0022	2.3265
MGH54_P11_D09	0.444291006241	red	1	5.5318	6.9629
MGH54_P11_D10	NA	black	0	0	0
MGH54_P11_D11	NA	black	0	6.3443	0
MGH54_P11_D12	0.872004873064	red	1	3.4164	0.78827
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0	7.9826
MGH54_P11_E03	0.809300658985	red	1	5.7183	8.2889
MGH54_P11_E04	NA	black	0	0	7.8335
MGH54_P11_E05	NA	black	0	5.1708	0
MGH54_P11_E06	NA	black	0	2.0844	0
MGH54_P11_E07	1.13225727195	red	1	0.88908	3.105
MGH54_P11_E08	0.542479310437	red	1	5.9932	6.5339
MGH54_P11_E09	NA	black	0	4.4924	0
MGH54_P11_E10	-1.23034516445	red	1	5.6061	1.1342
MGH54_P11_E11	NA	black	0	0	0.28333
MGH54_P11_E12	NA	black	0	0	6.1162
MGH54_P11_F01	NA	black	0	1.0854	0
MGH54_P11_F02	NA	black	0	0	6.0851
MGH54_P11_F03	0.757384774092	red	1	6.3881	6.7111
MGH54_P11_F04	NA	black	0	0	3.5777
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	5.5338	0
MGH54_P11_F07	NA	black	0	3.2152	0
MGH54_P11_F08	NA	black	0	0	5.1639
MGH54_P11_F09	NA	black	0	0	8.8733
MGH54_P11_F10	NA	black	0	0	3.4801
MGH54_P11_F11	NA	black	0	1.0349	0
MGH54_P11_F12	NA	black	0	0	5.717
MGH54_P11_G01	NA	black	0	7.063	0
MGH54_P11_G02	NA	black	0	0	3.2922
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	-1.73934771937	black	0	2.3144	7.3328
MGH54_P11_G05	2.15027048061	black	0	7.6319	8.0592
MGH54_P11_G06	-0.225632638059	red	1	3.1334	5.2103
MGH54_P11_G07	NA	black	0	0	0
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	NA	black	0	0	6.0905
MGH54_P11_G10	-2.32771800673	black	0	1.827	7.5814
MGH54_P11_G11	NA	black	0	0	3.7514
MGH54_P11_G12	NA	black	0	0	6.9938
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	0	2.77
MGH54_P11_H03	NA	black	0	5.0825	0
MGH54_P11_H04	NA	black	0	0	5.1334
MGH54_P11_H05	NA	black	0	0	0
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0.96569	0
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	1.1148738204	red	1	6.9746	6.9577
MGH54_P11_H10	NA	black	0	5.655	0
MGH54_P11_H11	NA	black	0	5.5924	0
MGH54_P11_H12	1.45228618178	green3	2	7.773	6.983
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	0
MGH54_P12_A03	NA	black	0	5.2905	0
MGH54_P12_A04	NA	black	0	2.5789	0
MGH54_P12_A05	NA	black	0	0	6.1551
MGH54_P12_A06	NA	black	0	0	6.1784
MGH54_P12_A07	NA	black	0	1.7949	0
MGH54_P12_A08	NA	black	0	0	3.6255
MGH54_P12_A09	NA	black	0	6.0975	0
MGH54_P12_A10	NA	black	0	3.7062	0
MGH54_P12_A11	-0.534138048407	red	1	3.7194	6.8182
MGH54_P12_B01	-0.0635624168293	red	1	4.5139	2.426
MGH54_P12_B02	NA	black	0	0	0
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	0	3.9946
MGH54_P12_B05	NA	black	0	4.7262	0
MGH54_P12_B06	NA	black	0	6.5622	0
MGH54_P12_B07	-0.10136388328	red	1	4.948	3.9209
MGH54_P12_B08	NA	black	0	0	3.9515
MGH54_P12_B09	NA	black	0	4.4435	0
MGH54_P12_B10	NA	black	0	4.9097	0
MGH54_P12_B11	NA	black	0	4.9274	0
MGH54_P12_C01	0.028343987314	red	1	5.0097	5.0747
MGH54_P12_C02	NA	black	0	0	5.9311
MGH54_P12_C03	0.0223042421888	red	1	4.2959	1.0559
MGH54_P12_C04	NA	black	0	0	3.4711
MGH54_P12_C05	NA	black	0	0	5.7836
MGH54_P12_C06	NA	black	0	0	6.7138
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	0.119179935152	red	1	4.9326	6.6479
MGH54_P12_C09	NA	black	0	0	0
MGH54_P12_C11	NA	black	0	0	0
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	5.5861
MGH54_P12_D02	-0.111435046873	red	1	5.8236	4.5709
MGH54_P12_D04	0.33129505184	red	1	5.7573	6.0629
MGH54_P12_D05	NA	black	0	0	0
MGH54_P12_D06	NA	black	0	0	3.4722
MGH54_P12_D07	NA	black	0	0	0
MGH54_P12_D08	-1.80378848413	black	0	2.9153	8.3438
MGH54_P12_D09	NA	black	0	0	0.18015
MGH54_P12_D10	NA	black	0	0	3.3481
MGH54_P12_D11	NA	black	0	0	6.0482
MGH54_P12_D12	NA	black	0	0	3.392
MGH54_P12_E01	NA	black	0	4.1956	0
MGH54_P12_E02	NA	black	0	0	0
MGH54_P12_E03	NA	black	0	0	7.3935
MGH54_P12_E04	1.10525953772	red	1	6.3904	7.5937
MGH54_P12_E05	-0.276200589825	red	1	4.5278	0.42331
MGH54_P12_E06	NA	black	0	5.2182	0
MGH54_P12_E07	NA	black	0	0	0
MGH54_P12_E08	NA	black	0	5.0447	0
MGH54_P12_E09	-3.39863177199	black	0	7.0325	0.23634
MGH54_P12_E10	-0.80071186809	red	1	4.9408	0.18523
MGH54_P12_E11	NA	black	0	0	3.4465
MGH54_P12_E12	-0.390336338929	red	1	1.6991	4.9723
MGH54_P12_F01	NA	black	0	0	0
MGH54_P12_F02	NA	black	0	0	0
MGH54_P12_F03	NA	black	0	0	0
MGH54_P12_F04	NA	black	0	5.6959	0
MGH54_P12_F05	-2.26802693127	black	0	1.4109	7.099
MGH54_P12_F06	-3.34431485258	black	0	1.3202	8.1847
MGH54_P12_F07	-0.264959164751	red	1	5.4469	3.7822
MGH54_P12_F08	-0.147856050648	red	1	5.3703	4.1806
MGH54_P12_F09	NA	black	0	6.8605	0
MGH54_P12_F10	NA	black	0	0	0
MGH54_P12_F11	NA	black	0	0	4.7425
MGH54_P12_F12	NA	black	0	2.7818	0
MGH54_P12_G01	NA	black	0	1.2648	0
MGH54_P12_G02	NA	black	0	0	1.4065
MGH54_P12_G03	NA	black	0	0	4.7474
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	0.67643843437	red	1	5.9541	7.0407
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	0	6.7321
MGH54_P12_G08	NA	black	0	3.1803	0
MGH54_P12_G09	NA	black	0	5.2045	0
MGH54_P12_G10	0.842134369577	red	1	0.87892	3.4308
MGH54_P12_G11	NA	black	0	4.455	0
MGH54_P12_H01	NA	black	0	2.3199	0
MGH54_P12_H02	NA	black	0	0	5.9114
MGH54_P12_H03	NA	black	0	0	0
MGH54_P12_H04	NA	black	0	3.9166	0
MGH54_P12_H05	NA	black	0	0	0
MGH54_P12_H06	NA	black	0	0	0
MGH54_P12_H07	1.18022231664	red	1	3.201	0.29514
MGH54_P12_H09	NA	black	0	5.6656	0
MGH54_P12_H10	NA	black	0	0	0.16993
MGH54_P12_H11	NA	black	0	0	0
MGH54_P9_A01	NA	black	0	0	0
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	NA	black	0	0	6.1176
MGH54_P9_A04	-0.641218012029	red	1	4.8769	0.55189
MGH54_P9_A05	NA	black	0	6.4635	0
MGH54_P9_A06	-4.1706281389	black	0	0.84479	8.4798
MGH54_P9_A07	NA	black	0	5.1879	0
MGH54_P9_A08	NA	black	0	5.9674	0
MGH54_P9_A09	0.785037847396	red	1	5.7299	8.1083
MGH54_P9_A10	NA	black	0	0	0
MGH54_P9_A11	NA	black	0	0	8.3624
MGH54_P9_A12	-0.529532221853	red	1	4.1471	8.044
MGH54_P9_B01	NA	black	0	0	4.54
MGH54_P9_B02	NA	black	0	4.8288	0
MGH54_P9_B03	NA	black	0	5.1208	0
MGH54_P9_B04	0.113577086989	red	1	5.1676	5.6376
MGH54_P9_B05	0.447967595953	red	1	6.7038	5.8545
MGH54_P9_B06	NA	black	0	0	0
MGH54_P9_B07	NA	black	0	0	0
MGH54_P9_B10	NA	black	0	0	0.78409
MGH54_P9_B11	0.628102507959	red	1	6.2751	6.4902
MGH54_P9_B12	2.62094681578	black	0	0.89608	1.3668
MGH54_P9_C01	NA	black	0	0	7.577
MGH54_P9_C02	NA	black	0	4.2031	0
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0	0
MGH54_P9_C06	NA	black	0	5.1043	0
MGH54_P9_C07	0.578843842931	red	1	5.479	8.0653
MGH54_P9_C08	NA	black	0	0	5.1936
MGH54_P9_C09	NA	black	0	1.1237	0
MGH54_P9_C10	-0.565723957034	red	1	6.3584	3.7867
MGH54_P9_C11	1.13475437531	red	1	3.2386	0.32193
MGH54_P9_C12	NA	black	0	0	0
MGH54_P9_D01	NA	black	0	1.8286	0
MGH54_P9_D03	NA	black	0	0	0
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	1.27548457739	green3	2	2.5617	1.7757
MGH54_P9_D07	NA	black	0	0	6.8298
MGH54_P9_D08	NA	black	0	3.4053	0
MGH54_P9_D09	NA	black	0	0	7.2178
MGH54_P9_D10	NA	black	0	0	4.6568
MGH54_P9_D11	-0.167106458486	red	1	5.2277	3.9409
MGH54_P9_D12	NA	black	0	0	8.5606
MGH54_P9_E01	NA	black	0	5.4319	0
MGH54_P9_E02	-0.260370117004	red	1	1.9038	4.847
MGH54_P9_E03	NA	black	0	0	7.2499
MGH54_P9_E04	NA	black	0	0	4.5364
MGH54_P9_E05	NA	black	0	4.0369	0
MGH54_P9_E06	-0.161520050462	red	1	5.6433	4.3246
MGH54_P9_E07	NA	black	0	5.1755	0
MGH54_P9_E08	NA	black	0	0	0
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	NA	black	0	6.0147	0
MGH54_P9_E11	NA	black	0	3.2941	0
MGH54_P9_E12	NA	black	0	1.7958	0
MGH54_P9_F01	NA	black	0	4.874	0
MGH54_P9_F02	NA	black	0	0	5.468
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	5.1306	0
MGH54_P9_F06	0.0351893519738	red	1	4.7652	7.0216
MGH54_P9_F07	-0.138221324802	red	1	5.0072	3.7673
MGH54_P9_F08	NA	black	0	1.1303	0
MGH54_P9_F09	NA	black	0	0.96347	0
MGH54_P9_F10	-0.0663592575696	red	1	5.1711	4.4288
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	5.1073	0
MGH54_P9_G01	NA	black	0	0	3.7162
MGH54_P9_G02	NA	black	0	6.6402	0
MGH54_P9_G03	NA	black	0	6.8415	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	-0.0122961908168	red	1	4.4851	5.225
MGH54_P9_G06	NA	black	0	0	5.3212
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	NA	black	0	2.0885	0
MGH54_P9_G09	0.206462104121	red	1	5.257	6.1715
MGH54_P9_G10	0.536703589464	red	1	5.4386	7.9821
MGH54_P9_G12	NA	black	0	0	4.52
MGH54_P9_H01	NA	black	0	6.7949	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	0.000827805678888	red	1	5.0595	4.8306
MGH54_P9_H04	NA	black	0	0	0
MGH54_P9_H05	NA	black	0	0	6.8272
MGH54_P9_H06	NA	black	0	0	0
MGH54_P9_H07	NA	black	0	0	0
MGH54_P9_H08	NA	black	0	0	0
MGH54_P9_H09	NA	black	0	0	6.1448
MGH54_P9_H10	NA	black	0	0	8.1892
MGH54_P9_H11	NA	black	0	0	0
MGH54_P9_H12	NA	black	0	0	6.7178
MGH54_P2_A05	0.907734610045	red	1	6.3717	7.1066
MGH54_P2_A06	-0.113878517142	red	1	3.6951	5.1682
MGH54_P2_A10	-0.170224727231	red	1	4.1534	6.0777
MGH54_P2_B03	-0.0212738382148	red	1	4.7076	4.318
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	0.808338186566	red	1	5.8374	7.8329
MGH54_P2_B09	0.396421974582	red	1	6.3624	5.8656
MGH54_P2_B10	NA	black	0	0	0
MGH54_P2_B11	NA	black	0	4.199	0
MGH54_P2_C01	NA	black	0	5.3819	0
MGH54_P2_C02	0.719897876479	red	1	5.8196	7.5024
MGH54_P2_C04	NA	black	0	0.976	0
MGH54_P2_C05	NA	black	0	3.9288	0
MGH54_P2_C09	NA	black	0	0	3.0279
MGH54_P2_C10	-0.248377320128	red	1	5.6082	4.0047
MGH54_P2_C11	0.385880081956	red	1	5.2678	7.7679
MGH54_P2_D01	NA	black	0	0	0
MGH54_P2_D02	-2.57514346862	black	0	1.4276	7.4598
MGH54_P2_D03	0.882562232364	red	1	6.2514	7.2046
MGH54_P2_D04	NA	black	0	0	5.0186
MGH54_P2_E01	0.53280825156	red	1	5.8114	6.7595
MGH54_P2_E02	NA	black	0	0	2.466
MGH54_P2_E03	NA	black	0	0	0
MGH54_P2_E04	0.0324174460115	red	1	0.5656	4.2805
MGH54_P2_E05	NA	black	0	1.6012	0
MGH54_P2_E08	NA	black	0	7.0909	0
MGH54_P2_E11	0.601436251731	red	1	5.428	8.6673
MGH54_P2_E12	0.385450106705	red	1	5.3327	7.3242
MGH54_P2_F05	NA	black	0	0	4.0308
MGH54_P2_F06	-1.21927038507	red	1	2.4308	6.6428
MGH54_P2_F08	NA	black	0	0	0
MGH54_P2_F10	NA	black	0	0	3.9099
MGH54_P2_F12	NA	black	0	0	1.7022
MGH54_P2_G02	-0.227966720726	red	1	4.3688	7.2783
MGH54_P2_G06	NA	black	0	0	4.8774
MGH54_P2_G07	-0.0326033802381	red	1	4.8581	4.4072
MGH54_P2_G08	NA	black	0	0	0
MGH54_P2_G11	NA	black	0	0	5.7097
MGH54_P2_G12	NA	black	0	0	0.1776
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	-0.000696424265046	red	1	5.4266	4.8628
MGH54_P2_H09	NA	black	0	0	5.8018
MGH54_P2_H11	NA	black	0	5.8232	0
MGH54_P5_A02	NA	black	0	5.7709	0
MGH54_P5_A03	NA	black	0	0	4.6809
MGH54_P5_A04	NA	black	0	0	5.6177
MGH54_P5_A05	-0.721167824074	red	1	0.77653	5.0788
MGH54_P5_A06	NA	black	0	0	0
MGH54_P5_A07	-0.0877951818683	red	1	4.7963	3.6813
MGH54_P5_A08	0.145575578755	red	1	5.4697	5.5297
MGH54_P5_A09	NA	black	0	0	0.19787
MGH54_P5_A10	-0.0561092684085	red	1	4.7427	3.881
MGH54_P5_A11	NA	black	0	5.4165	0
MGH54_P5_A12	-2.93440209635	black	0	7.62	1.5988
MGH54_P5_B02	NA	black	0	0	5.0005
MGH54_P5_B03	-0.00882441677166	red	1	4.6275	6.2113
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	6.5036
MGH54_P5_B06	NA	black	0	0.69866	0
MGH54_P5_B07	NA	black	0	6.0998	0
MGH54_P5_B08	-0.104076319444	red	1	5.6125	4.5079
MGH54_P5_B09	-0.561800264579	red	1	4.749	0.23266
MGH54_P5_B10	-0.00941929766982	red	1	4.9731	4.7262
MGH54_P5_B11	NA	black	0	0	6.673
MGH54_P5_B12	0.699788959731	red	1	6.2597	6.6937
MGH54_P5_C01	NA	black	0	0	0
MGH54_P5_C02	NA	black	0	2.0566	0
MGH54_P5_C03	NA	black	0	0	7.2186
MGH54_P5_C04	-2.02573919381	black	0	6.16	0.69777
MGH54_P5_C05	NA	black	0	0	6.4115
MGH54_P5_C06	NA	black	0	0	6.4934
MGH54_P5_C07	NA	black	0	0	0
MGH54_P5_C08	0.374812082248	red	1	0.69243	3.9421
MGH54_P5_C09	NA	black	0	0	0
MGH54_P5_C10	NA	black	0	0	0
MGH54_P5_C11	NA	black	0	5.5247	0
MGH54_P5_C12	NA	black	0	0	0
MGH54_P5_D01	NA	black	0	0	0
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	6.8993	0
MGH54_P5_D04	NA	black	0	0	0.56169
MGH54_P5_D05	NA	black	0	0	0
MGH54_P5_D06	NA	black	0	0	0
MGH54_P5_D08	NA	black	0	0	0
MGH54_P5_D09	-3.29128306694	black	0	6.8948	0.14012
MGH54_P5_D10	0.915498929608	red	1	5.9457	7.9512
MGH54_P5_D11	-0.556459696397	red	1	6.4385	3.8605
MGH54_P5_D12	0.247511213763	red	1	6.4479	5.507
MGH54_P5_E01	NA	black	0	7.621	0
MGH54_P5_E02	NA	black	0	6.6258	0
MGH54_P5_E03	NA	black	0	0	5.3167
MGH54_P5_E04	NA	black	0	6.5542	0
MGH54_P5_E05	NA	black	0	5.3717	0
MGH54_P5_E06	NA	black	0	5.7184	0
MGH54_P5_E07	NA	black	0	0	3.1408
MGH54_P5_E08	NA	black	0	0	0
MGH54_P5_E09	NA	black	0	0	0
MGH54_P5_E10	NA	black	0	0	0.15963
MGH54_P5_E11	NA	black	0	0	4.9142
