Cell_name	Zvalue	Color	Cluster	ATM	TNFRSF10B
MGH60_P3_D04	NA	black	0	0	1.9069
MGH60_P3_D07	NA	black	0	1.8303	0
MGH60_P3_D08	0.044423357431	green3	2	0.64339	1.5346
MGH60_P3_D09	NA	black	0	0	0
MGH60_P3_D10	NA	black	0	0	0.97526
MGH60_P3_D11	-0.930305003451	red	1	0.29396	4.411
MGH60_P3_E02	NA	black	0	0	0
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	0.771779626006	green3	2	1.518	4.9361
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	-0.105026467065	green3	2	0.8213	3.1326
MGH60_P3_E08	-0.00238265465782	green3	2	0.94186	0.69688
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	-0.647435142152	red	1	0.65076	5.3036
MGH60_P3_E11	0.0687232808886	green3	2	1.8262	2.0458
MGH60_P3_E12	NA	black	0	0.16092	0
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	-0.667242419214	red	1	0.43189	4.1499
MGH60_P3_F03	NA	black	0	2.1725	0
MGH60_P3_F04	0.298366811259	green3	2	0.40817	0.68257
MGH60_P3_F06	NA	black	0	0.63227	0
MGH60_P3_F07	NA	black	0	2.4052	0
MGH60_P3_F08	NA	black	0	0.61164	0
MGH60_P3_F09	0.598842645839	green3	2	0.10969	0.33571
MGH60_P3_F10	NA	black	0	1.0517	0
MGH60_P3_F11	-0.171100207551	red	1	0.87263	4.4028
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	4.4834
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	-0.429788507451	red	1	0.55483	3.7695
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	1.7424	0
MGH60_P3_G11	NA	black	0	0	3.6933
MGH60_P3_H02	NA	black	0	0.38184	0
MGH60_P3_H03	0.492116631356	green3	2	1.5246	3.7183
MGH60_P3_H04	0.0175372855651	green3	2	0.72596	1.6731
MGH60_P3_H06	0.508028828682	green3	2	0.17505	0.45733
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	-0.597406300093	red	1	0.54003	4.3794
MGH60_P3_H09	NA	black	0	0.76384	0
MGH60_P3_H10	NA	black	0	0	4.5624
MGH60_P3_H11	0.179936331937	green3	2	0.42975	1.1124
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	0.177927665257	green3	2	1.216	3.406
97_P3_G10	NA	black	0	0.10299	0
97_P3_H02	-1.19512062549	red	1	2.3813	0.27381
97_P3_A07	NA	black	0	1.06	0
97_P3_C03	NA	black	0	0	3.7836
97_P3_H09	NA	black	0	1.6964	0
97_P3_H12	NA	black	0	0.13093	0
97_P3_H08	NA	black	0	1.8254	0
97_P3_E02	NA	black	0	0	0
97_P3_E07	-0.645927178106	red	1	0.49876	4.3611
97_P3_C07	-0.0505806803873	green3	2	0.91073	3.2163
97_P3_E04	NA	black	0	0.0229	0
97_P3_C04	NA	black	0	1.3127	0
97_P3_F10	1.12331187648	green3	2	2.7437	3.213
97_P3_F03	-0.270695078754	red	1	0.073135	2.3923
97_P3_A09	0.00415181964187	green3	2	0.9313	1.412
97_P3_G04	0.2597322514	green3	2	0.60692	0.20789
97_P3_E09	NA	black	0	0	2.6496
97_P3_B08	NA	black	0	0	0
97_P3_B12	0.360340551209	green3	2	0.038436	0.99204
97_P3_E05	NA	black	0	1.0963	0
97_P3_D03	NA	black	0	0.19787	0
97_P3_D11	0.100939447994	green3	2	1.107	3.5753
97_P3_H11	0.566456867084	green3	2	2.3752	2.7253
97_P3_C10	NA	black	0	0	2.2648
97_P3_G08	-0.37762255569	red	1	0.63134	3.8866
97_P3_F06	NA	black	0	2.281	0
97_P3_C01	NA	black	0	0.85917	0
97_P3_A04	NA	black	0	0	0
97_P3_C09	-1.05946161483	red	1	3.127	0.99059
97_P3_D10	-1.16005244987	red	1	0.060739	4.2472
97_P3_H07	NA	black	0	0.063503	0
97_P3_E01	0.196730928721	green3	2	1.4505	2.6904
97_P3_E03	0.784581353464	green3	2	2.3978	3.0241
97_P3_B10	NA	black	0	0.92296	0
97_P3_F05	NA	black	0	0	0.35727
97_P3_G12	NA	black	0	0	0
97_P3_B04	1.43652092464	blue	3	2.6019	3.7135
97_P3_B02	0.370604251334	green3	2	1.4921	3.3298
97_P3_B07	0.0249574017698	green3	2	1.06	2.3898
97_P3_G02	0.701556943101	green3	2	3.2313	2.5859
97_P3_G11	-0.405331395852	red	1	0.29748	2.9875
97_P3_F11	NA	black	0	2.6608	0
97_P3_H03	NA	black	0	1.9441	0
97_P3_C02	NA	black	0	2.7814	0
97_P3_G06	0.53675938963	green3	2	2.051	2.8982
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	1.6897	0
97_P3_E10	0.207563740448	green3	2	1.8832	2.3428
97_P3_G01	NA	black	0	0.60027	0
97_P3_A08	0.640274974753	green3	2	1.5671	4.1289
97_P3_A03	NA	black	0	3.4332	0
97_P3_B03	0.387129990507	green3	2	1.52	3.3161
97_P3_D01	NA	black	0	0	0
97_P3_G03	-0.322279575383	red	1	0.32193	2.7864
97_P3_E11	0.206346894021	green3	2	0.23756	1.2179
97_P3_D04	1.39029726567	green3	2	2.5008	3.7673
97_P3_A11	NA	black	0	2.8034	0
97_P3_C12	NA	black	0	0	1.757
97_P3_D02	NA	black	0	2.9581	0
97_P3_E08	-0.330596818456	red	1	1.4688	0.62761
97_P3_D05	-1.70757368433	red	1	0.096262	5.4631
97_P3_D12	NA	black	0	2.0844	0
97_P3_D09	-0.0362545218254	green3	2	1.3852	1.6938
97_P3_F01	NA	black	0	0.13881	0
97_P3_F07	-0.305636916792	red	1	0.21785	2.6053
97_P3_B11	NA	black	0	2.2287	0
97_P3_H05	NA	black	0	0	5.3607
97_P3_F12	NA	black	0	2.1033	0
97_P3_F04	0.0378667519924	green3	2	0.67897	1.5474
97_P3_C11	-0.100100024911	green3	2	0.14666	2.0381
97_P3_F08	0.467444887079	green3	2	2.3702	2.585
97_P3_C05	-0.646311944959	red	1	1.856	0.48954
97_P3_F09	NA	black	0	0.78994	0
97_P3_G05	0.510344658761	green3	2	2.2409	2.7148
97_P3_A10	-1.14859143913	red	1	2.26	0.18903
97_P3_A05	-1.19847776871	red	1	2.5351	0.43296
97_P3_C06	0.0608858947653	green3	2	1.0731	3.2029
97_P3_F02	1.50275501472	blue	3	2.4158	4.0381
97_P3_D07	0.748657448303	green3	2	2.5787	2.8626
97_P3_C08	0.200000711073	green3	2	1.3929	2.8217
97_P3_A01	0.0958800222268	green3	2	0.089498	1.5685
97_P3_H04	-0.610558071414	red	1	0.082703	3.144
97_P3_D08	0.147459571854	green3	2	1.1322	4.065
97_P3_E06	0.923355501497	green3	2	2.7636	2.9729
97_P3_E12	-0.226925006877	red	1	0.10434	2.3156
97_P3_A02	-0.326077922391	red	1	0.51096	3.1911
97_P3_B06	NA	black	0	0	3.3366
97_P3_H10	-0.229534907113	red	1	0.73466	3.6125
97_P5_B09	0.015445052997	green3	2	1.0072	2.8976
97_P5_C06	-0.638034903084	red	1	2.0986	0.80323
97_P5_B10	-0.0223905679989	green3	2	0.98404	0.82456
97_P6_G02	-0.262666914507	red	1	1.269	0.30685
97_P6_E06	-0.00597834307659	green3	2	0.99639	4.1789
97_P6_A03	0.175465323498	green3	2	1.5965	2.4327
97_P5_F07	1.64499893105	blue	3	2.2696	4.5153
97_P5_B05	NA	black	0	0.15704	0
97_P6_B11	-0.271707460052	red	1	2.1177	1.4383
97_P6_E08	0.295305831863	green3	2	0.54399	0.28924
97_P6_A09	2.96498645133	black	0	2.9435	5.0253
97_P6_B04	-0.515646157799	red	1	0.5008	3.8907
97_P5_A02	0.0446392506615	green3	2	1.797	1.992
97_P5_C02	0.11157691702	green3	2	1.6608	2.1979
97_P6_F09	NA	black	0	0.48749	0
97_P5_A04	-2.61110758004	black	0	3.8575	0.21785
97_P5_C04	-0.554101278851	red	1	0.42975	3.7693
97_P6_D07	NA	black	0	1.54	0
97_P6_A12	NA	black	0	2.0817	0
97_P6_C06	0.00503941041108	green3	2	0.98914	3.0512
97_P6_H04	0.0636763862487	green3	2	1.9549	2.0222
97_P5_D09	-0.00781229704548	green3	2	0.88362	2.0328
97_P6_F03	0.462983323967	green3	2	0.27501	0.39397
97_P6_F11	0.638818982025	green3	2	0.088142	0.27501
97_P6_H09	0.243858414764	green3	2	1.3956	3.0356
97_P6_B08	0.645197512535	green3	2	0.086784	0.26183
97_P5_A10	-0.0033753571466	green3	2	0.85519	1.8972
97_P6_H07	NA	black	0	0.14535	0
97_P6_C09	0.484259995313	green3	2	0.084064	0.65627
97_P5_G04	-0.128502457943	green3	2	0.72072	2.827
97_P6_H01	NA	black	0	0	3.4384
97_P5_B06	0.00515718220558	green3	2	0.92448	0.35502
97_P5_E04	0.593112406496	green3	2	0.1903	0.19156
97_P6_B10	-0.919538921483	red	1	2.0728	0.29396
97_P6_F04	-0.686769467724	red	1	1.8119	0.32998
97_P5_E07	0.268361708169	green3	2	0.54992	0.41576
97_P5_G02	0.604414183356	green3	2	1.3929	5.0829
97_P5_C11	0.423568646734	green3	2	0.15316	0.71633
97_P5_A03	NA	black	0	1.9195	0
97_P6_B02	0.0124071677311	green3	2	0.91456	0.33457
97_P6_H12	0.714231231398	green3	2	0.082703	0.1003
97_P6_F12	-0.998921792341	red	1	0.42868	5.1834
97_P6_A02	0.344561948548	green3	2	0.27977	0.75702
97_P5_C12	0.67716042049	green3	2	2.4916	2.8166
97_P5_C01	-0.556119432905	red	1	0.54597	4.2462
97_P5_B07	-0.375583440182	red	1	0.17632	2.7334
97_P5_A08	-0.0383781309134	green3	2	1.33	1.6549
97_P6_H08	0.135716798076	green3	2	0.07861	1.4792
97_P5_E11	-0.922749241519	red	1	0.090853	3.8274
97_P6_A01	-1.27773895338	red	1	2.3967	0.18142
97_P6_G01	-0.346861477571	red	1	0.65535	3.8566
97_P5_D10	-0.38567352891	red	1	0.30334	2.9415
97_P5_C10	0.160517935401	green3	2	1.8143	2.2642
97_P6_C11	0.04104969903	green3	2	0.86552	0.69866
97_P6_E07	-0.021757119526	green3	2	0.96791	3.6527
97_P6_E05	-0.0915242921295	green3	2	0.069015	1.9935
97_P5_G07	-0.0193551868676	green3	2	0.31615	1.8627
97_P5_D04	0.264267124831	green3	2	0.58111	0.30801
97_P6_B03	0.00571122545268	green3	2	1.24	1.8949
97_P5_H01	-0.66662048459	red	1	0.069015	3.2426
97_P6_A11	0.421148007114	green3	2	1.7545	2.9674
97_P6_E09	-0.110831716486	green3	2	1.3063	1.2412
97_P6_A10	0.288050031343	green3	2	0.32769	0.86552
97_P5_E02	NA	black	0	0.1635	0
97_P6_D03	-0.0296676166982	green3	2	3.2243	1.9389
97_P5_A09	-0.177160524695	red	1	1.473	1.1953
97_P6_B12	0.139393088223	green3	2	0.42653	1.2756
97_P5_H10	0.243167270962	green3	2	1.2284	3.9549
97_P6_A04	NA	black	0	1.0065	0
97_P5_B12	0.433749382558	green3	2	0.15316	0.68975
97_P5_A12	0.301234630731	green3	2	0.45733	0.55189
97_P5_F08	NA	black	0	0.1635	0
97_P6_E04	-0.714039727161	red	1	1.91	0.43296
97_P6_D04	NA	black	0	1.2247	0
97_P5_D02	0.377091336869	green3	2	0.36961	0.47093
97_P6_G10	-0.706118021452	red	1	1.9294	0.47716
97_P5_B04	0.226488036973	green3	2	0.64155	0.25096
97_P6_E03	0.421098097838	green3	2	0.38515	0.26303
97_P5_E05	-0.656165358049	red	1	0.24245	3.5507
97_P5_G05	-0.27427143044	red	1	0.43296	2.8162
97_P5_D03	NA	black	0	0	0.81885
97_P5_C07	-0.15295850796	green3	2	1.3768	1.1532
97_P6_C12	0.0518008578093	green3	2	1.1316	2.4901
97_P6_B09	NA	black	0	0.13356	0
97_P5_D07	-0.16196320869	green3	2	0.27501	2.2678
97_P6_A05	-0.0351524262362	green3	2	1.1204	1.433
97_P5_C08	-0.427604273607	red	1	0.19156	2.8813
97_P5_B03	0.402896252455	green3	2	0.44042	0.15963
97_P6_G08	-0.773347026636	red	1	1.8871	0.27739
97_P6_D12	-0.0448604054366	green3	2	0.99277	0.37295
97_P6_D01	0.22934813625	green3	2	1.4688	2.7962
97_P5_H08	NA	black	0	0.12565	0
97_P6_C07	-0.154623359222	green3	2	0.70576	2.9536
97_P6_C02	NA	black	0	1.5286	0
97_P5_F02	0.259085639282	green3	2	0.60312	0.23266
97_P5_F04	0.0225360435331	green3	2	0.90072	0.44573
97_P5_H02	NA	black	0	1.1979	0
97_P6_C08	NA	black	0	0.81967	0
97_P5_E03	-0.16114852241	green3	2	0.1635	2.1953
97_P6_D05	-0.187900704637	red	1	0.31267	2.3743
97_P5_D01	NA	black	0	1.334	0
97_P6_F05	-1.45993862754	red	1	0.032806	4.7637
97_P5_H06	0.659685525741	green3	2	0.13225	0.13619
97_P5_H11	NA	black	0	0.16479	0
97_P5_E06	0.118426469696	green3	2	1.2957	2.5883
97_P6_H02	NA	black	0	0.78994	0
97_P6_A08	0.368660508388	green3	2	0.45733	0.25217
97_P5_B02	-0.08987872276	green3	2	0.83996	3.0976
97_P5_E10	NA	black	0	0.42438	0
97_P5_B11	NA	black	0	1.4573	0
97_P6_G07	NA	black	0	0.69688	0
97_P5_A05	0.30729398912	green3	2	1.3868	3.3973
97_P5_A11	NA	black	0	1.3443	0
97_P6_A06	-1.35553203005	red	1	0.13356	4.8668
97_P6_F07	-0.678340764705	red	1	1.8294	0.37851
97_P6_G04	0.239815868491	green3	2	0.4844	0.75873
97_P6_B05	-1.72638166503	red	1	3.0131	0.29748
97_P5_D06	0.0897500648023	green3	2	0.81803	0.21412
97_P6_F08	NA	black	0	0.60975	0
97_P5_F06	0.371530993121	green3	2	0.14666	0.85917
97_P5_D08	0.0843436241092	green3	2	0.81721	0.35727
97_P5_G11	-0.0110132673617	green3	2	0.70044	1.9088
97_P6_F10	0.271449587603	green3	2	1.5563	2.8061
97_P5_H07	NA	black	0	0	0.55582
97_P5_A07	-0.301053740734	red	1	0.6663	3.6666
97_P6_G11	0.170121897586	green3	2	0.48336	1.0759
97_P5_C03	NA	black	0	0.5724	0
97_P5_F01	-0.00878338345022	green3	2	0.848	1.987
97_P6_E01	2.15068995811	blue	3	2.7564	4.3928
97_P5_F03	-0.057397438613	green3	2	0.6397	2.1731
97_P5_B01	1.1089627365	green3	2	2.2333	3.6945
97_P6_H03	-1.6458809396	red	1	0.071763	5.2518
97_P6_E12	NA	black	0	3.7004	0
97_P5_G10	0.355931575477	green3	2	0.48749	0.20163
97_P5_C05	-0.130216973732	green3	2	1.101	0.31962
97_P6_D11	-0.0292690274343	green3	2	0.2916	1.8887
97_P5_H09	NA	black	0	0.77484	0
97_P6_B06	-1.06978376684	red	1	0.20664	4.4662
97_P5_F09	-0.0763310337194	green3	2	1.8094	1.7075
97_P6_F02	-1.42942619665	red	1	2.766	0.38294
97_P5_D11	0.466268999818	green3	2	0.26303	0.40926
97_P5_H03	-0.279303569599	red	1	1.4335	0.73898
97_P5_D05	-0.0625709847914	green3	2	1.1427	1.2104
97_P6_H05	NA	black	0	0.95233	0
97_P6_D09	-0.515801377818	red	1	0.2857	3.2734
97_P6_G09	-0.687661679407	red	1	1.8327	0.36401
97_P6_D08	NA	black	0	0	0
97_P5_G06	-0.39810685497	red	1	0.35389	3.0714
97_P5_A01	NA	black	0	1.3414	0
97_P6_H10	0.562796134971	green3	2	0.23756	0.17121
97_P5_G01	-0.168366186891	green3	2	0.5888	2.6897
97_P6_E02	1.15899056205	green3	2	2.1378	3.933
97_P6_B01	-0.119559916711	green3	2	0.88127	3.9056
97_P5_F10	0.227058565795	green3	2	1.3196	3.2079
97_P6_C10	-0.356411706715	red	1	1.355	0.19283
97_P5_C09	-0.0960912341404	green3	2	0.83431	3.128
97_P5_E12	0.028458598997	green3	2	1.0236	3.4181
97_P5_E01	-0.691228308974	red	1	2.2388	0.8472
97_P6_D02	0.00427714542858	green3	2	0.93357	1.1641
97_P6_A07	0.874500878023	green3	2	2.2228	3.3206
97_P5_G03	NA	black	0	1.3984	0
97_P6_G12	0.470618028637	green3	2	0.1865	0.54003
97_P6_C03	-0.537491219068	red	1	0.38294	3.5726
97_P6_H06	0.656295752271	green3	2	0.074505	0.25701
97_P5_E09	NA	black	0	0	0
97_P6_C01	-0.394803248723	red	1	2.1535	1.2516
97_P6_G03	0.188428790131	green3	2	0.10165	1.3471
97_P5_G12	-0.631175736165	red	1	2.3179	0.99783
97_P5_G09	NA	black	0	1.538	0
97_P5_H04	-0.718726108708	red	1	0.32539	3.9392
MGH97_P7_B05	-0.227398605494	red	1	0.21785	2.4014
MGH97_P7_E10	0.248755019648	green3	2	0.58688	0.37851
MGH97_P7_A02	0.0139475896333	green3	2	1.2179	1.9613
MGH97_P7_C01	0.00479181911764	green3	2	1.0186	2.0101
MGH97_P7_D06	0.704888577843	green3	2	3.6657	2.5125
MGH97_P7_H08	0.231632714291	green3	2	0.28451	1.101
MGH97_P7_G11	NA	black	0	0	0
MGH97_P7_A08	NA	black	0	0.33228	0
MGH97_P7_F07	NA	black	0	1.8887	0
MGH97_P7_C04	NA	black	0	0.11237	0
MGH97_P7_C02	NA	black	0	1.9572	0
MGH97_P7_F10	NA	black	0	1.4399	0
MGH97_P7_H05	0.273072674628	green3	2	1.7031	2.6267
MGH97_P7_B04	NA	black	0	3.7464	0
MGH97_P7_F09	NA	black	0	0.87578	0
MGH97_P7_H02	NA	black	0	0	2.1541
MGH97_P7_C11	NA	black	0	0.12697	0
MGH97_P7_G07	NA	black	0	0.060739	0
MGH97_P7_F06	NA	black	0	0.12168	0
MGH97_P7_A06	NA	black	0	2.9296	0
MGH97_P7_D12	NA	black	0	0	1.9305
MGH97_P7_B02	0.618347219304	green3	2	3.1075	2.5368
MGH97_P7_E03	NA	black	0	0	0.93433
MGH97_P7_D02	-0.57819325844	red	1	0.32654	3.5432
MGH97_P7_B11	0.352463582964	green3	2	0.070389	0.98258
MGH97_P7_E09	-0.0454674282888	green3	2	0.6332	2.0952
MGH97_P7_B01	0.826398632511	green3	2	3.0193	2.7613
MGH97_P7_G06	0.515958764565	green3	2	0.30685	0.14274
MGH97_P7_B07	-0.363203154298	red	1	0.66721	4.0113
MGH97_P7_C05	-0.223354796167	red	1	2.2449	1.5651
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	-0.397838241828	red	1	0.72421	4.6107
MGH97_P7_H07	NA	black	0	1.2203	0
MGH97_P7_D04	NA	black	0	0.8472	0
MGH97_P7_C06	NA	black	0	0	3.4782
MGH97_P7_G09	0.400536024066	green3	2	0.25942	0.61824
MGH97_P7_E06	-2.62080838137	black	0	3.8014	0.17377
MGH97_P7_F04	NA	black	0	0.23634	0
MGH97_P7_C09	0.513673615635	green3	2	1.779	3.1726
MGH97_P7_G03	NA	black	0	0.51299	0
MGH97_P7_H01	-0.652377470165	red	1	2.373	1.0065
MGH97_P7_B06	-0.575476384257	red	1	0.30334	3.4781
MGH97_P7_C08	2.26994521778	blue	3	2.56	4.8614
MGH97_P7_E08	1.11552147764	green3	2	2.8193	3.1556
MGH97_P7_F01	-0.041432873704	green3	2	0.7277	2.1744
MGH97_P7_H03	-0.368093645545	red	1	1.373	0.20789
MGH97_P7_B10	1.13070616609	green3	2	2.1434	3.8722
MGH97_P7_E11	-1.72706905529	red	1	2.8576	0.15704
MGH97_P7_C03	NA	black	0	3.3224	0
MGH97_P7_H12	-0.163368883163	green3	2	0.084064	2.16
MGH97_P7_D07	NA	black	0	0.2228	0
MGH97_P7_A11	-1.030669004	red	1	2.2681	0.37184
MGH97_P7_A01	NA	black	0	0	4.8193
MGH97_P7_F12	NA	black	0	2.1574	0
MGH97_P7_F08	NA	black	0	1.9723	0
MGH97_P7_D11	NA	black	0	1.5801	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	0.0733007351411	green3	2	1.0779	3.4879
MGH97_P7_C12	NA	black	0	0.14926	0
MGH97_P7_H11	0.688747303403	green3	2	0.062122	0.20163
MGH97_P7_A04	NA	black	0	0.089498	0
MGH97_P7_H06	0.619933397326	green3	2	0.098958	0.30217
MGH97_P7_F03	NA	black	0	0.34255	0
MGH97_P7_A07	NA	black	0	1.3973	0
MGH97_P7_F11	NA	black	0	1.2054	0
MGH97_P7_G08	NA	black	0	2.2531	0
MGH97_P7_E02	NA	black	0	0.17249	0
MGH97_P7_C07	-0.479896407612	red	1	1.5792	0.39287
MGH97_P7_A09	NA	black	0	0	0
MGH97_P7_B09	NA	black	0	3.0238	0
MGH97_P7_G10	-0.758297962959	red	1	2.6041	1.0186
MGH97_P7_G02	NA	black	0	3.2633	0
MGH97_P7_H04	-0.841222868699	red	1	0.05797	3.5887
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	3.70211067306	black	0	3.8045	4.647
MGH97_P7_E04	NA	black	0	0	0
MGH97_P7_E01	NA	black	0	1.3225	0
MGH97_P7_F05	NA	black	0	0.77737	0
MGH97_P7_D05	NA	black	0	2.6528	0
MGH97_P7_A03	NA	black	0	1.107	0
MGH97_P7_B03	NA	black	0	3.1266	0
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	2.5472	0
MGH97_P7_F02	-0.262914192639	red	1	2.9201	1.6808
MGH97_P7_G05	NA	black	0	0	4.2544
MGH97_P7_D08	NA	black	0	0.28806	0
MGH97_P7_G04	NA	black	0	0.87342	0
MGH97_P8_A11	-1.40275683536	red	1	2.5494	0.19912
MGH97_P10_A12	NA	black	0	0.049631	0
MGH97_P10_E09	-0.117012073476	green3	2	0.8512	3.5218
MGH97_P9_B12	NA	black	0	1.8651	0
MGH97_P10_D07	0.594873364921	green3	2	2.0694	2.9904
MGH97_P8_D11	0.331623289066	green3	2	1.4281	3.3639
MGH97_P8_G05	NA	black	0	1.5661	0
MGH97_P9_C05	-0.958878302506	red	1	0.082703	3.8854
MGH97_P8_D03	-1.98857142856	red	1	3.3953	0.36177
MGH97_P8_H05	0.301113968501	green3	2	0.30801	0.852
MGH97_P10_A09	NA	black	0	0.14012	0
MGH97_P10_E03	NA	black	0	0.15445	0
MGH97_P10_D04	NA	black	0	2.1489	0
MGH97_P9_D12	-0.439414441156	red	1	0.13093	2.8292
MGH97_P8_H06	-0.774908028143	red	1	0.26544	3.9154
MGH97_P8_H11	NA	black	0	0.094912	0
MGH97_P9_F12	0.838147492813	green3	2	2.5087	3.0201
MGH97_P8_D07	NA	black	0	0.85758	0
MGH97_P8_H02	NA	black	0	0.99856	0
MGH97_P8_D01	NA	black	0	1.6017	0
MGH97_P10_C04	NA	black	0	1.3132	0
MGH97_P9_E06	NA	black	0	0	0
MGH97_P8_F12	NA	black	0	0	2.8762
MGH97_P8_H01	NA	black	0	0.4782	0
MGH97_P8_A05	NA	black	0	1.0676	0
MGH97_P9_F10	-0.6729510328	red	1	1.8699	0.45523
MGH97_P10_F10	1.81548657569	blue	3	2.5588	4.2587
MGH97_P9_G12	-0.0608598910092	green3	2	2.6699	1.8631
MGH97_P8_B04	-0.595238017535	red	1	0.39944	3.8037
MGH97_P8_E11	-0.189996971908	red	1	0.8335	4.1071
MGH97_P9_G10	0.486998212552	green3	2	0.2558	0.36065
MGH97_P10_D11	NA	black	0	1.9989	0
MGH97_P10_D01	NA	black	0	2.3354	0
MGH97_P10_H04	0.168642889394	green3	2	0.7031	0.34937
MGH97_P10_D12	-1.18744427625	red	1	0.15963	4.5857
MGH97_P8_D04	NA	black	0	1.3016	0
MGH97_P8_F08	-0.152151528585	green3	2	1.1276	0.30685
MGH97_P9_E10	0.606512838024	green3	2	0.14926	0.24123
MGH97_P9_D11	0.0177056723086	green3	2	0.90766	0.46676
MGH97_P8_A02	NA	black	0	0	3.6732
MGH97_P9_F01	NA	black	0	1.2624	0
MGH97_P8_B08	-1.18492997503	red	1	3.1701	0.89995
MGH97_P8_A09	-0.936278892398	red	1	2.2576	0.49876
MGH97_P9_A03	NA	black	0	0	0
MGH97_P9_G09	-0.111996421764	green3	2	0.83188	3.2894
MGH97_P10_E02	NA	black	0	2.3288	0
MGH97_P10_H08	0.520345083807	green3	2	0.16092	0.4489
MGH97_P9_G04	NA	black	0	2.5205	0
MGH97_P8_G11	NA	black	0	0	0
MGH97_P10_A06	NA	black	0	3.3356	0
MGH97_P10_F08	NA	black	0	0.58304	0
MGH97_P8_E08	0.173876874035	green3	2	1.1814	3.6884
MGH97_P8_G08	NA	black	0	0	0
MGH97_P10_B07	-0.0190987092199	green3	2	0.58111	1.918
MGH97_P9_G11	0.418131474989	green3	2	0.17632	0.69866
MGH97_P8_F11	-0.574102184947	red	1	0.089498	3.075
MGH97_P8_F05	NA	black	0	0	0
MGH97_P9_A01	NA	black	0	2.2934	0
MGH97_P10_F01	NA	black	0	0.30451	0
MGH97_P8_C10	0.701454997482	green3	2	0.066261	0.1635
MGH97_P8_E02	NA	black	0	0	0
MGH97_P10_B05	NA	black	0	0.42223	0
MGH97_P8_G04	-1.64827695084	red	1	2.7691	0.15186
MGH97_P9_B02	0.555257327919	green3	2	1.6262	3.6216
MGH97_P8_H08	NA	black	0	0.47197	0
MGH97_P8_F01	-0.334018252253	red	1	1.3746	0.35727
MGH97_P10_H09	NA	black	0	1.6875	0
MGH97_P10_E06	NA	black	0	0	2.4547
MGH97_P10_D10	-1.82228840388	red	1	0.1137	5.7625
MGH97_P10_A03	2.67221652202	black	0	3.2662	4.3285
MGH97_P10_A05	NA	black	0	2.3693	0
MGH97_P10_A01	NA	black	0	0	0
MGH97_P9_D09	NA	black	0	0.092207	0
MGH97_P9_D06	-1.90516645499	red	1	3.1971	0.28451
MGH97_P9_G05	NA	black	0	0.21039	0
MGH97_P10_E05	-0.947985007634	red	1	2.0208	0.16607
MGH97_P8_F10	NA	black	0	0.060739	0
MGH97_P10_A04	0.297834640373	green3	2	0.27739	0.90535
MGH97_P9_A07	NA	black	0	0.42008	0
MGH97_P9_A08	NA	black	0	0	0
MGH97_P9_H12	0.572518685198	green3	2	0.069015	0.46676
MGH97_P10_G03	-0.943786918014	red	1	2.2827	0.51501
MGH97_P8_B03	NA	black	0	0.57434	0
MGH97_P10_H07	NA	black	0	2.5301	0
MGH97_P10_E01	NA	black	0	2.2726	0
MGH97_P9_F11	NA	black	0	0	3.5757
MGH97_P8_B12	-0.304089201339	red	1	1.3724	0.4782
MGH97_P9_H02	NA	black	0	0	1.7446
MGH97_P9_C11	NA	black	0	2.5876	0
MGH97_P8_A01	NA	black	0	1.0384	0
MGH97_P10_F07	NA	black	0	0	0
MGH97_P10_G01	NA	black	0	0	0
MGH97_P10_H05	-0.889999376503	red	1	0.10969	3.7991
MGH97_P9_F07	NA	black	0	0.99567	0
MGH97_P9_D08	NA	black	0	2.3331	0
MGH97_P9_E05	-0.178825382293	red	1	1.4362	1.1375
MGH97_P8_B09	NA	black	0	0	0
MGH97_P10_E12	NA	black	0	0.20914	0
MGH97_P10_B10	NA	black	0	0.8024	0
MGH97_P9_E03	-0.395591397894	red	1	0.34142	3.0393
MGH97_P9_G07	1.91477263096	blue	3	2.5678	4.376
MGH97_P9_C09	-0.284975838752	red	1	0.70929	3.8166
MGH97_P10_B11	NA	black	0	2.2045	0
MGH97_P9_B05	0.127722577759	green3	2	1.1467	3.4584
MGH97_P9_A12	-0.875577501697	red	1	2.07	0.36513
MGH97_P8_D10	NA	black	0	0	0
MGH97_P8_C05	-2.03923881793	red	1	3.932	0.64339
MGH97_P9_D02	-0.223564711424	red	1	0.69866	3.373
MGH97_P9_D07	NA	black	0	0.27381	0
