Cell_name	Zvalue	Color	Cluster	BRCA1	IGF1
MGH54_P6_D09	NA	black	0	0	0.33571
MGH54_P6_D10	NA	black	0	0	0.33228
MGH54_P6_D11	NA	black	0	0.36849	0
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	NA	black	0	0	0
MGH54_P6_E03	0.0731048751303	green3	2	0.085425	0.25096
MGH54_P6_E04	NA	black	0	0	0
MGH54_P6_E05	NA	black	0	0	0.47405
MGH54_P6_E07	NA	black	0	0	0
MGH54_P6_E08	NA	black	0	0	0.20289
MGH54_P6_E09	NA	black	0	0.18903	0
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	NA	black	0	0	0.64062
MGH54_P6_F01	0.0890634189169	green3	2	0.18777	0.19661
MGH54_P6_F02	-0.0073639860949	green3	2	0.62854	0.63599
MGH54_P6_F03	NA	black	0	0.38515	0
MGH54_P6_F05	NA	black	0	0	0
MGH54_P6_F06	NA	black	0	0	0
MGH54_P6_F07	NA	black	0	0	0
MGH54_P6_F08	NA	black	0	0	0
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	NA	black	0	0.54201	0
MGH54_P6_F11	NA	black	0	0	0
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	NA	black	0	0	0.30451
MGH54_P6_G02	NA	black	0	0	0
MGH54_P6_G03	-0.136312416563	red	1	1.1859	0.17505
MGH54_P6_G04	NA	black	0	0	0
MGH54_P6_G06	NA	black	0	0	0.14012
MGH54_P6_G07	NA	black	0	0	0
MGH54_P6_G08	0.0743112306519	green3	2	0.3173	0.16993
MGH54_P6_G09	NA	black	0	0	0
MGH54_P6_G10	NA	black	0	0	0.24975
MGH54_P6_G11	NA	black	0	0	0
MGH54_P6_G12	NA	black	0	0	0
MGH54_P6_H01	NA	black	0	0.92752	0
MGH54_P6_H03	NA	black	0	0	0
MGH54_P6_H05	NA	black	0	0.49365	0
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0.38626	0
MGH54_P6_H08	NA	black	0	0	0.60502
MGH54_P6_H09	NA	black	0	0	0
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	0	0
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	NA	black	0	0	0
MGH54_P7_A03	NA	black	0	0	0
MGH54_P7_A04	NA	black	0	0	0
MGH54_P7_A06	NA	black	0	0	0.17887
MGH54_P7_A07	NA	black	0	0	0
MGH54_P7_A08	NA	black	0	0	0.14405
MGH54_P7_A10	0.0395404932095	green3	2	0.27262	0.2762
MGH54_P7_A11	0.14600861496	green3	2	0.18142	0.089498
MGH54_P7_A12	0.127083295817	green3	2	0.25701	0.07861
MGH54_P7_B01	NA	black	0	0	0.73292
MGH54_P7_B03	0.144038695308	green3	2	0.18777	0.089498
MGH54_P7_B04	NA	black	0	0	0.123
MGH54_P7_B05	0.124877816408	green3	2	0.21412	0.11237
MGH54_P7_B06	NA	black	0	0.32193	0
MGH54_P7_B07	-0.0282975746192	green3	2	0.30918	0.44148
MGH54_P7_B08	NA	black	0	0	0.13225
MGH54_P7_B09	0.0347522721364	green3	2	0.25701	0.29042
MGH54_P7_B10	NA	black	0	0.42653	0
MGH54_P7_B12	NA	black	0	0.25459	0
MGH54_P7_C01	-0.0230363420449	green3	2	0.23389	0.41576
MGH54_P7_C03	NA	black	0	0	0
MGH54_P7_C04	NA	black	0	0	0.22033
MGH54_P7_C05	0.101641381297	green3	2	0.22404	0.15575
MGH54_P7_C06	0.0185236443489	green3	2	0.26063	0.32654
MGH54_P7_C07	NA	black	0	0	0.18269
MGH54_P7_C08	NA	black	0	0.20664	0
MGH54_P7_C09	NA	black	0	0	0
MGH54_P7_C10	NA	black	0	0.19156	0
MGH54_P7_C11	NA	black	0	0	0
MGH54_P7_C12	NA	black	0	0.19283	0
MGH54_P7_D01	NA	black	0	0	0
MGH54_P7_D02	-0.969875443279	black	0	3.4154	0.1375
MGH54_P7_D03	NA	black	0	0	0.18903
MGH54_P7_D04	NA	black	0	0	0
MGH54_P7_D05	NA	black	0	0	0.23143
MGH54_P7_D06	NA	black	0	0	0
MGH54_P7_D08	NA	black	0	0	0.1137
MGH54_P7_D11	NA	black	0	0	0.36625
MGH54_P7_D12	NA	black	0	0	0.15834
MGH54_P7_E01	NA	black	0	0.23756	0
MGH54_P7_E02	NA	black	0	0	0.10568
MGH54_P7_E03	NA	black	0	0	0
MGH54_P7_E04	NA	black	0	0	0.10836
MGH54_P7_E05	NA	black	0	0	0.11503
MGH54_P7_E06	NA	black	0	0	0
MGH54_P7_E08	NA	black	0	0	0.18142
MGH54_P7_E09	NA	black	0	0	0
MGH54_P7_E10	NA	black	0	0	0
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0	0.12829
MGH54_P7_F01	NA	black	0	0.76299	0
MGH54_P7_F02	NA	black	0	0	0
MGH54_P7_F03	NA	black	0	0.28688	0
MGH54_P7_F04	NA	black	0	0.45733	0
MGH54_P7_F05	NA	black	0	0.44467	0
MGH54_P7_F06	NA	black	0	0	0
MGH54_P7_F08	0.106920453645	green3	2	0.36289	0.029983
MGH54_P7_F10	NA	black	0	0	0.089498
MGH54_P7_F11	NA	black	0	0	0.07861
MGH54_P7_G01	NA	black	0	0	0.21537
MGH54_P7_G02	0.102624438017	green3	2	0.14535	0.1865
MGH54_P7_G03	NA	black	0	0	0.10165
MGH54_P7_G04	NA	black	0	0	0.31846
MGH54_P7_G06	NA	black	0	0	0.29042
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	NA	black	0	0	0
MGH54_P7_G09	0.09721701699	green3	2	0.30685	0.11503
MGH54_P7_G10	NA	black	0	0	0
MGH54_P7_G11	0.124239029497	green3	2	0.21412	0.1137
MGH54_P7_H01	0.117622616382	green3	2	0.24367	0.10969
MGH54_P7_H02	0.0251158424923	green3	2	0.25217	0.31267
MGH54_P7_H04	NA	black	0	0	0.34483
MGH54_P7_H05	NA	black	0	0	0.21785
MGH54_P7_H09	0.0052605007159	green3	2	0.68796	0.4916
MGH54_P7_H10	0.0806166461627	green3	2	0.37518	0.10434
MGH54_P8_A01	NA	black	0	0.25217	0
MGH54_P8_A06	NA	black	0	0	0.53605
MGH54_P8_A07	0.100825469278	green3	2	0.32539	0.089498
MGH54_P8_A09	0.0873728540277	green3	2	0.15963	0.20914
MGH54_P8_A10	NA	black	0	0	0.47716
MGH54_P8_A11	0.0889626309575	green3	2	0.37851	0.071763
MGH54_P8_A12	0.169344715049	green3	2	0.1776	0.04684
MGH54_P8_B01	NA	black	0	0	0.29748
MGH54_P8_B02	-0.0266253585211	green3	2	0.83269	0.26183
MGH54_P8_B04	NA	black	0	0.22897	0
MGH54_P8_B08	-0.0662115715681	green3	2	0.89142	0.15834
MGH54_P8_B09	0.0170332499671	green3	2	0.39726	0.3115
MGH54_P8_B12	NA	black	0	0	0.051024
MGH54_P8_C02	NA	black	0	0	0.31383
MGH54_P8_C04	NA	black	0	0	0
MGH54_P8_C06	NA	black	0	0	0.09356
MGH54_P8_C07	NA	black	0	0	0.21661
MGH54_P8_C09	0.171859816456	green3	2	0.12829	0.073135
MGH54_P8_C12	NA	black	0	0	0.22527
MGH54_P8_D01	NA	black	0	0	0.2762
MGH54_P8_D03	NA	black	0	0	0
MGH54_P8_D04	NA	black	0	0.21164	0
MGH54_P8_D05	0.0927571349613	green3	2	0.38847	0.045443
MGH54_P8_D06	NA	black	0	0	0.37407
MGH54_P8_D07	0.100824065686	green3	2	0.26063	0.1375
MGH54_P8_D08	0.0353882753426	green3	2	0.22774	0.29396
MGH54_P8_D10	NA	black	0	0.090853	0
MGH54_P8_D11	0.0353974008008	green3	2	0.50487	0.14274
MGH54_P8_D12	0.00251963855397	green3	2	0.338	0.36289
MGH54_P8_E01	NA	black	0	0	0.2916
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	0.154165228363	green3	2	0.20664	0.056584
MGH54_P8_E07	-0.619231175982	black	0	2.7769	0.17505
MGH54_P8_E08	0.0904700749531	green3	2	0.12829	0.21288
MGH54_P8_E10	0.116814035407	green3	2	0.067639	0.18777
MGH54_P8_F01	NA	black	0	0.17249	0
MGH54_P8_F02	NA	black	0	0	0.12829
MGH54_P8_F04	NA	black	0	0	0.08134
MGH54_P8_F05	NA	black	0	0	0.048236
MGH54_P8_F06	-0.0395190256143	green3	2	0.38847	0.50182
MGH54_P8_F08	NA	black	0	0.12829	0
MGH54_P8_F09	0.0905441837254	green3	2	0.13225	0.21164
MGH54_P8_F10	0.0962580712308	green3	2	0.16736	0.1903
MGH54_P8_F11	NA	black	0	0	0.14405
MGH54_P8_F12	0.0810560987926	green3	2	0.1177	0.23143
MGH54_P8_G01	NA	black	0	0	0.55287
MGH54_P8_G03	NA	black	0	0	0.059355
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	0.096684957337	green3	2	0.23756	0.15963
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	NA	black	0	0	0.30217
MGH54_P8_G08	NA	black	0	0.14405	0
MGH54_P8_G09	NA	black	0	0	0.090853
MGH54_P8_G10	0.187355509155	green3	2	0.11103	0.056584
MGH54_P8_G11	0.105138134237	green3	2	0.26544	0.12433
MGH54_P8_G12	NA	black	0	0	0.25459
MGH54_P8_H01	0.00248486259008	green3	2	0.62761	0.11902
MGH54_P8_H03	NA	black	0	0.19535	0
MGH54_P8_H04	0.0777406344527	green3	2	0.29748	0.17249
MGH54_P8_H06	NA	black	0	0	0
MGH54_P8_H07	NA	black	0	0	0.074505
MGH54_P8_H08	NA	black	0	0.43723	0
MGH54_P8_H10	NA	black	0	0	0.070389
MGH54_P8_H12	NA	black	0	0	0.10165
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	0.083406941639	green3	2	0.19409	0.20539
MGH54_P10_A03	NA	black	0	0	0.34596
MGH54_P10_A04	0.0659165603796	green3	2	0.22651	0.2302
MGH54_P10_A05	NA	black	0	0.25459	0
MGH54_P10_A06	NA	black	0	0	0.1375
MGH54_P10_A07	0.0775689548199	green3	2	0.30918	0.16607
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	0	0.12168
MGH54_P10_A11	0.0376232102855	green3	2	0.28214	0.27858
MGH54_P10_A12	-0.0828079309942	green3	2	0.44679	0.7137
MGH54_P10_B01	0.0333764398916	green3	2	0.52707	0.10969
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	NA	black	0	2.0377	0
MGH54_P10_B05	NA	black	0	0	0
MGH54_P10_B06	-0.354044668956	black	0	1.9561	0.17505
MGH54_P10_B07	NA	black	0	0	0.32539
MGH54_P10_B08	-0.0162096832193	green3	2	0.70929	0.18269
MGH54_P10_B09	NA	black	0	0	0.2302
MGH54_P10_B10	0.0344820596716	green3	2	0.44573	0.21909
MGH54_P10_B11	-0.0427260480724	green3	2	0.26183	0.46362
MGH54_P10_B12	NA	black	0	0	0.19912
MGH54_P10_C01	NA	black	0	0	0.14796
MGH54_P10_C02	NA	black	0	0	0
MGH54_P10_C03	0.13778103426	green3	2	0.1903	0.1003
MGH54_P10_C04	NA	black	0	0	0.48852
MGH54_P10_C05	NA	black	0	0	0
MGH54_P10_C07	NA	black	0	0.6173	0
MGH54_P10_C08	NA	black	0	0	0.22404
MGH54_P10_C09	0.0607973343957	green3	2	0.35163	0.18777
MGH54_P10_C10	NA	black	0	0	0.090853
MGH54_P10_C11	NA	black	0	0.26784	0
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	0	0.15963
MGH54_P10_D02	NA	black	0	0.5568	0
MGH54_P10_D03	NA	black	0	0	0.20914
MGH54_P10_D04	0.118073326379	green3	2	0.22033	0.123
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	NA	black	0	0	0.12035
MGH54_P10_D07	-0.0271837310506	green3	2	0.42761	0.4782
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0.10836
MGH54_P10_D11	NA	black	0	0	0.15704
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	0	0.16479
MGH54_P10_E02	NA	black	0	0.2762	0
MGH54_P10_E03	-0.0766469882591	green3	2	1.515	0.32077
MGH54_P10_E04	0.0199159478536	green3	2	0.31383	0.3173
MGH54_P10_E05	NA	black	0	0.32193	0
MGH54_P10_E06	NA	black	0	0	0.28688
MGH54_P10_E07	0.0551391511203	green3	2	0.2916	0.23266
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	0.060191955743	green3	2	0.44679	0.097611
MGH54_P10_E10	NA	black	0	0	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	0.09408813772	green3	2	0.20163	0.18142
MGH54_P10_F01	NA	black	0	0	0.20163
MGH54_P10_F02	0.0142627816455	green3	2	0.33571	0.32998
MGH54_P10_F03	NA	black	0	0	0
MGH54_P10_F04	0.00210635985938	green3	2	0.61164	0.3173
MGH54_P10_F05	NA	black	0	0	0.34028
MGH54_P10_F06	NA	black	0	0	0.15316
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	NA	black	0	0	0
MGH54_P10_F10	NA	black	0	0	0.0229
MGH54_P10_F11	NA	black	0	0.23266	0
MGH54_P10_F12	NA	black	0	0	0.10969
MGH54_P10_G01	-0.0413324778581	green3	2	0.39616	0.51197
MGH54_P10_G02	NA	black	0	0	0.29631
MGH54_P10_G03	NA	black	0	0.23143	0
MGH54_P10_G05	-1.48206436084	black	0	4.3821	0.1177
MGH54_P10_G06	NA	black	0	0	0.20414
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	0.38184	0
MGH54_P10_G10	0.121775151455	green3	2	0.2228	0.1137
MGH54_P10_G11	NA	black	0	0	0.21412
MGH54_P10_G12	NA	black	0	0.5568	0
MGH54_P10_H02	-0.013870419342	green3	2	0.42331	0.42546
MGH54_P10_H03	NA	black	0	0	0.12829
MGH54_P10_H04	0.0752335047109	green3	2	0.18523	0.22404
MGH54_P10_H05	NA	black	0	0	0
MGH54_P10_H06	NA	black	0	0.24123	0
MGH54_P10_H07	NA	black	0	0.27381	0
MGH54_P10_H08	0.00656584887947	green3	2	0.7536	0.43189
MGH54_P10_H09	0.0605429318764	green3	2	0.34028	0.19535
MGH54_P10_H10	NA	black	0	0	0.15186
MGH54_P10_H11	0.0494012208957	green3	2	0.25822	0.25701
MGH54_P10_H12	0.040722703946	green3	2	0.19661	0.28806
MGH54_P11_A01	NA	black	0	0	0.32077
MGH54_P11_A02	-0.0197397493394	green3	2	0.45838	0.46258
MGH54_P11_A03	NA	black	0	0	0
MGH54_P11_A04	NA	black	0	0	0
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	0	0.15445
MGH54_P11_A08	0.0228077265774	green3	2	1.2376	0.42331
MGH54_P11_A09	NA	black	0	0	0.10165
MGH54_P11_A10	-0.301879591895	black	0	3.8313	0.36625
MGH54_P11_A11	NA	black	0	0	0.10702
MGH54_P11_A12	0.116967636568	green3	2	0.35727	0.0043216
MGH54_P11_B01	NA	black	0	0	0.24123
MGH54_P11_B02	NA	black	0	0	0
MGH54_P11_B03	NA	black	0	0	0
MGH54_P11_B04	NA	black	0	4.9331	0
MGH54_P11_B05	NA	black	0	0	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	0.0832716975607	green3	2	0.29514	0.15963
MGH54_P11_B10	NA	black	0	0	0.1865
MGH54_P11_B11	NA	black	0	0.18523	0
MGH54_P11_B12	NA	black	0	0	0.092207
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	-0.740377148247	black	0	0.44679	2.7044
MGH54_P11_C03	NA	black	0	0	0.25701
MGH54_P11_C04	NA	black	0	0.33914	0
MGH54_P11_C05	NA	black	0	0	0.23756
MGH54_P11_C06	NA	black	0	0.29983	0
MGH54_P11_C07	NA	black	0	0	0.12961
MGH54_P11_C08	NA	black	0	0.25338	0
MGH54_P11_C09	NA	black	0	0	0.32654
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	0.0969414653941	green3	2	0.27143	0.14012
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	NA	black	0	0	0
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	NA	black	0	0	0
MGH54_P11_D07	NA	black	0	0.24489	0
MGH54_P11_D08	NA	black	0	0.28688	0
MGH54_P11_D09	NA	black	0	0	0
MGH54_P11_D10	NA	black	0	0	0.18396
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	0	0.41143
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0.48749	0
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	0.33457	0
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	0.111492495583	green3	2	0.24001	0.12565
MGH54_P11_E07	NA	black	0	0.34028	0
MGH54_P11_E08	NA	black	0	0	0
MGH54_P11_E09	NA	black	0	0	0.10165
MGH54_P11_E10	0.143211145549	green3	2	0.18142	0.094912
MGH54_P11_E11	NA	black	0	0	0.38957
MGH54_P11_E12	0.0874456849632	green3	2	0.29042	0.15186
MGH54_P11_F01	NA	black	0	0	0.16479
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	NA	black	0	0	0
MGH54_P11_F04	0.0450735415043	green3	2	0.45943	0.15445
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0	0.14012
MGH54_P11_F07	NA	black	0	0	0.22404
MGH54_P11_F08	0.118856486961	green3	2	0.22651	0.1177
MGH54_P11_F09	0.0190849744834	green3	2	0.55974	0.1635
MGH54_P11_F10	NA	black	0	0	0
MGH54_P11_F11	NA	black	0	0.14405	0
MGH54_P11_F12	NA	black	0	0.16092	0
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	0
MGH54_P11_G03	NA	black	0	0	0.46362
MGH54_P11_G04	0.0174477475099	green3	2	0.28806	0.32654
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	NA	black	0	0.21412	0
MGH54_P11_G07	NA	black	0	0	0.14143
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	NA	black	0	0	0.58688
MGH54_P11_G10	NA	black	0	0	0
MGH54_P11_G11	NA	black	0	0	0.074505
MGH54_P11_G12	0.121426396483	green3	2	0.21039	0.12168
MGH54_P11_H01	NA	black	0	0	0.51602
MGH54_P11_H02	NA	black	0	0.66266	0
MGH54_P11_H03	NA	black	0	0	0.52206
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0	0.17632
MGH54_P11_H06	NA	black	0	0	0.25217
MGH54_P11_H07	0.0931247300962	green3	2	0.15834	0.19912
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0	0.14405
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	0.103343112747	green3	2	0.14535	0.18523
MGH54_P11_H12	0.142922140529	green3	2	0.12565	0.12433
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	0	0
MGH54_P12_A03	NA	black	0	0	0.10568
MGH54_P12_A04	NA	black	0	0.35727	0
MGH54_P12_A05	0.0264565035387	green3	2	0.33228	0.29631
MGH54_P12_A06	-0.363565831461	black	0	4.565	0.38405
MGH54_P12_A07	NA	black	0	2.1994	0
MGH54_P12_A08	0.054003573906	green3	2	0.46153	0.10568
MGH54_P12_A09	NA	black	0	0.16092	0
MGH54_P12_A10	NA	black	0	0	0.27262
MGH54_P12_A11	NA	black	0	0	0.3471
MGH54_P12_B01	NA	black	0	0	0.28096
MGH54_P12_B02	NA	black	0	0	0
MGH54_P12_B03	-0.00703776198486	green3	2	0.49467	0.41359
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	NA	black	0	0.338	0
MGH54_P12_B06	0.0447691936184	green3	2	0.26183	0.26664
MGH54_P12_B07	0.0655112485255	green3	2	0.33914	0.18142
MGH54_P12_B08	NA	black	0	0	0
MGH54_P12_B09	0.0721011326326	green3	2	0.32308	0.17249
MGH54_P12_B10	NA	black	0	0	0.10165
MGH54_P12_B11	0.107634014716	green3	2	0.15575	0.17377
MGH54_P12_C01	NA	black	0	3.648	0
MGH54_P12_C02	NA	black	0	0	0
MGH54_P12_C03	NA	black	0	0	0
MGH54_P12_C04	NA	black	0	0	0.7277
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	0.51501
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	0
MGH54_P12_C09	NA	black	0	0.21537	0
MGH54_P12_C11	NA	black	0	0	0.22527
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	0.52005
MGH54_P12_D04	0.125804174589	green3	2	0.21537	0.10969
MGH54_P12_D05	NA	black	0	0	0
MGH54_P12_D06	NA	black	0	0.11103	0
MGH54_P12_D07	-0.648971100044	black	0	3.4347	0.23879
MGH54_P12_D08	NA	black	0	0	0.11503
MGH54_P12_D09	0.0175988757791	green3	2	0.56462	0.16736
MGH54_P12_D10	NA	black	0	0	0.19283
MGH54_P12_D11	0.0392457337798	green3	2	0.16607	0.29514
MGH54_P12_D12	NA	black	0	0	0
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	NA	black	0	0.30568	0
MGH54_P12_E03	NA	black	0	0	0
MGH54_P12_E04	NA	black	0	0	0
MGH54_P12_E05	NA	black	0	0	0.20789
MGH54_P12_E06	NA	black	0	0	0.10434
MGH54_P12_E07	NA	black	0	0	0.17632
MGH54_P12_E08	NA	black	0	0.35276	0
MGH54_P12_E09	NA	black	0	0.40054	0
MGH54_P12_E10	NA	black	0	0.16864	0
MGH54_P12_E11	NA	black	0	0	0.085425
MGH54_P12_E12	NA	black	0	0.70929	0
MGH54_P12_F01	NA	black	0	0.48852	0
MGH54_P12_F02	NA	black	0	0	0.11103
MGH54_P12_F03	NA	black	0	0	0.32308
MGH54_P12_F04	NA	black	0	0	0.1177
MGH54_P12_F05	NA	black	0	0.54794	0
MGH54_P12_F06	0.0049116547129	green3	2	0.40272	0.35389
MGH54_P12_F07	NA	black	0	3.7179	0
MGH54_P12_F08	NA	black	0	0.43936	0
MGH54_P12_F09	NA	black	0	0.24001	0
MGH54_P12_F10	NA	black	0	0	0
MGH54_P12_F11	0.0874597455487	green3	2	0.21288	0.1903
MGH54_P12_F12	NA	black	0	0	0.25096
MGH54_P12_G01	NA	black	0	0	0
MGH54_P12_G02	NA	black	0	1.3132	0
MGH54_P12_G03	NA	black	0	0	0.19535
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	NA	black	0	0	0
MGH54_P12_G06	NA	black	0	0	0.39506
MGH54_P12_G07	-0.251164827409	black	0	1.8647	0.22774
MGH54_P12_G08	NA	black	0	0	0
MGH54_P12_G09	NA	black	0	0	0
MGH54_P12_G10	0.0727734129497	green3	2	0.38626	0.12035
MGH54_P12_G11	-0.041176572029	green3	2	0.28214	0.46571
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	0
MGH54_P12_H03	0.0169740837765	green3	2	0.32077	0.32423
MGH54_P12_H04	NA	black	0	0	0.1177
MGH54_P12_H05	NA	black	0	0	0
MGH54_P12_H06	NA	black	0	0	0.20414
MGH54_P12_H07	0.0973097003718	green3	2	0.26784	0.14143
MGH54_P12_H09	NA	black	0	1.7044	0
MGH54_P12_H10	NA	black	0	0	0.15963
MGH54_P12_H11	NA	black	0	0	0
MGH54_P9_A01	NA	black	0	0	0.27739
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	0.0490142269191	green3	2	0.1865	0.27381
MGH54_P9_A04	NA	black	0	0	0
MGH54_P9_A05	0.12572765211	green3	2	0.16607	0.13619
MGH54_P9_A06	NA	black	0	0	0
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	0	0
MGH54_P9_A09	NA	black	0	0.301	0
MGH54_P9_A10	NA	black	0	0	0
MGH54_P9_A11	-0.0415480855557	green3	2	0.51904	0.64062
MGH54_P9_A12	NA	black	0	0	0
MGH54_P9_B01	NA	black	0	0.29278	0
MGH54_P9_B02	NA	black	0	0	0
MGH54_P9_B03	NA	black	0	0.26303	0
MGH54_P9_B04	2.07603510662	black	0	1.7879	2.0475
MGH54_P9_B05	NA	black	0	0	0.18903
MGH54_P9_B06	NA	black	0	0	0.3173
MGH54_P9_B07	NA	black	0	0.21288	0
MGH54_P9_B10	NA	black	0	0	0
MGH54_P9_B11	NA	black	0	0.4957	0
MGH54_P9_B12	NA	black	0	0	0
MGH54_P9_C01	NA	black	0	0	0
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	0.27739
MGH54_P9_C04	NA	black	0	0	0
MGH54_P9_C05	NA	black	0	0	0.31846
MGH54_P9_C06	NA	black	0	0	0.14796
MGH54_P9_C07	NA	black	0	0.24975	0
MGH54_P9_C08	NA	black	0	0.27023	0
MGH54_P9_C09	0.0280981384928	green3	2	0.88206	0.48543
MGH54_P9_C10	NA	black	0	0	0.1865
MGH54_P9_C11	NA	black	0	0.29278	0
MGH54_P9_C12	NA	black	0	0.20914	0
MGH54_P9_D01	NA	black	0	0	0.22651
MGH54_P9_D03	0.0520255996968	green3	2	0.37407	0.20163
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	NA	black	0	0.3584	0
MGH54_P9_D07	NA	black	0	0	0.18777
MGH54_P9_D08	NA	black	0	0.28333	0
MGH54_P9_D09	NA	black	0	0	0.18142
MGH54_P9_D10	NA	black	0	0	0
MGH54_P9_D11	NA	black	0	0	0
MGH54_P9_D12	NA	black	0	0.35389	0
MGH54_P9_E01	NA	black	0	0	0
MGH54_P9_E02	NA	black	0	0	0.70752
MGH54_P9_E03	NA	black	0	0.85997	0
MGH54_P9_E04	NA	black	0	0.27501	0
MGH54_P9_E05	NA	black	0	0	0.33457
MGH54_P9_E06	NA	black	0	0	0
MGH54_P9_E07	0.105306207549	green3	2	0.25217	0.13225
MGH54_P9_E08	NA	black	0	0.28333	0
MGH54_P9_E09	NA	black	0	0.22774	0
MGH54_P9_E10	NA	black	0	0.28806	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0	0
MGH54_P9_F02	NA	black	0	0	0
MGH54_P9_F03	NA	black	0	0	0
MGH54_P9_F04	NA	black	0	0	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	NA	black	0	0.26424	0
MGH54_P9_F07	NA	black	0	0	0.1003
MGH54_P9_F08	NA	black	0	0	0.29278
MGH54_P9_F09	NA	black	0	0	0
MGH54_P9_F10	NA	black	0	0	0.18396
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	NA	black	0	0	0
MGH54_P9_G04	NA	black	0	0	0
MGH54_P9_G05	NA	black	0	0	0
MGH54_P9_G06	NA	black	0	0	0.30685
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	NA	black	0	0.20163	0
MGH54_P9_G09	NA	black	0	0	0
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0.37851
MGH54_P9_H01	NA	black	0	0	0
