Cell_name	Zvalue	Color	Cluster	ERCC4	FOS
MGH54_P16_E04	NA	black	0	0	0.50487
MGH54_P16_E05	0.0414757446637	red	1	0.1177	7.1521
MGH54_P16_E06	NA	black	0	0	0
MGH54_P16_E07	NA	black	0	0	0
MGH54_P16_E08	NA	black	0	0	7.2965
MGH54_P16_E09	0.56622381847	red	1	0.2762	4.2631
MGH54_P16_E10	-0.283649514951	red	1	0.29866	8.9137
MGH54_P16_E11	-1.00465733172	red	1	0.13881	11.644
MGH54_P16_E12	NA	black	0	0	8.3803
MGH54_P16_F01	0.0259344184805	red	1	0.12697	7.2159
MGH54_P16_F03	NA	black	0	0.21412	0
MGH54_P16_F04	NA	black	0	0.11636	0
MGH54_P16_F05	-0.504544479176	red	1	1.818	5.7969
MGH54_P16_F06	NA	black	0	0.1137	0
MGH54_P16_F07	0.702288882599	red	1	0.10299	4.43
MGH54_P16_F08	NA	black	0	0	4.9341
MGH54_P16_F09	-0.28995909288	red	1	0.30685	8.974
MGH54_P16_F10	NA	black	0	0	10.584
MGH54_P16_F11	1.50542931497	black	0	0.1003	1.1097
MGH54_P16_G01	-0.0661422872162	red	1	0.69955	8.7902
MGH54_P16_G02	-0.143544171236	red	1	2.1674	7.014
MGH54_P16_G03	0.580192695431	red	1	0.19661	4.582
MGH54_P16_G04	NA	black	0	0.10434	0
MGH54_P16_G05	-0.554791407839	red	1	0.069015	9.4983
MGH54_P16_G06	NA	black	0	0	0
MGH54_P16_G07	NA	black	0	0.13488	0
MGH54_P16_G08	-0.11234043538	red	1	0.72509	10.347
MGH54_P16_G09	NA	black	0	0.27501	0
MGH54_P16_G10	NA	black	0	0.46884	0
MGH54_P16_G11	NA	black	0	0.11237	0
MGH54_P16_G12	NA	black	0	0	0
MGH54_P16_H01	NA	black	0	0	7.7319
MGH54_P16_H02	NA	black	0	0	0
MGH54_P16_H03	-0.107623766119	red	1	0.12961	7.7846
MGH54_P16_H04	-2.33865585772	black	0	1.8957	0.74502
MGH54_P16_H05	-0.548629565027	red	1	0.1003	9.5655
MGH54_P16_H06	-0.531293033208	red	1	0.24245	10.013
MGH54_P16_H07	-1.42207552407	red	1	1.6126	1.8758
MGH54_P16_H08	0.365837824774	red	1	0.10702	5.8119
MGH54_P16_H09	NA	black	0	0	5.1629
MGH54_P16_H10	NA	black	0	0.19283	0
MGH54_P16_H11	NA	black	0	0	7.4706
MGH54_P16_H12	-0.747226847787	red	1	0.3584	12.006
MGH54_P17_A01	NA	black	0	0	5.6596
MGH54_P17_A02	NA	black	0	0	8.7952
MGH54_P17_A03	NA	black	0	0	0
MGH54_P17_A04	1.27047364393	green3	2	2.606	9.4975
MGH54_P17_A05	NA	black	0	2.1712	0
MGH54_P17_A06	NA	black	0	0.13356	0
MGH54_P17_A07	0.554871701244	red	1	0.14535	4.8986
MGH54_P17_A08	NA	black	0	0.1635	0
MGH54_P17_A09	-0.151525087243	red	1	0.47093	8.5769
MGH54_P17_A10	NA	black	0	0.27143	0
MGH54_P17_A11	0.607484608442	red	1	0.13619	4.7026
MGH54_P17_A12	0.335764262406	red	1	0.22404	5.6696
MGH54_P17_B01	0.00394039669349	red	1	0.84479	8.5834
MGH54_P17_B02	-0.0445837478672	red	1	0.56267	7.8208
MGH54_P17_B03	-0.0841768833308	red	1	0.77062	11.105
MGH54_P17_B05	0.247703650569	red	1	1.2552	9.1065
MGH54_P17_B06	NA	black	0	0.37962	0
MGH54_P17_B07	NA	black	0	0	6.8377
MGH54_P17_B08	NA	black	0	2.1667	0
MGH54_P17_B09	1.22217837743	green3	2	0.27023	0.73985
MGH54_P17_B10	0.510536619551	red	1	0.1177	5.1797
MGH54_P17_B11	NA	black	0	0	4.9724
MGH54_P17_B12	NA	black	0	0	6.8455
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	0.13881	0
MGH54_P17_C04	NA	black	0	0.40599	0
MGH54_P17_C05	-0.0294712528379	red	1	0.16092	7.4577
MGH54_P17_C06	0.292622390935	red	1	0.26303	5.7842
MGH54_P17_C07	NA	black	0	0	6.0028
MGH54_P17_C08	NA	black	0	0	9.8853
MGH54_P17_C09	-1.85038588006	black	0	3.2088	5.0019
MGH54_P17_C10	0.382481415426	red	1	0.2228	5.4422
MGH54_P17_C11	-0.0255506512549	red	1	0.68706	7.849
MGH54_P17_C12	-0.29126725585	red	1	0.12433	8.5566
MGH54_P17_D01	NA	black	0	0.16864	0
MGH54_P17_D02	-0.718640622363	red	1	0.19661	10.697
MGH54_P17_D03	NA	black	0	0.30217	0
MGH54_P17_D04	NA	black	0	0	9.1078
MGH54_P17_D05	NA	black	0	0	0.50589
MGH54_P17_D06	0.189215158873	red	1	3.6732	7.5463
MGH54_P17_D07	NA	black	0	0	8.6264
MGH54_P17_D09	-1.20166501929	red	1	2.6686	5.3731
MGH54_P17_D10	-0.3313661262	red	1	0.45207	9.917
MGH54_P17_D12	-0.0500788601935	red	1	0.45207	7.7211
MGH54_P17_E01	NA	black	0	0	7.666
MGH54_P17_E02	NA	black	0	0	0
MGH54_P17_E03	NA	black	0	0	4.0664
MGH54_P17_E04	-0.384365098289	red	1	0.27977	9.4024
MGH54_P17_E05	NA	black	0	0.16092	0
MGH54_P17_E06	NA	black	0	0	5.7807
MGH54_P17_E07	NA	black	0	0	6.7048
MGH54_P17_E08	1.554404918	black	0	0.14926	0.43723
MGH54_P17_E09	NA	black	0	0	0
MGH54_P17_E10	NA	black	0	0	7.6824
MGH54_P17_E11	NA	black	0	0	8.2085
MGH54_P17_E12	NA	black	0	0.2857	0
MGH54_P17_F01	1.04366319489	red	1	0.36401	0.56365
MGH54_P17_F02	NA	black	0	0	6.9579
MGH54_P17_F03	NA	black	0	0	6.7835
MGH54_P17_F04	NA	black	0	0	8.4336
MGH54_P17_F05	NA	black	0	0	8.1678
MGH54_P17_F07	-0.52419021658	red	1	0.15834	9.649
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	NA	black	0	0.27023	0
MGH54_P17_F10	NA	black	0	0.12433	0
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	0	0
MGH54_P17_G01	NA	black	0	2.22	0
MGH54_P17_G02	NA	black	0	0	8.0005
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	-0.0654831428494	red	1	0.56852	8.0669
MGH54_P17_G05	NA	black	0	0	4.0832
MGH54_P17_G06	0.179737111026	red	1	0.25701	6.3901
MGH54_P17_G07	NA	black	0	0	8.0146
MGH54_P17_G08	NA	black	0	0	0
MGH54_P17_G09	NA	black	0	0	8.7555
MGH54_P17_G10	-0.29681510654	red	1	3.1606	6.9594
MGH54_P17_G11	-0.335688289681	red	1	0.18523	8.8768
MGH54_P17_G12	NA	black	0	0	8.0596
MGH54_P17_H01	-0.288052484627	red	1	0.15963	8.6067
MGH54_P17_H02	-0.00257599615875	red	1	0.29983	7.3415
MGH54_P17_H05	0.419296369979	red	1	0.31267	4.9018
MGH54_P17_H06	NA	black	0	2.98	0
MGH54_P17_H07	-1.21411417387	red	1	3.6063	6.0285
MGH54_P17_H08	NA	black	0	0.16479	0
MGH54_P17_H09	NA	black	0	0.15056	0
MGH54_P17_H10	NA	black	0	0.10969	0
MGH54_P17_H11	NA	black	0	0	9.2613
MGH54_P17_H12	-0.464013730011	red	1	0.23511	9.6453
MGH54_P6_A01	NA	black	0	0	9.1982
MGH54_P6_A02	NA	black	0	0	8.0165
MGH54_P6_A03	NA	black	0	2.7976	0
MGH54_P6_A04	NA	black	0	0	0
MGH54_P6_A05	-0.0872808971429	red	1	0.5509	8.251
MGH54_P6_A06	0.831469447512	red	1	0.31267	2.4949
MGH54_P6_A07	-0.159726781671	red	1	0.70044	10.834
MGH54_P6_A08	NA	black	0	2.0307	0
MGH54_P6_A09	0.496793864774	red	1	0.14796	5.1452
MGH54_P6_A10	NA	black	0	0.20789	0
MGH54_P6_A11	0.0649250122818	red	1	0.24245	6.997
MGH54_P6_A12	NA	black	0	0	11.087
MGH54_P6_B01	NA	black	0	0	0
MGH54_P6_B02	NA	black	0	0	6.3845
MGH54_P6_B03	NA	black	0	0	0
MGH54_P6_B04	-0.212092277281	red	1	0.39177	8.7632
MGH54_P6_B05	0.205135977178	red	1	0.52907	5.2968
MGH54_P6_B06	-0.398522409016	red	1	0.26183	9.4115
MGH54_P6_B07	-1.14732513766	red	1	1.9419	4.2314
MGH54_P6_B08	-0.517170911449	red	1	2.2415	6.2344
MGH54_P6_B09	-0.685978554793	red	1	2.3606	5.9891
MGH54_P6_B10	-0.142961146662	red	1	3.0621	7.1495
MGH54_P6_B11	NA	black	0	0	0
MGH54_P6_B12	NA	black	0	0	0.63413
MGH54_P6_C01	NA	black	0	0	5.9503
MGH54_P6_C02	NA	black	0	2.8254	0
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	NA	black	0	0	0
MGH54_P6_C07	NA	black	0	0	5.432
MGH54_P6_C08	NA	black	0	0	9.0089
MGH54_P6_C09	NA	black	0	0	5.1614
MGH54_P6_C10	0.589672104278	red	1	0.19535	4.5425
MGH54_P6_C11	NA	black	0	0	5.9649
MGH54_P6_C12	0.880191391344	red	1	2.4908	8.9374
MGH54_P6_D01	0.347830292143	red	1	0.38957	4.9663
MGH54_P6_D02	NA	black	0	0.38294	0
MGH54_P6_D03	NA	black	0	0	4.8478
MGH54_P6_D04	-0.0821864925328	red	1	0.15316	7.6885
MGH54_P6_D05	1.7691706743	black	0	2.6521	10.27
MGH54_P6_D07	NA	black	0	0	0
MGH54_P6_D08	NA	black	0	0.45312	0
MGH54_P6_D09	0.312910210559	red	1	0.22157	5.7889
MGH54_P6_D10	0.0285329233576	red	1	0.34483	7.1521
MGH54_P6_D11	0.424316123628	red	1	0.56071	2.5919
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	2.49908380153	black	0	3.6713	9.9984
MGH54_P6_E03	0.475274678069	red	1	0.27023	4.7849
MGH54_P6_E04	NA	black	0	0	7.5746
MGH54_P6_E05	NA	black	0	0.74588	0
MGH54_P6_E07	0.515632769112	red	1	0.20789	4.8444
MGH54_P6_E08	NA	black	0	0	7.4021
MGH54_P6_E09	2.44238696833	black	0	3.5542	10.049
MGH54_P6_E10	1.40093236643	green3	2	0.20414	0.57337
MGH54_P6_E11	NA	black	0	0	10.175
MGH54_P6_E12	0.0803159797247	red	1	0.67356	5.8147
MGH54_P6_F01	-0.400812619711	red	1	0.39616	10.061
MGH54_P6_F02	-0.13435400376	red	1	0.36401	8.1842
MGH54_P6_F03	NA	black	0	0	4.5349
MGH54_P6_F05	-0.289858015074	red	1	0.26903	8.8636
MGH54_P6_F06	NA	black	0	0.44148	0
MGH54_P6_F07	NA	black	0	0	0
MGH54_P6_F08	NA	black	0	0	0
MGH54_P6_F09	NA	black	0	0.16864	0
MGH54_P6_F10	-0.519263497443	red	1	0.34142	10.475
MGH54_P6_F11	NA	black	0	0	6.2936
MGH54_P6_F12	NA	black	0	0	10.08
MGH54_P6_G01	NA	black	0	0.18015	0
MGH54_P6_G02	NA	black	0	0	8.7151
MGH54_P6_G03	NA	black	0	0	5.4667
MGH54_P6_G04	0.399520009865	red	1	0.40381	4.5225
MGH54_P6_G06	-0.0988464769621	red	1	0.14926	7.7594
MGH54_P6_G07	NA	black	0	0	8.0422
MGH54_P6_G08	0.0677055891046	red	1	0.18015	7.0153
MGH54_P6_G09	-0.458456270633	red	1	0.44573	10.845
MGH54_P6_G10	NA	black	0	0.50182	0
MGH54_P6_G11	-2.92985142546	black	0	3.3307	3.8179
MGH54_P6_G12	NA	black	0	0.18903	0
MGH54_P6_H01	-0.496598675078	red	1	0.44361	11.115
MGH54_P6_H03	NA	black	0	0	9.8272
MGH54_P6_H05	0.00430861308364	red	1	0.33914	7.3011
MGH54_P6_H06	-0.567607079958	red	1	0.23511	10.161
MGH54_P6_H07	1.44422287915	green3	2	2.4655	10.004
MGH54_P6_H08	NA	black	0	0.45628	0
MGH54_P6_H09	-0.845405841603	red	1	0.21785	11.424
MGH54_P6_H10	-0.13438679597	red	1	0.58015	8.9085
MGH54_P6_H11	-0.095738067605	red	1	0.76299	11.181
MGH54_P6_H12	0.0314521455344	red	1	0.59168	6.9386
MGH54_P7_A02	0.0650220102602	red	1	0.42438	6.8507
MGH54_P7_A03	-0.295682780769	red	1	0.53406	10.262
MGH54_P7_A04	0.255086372762	red	1	0.10299	6.2767
MGH54_P7_A06	NA	black	0	0.19156	0
MGH54_P7_A07	0.458652688847	red	1	0.45628	3.6492
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	0.57143	0
MGH54_P7_A11	NA	black	0	0.36625	0
MGH54_P7_A12	NA	black	0	0.24123	0
MGH54_P7_B01	NA	black	0	4.4181	0
MGH54_P7_B03	NA	black	0	0.33914	0
MGH54_P7_B04	NA	black	0	0.33228	0
MGH54_P7_B05	NA	black	0	3.9756	0
MGH54_P7_B06	-0.261691917542	red	1	0.17249	8.5123
MGH54_P7_B07	NA	black	0	0	1.4071
MGH54_P7_B08	NA	black	0	0.45943	0
MGH54_P7_B09	-0.642469489857	red	1	0.27501	10.76
MGH54_P7_B10	NA	black	0	0.50386	0
MGH54_P7_B12	1.57814025898	black	0	0.14143	0.41143
MGH54_P7_C01	NA	black	0	0.13225	0
MGH54_P7_C03	-0.283540457056	red	1	0.18396	8.6338
MGH54_P7_C04	-0.72686175334	red	1	0.16092	10.556
MGH54_P7_C05	-0.00514632648625	red	1	0.41034	7.3641
MGH54_P7_C06	-0.366021535226	red	1	0.19156	9.0332
MGH54_P7_C07	NA	black	0	0.36401	0
MGH54_P7_C08	-0.303742886529	red	1	0.13225	8.6237
MGH54_P7_C09	NA	black	0	0	0.27023
MGH54_P7_C10	0.322739331819	red	1	0.46571	4.6798
MGH54_P7_C11	-0.501692855257	red	1	0.15445	9.5369
MGH54_P7_C12	3.81013224124	black	0	4.4611	10.517
MGH54_P7_D01	0.00109160156149	red	1	0.75189	7.2897
MGH54_P7_D02	0.205339055495	red	1	0.16221	6.4073
MGH54_P7_D03	0.222259995319	red	1	0.027154	6.4975
MGH54_P7_D04	NA	black	0	0	0
MGH54_P7_D05	0.121260231847	red	1	0.2762	6.6735
MGH54_P7_D06	NA	black	0	0	0
MGH54_P7_D08	NA	black	0	0.36513	0
MGH54_P7_D11	NA	black	0	0	0
MGH54_P7_D12	NA	black	0	0.16864	0
MGH54_P7_E01	NA	black	0	3.9114	0
MGH54_P7_E02	0.170273813167	red	1	0.30568	6.3578
MGH54_P7_E03	NA	black	0	0.64524	0
MGH54_P7_E04	NA	black	0	0.22033	0
MGH54_P7_E05	-0.532880166781	red	1	0.27977	10.201
MGH54_P7_E06	NA	black	0	0.40926	0
MGH54_P7_E08	NA	black	0	0	8.6299
MGH54_P7_E09	0.311185834529	red	1	0.68796	0.65627
MGH54_P7_E10	0.681931919924	red	1	0.20163	4.0724
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	-0.60516572228	red	1	0.13881	9.9318
MGH54_P7_F01	-0.336197438558	red	1	0.338	9.355
MGH54_P7_F02	0.051197857735	red	1	0.14143	7.1041
MGH54_P7_F03	NA	black	0	0	9.3024
MGH54_P7_F04	-0.270263994272	red	1	0.48646	9.6487
MGH54_P7_F05	-0.165446339553	red	1	0.61164	9.5418
MGH54_P7_F06	NA	black	0	4.557	0
MGH54_P7_F08	0.0521873092624	red	1	0.15963	7.0938
MGH54_P7_F10	NA	black	0	0	2.9585
MGH54_P7_F11	NA	black	0	0.37629	0
MGH54_P7_G01	NA	black	0	0	7.0672
MGH54_P7_G02	NA	black	0	0.082703	0
MGH54_P7_G03	0.102904104953	red	1	0.58207	6.0974
MGH54_P7_G04	-0.343730308982	red	1	0.23756	9.0527
MGH54_P7_G06	0.0553290580253	red	1	0.90766	9.66
MGH54_P7_G07	NA	black	0	0	9.7305
MGH54_P7_G08	0.0321304404165	red	1	0.22404	7.1684
MGH54_P7_G09	-0.435743829032	red	1	0.40708	10.373
MGH54_P7_G10	1.21860249624	green3	2	0.29396	0.46362
MGH54_P7_G11	NA	black	0	1.1486	0
MGH54_P7_H01	NA	black	0	0.40272	0
MGH54_P7_H02	NA	black	0	0.14274	0
MGH54_P7_H04	NA	black	0	0	0.54201
MGH54_P7_H05	NA	black	0	0.14926	0
MGH54_P7_H09	NA	black	0	0.48336	0
MGH54_P7_H10	0.471868257825	red	1	0.11237	5.3574
MGH54_P8_A01	NA	black	0	0	0
MGH54_P8_A06	NA	black	0	0.57821	0
MGH54_P8_A07	-0.398404064642	red	1	0.26903	9.4373
MGH54_P8_A09	-0.63572143992	red	1	0.27977	10.753
MGH54_P8_A10	-0.0732185171772	red	1	0.37184	7.8026
MGH54_P8_A11	0.0223253058787	red	1	0.16607	7.2259
MGH54_P8_A12	NA	black	0	0	6.3692
MGH54_P8_B01	NA	black	0	0.32423	0
MGH54_P8_B02	-0.451907416484	red	1	3.9237	6.9071
MGH54_P8_B04	NA	black	0	0.15963	0
MGH54_P8_B08	1.48679242703	green3	2	0.19409	0.26903
MGH54_P8_B09	-0.147232432534	red	1	0.23389	8.0625
MGH54_P8_B12	0.451985685394	red	1	0.055196	5.5792
MGH54_P8_C02	NA	black	0	0	6.9902
MGH54_P8_C04	0.868524377098	red	1	0.36513	1.7
MGH54_P8_C06	NA	black	0	0.36289	0
MGH54_P8_C07	-0.286369818798	red	1	0.14143	8.5658
MGH54_P8_C09	-0.465178947519	red	1	0.1776	9.4484
MGH54_P8_C12	-0.54722268585	red	1	0.21288	9.9624
MGH54_P8_D01	0.846993133627	red	1	0.37629	1.7044
MGH54_P8_D03	NA	black	0	0.24489	0
MGH54_P8_D04	-0.151247618057	red	1	0.63227	9.5565
MGH54_P8_D05	1.54240352461	black	0	0.09356	1.0144
MGH54_P8_D06	NA	black	0	0.16607	0
MGH54_P8_D07	1.65062550213	black	0	0.090853	0.59168
MGH54_P8_D08	NA	black	0	0.39616	0
MGH54_P8_D10	NA	black	0	0.30918	0
MGH54_P8_D11	NA	black	0	0.36289	0
MGH54_P8_D12	-0.24068540964	red	1	0.27858	8.6253
MGH54_P8_E01	NA	black	0	0	0
MGH54_P8_E04	1.11022682639	red	1	0.31499	0.82293
MGH54_P8_E05	NA	black	0	0	9.6121
MGH54_P8_E07	NA	black	0	0	0.1865
MGH54_P8_E08	0.311765919502	red	1	0.069015	6.1001
MGH54_P8_E10	-0.137098991357	red	1	0.34142	8.1616
MGH54_P8_F01	-0.0143481333055	red	1	0.097611	7.3844
MGH54_P8_F02	NA	black	0	0	6.6591
MGH54_P8_F04	-1.66058754406	black	0	2.8967	4.9234
MGH54_P8_F05	NA	black	0	3.7041	0
MGH54_P8_F06	0.892832827512	red	1	0.082703	3.7404
MGH54_P8_F08	NA	black	0	0.070389	0
MGH54_P8_F09	1.50254156554	black	0	0.14274	0.73379
MGH54_P8_F10	-0.0488793312863	red	1	0.26183	7.5832
MGH54_P8_F11	1.76522755764	black	0	0.07861	0.23756
MGH54_P8_F12	0.156586901395	red	1	0.064883	6.7139
MGH54_P8_G01	-0.157864499711	red	1	0.53007	8.8802
MGH54_P8_G03	NA	black	0	0	7.543
MGH54_P8_G04	1.26566980274	green3	2	0.15056	1.7185
MGH54_P8_G05	NA	black	0	0.23389	0
MGH54_P8_G06	NA	black	0	0.10568	0
MGH54_P8_G07	1.69150459542	black	0	0.11103	0.22651
MGH54_P8_G08	NA	black	0	0.35614	0
MGH54_P8_G09	1.51258741006	black	0	0.077243	1.2732
MGH54_P8_G10	0.0777308615385	red	1	0.069015	7.0205
MGH54_P8_G11	-0.0611946042378	red	1	0.60881	8.1415
MGH54_P8_G12	0.423585336931	red	1	0.53306	3.0467
MGH54_P8_H01	-0.20775047689	red	1	0.16993	8.2645
MGH54_P8_H03	0.208287001651	red	1	0.30801	6.1357
MGH54_P8_H04	1.77883943574	black	0	0.070389	0.26063
MGH54_P8_H06	-0.335070733735	red	1	0.29866	9.2005
MGH54_P8_H07	NA	black	0	2.3735	0
MGH54_P8_H08	NA	black	0	0	8.6716
MGH54_P8_H10	NA	black	0	0.2916	0
MGH54_P8_H12	NA	black	0	0	8.9808
MGH54_P10_A01	-0.472994589342	red	1	0.21909	9.6288
MGH54_P10_A02	NA	black	0	3.5174	0
MGH54_P10_A03	-0.201266960882	red	1	0.58688	9.7517
MGH54_P10_A04	-0.429674147379	red	1	0.39177	10.228
MGH54_P10_A05	-0.221285079162	red	1	0.35727	8.7173
MGH54_P10_A06	0.304812256272	red	1	0.20414	5.8703
MGH54_P10_A07	NA	black	0	2.5346	0
MGH54_P10_A09	NA	black	0	0	6.4989
MGH54_P10_A10	0.0951329013521	red	1	0.41251	6.6491
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	-0.720649862659	red	1	0.21537	10.808
MGH54_P10_B01	-0.304980683362	red	1	0.35502	9.2323
MGH54_P10_B02	NA	black	0	0.13093	0
MGH54_P10_B03	NA	black	0	0	6.8016
MGH54_P10_B05	-0.269931013876	red	1	0.40381	9.2041
MGH54_P10_B06	NA	black	0	0.64801	0
MGH54_P10_B07	NA	black	0	0	5.1574
MGH54_P10_B08	NA	black	0	0.29748	0
MGH54_P10_B09	-0.312877257693	red	1	0.13619	8.6702
MGH54_P10_B10	-0.00672708468357	red	1	0.15575	7.356
MGH54_P10_B11	-0.285734720976	red	1	0.37072	9.1726
MGH54_P10_B12	NA	black	0	1.7238	0
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	NA	black	0	0.43936	0
MGH54_P10_C03	NA	black	0	0.12035	0
MGH54_P10_C04	NA	black	0	0	0
MGH54_P10_C05	-0.452367838928	red	1	0.15316	9.3163
MGH54_P10_C07	-0.415674566196	red	1	0.3584	9.9389
MGH54_P10_C08	-0.304893229542	red	1	0.31846	9.0974
MGH54_P10_C09	-0.346170083861	red	1	0.14926	8.8413
MGH54_P10_C10	1.27187102172	green3	2	0.18777	1.3606
MGH54_P10_C11	-0.101091028573	red	1	0.514	8.2739
MGH54_P10_C12	-0.164329002648	red	1	0.10299	8.0004
MGH54_P10_D01	NA	black	0	0	8.4744
MGH54_P10_D02	NA	black	0	0.23143	0
MGH54_P10_D03	NA	black	0	0.45312	0
MGH54_P10_D04	NA	black	0	0	0
MGH54_P10_D05	1.55150887678	black	0	6.1189	8.2461
MGH54_P10_D06	NA	black	0	0.23266	0
MGH54_P10_D07	NA	black	0	0.43189	0
MGH54_P10_D09	-0.310488157243	red	1	0.27381	8.9867
MGH54_P10_D10	NA	black	0	1.0222	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	3.2168	0
MGH54_P10_E01	-0.487446956885	red	1	0.20539	9.6475
MGH54_P10_E02	NA	black	0	0.23143	0
MGH54_P10_E03	0.207137415455	red	1	0.46884	5.6179
MGH54_P10_E04	-0.173095401339	red	1	0.66903	10.425
MGH54_P10_E05	-0.130067969037	red	1	0.59455	8.9489
MGH54_P10_E06	NA	black	0	0	0
MGH54_P10_E07	NA	black	0	0	7.0581
MGH54_P10_E08	NA	black	0	0.19787	0
MGH54_P10_E09	NA	black	0	0.15186	0
MGH54_P10_E10	0.0552756558925	red	1	1.1725	7.8233
MGH54_P10_E11	NA	black	0	2.2101	0
MGH54_P10_E12	-0.927996482047	red	1	0.04684	10.853
MGH54_P10_F01	NA	black	0	0	2.2268
MGH54_P10_F02	-0.852901167712	red	1	0.089498	10.753
MGH54_P10_F03	-0.338460558875	red	1	2.4033	6.6908
MGH54_P10_F04	NA	black	0	0.19535	0
MGH54_P10_F05	NA	black	0	0.62854	0
MGH54_P10_F06	-0.380216069534	red	1	0.31034	9.4992
MGH54_P10_F08	NA	black	0	0	5.1796
MGH54_P10_F09	1.37089458498	green3	2	0.20163	0.74674
MGH54_P10_F10	-0.0698068722379	red	1	0.69064	8.7764
MGH54_P10_F11	0.233960095641	red	1	0.14143	6.3104
MGH54_P10_F12	0.275966822087	red	1	0.12035	6.1631
MGH54_P10_G01	-0.287604712082	red	1	0.29514	8.9253
MGH54_P10_G02	-0.431098278914	red	1	0.20539	9.3799
MGH54_P10_G03	NA	black	0	0	4.4991
MGH54_P10_G05	0.579869141783	red	1	0.11902	4.8827
MGH54_P10_G06	NA	black	0	0.27381	0
MGH54_P10_G07	-0.557658704183	red	1	0.30918	10.501
MGH54_P10_G09	0.89057508125	red	1	0.40272	1.0384
MGH54_P10_G10	0.353876791762	red	1	1.4362	9.1039
MGH54_P10_G11	NA	black	0	0	7.7777
MGH54_P10_G12	-0.225824811837	red	1	0.32998	8.6692
MGH54_P10_H02	NA	black	0	0.5888	0
MGH54_P10_H03	NA	black	0	0.50894	0
MGH54_P10_H04	-0.16089098336	red	1	0.10299	7.9863
MGH54_P10_H05	-0.258909551583	red	1	0.3173	8.8277
MGH54_P10_H06	0.25353084196	red	1	0.1635	6.1891
MGH54_P10_H07	0.656252938419	red	1	0.18903	4.2572
MGH54_P10_H08	NA	black	0	0	8.7199
MGH54_P10_H09	NA	black	0	0	10.796
MGH54_P10_H10	0.220154213603	red	1	0.52306	5.1897
MGH54_P10_H11	-0.245333883565	red	1	0.47923	9.3932
MGH54_P10_H12	-0.23732949487	red	1	0.10969	8.3087
MGH54_P11_A01	NA	black	0	0	8.448
MGH54_P11_A02	-0.0277943497429	red	1	0.67356	7.8472
MGH54_P11_A03	-1.14254537592	red	1	2.8296	5.6212
MGH54_P11_A04	3.13116587838	black	0	3.9561	10.369
MGH54_P11_A05	NA	black	0	0.43936	0
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	2.60596054225	black	0	2.9648	11.026
MGH54_P11_A09	-0.963231128267	red	1	2.0503	4.9609
MGH54_P11_A10	-0.590935967129	red	1	0.17632	10.015
MGH54_P11_A11	1.44668580579	green3	2	0.20539	0.33571
MGH54_P11_A12	-0.412395217186	red	1	0.16221	9.1652
MGH54_P11_B01	NA	black	0	0	0
MGH54_P11_B02	NA	black	0	0.34028	0
MGH54_P11_B03	-0.000228628478346	red	1	0.85997	7.3035
MGH54_P11_B04	NA	black	0	0.23511	0
MGH54_P11_B05	0.158001097754	red	1	0.34937	6.3467
MGH54_P11_B06	NA	black	0	3.0097	0
MGH54_P11_B08	NA	black	0	0	10.978
MGH54_P11_B09	NA	black	0	3.074	0
MGH54_P11_B10	NA	black	0	1.8695	0
MGH54_P11_B11	NA	black	0	0	9.1699
MGH54_P11_B12	0.646555499621	red	1	0.38405	2.9732
MGH54_P11_C01	NA	black	0	0	0
MGH54_P11_C02	NA	black	0	0	0
MGH54_P11_C03	-1.86053379924	black	0	3.5495	5.2853
MGH54_P11_C04	0.257838926314	red	1	0.36177	5.6829
MGH54_P11_C05	NA	black	0	0	9.6664
MGH54_P11_C06	NA	black	0	0.18396	0
MGH54_P11_C07	-0.811999205095	red	1	2.8061	6.1039
MGH54_P11_C08	-0.600313969816	red	1	0.26303	10.469
MGH54_P11_C09	-1.29449330924	red	1	3.7262	6
MGH54_P11_C10	NA	black	0	0.17632	0
MGH54_P11_C12	0.163523549815	red	1	0.29042	6.4224
MGH54_P11_D01	-0.49282963568	red	1	0.19912	9.65
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	1.57367081314	black	0	0.14274	0.41792
MGH54_P11_D05	0.157895762344	red	1	0.18269	6.5977
MGH54_P11_D06	-0.689890774607	red	1	0.23879	10.79
MGH54_P11_D07	NA	black	0	0.27262	0
MGH54_P11_D08	NA	black	0	0	6.815
MGH54_P11_D09	-0.137600904386	red	1	0.31499	8.122
MGH54_P11_D10	NA	black	0	3.2758	0
MGH54_P11_D11	NA	black	0	0.16479	0
