Cell_name	Zvalue	Color	Cluster	BRCA1	RBL1
MGH60_P6_B09	NA	black	0	0	0
MGH60_P6_B10	-0.0258859068093	blue	3	0.76553	3.0444
MGH60_P6_B11	NA	black	0	0	0.61636
MGH60_P6_B12	0.294903736081	blue	3	0.084064	0.15056
MGH60_P6_C02	NA	black	0	1.4998	0
MGH60_P6_C03	NA	black	0	0	2.5874
MGH60_P6_C05	NA	black	0	0	0
MGH60_P6_C06	NA	black	0	0	0
MGH60_P6_C07	NA	black	0	0	0
MGH60_P6_C08	NA	black	0	0.55876	0
MGH60_P6_C09	NA	black	0	0	0.58688
MGH60_P6_C10	0.0821552881341	blue	3	0.41468	0.36289
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	NA	black	0	3.9818	0
MGH60_P6_D03	NA	black	0	0	0
MGH60_P6_D04	NA	black	0	0	0
MGH60_P6_D05	NA	black	0	0	0
MGH60_P6_D06	NA	black	0	0	0
MGH60_P6_D07	NA	black	0	0	0
MGH60_P6_D08	-2.01278825694	black	0	0.23266	4.3845
MGH60_P6_D09	NA	black	0	0.22157	0
MGH60_P6_D11	NA	black	0	0	0.31962
MGH60_P6_D12	-0.475908186456	black	0	0.10165	1.6365
MGH60_P6_E01	NA	black	0	0	0
MGH60_P6_E02	0.208224079762	blue	3	0.89297	2.2945
MGH60_P6_E03	NA	black	0	0	0
MGH60_P6_E04	NA	black	0	0	0
MGH60_P6_E05	4.18523752457	black	0	2.4628	3.74
MGH60_P6_E06	NA	black	0	0.36513	0
MGH60_P6_E07	0.00521327154316	blue	3	0.61918	0.543
MGH60_P6_E08	NA	black	0	0	4.8771
MGH60_P6_E09	NA	black	0	0	0
MGH60_P6_E10	NA	black	0	0	0
MGH60_P6_E11	NA	black	0	0	0.18142
MGH60_P6_E12	NA	black	0	0	0
MGH60_P6_F02	NA	black	0	0	4.4334
MGH60_P6_F03	NA	black	0	0	0
MGH60_P6_F04	NA	black	0	0.58207	0
MGH60_P6_F05	NA	black	0	0	0
MGH60_P6_F06	NA	black	0	0	0
MGH60_P6_F07	NA	black	0	3.4962	0
MGH60_P6_F08	NA	black	0	0.54597	0
MGH60_P6_F09	NA	black	0	0	0.14405
MGH60_P6_F10	2.77204773162	black	0	2.06	3.3169
MGH60_P6_F11	NA	black	0	0	0
MGH60_P6_F12	-0.96062939668	black	0	0.090853	2.3896
MGH60_P6_G01	NA	black	0	0	0
MGH60_P6_G02	NA	black	0	0	0
MGH60_P6_G03	NA	black	0	0.27977	0
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	NA	black	0	0.24245	0
MGH60_P6_G06	NA	black	0	0	0.13881
MGH60_P6_G07	NA	black	0	0	0
MGH60_P6_G08	NA	black	0	0	0.24489
MGH60_P6_G10	NA	black	0	0	0.44148
MGH60_P6_G11	NA	black	0	0	0
MGH60_P6_G12	NA	black	0	0	0.43616
MGH60_P6_H01	0.254288461734	blue	3	0.18015	0.12433
MGH60_P6_H02	0.24871335681	blue	3	0.17249	0.15056
MGH60_P6_H03	NA	black	0	0	0
MGH60_P6_H04	NA	black	0	4.6829	0
MGH60_P6_H06	NA	black	0	0	0
MGH60_P6_H07	NA	black	0	0.15186	0
MGH60_P6_H08	NA	black	0	0	0.059355
MGH60_P6_H09	NA	black	0	0	3.1347
MGH60_P6_H10	NA	black	0	0	0.12697
MGH60_P6_H11	NA	black	0	0	0
MGH60_P6_H12	-1.27800439846	black	0	2.9928	0.35163
MGH60_P7_A01	-1.14712382923	black	0	3.3552	0.50691
MGH60_P7_A02	NA	black	0	0	0.23879
MGH60_P7_A03	NA	black	0	0	0
MGH60_P7_A04	NA	black	0	0	0
MGH60_P7_A05	NA	black	0	0	0.064883
MGH60_P7_A06	NA	black	0	0	0
MGH60_P7_A07	0.165816883367	blue	3	0.26544	0.26303
MGH60_P7_A08	NA	black	0	0	1.0772
MGH60_P7_A09	NA	black	0	0.57821	0
MGH60_P7_A10	-1.4569019833	black	0	3.1494	0.32077
MGH60_P7_A11	0.338870880206	blue	3	0.062122	0.08134
MGH60_P7_A12	NA	black	0	0	0.31499
MGH60_P7_B02	NA	black	0	0	0
MGH60_P7_B03	NA	black	0	0	1.7727
MGH60_P7_B04	NA	black	0	0	0.74502
MGH60_P7_B05	NA	black	0	0	0
MGH60_P7_B06	NA	black	0	0	0.39616
MGH60_P7_B07	NA	black	0	0	0
MGH60_P7_B08	NA	black	0	0.35952	0
MGH60_P7_B09	0.146441887236	blue	3	0.2857	0.29983
MGH60_P7_B10	NA	black	0	0	0.34596
MGH60_P7_B11	NA	black	0	0.32077	0
MGH60_P7_B12	-1.7492879025	black	0	0.25459	4.1092
MGH60_P7_C01	NA	black	0	0	0.11902
MGH60_P7_C02	NA	black	0	0	0
MGH60_P7_C03	-0.0796013089031	blue	3	0.4844	1.2351
MGH60_P7_C04	NA	black	0	0.31615	0
MGH60_P7_C05	NA	black	0	0.49876	0
MGH60_P7_C06	0.0696303959195	blue	3	0.40272	0.45101
MGH60_P7_C07	0.223472058462	blue	3	0.17505	0.21412
MGH60_P7_C08	-0.731236835273	black	0	1.9609	0.2762
MGH60_P7_C09	-1.34939861674	black	0	0.23266	3.4124
MGH60_P7_C10	NA	black	0	0	0.49057
MGH60_P7_C11	NA	black	0	0	1.1512
MGH60_P7_C12	NA	black	0	0	3.5821
MGH60_P7_D01	-1.21713275594	black	0	0.19156	3.0599
MGH60_P7_D02	NA	black	0	0	0
MGH60_P7_D03	NA	black	0	0.26424	0
MGH60_P7_D04	NA	black	0	0	0.38515
MGH60_P7_D05	NA	black	0	5.0008	0
MGH60_P7_D06	NA	black	0	0	0
MGH60_P7_D08	0.0117841265578	blue	3	0.54399	0.66448
MGH60_P7_D09	NA	black	0	0.19409	0
MGH60_P7_D10	NA	black	0	0	0.14666
MGH60_P7_D11	NA	black	0	0	5.1439
MGH60_P7_D12	NA	black	0	0	0.13881
MGH60_P7_E01	NA	black	0	0	0
MGH60_P7_E02	NA	black	0	0.1635	0
MGH60_P7_E03	NA	black	0	0	0
MGH60_P7_E04	NA	black	0	0	0.23634
MGH60_P7_E05	NA	black	0	0	0.60597
MGH60_P7_E06	-0.0680368711722	blue	3	0.70044	2.4505
MGH60_P7_E07	-1.17526020399	black	0	2.3462	0.15445
MGH60_P7_E08	NA	black	0	0	2.9926
MGH60_P7_E09	NA	black	0	0	0
MGH60_P7_E11	NA	black	0	0	0
MGH60_P7_E12	-2.1220183006	black	0	0.20539	4.4103
MGH60_P7_F01	0.404080166008	blue	3	0.001442	0.0229
MGH60_P7_F03	0.231515552257	blue	3	0.20664	0.14796
MGH60_P7_F04	NA	black	0	0	0
MGH60_P7_F05	0.00521910803181	blue	3	0.6173	0.30217
MGH60_P7_F06	NA	black	0	0	0
MGH60_P7_F07	NA	black	0	0	0.43189
MGH60_P7_F08	NA	black	0	1.6866	0
MGH60_P7_F10	NA	black	0	0	0
MGH60_P7_F11	NA	black	0	0	0
MGH60_P7_F12	0.21100494528	blue	3	0.20789	0.20539
MGH60_P7_G01	NA	black	0	0	4.113
MGH60_P7_G02	0.122499898167	blue	3	0.22651	0.43723
MGH60_P7_G03	NA	black	0	0	3.4129
MGH60_P7_G04	NA	black	0	0.37629	0
MGH60_P7_G05	NA	black	0	0	0
MGH60_P7_G06	NA	black	0	0	0
MGH60_P7_G07	NA	black	0	2.0973	0
MGH60_P7_G08	NA	black	0	0	0
MGH60_P7_G09	NA	black	0	0	0
MGH60_P7_G10	NA	black	0	0	0.025738
MGH60_P7_G11	NA	black	0	0	0.084064
MGH60_P7_G12	-0.239733054929	green3	2	0.20539	1.3196
MGH60_P7_H01	NA	black	0	0	0.16736
MGH60_P7_H02	NA	black	0	0	0
MGH60_P7_H03	0.352255934289	blue	3	0.0057593	0.1177
MGH60_P7_H04	NA	black	0	0	0.32539
MGH60_P7_H05	NA	black	0	0.30334	0
MGH60_P7_H06	NA	black	0	0	0
MGH60_P7_H07	NA	black	0	0	0
MGH60_P7_H08	-2.50706312631	black	0	0.20789	4.918
MGH60_P7_H09	0.323069093083	blue	3	0.09356	0.075875
MGH60_P7_H10	NA	black	0	0	0
MGH60_P7_H11	NA	black	0	0.12168	0
MGH60_P7_H12	0.23287023713	blue	3	0.11237	0.25942
MGH60_P3_A01	NA	black	0	0	0
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0
MGH60_P3_A06	NA	black	0	0	0
MGH60_P3_A07	NA	black	0	0	0
MGH60_P3_A08	NA	black	0	0	0.10969
MGH60_P3_A09	NA	black	0	0	0
MGH60_P3_A10	NA	black	0	0	0
MGH60_P3_A11	NA	black	0	0	0.58496
MGH60_P3_A12	NA	black	0	0	0
MGH60_P3_B01	NA	black	0	0	0
MGH60_P3_B04	NA	black	0	0	0
MGH60_P3_B06	NA	black	0	0	0
MGH60_P3_B07	0.826616911806	black	0	1.2833	2.5605
MGH60_P3_B10	NA	black	0	0	1.4668
MGH60_P3_B11	NA	black	0	0.83754	0
MGH60_P3_B12	NA	black	0	0	0
MGH60_P3_C03	NA	black	0	0	2.394
MGH60_P3_C04	NA	black	0	0	0
MGH60_P3_C07	NA	black	0	0	0
MGH60_P3_C08	NA	black	0	2.389	0
MGH60_P3_C09	NA	black	0	0	0
MGH60_P3_D01	NA	black	0	0	0
MGH60_P3_D03	NA	black	0	0	0
MGH60_P3_D04	NA	black	0	0	0
MGH60_P3_D07	NA	black	0	0	0
MGH60_P3_D08	4.33417675229	black	0	3.4569	2.7706
MGH60_P3_D09	NA	black	0	3.5107	0
MGH60_P3_D10	NA	black	0	0	0.9222
MGH60_P3_D11	NA	black	0	0	4.829
MGH60_P3_E02	NA	black	0	0	2.8217
MGH60_P3_E03	NA	black	0	0	0
MGH60_P3_E04	NA	black	0	0	0
MGH60_P3_E06	NA	black	0	0	0
MGH60_P3_E07	NA	black	0	0	0
MGH60_P3_E08	NA	black	0	1.9027	0
MGH60_P3_E09	NA	black	0	0	0
MGH60_P3_E10	NA	black	0	0	1.4756
MGH60_P3_E11	NA	black	0	0	1.2534
MGH60_P3_E12	NA	black	0	0	0
MGH60_P3_F01	NA	black	0	0	0
MGH60_P3_F02	NA	black	0	1.8168	0
MGH60_P3_F03	NA	black	0	0	0.39067
MGH60_P3_F04	0.860699726728	black	0	1.8774	1.6897
MGH60_P3_F06	NA	black	0	0	0
MGH60_P3_F07	NA	black	0	0	0
MGH60_P3_F08	NA	black	0	1.9546	0
MGH60_P3_F09	NA	black	0	1.0676	0
MGH60_P3_F10	NA	black	0	0	0
MGH60_P3_F11	1.74066817886	black	0	1.3323	5.3768
MGH60_P3_F12	NA	black	0	0	0
MGH60_P3_G02	NA	black	0	0	0
MGH60_P3_G04	NA	black	0	0	0
MGH60_P3_G05	NA	black	0	0	0
MGH60_P3_G06	NA	black	0	0	0.44996
MGH60_P3_G07	NA	black	0	0	0
MGH60_P3_G08	NA	black	0	0	0
MGH60_P3_G10	NA	black	0	0	1.1519
MGH60_P3_G11	NA	black	0	0	0
MGH60_P3_H02	NA	black	0	0	0
MGH60_P3_H03	-0.00604303108425	blue	3	0.63134	0.15316
MGH60_P3_H04	NA	black	0	0	0
MGH60_P3_H06	NA	black	0	0	0
MGH60_P3_H07	NA	black	0	0	0
MGH60_P3_H08	NA	black	0	0	1.2892
MGH60_P3_H09	NA	black	0	0	0
MGH60_P3_H10	NA	black	0	0	0
MGH60_P3_H11	NA	black	0	0	0
MGH60_P3_H12	NA	black	0	0	0
97_P3_G07	0.603400466817	magenta	5	1.1447	2.5203
97_P3_G10	-0.366919734628	green3	2	0.32423	1.8213
97_P3_H02	NA	black	0	0	0
97_P3_A07	NA	black	0	0	0
97_P3_C03	NA	black	0	2.5801	0
97_P3_H09	NA	black	0	0	2.263
97_P3_H12	NA	black	0	0	0.28806
97_P3_H08	NA	black	0	0	0
97_P3_E02	NA	black	0	0	1.5074
97_P3_E07	NA	black	0	0	0
97_P3_C07	NA	black	0	0	0
97_P3_E04	NA	black	0	0	2.1763
97_P3_C04	NA	black	0	0	0
97_P3_F10	NA	black	0	0	0
97_P3_F03	NA	black	0	0	0.28806
97_P3_A09	NA	black	0	0	0
97_P3_G04	NA	black	0	0	0.27501
97_P3_E09	NA	black	0	0	0.2461
97_P3_B08	NA	black	0	0	0
97_P3_B12	NA	black	0	0	0.1776
97_P3_E05	0.0684587081135	blue	3	1.294	0.95903
97_P3_D03	NA	black	0	0	2.4913
97_P3_D11	NA	black	0	0.24245	0
97_P3_H11	1.23949026616	black	0	1.9561	1.9939
97_P3_C10	NA	black	0	0	0
97_P3_G08	NA	black	0	0	0
97_P3_F06	NA	black	0	0	0
97_P3_C01	NA	black	0	0	2.6828
97_P3_A04	NA	black	0	0	0
97_P3_C09	NA	black	0	0	0
97_P3_D10	NA	black	0	0	0
97_P3_H07	NA	black	0	0	0.52306
97_P3_E01	-0.646433950289	black	0	0.48543	3.1731
97_P3_E03	NA	black	0	0	0
97_P3_B10	-0.574147442999	black	0	0.16607	1.9165
97_P3_F05	NA	black	0	0	0
97_P3_G12	NA	black	0	0.28806	0
97_P3_B04	NA	black	0	0	0
97_P3_B02	NA	black	0	0	0
97_P3_B07	NA	black	0	0	2.4983
97_P3_G02	NA	black	0	0	0
97_P3_G11	NA	black	0	0	0
97_P3_F11	NA	black	0	0	0
97_P3_H03	NA	black	0	0.45523	0
97_P3_C02	NA	black	0	0	0
97_P3_G06	NA	black	0	0	0.15186
97_P3_B01	NA	black	0	0	0
97_P3_B05	NA	black	0	0	0
97_P3_E10	NA	black	0	0.3115	0
97_P3_G01	NA	black	0	0	0.42223
97_P3_A08	NA	black	0	0	0
97_P3_A03	NA	black	0	0	0
97_P3_B03	NA	black	0	0	0
97_P3_D01	NA	black	0	0	0
97_P3_G03	NA	black	0	0	0.2916
97_P3_E11	0.0491486015486	blue	3	0.21785	0.64062
97_P3_D04	NA	black	0	0	0
97_P3_A11	NA	black	0	0	0.37518
97_P3_C12	NA	black	0	0	0
97_P3_D02	NA	black	0	0	0
97_P3_E08	NA	black	0	0	0
97_P3_D05	NA	black	0	0	4.6378
97_P3_D12	NA	black	0	0	0.24001
97_P3_D09	0.167806122669	blue	3	0.2762	0.24001
97_P3_F01	NA	black	0	0	0
97_P3_F07	NA	black	0	0	0
97_P3_B11	NA	black	0	0	1.4425
97_P3_H05	NA	black	0	0.3115	0
97_P3_F12	0.13984959735	blue	3	0.37184	0.15704
97_P3_F04	2.19668836686	black	0	1.6911	3.632
97_P3_C11	NA	black	0	0.20789	0
97_P3_F08	0.080167416576	blue	3	0.23879	0.54893
97_P3_C05	NA	black	0	0	0.58207
97_P3_F09	NA	black	0	0	2.5056
97_P3_G05	NA	black	0	0	2.4919
97_P3_A10	NA	black	0	0	0.17505
97_P3_A05	NA	black	0	0	0
97_P3_C06	NA	black	0	0	0
97_P3_F02	NA	black	0	0	0
97_P3_D07	-0.966663129989	black	0	0.38847	3.3978
97_P3_C08	NA	black	0	0	0
97_P3_A01	NA	black	0	0	0.26544
97_P3_H04	0.328559318895	blue	3	0.041243	0.12697
97_P3_D08	NA	black	0	0	0
97_P3_E06	NA	black	0	0	0
97_P3_E12	NA	black	0	0	0
97_P3_A02	NA	black	0	0	0
97_P3_B06	NA	black	0	0	2.8707
97_P3_H10	NA	black	0	0	3.2787
97_P5_B09	NA	black	0	0	0.22774
97_P5_C06	NA	black	0	0	0
97_P5_B10	0.093923564917	blue	3	0.37629	0.37295
97_P6_G02	0.0137380608093	blue	3	0.32654	0.7277
97_P6_E06	0.205596078696	blue	3	0.21909	0.20539
97_P6_A03	NA	black	0	0.14535	0
97_P5_F07	0.0960933286218	blue	3	0.24975	0.49672
97_P5_B05	1.10364991726	black	0	2.2147	1.7097
97_P6_B11	NA	black	0	0	1.0398
97_P6_E08	NA	black	0	0	0
97_P6_A09	0.0508762641267	blue	3	0.27023	0.62106
97_P6_B04	NA	black	0	0	1.5385
97_P5_A02	NA	black	0	0	0
97_P5_C02	0.134988927595	blue	3	0.37295	0.17887
97_P6_F09	NA	black	0	0.75189	0
97_P5_A04	NA	black	0	0	0.08134
97_P5_C04	NA	black	0	0	0.77737
97_P6_D07	NA	black	0	0	0
97_P6_A12	-0.572492196178	black	0	0.1776	1.9362
97_P6_C06	NA	black	0	0	0
97_P6_H04	NA	black	0	0.53804	0
97_P5_D09	NA	black	0	0	0
97_P6_F03	NA	black	0	0	0
97_P6_F11	0.185743291235	blue	3	0.29278	0.14535
97_P6_H09	NA	black	0	0.22404	0
97_P6_B08	NA	black	0	0	0
97_P5_A10	NA	black	0	0.38957	0
97_P6_H07	NA	black	0	0	0.41143
97_P6_C09	NA	black	0	0	0
97_P5_G04	NA	black	0	0	0
97_P6_H01	NA	black	0	2.3448	0
97_P5_B06	NA	black	0	0	0
97_P5_E04	0.21656871973	blue	3	0.19912	0.20163
97_P6_B10	NA	black	0	0	0.4957
97_P6_F04	0.108720430462	blue	3	0.22774	0.47508
97_P5_E07	NA	black	0	0	0.22404
97_P5_G02	NA	black	0	0	0
97_P5_C11	NA	black	0	0	0.17632
97_P5_A03	0.255165515771	blue	3	0.15445	0.15834
97_P6_B02	NA	black	0	0	0
97_P6_H12	-0.430958010933	black	0	1.2969	0.13488
97_P6_F12	NA	black	0	0	0.28096
97_P6_A02	0.0967807761646	blue	3	0.81476	2.6388
97_P5_C12	NA	black	0	0	0.69599
97_P5_C01	NA	black	0	0	0.23756
97_P5_B07	0.213595128782	blue	3	0.19787	0.21164
97_P5_A08	NA	black	0	0	1.4901
97_P6_H08	NA	black	0	0	0
97_P5_E11	NA	black	0	0.24489	0
97_P6_A01	-0.665141226422	black	0	0.19409	2.1408
97_P6_G01	NA	black	0	0	0
97_P5_D10	NA	black	0	0	0.21164
97_P5_C10	-0.0208924374856	blue	3	0.80074	0.65444
97_P6_C11	NA	black	0	0	0.54399
97_P6_E07	-0.113357810773	green3	2	0.54102	1.583
97_P6_E05	NA	black	0	0	3.6861
97_P5_G07	0.151887609525	blue	3	0.29866	0.26063
97_P5_D04	0.0985586581481	blue	3	0.40708	0.28688
97_P6_B03	NA	black	0	0	0.55582
97_P5_H01	NA	black	0	2.5185	0
97_P6_A11	NA	black	0	0.62106	0
97_P6_E09	0.105732379301	blue	3	0.27143	0.45101
97_P6_A10	0.000667828693093	blue	3	0.30217	0.77062
97_P5_E02	NA	black	0	0.2558	0
97_P6_D03	NA	black	0	0	0
97_P5_A09	NA	black	0	0	0
97_P6_B12	NA	black	0	0	0
97_P5_H10	NA	black	0	0	1.6041
97_P6_A04	NA	black	0	0	0
97_P5_B12	NA	black	0	0	0.35727
97_P5_A12	NA	black	0	0	0.47197
97_P5_F08	NA	black	0	0	0.23389
97_P6_E04	NA	black	0	0	0
97_P6_D04	0.0568491401367	blue	3	1.0807	0.976
97_P5_D02	NA	black	0	0	0.30451
97_P6_G10	NA	black	0	0.053806	0
97_P5_B04	NA	black	0	0.28333	0
97_P6_E03	0.167452489234	blue	3	0.2762	0.24123
97_P5_E05	NA	black	0	0.2857	0
97_P5_G05	-0.262048167425	green3	2	2.3612	0.73985
97_P5_D03	NA	black	0	0	0
97_P5_C07	1.29679634937	black	0	2.4447	1.742
97_P6_C12	0.181487699818	blue	3	0.25701	0.22404
97_P6_B09	NA	black	0	0	0.49978
97_P5_D07	NA	black	0	0	2.1037
97_P6_A05	0.208777713785	blue	3	0.1635	0.26544
97_P5_C08	NA	black	0	0	0
97_P5_B03	0.19563313191	blue	3	0.17505	0.28688
97_P6_G08	0.294789737717	blue	3	0.16092	0.045443
97_P6_D12	0.0229553158144	blue	3	0.48543	0.62761
97_P6_D01	NA	black	0	0	0
97_P5_H08	NA	black	0	0	0.25459
97_P6_C07	NA	black	0	0	0.20789
97_P6_C02	NA	black	0	0	0
97_P5_F02	NA	black	0	0	0
97_P5_F04	NA	black	0	0	0
97_P5_H02	NA	black	0	0	0.3173
97_P6_C08	0.134954001684	blue	3	0.32539	0.28096
97_P5_E03	-0.0449643142749	blue	3	0.19283	0.87184
97_P6_D05	NA	black	0	0	0
97_P5_D01	0.136433776318	blue	3	0.32193	0.28096
97_P6_F05	NA	black	0	0	0.10299
97_P5_H06	NA	black	0	0	0
97_P5_H11	NA	black	0	0	0.20414
97_P5_E06	NA	black	0	0	0
97_P6_H02	NA	black	0	0	0
97_P6_A08	NA	black	0	0	0
97_P5_B02	NA	black	0	0.20914	0
97_P5_E10	NA	black	0	0	0
97_P5_B11	NA	black	0	0	0.14796
97_P6_G07	NA	black	0	0.45838	0
97_P5_A05	NA	black	0	0	1.9822
97_P5_A11	-0.031684334638	blue	3	0.69064	0.25338
97_P6_A06	NA	black	0	0	0
97_P6_F07	NA	black	0	0	1.5226
97_P6_G04	0.0217285836034	blue	3	0.53506	0.56657
97_P6_B05	NA	black	0	0	0.34028
97_P5_D06	NA	black	0	0	0
97_P6_F08	NA	black	0	0	0.83026
97_P5_F06	NA	black	0	0	0
97_P5_D08	NA	black	0	0	0.33457
97_P5_G11	0.224523633841	blue	3	0.20289	0.17377
97_P6_F10	0.0513257328352	blue	3	0.19283	0.64062
97_P5_H07	NA	black	0	0	0.90458
97_P5_A07	NA	black	0	0.19661	0
97_P6_G11	0.0819538715088	blue	3	0.48233	0.123
97_P5_C03	NA	black	0	0	0.13225
97_P5_F01	NA	black	0	0	0
97_P6_E01	-0.259622590596	green3	2	1.3612	0.44679
97_P5_F03	0.169791037095	blue	3	0.20664	0.32308
97_P5_B01	NA	black	0	0	0.4351
97_P6_H03	NA	black	0	0	3.4746
97_P6_E12	NA	black	0	0	0
97_P5_G10	NA	black	0	0	0.35276
97_P5_C05	NA	black	0	0	0.29748
97_P6_D11	NA	black	0	0	0
97_P5_H09	NA	black	0	0	2.7672
97_P6_B06	0.100704616542	blue	3	0.35614	0.37407
97_P5_F09	NA	black	0	0	0.23389
97_P6_F02	NA	black	0	0	0.7433
97_P5_D11	NA	black	0	0	0.38294
97_P5_H03	NA	black	0	0	0.4916
97_P5_D05	NA	black	0	0	1.1622
97_P6_H05	NA	black	0	0	0
97_P6_D09	NA	black	0	0.338	0
97_P6_G09	NA	black	0	0	0.36849
97_P6_D08	NA	black	0	0	0.87106
97_P5_G06	0.109745843136	blue	3	0.41576	0.19535
97_P5_A01	NA	black	0	0	0.6951
97_P6_H10	0.173104492224	blue	3	0.26544	0.23879
97_P5_G01	NA	black	0	0	0.62387
97_P6_E02	NA	black	0	0	0.43296
97_P6_B01	NA	black	0	0	0.60217
97_P5_F10	NA	black	0	0.10702	0
97_P6_C10	NA	black	0	0	0
97_P5_C09	0.317309818945	blue	3	0.096262	0.085425
97_P5_E12	-0.948692179588	black	0	0.16221	2.5462
97_P5_E01	NA	black	0	0	0
97_P6_D02	NA	black	0	0	0
97_P6_A07	NA	black	0	0	0.60975
97_P5_G03	0.193238772065	blue	3	0.098958	0.3584
97_P6_G12	NA	black	0	0	1.3306
97_P6_C03	NA	black	0	3.743	0
97_P6_H06	NA	black	0	0	0.2302
97_P5_E09	NA	black	0	0	0.39287
97_P6_C01	NA	black	0	0	0
97_P6_G03	-0.548508369764	black	0	1.7299	0.31615
97_P5_G12	NA	black	0	0	0.54794
97_P5_G09	NA	black	0	0	0
97_P5_H04	NA	black	0	0	2.2293
MGH97_P7_B05	NA	black	0	0	0.11103
MGH97_P7_E10	NA	black	0	0	0.19283
MGH97_P7_A02	NA	black	0	0	0
MGH97_P7_C01	NA	black	0	0	0
MGH97_P7_D06	NA	black	0	0	0
MGH97_P7_H08	NA	black	0	0	0
MGH97_P7_G11	NA	black	0	0.25096	0
MGH97_P7_A08	NA	black	0	0	0.26544
MGH97_P7_F07	NA	black	0	0	0
MGH97_P7_C04	NA	black	0	0	3.9505
MGH97_P7_C02	NA	black	0	0	0.64985
MGH97_P7_F10	-1.67958895368	black	0	0.21537	3.841
MGH97_P7_H05	0.117219154153	blue	3	0.26183	0.42331
MGH97_P7_B04	NA	black	0	0	0
MGH97_P7_F09	-1.84696731851	black	0	0.1776	3.9249
MGH97_P7_H02	NA	black	0	0	0.88596
MGH97_P7_C11	NA	black	0	0	0
MGH97_P7_G07	NA	black	0	0	0.18015
MGH97_P7_F06	NA	black	0	0	3.9715
MGH97_P7_A06	NA	black	0	0	0
MGH97_P7_D12	NA	black	0	0	0
MGH97_P7_B02	NA	black	0	0	0
MGH97_P7_E03	NA	black	0	0	0
MGH97_P7_D02	NA	black	0	0	0
MGH97_P7_B11	NA	black	0	0	0
MGH97_P7_E09	NA	black	0	0	3.9054
MGH97_P7_B01	NA	black	0	0	3.1217
MGH97_P7_G06	NA	black	0	0.034216	0
MGH97_P7_B07	NA	black	0	0	1.3028
MGH97_P7_C05	NA	black	0	0	0
MGH97_P7_E07	NA	black	0	0	0
MGH97_P7_B12	0.282410248375	blue	3	0.13488	0.11636
MGH97_P7_H07	NA	black	0	0	0
MGH97_P7_D04	NA	black	0	0	0.3471
MGH97_P7_C06	0.92464825055	black	0	3.2725	1.3668
MGH97_P7_G09	0.224447828411	blue	3	0.19409	0.1865
MGH97_P7_E06	NA	black	0	0	0
MGH97_P7_F04	NA	black	0	0	0
MGH97_P7_C09	NA	black	0	0	0
MGH97_P7_G03	NA	black	0	1.3533	0
MGH97_P7_H01	NA	black	0	0	0
MGH97_P7_B06	NA	black	0	0	0
MGH97_P7_C08	NA	black	0	0	0
MGH97_P7_E08	NA	black	0	0	0
MGH97_P7_F01	NA	black	0	0	0
MGH97_P7_H03	NA	black	0	0	0
MGH97_P7_B10	NA	black	0	0	0
MGH97_P7_E11	NA	black	0	0	0
MGH97_P7_C03	NA	black	0	0	0.7031
MGH97_P7_H12	NA	black	0	0	0
MGH97_P7_D07	NA	black	0	0.65168	0
MGH97_P7_A11	NA	black	0	0	0
MGH97_P7_A01	NA	black	0	0	0
MGH97_P7_F12	NA	black	0	0.47612	0
MGH97_P7_F08	NA	black	0	0	0
MGH97_P7_D11	NA	black	0	0	0
MGH97_P7_H09	NA	black	0	0	0
MGH97_P7_D09	-1.83089181068	black	0	0.1903	3.9533
MGH97_P7_C12	0.310682380993	blue	3	0.13619	0.044044
MGH97_P7_H11	NA	black	0	0	0
MGH97_P7_A04	NA	black	0	0	3.1947
MGH97_P7_H06	NA	black	0	0.32077	0
MGH97_P7_F03	NA	black	0	0	0
MGH97_P7_A07	NA	black	0	0.20163	0
MGH97_P7_F11	NA	black	0	0	0
MGH97_P7_G08	NA	black	0	0	0
MGH97_P7_E02	NA	black	0	0	0
MGH97_P7_C07	NA	black	0	0	0
MGH97_P7_A09	-0.567639874376	black	0	1.792	0.33113
MGH97_P7_B09	NA	black	0	0	0
MGH97_P7_G10	NA	black	0	0.22157	0
MGH97_P7_G02	NA	black	0	0	0
MGH97_P7_H04	NA	black	0	0	3.2222
MGH97_P7_G01	NA	black	0	0	0
MGH97_P7_E05	NA	black	0	0	0
MGH97_P7_E04	NA	black	0	0	0.26424
MGH97_P7_E01	NA	black	0	0	0
MGH97_P7_F05	NA	black	0	0	0.64062
MGH97_P7_D05	NA	black	0	0	0
MGH97_P7_A03	NA	black	0	0	0.13488
MGH97_P7_B03	NA	black	0	0	0.73466
MGH97_P7_A05	NA	black	0	0	0
MGH97_P7_D03	NA	black	0	0	0.50792
MGH97_P7_F02	NA	black	0	0	3.4417
MGH97_P7_G05	NA	black	0	0	0
MGH97_P7_D08	NA	black	0	0	0
MGH97_P7_G04	NA	black	0	0	0
MGH97_P8_A11	NA	black	0	0	0
MGH97_P10_A12	NA	black	0	0	0.28688
MGH97_P10_E09	NA	black	0	0	0.18903
MGH97_P9_B12	NA	black	0	0	0.31846
MGH97_P10_D07	NA	black	0	0	0
MGH97_P8_D11	NA	black	0	0	2.8301
MGH97_P8_G05	NA	black	0	0	1.8225
