Cell_name	Zvalue	Color	Cluster	BRCA1	EGFR
MGH54_P11_D02	NA	black	0	0	3.5592
MGH54_P11_D03	NA	black	0	0	1.0101
MGH54_P11_D04	NA	black	0	0	1.7974
MGH54_P11_D05	NA	black	0	0	4.7307
MGH54_P11_D06	NA	black	0	0	6.2721
MGH54_P11_D07	-0.149557849069	red	1	0.24489	4.1817
MGH54_P11_D08	NA	black	0	0.28688	0
MGH54_P11_D09	NA	black	0	0	4.0843
MGH54_P11_D10	NA	black	0	0	3.4063
MGH54_P11_D11	NA	black	0	0	0
MGH54_P11_D12	NA	black	0	0	4.0555
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	-0.0270467547006	red	1	0.48749	3.8443
MGH54_P11_E03	NA	black	0	0	6.5547
MGH54_P11_E04	-0.312791069168	red	1	0.33457	4.9599
MGH54_P11_E05	NA	black	0	0	0
MGH54_P11_E06	0.773637417079	green3	2	0.24001	0.72683
MGH54_P11_E07	-0.350181677161	red	1	0.34028	5.1281
MGH54_P11_E08	NA	black	0	0	0
MGH54_P11_E09	NA	black	0	0	5.7477
MGH54_P11_E10	NA	black	0	0.18142	0
MGH54_P11_E11	NA	black	0	0	3.4687
MGH54_P11_E12	0.769991500306	green3	2	0.29042	0.36737
MGH54_P11_F01	NA	black	0	0	0
MGH54_P11_F02	NA	black	0	0	6.917
MGH54_P11_F03	NA	black	0	0	3.9908
MGH54_P11_F04	0.173809841898	red	1	0.45943	2.5474
MGH54_P11_F05	NA	black	0	0	4.2436
MGH54_P11_F06	NA	black	0	0	0
MGH54_P11_F07	NA	black	0	0	5.535
MGH54_P11_F08	-0.606044525724	red	1	0.22651	5.6483
MGH54_P11_F09	-0.19044507197	red	1	0.55974	5.2685
MGH54_P11_F10	NA	black	0	0	4.3973
MGH54_P11_F11	1.08448658666	green3	2	0.14405	0.18903
MGH54_P11_F12	0.886407181317	green3	2	0.16092	0.774
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	0	2.625
MGH54_P11_G03	NA	black	0	0	5.0265
MGH54_P11_G04	0.0341310592529	red	1	0.28806	3.5242
MGH54_P11_G05	NA	black	0	0	3.5963
MGH54_P11_G06	-0.368413260046	red	1	0.21412	4.8598
MGH54_P11_G07	NA	black	0	0	5.0966
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	NA	black	0	0	2.9705
MGH54_P11_G10	NA	black	0	0	6.5875
MGH54_P11_G11	NA	black	0	0	6.0313
MGH54_P11_G12	-0.0932438700062	red	1	0.21039	3.9638
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	0.03896708786	red	1	0.66266	2.8237
MGH54_P11_H03	NA	black	0	0	3.0213
MGH54_P11_H04	NA	black	0	0	0.90843
MGH54_P11_H05	NA	black	0	0	5.3635
MGH54_P11_H06	NA	black	0	0	0.34596
MGH54_P11_H07	-0.0778052943022	red	1	0.15834	3.8893
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0	6.7387
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	0.106130953417	red	1	0.14535	3.3351
MGH54_P11_H12	0.0309213903809	red	1	0.12565	3.5633
MGH54_P12_A01	NA	black	0	0	0.96199
MGH54_P12_A02	NA	black	0	0	0
MGH54_P12_A03	NA	black	0	0	3.7683
MGH54_P12_A04	NA	black	0	0.35727	0
MGH54_P12_A05	-0.202311624857	red	1	0.33228	4.5062
MGH54_P12_A06	4.13542109469	black	0	4.565	5.779
MGH54_P12_A07	-0.833975299205	red	1	2.1994	2.6663
MGH54_P12_A08	-0.144177787112	red	1	0.46153	4.5214
MGH54_P12_A09	0.193039765792	red	1	0.16092	3.0564
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	NA	black	0	0	5.2347
MGH54_P12_B01	NA	black	0	0	2.9742
MGH54_P12_B02	NA	black	0	0	0
MGH54_P12_B03	NA	black	0	0.49467	0
MGH54_P12_B04	NA	black	0	0	2.3838
MGH54_P12_B05	NA	black	0	0.338	0
MGH54_P12_B06	-0.119760692362	red	1	0.26183	4.0926
MGH54_P12_B07	NA	black	0	0.33914	0
MGH54_P12_B08	NA	black	0	0	5.6229
MGH54_P12_B09	-0.0251366794967	red	1	0.32308	3.7635
MGH54_P12_B10	NA	black	0	0	2.8385
MGH54_P12_B11	NA	black	0	0.15575	0
MGH54_P12_C01	1.42471251773	black	0	3.648	4.6555
MGH54_P12_C02	NA	black	0	0	5.9955
MGH54_P12_C03	NA	black	0	0	3.5973
MGH54_P12_C04	NA	black	0	0	0
MGH54_P12_C05	NA	black	0	0	5.9955
MGH54_P12_C06	NA	black	0	0	5.3031
MGH54_P12_C07	NA	black	0	0	5.4523
MGH54_P12_C08	NA	black	0	0	0
MGH54_P12_C09	0.0286009019913	red	1	0.21537	3.5588
MGH54_P12_C11	NA	black	0	0	5.8588
MGH54_P12_C12	NA	black	0	0	3.9316
MGH54_P12_D01	NA	black	0	0	6.6536
MGH54_P12_D02	NA	black	0	0	2.7993
MGH54_P12_D04	-0.595968844096	red	1	0.21537	5.579
MGH54_P12_D05	NA	black	0	0	2.847
MGH54_P12_D06	-0.376384800484	red	1	0.11103	4.6939
MGH54_P12_D07	-2.44663483985	black	0	3.4347	2.0895
MGH54_P12_D08	NA	black	0	0	5.8941
MGH54_P12_D09	-0.0147709345189	red	1	0.56462	3.8038
MGH54_P12_D10	NA	black	0	0	4.6799
MGH54_P12_D11	-0.844880391352	red	1	0.16607	6.1359
MGH54_P12_D12	NA	black	0	0	0
MGH54_P12_E01	NA	black	0	0	0
MGH54_P12_E02	-0.00204015983213	red	1	0.30568	3.666
MGH54_P12_E03	NA	black	0	0	6.1235
MGH54_P12_E04	NA	black	0	0	4.4331
MGH54_P12_E05	NA	black	0	0	4.2346
MGH54_P12_E06	NA	black	0	0	4.883
MGH54_P12_E07	NA	black	0	0	4.966
MGH54_P12_E08	-0.298985682331	red	1	0.35276	4.957
MGH54_P12_E09	-0.0446399813204	red	1	0.40054	3.8869
MGH54_P12_E10	-0.0946555502105	red	1	0.16864	3.9453
MGH54_P12_E11	NA	black	0	0	2.0154
MGH54_P12_E12	0.0182401324931	red	1	0.70929	2.7647
MGH54_P12_F01	-0.0115586209283	red	1	0.48852	3.7411
MGH54_P12_F02	NA	black	0	0	3.928
MGH54_P12_F03	NA	black	0	0	2.1368
MGH54_P12_F04	NA	black	0	0	0
MGH54_P12_F05	-0.280939653442	red	1	0.54794	5.8427
MGH54_P12_F06	-0.356231471341	red	1	0.40272	5.3918
MGH54_P12_F07	-0.494448237091	red	1	3.7179	3.4492
MGH54_P12_F08	-0.202993260515	red	1	0.43936	4.779
MGH54_P12_F09	-0.438125124711	red	1	0.24001	5.1487
MGH54_P12_F10	NA	black	0	0	1.7407
MGH54_P12_F11	-0.20759913636	red	1	0.21288	4.34
MGH54_P12_F12	NA	black	0	0	0
MGH54_P12_G01	NA	black	0	0	2.7303
MGH54_P12_G02	0.0677800994795	red	1	1.3132	3.9092
MGH54_P12_G03	NA	black	0	0	3.8328
MGH54_P12_G04	NA	black	0	0	1.175
MGH54_P12_G05	NA	black	0	0	4.4617
MGH54_P12_G06	NA	black	0	0	3.7489
MGH54_P12_G07	-0.047654938463	red	1	1.8647	3.6234
MGH54_P12_G08	NA	black	0	0	0.47612
MGH54_P12_G09	NA	black	0	0	0
MGH54_P12_G10	-0.245233906623	red	1	0.38626	4.8218
MGH54_P12_G11	-0.469359664092	red	1	0.28214	5.3834
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	4.566
MGH54_P12_H03	-0.0775575377482	red	1	0.32077	3.9793
MGH54_P12_H04	NA	black	0	0	0
MGH54_P12_H05	NA	black	0	0	0
MGH54_P12_H06	NA	black	0	0	0
MGH54_P12_H07	-0.145705673997	red	1	0.26784	4.1924
MGH54_P12_H09	-0.178883300722	red	1	1.7044	3.3547
MGH54_P12_H10	NA	black	0	0	1.9199
MGH54_P12_H11	NA	black	0	0	3.7606
MGH54_P9_A01	NA	black	0	0	3.0876
MGH54_P9_A02	NA	black	0	0	0
MGH54_P9_A03	NA	black	0	0.1865	0
MGH54_P9_A04	NA	black	0	0	0
MGH54_P9_A05	0.198955730299	red	1	0.16607	3.0325
MGH54_P9_A06	NA	black	0	0	4.2603
MGH54_P9_A07	NA	black	0	0	0.58304
MGH54_P9_A08	NA	black	0	0	3.9295
MGH54_P9_A09	-0.323377588072	red	1	0.301	4.9088
MGH54_P9_A10	NA	black	0	0	3.7047
MGH54_P9_A11	-0.207889849898	red	1	0.51904	5.1455
MGH54_P9_A12	NA	black	0	0	2.5756
MGH54_P9_B01	0.0495827617176	red	1	0.29278	3.4618
MGH54_P9_B02	NA	black	0	0	1.2302
MGH54_P9_B03	NA	black	0	0.26303	0
MGH54_P9_B04	0.441929650192	red	1	1.7879	4.4879
MGH54_P9_B05	NA	black	0	0	3.8115
MGH54_P9_B06	NA	black	0	0	4.2281
MGH54_P9_B07	-0.646018300396	red	1	0.21288	5.7251
MGH54_P9_B10	NA	black	0	0	3.033
MGH54_P9_B11	-0.173773153911	red	1	0.4957	4.8143
MGH54_P9_B12	NA	black	0	0	1.6211
MGH54_P9_C01	NA	black	0	0	6.7231
MGH54_P9_C02	NA	black	0	0	5.2892
MGH54_P9_C03	NA	black	0	0	2.9977
MGH54_P9_C04	NA	black	0	0	5.1741
MGH54_P9_C05	NA	black	0	0	0
MGH54_P9_C06	NA	black	0	0	0
MGH54_P9_C07	-0.534474532605	red	1	0.24975	5.4967
MGH54_P9_C08	-0.69009443045	red	1	0.27023	6.0953
MGH54_P9_C09	0.0620713163748	red	1	0.88206	4.6732
MGH54_P9_C10	NA	black	0	0	4.0836
MGH54_P9_C11	0.169723505685	red	1	0.29278	2.9793
MGH54_P9_C12	0.941682597167	green3	2	0.20914	0.26664
MGH54_P9_D01	NA	black	0	0	0
MGH54_P9_D03	-0.609267222154	red	1	0.37407	6.3369
MGH54_P9_D04	NA	black	0	0	0
MGH54_P9_D05	-0.289348268223	red	1	0.3584	4.9333
MGH54_P9_D07	NA	black	0	0	6.2425
MGH54_P9_D08	-0.279005088447	red	1	0.28333	4.7028
MGH54_P9_D09	NA	black	0	0	6.0436
MGH54_P9_D10	NA	black	0	0	4.7988
MGH54_P9_D11	NA	black	0	0	3.5573
MGH54_P9_D12	-0.479041223486	red	1	0.35389	5.7014
MGH54_P9_E01	NA	black	0	0	3.1816
MGH54_P9_E02	NA	black	0	0	5.3432
MGH54_P9_E03	0.0634171052006	red	1	0.85997	4.999
MGH54_P9_E04	-0.80433857053	red	1	0.27501	6.4996
MGH54_P9_E05	NA	black	0	0	2.5343
MGH54_P9_E06	NA	black	0	0	5.3912
MGH54_P9_E07	NA	black	0	0.25217	0
MGH54_P9_E08	0.0139243849939	red	1	0.28333	3.6035
MGH54_P9_E09	-0.53304221936	red	1	0.22774	5.4207
MGH54_P9_E10	NA	black	0	0.28806	0
MGH54_P9_E11	NA	black	0	0	4.3937
MGH54_P9_E12	NA	black	0	0	0
MGH54_P9_F01	NA	black	0	0	5.1499
MGH54_P9_F02	NA	black	0	0	6.2069
MGH54_P9_F03	NA	black	0	0	3.8905
MGH54_P9_F04	NA	black	0	0	0.29748
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	-0.0145698329827	red	1	0.26424	3.7104
MGH54_P9_F07	NA	black	0	0	0
MGH54_P9_F08	NA	black	0	0	0
MGH54_P9_F09	NA	black	0	0	4.929
MGH54_P9_F10	NA	black	0	0	0
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	0	0
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	NA	black	0	0	0
MGH54_P9_G03	NA	black	0	0	5.5233
MGH54_P9_G04	NA	black	0	0	0.20914
MGH54_P9_G05	NA	black	0	0	3.9255
MGH54_P9_G06	NA	black	0	0	4.2203
MGH54_P9_G07	NA	black	0	0	5.3517
MGH54_P9_G08	-0.383130723694	red	1	0.20163	4.8796
MGH54_P9_G09	NA	black	0	0	5.3312
MGH54_P9_G10	NA	black	0	0	0.97233
MGH54_P9_G12	NA	black	0	0	3.555
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	4.0575
MGH54_P9_H03	-0.771757272735	red	1	1.201	0.74674
MGH54_P9_H04	NA	black	0	0	5.2585
MGH54_P9_H05	-0.345301651247	red	1	0.24367	4.8486
MGH54_P9_H06	NA	black	0	0	5.1322
MGH54_P9_H07	NA	black	0	0.17121	0
MGH54_P9_H08	NA	black	0	0	5.4442
MGH54_P9_H09	NA	black	0	0	5.1388
MGH54_P9_H10	-0.204077595539	red	1	0.34255	4.5339
MGH54_P9_H11	NA	black	0	0	0
MGH54_P9_H12	NA	black	0	0.28924	0
MGH54_P2_A05	-0.575307202188	red	1	0.24489	5.6141
MGH54_P2_A06	0.566151608276	red	1	0.16736	1.8363
MGH54_P2_A10	NA	black	0	0	5.5509
MGH54_P2_B03	3.59249907706	black	0	5.034	5.3372
MGH54_P2_B04	NA	black	0	0	3.2359
MGH54_P2_B06	NA	black	0	0	2.6611
MGH54_P2_B09	NA	black	0	0	3.6734
MGH54_P2_B10	NA	black	0	0	3.6114
MGH54_P2_B11	NA	black	0	0	3.5884
MGH54_P2_C01	NA	black	0	0	3.1084
MGH54_P2_C02	-0.213759997554	red	1	0.29748	4.4872
MGH54_P2_C04	NA	black	0	0	5.7545
MGH54_P2_C05	NA	black	0	0.1903	0
MGH54_P2_C09	NA	black	0	0	4.5144
MGH54_P2_C10	NA	black	0	0	0
MGH54_P2_C11	-0.807804498057	red	1	0.15445	5.9893
MGH54_P2_D01	0.719212213624	green3	2	0.1865	1.232
MGH54_P2_D02	NA	black	0	0	5.5844
MGH54_P2_D03	NA	black	0	0	5.0509
MGH54_P2_D04	1.51853579956	black	0	2.1047	5.8023
MGH54_P2_E01	NA	black	0	0	4.7378
MGH54_P2_E02	-0.00524513627725	red	1	0.49365	3.6993
MGH54_P2_E03	NA	black	0	0	4.5751
MGH54_P2_E04	-0.807640262332	red	1	0.2558	6.4134
MGH54_P2_E05	NA	black	0	0	3.805
MGH54_P2_E08	NA	black	0	0	0
MGH54_P2_E11	NA	black	0	0	3.9369
MGH54_P2_E12	-0.253135067508	red	1	0.14143	4.3918
MGH54_P2_F05	NA	black	0	0	3.6179
MGH54_P2_F06	NA	black	0	0	5.3483
MGH54_P2_F08	NA	black	0	0	3.9266
MGH54_P2_F10	NA	black	0	0	0
MGH54_P2_F12	NA	black	0	0	5.5297
MGH54_P2_G02	NA	black	0	0	1.669
MGH54_P2_G06	NA	black	0	0	4.4749
MGH54_P2_G07	NA	black	0	0	5.6716
MGH54_P2_G08	NA	black	0	0	5.2092
MGH54_P2_G11	NA	black	0	0	2.6998
MGH54_P2_G12	NA	black	0	0	2.4952
MGH54_P2_H02	NA	black	0	0	0
MGH54_P2_H08	NA	black	0	0	3.9914
MGH54_P2_H09	-0.454252560807	red	1	0.011496	4.7407
MGH54_P2_H11	NA	black	0	0	2.7082
MGH54_P5_A02	0.345737741382	red	1	0.44042	1.4916
MGH54_P5_A03	NA	black	0	0	0.43189
MGH54_P5_A04	NA	black	0	0.22774	0
MGH54_P5_A05	NA	black	0	0	4.8067
MGH54_P5_A06	NA	black	0	0.14012	0
MGH54_P5_A07	NA	black	0	0	3.8073
MGH54_P5_A08	0.280391597346	red	1	0.24123	2.6413
MGH54_P5_A09	NA	black	0	0	1.5276
MGH54_P5_A10	NA	black	0	0	3.1373
MGH54_P5_A11	-1.34481455904	red	1	3.9987	3.0056
MGH54_P5_A12	NA	black	0	0	0
MGH54_P5_B02	NA	black	0	0	0
MGH54_P5_B03	NA	black	0	0	0
MGH54_P5_B04	NA	black	0	0	0
MGH54_P5_B05	NA	black	0	0	5.1932
MGH54_P5_B06	NA	black	0	0	3.5341
MGH54_P5_B07	NA	black	0	0	0
MGH54_P5_B08	NA	black	0	0	4.8194
MGH54_P5_B09	-0.469094809825	red	1	0.22897	5.2192
MGH54_P5_B10	NA	black	0	0	0
MGH54_P5_B11	NA	black	0	0	5.181
MGH54_P5_B12	NA	black	0	0	2.8645
MGH54_P5_C01	NA	black	0	0	4.7351
MGH54_P5_C02	NA	black	0	0	4.3849
MGH54_P5_C03	NA	black	0	0	1.726
MGH54_P5_C04	NA	black	0	0	3.38
MGH54_P5_C05	NA	black	0	0	5.0159
MGH54_P5_C06	NA	black	0	0	0
MGH54_P5_C07	0.957414266467	green3	2	0.19912	0.27739
MGH54_P5_C08	NA	black	0	0	1.0621
MGH54_P5_C09	-0.233491684988	red	1	2.1296	3.4
MGH54_P5_C10	NA	black	0	0	3.2928
MGH54_P5_C11	-0.0677015002929	red	1	0.22157	3.8846
MGH54_P5_C12	NA	black	0	0	2.3329
MGH54_P5_D01	0.554642060645	red	1	0.36737	0.81311
MGH54_P5_D02	NA	black	0	0	0
MGH54_P5_D03	NA	black	0	0	4.411
MGH54_P5_D04	NA	black	0	0	5.1782
MGH54_P5_D05	NA	black	0	0	2.8914
MGH54_P5_D06	NA	black	0	0	1.8758
MGH54_P5_D08	NA	black	0	0	3.6517
MGH54_P5_D09	NA	black	0	0	0
MGH54_P5_D10	NA	black	0	0.27381	0
MGH54_P5_D11	NA	black	0	0	4.7157
MGH54_P5_D12	NA	black	0	0	3.9723
MGH54_P5_E01	NA	black	0	0.25822	0
MGH54_P5_E02	NA	black	0	0	5.7973
MGH54_P5_E03	NA	black	0	0	3.1553
MGH54_P5_E04	-0.13955421106	red	1	0.21537	4.1199
MGH54_P5_E05	NA	black	0	0	3.8573
MGH54_P5_E06	NA	black	0	0	1.3167
MGH54_P5_E07	-0.422533391675	red	1	0.19283	4.982
MGH54_P5_E08	NA	black	0	0	4.7287
MGH54_P5_E09	NA	black	0	0.12565	0
MGH54_P5_E10	NA	black	0	0	0.92296
MGH54_P5_E11	NA	black	0	0	4.3521
MGH54_P5_E12	NA	black	0	0	0
MGH54_P5_F01	NA	black	0	0	1.4792
MGH54_P5_F02	NA	black	0	0	5.7543
MGH54_P5_F03	NA	black	0	0	1.8766
MGH54_P5_F04	NA	black	0	0	0.38073
MGH54_P5_F05	NA	black	0	0	1.4589
MGH54_P5_F06	NA	black	0	0	0
MGH54_P5_F07	NA	black	0	0.25822	0
MGH54_P5_F08	-0.387502867927	red	1	0.2916	5.1197
MGH54_P5_F10	-0.123736178202	red	1	0.21537	4.0677
MGH54_P5_F11	NA	black	0	0	6.2342
MGH54_P5_F12	-0.20326628543	red	1	0.23756	4.3575
MGH54_P5_G01	-0.431476457398	red	1	0.18777	4.9978
MGH54_P5_G02	-0.384386614832	red	1	0.25822	5.0164
MGH54_P5_G03	NA	black	0	0	0
MGH54_P5_G04	-0.545618321627	red	1	0.32423	5.8265
MGH54_P5_G05	NA	black	0	0	3.1455
MGH54_P5_G06	NA	black	0	0	3.3816
MGH54_P5_G07	NA	black	0	0	2.4885
MGH54_P5_G08	NA	black	0	0	1.0489
MGH54_P5_G09	NA	black	0	0	0
MGH54_P5_G10	NA	black	0	0	2.633
MGH54_P5_G11	NA	black	0	0	3.944
MGH54_P5_G12	NA	black	0	0	0.52607
MGH54_P5_H01	NA	black	0	0	1.3567
MGH54_P5_H02	0.443366541601	red	1	0.419	1.0208
MGH54_P5_H03	-1.61536453944	black	0	2.5568	2.1017
MGH54_P5_H04	NA	black	0	0	3.9791
MGH54_P5_H05	0.0150558482561	red	1	0.18777	3.6062
MGH54_P5_H06	-0.480093177876	red	1	2.112	3.0666
MGH54_P5_H07	NA	black	0	0	3.1423
MGH54_P5_H08	0.293587293122	red	1	0.20789	2.659
MGH54_P5_H09	-0.410558467697	red	1	0.1635	4.8838
MGH54_P5_H10	0.039218493866	red	1	0.87971	4.2931
MGH54_P5_H11	NA	black	0	0	3.9454
MGH54_P5_H12	NA	black	0	0	1.7403
MGH54_P13_A02	NA	black	0	0	0
MGH54_P13_A03	NA	black	0	0	0
MGH54_P13_A04	NA	black	0	0.87578	0
MGH54_P13_A05	NA	black	0	0	5.9297
MGH54_P13_A06	-0.0447827186667	red	1	0.49262	3.9675
MGH54_P13_A07	-0.00530570484522	red	1	0.74588	4.2192
MGH54_P13_A09	0.297540506483	red	1	0.41576	1.9709
MGH54_P13_A10	NA	black	0	0	2.4751
MGH54_P13_A11	NA	black	0	0	1.1382
MGH54_P13_B01	NA	black	0	0	0
MGH54_P13_B02	NA	black	0	0	4.9095
MGH54_P13_B03	1.21508148101	green3	2	2.9826	4.7348
MGH54_P13_B04	NA	black	0	0	6.8373
MGH54_P13_B05	NA	black	0	0	2.8871
MGH54_P13_B06	-0.0721108204712	red	1	0.60881	4.4974
MGH54_P13_B07	0.181954046582	red	1	0.45207	2.5233
MGH54_P13_B08	0.169484522315	red	1	0.57628	1.6978
MGH54_P13_B10	NA	black	0	0	4.6244
MGH54_P13_B11	NA	black	0	0	4.8967
MGH54_P13_B12	-0.0905758391306	red	1	0.77231	0.54794
MGH54_P13_C01	-0.0858664114878	red	1	0.56462	4.441
MGH54_P13_C02	0.538942799289	red	1	2.114	4.4373
MGH54_P13_C03	0.0415311675452	red	1	0.69421	1.7723
MGH54_P13_C04	NA	black	0	0	1.5955
MGH54_P13_C05	-1.73119843788	black	0	2.1619	1.5044
MGH54_P13_C06	-0.0219120289684	red	1	0.76977	6.1087
MGH54_P13_C07	0.391647438659	red	1	0.48646	0.60692
MGH54_P13_C09	NA	black	0	0	1.3505
MGH54_P13_C10	NA	black	0	0	0.32193
MGH54_P13_C11	NA	black	0	0	5.8896
MGH54_P13_C12	NA	black	0	0	0
MGH54_P13_D01	NA	black	0	0	0
MGH54_P13_D02	NA	black	0	0	0
MGH54_P13_D03	NA	black	0	0	2.4109
MGH54_P13_D04	-0.00371766089418	red	1	0.76384	3.1553
MGH54_P13_D05	0.34246814214	red	1	0.39944	1.7978
MGH54_P13_D06	NA	black	0	0	0
MGH54_P13_D07	NA	black	0	0	0
MGH54_P13_D09	0.580134604216	red	1	0.38515	0.48852
MGH54_P13_D10	NA	black	0	0	0
MGH54_P13_D11	NA	black	0	0	2.8972
MGH54_P13_D12	NA	black	0	0	1.5301
MGH54_P13_E01	NA	black	0	0	0
MGH54_P13_E02	NA	black	0	0	1.2425
MGH54_P13_E03	NA	black	0	0	5.6545
MGH54_P13_E04	0.489932662473	red	1	0.38184	1.0621
MGH54_P13_E05	0.886235424736	green3	2	3.0692	4.4376
MGH54_P13_E06	0.189477702555	red	1	0.24975	2.9642
MGH54_P13_E07	NA	black	0	0	0.48852
MGH54_P13_E08	NA	black	0	0	2.4141
MGH54_P13_E09	NA	black	0	0	4.6548
MGH54_P13_E10	-0.0593070075515	red	1	0.22651	3.8583
MGH54_P13_E11	0.353822091291	red	1	0.35502	1.9694
MGH54_P13_E12	NA	black	0	0	0
MGH54_P13_F01	NA	black	0	0	1.3674
MGH54_P13_F02	0.0834795709724	red	1	0.25822	3.3492
MGH54_P13_F03	NA	black	0	0	0
MGH54_P13_F04	0.049065902093	red	1	0.82863	5.4442
MGH54_P13_F05	NA	black	0	0	0
MGH54_P13_F06	NA	black	0	0	4.7531
MGH54_P13_F07	-0.279728857011	red	1	0.48749	5.4178
MGH54_P13_F08	NA	black	0	0	3.6768
MGH54_P13_F09	-0.0400039111231	red	1	0.17377	3.7787
MGH54_P13_F10	NA	black	0	0	0
MGH54_P13_F11	NA	black	0	0	4.937
MGH54_P13_F12	NA	black	0	0	3.7358
MGH54_P13_G01	NA	black	0	0	0
MGH54_P13_G02	NA	black	0	0	0.8883
MGH54_P13_G03	NA	black	0	0	0
MGH54_P13_G05	NA	black	0	0	4.3239
MGH54_P13_G06	NA	black	0	0	1.5801
MGH54_P13_G07	NA	black	0	0	0
MGH54_P13_G08	NA	black	0	0.37962	0
MGH54_P13_G09	-1.49790295278	black	0	1.6211	0.66084
MGH54_P13_G10	NA	black	0	0	5.4676
MGH54_P13_G11	NA	black	0	0	2.1512
MGH54_P13_G12	NA	black	0	0	2.4644
MGH54_P13_H02	NA	black	0	0	0
MGH54_P13_H03	NA	black	0	0	3.678
MGH54_P13_H04	0.778395009816	green3	2	0.10836	1.3674
MGH54_P13_H05	NA	black	0	0	1.2191
MGH54_P13_H06	-0.222505449995	red	1	0.28333	4.4953
MGH54_P13_H07	NA	black	0	0	0
MGH54_P13_H08	NA	black	0	0	3.1731
MGH54_P13_H09	0.847295558086	green3	2	4.2337	4.2147
MGH54_P13_H10	NA	black	0	0	0
MGH54_P13_H11	NA	black	0	0	1.8379
MGH60_P4_A01	NA	black	0	0	3.7909
MGH60_P4_A02	NA	black	0	0	0
MGH60_P4_A03	-0.494657816163	red	1	0.38405	5.9147
MGH60_P4_A04	NA	black	0	0	4.0578
MGH60_P4_A05	0.717962784836	green3	2	3.1075	4.2957
MGH60_P4_A06	-0.684896123711	red	1	0.2762	6.1049
MGH60_P4_A07	NA	black	0	0	4.1623
MGH60_P4_A08	NA	black	0	0	2.4016
MGH60_P4_A09	NA	black	0	0	4.7484
MGH60_P4_A10	NA	black	0	0	4.8831
MGH60_P4_A11	NA	black	0	0	4.3663
MGH60_P4_A12	NA	black	0	0	4.6402
MGH60_P4_B01	-2.8247413176	black	0	4.4403	2.3771
MGH60_P4_B02	-4.12283054849	black	0	2.9751	0.39726
MGH60_P4_B03	NA	black	0	0	0.39397
MGH60_P4_B04	NA	black	0	0	4.0873
MGH60_P4_B05	-0.248109822184	red	1	0.35502	4.7485
MGH60_P4_B06	NA	black	0	0	4.3907
MGH60_P4_B07	NA	black	0	0	2.6178
MGH60_P4_B08	-0.0302362844553	red	1	0.54696	3.9231
MGH60_P4_B09	NA	black	0	0	5.0895
MGH60_P4_B10	NA	black	0	0	3.7994
MGH60_P4_B11	-0.0723801007989	red	1	0.45523	4.0917
MGH60_P4_B12	NA	black	0	0	4.7342
MGH60_P4_C01	-0.486719636619	red	1	0.21909	5.2479
MGH60_P4_C02	NA	black	0	0	2.987
MGH60_P4_C03	NA	black	0	0	3.2403
MGH60_P4_C04	NA	black	0	0	4.3047
MGH60_P4_C05	NA	black	0	0	5.2711
MGH60_P4_C06	0.0476469933848	red	1	1.5205	3.8059
MGH60_P4_C07	NA	black	0	0	4.344
MGH60_P4_C09	NA	black	0	0	5.4467
MGH60_P4_C11	NA	black	0	0	6.0383
MGH60_P4_C12	NA	black	0	0	4.5614
MGH60_P4_D01	NA	black	0	0	0.12697
MGH60_P4_D02	NA	black	0	0	4.8919
MGH60_P4_D03	NA	black	0	0	4.1765
MGH60_P4_D04	NA	black	0	0	5.4329
MGH60_P4_D05	1.28568803341	green3	2	2.4785	5.0942
MGH60_P4_D06	NA	black	0	0	4.7068
MGH60_P4_D07	-0.305167644322	red	1	0.54696	6.002
MGH60_P4_D08	NA	black	0	0	3.6341
MGH60_P4_D10	NA	black	0	0	2.6425
MGH60_P4_D12	-0.373398174123	red	1	0.22157	4.892
MGH60_P4_E01	-0.365211051639	red	1	0.1776	4.7767
MGH60_P4_E02	NA	black	0	0	6.2669
MGH60_P4_E03	NA	black	0	0	3.2546
MGH60_P4_E04	NA	black	0	0	4.4517
MGH60_P4_E05	NA	black	0	0	6.4395
MGH60_P4_E06	0.180098459418	red	1	0.338	2.857
MGH60_P4_E07	NA	black	0	0	4.2195
MGH60_P4_E08	NA	black	0	0	5.5453
MGH60_P4_E09	NA	black	0	0	5.8272
MGH60_P4_E11	NA	black	0	0	5.1116
MGH60_P4_E12	-0.467336167466	red	1	0.24123	5.2484
MGH60_P4_F01	-0.128714815632	red	1	0.26903	4.1318
MGH60_P4_F02	NA	black	0	0	4.6138
MGH60_P4_F03	NA	black	0	0	5.4338
MGH60_P4_F04	-0.654560447065	red	1	0.27977	6.0178
