Cell_name	Zvalue	Color	Cluster	CLU	JUND
MGH54_P16_G09	NA	black	0	0.16864	0
MGH54_P16_G10	0.515606231199	green3	2	7.8011	2.3386
MGH54_P16_G11	NA	black	0	0	0
MGH54_P16_G12	0.631141007529	green3	2	4.1582	0.31846
MGH54_P16_H01	NA	black	0	4.7602	0
MGH54_P16_H02	NA	black	0	5.5507	0
MGH54_P16_H03	-0.158636199635	green3	2	6.0461	0.77231
MGH54_P16_H04	NA	black	0	0	1.3629
MGH54_P16_H05	-4.76185550042	black	0	0.23266	2.854
MGH54_P16_H06	0.03663810025	green3	2	6.2251	2.1486
MGH54_P16_H07	NA	black	0	0	0
MGH54_P16_H08	1.55056080125	green3	2	1.7264	0.32998
MGH54_P16_H09	1.99731172701	black	0	0.20414	0.30685
MGH54_P16_H10	NA	black	0	0	0
MGH54_P16_H11	NA	black	0	4.5402	0
MGH54_P16_H12	0.610744066764	green3	2	7.2986	3.39
MGH54_P17_A01	NA	black	0	6.2891	0
MGH54_P17_A02	NA	black	0	6.19	0
MGH54_P17_A03	NA	black	0	5.534	0
MGH54_P17_A04	NA	black	0	0	0.67084
MGH54_P17_A05	NA	black	0	6.3528	0
MGH54_P17_A06	NA	black	0	3.7796	0
MGH54_P17_A07	NA	black	0	5.3621	0
MGH54_P17_A08	NA	black	0	6.0478	0
MGH54_P17_A09	-1.20963939297	green3	2	7.9478	0.57143
MGH54_P17_A10	0.261502609784	green3	2	4.9001	0.47508
MGH54_P17_A11	NA	black	0	0	0
MGH54_P17_A12	NA	black	0	8.2325	0
MGH54_P17_B01	0.0333968363831	green3	2	6.1982	1.9996
MGH54_P17_B02	-1.35177416016	red	1	2.0346	2.0061
MGH54_P17_B03	NA	black	0	0	1.9317
MGH54_P17_B05	-0.499161355523	green3	2	6.7365	0.65992
MGH54_P17_B06	NA	black	0	5.7897	0
MGH54_P17_B07	-0.19372925959	green3	2	0.94186	1.2827
MGH54_P17_B08	-0.176490045064	green3	2	5.5088	2.1567
MGH54_P17_B09	NA	black	0	0	0.83269
MGH54_P17_B10	NA	black	0	0	0
MGH54_P17_B11	NA	black	0	0	1.9256
MGH54_P17_B12	0.516057183543	green3	2	4.2884	0.46989
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	1.62271829526	green3	2	0.31499	0.46467
MGH54_P17_C04	-0.175199965755	green3	2	4.1345	1.6239
MGH54_P17_C05	NA	black	0	0	0.44573
MGH54_P17_C06	0.228077034499	green3	2	6.9539	2.1814
MGH54_P17_C07	NA	black	0	5.4969	0
MGH54_P17_C08	-0.457073556347	green3	2	6.5205	0.56949
MGH54_P17_C09	NA	black	0	0	1.257
MGH54_P17_C10	NA	black	0	0	0.37962
MGH54_P17_C11	NA	black	0	0	0
MGH54_P17_C12	NA	black	0	0	0.30801
MGH54_P17_D01	NA	black	0	4.0471	0
MGH54_P17_D02	0.00506879477604	green3	2	8.3272	1.6902
MGH54_P17_D03	0.0233408531349	green3	2	0.2558	1.1401
MGH54_P17_D04	NA	black	0	0	1.7416
MGH54_P17_D05	NA	black	0	4.538	0
MGH54_P17_D06	-0.951756104853	green3	2	4.263	2.4828
MGH54_P17_D07	NA	black	0	0	0
MGH54_P17_D09	NA	black	0	1.6645	0
MGH54_P17_D10	NA	black	0	0	0.97379
MGH54_P17_D12	NA	black	0	7.2245	0
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	0	0
MGH54_P17_E03	NA	black	0	0.8488	0
MGH54_P17_E04	-0.0632405813199	green3	2	5.8316	0.85917
MGH54_P17_E05	NA	black	0	0	0
MGH54_P17_E06	NA	black	0	5.0844	0
MGH54_P17_E07	0.371474879963	green3	2	6.9819	2.9908
MGH54_P17_E08	NA	black	0	3.7145	0
MGH54_P17_E09	NA	black	0	0.30451	0
MGH54_P17_E10	0.253993033206	green3	2	4.2171	1.0342
MGH54_P17_E11	-0.0566619533592	green3	2	5.447	1.7433
MGH54_P17_E12	0.220586300298	green3	2	4.5678	0.99928
MGH54_P17_F01	NA	black	0	3.9643	0
MGH54_P17_F02	NA	black	0	0	2.5145
MGH54_P17_F03	1.74061617064	black	0	0.27977	0.41468
MGH54_P17_F04	-0.606097186908	green3	2	4.6138	2.3028
MGH54_P17_F05	NA	black	0	4.1643	0
MGH54_P17_F07	1.22024035583	green3	2	8.1569	3.2972
MGH54_P17_F08	-0.00977118305337	green3	2	5.6032	0.73118
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0	0
MGH54_P17_F11	NA	black	0	4.2535	0
MGH54_P17_F12	-1.40943365932	green3	2	4.4187	2.9851
MGH54_P17_G01	NA	black	0	5.5431	0
MGH54_P17_G02	NA	black	0	0	0.78073
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	-0.770070343399	green3	2	4.0358	2.2107
MGH54_P17_G05	-0.36804177909	green3	2	3.7887	1.7566
MGH54_P17_G06	NA	black	0	0	0.79494
MGH54_P17_G07	NA	black	0	4.157	0
MGH54_P17_G08	NA	black	0	0	0
MGH54_P17_G09	-0.213947797513	green3	2	7.8797	1.4276
MGH54_P17_G10	NA	black	0	0	0
MGH54_P17_G11	-0.8648261398	green3	2	9.5341	1.263
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	NA	black	0	0	0
MGH54_P17_H02	0.0267157904789	green3	2	7.4714	1.6663
MGH54_P17_H05	NA	black	0	5.2147	0
MGH54_P17_H06	NA	black	0	3.67	0
MGH54_P17_H07	0.601850508638	green3	2	4.1271	0.42008
MGH54_P17_H08	NA	black	0	0	0
MGH54_P17_H09	NA	black	0	5.7711	0
MGH54_P17_H10	-0.0336505450443	green3	2	5.6496	1.754
MGH54_P17_H11	0.0593974748486	green3	2	6.3844	1.8938
MGH54_P17_H12	NA	black	0	6.5117	0
MGH54_P6_A01	1.66904176334	green3	2	8.2828	4.2481
MGH54_P6_A02	0.149992305963	green3	2	4.4201	1.177
MGH54_P6_A03	NA	black	0	2.2895	0
MGH54_P6_A04	0.371607280221	green3	2	0.38957	1.0043
MGH54_P6_A05	1.05556038411	green3	2	1.3431	0.67265
MGH54_P6_A06	NA	black	0	0	0
MGH54_P6_A07	-0.687885858262	green3	2	7.161	0.67175
MGH54_P6_A08	NA	black	0	5.5688	0
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	-0.123472772948	green3	2	4.9249	1.726
MGH54_P6_A11	-0.813442379756	green3	2	7.5802	0.74588
MGH54_P6_A12	-0.308688293522	green3	2	3.2617	1.6055
MGH54_P6_B01	NA	black	0	4.8455	0
MGH54_P6_B02	NA	black	0	0	0
MGH54_P6_B03	0.137341295594	green3	2	7.5964	1.8221
MGH54_P6_B04	-0.0186480218512	green3	2	5.8173	1.1164
MGH54_P6_B05	NA	black	0	0	1.6758
MGH54_P6_B06	NA	black	0	8.362	0
MGH54_P6_B07	NA	black	0	0	0
MGH54_P6_B08	NA	black	0	0	0
MGH54_P6_B09	NA	black	0	0	0
MGH54_P6_B10	-1.85507029927	black	0	0.68706	1.9404
MGH54_P6_B11	NA	black	0	4.7195	0
MGH54_P6_B12	NA	black	0	0.87027	0
MGH54_P6_C01	NA	black	0	5.5141	0
MGH54_P6_C02	NA	black	0	0	0
MGH54_P6_C03	NA	black	0	7.0103	0
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	-0.0818061300731	green3	2	6.186	1.1519
MGH54_P6_C07	-1.05707971477	green3	2	4.7639	2.8945
MGH54_P6_C08	-0.313135288982	green3	2	3.7938	1.7049
MGH54_P6_C09	NA	black	0	4.3984	0
MGH54_P6_C10	NA	black	0	1.9207	0
MGH54_P6_C11	NA	black	0	0.87814	0
MGH54_P6_C12	-0.0910674687831	green3	2	2.8645	1.3901
MGH54_P6_D01	NA	black	0	0	0
MGH54_P6_D02	NA	black	0	3.6576	0
MGH54_P6_D03	0.31340291385	green3	2	7.3594	2.1648
MGH54_P6_D04	NA	black	0	3.838	0
MGH54_P6_D05	-0.680989360583	green3	2	8.4819	1.1545
MGH54_P6_D07	NA	black	0	3.1771	0
MGH54_P6_D08	0.585591425395	green3	2	3.4836	0.7536
MGH54_P6_D09	NA	black	0	4.0474	0
MGH54_P6_D10	NA	black	0	4.4819	0
MGH54_P6_D11	NA	black	0	0	0
MGH54_P6_D12	NA	black	0	3.1237	0
MGH54_P6_E02	-0.221228486797	green3	2	6.8052	4.5567
MGH54_P6_E03	NA	black	0	2.2107	0
MGH54_P6_E04	-0.63900974831	green3	2	3.5629	1.9389
MGH54_P6_E05	NA	black	0	0	0.7137
MGH54_P6_E07	NA	black	0	0	1.952
MGH54_P6_E08	NA	black	0	4.6707	0
MGH54_P6_E09	-0.081182038364	green3	2	6.0734	1.0642
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	3.5165	0
MGH54_P6_E12	-0.017137649805	green3	2	5.7042	1.683
MGH54_P6_F01	-1.55242334646	black	0	5.787	4.4734
MGH54_P6_F02	NA	black	0	0	2.6897
MGH54_P6_F03	NA	black	0	0	2.2243
MGH54_P6_F05	0.106376796719	green3	2	5.2572	0.81394
MGH54_P6_F06	NA	black	0	0	0.73031
MGH54_P6_F07	NA	black	0	0	0.54696
MGH54_P6_F08	NA	black	0	0	0
MGH54_P6_F09	NA	black	0	5.8756	0
MGH54_P6_F10	0.171380731769	green3	2	7.3141	1.9042
MGH54_P6_F11	0.161891294154	green3	2	4.7208	1.0861
MGH54_P6_F12	NA	black	0	4.0852	0
MGH54_P6_G01	NA	black	0	0	0
MGH54_P6_G02	0.00780390218732	green3	2	6.9681	1.6112
MGH54_P6_G03	-0.0664034650413	green3	2	5.9632	1.0165
MGH54_P6_G04	NA	black	0	3.2055	0
MGH54_P6_G06	NA	black	0	3.8974	0
MGH54_P6_G07	NA	black	0	5.3522	0
MGH54_P6_G08	NA	black	0	2.3657	0
MGH54_P6_G09	0.652707695298	green3	2	7.4232	3.0507
MGH54_P6_G10	0.218031456648	green3	2	6.7232	2.8522
MGH54_P6_G11	0.322477676576	green3	2	4.6737	0.62574
MGH54_P6_G12	NA	black	0	5.0397	0
MGH54_P6_H01	0.409472598622	green3	2	7.0359	3.1069
MGH54_P6_H03	0.884556118788	green3	2	7.8757	2.9553
MGH54_P6_H05	0.288627840879	green3	2	1.2821	1.0745
MGH54_P6_H06	NA	black	0	8.9969	0
MGH54_P6_H07	-0.014398807528	green3	2	3.7291	1.3951
MGH54_P6_H08	NA	black	0	0	0
MGH54_P6_H09	-0.68152014556	green3	2	5.7825	3.4344
MGH54_P6_H10	NA	black	0	0	2.0282
MGH54_P6_H11	-0.945015567429	green3	2	8.2676	0.89608
MGH54_P6_H12	NA	black	0	8.0413	0
MGH54_P7_A02	NA	black	0	0	0
MGH54_P7_A03	2.34264105187	black	0	8.9841	4.0731
MGH54_P7_A04	NA	black	0	0	0.42975
MGH54_P7_A06	NA	black	0	6.1634	0
MGH54_P7_A07	NA	black	0	0	1.8793
MGH54_P7_A08	NA	black	0	0	0
MGH54_P7_A10	NA	black	0	0	0
MGH54_P7_A11	NA	black	0	0	0
MGH54_P7_A12	NA	black	0	0	0
MGH54_P7_B01	NA	black	0	0	0
MGH54_P7_B03	NA	black	0	0	0
MGH54_P7_B04	0.070240791853	green3	2	5.3124	0.39616
MGH54_P7_B05	-0.154837623623	green3	2	4.6223	1.6987
MGH54_P7_B06	0.983986381148	green3	2	8.4463	2.6924
MGH54_P7_B07	NA	black	0	7.4588	0
MGH54_P7_B08	NA	black	0	5.3768	0
MGH54_P7_B09	-2.82991502069	black	0	3.9917	3.7174
MGH54_P7_B10	NA	black	0	5.7574	0
MGH54_P7_B12	-4.4346129447	black	0	1.3138	3.1134
MGH54_P7_C01	NA	black	0	5.4512	0
MGH54_P7_C03	0.0357698423311	green3	2	5.3657	0.34255
MGH54_P7_C04	NA	black	0	0	2.779
MGH54_P7_C05	NA	black	0	0	0
MGH54_P7_C06	1.41297918545	green3	2	8.048	4.3531
MGH54_P7_C07	NA	black	0	0	2.0718
MGH54_P7_C08	NA	black	0	0	2.5719
MGH54_P7_C09	NA	black	0	0	2.7534
MGH54_P7_C10	NA	black	0	0	2.0391
MGH54_P7_C11	NA	black	0	7.9125	0
MGH54_P7_C12	NA	black	0	0	3.6686
MGH54_P7_D01	0.554256656377	green3	2	7.2406	3.7196
MGH54_P7_D02	NA	black	0	0	0
MGH54_P7_D03	-0.0497313996681	green3	2	4.8698	1.5636
MGH54_P7_D04	NA	black	0	0	1.636
MGH54_P7_D05	NA	black	0	0	2.1532
MGH54_P7_D06	NA	black	0	0	1.184
MGH54_P7_D08	NA	black	0	0	0
MGH54_P7_D11	0.00338779545712	green3	2	2.2869	1.2821
MGH54_P7_D12	-0.18049737266	green3	2	4.8797	1.818
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	NA	black	0	0	0
MGH54_P7_E03	NA	black	0	0	1.9546
MGH54_P7_E04	NA	black	0	4.7291	0
MGH54_P7_E05	2.30882113171	black	0	8.8699	4.2263
MGH54_P7_E06	0.130451418292	green3	2	5.1997	0.50386
MGH54_P7_E08	NA	black	0	0	3.0554
MGH54_P7_E09	NA	black	0	0	3.7743
MGH54_P7_E10	NA	black	0	0	2.3879
MGH54_P7_E11	NA	black	0	0	0
MGH54_P7_E12	NA	black	0	0	3.7665
MGH54_P7_F01	0.15526391134	green3	2	7.072	1.9218
MGH54_P7_F02	NA	black	0	5.2034	0
MGH54_P7_F03	-0.381038123873	green3	2	5.4469	2.5482
MGH54_P7_F04	0.854194068223	green3	2	8.4174	2.5494
MGH54_P7_F05	0.0258836545761	green3	2	6.1687	2.0569
MGH54_P7_F06	NA	black	0	0	2.5105
MGH54_P7_F08	NA	black	0	0	2.6154
MGH54_P7_F10	NA	black	0	5.3309	0
MGH54_P7_F11	-0.452672651887	green3	2	5.0423	2.3491
MGH54_P7_G01	NA	black	0	0	2.2585
MGH54_P7_G02	NA	black	0	2.7031	0
MGH54_P7_G03	NA	black	0	0	0.36737
MGH54_P7_G04	-0.0958025095951	green3	2	5.7903	2.1833
MGH54_P7_G06	-4.33625834823	black	0	4.5392	5.0719
MGH54_P7_G07	0.484419383098	green3	2	7.202	3.9516
MGH54_P7_G08	NA	black	0	0	1.7995
MGH54_P7_G09	-0.206915818654	green3	2	6.5431	3.917
MGH54_P7_G10	-0.205461843093	green3	2	1.5777	1.3437
MGH54_P7_G11	NA	black	0	3.2188	0
MGH54_P7_H01	NA	black	0	6.4192	0
MGH54_P7_H02	0.854981545441	green3	2	9.0089	2.3926
MGH54_P7_H04	-0.0738251987312	green3	2	2.7715	1.3696
MGH54_P7_H05	NA	black	0	0	2.0762
MGH54_P7_H09	NA	black	0	0	0
MGH54_P7_H10	-3.03964903184	black	0	1.1953	2.5333
MGH54_P8_A01	NA	black	0	0	2.4836
MGH54_P8_A06	NA	black	0	0	0
MGH54_P8_A07	NA	black	0	0	1.8237
MGH54_P8_A09	-1.79127179468	black	0	3.8003	2.9105
MGH54_P8_A10	NA	black	0	0	3.0395
MGH54_P8_A11	NA	black	0	0	2.4834
MGH54_P8_A12	0.383839876038	green3	2	1.4751	1.0307
MGH54_P8_B01	NA	black	0	0	0
MGH54_P8_B02	0.402758590968	green3	2	8.7483	2.0405
MGH54_P8_B04	NA	black	0	0	0
MGH54_P8_B08	NA	black	0	6.2589	0
MGH54_P8_B09	0.28974358616	green3	2	6.8493	2.8695
MGH54_P8_B12	0.0201081554904	green3	2	5.4798	1.3612
MGH54_P8_C02	NA	black	0	0	2.2687
MGH54_P8_C04	NA	black	0	0	2.5734
MGH54_P8_C06	-1.01019767953	green3	2	4.6885	2.7929
MGH54_P8_C07	NA	black	0	5.4263	0
MGH54_P8_C09	0.317972004944	green3	2	6.9689	2.5455
MGH54_P8_C12	NA	black	0	0	2.6057
MGH54_P8_D01	NA	black	0	5.5611	0
MGH54_P8_D03	NA	black	0	0	0
MGH54_P8_D04	NA	black	0	0	0
MGH54_P8_D05	NA	black	0	0	1.848
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	NA	black	0	0	3.4326
MGH54_P8_D08	NA	black	0	0	0
MGH54_P8_D10	-2.49441800359	black	0	0.19156	2.0755
MGH54_P8_D11	NA	black	0	0	2.5243
MGH54_P8_D12	-1.72500568961	black	0	8.245	0.338
MGH54_P8_E01	NA	black	0	0	1.9324
MGH54_P8_E04	NA	black	0	5.6602	0
MGH54_P8_E05	1.55838658587	green3	2	8.336	3.7357
MGH54_P8_E07	NA	black	0	0	2.9209
MGH54_P8_E08	NA	black	0	0	0.85439
MGH54_P8_E10	NA	black	0	0	0.22404
MGH54_P8_F01	NA	black	0	0	0
MGH54_P8_F02	NA	black	0	0.37184	0
MGH54_P8_F04	-1.77269325719	black	0	1.4787	2.0766
MGH54_P8_F05	NA	black	0	0	0
MGH54_P8_F06	NA	black	0	0	0
MGH54_P8_F08	NA	black	0	0	2.6267
MGH54_P8_F09	NA	black	0	0	2.5366
MGH54_P8_F10	NA	black	0	0.21288	0
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	NA	black	0	0	1.6767
MGH54_P8_G01	NA	black	0	0	0.69153
MGH54_P8_G03	NA	black	0	0	2.2887
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	NA	black	0	0	1.8612
MGH54_P8_G06	NA	black	0	5.9673	0
MGH54_P8_G07	NA	black	0	0	2.6572
MGH54_P8_G08	NA	black	0	5.3966	0
MGH54_P8_G09	NA	black	0	6.8775	0
MGH54_P8_G10	NA	black	0	0	2.0659
MGH54_P8_G11	NA	black	0	0	0.61353
MGH54_P8_G12	NA	black	0	0.99494	0
MGH54_P8_H01	NA	black	0	6.0323	0
MGH54_P8_H03	NA	black	0	4.053	0
MGH54_P8_H04	NA	black	0	0	1.1017
MGH54_P8_H06	NA	black	0	0	0.36065
MGH54_P8_H07	NA	black	0	0	0
MGH54_P8_H08	NA	black	0	0	1.9407
MGH54_P8_H10	NA	black	0	0	0
MGH54_P8_H12	NA	black	0	0	2.412
MGH54_P10_A01	-2.71780583204	black	0	0.47923	2.22
MGH54_P10_A02	NA	black	0	5.2811	0
MGH54_P10_A03	NA	black	0	5.2733	0
MGH54_P10_A04	-1.4702857986	green3	2	9.8802	1.0222
MGH54_P10_A05	-0.0530702931827	green3	2	4.8969	1.5753
MGH54_P10_A06	-0.402762937563	green3	2	2.8209	1.6064
MGH54_P10_A07	NA	black	0	0	0.57143
MGH54_P10_A09	-0.0476630083256	green3	2	5.4361	1.7044
MGH54_P10_A10	0.129531592792	green3	2	6.7593	1.9679
MGH54_P10_A11	-0.0334885797793	green3	2	0.88127	1.206
MGH54_P10_A12	0.377150970935	green3	2	8.9838	2.0097
MGH54_P10_B01	NA	black	0	5.4344	0
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	0.273813958049	green3	2	0.96199	1.0697
MGH54_P10_B05	-0.532858587214	green3	2	4.401	2.1184
MGH54_P10_B06	NA	black	0	0	0
MGH54_P10_B07	NA	black	0	0	0.46884
MGH54_P10_B08	-0.300344442194	green3	2	4.3587	1.8282
MGH54_P10_B09	NA	black	0	0	3.7035
MGH54_P10_B10	NA	black	0	0	0
MGH54_P10_B11	NA	black	0	0	0
MGH54_P10_B12	NA	black	0	0	1.4683
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	NA	black	0	7.049	0
MGH54_P10_C03	NA	black	0	4.5163	0
MGH54_P10_C04	NA	black	0	0	0
MGH54_P10_C05	-2.08164545192	black	0	4.9191	3.9517
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	-0.130696291623	green3	2	4.7415	1.6889
MGH54_P10_C10	NA	black	0	0	0.60407
MGH54_P10_C11	NA	black	0	0	2.5673
MGH54_P10_C12	NA	black	0	0	1.216
MGH54_P10_D01	1.30702156334	green3	2	0.71896	0.584
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	0.152044245285	green3	2	6.6116	2.8724
MGH54_P10_D04	NA	black	0	0	0
MGH54_P10_D05	0.106438064673	green3	2	6.5971	3.1228
MGH54_P10_D06	NA	black	0	4.3311	0
MGH54_P10_D07	0.12189752646	green3	2	5.217	0.47923
MGH54_P10_D09	1.21414199147	green3	2	7.9766	3.651
MGH54_P10_D10	NA	black	0	2.3909	0
MGH54_P10_D11	0.0724084229184	green3	2	5.322	0.45838
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	0.511895344935	green3	2	8.8857	2.1223
MGH54_P10_E02	NA	black	0	2.5619	0
MGH54_P10_E03	0.162044446496	green3	2	4.9088	0.99349
MGH54_P10_E04	0.202160984219	green3	2	7.0984	4.4919
MGH54_P10_E05	-0.499661653105	green3	2	4.2196	2.0122
MGH54_P10_E06	0.333934621743	green3	2	4.6323	0.63599
MGH54_P10_E07	NA	black	0	0	0
MGH54_P10_E08	NA	black	0	0	0
MGH54_P10_E09	-0.420904451882	green3	2	6.5319	0.63691
MGH54_P10_E10	0.013738115168	green3	2	6.2531	2.5041
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	3.27411649858	black	0	9.4946	4.6445
MGH54_P10_F01	NA	black	0	0	0.68706
MGH54_P10_F02	NA	black	0	0	1.0384
MGH54_P10_F03	0.255595790973	green3	2	4.9158	0.46571
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	NA	black	0	5.5517	0
MGH54_P10_F06	-0.959407456729	green3	2	3.0842	2.044
MGH54_P10_F08	0.274450751488	green3	2	4.5416	0.88284
MGH54_P10_F09	0.0466192706513	green3	2	5.4424	1.1257
MGH54_P10_F10	0.954865431107	green3	2	8.0839	2.8811
MGH54_P10_F11	-0.225090950796	green3	2	6.4809	3.817
MGH54_P10_F12	NA	black	0	0	0
MGH54_P10_G01	1.05976357073	green3	2	0.4957	0.70752
MGH54_P10_G02	NA	black	0	0	1.5003
MGH54_P10_G03	NA	black	0	0	0
MGH54_P10_G05	NA	black	0	0	0.91303
MGH54_P10_G06	NA	black	0	0	0
MGH54_P10_G07	0.190807673949	green3	2	9.4339	1.8805
MGH54_P10_G09	0.314581047283	green3	2	4.804	0.38515
MGH54_P10_G10	1.54589381708	green3	2	8.4477	3.5168
MGH54_P10_G11	NA	black	0	0	1.6351
MGH54_P10_G12	0.889475944956	green3	2	8.1016	2.7602
MGH54_P10_H02	NA	black	0	4.8602	0
MGH54_P10_H03	NA	black	0	4.076	0
MGH54_P10_H04	NA	black	0	0	0.37851
MGH54_P10_H05	-0.276604294371	green3	2	7.1449	1.177
MGH54_P10_H06	NA	black	0	0	0
MGH54_P10_H07	NA	black	0	0	0
MGH54_P10_H08	NA	black	0	0	0
MGH54_P10_H09	NA	black	0	0	2.4057
MGH54_P10_H10	NA	black	0	0.35952	0
MGH54_P10_H11	NA	black	0	0	1.5709
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	0.233010702253	green3	2	4.9373	0.59359
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	-0.34730418774	green3	2	3.5928	1.6964
MGH54_P11_A04	-0.620081475488	green3	2	4.2648	2.1567
MGH54_P11_A05	-0.446380763755	green3	2	6.7146	0.72334
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	NA	black	0	0	0.75275
MGH54_P11_A09	0.490659008485	green3	2	3.6157	0.83512
MGH54_P11_A10	-0.0695177254901	green3	2	6.4863	3.4521
MGH54_P11_A11	-0.152083116363	green3	2	5.7429	0.38294
MGH54_P11_A12	0.446179331986	green3	2	4.5269	0.36737
MGH54_P11_B01	NA	black	0	0	1.1545
MGH54_P11_B02	NA	black	0	0	3.1567
MGH54_P11_B03	0.00117023679306	green3	2	5.9447	1.7044
MGH54_P11_B04	NA	black	0	4.6877	0
MGH54_P11_B05	0.689409629417	green3	2	3.5734	0.59741
MGH54_P11_B06	-0.367422297694	green3	2	1.0122	1.3674
MGH54_P11_B08	NA	black	0	0	2.2904
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	NA	black	0	0	0
MGH54_P11_B11	NA	black	0	0	2.336
MGH54_P11_B12	NA	black	0	0	0
MGH54_P11_C01	NA	black	0	6.2042	0
MGH54_P11_C02	NA	black	0	5.0863	0
MGH54_P11_C03	NA	black	0	4.6167	0
MGH54_P11_C04	NA	black	0	0.42438	0
MGH54_P11_C05	-0.409334554844	green3	2	6.7105	0.77737
MGH54_P11_C06	0.0994709895571	green3	2	3.2319	1.2612
MGH54_P11_C07	-0.253219161315	green3	2	4.6142	1.844
MGH54_P11_C08	0.0777621128627	green3	2	6.4159	2.5801
MGH54_P11_C09	NA	black	0	0	1.8012
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	-0.0183280648202	green3	2	3.9529	1.4163
MGH54_P11_D01	0.641407342682	green3	2	7.4614	2.9165
MGH54_P11_D02	NA	black	0	0	1.7536
MGH54_P11_D03	-0.263160214692	green3	2	3.6346	1.6276
MGH54_P11_D04	-1.33411370073	red	1	4.1854	2.7772
MGH54_P11_D05	-0.860369492536	green3	2	3.326	2.0433
MGH54_P11_D06	1.48354512335	green3	2	8.2051	3.8589
MGH54_P11_D07	NA	black	0	5.1716	0
MGH54_P11_D08	NA	black	0	0	1.9034
MGH54_P11_D09	-2.03063287459	black	0	4.9264	3.9175
MGH54_P11_D10	NA	black	0	0	0.63134
MGH54_P11_D11	0.131228705518	green3	2	5.1014	0.95457
MGH54_P11_D12	-1.75586214617	black	0	2.3929	2.3135
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	0.469583015277	green3	2	7.2025	4.0304
MGH54_P11_E03	NA	black	0	0	3.5398
MGH54_P11_E04	0.189051383829	green3	2	6.9475	2.0597
MGH54_P11_E05	NA	black	0	0	2.1982
MGH54_P11_E06	NA	black	0	0	1.4988
MGH54_P11_E07	NA	black	0	0	2.4597
MGH54_P11_E08	0.905468158353	green3	2	7.7593	3.1849
MGH54_P11_E09	NA	black	0	0	2.2141
MGH54_P11_E10	NA	black	0	0	3.1065
MGH54_P11_E11	NA	black	0	0	1.1283
MGH54_P11_E12	-0.277589757178	green3	2	6.0555	3.108
MGH54_P11_F01	NA	black	0	1.3028	0
MGH54_P11_F02	1.01233578717	green3	2	7.7131	4.3371
MGH54_P11_F03	NA	black	0	6.8934	0
MGH54_P11_F04	0.692132020512	green3	2	3.723	0.52807
MGH54_P11_F05	NA	black	0	0	2.0844
MGH54_P11_F06	NA	black	0	0	1.787
MGH54_P11_F07	-0.240620315429	green3	2	5.5981	2.4019
MGH54_P11_F08	-0.370032940165	green3	2	7.0714	1.0201
MGH54_P11_F09	-3.81271071237	black	0	0.94336	2.7508
MGH54_P11_F10	0.0227591510488	green3	2	5.3956	1.3702
MGH54_P11_F11	NA	black	0	4.955	0
MGH54_P11_F12	0.517969374397	green3	2	7.6297	2.4287
MGH54_P11_G01	NA	black	0	1.3098	0
MGH54_P11_G02	NA	black	0	0	2.2076
MGH54_P11_G03	NA	black	0	0	0
MGH54_P11_G04	NA	black	0	0	3.1011
MGH54_P11_G05	-0.946652221431	green3	2	5.4501	3.389
MGH54_P11_G06	NA	black	0	0	0
MGH54_P11_G07	-0.0763792476885	green3	2	5.6273	1.937
MGH54_P11_G08	-0.22131531793	green3	2	4.6531	1.8094
MGH54_P11_G09	-1.28817227359	red	1	4.8322	3.1779
MGH54_P11_G10	1.14763915938	green3	2	8.2552	3.0503
MGH54_P11_G11	NA	black	0	0	1.6036
MGH54_P11_G12	0.550356725101	green3	2	4.2738	0.39506
MGH54_P11_H01	NA	black	0	4.4065	0
MGH54_P11_H02	NA	black	0	6.2472	0
MGH54_P11_H03	NA	black	0	4.856	0
MGH54_P11_H04	0.43567271809	green3	2	4.3366	0.62667
