Cell_name	Zvalue	Color	Cluster	ELK4	FOS
MGH36_P4_E10	0.0623127487342	red	1	0.32769	6.9852
MGH36_P4_E11	-0.622658411072	red	1	0.13488	9.9139
MGH36_P4_E12	0.0114886924259	red	1	0.70664	6.7921
MGH36_P4_F01	NA	black	0	0.042644	0
MGH36_P4_F02	1.13152315208	red	1	2.4497	9.2613
MGH36_P4_F03	-0.593667046169	red	1	0.17887	9.9739
MGH36_P4_F04	1.99076807874	black	0	3.9726	9.1998
MGH36_P4_F05	-0.443929886927	red	1	0.33342	9.9984
MGH36_P4_F06	-0.361430988778	red	1	0.14143	8.8737
MGH36_P4_F07	0.612479594613	red	1	0.34823	3.1551
MGH36_P4_F09	NA	black	0	0.079975	0
MGH36_P4_F10	0.303413327373	red	1	2.4095	7.96
MGH36_P4_F11	-0.00734835267114	red	1	0.29396	7.407
MGH36_P4_F12	-0.576496243015	red	1	0.098958	9.6045
MGH36_P4_G01	NA	black	0	0.28451	0
MGH36_P4_G02	0.0378493166104	red	1	0.1137	7.2017
MGH36_P4_G03	-0.624766420844	red	1	0.062122	9.6641
MGH36_P4_G04	0.191808003417	red	1	0.17632	6.484
MGH36_P4_G05	-0.824725684727	red	1	0.12433	10.663
MGH36_P4_G06	NA	black	0	0.16736	0
MGH36_P4_G08	NA	black	0	0	5.8378
MGH36_P4_G09	-0.266679505164	red	1	0.20914	8.6181
MGH36_P4_G10	-0.323378284555	red	1	0.20289	8.8638
MGH36_P4_G11	-0.998132777007	red	1	2.9675	6.3055
MGH36_P4_H01	NA	black	0	0.34369	0
MGH36_P4_H02	NA	black	0	0.02432	0
MGH36_P4_H03	0.47365520562	red	1	0.15704	5.2355
MGH36_P4_H04	NA	black	0	0.20914	0
MGH36_P4_H05	-0.491090894965	red	1	0.29748	10.057
MGH36_P4_H09	0.0983360928201	red	1	0.123	6.9479
MGH36_P4_H12	2.14235197604	black	0	3.3013	9.7652
MGH36_P6_A02	NA	black	0	1.2271	0
MGH36_P6_A04	0.241911901577	red	1	0.26183	6.0607
MGH36_P6_A05	1.33582034722	green3	2	4.5966	8.5071
MGH36_P6_A07	-0.694283819167	red	1	0.05797	9.9005
MGH36_P6_A08	NA	black	0	0.12697	0
MGH36_P6_A09	-0.49243866961	red	1	0.21039	9.6584
MGH36_P6_A10	NA	black	0	0.27262	0
MGH36_P6_A11	NA	black	0	0.10165	0
MGH36_P6_B03	0.047626296543	red	1	0.36737	7.048
MGH36_P6_B04	-0.123692413849	red	1	0.75788	0.17121
MGH36_P6_B05	1.57030718474	black	0	0.13225	0.1903
MGH36_P6_B06	0.249841920202	red	1	0.041243	6.4274
MGH36_P6_B10	-0.566251367526	red	1	0.10702	9.5918
MGH36_P6_B11	0.173674853201	red	1	0.086784	6.6697
MGH36_P6_B12	1.15272708572	green3	2	0.15316	2.024
MGH36_P6_C02	-0.445192686787	red	1	0.35276	10.121
MGH36_P6_C03	NA	black	0	0	9.7678
MGH36_P6_C04	-0.783833206256	red	1	0.084064	10.326
MGH36_P6_C05	-0.768620178386	red	1	0.064883	10.193
MGH36_P6_C06	-0.434848842545	red	1	0.2916	9.7305
MGH36_P6_C07	-0.282383198488	red	1	0.18269	8.6307
MGH36_P6_C08	0.491075781336	red	1	0.14666	5.1939
MGH36_P6_C09	-0.569444101982	red	1	0.22651	10.082
MGH36_P6_C11	NA	black	0	0	9.3809
MGH36_P6_C12	-0.323735160233	red	1	0.17632	8.7981
MGH36_P6_D01	NA	black	0	0.038436	0
MGH36_P6_D02	NA	black	0	0.23389	0
MGH36_P6_D03	0.855282746632	red	1	0.12697	3.6429
MGH36_P6_D04	-0.273673240052	red	1	0.11503	8.4629
MGH36_P6_D05	NA	black	0	0.21288	0
MGH36_P6_D06	0.240935935082	red	1	2.6299	7.8245
MGH36_P6_D07	1.46802649161	black	0	0.16607	0.24975
MGH36_P6_D08	-0.61365175414	red	1	0.08134	9.6861
MGH36_P6_D10	-0.706261816229	red	1	0.088142	10.055
MGH36_P6_D11	0.354005396526	red	1	1.5821	8.5831
MGH36_P6_E02	-0.231925937103	red	1	0.34937	8.8207
MGH36_P6_E03	NA	black	0	0.15056	0
MGH36_P6_E04	-0.0603691219574	red	1	0.66266	8.8462
MGH36_P6_E05	-0.356085594999	red	1	0.045443	8.6519
MGH36_P6_E06	-0.369373134109	red	1	0.1635	8.9627
MGH36_P6_E07	0.0607309024668	red	1	0.031395	7.1319
MGH36_P6_E08	2.16763248568	black	0	4.243	9.2206
MGH36_P6_E09	1.83218574041	black	0	3.3391	9.4113
MGH36_P6_E10	NA	black	0	0	5.6959
MGH36_P6_E11	-0.344322093364	red	1	0.11636	8.7473
MGH36_P6_E12	0.382872171293	red	1	0.077243	5.8524
MGH36_P6_F01	-0.663648854263	red	1	0.092207	9.9109
MGH36_P6_F04	NA	black	0	0	1.8379
MGH36_P6_F06	0.0513865086377	red	1	0.074505	7.1563
MGH36_P6_F07	-0.638465068455	red	1	2.3576	6.4147
MGH36_P6_F08	NA	black	0	2.6288	0
MGH36_P6_F10	NA	black	0	0.042644	0
MGH36_P6_F12	0.24595324174	red	1	0.31615	5.8724
MGH36_P6_G01	0.18483873539	red	1	0.17887	6.5125
MGH36_P6_G02	0.0829134131883	red	1	0.87106	9.752
MGH36_P6_G03	-0.4753781254	red	1	0.16736	9.4256
MGH36_P6_G04	0.338175696262	red	1	0.11103	5.9611
MGH36_P6_G05	-0.423394376071	red	1	0.090853	8.9972
MGH36_P6_G06	NA	black	0	0.082703	0
MGH36_P6_G07	1.31931433132	green3	2	0.088142	1.8631
MGH36_P6_G08	0.329131854069	red	1	1.0936	10.191
MGH36_P6_G09	NA	black	0	0	10.704
MGH36_P6_G10	-0.467458245933	red	1	0.088142	9.1579
MGH36_P6_G11	-0.658416917856	red	1	0.041243	9.7173
MGH36_P6_G12	NA	black	0	0	11.121
MGH36_P6_H06	-0.789939721206	red	1	0.04684	10.199
MGH36_P6_H07	1.5862139316	black	0	0.094912	0.584
MGH36_P6_H10	-0.362073415523	red	1	0.079975	8.7403
MGH36_P6_H12	0.976605143316	red	1	0.096262	3.3029
MGH36_P7_A01	NA	black	0	2.8268	0
MGH36_P7_A02	0.349939745085	red	1	0.1177	5.8967
MGH36_P7_A03	NA	black	0	0	5.2509
MGH36_P7_A04	NA	black	0	0	7.7839
MGH36_P7_A06	0.420542071036	red	1	0.096262	5.6541
MGH36_P7_A07	NA	black	0	0.24123	0
MGH36_P7_A08	NA	black	0	0.10299	0
MGH36_P7_A09	NA	black	0	0	0
MGH36_P7_A10	-0.370818529388	red	1	0.1137	8.8466
MGH36_P7_A11	0.0484500088605	red	1	1.0949	7.7936
MGH36_P7_A12	-0.717986164239	red	1	0.22527	10.756
MGH36_P7_B01	1.33652219629	green3	2	0.19283	0.58592
MGH36_P7_B02	NA	black	0	0	5.108
MGH36_P7_B03	-0.505912330365	red	1	0.088142	9.3034
MGH36_P7_B04	-0.597756521383	red	1	0.077243	9.6138
MGH36_P7_B06	NA	black	0	0.12433	0
MGH36_P7_B07	-0.387726649382	red	1	0.05797	8.7909
MGH36_P7_B08	0.110406085856	red	1	0.066261	6.9324
MGH36_P7_B09	-0.209024978219	red	1	0.26903	8.4693
MGH36_P7_B10	NA	black	0	0.025738	0
MGH36_P7_B11	0.708240638772	red	1	0.22033	3.7341
MGH36_P7_B12	NA	black	0	0.10165	0
MGH36_P7_C11	0.709692513784	red	1	0.16736	4.0758
MGH36_P7_D01	NA	black	0	0.21288	0
MGH36_P7_D02	-0.472242096482	red	1	0.26303	9.7881
MGH36_P7_D03	NA	black	0	0	8.9505
MGH36_P7_D05	-0.325373926521	red	1	0.20914	8.8897
MGH36_P7_D06	0.344802699125	red	1	0.19787	5.7101
MGH36_P7_D07	NA	black	0	0.12035	0
MGH36_P7_D08	NA	black	0	0.08134	0
MGH36_P7_D09	-0.913391081647	red	1	1.474	4.1344
MGH36_P7_D10	0.992714654232	red	1	0.064883	3.433
MGH36_P7_D11	NA	black	0	0	6.2644
MGH36_P7_E01	NA	black	0	0	0
MGH36_P7_E03	-0.671070173151	red	1	0.22897	10.563
MGH36_P7_E04	NA	black	0	1.6299	0
MGH36_P7_E05	0.188707421974	red	1	0.17632	6.4983
MGH36_P7_E07	1.80603486824	black	0	0.044044	0.19787
MGH36_P7_E08	NA	black	0	0.21288	0
MGH36_P7_E10	NA	black	0	0.123	0
MGH36_P7_E12	NA	black	0	1.8464	0
MGH36_P7_F01	NA	black	0	0	0.43189
MGH36_P7_F02	-0.690393511873	red	1	0.082703	9.9755
MGH36_P7_F03	0.692380188847	red	1	0.11103	4.4524
MGH36_P7_F04	0.348395101192	red	1	0.28806	5.3617
MGH36_P7_F06	-0.361837255957	red	1	0.049631	8.6804
MGH36_P7_F08	NA	black	0	1.6079	0
MGH36_P7_F09	0.0483436367866	red	1	0.029983	7.1772
MGH36_P7_F10	-0.195963263959	red	1	0.067639	8.0955
MGH36_P7_F11	NA	black	0	0.082703	0
MGH36_P7_F12	1.55084580734	black	0	0.14274	0.14535
MGH36_P7_G01	0.243119242974	red	1	0.059355	6.4298
MGH36_P7_G02	0.58615295255	red	1	0.088142	4.9965
MGH36_P7_G03	NA	black	0	0	0
MGH36_P7_G04	-0.65629250447	red	1	0.16221	10.165
MGH36_P7_G05	NA	black	0	0	0.23511
MGH36_P7_G06	NA	black	0	0	4.9443
MGH36_P7_G08	1.66129245245	black	0	0.066261	0.57434
MGH36_P7_G09	NA	black	0	0.11902	0
MGH36_P7_G10	NA	black	0	0.07861	0
MGH36_P7_G11	0.583862292525	red	1	0.11503	4.9044
MGH36_P7_H01	NA	black	0	0.15186	0
MGH36_P7_H02	NA	black	0	0.086784	0
MGH36_P7_H03	NA	black	0	0.28333	0
MGH36_P7_H04	-0.381351362291	red	1	0.092207	8.8395
MGH36_P7_H07	-0.689351579623	red	1	0.17632	10.369
MGH36_P7_H08	-0.597388576522	red	1	0.029983	9.47
MGH36_P7_H10	0.568802689213	red	1	0.062122	5.1557
MGH36_P7_H11	NA	black	0	0.16607	0
MGH36_P7_H12	NA	black	0	0	1.384
MGH36_P5_A02	0.0252357334874	red	1	0.43403	7.168
MGH36_P5_A03	NA	black	0	0.15316	0
MGH36_P5_A05	-0.32841123496	red	1	0.84639	0.7137
MGH36_P5_A06	3.10447465528	black	0	3.8626	10.215
MGH36_P5_A07	-0.126221156784	red	1	0.65901	10.129
MGH36_P5_A08	-0.253914194098	red	1	0.22897	8.603
MGH36_P5_A09	-0.0279828463771	red	1	0.26063	7.5112
MGH36_P5_B02	-0.144098676154	red	1	0.17505	8.0043
MGH36_P5_B03	-0.0323259868685	red	1	1.9964	7.3816
MGH36_P5_B04	-0.305945862355	red	1	0.16993	8.7057
MGH36_P5_B05	-0.24687009112	red	1	0.16607	8.4418
MGH36_P5_B06	0.420878590193	red	1	1.177	10.223
MGH36_P5_B07	0.149315691922	red	1	0.12035	6.7369
MGH36_P5_B08	0.117599619632	red	1	0.21412	6.7894
MGH36_P5_B09	NA	black	0	1.5656	0
MGH36_P5_B10	NA	black	0	0.28096	0
MGH36_P5_B11	-0.379951880694	red	1	0.16479	9.0113
MGH36_P5_C01	-0.337985024983	red	1	0.29396	9.2259
MGH36_P5_C02	1.39142132082	green3	2	3.3903	8.9285
MGH36_P5_C03	0.0047318337568	red	1	0.53705	7.3219
MGH36_P5_C04	-0.148134301006	red	1	0.13881	7.9824
MGH36_P5_C05	-0.0124374710648	red	1	0.15575	7.4128
MGH36_P5_C06	-0.710913751987	red	1	0.17249	10.441
MGH36_P5_C09	NA	black	0	0.053806	0
MGH36_P5_C11	-0.279559385378	red	1	0.16479	8.5806
MGH36_P5_C12	0.0883371622946	red	1	0.14666	6.9766
MGH36_P5_D01	NA	black	0	0	0
MGH36_P5_D02	-0.598237365884	red	1	0.14143	9.8411
MGH36_P5_D03	-0.0725575237985	red	1	0.40817	7.9083
MGH36_P5_D04	-0.547453475741	red	1	2.0919	6.3724
MGH36_P5_D06	NA	black	0	4.3805	0
MGH36_P5_D07	-0.702973235199	red	1	0.15575	10.328
MGH36_P5_D08	NA	black	0	0.34255	0
MGH36_P5_D09	NA	black	0	0.12433	0
MGH36_P5_D11	0.283914692097	red	1	0.041243	6.2999
MGH36_P5_D12	-0.676245778086	red	1	0.092207	9.9582
MGH36_P5_E01	-0.550083115644	red	1	0.33571	10.614
MGH36_P5_E02	-0.179582574139	red	1	2.1738	7.1237
MGH36_P5_E03	NA	black	0	0.16221	0
MGH36_P5_E05	0.203706743044	red	1	0.32193	6.1176
MGH36_P5_E07	-0.594487391973	red	1	0.18015	9.9829
MGH36_P5_E08	-0.305309620878	red	1	0.26063	8.9413
MGH36_P5_E09	NA	black	0	0.13488	0
MGH36_P5_E10	0.57117185891	red	1	0.15186	4.8077
MGH36_P5_E11	-0.365702699664	red	1	0.21039	9.0791
MGH36_P5_F02	-0.0430874830532	red	1	0.79244	4.972
MGH36_P5_F04	-0.393692452903	red	1	0.20038	9.1757
MGH36_P5_F05	NA	black	0	1.3074	0
MGH36_P5_F06	-0.30996014452	red	1	0.20163	8.7993
MGH36_P5_F07	-1.67022950078	black	0	2.4222	4.8376
MGH36_P5_F08	-0.62574425567	red	1	0.15056	9.9893
MGH36_P5_F09	NA	black	0	0.32884	0
MGH36_P5_F10	0.208967084243	red	1	1.8992	7.9336
MGH36_P5_F11	0.117959998341	red	1	0.10969	6.8753
MGH36_P5_G01	NA	black	0	0.16221	0
MGH36_P5_G02	0.545739078731	red	1	0.514	0.067639
MGH36_P5_G04	-0.621476451593	red	1	0.13619	9.9143
MGH36_P5_G06	NA	black	0	1.1454	0
MGH36_P5_G07	-0.767413611114	red	1	0.25942	11.205
MGH36_P5_G08	-0.749457739859	red	1	0.18903	10.69
MGH36_P5_G09	0.488869452515	red	1	0.11636	5.3082
MGH36_P5_G10	NA	black	0	0.17121	0
MGH36_P5_G11	NA	black	0	0.19787	0
MGH36_P5_H02	NA	black	0	0.097611	0
MGH36_P5_H03	NA	black	0	0.028569	0
MGH36_P5_H05	-0.706327237906	red	1	0.18396	10.479
MGH36_P5_H06	-0.574645889654	red	1	0.11503	9.6514
MGH36_P5_H07	-0.375840840758	red	1	0.24975	9.257
MGH36_P5_H09	-2.36836026616	black	0	1.8604	1.9241
MGH36_P10_A02	NA	black	0	0	0
MGH36_P10_A04	NA	black	0	0	0
MGH36_P10_A05	NA	black	0	0	11.857
MGH36_P10_A06	-0.271557651389	red	1	0.52105	10.143
MGH36_P10_A07	-0.00948747073803	red	1	0.74588	8.4631
MGH36_P10_A09	-0.399366118333	red	1	0.20539	9.2174
MGH36_P10_A11	0.0367884470049	red	1	0.45101	7.0581
MGH36_P10_A12	-4.01573017848	black	0	3.5216	3.7061
MGH36_P10_B01	1.25769945844	green3	2	2.4877	9.4198
MGH36_P10_B03	0.442096905527	red	1	1.2975	9.6643
MGH36_P10_B05	NA	black	0	0.32998	0
MGH36_P10_B07	-0.198027631482	red	1	0.46048	9.0484
MGH36_P10_B08	0.157905501857	red	1	0.62667	3.5456
MGH36_P10_B10	0.279546494877	red	1	1.1953	9.1657
MGH36_P10_B11	NA	black	0	0.090853	0
MGH36_P10_C01	NA	black	0	1.308	0
MGH36_P10_C03	-0.408915035352	red	1	0.25701	9.4477
MGH36_P10_C04	-0.233395953023	red	1	0.18269	8.4129
MGH36_P10_C06	-0.322635914002	red	1	0.39067	9.5799
MGH36_P10_C07	NA	black	0	0	0
MGH36_P10_C08	0.412116162623	red	1	0.18523	5.4246
MGH36_P10_C09	-0.145553310333	red	1	0.62574	9.8938
MGH36_P10_C10	-0.763915063749	red	1	0.21039	10.874
MGH36_P10_C12	NA	black	0	0	7.9991
MGH36_P10_D01	-1.10417407811	red	1	1.7119	4.426
MGH36_P10_D02	NA	black	0	0	0
MGH36_P10_D03	NA	black	0	0	9.9274
MGH36_P10_D04	2.18413650488	black	0	4.5097	9.1277
MGH36_P10_D05	0.988761384113	red	1	1.5998	10.638
MGH36_P10_D07	-0.533220123991	red	1	0.10702	9.4641
MGH36_P10_D09	-0.342658281473	red	1	0.514	10.725
MGH36_P10_D10	-1.69362524675	black	0	2.8003	5.307
MGH36_P10_D11	NA	black	0	0.13356	0
MGH36_P10_D12	0.215698506084	red	1	0.63134	0.57434
MGH36_P10_E02	-1.39658234695	red	1	2.2406	4.9914
MGH36_P10_E03	NA	black	0	0.053806	0
MGH36_P10_E04	NA	black	0	0	10.032
MGH36_P10_E05	-0.0147550558168	red	1	0.21537	7.4329
MGH36_P10_E07	-1.50008653784	red	1	1.722	3.4166
MGH36_P10_E10	NA	black	0	0	0
MGH36_P10_E11	NA	black	0	0	7.3312
MGH36_P10_E12	0.217597455469	red	1	0.1776	6.3627
MGH36_P10_F02	NA	black	0	0	0
MGH36_P10_F03	NA	black	0	0.051024	0
MGH36_P10_F05	NA	black	0	0.097611	0
MGH36_P10_F06	-0.874239077619	red	1	0.19535	11.261
MGH36_P10_F08	0.0995564201844	red	1	0.95084	8.8707
MGH36_P10_F09	NA	black	0	0.059355	0
MGH36_P10_F10	NA	black	0	1.929	0
MGH36_P10_F11	-0.140224616711	red	1	1.2351	6.6375
MGH36_P10_F12	-0.618459463604	red	1	0.073135	9.6768
MGH36_P10_G01	-0.356592362947	red	1	0.18269	8.9586
MGH36_P10_G02	NA	black	0	0	4.3317
MGH36_P10_G03	1.04240708537	red	1	0.05797	3.2716
MGH36_P10_G05	-0.403047751645	red	1	0.13488	9.0278
MGH36_P10_G06	NA	black	0	1.0731	0
MGH36_P10_G07	0.0701235498678	red	1	0.63599	5.7668
MGH36_P10_G08	NA	black	0	0	7.1201
MGH36_P10_G09	-0.75665247859	red	1	1.6299	5.1664
MGH36_P10_G10	NA	black	0	2.7547	0
MGH36_P10_G11	NA	black	0	0	10.428
MGH36_P10_H01	NA	black	0	2.5941	0
MGH36_P10_H03	NA	black	0	0	4.9348
MGH36_P10_H04	-0.352250960871	red	1	0.50894	10.753
MGH36_P10_H05	NA	black	0	0	7.8286
MGH36_P10_H06	NA	black	0	0	2.8606
MGH36_P10_H09	NA	black	0	0	0
MGH36_P10_H11	1.41535905126	green3	2	0.18269	0.29514
MGH36_P10_H12	NA	black	0	0	10.358
MGH36_P8_A01	NA	black	0	0.16479	0
MGH36_P8_A03	NA	black	0	0	9.1668
MGH36_P8_A04	NA	black	0	0	9.8291
MGH36_P8_A06	-0.0525723732734	red	1	0.37072	7.7227
MGH36_P8_A07	1.57381206107	black	0	0.086784	0.73466
MGH36_P8_A08	NA	black	0	0	0
MGH36_P8_A09	NA	black	0	0	0
MGH36_P8_A11	NA	black	0	0	6.186
MGH36_P8_A12	0.00703025679586	red	1	0.7866	9.9343
MGH36_P8_B01	1.35203580076	green3	2	0.13488	1.237
MGH36_P8_B02	NA	black	0	0	8.4779
MGH36_P8_B03	NA	black	0	1.1303	0
MGH36_P8_B04	-0.0688167827507	red	1	0.15575	7.6579
MGH36_P8_B05	0.0305385682916	red	1	0.4678	7.0977
MGH36_P8_B08	0.39001073378	red	1	0.11902	5.7231
MGH36_P8_B09	-0.0273884685574	red	1	0.21537	7.4939
MGH36_P8_B10	0.0212181234536	red	1	0.80323	9.4501
MGH36_P8_B11	-0.193509953872	red	1	0.11103	8.1365
MGH36_P8_B12	-0.238398300677	red	1	0.53705	9.9775
MGH36_P8_C01	-0.00670326969453	red	1	0.76469	5.973
MGH36_P8_C02	NA	black	0	0	0
MGH36_P8_C03	NA	black	0	0	3.7533
MGH36_P8_C05	-0.0812902821204	red	1	1.5612	7.1606
MGH36_P8_C06	0.0180940389204	red	1	0.63506	6.9971
MGH36_P8_C09	0.769466525484	red	1	1.3595	10.971
MGH36_P8_C10	NA	black	0	0.61447	0
MGH36_P8_C12	NA	black	0	0	7.955
MGH36_P8_D01	0.150686304663	red	1	0.96273	9.5401
MGH36_P8_D03	-0.137012484116	red	1	0.19787	7.9984
MGH36_P8_D04	-0.100705852164	red	1	0.37518	8.0503
MGH36_P8_D05	-0.0713219852761	red	1	0.51096	8.1135
MGH36_P8_D07	0.571487347171	red	1	1.9978	8.683
MGH36_P8_D08	NA	black	0	0	6.5972
MGH36_P8_D09	NA	black	0	0.22527	0
MGH36_P8_D10	0.0193945518015	red	1	0.91915	7.7278
MGH36_P8_D11	-0.34063748721	red	1	0.12168	8.744
MGH36_P8_D12	NA	black	0	0	3.4683
MGH36_P8_E01	-0.185242387297	red	1	0.23266	8.2776
MGH36_P8_E02	NA	black	0	0	6.8882
MGH36_P8_E03	-0.616995413803	red	1	0.16864	10.029
MGH36_P8_E04	-0.950715584633	red	1	2.286	5.8264
MGH36_P8_E05	0.48938857662	red	1	1.412	9.4569
MGH36_P8_E06	0.290480456317	red	1	1.0279	10.546
MGH36_P8_E08	NA	black	0	0.14535	0
MGH36_P8_E10	NA	black	0	0.34483	0
MGH36_P8_F02	0.0279926636087	red	1	0.21537	7.2258
MGH36_P8_F04	0.989888273212	red	1	0.21412	2.2501
MGH36_P8_F05	-1.0539961665	red	1	3.0202	6.2707
MGH36_P8_F07	0.478009006038	red	1	1.2564	10.069
MGH36_P8_F09	-0.213225040339	red	1	0.30801	8.5866
MGH36_P8_G01	NA	black	0	0	9.4253
MGH36_P8_G02	1.95714965601	black	0	2.988	9.8462
MGH36_P8_G03	1.7259550754	black	0	0.064883	0.30451
MGH36_P8_G04	NA	black	0	0	2.4276
MGH36_P8_G05	NA	black	0	0	9.1112
MGH36_P8_G06	-0.416973301878	red	1	0.18015	9.2157
MGH36_P8_G07	NA	black	0	0	10.258
MGH36_P8_G08	NA	black	0	0	10.648
MGH36_P8_G09	-0.332125484387	red	1	0.084064	8.6348
MGH36_P8_G10	-0.706141206768	red	1	0.14926	10.311
MGH36_P8_G12	NA	black	0	0	3.7989
MGH36_P8_H01	0.556092134387	red	1	1.3934	9.8126
MGH36_P8_H03	0.00227149156816	red	1	0.70576	7.2776
MGH36_P8_H04	0.935324877497	red	1	1.4372	11.236
MGH36_P8_H06	-0.182731280289	red	1	0.24975	8.2956
MGH36_P8_H07	0.696315727471	red	1	1.7515	9.3251
MGH36_P8_H09	-0.0792213158743	red	1	0.31267	7.8297
MGH36_P8_H10	NA	black	0	0	0
MGH36_P8_H11	NA	black	0	0.064883	0
MGH36_P9_A01	NA	black	0	0	9.1773
MGH36_P9_A02	-0.667421359544	red	1	0.19661	10.375
MGH36_P9_A03	NA	black	0	0	5.1895
MGH36_P9_A05	NA	black	0	0	3.2446
MGH36_P9_A06	-0.0125998728651	red	1	0.20289	7.4205
MGH36_P9_A07	0.324642343599	red	1	1.2576	9.19
MGH36_P9_A09	NA	black	0	3.1949	0
MGH36_P9_A10	NA	black	0	0	8.4075
MGH36_P9_A11	0.480189984965	red	1	0.12433	5.3195
MGH36_P9_A12	NA	black	0	0.7031	0
MGH36_P9_B01	NA	black	0	0.3115	0
MGH36_P9_B04	NA	black	0	0	10.088
MGH36_P9_B06	-0.156726799069	red	1	0.4813	8.8029
MGH36_P9_B07	1.4388279868	green3	2	2.6215	9.5465
MGH36_P9_B08	0.806532677329	red	1	0.20163	3.3542
MGH36_P9_B09	NA	black	0	0	10.141
MGH36_P9_B10	NA	black	0	0	9.6994
MGH36_P9_B11	NA	black	0	0.07861	0
MGH36_P9_B12	-0.0947154003122	red	1	0.64616	9.3255
MGH36_P9_C01	NA	black	0	0.73466	0
MGH36_P9_C02	NA	black	0	0	9.8267
MGH36_P9_C03	0.32307868387	red	1	0.96791	12.372
MGH36_P9_C05	-0.161577520878	red	1	0.60597	9.8546
MGH36_P9_C07	-0.212462047521	red	1	0.30918	8.5854
MGH36_P9_C08	0.596620174582	red	1	1.2981	10.48
MGH36_P9_C09	NA	black	0	1.2222	0
MGH36_P9_C11	0.976068188778	red	1	0.055196	3.5581
MGH36_P9_C12	NA	black	0	0	8.9878
MGH36_P9_D05	2.99227816403	black	0	3.8248	10.148
MGH36_P9_D07	NA	black	0	0	9.5563
MGH36_P9_D08	-0.494327223448	red	1	0.35614	10.434
MGH36_P9_D09	0.752261461122	red	1	0.13488	4.0638
MGH36_P9_D10	-0.510498742121	red	1	2.544	6.7222
MGH36_P9_D11	-0.0316903352522	red	1	0.70752	8.7085
MGH36_P9_E01	NA	black	0	0	10.465
MGH36_P9_E02	-0.208869524255	red	1	0.075875	8.1537
MGH36_P9_E03	-0.533301695163	red	1	0.42546	11.26
MGH36_P9_E04	0.686475564334	red	1	0.055196	4.7155
MGH36_P9_E05	-0.0333845871678	red	1	0.22897	7.5276
MGH36_P9_E06	NA	black	0	1.7774	0
MGH36_P9_E07	NA	black	0	0	6.2012
MGH36_P9_E08	-0.635747807274	red	1	0.096262	9.8204
MGH36_P9_E10	NA	black	0	0.12961	0
MGH36_P9_E11	-0.121894294686	red	1	0.46362	8.4296
MGH36_P9_E12	NA	black	0	0	0
MGH36_P9_F02	NA	black	0	0	0
MGH36_P9_F03	-0.151259415879	red	1	1.168	6.4399
MGH36_P9_F04	NA	black	0	0	7.9481
MGH36_P9_F08	NA	black	0	0.12829	0
MGH36_P9_F09	-0.483226800037	red	1	0.089498	9.2213
MGH36_P9_F10	-0.108837387896	red	1	0.26063	7.9338
MGH36_P9_F11	0.149994844851	red	1	0.92296	10.193
MGH36_P9_F12	0.142685723109	red	1	1.6897	7.8436
MGH36_P9_G03	0.0300912024215	red	1	1.9332	7.5157
MGH36_P9_G04	NA	black	0	0.21909	0
MGH36_P9_G05	NA	black	0	0	10.75
MGH36_P9_G06	0.10334367207	red	1	0.04684	6.9693
MGH36_P9_G07	NA	black	0	0.27143	0
MGH36_P9_G08	NA	black	0	0.059355	0
MGH36_P9_G09	-0.622765058306	red	1	0.070389	9.6836
MGH36_P9_G10	-0.280108991248	red	1	0.12829	8.5124
MGH36_P9_G11	-0.196199919825	red	1	0.29866	8.4683
MGH36_P9_H01	NA	black	0	2.4772	0
MGH36_P9_H02	NA	black	0	0.19787	0
MGH36_P9_H03	0.353330574586	red	1	1.2253	9.4934
MGH36_P9_H04	-0.321743537801	red	1	0.4957	10.347
MGH36_P9_H06	NA	black	0	0	5.7768
MGH36_P9_H07	0.41146798844	red	1	0.25822	5.1345
MGH36_P9_H08	NA	black	0	0.20038	0
MGH36_P9_H10	NA	black	0	0.048236	0
MGH36_P9_H11	-0.562574185931	red	1	0.089498	9.5213
MGH36_P9_H12	0.469883098649	red	1	0.13619	5.3253
MGH36_P2_A01	NA	black	0	0	0.22897
MGH36_P2_A03	NA	black	0	0.17632	0
MGH36_P2_A04	NA	black	0	1.6234	0
MGH36_P2_A05	0.473880044672	red	1	0.085425	5.4653
MGH36_P2_A06	2.19017142606	black	0	2.9775	10.14
MGH36_P2_A07	-0.481797278921	red	1	0.13225	9.3393
MGH36_P2_A08	-0.128167272854	red	1	0.08134	7.8506
MGH36_P2_A11	0.987359843274	red	1	1.6767	10.355
MGH36_P2_B03	0.214565427006	red	1	0.11902	6.4652
MGH36_P2_B04	0.108516500744	red	1	0.27501	6.7699
MGH36_P2_B05	NA	black	0	0.029983	0
MGH36_P2_B06	0.277476483723	red	1	0.10702	6.2216
MGH36_P2_B07	NA	black	0	0.12035	0
MGH36_P2_B08	-0.133576671906	red	1	0.61542	9.5707
MGH36_P2_B09	-0.0708839890706	red	1	0.1003	7.6384
MGH36_P2_B10	NA	black	0	0.18269	0
MGH36_P2_B11	NA	black	0	0.10969	0
MGH36_P2_B12	0.38208668867	red	1	3.2414	7.9219
MGH36_P2_C02	0.376148555977	red	1	2.1859	8.1618
MGH36_P2_C03	-0.060339698171	red	1	0.13356	7.6108
MGH36_P2_C04	-0.574148089178	red	1	0.041243	9.4203
MGH36_P2_C07	0.326328740714	red	1	0.1003	6.0326
MGH36_P2_C08	-0.0518018081395	red	1	0.29514	7.6579
