Cell_name	Zvalue	Color	Cluster	BRCA1	MDM2
MGH54_P5_D06	NA	black	0	0	0
MGH54_P5_D08	NA	black	0	0	2.0528
MGH54_P5_D09	NA	black	0	0	3.0707
MGH54_P5_D10	-0.640349794461	red	1	0.27381	4.518
MGH54_P5_D11	NA	black	0	0	1.9298
MGH54_P5_D12	NA	black	0	0	4.3995
MGH54_P5_E01	-0.123891358841	red	1	0.25822	2.5568
MGH54_P5_E02	NA	black	0	0	0.47612
MGH54_P5_E03	NA	black	0	0	0.48852
MGH54_P5_E04	-0.134150176466	red	1	0.21537	2.5511
MGH54_P5_E05	NA	black	0	0	0
MGH54_P5_E06	NA	black	0	0	0.2857
MGH54_P5_E07	0.371692995284	red	1	0.19283	0.85758
MGH54_P5_E08	NA	black	0	0	2.7038
MGH54_P5_E09	0.664971412868	red	1	0.12565	0.12697
MGH54_P5_E10	NA	black	0	0	0.34142
MGH54_P5_E11	NA	black	0	0	0.31499
MGH54_P5_E12	NA	black	0	0	0.19156
MGH54_P5_F01	NA	black	0	0	0
MGH54_P5_F02	NA	black	0	0	0.78576
MGH54_P5_F03	NA	black	0	0	0.27858
MGH54_P5_F04	NA	black	0	0	0.31267
MGH54_P5_F05	NA	black	0	0	0.29748
MGH54_P5_F06	NA	black	0	0	2.6229
MGH54_P5_F07	0.515205561033	green3	2	0.25822	0.10969
MGH54_P5_F08	0.40963319883	red	1	0.2916	0.39287
MGH54_P5_F10	-0.366808262419	red	1	0.21537	3.3353
MGH54_P5_F11	NA	black	0	0	0.17377
MGH54_P5_F12	0.380745541787	red	1	0.23756	0.7031
MGH54_P5_G01	0.590055236515	red	1	0.18777	0.13619
MGH54_P5_G02	0.506499872684	green3	2	0.25822	0.14405
MGH54_P5_G03	NA	black	0	0	0.53506
MGH54_P5_G04	0.373474739042	red	1	0.32423	0.40817
MGH54_P5_G05	NA	black	0	0	3.639
MGH54_P5_G06	NA	black	0	0	3.6662
MGH54_P5_G07	NA	black	0	0	0.83915
MGH54_P5_G08	NA	black	0	0	2.2203
MGH54_P5_G09	NA	black	0	0	3.6134
MGH54_P5_G10	NA	black	0	0	1.3306
MGH54_P5_G11	NA	black	0	0	3.2499
MGH54_P5_G12	NA	black	0	0	0.4916
MGH54_P5_H01	NA	black	0	0	0.75873
MGH54_P5_H02	-0.138033109383	red	1	0.419	2.8932
MGH54_P5_H03	0.325508416323	red	1	2.5568	2.4185
MGH54_P5_H04	NA	black	0	0	0.27262
MGH54_P5_H05	-0.0604496024667	red	1	0.18777	2.2887
MGH54_P5_H06	-1.29483656171	red	1	2.112	0.5724
MGH54_P5_H07	NA	black	0	0	0.53306
MGH54_P5_H08	-0.00296943303918	red	1	0.20789	2.103
MGH54_P5_H09	0.0642661943966	red	1	0.1635	1.8926
MGH54_P5_H10	-0.182090971101	red	1	0.87971	0.41792
MGH54_P5_H11	NA	black	0	0	3.0887
MGH54_P5_H12	NA	black	0	0	2.8111
MGH54_P13_A02	NA	black	0	0	0.38184
MGH54_P13_A03	NA	black	0	0	4.8991
MGH54_P13_A04	0.0771885707233	red	1	0.87578	2.8875
MGH54_P13_A05	NA	black	0	0	3.0707
MGH54_P13_A06	-0.12996537961	red	1	0.49262	3.0964
MGH54_P13_A07	0.0204292211544	red	1	0.74588	3.1028
MGH54_P13_A09	-0.352211456331	red	1	0.41576	4.0679
MGH54_P13_A10	NA	black	0	0	5.1197
MGH54_P13_A11	NA	black	0	0	3.1082
MGH54_P13_B01	NA	black	0	0	3.0841
MGH54_P13_B02	NA	black	0	0	0.85679
MGH54_P13_B03	NA	black	0	2.9826	0
MGH54_P13_B04	NA	black	0	0	1.6295
MGH54_P13_B05	NA	black	0	0	4.9284
MGH54_P13_B06	0.0589285648838	red	1	0.60881	1.0165
MGH54_P13_B07	-0.299284732784	red	1	0.45207	4.0043
MGH54_P13_B08	0.0962075420288	red	1	0.57628	0.78073
MGH54_P13_B10	NA	black	0	0	0.41143
MGH54_P13_B11	NA	black	0	0	4.657
MGH54_P13_B12	0.0196862663388	red	1	0.77231	2.6241
MGH54_P13_C01	-0.00991592980591	red	1	0.56462	2.2147
MGH54_P13_C02	NA	black	0	2.114	0
MGH54_P13_C03	-0.00429554505602	red	1	0.69421	2.5917
MGH54_P13_C04	NA	black	0	0	4.4314
MGH54_P13_C05	-0.183467903795	red	1	2.1619	1.9046
MGH54_P13_C06	0.066232394023	red	1	0.76977	4.237
MGH54_P13_C07	0.0955313376139	red	1	0.48646	1.3511
MGH54_P13_C09	NA	black	0	0	0.31499
MGH54_P13_C10	NA	black	0	0	0.80571
MGH54_P13_C11	NA	black	0	0	0
MGH54_P13_C12	NA	black	0	0	2.7192
MGH54_P13_D01	NA	black	0	0	0.24245
MGH54_P13_D02	NA	black	0	0	0.80405
MGH54_P13_D03	NA	black	0	0	2.2339
MGH54_P13_D04	0.0153421407145	red	1	0.76384	2.569
MGH54_P13_D05	-0.197652626643	red	1	0.39944	3.1609
MGH54_P13_D06	NA	black	0	0	3.1585
MGH54_P13_D07	NA	black	0	0	2.3074
MGH54_P13_D09	0.129604822033	red	1	0.38515	1.4076
MGH54_P13_D10	NA	black	0	0	2.5263
MGH54_P13_D11	NA	black	0	0	1.2892
MGH54_P13_D12	NA	black	0	0	1.7437
MGH54_P13_E01	NA	black	0	0	0.67446
MGH54_P13_E02	NA	black	0	0	0.86076
MGH54_P13_E03	NA	black	0	0	1.237
MGH54_P13_E04	0.0154659865141	red	1	0.38184	2.0147
MGH54_P13_E05	-1.3865394039	red	1	3.0692	1.1401
MGH54_P13_E06	-0.157213345537	red	1	0.24975	2.6697
MGH54_P13_E07	NA	black	0	0	2.2768
MGH54_P13_E08	NA	black	0	0	4.9135
MGH54_P13_E09	NA	black	0	0	0.54102
MGH54_P13_E10	-0.225713008451	red	1	0.22651	2.8789
MGH54_P13_E11	-0.0105680923553	red	1	0.35502	2.1454
MGH54_P13_E12	NA	black	0	0	2.6469
MGH54_P13_F01	NA	black	0	0	2.6225
MGH54_P13_F02	-0.202019575963	red	1	0.25822	2.8464
MGH54_P13_F03	NA	black	0	0	2.8967
MGH54_P13_F04	-0.0880367135274	red	1	0.82863	0.94561
MGH54_P13_F05	NA	black	0	0	2.2981
MGH54_P13_F06	NA	black	0	0	1.6817
MGH54_P13_F07	-0.10393845654	red	1	0.48749	2.8817
MGH54_P13_F08	NA	black	0	0	1.201
MGH54_P13_F09	-0.0335312577167	red	1	0.17377	2.1985
MGH54_P13_F10	NA	black	0	0	0.77146
MGH54_P13_F11	NA	black	0	0	1.278
MGH54_P13_F12	NA	black	0	0	0
MGH54_P13_G01	NA	black	0	0	1.3477
MGH54_P13_G02	NA	black	0	0	0.41034
MGH54_P13_G03	NA	black	0	0	3.5568
MGH54_P13_G05	NA	black	0	0	2.9609
MGH54_P13_G06	NA	black	0	0	3.6814
MGH54_P13_G07	NA	black	0	0	3.8838
MGH54_P13_G08	-0.338241495513	red	1	0.37962	3.7932
MGH54_P13_G09	0.633902732785	red	1	1.6211	3.2858
MGH54_P13_G10	NA	black	0	0	2.0594
MGH54_P13_G11	NA	black	0	0	3.083
MGH54_P13_G12	NA	black	0	0	2.8102
MGH54_P13_H02	NA	black	0	0	2.0426
MGH54_P13_H03	NA	black	0	0	0.80818
MGH54_P13_H04	-0.412663053781	red	1	0.10836	3.2428
MGH54_P13_H05	NA	black	0	0	3.859
MGH54_P13_H06	-0.0448248200032	red	1	0.28333	2.272
MGH54_P13_H07	NA	black	0	0	0.096262
MGH54_P13_H08	NA	black	0	0	0.27977
MGH54_P13_H09	-3.98176988966	black	0	4.2337	0.23879
MGH54_P13_H10	NA	black	0	0	3.3875
MGH54_P13_H11	NA	black	0	0	1.1276
MGH60_P4_A01	NA	black	0	0	2.5898
MGH60_P4_A02	NA	black	0	0	3.5525
MGH60_P4_A03	-0.499109045957	red	1	0.38405	4.6032
MGH60_P4_A04	NA	black	0	0	3.9951
MGH60_P4_A05	-2.34762689507	black	0	3.1075	0.4844
MGH60_P4_A06	0.207714322677	red	1	0.2762	1.272
MGH60_P4_A07	NA	black	0	0	4.0568
MGH60_P4_A08	NA	black	0	0	4.9175
MGH60_P4_A09	NA	black	0	0	3.9591
MGH60_P4_A10	NA	black	0	0	5.7014
MGH60_P4_A11	NA	black	0	0	2.7683
MGH60_P4_A12	NA	black	0	0	0.3505
MGH60_P4_B01	5.50033055059	black	0	4.4403	4.6463
MGH60_P4_B02	4.53302076341	black	0	2.9751	5.5286
MGH60_P4_B03	NA	black	0	0	0.30568
MGH60_P4_B04	NA	black	0	0	1.4367
MGH60_P4_B05	-0.252307544823	red	1	0.35502	3.2836
MGH60_P4_B06	NA	black	0	0	0.514
MGH60_P4_B07	NA	black	0	0	1.5425
MGH60_P4_B08	0.0477170943474	red	1	0.54696	1.584
MGH60_P4_B09	NA	black	0	0	1.6489
MGH60_P4_B10	NA	black	0	0	2.8526
MGH60_P4_B11	0.180111331521	red	1	0.45523	0.85519
MGH60_P4_B12	NA	black	0	0	0.51803
MGH60_P4_C01	-0.713896791898	red	1	0.21909	4.5004
MGH60_P4_C02	NA	black	0	0	1.4297
MGH60_P4_C03	NA	black	0	0	3.6714
MGH60_P4_C04	NA	black	0	0	4.0884
MGH60_P4_C05	NA	black	0	0	2.7196
MGH60_P4_C06	0.513868268422	green3	2	1.5205	3.1798
MGH60_P4_C07	NA	black	0	0	1.6512
MGH60_P4_C09	NA	black	0	0	4.3471
MGH60_P4_C11	NA	black	0	0	1.8007
MGH60_P4_C12	NA	black	0	0	1.5226
MGH60_P4_D01	NA	black	0	0	4.094
MGH60_P4_D02	NA	black	0	0	4.0185
MGH60_P4_D03	NA	black	0	0	0.58496
MGH60_P4_D04	NA	black	0	0	4.9428
MGH60_P4_D05	0.400665062571	red	1	2.4785	2.5023
MGH60_P4_D06	NA	black	0	0	1.736
MGH60_P4_D07	-0.032611112295	red	1	0.54696	2.438
MGH60_P4_D08	NA	black	0	0	3.2698
MGH60_P4_D10	NA	black	0	0	4.2719
MGH60_P4_D12	-0.42369168804	red	1	0.22157	3.543
MGH60_P4_E01	-1.03618031927	red	1	0.1776	5.2959
MGH60_P4_E02	NA	black	0	0	5.0774
MGH60_P4_E03	NA	black	0	0	2.2073
MGH60_P4_E04	NA	black	0	0	2.4133
MGH60_P4_E05	NA	black	0	0	5.6911
MGH60_P4_E06	0.408283865563	red	1	0.338	0.17377
MGH60_P4_E07	NA	black	0	0	0
MGH60_P4_E08	NA	black	0	0	0.69688
MGH60_P4_E09	NA	black	0	0	0
MGH60_P4_E11	NA	black	0	0	4.2795
MGH60_P4_E12	0.522330976425	green3	2	0.24123	0.15834
MGH60_P4_F01	-0.754431928854	red	1	0.26903	4.9074
MGH60_P4_F02	NA	black	0	0	6.3272
MGH60_P4_F03	NA	black	0	0	3.214
MGH60_P4_F04	0.284391675805	red	1	0.27977	0.95457
MGH60_P4_F05	NA	black	0	0	1.7351
MGH60_P4_F06	NA	black	0	0	0
MGH60_P4_F07	0.205624958383	red	1	0.47508	0.543
MGH60_P4_F08	NA	black	0	0	1.9309
MGH60_P4_F09	NA	black	0	0	3.6303
MGH60_P4_F10	NA	black	0	0	2.7976
MGH60_P4_F11	1.90982184345	black	0	4.8871	2.9241
MGH60_P4_F12	NA	black	0	0	0.72596
MGH60_P4_G01	-0.326282276578	red	1	0.16993	3.1072
MGH60_P4_G02	-0.188920739887	red	1	0.28688	2.8456
MGH60_P4_G03	NA	black	0	0	4.8094
MGH60_P4_G04	-0.457152685929	red	1	0.1003	3.3489
MGH60_P4_G05	-0.100958005551	red	1	0.62106	3.8945
MGH60_P4_G06	NA	black	0	0	3.9218
MGH60_P4_G07	NA	black	0	0	2.9001
MGH60_P4_G08	-0.0177431953349	red	1	0.30217	2.168
MGH60_P4_G09	NA	black	0	0	0.35502
MGH60_P4_G10	NA	black	0	0	0.26784
MGH60_P4_G11	NA	black	0	0	5.1278
MGH60_P4_G12	NA	black	0	0	0.89064
MGH60_P4_H01	-2.14457565343	black	0	2.6367	0.25822
MGH60_P4_H03	0.40950865153	red	1	1.9642	2.6643
MGH60_P4_H04	0.400562182085	red	1	0.25822	0.55974
MGH60_P4_H06	NA	black	0	0	0
MGH60_P4_H07	NA	black	0	0	4.3958
MGH60_P4_H08	NA	black	0	0.77737	0
MGH60_P4_H09	NA	black	0	0	0.60881
MGH60_P4_H10	NA	black	0	0	1.412
MGH60_P4_H11	1.20457831157	red	1	2.0165	3.6746
MGH60_P4_H12	0.493145264538	green3	2	0.24732	0.24367
MGH60_P5_A01	-3.84418181643	black	0	4.4626	0.41792
MGH60_P5_A02	NA	black	0	0	5.2617
MGH60_P5_A03	NA	black	0	0	0.21537
MGH60_P5_A04	-0.146949532134	red	1	0.58785	4.0234
MGH60_P5_A05	NA	black	0	0	3.7817
MGH60_P5_A06	NA	black	0	0	2.3799
MGH60_P5_A07	-0.508119957137	red	1	0.26424	3.9879
MGH60_P5_A08	NA	black	0	0	0.60407
MGH60_P5_A09	-0.367216762433	red	1	0.37072	3.8884
MGH60_P5_A10	NA	black	0	0	1.2265
MGH60_P5_A11	-0.724734441311	red	1	0.29631	4.9685
MGH60_P5_A12	NA	black	0	0	0.60692
MGH60_P5_B01	NA	black	0	0	4.7405
MGH60_P5_B02	NA	black	0	0	2.4797
MGH60_P5_B03	NA	black	0	0	0.31962
MGH60_P5_B04	-1.53496254938	red	1	3.9545	1.3414
MGH60_P5_B05	NA	black	0	0	0.55582
MGH60_P5_B06	NA	black	0	0	2.7778
MGH60_P5_B07	NA	black	0	0.73379	0
MGH60_P5_B08	NA	black	0	0	0.50995
MGH60_P5_B09	NA	black	0	0	4.0513
MGH60_P5_B10	NA	black	0	0	3.6398
MGH60_P5_B12	2.7322340291	black	0	3.3154	3.9052
MGH60_P5_C01	NA	black	0	0	5.6317
MGH60_P5_C02	-0.113257432071	red	1	0.31267	2.5758
MGH60_P5_C03	NA	black	0	0	0.15056
MGH60_P5_C04	NA	black	0	0	4.6115
MGH60_P5_C05	NA	black	0	0.39397	0
MGH60_P5_C06	NA	black	0	0	1.0956
MGH60_P5_C07	NA	black	0	0	2.7161
MGH60_P5_C08	NA	black	0	0	3.9666
MGH60_P5_C09	0.108678370845	red	1	0.59359	0.32654
MGH60_P5_C10	NA	black	0	0	4.3678
MGH60_P5_C11	NA	black	0	0	3.7287
MGH60_P5_C12	NA	black	0	0	0.23389
MGH60_P5_D01	NA	black	0	0.68796	0
MGH60_P5_D02	NA	black	0	0	1.3494
MGH60_P5_D03	NA	black	0	0	3.5972
MGH60_P5_D04	NA	black	0	0	2.922
MGH60_P5_D05	NA	black	0	0	5.0782
MGH60_P5_D06	NA	black	0	0	1.0036
MGH60_P5_D07	NA	black	0	0	0.62012
MGH60_P5_D08	NA	black	0	0	3.995
MGH60_P5_D09	NA	black	0	0	3.5058
MGH60_P5_D10	-0.276819071474	red	1	0.24732	3.0979
MGH60_P5_D11	NA	black	0	0	3.5991
MGH60_P5_D12	NA	black	0	0	0.16607
MGH60_P5_E01	0.393579732901	red	1	0.32423	0.31499
MGH60_P5_E02	NA	black	0	0.3505	0
MGH60_P5_E03	NA	black	0	0	1.5366
MGH60_P5_E04	NA	black	0	0	3.8996
MGH60_P5_E05	-2.07309370886	black	0	3.2976	0.78409
MGH60_P5_E06	-0.460143539228	red	1	0.44679	4.9233
MGH60_P5_E07	-0.0173377037996	red	1	0.4351	2.2032
MGH60_P5_E08	4.97127520401	black	0	3.656	4.9983
MGH60_P5_E09	NA	black	0	0	0
MGH60_P5_E10	NA	black	0	0	3.6026
MGH60_P5_E11	NA	black	0	0	0.71105
MGH60_P5_E12	0.503295260668	green3	2	0.098958	0.67807
MGH60_P5_F01	NA	black	0	0	4.0179
MGH60_P5_F02	NA	black	0	0	3.4618
MGH60_P5_F03	NA	black	0	0	3.8769
MGH60_P5_F04	NA	black	0	0	0.21661
MGH60_P5_F05	NA	black	0	0	2.4681
MGH60_P5_F06	NA	black	0	0	0.46676
MGH60_P5_F07	NA	black	0	0	2.6362
MGH60_P5_F08	-0.242318562379	red	1	0.27262	3.0245
MGH60_P5_F09	NA	black	0	0	3.7262
MGH60_P5_F11	NA	black	0	0	0.18396
MGH60_P5_F12	-0.0130742497178	red	1	0.13488	2.1306
MGH60_P5_G01	NA	black	0	0	3.6857
MGH60_P5_G02	NA	black	0	0	3.8219
MGH60_P5_G03	NA	black	0	0	1.0115
MGH60_P5_G04	0.159861439908	red	1	0.86076	3.963
MGH60_P5_G05	0.489141651964	green3	2	0.21164	0.39616
MGH60_P5_G06	0.252394868524	red	1	0.41684	0.58496
MGH60_P5_G07	0.174729889043	red	1	1.1177	2.8262
MGH60_P5_G08	NA	black	0	0	1.5155
MGH60_P5_G09	NA	black	0	0	4.5347
MGH60_P5_G10	5.98184219812	black	0	4.2052	5.0471
MGH60_P5_G11	3.36834199963	black	0	3.8595	3.9481
MGH60_P5_G12	-0.919884690185	red	1	0.070389	4.4824
MGH60_P5_H01	NA	black	0	0	0.02432
MGH60_P5_H02	0.193353650609	red	1	0.53506	0.067639
MGH60_P5_H03	-0.0934008661112	red	1	0.5509	3.0771
MGH60_P5_H04	NA	black	0	0	3.1085
MGH60_P5_H05	-0.0374722297251	red	1	0.26664	2.237
MGH60_P5_H06	NA	black	0	0	0.21164
MGH60_P5_H07	NA	black	0	0	0.27023
MGH60_P5_H08	NA	black	0	0	2.3176
MGH60_P5_H09	0.0247425907972	red	1	1.1157	2.206
MGH60_P5_H10	NA	black	0	0	2.0766
MGH60_P5_H11	NA	black	0	0	0.097611
MGH60_P5_H12	-0.652483510254	red	1	0.032806	3.703
MGH60_P6_A01	-0.793207531234	red	1	2.3004	1.2821
MGH60_P6_A02	-0.462112032209	red	1	0.085425	3.3324
MGH60_P6_A03	NA	black	0	0	3.1352
MGH60_P6_A04	-3.50382785665	black	0	4.2227	0.46153
MGH60_P6_A05	-0.0274523855639	red	1	0.29396	2.206
MGH60_P6_A06	NA	black	0	0	3.2168
MGH60_P6_A07	-1.01843793629	red	1	0.1375	5.0314
MGH60_P6_A08	NA	black	0	0	3.4387
MGH60_P6_A09	0.301115483439	red	1	0.41034	0.32539
MGH60_P6_A10	0.446348534502	green3	2	1.0222	4.5874
MGH60_P6_A11	-0.58437069974	red	1	0.17377	3.9091
MGH60_P6_A12	0.0165930142345	red	1	0.27739	2.0286
MGH60_P6_B01	NA	black	0	0	4.0611
MGH60_P6_B03	NA	black	0	0	4.046
MGH60_P6_B04	NA	black	0	0	4.4214
MGH60_P6_B05	-0.436719418204	red	1	0.089498	3.2725
MGH60_P6_B06	NA	black	0	0	3.4614
MGH60_P6_B07	NA	black	0	0	1.301
MGH60_P6_B08	NA	black	0	0	0
MGH60_P6_B09	NA	black	0	0	2.3682
MGH60_P6_B10	NA	black	0	0.76553	0
MGH60_P6_B11	NA	black	0	0	4.1713
MGH60_P6_B12	-0.829224519032	red	1	0.084064	4.2965
MGH60_P6_C02	0.9700300082	red	1	1.4998	4.1982
MGH60_P6_C03	NA	black	0	0	3.6291
MGH60_P6_C05	NA	black	0	0	5.5191
MGH60_P6_C06	NA	black	0	0	4.3568
MGH60_P6_C07	NA	black	0	0	0.80323
MGH60_P6_C08	-0.170281275812	red	1	0.55876	3.9231
MGH60_P6_C09	NA	black	0	0	1.8647
MGH60_P6_C10	-0.552480446791	red	1	0.41468	5.1246
MGH60_P6_C11	NA	black	0	0	0
MGH60_P6_D01	4.44738551121	black	0	3.9818	4.443
MGH60_P6_D03	NA	black	0	0	4.0556
MGH60_P6_D04	NA	black	0	0	0.41034
MGH60_P6_D05	NA	black	0	0	3.8586
MGH60_P6_D06	NA	black	0	0	1.4844
MGH60_P6_D07	NA	black	0	0	3.9491
MGH60_P6_D08	-0.448549147362	red	1	0.23266	3.6616
MGH60_P6_D09	0.51664121369	green3	2	0.22157	0.26063
MGH60_P6_D11	NA	black	0	0	0.35163
MGH60_P6_D12	-0.437304037049	red	1	0.10165	3.2975
MGH60_P6_E01	NA	black	0	0	3.4197
MGH60_P6_E02	0.0631364328328	red	1	0.89297	2.6805
MGH60_P6_E03	NA	black	0	0	0.79494
MGH60_P6_E04	NA	black	0	0	4.1594
MGH60_P6_E05	2.13282730353	black	0	2.4628	4.1813
MGH60_P6_E06	0.208557063161	red	1	0.36513	1.0482
MGH60_P6_E07	-0.101375069523	red	1	0.61918	3.8692
MGH60_P6_E08	NA	black	0	0	3.8529
MGH60_P6_E09	NA	black	0	0	0.30568
MGH60_P6_E10	NA	black	0	0	0.68796
MGH60_P6_E11	NA	black	0	0	2.949
MGH60_P6_E12	NA	black	0	0	2.3536
MGH60_P6_F02	NA	black	0	0	2.4011
MGH60_P6_F03	NA	black	0	0	1.5013
MGH60_P6_F04	-0.0238882598814	red	1	0.58207	2.4171
MGH60_P6_F05	NA	black	0	0	2.5311
MGH60_P6_F06	NA	black	0	0	3.6967
MGH60_P6_F07	5.75500229894	black	0	3.4962	5.6438
MGH60_P6_F08	-0.148967874729	red	1	0.54597	3.5894
MGH60_P6_F09	NA	black	0	0	3.6969
MGH60_P6_F10	0.297656680231	red	1	2.06	2.4867
MGH60_P6_F11	NA	black	0	0	3.3416
MGH60_P6_F12	0.598321807074	red	1	0.090853	0.42975
MGH60_P6_G01	NA	black	0	0	1.9283
MGH60_P6_G02	NA	black	0	0	5.4831
MGH60_P6_G03	-0.538464107023	red	1	0.27977	4.1683
MGH60_P6_G04	NA	black	0	0	0
MGH60_P6_G05	-0.390683240542	red	1	0.24245	3.4903
MGH60_P6_G06	NA	black	0	0	2.4571
MGH60_P6_G07	NA	black	0	0	4.1252
MGH60_P6_G08	NA	black	0	0	2.0018
MGH60_P6_G10	NA	black	0	0	0.93357
MGH60_P6_G11	NA	black	0	0	4.442
MGH60_P6_G12	NA	black	0	0	1.0929
MGH60_P6_H01	-0.512695649667	red	1	0.18015	3.7084
MGH60_P6_H02	-0.760530915533	red	1	0.17249	4.4397
MGH60_P6_H03	NA	black	0	0	0.43829
MGH60_P6_H04	-4.44168718115	black	0	4.6829	0.26183
MGH60_P6_H06	NA	black	0	0	0.2857
MGH60_P6_H07	0.582335057696	green3	2	0.15186	0.2916
MGH60_P6_H08	NA	black	0	0	5.3072
MGH60_P6_H09	NA	black	0	0	3.6972
MGH60_P6_H10	NA	black	0	0	5.286
MGH60_P6_H11	NA	black	0	0	4.4356
MGH60_P6_H12	-0.0412206439319	red	1	2.9928	2.0966
MGH60_P7_A01	5.58541843899	black	0	3.3552	5.7213
MGH60_P7_A02	NA	black	0	0	1.9594
MGH60_P7_A03	NA	black	0	0	3.2045
MGH60_P7_A04	NA	black	0	0	1.1257
MGH60_P7_A05	NA	black	0	0	0.49057
MGH60_P7_A06	NA	black	0	0	0.44573
MGH60_P7_A07	-0.108818770646	red	1	0.26544	2.5074
MGH60_P7_A08	NA	black	0	0	0.4957
MGH60_P7_A09	-0.0337978817222	red	1	0.57821	2.5341
MGH60_P7_A10	2.45491588098	black	0	3.1494	3.8311
MGH60_P7_A11	-0.852809957638	red	1	0.062122	4.2833
MGH60_P7_A12	NA	black	0	0	4.1263
MGH60_P7_B02	NA	black	0	0	5.0792
MGH60_P7_B03	NA	black	0	0	2.3205
MGH60_P7_B04	NA	black	0	0	4.2686
MGH60_P7_B05	NA	black	0	0	5.739
MGH60_P7_B06	NA	black	0	0	2.9877
MGH60_P7_B07	NA	black	0	0	1.8639
MGH60_P7_B08	-0.0108132614443	red	1	0.35952	2.1473
MGH60_P7_B09	-0.351308218213	red	1	0.2857	3.4772
MGH60_P7_B10	NA	black	0	0	4.7009
MGH60_P7_B11	-0.288935610275	red	1	0.32077	3.3359
MGH60_P7_B12	-0.813895395894	red	1	0.25459	5.0312
MGH60_P7_C01	NA	black	0	0	3.7799
MGH60_P7_C02	NA	black	0	0	0.14405
MGH60_P7_C03	0.215413278311	red	1	0.4844	0.39177
MGH60_P7_C04	-0.578644646473	red	1	0.31615	4.5152
MGH60_P7_C05	0.144558674933	red	1	0.49876	0.88596
MGH60_P7_C06	-0.30332794251	red	1	0.40272	3.7324
MGH60_P7_C07	-0.665769428027	red	1	0.17505	4.1622
MGH60_P7_C08	-1.22463810694	red	1	1.9609	0.48027
MGH60_P7_C09	0.150639309977	red	1	0.23266	1.5543
MGH60_P7_C10	NA	black	0	0	4.4797
MGH60_P7_C11	NA	black	0	0	1.8805
MGH60_P7_C12	NA	black	0	0	2.9077
MGH60_P7_D01	-0.218724706369	red	1	0.19156	2.8034
MGH60_P7_D02	NA	black	0	0	0.7891
MGH60_P7_D03	-0.659186691556	red	1	0.26424	4.5362
MGH60_P7_D04	NA	black	0	0	0.42653
MGH60_P7_D05	4.95265539798	black	0	5.0008	4.1097
MGH60_P7_D06	NA	black	0	0	3.9695
MGH60_P7_D08	-0.530242628903	red	1	0.54399	6.8755
MGH60_P7_D09	-0.793151170048	red	1	0.19409	4.6367
MGH60_P7_D10	NA	black	0	0	4.8322
MGH60_P7_D11	NA	black	0	0	2.4919
MGH60_P7_D12	NA	black	0	0	3.4463
MGH60_P7_E01	NA	black	0	0	1.5835
MGH60_P7_E02	-0.760782131205	red	1	0.1635	4.4031
MGH60_P7_E03	NA	black	0	0	4.9835
MGH60_P7_E04	NA	black	0	0	0.67897
MGH60_P7_E05	NA	black	0	0	1.125
MGH60_P7_E06	-0.0443509275906	red	1	0.70044	5.3541
MGH60_P7_E07	1.78234303262	black	0	2.3462	3.9628
MGH60_P7_E08	NA	black	0	0	2.0936
MGH60_P7_E09	NA	black	0	0	3.8036
MGH60_P7_E11	NA	black	0	0	1.5806
MGH60_P7_E12	-1.14048747055	red	1	0.20539	5.7909
MGH60_P7_F01	0.39882269786	red	1	0.001442	1.1303
MGH60_P7_F03	-0.239123330331	red	1	0.20664	2.8924
MGH60_P7_F04	NA	black	0	0	4.9112
MGH60_P7_F05	-0.172210922002	red	1	0.6173	4.8971
MGH60_P7_F06	NA	black	0	0	4.2045
MGH60_P7_F07	NA	black	0	0	2.3732
MGH60_P7_F08	0.104081950026	red	1	1.6866	2.2901
MGH60_P7_F10	NA	black	0	0	3.8164
MGH60_P7_F11	NA	black	0	0	4.8587
MGH60_P7_F12	0.537324706556	green3	2	0.20789	0.24001
MGH60_P7_G01	NA	black	0	0	1.1596
MGH60_P7_G02	0.51525308011	green3	2	0.22651	0.2461
MGH60_P7_G03	NA	black	0	0	1.946
MGH60_P7_G04	0.343476348648	red	1	0.37629	0.28924
MGH60_P7_G05	NA	black	0	0	1.201
MGH60_P7_G06	NA	black	0	0	1.5772
MGH60_P7_G07	0.676504961599	red	1	2.0973	2.9383
MGH60_P7_G08	NA	black	0	0	2.696
MGH60_P7_G09	NA	black	0	0	0.20414
MGH60_P7_G10	NA	black	0	0	0.50792
MGH60_P7_G11	NA	black	0	0	1.0186
MGH60_P7_G12	0.51468298472	green3	2	0.20539	0.32884
MGH60_P7_H01	NA	black	0	0	2.0444
MGH60_P7_H02	NA	black	0	0	4.5552
MGH60_P7_H03	0.650111260008	red	1	0.0057593	0.50792
MGH60_P7_H04	NA	black	0	0	2.7926
MGH60_P7_H05	-0.291519136018	red	1	0.30334	3.2941
MGH60_P7_H06	NA	black	0	0	1.0786
MGH60_P7_H07	NA	black	0	0	4.7817
MGH60_P7_H08	-1.04200663866	red	1	0.20789	5.4972
MGH60_P7_H09	-0.392567591444	red	1	0.09356	3.1611
MGH60_P7_H10	NA	black	0	0	2.4252
MGH60_P7_H11	-0.840847942389	red	1	0.12168	4.4656
MGH60_P7_H12	-0.0541616877001	red	1	0.11237	2.2452
MGH60_P3_A01	NA	black	0	0	1.8065
MGH60_P3_A02	NA	black	0	0	0
MGH60_P3_A03	NA	black	0	0	0.63691
MGH60_P3_A06	NA	black	0	0	0.77146
