Cell_name	Zvalue	Color	Cluster	BRCA1	KHSRP
MGH53_P11_G12	NA	black	0	0	0.88362
MGH53_P11_H01	-2.76080400626	black	0	3.6715	0.27858
MGH53_P11_H02	0.347157669807	green3	2	0.26544	0.27143
MGH53_P11_H04	NA	black	0	0	0.17377
MGH53_P11_H05	NA	black	0	0	0
MGH53_P11_H06	NA	black	0	0.18903	0
MGH53_P11_H07	NA	black	0	0	0.64708
MGH53_P11_H08	NA	black	0	0	0
MGH53_P11_H09	-0.348736314822	green3	2	1.8663	0.7277
MGH53_P11_H10	NA	black	0	0	0.20539
MGH53_P11_H11	NA	black	0	0	0
MGH53_P11_H12	NA	black	0	0	0.78409
MGH53_P9_A01	NA	black	0	0	1.2726
MGH53_P9_A02	NA	black	0	0	2.0229
MGH53_P9_A03	NA	black	0	0	0.32884
MGH53_P9_A04	NA	black	0	0	0
MGH53_P9_A05	NA	black	0	0	1.8548
MGH53_P9_A06	0.244272131136	green3	2	0.24123	0.49978
MGH53_P9_A07	NA	black	0	0	0
MGH53_P9_A08	NA	black	0	0	0.27977
MGH53_P9_A09	NA	black	0	0.20414	0
MGH53_P9_A10	NA	black	0	0	0
MGH53_P9_A11	NA	black	0	0	0
MGH53_P9_A12	NA	black	0	0	0.85997
MGH53_P9_B01	NA	black	0	0	0.84559
MGH53_P9_B02	NA	black	0	0	0
MGH53_P9_B03	NA	black	0	0	0.338
MGH53_P9_B04	NA	black	0	0	2.6517
MGH53_P9_B05	0.366356581964	green3	2	0.24123	0.27381
MGH53_P9_B06	NA	black	0	0	0
MGH53_P9_B07	NA	black	0	0	1.5622
MGH53_P9_B08	NA	black	0	0	0
MGH53_P9_B09	NA	black	0	0	0.2302
MGH53_P9_B11	NA	black	0	0	0.46362
MGH53_P9_B12	-0.807513644387	red	1	0.23511	2.145
MGH53_P9_C01	NA	black	0	0	2.1457
MGH53_P9_C02	NA	black	0	0	0
MGH53_P9_C03	4.49880877048	black	0	4.1946	1.9986
MGH53_P9_C04	NA	black	0	0	0.69777
MGH53_P9_C05	NA	black	0	0	0
MGH53_P9_C06	0.0863069478353	green3	2	0.99783	1.1654
MGH53_P9_C07	NA	black	0	3.5524	0
MGH53_P9_C08	NA	black	0	0	2.7124
MGH53_P9_C09	NA	black	0	0.22404	0
MGH53_P9_C10	NA	black	0	0	1.1686
MGH53_P9_C11	NA	black	0	0	0
MGH53_P9_C12	NA	black	0	0	0
MGH53_P9_D01	NA	black	0	0.21039	0
MGH53_P9_D02	NA	black	0	0	0.69332
MGH53_P9_D03	NA	black	0	0	1.346
MGH53_P9_D04	NA	black	0	0	0
MGH53_P9_D05	NA	black	0	0	0
MGH53_P9_D08	NA	black	0	0	0
MGH53_P9_D09	NA	black	0	0	0.96273
MGH53_P9_D10	NA	black	0	0	0
MGH53_P9_D11	NA	black	0	0.24975	0
MGH53_P9_D12	0.204434358013	green3	2	0.19661	0.60407
MGH53_P9_F04	NA	black	0	0	1.3967
MGH53_P9_F05	NA	black	0	0	0.82863
MGH53_P9_F06	0.0552113937856	green3	2	0.55189	0.61259
MGH53_P9_F07	NA	black	0	0	0
MGH53_P9_F08	NA	black	0	0	1.0193
MGH53_P9_F09	NA	black	0	0	0.23389
MGH53_P9_F10	NA	black	0	0	2.8955
MGH53_P9_F11	0.0243012036411	green3	2	0.20163	0.88753
MGH53_P9_F12	NA	black	0	0	2.5731
MGH53_P9_G01	NA	black	0	0	0
MGH53_P9_G02	NA	black	0	0	0.53605
MGH53_P9_G03	0.332418299011	green3	2	0.26544	0.301
MGH53_P9_G04	-0.247495562015	green3	2	0.30685	1.3923
MGH53_P9_G07	NA	black	0	0	0.71194
MGH53_P9_G08	-0.0132899829665	green3	2	0.70221	0.4844
MGH53_P9_G09	NA	black	0	0	0
MGH53_P9_G12	NA	black	0	0	0.55582
MGH53_P9_H01	NA	black	0	0.23266	0
MGH53_P9_H02	NA	black	0	0	1.08
MGH53_P9_H03	NA	black	0	0	0
MGH53_P9_H04	NA	black	0	0	0
MGH53_P9_H05	NA	black	0	0	0
MGH53_P9_H06	0.227450138996	green3	2	0.3505	0.39287
MGH53_P9_H07	NA	black	0	0	0
MGH53_P9_H08	NA	black	0	0	0.301
MGH53_P9_H09	NA	black	0	0	0
MGH53_P9_H10	0.232423380487	green3	2	0.21412	0.54498
MGH53_P9_H11	NA	black	0	0	0
MGH53_P9_H12	NA	black	0	0.16993	0
MGH53_P4_A07	-0.119407241613	green3	2	0.52206	1.4054
MGH53_P4_B01	NA	black	0	2.7353	0
MGH53_P4_B02	0.277124424532	green3	2	0.30568	0.35163
MGH53_P4_B08	2.18801786481	black	0	3.9387	1.514
MGH53_P4_B09	NA	black	0	0.34255	0
MGH53_P4_B10	NA	black	0	0	0
MGH53_P4_B11	NA	black	0	0	1.2479
MGH53_P4_C03	NA	black	0	0.38626	0
MGH53_P4_C11	0.121714345256	green3	2	0.13488	0.75617
MGH53_P4_C12	NA	black	0	0.21288	0
MGH53_P4_D04	-0.19994314234	green3	2	0.15834	1.2035
MGH53_P4_D05	-0.218640547721	green3	2	0.18142	1.2425
MGH53_P4_D09	-0.447828336696	green3	2	0.14143	1.518
MGH53_P4_E01	NA	black	0	0	0
MGH53_P4_E02	NA	black	0	0	0.34142
MGH53_P4_E07	NA	black	0	0.38405	0
MGH53_P4_E08	NA	black	0	0.17887	0
MGH53_P4_E09	-0.0713386578186	green3	2	0.1776	1.0293
MGH53_P4_F01	0.739258714001	green3	2	1.7757	1.4885
MGH53_P4_F02	NA	black	0	0	0
MGH53_P4_F08	3.05719788652	black	0	2.8707	2.0748
MGH53_P4_F11	NA	black	0	0	2.2452
MGH53_P4_G02	NA	black	0	0	0
MGH53_P4_G05	NA	black	0	0	0.12961
MGH53_P4_G07	NA	black	0	0	0
MGH53_P4_G08	NA	black	0	0	0.9568
MGH53_P4_G09	0.0332414594523	green3	2	0.10299	0.88049
MGH53_P4_H10	NA	black	0	0	0
MGH53_P4_H11	0.467343842141	green3	2	0.22033	0.12168
MGH53_P4_H12	-0.393743413381	green3	2	0.28451	1.6149
MGH54_P14_A01	NA	black	0	0	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0	0
MGH54_P14_A04	NA	black	0	0	0
MGH54_P14_A05	NA	black	0	0.18903	0
MGH54_P14_A06	NA	black	0	0	0.72944
MGH54_P14_A07	0.293522761583	green3	2	0.30451	0.3173
MGH54_P14_A08	NA	black	0	0	0
MGH54_P14_A09	NA	black	0	0	0
MGH54_P14_A10	NA	black	0	0	0.301
MGH54_P14_A11	NA	black	0	0	0.72247
MGH54_P14_A12	NA	black	0	0	0
MGH54_P14_B01	NA	black	0	0	0
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	NA	black	0	0	0
MGH54_P14_B04	NA	black	0	0	0
MGH54_P14_B05	0.125136485428	green3	2	0.2461	0.70929
MGH54_P14_B06	NA	black	0	0	0.32769
MGH54_P14_B07	NA	black	0	0	0.28096
MGH54_P14_B08	NA	black	0	0.31846	0
MGH54_P14_B09	0.216169239748	green3	2	0.25942	0.53406
MGH54_P14_B10	NA	black	0	0	2.1107
MGH54_P14_B11	NA	black	0	0	1.1303
MGH54_P14_B12	NA	black	0	0	0
MGH54_P14_C01	NA	black	0	0	0
MGH54_P14_C02	NA	black	0	0	0
MGH54_P14_C03	-0.221172654811	green3	2	0.28806	1.3265
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	NA	black	0	0	0.56852
MGH54_P14_C06	NA	black	0	0	0.93659
MGH54_P14_C07	NA	black	0	0	0
MGH54_P14_C08	NA	black	0	0	1.6526
MGH54_P14_C09	NA	black	0	0	0.4351
MGH54_P14_C10	NA	black	0	0.2916	0
MGH54_P14_C11	NA	black	0	0	0
MGH54_P14_C12	NA	black	0	0	0
MGH54_P14_D01	NA	black	0	0	0.66539
MGH54_P14_D02	NA	black	0	0	0
MGH54_P14_D03	NA	black	0	0	0
MGH54_P14_D04	NA	black	0	0	1.3623
MGH54_P14_D05	NA	black	0	0.33571	0
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	0.0985858506004	green3	2	0.20789	0.76893
MGH54_P14_D08	NA	black	0	0	1.3768
MGH54_P14_D09	NA	black	0	0	0.62012
MGH54_P14_D10	NA	black	0	0	0.52206
MGH54_P14_D11	NA	black	0	0	1.9516
MGH54_P14_D12	NA	black	0	0	0
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	NA	black	0	0	0
MGH54_P14_E03	NA	black	0	1.1117	0
MGH54_P14_E04	NA	black	0	0.31383	0
MGH54_P14_E05	NA	black	0	0	0.69688
MGH54_P14_E06	NA	black	0	0	0
MGH54_P14_E07	0.0216379050986	green3	2	0.64524	0.40163
MGH54_P14_E08	NA	black	0	0	0.75446
MGH54_P14_E09	0.438837532443	green3	2	0.19409	0.21785
MGH54_P14_E10	NA	black	0	0	0.27501
MGH54_P14_E11	NA	black	0	0	1.5079
MGH54_P14_E12	-1.18480125674	red	1	1.976	0.26063
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	NA	black	0	0	1.7442
MGH54_P14_F04	NA	black	0	0	0
MGH54_P14_F06	NA	black	0	0	0.2461
MGH54_P14_F07	NA	black	0	0	0.86711
MGH54_P14_F08	NA	black	0	0	0.35502
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	1.4185	0
MGH54_P14_G01	NA	black	0	0	0
MGH54_P14_G02	NA	black	0	0	1.0517
MGH54_P14_G03	NA	black	0	0	0.42223
MGH54_P14_G04	NA	black	0	0.53107	0
MGH54_P14_G05	NA	black	0	0	1.6149
MGH54_P14_G06	NA	black	0	0	0.22651
MGH54_P14_G07	NA	black	0	0.26424	0
MGH54_P14_G08	NA	black	0	0	3.0607
MGH54_P14_G09	NA	black	0	0	0.73898
MGH54_P14_G10	NA	black	0	0	0.30217
MGH54_P14_G11	NA	black	0	0.35727	0
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	0	0
MGH54_P14_H04	NA	black	0	0	0
MGH54_P14_H05	0.239498807594	green3	2	0.34028	0.38073
MGH54_P14_H06	NA	black	0	0	0.98185
MGH54_P14_H07	NA	black	0	0	0
MGH54_P14_H08	NA	black	0	0.19912	0
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	NA	black	0	0.22404	0
MGH54_P14_H11	0.289423739102	green3	2	0.21412	0.44784
MGH54_P14_H12	NA	black	0	0	0
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	0.137293251046	green3	2	1.1427	1.1827
MGH54_P15_A04	NA	black	0	0	1.3545
MGH54_P15_A05	NA	black	0	0	3.0135
MGH54_P15_A06	NA	black	0	0	1.5563
MGH54_P15_A07	NA	black	0	0.47716	0
MGH54_P15_A08	NA	black	0	0	1.6767
MGH54_P15_A09	NA	black	0	0	1.0545
MGH54_P15_A10	NA	black	0	0	0
MGH54_P15_A11	NA	black	0	0	3.403
MGH54_P15_A12	NA	black	0	0	0.70576
MGH54_P15_B01	NA	black	0	0	0
MGH54_P15_B02	NA	black	0	0.35502	0
MGH54_P15_B03	-0.124793511664	green3	2	0.17121	1.1043
MGH54_P15_B04	NA	black	0	0	0.77737
MGH54_P15_B05	NA	black	0	0	1.1706
MGH54_P15_B06	NA	black	0	0	2.6611
MGH54_P15_B07	NA	black	0	0	0.67987
MGH54_P15_B09	-0.342904914742	green3	2	0.26664	1.5074
MGH54_P15_B10	0.337309395649	green3	2	0.26303	0.29514
MGH54_P15_B11	0.392356223093	green3	2	0.24001	0.22651
MGH54_P15_C01	NA	black	0	0	1.6654
MGH54_P15_C02	NA	black	0	0	1.1243
MGH54_P15_C03	NA	black	0	0	0
MGH54_P15_C04	NA	black	0	0	0
MGH54_P15_C05	NA	black	0	0	0
MGH54_P15_C06	NA	black	0	0	0.52005
MGH54_P15_C07	NA	black	0	0.74588	0
MGH54_P15_C08	NA	black	0	0	0
MGH54_P15_C09	NA	black	0	0	0.46989
MGH54_P15_C10	NA	black	0	0	0.91991
MGH54_P15_C11	NA	black	0	0	0
MGH54_P15_C12	NA	black	0	0	0.24001
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	NA	black	0	0	0.52507
MGH54_P15_D04	NA	black	0	0	0.68257
MGH54_P15_D05	NA	black	0	0	0
MGH54_P15_D07	NA	black	0	0	0
MGH54_P15_D08	NA	black	0	0.34369	0
MGH54_P15_D09	NA	black	0	0	1.4849
MGH54_P15_D10	NA	black	0	0	0.20038
MGH54_P15_D11	NA	black	0	0	0.63041
MGH54_P15_D12	NA	black	0	0	0.48233
MGH54_P15_E01	NA	black	0	0	0
MGH54_P15_E02	-0.648443664545	red	1	2.7945	0.73466
MGH54_P15_E03	NA	black	0	0	0
MGH54_P15_E04	NA	black	0	0	0.39835
MGH54_P15_E05	NA	black	0	0	1.8082
MGH54_P15_E06	NA	black	0	0	0
MGH54_P15_E07	NA	black	0	0	0
MGH54_P15_E08	NA	black	0	0	1.3912
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	NA	black	0	0	2.5173
MGH54_P15_E11	NA	black	0	0.25701	0
MGH54_P15_E12	NA	black	0	0	0.46153
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	NA	black	0	0	0
MGH54_P15_F04	NA	black	0	0	0
MGH54_P15_F05	NA	black	0	0	0.83431
MGH54_P15_F06	NA	black	0	0	0.85997
MGH54_P15_F07	NA	black	0	0	0
MGH54_P15_F08	0.170457652965	green3	2	0.17632	0.66903
MGH54_P15_F09	NA	black	0	0	1.121
MGH54_P15_F10	NA	black	0	0.55974	0
MGH54_P15_F11	NA	black	0	0	0.46884
MGH54_P15_F12	NA	black	0	0	2.254
MGH54_P15_G03	NA	black	0	0	0.47405
MGH54_P15_G04	NA	black	0	0	0
MGH54_P15_G05	NA	black	0	0	1.6267
MGH54_P15_G06	-0.17981281056	green3	2	0.26063	1.2339
MGH54_P15_G07	NA	black	0	0	0
MGH54_P15_G08	NA	black	0	0	0.18903
MGH54_P15_G09	NA	black	0	0	2.5203
MGH54_P15_G10	NA	black	0	0	0.40163
MGH54_P15_G11	NA	black	0	0	2.3428
MGH54_P15_G12	NA	black	0	1.4087	0
MGH54_P15_H01	NA	black	0	0	0
MGH54_P15_H03	NA	black	0	0	0
MGH54_P15_H04	-0.382930542381	green3	2	0.21785	1.511
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	0	0.74157
MGH54_P15_H09	NA	black	0	0	0.22404
MGH54_P15_H10	NA	black	0	0.20914	0
MGH54_P15_H11	-0.238186320599	green3	2	5.5793	0.98185
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	0	0.59646
MGH54_P16_A02	NA	black	0	0	0.59837
MGH54_P16_A04	NA	black	0	0	0.58688
MGH54_P16_A05	-0.351941218508	green3	2	0.20539	1.4526
MGH54_P16_A06	1.25080386879	black	0	1.6452	2.0076
MGH54_P16_A07	NA	black	0	0	0
MGH54_P16_A08	NA	black	0	0	0.50589
MGH54_P16_A09	NA	black	0	0	0.37072
MGH54_P16_A10	NA	black	0	0	0
MGH54_P16_A11	NA	black	0	0	0.23389
MGH54_P16_A12	NA	black	0	0	0.62012
MGH54_P16_B01	1.43178933225	black	0	3.2133	1.4185
MGH54_P16_B02	-0.162054470623	green3	2	0.43082	1.3685
MGH54_P16_B03	NA	black	0	0	0
MGH54_P16_B04	NA	black	0	0	0
MGH54_P16_B05	NA	black	0	0	0
MGH54_P16_B06	NA	black	0	0	0
MGH54_P16_B07	NA	black	0	0	2.4281
MGH54_P16_B08	NA	black	0	0	0
MGH54_P16_B09	NA	black	0	3.7031	0
MGH54_P16_B10	NA	black	0	0	0
MGH54_P16_B11	NA	black	0	0	0
MGH54_P16_B12	NA	black	0	0	0.2762
MGH54_P16_C01	NA	black	0	0	0.48954
MGH54_P16_C02	NA	black	0	0	1.6821
MGH54_P16_C03	NA	black	0	0	1.8655
MGH54_P16_C04	NA	black	0	0	0
MGH54_P16_C05	-0.0958244717441	green3	2	0.21661	1.0766
MGH54_P16_C06	NA	black	0	0	3.7374
MGH54_P16_C07	NA	black	0	0	2.672
MGH54_P16_C08	NA	black	0	0	0
MGH54_P16_C09	NA	black	0	0	0.17249
MGH54_P16_C10	NA	black	0	0	0.58015
MGH54_P16_C11	NA	black	0	0	0
MGH54_P16_C12	NA	black	0	0	0.7476
MGH54_P16_D01	NA	black	0	0.42546	0
MGH54_P16_D02	NA	black	0	0	1.6026
MGH54_P16_D03	0.388106278291	green3	2	0.001442	0.48336
MGH54_P16_D04	-1.45575496059	black	0	0.25338	3.0611
MGH54_P16_D05	-0.324670261742	green3	2	0.22033	1.4276
MGH54_P16_D06	NA	black	0	0.33342	0
MGH54_P16_D07	NA	black	0	0	1.8691
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	-1.22718322258	red	1	0.20038	2.6072
MGH54_P16_D11	NA	black	0	0	0
MGH54_P16_D12	NA	black	0	0	0.2302
MGH54_P16_E01	NA	black	0	0	0
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	NA	black	0	0	0.30568
MGH54_P16_E04	NA	black	0	0	0.86076
MGH54_P16_E05	NA	black	0	0.43936	0
MGH54_P16_E06	0.209925838206	green3	2	0.20038	0.59264
MGH54_P16_E07	NA	black	0	0	0.27023
MGH54_P16_E08	NA	black	0	4.2016	0
MGH54_P16_E09	NA	black	0	0	0.74071
MGH54_P16_E10	NA	black	0	0	0.30918
MGH54_P16_E11	-0.381706132682	green3	2	0.24853	1.546
MGH54_P16_E12	NA	black	0	0	0.39287
MGH54_P16_F01	NA	black	0	0	0
MGH54_P16_F03	NA	black	0	0	3.1914
MGH54_P16_F04	NA	black	0	0	1.6494
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	0	0
MGH54_P16_F07	NA	black	0	0	1.6745
MGH54_P16_F08	NA	black	0	0	0.18142
MGH54_P16_F09	NA	black	0	0	0
MGH54_P16_F10	NA	black	0	0	3.5472
MGH54_P16_F11	NA	black	0	0	0.93206
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	0	0.57143
MGH54_P16_G03	NA	black	0	0	2.1855
MGH54_P16_G04	NA	black	0	0	2.4214
MGH54_P16_G05	NA	black	0	0	0
MGH54_P16_G06	-0.228288613616	green3	2	0.14926	1.237
MGH54_P16_G07	NA	black	0	0	0.61447
MGH54_P16_G08	NA	black	0	0	0.88049
MGH54_P16_G09	NA	black	0	0.12961	0
MGH54_P16_G10	NA	black	0	0	3.0922
MGH54_P16_G11	NA	black	0	0	0
MGH54_P16_G12	NA	black	0	0	0
MGH54_P16_H01	NA	black	0	0	2.5343
MGH54_P16_H02	NA	black	0	0	0
MGH54_P16_H03	NA	black	0	0	0.67536
MGH54_P16_H04	-1.1745201594	red	1	0.17505	2.4774
MGH54_P16_H05	NA	black	0	0	1.3374
MGH54_P16_H06	NA	black	0	0	0
MGH54_P16_H07	NA	black	0	0	0
MGH54_P16_H08	0.473058664487	green3	2	0.17249	0.19409
MGH54_P16_H09	-0.480502200666	green3	2	0.16221	1.5826
MGH54_P16_H10	NA	black	0	0	0.81803
MGH54_P16_H11	NA	black	0	0	0.19661
MGH54_P16_H12	NA	black	0	0	0
MGH54_P17_A01	NA	black	0	0	1.2786
MGH54_P17_A02	NA	black	0	0	0.41468
MGH54_P17_A03	NA	black	0	0.16864	0
MGH54_P17_A04	NA	black	0	0	0
MGH54_P17_A05	NA	black	0	0	0.49876
MGH54_P17_A06	NA	black	0	0	0.26784
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	NA	black	0	0.28924	0
MGH54_P17_A09	-0.333838093965	green3	2	0.49774	1.9982
MGH54_P17_A10	0.1796341371	green3	2	0.45838	0.2857
MGH54_P17_A11	-0.0593847535769	green3	2	0.24123	1.025
MGH54_P17_A12	NA	black	0	0.39067	0
MGH54_P17_B01	NA	black	0	0.57918	0
MGH54_P17_B02	NA	black	0	0	0.42008
MGH54_P17_B03	NA	black	0	0	0
MGH54_P17_B05	NA	black	0	0	0.40708
MGH54_P17_B06	NA	black	0	0	0.42761
MGH54_P17_B07	-2.12379812256	black	0	0.29866	4.0959
MGH54_P17_B08	NA	black	0	0	1.5524
MGH54_P17_B09	NA	black	0	0	0
MGH54_P17_B10	NA	black	0	0	1.1763
MGH54_P17_B11	NA	black	0	0	1.2491
MGH54_P17_B12	NA	black	0	0	0
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	0	0.51299
MGH54_P17_C04	NA	black	0	0	0.95308
MGH54_P17_C05	NA	black	0	0	0
MGH54_P17_C06	NA	black	0	0.43189	0
MGH54_P17_C07	NA	black	0	0	1.1486
MGH54_P17_C08	NA	black	0	2.9475	0
MGH54_P17_C09	6.53254581453	black	0	3.228	3.0342
MGH54_P17_C10	NA	black	0	0	1.6772
MGH54_P17_C11	NA	black	0	0	0.90535
MGH54_P17_C12	NA	black	0	0	1.6508
MGH54_P17_D01	NA	black	0	3.0234	0
MGH54_P17_D02	NA	black	0	0	0
MGH54_P17_D03	NA	black	0	0	0
MGH54_P17_D04	-0.317122365964	green3	2	0.29983	1.5069
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	0	0.76893
MGH54_P17_D07	0.181962021885	green3	2	0.28333	0.57821
MGH54_P17_D09	-1.26252870299	black	0	0.23143	2.7411
MGH54_P17_D10	NA	black	0	0	0.34483
MGH54_P17_D12	NA	black	0	0	0
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	NA	black	0	0	0.88596
MGH54_P17_E03	NA	black	0	0	0
MGH54_P17_E04	NA	black	0	0	0
MGH54_P17_E05	NA	black	0	0	2.764
MGH54_P17_E06	NA	black	0	0.54597	0
MGH54_P17_E07	NA	black	0	0	0.8953
MGH54_P17_E08	NA	black	0	0	1.5094
MGH54_P17_E09	NA	black	0	0	2.7538
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	NA	black	0	0	0
MGH54_P17_F03	NA	black	0	0	0.24732
MGH54_P17_F04	NA	black	0	0	0
MGH54_P17_F05	NA	black	0	0	0
MGH54_P17_F07	NA	black	0	0	0
MGH54_P17_F08	NA	black	0	0	1.0745
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0	3.6999
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	0	0
MGH54_P17_G01	NA	black	0	0	1.2648
MGH54_P17_G02	NA	black	0	3.7241	0
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	NA	black	0	0	0
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	NA	black	0	0	0
MGH54_P17_G07	-1.08664746037	red	1	3.939	0.73379
MGH54_P17_G08	NA	black	0	0	0
MGH54_P17_G09	-2.87208239907	black	0	0.27262	4.8304
MGH54_P17_G10	NA	black	0	0	0
MGH54_P17_G11	0.223466856106	green3	2	0.35502	0.39506
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	NA	black	0	0	0.31846
MGH54_P17_H02	NA	black	0	0.28096	0
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	NA	black	0	0	0
MGH54_P17_H07	NA	black	0	0	1.3663
MGH54_P17_H08	NA	black	0	0	4.7814
MGH54_P17_H09	-0.568363424403	green3	2	1.7706	0.55287
MGH54_P17_H10	NA	black	0	0.2228	0
MGH54_P17_H11	NA	black	0	0	0.59072
MGH54_P17_H12	NA	black	0	0	0
MGH54_P6_A01	0.032896659365	green3	2	0.42761	0.83431
MGH54_P6_A02	NA	black	0	0	0.77989
MGH54_P6_A03	NA	black	0	0	0
MGH54_P6_A04	0.0170999224513	green3	2	0.32308	0.8922
MGH54_P6_A05	0.0762893945658	green3	2	0.37518	0.74244
MGH54_P6_A06	NA	black	0	0	0.59264
MGH54_P6_A07	NA	black	0	0.37295	0
MGH54_P6_A08	NA	black	0	0	1.058
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	NA	black	0	0	2.0915
MGH54_P6_A11	-0.389609964373	green3	2	0.42008	1.8832
MGH54_P6_A12	NA	black	0	0	0
MGH54_P6_B01	NA	black	0	0	0.59646
MGH54_P6_B02	NA	black	0	0	0.81147
MGH54_P6_B03	NA	black	0	3.244	0
MGH54_P6_B04	NA	black	0	0.36849	0
MGH54_P6_B05	NA	black	0	3.2431	0
MGH54_P6_B06	NA	black	0	4.2144	0
MGH54_P6_B07	-0.426624639239	green3	2	0.27501	1.654
MGH54_P6_B08	-1.35561968443	black	0	3.5797	0.6248
MGH54_P6_B09	-0.0423886400082	green3	2	0.38515	1.0314
MGH54_P6_B10	NA	black	0	0.96421	0
MGH54_P6_B11	NA	black	0	0	1.2296
MGH54_P6_B12	NA	black	0	0	0.78743
MGH54_P6_C01	NA	black	0	0	0
MGH54_P6_C02	-0.709992947271	red	1	3.3327	0.774
MGH54_P6_C03	NA	black	0	0	0
MGH54_P6_C04	-0.318605944693	green3	2	0.48336	1.905
MGH54_P6_C06	NA	black	0	0	0.75873
MGH54_P6_C07	NA	black	0	0	1.8282
MGH54_P6_C08	NA	black	0	0	0
MGH54_P6_C09	NA	black	0	0	0.40708
MGH54_P6_C10	NA	black	0	0	0.38405
MGH54_P6_C11	NA	black	0	0	0.45101
MGH54_P6_C12	NA	black	0	0	0
MGH54_P6_D01	NA	black	0	0	1.4895
MGH54_P6_D02	NA	black	0	0	0.71194
MGH54_P6_D03	NA	black	0	0	0
MGH54_P6_D04	NA	black	0	0	0.32654
MGH54_P6_D05	-2.05180806085	black	0	0.14535	3.3767
MGH54_P6_D07	NA	black	0	0	0.95531
MGH54_P6_D08	-0.253059362076	green3	2	1.0942	0.47405
MGH54_P6_D09	NA	black	0	0	0
MGH54_P6_D10	NA	black	0	0	1.0942
MGH54_P6_D11	0.207632095769	green3	2	0.36849	0.41251
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	NA	black	0	0	0
MGH54_P6_E03	NA	black	0	0.085425	0
MGH54_P6_E04	NA	black	0	0	0.40163
MGH54_P6_E05	NA	black	0	0	0
MGH54_P6_E07	NA	black	0	0	1.3945
MGH54_P6_E08	NA	black	0	0	0.84398
MGH54_P6_E09	-0.0146616387331	green3	2	0.18903	0.94711
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	NA	black	0	0	0.70133
MGH54_P6_F01	-0.583336394148	green3	2	0.18777	1.7523
MGH54_P6_F02	NA	black	0	0.62854	0
MGH54_P6_F03	0.0666051911735	green3	2	0.38515	0.76129
MGH54_P6_F05	NA	black	0	0	0
MGH54_P6_F06	NA	black	0	0	1.6964
MGH54_P6_F07	NA	black	0	0	1.2066
MGH54_P6_F08	NA	black	0	0	0
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	0.0610605472837	green3	2	0.54201	0.60217
MGH54_P6_F11	NA	black	0	0	2.5286
MGH54_P6_F12	NA	black	0	0	1.9778
MGH54_P6_G01	NA	black	0	0	0.35727
MGH54_P6_G02	NA	black	0	0	0
MGH54_P6_G03	-0.185664613799	green3	2	1.1859	0.6581
