Cell_name	Zvalue	Color	Cluster	IFNAR1	STAT3
MGH36_P5_A06	-1.90325462844	red	1	0.48027	6.0685
MGH36_P5_A07	2.60000400783	red	1	4.9023	4.5582
MGH36_P5_A08	NA	black	0	0	4.5855
MGH36_P5_A09	-0.422735612455	red	1	0.41684	3.0762
MGH36_P5_B02	-0.197803886724	red	1	2.6206	1.6262
MGH36_P5_B03	1.19993462089	red	1	0.3115	0.08134
MGH36_P5_B04	NA	black	0	0	4.4369
MGH36_P5_B05	2.16095536128	red	1	3.803	5.2152
MGH36_P5_B06	1.09956317157	green3	2	3.7815	3.785
MGH36_P5_B07	-1.42378932082	red	1	0.37962	4.9202
MGH36_P5_B08	0.777344728999	red	1	2.9637	4.096
MGH36_P5_B09	0.24199143156	red	1	3.5141	2.6624
MGH36_P5_B10	0.342747925103	red	1	0.056584	1.7294
MGH36_P5_B11	-0.367939862784	red	1	2.2684	0.18903
MGH36_P5_C01	NA	black	0	0.5008	0
MGH36_P5_C02	NA	black	0	0	0
MGH36_P5_C03	0.786883722643	red	1	0.46362	0.67265
MGH36_P5_C04	-1.57542207917	red	1	0.32539	5.0947
MGH36_P5_C05	0.0913154397744	red	1	3.2112	2.4539
MGH36_P5_C06	1.30688248036	red	1	0.2228	0.020058
MGH36_P5_C09	-1.67000210412	red	1	4.0155	0.26303
MGH36_P5_C11	-0.231725004878	red	1	0.097611	2.6222
MGH36_P5_C12	0.190237411833	red	1	0.1865	1.9419
MGH36_P5_D01	-1.02060586855	red	1	3.3482	0.51299
MGH36_P5_D02	-0.21042065215	red	1	0.19156	2.6086
MGH36_P5_D03	-0.442311737209	red	1	3.5967	1.6196
MGH36_P5_D04	-0.108223004637	red	1	1.9279	0.10969
MGH36_P5_D06	0.192574043167	red	1	0.28451	1.918
MGH36_P5_D07	1.1546789627	green3	2	0.23634	0.26544
MGH36_P5_D08	-0.368220913661	red	1	2.2446	0.079975
MGH36_P5_D09	1.25269769873	red	1	0.12961	0.23389
MGH36_P5_D11	NA	black	0	0.14143	0
MGH36_P5_D12	0.0648948849502	red	1	2.1548	2.774
MGH36_P5_E01	1.13513217305	green3	2	3.5357	4.0545
MGH36_P5_E02	-0.343737152447	red	1	3.0167	1.518
MGH36_P5_E03	-0.812636368158	red	1	2.7879	0.079975
MGH36_P5_E05	-1.50674736682	red	1	3.7783	0.24123
MGH36_P5_E07	-1.06567200417	red	1	3.3167	0.39726
MGH36_P5_E08	-1.16605062358	red	1	0.14143	4.1319
MGH36_P5_E09	-2.16516515501	red	1	0.096262	5.6317
MGH36_P5_E10	-0.758203572072	red	1	0.29278	3.601
MGH36_P5_E11	0.332963032339	red	1	1.2945	0.4782
MGH36_P5_F02	-0.987950534847	red	1	0.17505	3.8797
MGH36_P5_F04	0.18943708473	red	1	2.6381	2.8887
MGH36_P5_F05	-1.65804105006	red	1	3.8406	0.10568
MGH36_P5_F06	-1.8623700638	red	1	0.31267	5.5777
MGH36_P5_F07	0.299423352722	red	1	0.33342	1.7111
MGH36_P5_F08	-1.50386067751	red	1	0.035624	4.5279
MGH36_P5_F09	0.947975603836	red	1	0.39726	0.43616
MGH36_P5_F10	-0.00903379010963	red	1	3.1562	2.2609
MGH36_P5_F11	NA	black	0	0.39944	0
MGH36_P5_G01	NA	black	0	0.26664	0
MGH36_P5_G02	-0.8180147323	red	1	0.052416	3.5078
MGH36_P5_G04	2.40130469333	red	1	4.3172	4.8722
MGH36_P5_G06	2.01438811351	red	1	3.8102	5.0048
MGH36_P5_G07	1.16285444835	green3	2	0.29866	0.16736
MGH36_P5_G08	-1.44426108203	red	1	0.32423	4.8586
MGH36_P5_G09	2.40155413107	red	1	4.6785	4.5471
MGH36_P5_G10	-0.693202106346	red	1	0.33342	3.5203
MGH36_P5_G11	-2.24579513556	red	1	0.24853	6.0916
MGH36_P5_H02	-0.72985084021	red	1	0.26544	3.5281
MGH36_P5_H03	1.2169496478	red	1	0.074505	0.35502
MGH36_P5_H05	-0.405135800509	red	1	2.3202	0.20414
MGH36_P5_H06	0.779445961653	red	1	0.3505	0.81065
MGH36_P5_H07	1.3282393219	red	1	0.11503	0.12961
MGH36_P5_H09	0.501639410194	red	1	1.0895	0.35163
MGH36_P10_A02	0.193642585576	red	1	2.8707	2.7664
MGH36_P10_A04	-0.833846001493	red	1	3.18	0.65901
MGH36_P10_A05	-0.168468283807	red	1	2.5668	1.683
MGH36_P10_A06	0.0355510915886	red	1	3.9819	2.3285
MGH36_P10_A07	-0.100292594175	red	1	0.68885	2.5031
MGH36_P10_A09	0.217266263619	red	1	0.88362	1.6267
MGH36_P10_A11	NA	black	0	0	1.4399
MGH36_P10_A12	0.149881940741	red	1	2.8635	2.6581
MGH36_P10_B01	-1.43228722481	red	1	0.19409	4.6313
MGH36_P10_B03	NA	black	0	0	3.553
MGH36_P10_B05	0.352494138207	red	1	2.9207	3.1298
MGH36_P10_B07	0.0629733601066	red	1	3.6753	2.373
MGH36_P10_B08	-0.136190547069	red	1	0.11103	2.4738
MGH36_P10_B10	NA	black	0	2.3746	0
MGH36_P10_B11	0.382500530871	red	1	2.596	3.586
MGH36_P10_C01	0.340756835836	red	1	0.53506	1.537
MGH36_P10_C03	1.08008453328	green3	2	3.599	3.9084
MGH36_P10_C04	-0.663063378373	red	1	2.7375	0.38515
MGH36_P10_C06	0.44847280326	red	1	2.4926	4.0514
MGH36_P10_C07	NA	black	0	3.7547	0
MGH36_P10_C08	0.688271746802	red	1	2.9088	3.9669
MGH36_P10_C09	1.81737963115	red	1	4.0178	4.5054
MGH36_P10_C10	1.35406967355	red	1	0.066261	0.14926
MGH36_P10_C12	NA	black	0	3.5594	0
MGH36_P10_D01	NA	black	0	0	0
MGH36_P10_D02	NA	black	0	0	3.5937
MGH36_P10_D03	0.878397646148	red	1	3.3467	3.82
MGH36_P10_D04	0.218700952244	red	1	1.2491	1.1966
MGH36_P10_D05	-2.46193166487	red	1	4.92	0.17249
MGH36_P10_D07	-0.646320631109	red	1	0.094912	3.2708
MGH36_P10_D09	-1.74334116348	red	1	0.34028	5.4252
MGH36_P10_D10	NA	black	0	0	3.3111
MGH36_P10_D11	-1.2949392377	red	1	3.4311	0.15445
MGH36_P10_D12	NA	black	0	2.2029	0
MGH36_P10_E02	-0.214037777803	red	1	0.17505	2.6109
MGH36_P10_E03	NA	black	0	2.9957	0
MGH36_P10_E04	NA	black	0	0.47405	0
MGH36_P10_E05	0.296262742223	red	1	2.2418	4.137
MGH36_P10_E07	1.28526446048	red	1	0.088142	0.23143
MGH36_P10_E10	-1.30595753685	red	1	0.14274	4.357
MGH36_P10_E11	1.05718822456	green3	2	3.3811	4.0948
MGH36_P10_E12	0.220029280249	red	1	0.079975	1.9142
MGH36_P10_F02	-0.668922421738	red	1	0.25701	3.4162
MGH36_P10_F03	0.724824293497	red	1	3.1908	3.6927
MGH36_P10_F05	NA	black	0	0	4.1758
MGH36_P10_F06	-0.692151728685	red	1	1.1137	4.9047
MGH36_P10_F08	NA	black	0	0	4.3518
MGH36_P10_F09	-1.026039976	red	1	0.38957	4.1952
MGH36_P10_F10	NA	black	0	0	0.19156
MGH36_P10_F11	0.109330270607	red	1	2.8838	2.5497
MGH36_P10_F12	0.412012354079	red	1	3.0925	3.1416
MGH36_P10_G01	NA	black	0	0	4.6419
MGH36_P10_G02	0.359752872437	red	1	0.17632	1.6631
MGH36_P10_G03	NA	black	0	2.3967	0
MGH36_P10_G05	0.807007982898	red	1	4.3568	3.1391
MGH36_P10_G06	1.29654252635	red	1	0.19156	0.08134
MGH36_P10_G07	0.235005555089	red	1	2.5998	3.0738
MGH36_P10_G08	NA	black	0	0.19535	0
MGH36_P10_G09	0.0303020406105	red	1	0.27262	2.2057
MGH36_P10_G10	-0.776084488235	red	1	0.084064	3.4658
MGH36_P10_G11	1.18770966222	red	1	0.29631	0.12565
MGH36_P10_H01	NA	black	0	0	0
MGH36_P10_H03	0.343600380684	red	1	1.3173	0.32998
MGH36_P10_H04	NA	black	0	0	4.2649
MGH36_P10_H05	0.00195173413524	red	1	1.0573	2.2573
MGH36_P10_H06	NA	black	0	0	0
MGH36_P10_H09	0.137202260417	red	1	2.4244	2.872
MGH36_P10_H11	0.441281912274	red	1	2.3821	4.3687
MGH36_P10_H12	-0.64905601835	red	1	0.79826	3.9808
MGH36_P8_A01	NA	black	0	0	1.9664
MGH36_P8_A03	-0.412695989467	red	1	1.4515	5.2735
MGH36_P8_A04	0.0986283870107	red	1	1.2875	1.7506
MGH36_P8_A06	-0.397333087745	red	1	0.62106	3.1601
MGH36_P8_A07	0.00419454936408	red	1	1.9471	2.3499
MGH36_P8_A08	0.200210882517	red	1	2.3468	3.2759
MGH36_P8_A09	NA	black	0	3.0266	0
MGH36_P8_A11	0.0786178609898	red	1	2.8111	2.4867
MGH36_P8_A12	NA	black	0	0	2.7958
MGH36_P8_B01	-0.054972269234	red	1	2.319	1.9866
MGH36_P8_B02	NA	black	0	0	4.0249
MGH36_P8_B03	NA	black	0	3.2002	0
MGH36_P8_B04	NA	black	0	0	2.2525
MGH36_P8_B05	NA	black	0	0	2.7596
MGH36_P8_B08	NA	black	0	0.094912	0
MGH36_P8_B09	0.259246379477	red	1	2.8738	2.9309
MGH36_P8_B10	2.98757255507	red	1	4.4508	5.3446
MGH36_P8_B11	-1.81769831715	red	1	0.18523	5.248
MGH36_P8_B12	NA	black	0	0	3.7324
MGH36_P8_C01	0.117374937048	red	1	1.4076	1.4636
MGH36_P8_C02	NA	black	0	2.5941	0
MGH36_P8_C03	NA	black	0	0	3.4382
MGH36_P8_C05	0.198634681496	red	1	2.4836	3.0656
MGH36_P8_C06	NA	black	0	2.8288	0
MGH36_P8_C09	NA	black	0	0	2.5888
MGH36_P8_C10	-0.213288332149	red	1	0.55189	2.7176
MGH36_P8_C12	0.551859439326	red	1	2.862	3.6901
MGH36_P8_D01	-0.156631548321	red	1	0.26903	2.5328
MGH36_P8_D03	NA	black	0	0	4.038
MGH36_P8_D04	0.0488493285288	red	1	2.059	2.7933
MGH36_P8_D05	0.700671253329	red	1	2.6517	4.5316
MGH36_P8_D07	0.00574143207483	red	1	1.8323	2.9071
MGH36_P8_D08	0.142557469224	red	1	2.1114	3.5494
MGH36_P8_D09	-1.0034745841	red	1	0.39287	4.1573
MGH36_P8_D10	NA	black	0	0.49672	0
MGH36_P8_D11	NA	black	0	0	2.9193
MGH36_P8_D12	NA	black	0	0.71984	0
MGH36_P8_E01	-0.677139938774	red	1	0.87657	4.2031
MGH36_P8_E02	NA	black	0	0	5.0459
MGH36_P8_E03	-0.200986795263	red	1	1.0552	2.9815
MGH36_P8_E04	NA	black	0	0.17249	0
MGH36_P8_E05	0.191643849302	red	1	2.1792	3.6757
MGH36_P8_E06	NA	black	0	0	3.8328
MGH36_P8_E08	0.139007243875	red	1	2.0996	3.569
MGH36_P8_E10	0.379829674752	red	1	0.22157	1.6121
MGH36_P8_F02	1.65666154079	red	1	3.9465	4.3755
MGH36_P8_F04	-0.0280809632502	red	1	1.5671	2.5833
MGH36_P8_F05	-0.398978370509	red	1	2.8424	1.2485
MGH36_P8_F07	1.61132375605	red	1	3.6447	4.6537
MGH36_P8_F09	-0.163160034222	red	1	0.6663	2.6462
MGH36_P8_G01	NA	black	0	0.14143	0
MGH36_P8_G02	-0.528620811878	red	1	0.17887	3.1299
MGH36_P8_G03	-1.35152254741	red	1	0.21785	4.5316
MGH36_P8_G04	0.367752342692	red	1	3.4907	2.8687
MGH36_P8_G05	-0.906799536601	red	1	4.3265	1.3219
MGH36_P8_G06	-0.538881888226	red	1	1.1789	4.5367
MGH36_P8_G07	NA	black	0	1.9305	0
MGH36_P8_G08	2.89696125233	red	1	4.0761	5.7451
MGH36_P8_G09	NA	black	0	0	0.85917
MGH36_P8_G10	-1.09869109252	red	1	0.11636	3.9981
MGH36_P8_G12	-0.122226016647	red	1	1.517	3.3864
MGH36_P8_H01	NA	black	0	1.0264	0
MGH36_P8_H03	NA	black	0	0	2.7521
MGH36_P8_H04	0.75338587318	red	1	2.7042	4.5586
MGH36_P8_H06	-0.182442145768	red	1	1.2624	3.1622
MGH36_P8_H07	-0.0579453782804	red	1	3.4009	2.183
MGH36_P8_H09	NA	black	0	2.5343	0
MGH36_P8_H10	NA	black	0	0.53506	0
MGH36_P8_H11	-1.00989299398	red	1	3.0783	0.16479
MGH36_P9_A01	0.375516486525	red	1	2.5442	3.6534
MGH36_P9_A02	-1.65265000872	red	1	0.38184	5.3482
MGH36_P9_A03	-0.0323385532063	red	1	1.6154	2.7216
MGH36_P9_A05	NA	black	0	0.9092	0
MGH36_P9_A06	NA	black	0	0	4.3364
MGH36_P9_A07	NA	black	0	2.2357	0
MGH36_P9_A09	NA	black	0	0	2.6152
MGH36_P9_A10	NA	black	0	0.13225	0
MGH36_P9_A11	-1.23455108777	red	1	3.5259	0.36401
MGH36_P9_A12	-0.0832040486562	red	1	3.0192	2.0939
MGH36_P9_B01	-0.0655258929617	red	1	0.91686	2.4615
MGH36_P9_B04	NA	black	0	0	0
MGH36_P9_B06	NA	black	0	0	2.7897
MGH36_P9_B07	0.188098303777	red	1	2.4571	3.054
MGH36_P9_B08	1.07242009043	green3	2	0.15056	0.50487
MGH36_P9_B09	0.0390777741295	red	1	2.0007	2.8148
MGH36_P9_B10	0.000333416899581	red	1	1.7941	0.36065
MGH36_P9_B11	0.311620447234	red	1	2.8472	3.0836
MGH36_P9_B12	NA	black	0	1.9176	0
MGH36_P9_C01	NA	black	0	0	4.3459
MGH36_P9_C02	0.899960881791	red	1	3.3516	3.853
MGH36_P9_C03	NA	black	0	0	4.2405
MGH36_P9_C05	0.173984061965	red	1	2.5385	2.9149
MGH36_P9_C07	NA	black	0	0.73205	0
MGH36_P9_C08	0.57418729361	red	1	3.1969	3.3927
MGH36_P9_C09	NA	black	0	0	2.1447
MGH36_P9_C11	-0.164266752378	red	1	1.257	3.0657
MGH36_P9_C12	NA	black	0	2.6643	0
MGH36_P9_D05	0.0151580065024	red	1	1.8576	3.1112
MGH36_P9_D07	-0.98982057059	red	1	0.27858	3.9924
MGH36_P9_D08	NA	black	0	0	0.43403
MGH36_P9_D09	NA	black	0	0	0
MGH36_P9_D10	-0.706335126825	red	1	0.63506	3.8732
MGH36_P9_D11	0.816627200914	red	1	3.1512	3.9201
MGH36_P9_E01	NA	black	0	0	2.2299
MGH36_P9_E02	-0.146647615638	red	1	2.0642	0.7966
MGH36_P9_E03	NA	black	0	0	0.12168
MGH36_P9_E04	0.127133867825	red	1	1.5651	0.79327
MGH36_P9_E05	1.07867572202	green3	2	0.27381	0.35163
MGH36_P9_E06	0.637767812903	red	1	0.71984	0.66903
MGH36_P9_E07	0.0322207247574	red	1	1.3556	2.0731
MGH36_P9_E08	0.120780252709	red	1	2.1454	3.2394
MGH36_P9_E10	1.00143156967	red	1	0.42868	0.28806
MGH36_P9_E11	-0.628160959409	red	1	0.28214	3.3639
MGH36_P9_E12	-0.656451932588	red	1	0.19787	3.3528
MGH36_P9_F02	2.00201558639	red	1	3.5254	5.4421
MGH36_P9_F03	0.280919411194	red	1	3.5256	2.7209
MGH36_P9_F04	-0.0680066695295	red	1	0.29631	2.3802
MGH36_P9_F08	-0.224021477304	red	1	0.81721	2.8705
MGH36_P9_F09	-0.948370150084	red	1	0.88675	4.9982
MGH36_P9_F10	-0.318512444887	red	1	1.3317	4.0412
MGH36_P9_F11	-1.06617908215	red	1	3.3379	0.42223
MGH36_P9_F12	NA	black	0	0	0
MGH36_P9_G03	-0.608287292278	red	1	0.14535	3.2405
MGH36_P9_G04	NA	black	0	2.2333	0
MGH36_P9_G05	-0.642655714645	red	1	3.3407	1.1596
MGH36_P9_G06	0.326021102335	red	1	1.1382	0.93584
MGH36_P9_G07	NA	black	0	0	0.31034
MGH36_P9_G08	0.119499348711	red	1	2.2507	2.9991
MGH36_P9_G09	NA	black	0	0	0
MGH36_P9_G10	-0.368052087893	red	1	0.13488	2.8494
MGH36_P9_G11	-0.563449989967	red	1	0.22033	3.2116
MGH36_P9_H01	NA	black	0	0	3.8364
MGH36_P9_H02	NA	black	0	3.7309	0
MGH36_P9_H03	-0.518622265303	red	1	0.53406	3.353
MGH36_P9_H04	-0.193166660918	red	1	0.53506	2.669
MGH36_P9_H06	0.0376163134799	red	1	0.42116	2.1868
MGH36_P9_H07	-0.0811894572702	red	1	3.2711	2.1309
MGH36_P9_H08	-1.01599160384	red	1	3.2802	0.44042
MGH36_P9_H10	-0.0403343729543	red	1	3.1674	2.1994
MGH36_P9_H11	0.432411854678	red	1	1.0314	0.74502
MGH36_P9_H12	NA	black	0	0	3.9986
MGH36_P2_A01	-0.512245975492	red	1	3.838	1.6074
MGH36_P2_A03	1.26202996211	red	1	0.15445	0.18777
MGH36_P2_A04	1.32777225934	red	1	0.16607	0.063503
MGH36_P2_A05	-0.00115892706905	red	1	1.7596	2.3377
MGH36_P2_A06	-1.69645660149	red	1	0.20539	5.0849
MGH36_P2_A07	-0.158943758924	red	1	1.6799	5.3022
MGH36_P2_A08	NA	black	0	0	2.2485
MGH36_P2_A11	0.0155241246168	red	1	1.6754	1.9415
MGH36_P2_B03	-0.972156827185	red	1	0.18523	3.8639
MGH36_P2_B04	-0.49295142576	red	1	0.082703	3.0254
MGH36_P2_B05	1.83506354214	red	1	4.0789	4.4667
MGH36_P2_B06	-0.0120961600584	red	1	1.0868	2.3098
MGH36_P2_B07	1.23435843059	red	1	0.062122	0.34142
MGH36_P2_B08	0.163970894143	red	1	2.2777	3.2146
MGH36_P2_B09	0.453497965638	red	1	3.0093	3.2945
MGH36_P2_B10	0.411476411388	red	1	1.1447	0.5656
MGH36_P2_B11	0.487185060193	red	1	2.9749	3.4026
MGH36_P2_B12	0.909761035112	red	1	0.21661	0.71017
MGH36_P2_C02	1.34521175178	red	1	3.3982	4.5682
MGH36_P2_C03	0.217959796084	red	1	2.481	3.1465
MGH36_P2_C04	-0.4745787501	red	1	0.090853	3.0004
MGH36_P2_C07	0.588845159928	red	1	2.8227	3.8445
MGH36_P2_C08	1.14159776168	green3	2	0.19787	0.33571
MGH36_P2_C09	-0.0370466122766	red	1	1.4818	2.5741
MGH36_P2_C10	-0.50909193646	red	1	0.17505	3.0958
MGH36_P2_C11	-1.44799343993	red	1	3.7786	0.32077
MGH36_P2_C12	-1.32962323084	red	1	3.4441	0.11503
MGH36_P2_D01	-1.35410422759	red	1	0.10165	4.3818
MGH36_P2_D02	0.180307741047	red	1	2.0864	4.052
MGH36_P2_D04	NA	black	0	0	1.3516
MGH36_P2_D05	1.30983488848	red	1	0.042644	0.2461
MGH36_P2_D06	-1.44942168686	red	1	0.36849	4.947
MGH36_P2_D07	1.23995258451	red	1	0.23879	0.1137
MGH36_P2_D08	-0.830681203214	red	1	2.8693	0.20038
MGH36_P2_D09	-0.093320198222	red	1	2.4284	1.873
MGH36_P2_D10	-1.90913071278	red	1	4.2243	0.17377
MGH36_P2_D11	0.428286358387	red	1	2.3986	4.2473
MGH36_P2_E01	0.306943995975	red	1	1.3115	0.56169
MGH36_P2_E02	-1.40203441815	red	1	0.29748	4.739
MGH36_P2_E03	-1.31640834087	red	1	3.3629	0.025738
MGH36_P2_E04	-0.157285866766	red	1	1.6346	4.5867
MGH36_P2_E06	-1.97703468849	red	1	0.10568	5.3578
MGH36_P2_E07	0.463290435694	red	1	3.1763	3.1903
MGH36_P2_E08	-1.5126277645	red	1	3.6219	0.05797
MGH36_P2_E09	-0.561852100026	red	1	0.041243	3.1117
MGH36_P2_E10	1.20626925051	red	1	0.26903	0.13093
MGH36_P2_F02	-1.35206041434	red	1	3.4615	0.10165
MGH36_P2_F03	-1.82444221557	red	1	0.10568	5.1204
MGH36_P2_F04	0.384977603299	red	1	1.2497	0.36625
MGH36_P2_F06	0.773114423287	red	1	0.15704	0.99132
MGH36_P2_F07	1.34559948204	red	1	0.090853	0.13225
MGH36_P2_F08	0.764743433748	red	1	0.8488	0.085425
MGH36_P2_F10	0.886919666171	red	1	0.24245	0.72421
MGH36_P2_F11	1.25022789374	red	1	0.27977	0.037031
MGH36_P2_F12	-0.892621573924	red	1	0.17121	3.7205
MGH36_P2_G01	NA	black	0	0.13093	0
MGH36_P2_G02	1.31444543669	red	1	0.092207	0.18015
MGH36_P2_G03	1.27419341274	red	1	0.10702	0.22651
MGH36_P2_G04	1.06882256989	green3	2	0.19661	0.46048
MGH36_P2_G05	1.33296521029	red	1	0.12565	0.10836
MGH36_P2_G07	-0.13922333806	red	1	1.9627	0.064883
MGH36_P2_G08	1.2634199213	red	1	0.27143	0.025738
MGH36_P2_G09	-0.510143656188	red	1	2.4306	0.12168
MGH36_P2_G11	1.30087379476	red	1	0.11503	0.17377
MGH36_P2_G12	1.20615923432	red	1	0.21785	0.20038
MGH36_P2_H01	1.15560378186	green3	2	0.2916	0.1903
MGH36_P2_H02	NA	black	0	2.9351	0
MGH36_P2_H03	0.170099035315	red	1	1.1223	1.5912
MGH36_P2_H04	-0.762091140567	red	1	2.7527	0.14012
MGH36_P2_H05	1.20650559692	red	1	0.073135	0.37295
MGH36_P2_H06	-0.668700732378	red	1	2.6681	0.21909
MGH36_P2_H07	1.06109114612	green3	2	0.27381	0.38294
MGH36_P2_H10	1.28042299795	red	1	0.18777	0.1137
MGH53_P5_A02	NA	black	0	0	0
MGH53_P5_A03	NA	black	0	5.3177	0
MGH53_P5_A04	0.18519881873	red	1	0.45101	1.8918
MGH53_P5_A06	NA	black	0	1.6093	0
MGH53_P5_A07	0.0452608549387	red	1	0.87421	2.1322
MGH53_P5_A08	0.0330047215761	red	1	3.9532	2.3257
MGH53_P5_A09	-1.172803355	red	1	3.6131	0.54696
MGH53_P5_A11	0.201001830119	red	1	1.4797	0.5568
MGH53_P5_B01	NA	black	0	0.26424	0
MGH53_P5_B03	NA	black	0	0	0
MGH53_P5_B04	NA	black	0	0	0
MGH53_P5_B05	-1.69956980636	red	1	0.30918	5.2834
MGH53_P5_B06	NA	black	0	0	0
MGH53_P5_B07	NA	black	0	0	0.24732
MGH53_P5_B08	NA	black	0	4.6914	0
MGH53_P5_B09	-0.48665408056	red	1	0.49978	3.259
MGH53_P5_B10	NA	black	0	0	0
MGH53_P5_B11	NA	black	0	0	0
MGH53_P5_B12	NA	black	0	3.0011	0
MGH53_P5_C01	NA	black	0	0	6.0762
MGH53_P5_C02	NA	black	0	0	0
MGH53_P5_C03	0.820372501269	red	1	3.487	3.5978
MGH53_P5_C04	-1.32873153287	red	1	0.44042	4.8531
MGH53_P5_C05	NA	black	0	0	3.2991
MGH53_P5_C06	NA	black	0	0	0
