Cell_name	Zvalue	Color	Cluster	CIITA	USF1
MGH53_P6_G06	NA	black	0	0	0
MGH53_P6_G07	NA	black	0	0	0
MGH53_P6_G08	NA	black	0	0	6.4483
MGH53_P6_G09	NA	black	0	0	0
MGH53_P6_G10	NA	black	0	0	2.3499
MGH53_P6_G11	NA	black	0	0	0
MGH53_P6_H01	NA	black	0	0	5.8955
MGH53_P6_H02	NA	black	0	0	0
MGH53_P6_H03	NA	black	0	0	4.3718
MGH53_P6_H04	-0.130812659092	red	1	0.2857	6.1004
MGH53_P6_H05	NA	black	0	0.088142	0
MGH53_P6_H07	NA	black	0	0.35952	0
MGH53_P6_H09	NA	black	0	0	0
MGH53_P6_H10	NA	black	0	0.47197	0
MGH53_P6_H11	NA	black	0	0	0
MGH53_P7_A01	NA	black	0	0	0
MGH53_P7_A02	NA	black	0	0	6.9154
MGH53_P7_A03	-0.124195201032	red	1	0.29396	6.3276
MGH53_P7_A04	-0.411452650479	red	1	0.17377	6.1866
MGH53_P7_A05	NA	black	0	0	5.4344
MGH53_P7_A06	NA	black	0	0	0
MGH53_P7_A07	NA	black	0	0.13881	0
MGH53_P7_A09	NA	black	0	0	0
MGH53_P7_A11	NA	black	0	0.17121	0
MGH53_P7_A12	NA	black	0	0.32308	0
MGH53_P7_B01	NA	black	0	0	0
MGH53_P7_B02	NA	black	0	0	5.4468
MGH53_P7_B03	NA	black	0	0.19912	0
MGH53_P7_B04	NA	black	0	0	0
MGH53_P7_B05	-0.109025816149	red	1	0.15704	4.4978
MGH53_P7_B06	NA	black	0	0	5.5243
MGH53_P7_B07	NA	black	0	0.29396	0
MGH53_P7_B08	NA	black	0	0	0
MGH53_P7_B10	NA	black	0	0	0
MGH53_P7_B11	-0.124677295193	red	1	0.21164	4.8433
MGH53_P7_B12	0.952220318056	black	0	0.094912	0.24853
MGH53_P7_C01	NA	black	0	0	0
MGH53_P7_C02	NA	black	0	0	0
MGH53_P7_C03	NA	black	0	0	0
MGH53_P7_C04	NA	black	0	0	0
MGH53_P7_C05	NA	black	0	0.049631	0
MGH53_P7_C06	NA	black	0	0.21909	0
MGH53_P7_C07	0.312388742348	green3	2	0.14012	2.4852
MGH53_P7_C09	NA	black	0	0	5.6564
MGH53_P7_C11	NA	black	0	0	0
MGH53_P7_C12	NA	black	0	0	5.587
MGH53_P7_D01	NA	black	0	0	0
MGH53_P7_D02	NA	black	0	0	0
MGH53_P7_D03	NA	black	0	0.78325	0
MGH53_P7_D04	NA	black	0	0	0
MGH53_P7_D05	NA	black	0	0	0
MGH53_P7_D06	NA	black	0	0.28451	0
MGH53_P7_D07	NA	black	0	0	2.8113
MGH53_P7_D10	NA	black	0	0.30451	0
MGH53_P7_D11	NA	black	0	0	6.7984
MGH53_P7_D12	NA	black	0	0	4.2167
MGH53_P7_E01	NA	black	0	0	0
MGH53_P7_E02	NA	black	0	0	0
MGH53_P7_E03	NA	black	0	0	4.7074
MGH53_P7_E04	NA	black	0	0	0
MGH53_P7_E05	NA	black	0	0	0
MGH53_P7_E06	NA	black	0	0	0
MGH53_P7_E07	NA	black	0	0	0.62012
MGH53_P7_E08	-0.481996982908	red	1	0.13881	6.1184
MGH53_P7_E09	NA	black	0	0	0
MGH53_P7_E10	NA	black	0	0.15056	0
MGH53_P7_E11	NA	black	0	0.18015	0
MGH53_P7_E12	NA	black	0	0	0
MGH53_P7_F01	NA	black	0	0	5.8263
MGH53_P7_F02	NA	black	0	0	4.3583
MGH53_P7_F04	-0.0224077524345	red	1	0.28688	4.3528
MGH53_P7_F05	NA	black	0	0	4.646
MGH53_P7_F06	NA	black	0	0	6.026
MGH53_P7_F08	NA	black	0	0	0
MGH53_P7_F09	NA	black	0	0	3.7697
MGH53_P7_F10	NA	black	0	0	0
MGH53_P7_F11	NA	black	0	0	0
MGH53_P7_F12	NA	black	0	0	0
MGH53_P7_G01	NA	black	0	0	0
MGH53_P7_G03	0.482981803639	blue	3	0.49467	6.851
MGH53_P7_G04	NA	black	0	0	0.39177
MGH53_P7_G05	NA	black	0	0	0
MGH53_P7_G06	-0.316055857279	red	1	0.12565	5.2935
MGH53_P7_G07	NA	black	0	0	0
MGH53_P7_G08	NA	black	0	0	0
MGH53_P7_G09	NA	black	0	0	6.0515
MGH53_P7_G10	-0.349269411775	red	1	0.15704	5.6841
MGH53_P7_G11	NA	black	0	0	0
MGH53_P7_G12	NA	black	0	0	0
MGH53_P7_H01	NA	black	0	0	0
MGH53_P7_H02	NA	black	0	0	0
MGH53_P7_H03	NA	black	0	0.29042	0
MGH53_P7_H04	NA	black	0	0.123	0
MGH53_P7_H05	NA	black	0	0	0
MGH53_P7_H06	NA	black	0	0	7.4257
MGH53_P7_H07	NA	black	0	0	0
MGH53_P7_H08	NA	black	0	0	0
MGH53_P7_H10	-0.512925712276	red	1	0.10568	5.9349
MGH53_P7_H11	NA	black	0	0	5.2259
MGH53_P7_H12	NA	black	0	0	1.1493
MGH53_P8_A01	NA	black	0	0.51803	0
MGH53_P8_A02	NA	black	0	0	5.0726
MGH53_P8_A03	NA	black	0	0	0
MGH53_P8_A04	NA	black	0	0	5.624
MGH53_P8_A05	NA	black	0	0	0
MGH53_P8_A06	NA	black	0	0	0
MGH53_P8_A07	NA	black	0	0	0
MGH53_P8_A08	NA	black	0	0	0
MGH53_P8_A09	NA	black	0	0.31615	0
MGH53_P8_A10	NA	black	0	0.17632	0
MGH53_P8_A11	NA	black	0	0	6.5752
MGH53_P8_A12	NA	black	0	0	5.4805
MGH53_P8_B03	NA	black	0	0	0
MGH53_P8_B04	NA	black	0	0.20664	0
MGH53_P8_B08	NA	black	0	0	0
MGH53_P8_B09	NA	black	0	0	3.8662
MGH53_P8_B10	NA	black	0	0	4.5333
MGH53_P8_B11	0.980441957582	black	0	0.07861	0.39067
MGH53_P8_B12	NA	black	0	0.19787	0
MGH53_P8_C01	NA	black	0	0	3.4631
MGH53_P8_C02	NA	black	0	0	0
MGH53_P8_C03	NA	black	0	0.18015	0
MGH53_P8_C04	NA	black	0	0	0
MGH53_P8_C08	NA	black	0	0	0
MGH53_P8_C09	NA	black	0	0.15445	0
MGH53_P8_C10	NA	black	0	0.17121	0
MGH53_P8_C11	NA	black	0	0	4.4002
MGH53_P8_C12	NA	black	0	0	0
MGH53_P8_D01	NA	black	0	0	0
MGH53_P8_D02	NA	black	0	0.22404	0
MGH53_P8_D03	NA	black	0	0	0
MGH53_P8_D04	NA	black	0	0	4.2699
MGH53_P8_D05	NA	black	0	0	0
MGH53_P8_D06	NA	black	0	0	0
MGH53_P8_D07	NA	black	0	0	0
MGH53_P8_D08	NA	black	0	0	0
MGH53_P8_D09	NA	black	0	0	0
MGH53_P8_D10	NA	black	0	0	0.72159
MGH53_P8_D11	NA	black	0	0.29396	0
MGH53_P8_E01	NA	black	0	0	0
MGH53_P8_E03	NA	black	0	0	0
MGH53_P8_E04	NA	black	0	0	0
MGH53_P8_E05	NA	black	0	0	0
MGH53_P8_E06	NA	black	0	0	5.6371
MGH53_P8_E07	NA	black	0	0	0
MGH53_P8_E08	NA	black	0	0	0
MGH53_P8_E09	NA	black	0	0	5.6315
MGH53_P8_E10	0.176622465475	red	1	0.43829	5.593
MGH53_P8_E11	NA	black	0	0	0
MGH53_P8_F01	NA	black	0	0	0
MGH53_P8_F02	NA	black	0	0	0.62947
MGH53_P8_F04	NA	black	0	0	5.1175
MGH53_P8_F05	NA	black	0	0	0
MGH53_P8_F06	NA	black	0	0	0
MGH53_P8_F07	NA	black	0	0	5.2154
MGH53_P8_F08	NA	black	0	0	0
MGH53_P8_F09	NA	black	0	0	0
MGH53_P8_F11	-0.0630705280743	red	1	0.32193	6.7592
MGH53_P8_G01	NA	black	0	0	0
MGH53_P8_G02	NA	black	0	0	5.1348
MGH53_P8_G03	NA	black	0	0	0
MGH53_P8_G04	NA	black	0	0	0
MGH53_P8_G05	NA	black	0	0	0
MGH53_P8_G06	NA	black	0	0	0
MGH53_P8_G07	NA	black	0	0	0
MGH53_P8_G08	NA	black	0	0	0
MGH53_P8_G09	NA	black	0	0	0
MGH53_P8_G10	NA	black	0	0	0
MGH53_P8_G11	NA	black	0	0.056584	0
MGH53_P8_G12	NA	black	0	0	0
MGH53_P8_H01	NA	black	0	0	3.7546
MGH53_P8_H02	NA	black	0	0.35163	0
MGH53_P8_H03	NA	black	0	0	4.6082
MGH53_P8_H04	NA	black	0	0.16221	0
MGH53_P8_H05	NA	black	0	0	0
MGH53_P8_H06	-0.195268159195	red	1	0.22033	5.4374
MGH53_P8_H07	NA	black	0	0	0
MGH53_P8_H08	NA	black	0	0.5509	0
MGH53_P8_H09	NA	black	0	0.14405	0
MGH53_P8_H10	NA	black	0	0	1.8639
MGH53_P8_H11	NA	black	0	0	0
MGH53_P8_H12	NA	black	0	0	4.3693
MGH53_P1_A03	NA	black	0	0.22774	0
MGH53_P1_A04	NA	black	0	0	3.4913
MGH53_P1_A06	0.02601569844	red	1	0.096262	3.8507
MGH53_P1_A07	-0.480558196958	red	1	0.11636	5.8988
MGH53_P1_A08	NA	black	0	0	4.9145
MGH53_P1_B04	NA	black	0	0.56755	0
MGH53_P1_B08	NA	black	0	0	0
MGH53_P1_B09	NA	black	0	0	0
MGH53_P1_B11	NA	black	0	0.2857	0
MGH53_P1_C03	NA	black	0	0	0
MGH53_P1_C06	NA	black	0	0	0
MGH53_P1_C09	NA	black	0	0	0
MGH53_P1_C10	NA	black	0	0.25942	0
MGH53_P1_D01	NA	black	0	0	3.9491
MGH53_P1_D05	NA	black	0	0.34596	0
MGH53_P1_D12	0.153503702605	red	1	0.11902	3.3054
MGH53_P1_E09	NA	black	0	0	0
MGH53_P1_E12	NA	black	0	0.4813	0
MGH53_P12_A01	NA	black	0	0	0
MGH53_P12_A02	NA	black	0	0	5.1097
MGH53_P12_A03	NA	black	0	0	0
MGH53_P12_A04	NA	black	0	0	0
MGH53_P12_A05	NA	black	0	0.14012	0
MGH53_P12_A06	NA	black	0	0	5.1908
MGH53_P12_A08	NA	black	0	0	5.7111
MGH53_P12_A09	-0.489790635649	red	1	0.098958	5.7943
MGH53_P12_A10	0.421987613512	red	1	0.14405	1.9176
MGH53_P12_A11	NA	black	0	0	0.35276
MGH53_P12_A12	NA	black	0	0	5.9136
MGH53_P12_B01	NA	black	0	0.15186	0
MGH53_P12_B02	NA	black	0	0	0
MGH53_P12_B03	NA	black	0	0	2.4247
MGH53_P12_B04	NA	black	0	0.13356	0
MGH53_P12_B05	0.471646510626	blue	3	0.10165	2.0969
MGH53_P12_B06	-0.343699718438	red	1	0.10836	5.3014
MGH53_P12_B07	NA	black	0	0.14796	0
MGH53_P12_B08	-0.857083180006	black	0	0.68706	1.7566
MGH53_P12_B09	NA	black	0	0	0
MGH53_P12_B11	NA	black	0	0	0
MGH53_P12_B12	NA	black	0	0	0
MGH53_P12_C01	NA	black	0	0	0
MGH53_P12_C02	NA	black	0	0	0
MGH53_P12_C03	NA	black	0	0	0
MGH53_P12_C04	NA	black	0	0	0
MGH53_P12_C05	NA	black	0	0	0
MGH53_P12_C06	0.0628147046349	red	1	0.13488	3.6664
MGH53_P12_C07	NA	black	0	0	0
MGH53_P12_C08	NA	black	0	0.47923	0
MGH53_P12_C09	NA	black	0	0	4.4019
MGH53_P12_C10	NA	black	0	0	0
MGH53_P12_C11	NA	black	0	0	5.054
MGH53_P12_C12	NA	black	0	0	1.0545
MGH53_P12_D01	NA	black	0	0	5.1676
MGH53_P12_D02	NA	black	0	0	3.7997
MGH53_P12_D03	NA	black	0	0	0
MGH53_P12_D04	0.296828419387	red	1	0.65168	4.8217
MGH53_P12_D05	NA	black	0	0	6.0354
MGH53_P12_D06	NA	black	0	0	0
MGH53_P12_D07	NA	black	0	0.085425	0
MGH53_P12_D08	NA	black	0	0	0
MGH53_P12_D09	NA	black	0	0	0
MGH53_P12_D10	NA	black	0	0	0
MGH53_P12_D11	0.203630806349	red	1	0.13356	3.0314
MGH53_P12_D12	NA	black	0	0	3.8394
MGH53_P12_E01	NA	black	0	0	4.9984
MGH53_P12_E02	NA	black	0	0.46153	0
MGH53_P12_E03	NA	black	0	0	0
MGH53_P12_E04	NA	black	0	0	0
MGH53_P12_E05	NA	black	0	0	4.2133
MGH53_P12_E06	NA	black	0	0.10165	0
MGH53_P12_E07	0.00916219174777	red	1	0.16736	3.9012
MGH53_P12_E08	NA	black	0	0	0
MGH53_P12_E09	NA	black	0	0	0
MGH53_P12_E10	NA	black	0	0	4.6608
MGH53_P12_E12	NA	black	0	0.069015	0
MGH53_P12_F01	0.358119564418	red	1	0.18777	1.7
MGH53_P12_F02	NA	black	0	0	0
MGH53_P12_F03	NA	black	0	0.39287	0
MGH53_P12_F04	NA	black	0	0	0
MGH53_P12_F06	NA	black	0	0	4.7678
MGH53_P12_F07	NA	black	0	0.21039	0
MGH53_P12_F08	NA	black	0	0	0
MGH53_P12_F09	NA	black	0	0	0
MGH53_P12_F10	NA	black	0	0	0
MGH53_P12_F11	NA	black	0	0.20664	0
MGH53_P12_F12	NA	black	0	0	4.9246
MGH53_P12_G01	NA	black	0	0.15316	0
MGH53_P12_G03	NA	black	0	0	0
MGH53_P12_G04	NA	black	0	0	0
MGH53_P12_G07	NA	black	0	0	0
MGH53_P12_G08	NA	black	0	0.26183	0
MGH53_P12_G09	NA	black	0	0.36289	0
MGH53_P12_G10	NA	black	0	0	0
MGH53_P12_G11	NA	black	0	0.15445	0
MGH53_P12_G12	NA	black	0	0	0
MGH53_P12_H01	NA	black	0	0	0
MGH53_P12_H02	NA	black	0	0	0
MGH53_P12_H03	-0.206001614411	red	1	0.18903	5.1968
MGH53_P12_H04	NA	black	0	0	0.50284
MGH53_P12_H05	NA	black	0	0	0
MGH53_P12_H06	NA	black	0	0	4.9336
MGH53_P12_H07	NA	black	0	0	0
MGH53_P12_H08	NA	black	0	0	1.1648
MGH53_P12_H09	NA	black	0	0	5.2105
MGH53_P12_H10	0.308951891244	red	1	0.062122	2.9186
MGH53_P12_H11	NA	black	0	0	3.0507
MGH53_P12_H12	NA	black	0	0	4.1821
MGH53_P2_A09	NA	black	0	0.29514	0
MGH53_P2_A11	NA	black	0	0	0
MGH53_P2_A12	NA	black	0	0	0.41143
MGH53_P2_B05	NA	black	0	0.23879	0
MGH53_P2_B07	NA	black	0	0	0
MGH53_P2_B09	NA	black	0	0	0
MGH53_P2_B10	NA	black	0	0	3.8293
MGH53_P2_C01	0.569288484879	blue	3	0.18142	0.46048
MGH53_P2_C02	NA	black	0	0	0
MGH53_P2_C03	NA	black	0	0.34255	0
MGH53_P2_C07	NA	black	0	0	0
MGH53_P2_C09	0.0502018049298	red	1	0.30685	2.2528
MGH53_P2_D01	NA	black	0	0	5.3139
MGH53_P2_D02	NA	black	0	0	0.27381
MGH53_P2_D07	NA	black	0	0	0
MGH53_P2_D08	NA	black	0	0	5.1888
MGH53_P2_D12	NA	black	0	0	0
MGH53_P2_E04	NA	black	0	0	0
MGH53_P2_E10	NA	black	0	0	0
MGH53_P2_F02	NA	black	0	0	0
MGH53_P2_F03	NA	black	0	0	0.44148
MGH53_P2_F04	NA	black	0	0	0
MGH53_P2_F05	NA	black	0	0.37184	0
MGH53_P2_G02	NA	black	0	0	7.0819
MGH53_P2_G07	NA	black	0	0.39397	0
MGH53_P2_H01	NA	black	0	0.1776	0
MGH53_P10_A01	NA	black	0	0.18396	0
MGH53_P10_A02	NA	black	0	0	0
MGH53_P10_A03	NA	black	0	0	0
MGH53_P10_A04	-0.417184213159	red	1	0.14274	5.8681
MGH53_P10_A05	NA	black	0	0	0
MGH53_P10_A06	NA	black	0	0	0
MGH53_P10_A07	NA	black	0	0	0
MGH53_P10_A08	-0.0667989581103	red	1	0.37518	2.4733
MGH53_P10_A09	NA	black	0	0	0
MGH53_P10_A10	NA	black	0	0	0
MGH53_P10_A11	NA	black	0	0	0
MGH53_P10_A12	NA	black	0	0	4.1813
MGH53_P10_B01	NA	black	0	0	0
MGH53_P10_B02	NA	black	0	0.23756	0
MGH53_P10_B03	NA	black	0	0.26303	0
MGH53_P10_B04	NA	black	0	0	0
MGH53_P10_B05	NA	black	0	0.40381	0
MGH53_P10_B06	NA	black	0	0	0
MGH53_P10_B07	NA	black	0	0.26063	0
MGH53_P10_B08	NA	black	0	0	2.5685
MGH53_P10_B09	NA	black	0	0	1.0321
MGH53_P10_B10	NA	black	0	0.27143	0
MGH53_P10_B11	NA	black	0	0	0
MGH53_P10_B12	NA	black	0	0	1.2833
MGH53_P10_C01	NA	black	0	0	0
MGH53_P10_C02	NA	black	0	0	0
MGH53_P10_C03	NA	black	0	0.12433	0
MGH53_P10_C04	NA	black	0	0	0
MGH53_P10_C05	NA	black	0	0	0
MGH53_P10_C06	NA	black	0	0	0
MGH53_P10_C07	NA	black	0	0.27143	0
MGH53_P10_C08	NA	black	0	0.16993	0
MGH53_P10_C09	NA	black	0	0	6.6616
MGH53_P10_C10	NA	black	0	0	0
MGH53_P10_C11	NA	black	0	0	0
MGH53_P10_C12	NA	black	0	0	0
MGH53_P10_D01	NA	black	0	0	3.6743
MGH53_P10_D02	NA	black	0	0.15186	0
MGH53_P10_D03	NA	black	0	0	0
MGH53_P10_D04	NA	black	0	0	0
MGH53_P10_D05	NA	black	0	0	0
MGH53_P10_D06	NA	black	0	0.20789	0
MGH53_P10_D07	NA	black	0	0	5.3546
MGH53_P10_D08	NA	black	0	0.26903	0
MGH53_P10_D09	NA	black	0	0.12565	0
MGH53_P10_D12	NA	black	0	0	0
MGH53_P10_E01	NA	black	0	0	0.85439
MGH53_P10_E03	NA	black	0	0.2302	0
MGH53_P10_E04	-0.152975851416	red	1	0.16479	4.7509
MGH53_P10_E05	-0.00398441654798	red	1	0.3505	3.6949
MGH53_P10_E06	NA	black	0	0.16993	0
MGH53_P10_E07	NA	black	0	0	4.6903
MGH53_P10_E08	NA	black	0	0	0
MGH53_P10_E09	NA	black	0	0	2.9638
MGH53_P10_E10	NA	black	0	0.21785	0
MGH53_P10_E11	NA	black	0	0	0
MGH53_P10_E12	NA	black	0	0.24001	0
MGH53_P10_F01	NA	black	0	0	0
MGH53_P10_F02	NA	black	0	0	0
MGH53_P10_F03	NA	black	0	0	0
MGH53_P10_F04	NA	black	0	0.30801	0
MGH53_P10_F05	NA	black	0	0.29983	0
MGH53_P10_F06	NA	black	0	0	0
MGH53_P10_F07	NA	black	0	0	1.9964
MGH53_P10_F08	-0.116685602541	red	1	0.18903	4.6612
MGH53_P10_F09	NA	black	0	0.14535	0
MGH53_P10_F10	NA	black	0	0	0
MGH53_P10_F12	NA	black	0	0	0
MGH53_P10_G01	NA	black	0	0	5.168
MGH53_P10_G02	NA	black	0	0.33457	0
MGH53_P10_G03	NA	black	0	0	0
MGH53_P10_G04	NA	black	0	0	3.2532
MGH53_P10_G05	NA	black	0	0	0
MGH53_P10_G07	NA	black	0	0	0
MGH53_P10_G08	NA	black	0	0.24489	0
MGH53_P10_G09	NA	black	0	0.12035	0
MGH53_P10_G11	-0.173926239723	red	1	0.079975	4.5613
MGH53_P10_H01	NA	black	0	0	0
MGH53_P10_H02	NA	black	0	0.19283	0
MGH53_P10_H04	NA	black	0	0	0
MGH53_P10_H05	-0.261833041823	red	1	0.1003	4.9471
MGH53_P10_H06	NA	black	0	0.20664	0
MGH53_P10_H07	NA	black	0	0	0
MGH53_P10_H08	0.576687068461	blue	3	0.16736	0.73205
MGH53_P10_H09	NA	black	0	0	0
MGH53_P10_H10	NA	black	0	0.16221	0
MGH53_P10_H11	NA	black	0	0	5.8941
MGH53_P11_A01	NA	black	0	0	4.5937
MGH53_P11_A02	0.45177465957	red	1	0.54102	6.0131
MGH53_P11_A03	NA	black	0	0	0
MGH53_P11_A04	NA	black	0	0	0
MGH53_P11_A06	NA	black	0	0.11902	0
MGH53_P11_A08	NA	black	0	0	0
MGH53_P11_A09	NA	black	0	0.11103	0
MGH53_P11_A10	NA	black	0	0.20414	0
MGH53_P11_A11	NA	black	0	0	0
MGH53_P11_A12	NA	black	0	0	0.31962
MGH53_P11_B01	NA	black	0	0	6.7829
MGH53_P11_B02	NA	black	0	0	5.6211
MGH53_P11_B04	NA	black	0	0	0
MGH53_P11_B05	NA	black	0	0	0
MGH53_P11_B06	NA	black	0	0	1.4147
MGH53_P11_B07	NA	black	0	0.21412	0
MGH53_P11_B08	NA	black	0	0.16092	0
MGH53_P11_B09	NA	black	0	0	0
MGH53_P11_B11	NA	black	0	0.16864	0
MGH53_P11_B12	NA	black	0	0	0
MGH53_P11_C01	NA	black	0	0	0
MGH53_P11_C02	NA	black	0	0	4.886
MGH53_P11_C03	NA	black	0	0	0
MGH53_P11_C04	NA	black	0	0	0
MGH53_P11_C05	NA	black	0	0	0
MGH53_P11_C06	NA	black	0	0.11636	0
MGH53_P11_C07	NA	black	0	0	0
MGH53_P11_C08	NA	black	0	0	0
MGH53_P11_C09	NA	black	0	0	0
MGH53_P11_C10	NA	black	0	0	3.6723
MGH53_P11_C11	NA	black	0	0	4.6174
MGH53_P11_C12	NA	black	0	0	5.6691
MGH53_P11_D01	0.806158726646	black	0	0.11503	0.53406
MGH53_P11_D02	NA	black	0	0	0
MGH53_P11_D03	NA	black	0	0	0
MGH53_P11_D04	NA	black	0	0	4.8414
MGH53_P11_D05	NA	black	0	0	3.9834
MGH53_P11_D07	NA	black	0	0	0
MGH53_P11_D08	NA	black	0	0	0
MGH53_P11_D09	-0.0700245237476	red	1	0.18269	4.3611
MGH53_P11_D10	NA	black	0	0	1.9084
MGH53_P11_D11	NA	black	0	0	5.2555
MGH53_P11_D12	0.737237826642	black	0	0.10969	0.9138
MGH53_P11_E01	NA	black	0	0	5.2123
MGH53_P11_E02	NA	black	0	0	0
MGH53_P11_E04	0.680388050169	blue	3	0.063503	1.6452
MGH53_P11_E06	NA	black	0	0	6.2634
MGH53_P11_E08	NA	black	0	0	5.0831
MGH53_P11_E09	NA	black	0	0	4.3259
MGH53_P11_E10	NA	black	0	0	0
MGH53_P11_E11	NA	black	0	0	0
MGH53_P11_E12	NA	black	0	0	5.3722
MGH53_P11_F01	NA	black	0	0.092207	0
MGH53_P11_F02	NA	black	0	0	0
MGH53_P11_F03	NA	black	0	0.38847	0
MGH53_P11_F04	-0.356782219319	red	1	0.09356	5.2685
MGH53_P11_F05	-0.113536655515	red	1	0.25217	5.1372
MGH53_P11_F07	NA	black	0	0	0
MGH53_P11_F10	NA	black	0	0	4.9347
MGH53_P11_F11	NA	black	0	0	5.6841
MGH53_P11_F12	-0.254335563418	red	1	0.40817	0.94261
MGH53_P11_G01	NA	black	0	0	0
MGH53_P11_G02	NA	black	0	0.37407	0
MGH53_P11_G03	NA	black	0	0	6.3956
MGH53_P11_G04	NA	black	0	0	0.38184
MGH53_P11_G05	NA	black	0	0.14143	0
MGH53_P11_G06	NA	black	0	0.15704	0
MGH53_P11_G07	NA	black	0	0	0
MGH53_P11_G08	NA	black	0	0	0
MGH53_P11_G09	-0.419907139802	red	1	0.10299	5.5606
MGH53_P11_G10	NA	black	0	0	5.2911
MGH53_P11_G11	NA	black	0	0	0
MGH53_P11_G12	NA	black	0	0	1.8123
MGH53_P11_H01	NA	black	0	0	0
MGH53_P11_H02	NA	black	0	0.18523	0
MGH53_P11_H04	-0.0907715971773	red	1	0.23756	4.7687
MGH53_P11_H05	NA	black	0	0	0
MGH53_P11_H06	-0.0586718803224	red	1	0.28924	5.0234
MGH53_P11_H07	NA	black	0	0	3.6223
MGH53_P11_H08	NA	black	0	0	0
MGH53_P11_H09	NA	black	0	0	6.0116
MGH53_P11_H10	NA	black	0	0	0
MGH53_P11_H11	NA	black	0	0	0
MGH53_P11_H12	NA	black	0	0	0
MGH53_P9_A01	NA	black	0	0	0
MGH53_P9_A02	NA	black	0	0	1.9309
MGH53_P9_A03	NA	black	0	0	0
MGH53_P9_A04	-0.342283112705	red	1	0.19156	6.0356
MGH53_P9_A05	NA	black	0	0	5.142
MGH53_P9_A06	NA	black	0	0	0
MGH53_P9_A07	0.191398302708	red	1	0.50182	5.026
MGH53_P9_A08	NA	black	0	0.23266	0
MGH53_P9_A09	-0.0526586001876	red	1	0.30918	5.5073
MGH53_P9_A10	-0.238030772432	red	1	0.16092	5.1637
MGH53_P9_A11	NA	black	0	0	4.7273
MGH53_P9_A12	NA	black	0	0	5.5074
MGH53_P9_B01	NA	black	0	0	0
MGH53_P9_B02	NA	black	0	0	3.8969
MGH53_P9_B03	NA	black	0	0	2.1355
MGH53_P9_B04	NA	black	0	0	0
MGH53_P9_B05	NA	black	0	0.36289	0
MGH53_P9_B06	NA	black	0	0	0
MGH53_P9_B07	NA	black	0	0	0
MGH53_P9_B08	NA	black	0	0	0
MGH53_P9_B09	NA	black	0	0	1.7053
MGH53_P9_B11	NA	black	0	0	2.3383
MGH53_P9_B12	NA	black	0	0	0
MGH53_P9_C01	NA	black	0	0	0
MGH53_P9_C02	NA	black	0	0	1.1998
MGH53_P9_C03	NA	black	0	0	0
MGH53_P9_C04	NA	black	0	0	0
MGH53_P9_C05	NA	black	0	0	0.67265
MGH53_P9_C06	NA	black	0	0.19283	0
MGH53_P9_C07	NA	black	0	0	3.6222
MGH53_P9_C08	NA	black	0	0	0
MGH53_P9_C09	NA	black	0	0	3.8435
MGH53_P9_C10	NA	black	0	0	0
MGH53_P9_C11	NA	black	0	0	0
MGH53_P9_C12	0.0579903061564	red	1	0.43403	4.5046
MGH53_P9_D01	NA	black	0	0	0
MGH53_P9_D02	NA	black	0	0	0
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	NA	black	0	0	0.74932
MGH53_P9_D05	NA	black	0	0	0
MGH53_P9_D08	NA	black	0	0	5.2432
MGH53_P9_D09	NA	black	0	0	4.9807
MGH53_P9_D10	NA	black	0	0	0
MGH53_P9_D11	NA	black	0	0	1.5883
MGH53_P9_D12	NA	black	0	0	0
MGH53_P9_F04	NA	black	0	0	0
MGH53_P9_F05	NA	black	0	0	0
MGH53_P9_F06	NA	black	0	0.24245	0
MGH53_P9_F07	NA	black	0	0	0.56657
MGH53_P9_F08	NA	black	0	0	4.6021
MGH53_P9_F09	NA	black	0	0	4.6426
MGH53_P9_F10	NA	black	0	0	5.1397
MGH53_P9_F11	NA	black	0	0	0
MGH53_P9_F12	NA	black	0	0	2.5316
MGH53_P9_G01	-0.0498494588134	red	1	0.12035	4.1583
MGH53_P9_G02	NA	black	0	1.6708	0
MGH53_P9_G03	NA	black	0	0	3.9804
MGH53_P9_G04	NA	black	0	0.49262	0
MGH53_P9_G07	NA	black	0	0	3.9157
MGH53_P9_G08	-0.199314785388	red	1	0.1865	5.1372
MGH53_P9_G09	NA	black	0	0	0
MGH53_P9_G12	NA	black	0	0	1.3346
MGH53_P9_H01	-0.106479580502	red	1	0.16092	4.4968
MGH53_P9_H02	NA	black	0	0	0
MGH53_P9_H03	NA	black	0	0	2.2881
MGH53_P9_H04	-0.185179040554	red	1	0.26544	6.175
MGH53_P9_H05	NA	black	0	0	5.9175
MGH53_P9_H06	NA	black	0	0	5.3224
MGH53_P9_H07	NA	black	0	0.1635	0
MGH53_P9_H08	NA	black	0	0	0
MGH53_P9_H09	NA	black	0	0	5.1272
MGH53_P9_H10	NA	black	0	0	0
MGH53_P9_H11	NA	black	0	0	4.4952
MGH53_P9_H12	NA	black	0	0	1.8388
MGH53_P4_A07	-0.068153948337	red	1	0.30801	5.8523
MGH53_P4_B01	NA	black	0	0	5.7006
MGH53_P4_B02	NA	black	0	0	0
MGH53_P4_B08	-0.0110239079064	red	1	0.12697	3.9973
MGH53_P4_B09	NA	black	0	0.096262	0
MGH53_P4_B10	NA	black	0	0	0
MGH53_P4_B11	NA	black	0	0.1776	0
MGH53_P4_C03	NA	black	0	0.16479	0
