Cell_name	Zvalue	Color	Cluster	ICAM1	REL
MGH53_P11_H04	NA	black	0	0	0.42653
MGH53_P11_H05	0.143627625915	blue	3	0.15445	0.76299
MGH53_P11_H06	NA	black	0	0.21288	0
MGH53_P11_H07	0.231632867945	blue	3	0.11237	0.26784
MGH53_P11_H08	NA	black	0	0	0
MGH53_P11_H09	NA	black	0	0	0
MGH53_P11_H10	NA	black	0	0	0.82701
MGH53_P11_H11	NA	black	0	0	0.58111
MGH53_P11_H12	0.203691496268	blue	3	0.19535	0.24001
MGH53_P9_A01	NA	black	0	0	0.75702
MGH53_P9_A02	NA	black	0	0	0
MGH53_P9_A03	NA	black	0	0	0
MGH53_P9_A04	NA	black	0	0	0
MGH53_P9_A05	-0.690578335556	black	0	0.23756	2.642
MGH53_P9_A06	0.145698097763	blue	3	0.2857	0.60692
MGH53_P9_A07	NA	black	0	0	0.81394
MGH53_P9_A08	NA	black	0	0	0.64432
MGH53_P9_A09	NA	black	0	0	0.28451
MGH53_P9_A10	NA	black	0	0	0
MGH53_P9_A11	NA	black	0	0	0
MGH53_P9_A12	NA	black	0	0	2.357
MGH53_P9_B01	NA	black	0	0	0.42008
MGH53_P9_B02	NA	black	0	0	0.92979
MGH53_P9_B03	NA	black	0	0	0.41576
MGH53_P9_B04	NA	black	0	0	0
MGH53_P9_B05	NA	black	0	0	0.80405
MGH53_P9_B06	NA	black	0	0	0
MGH53_P9_B07	NA	black	0	0	0.29396
MGH53_P9_B08	NA	black	0	0	0.29983
MGH53_P9_B09	NA	black	0	0	0.2857
MGH53_P9_B11	NA	black	0	0	0.30918
MGH53_P9_B12	NA	black	0	0.26544	0
MGH53_P9_C01	NA	black	0	0	0.62854
MGH53_P9_C02	NA	black	0	0	0
MGH53_P9_C03	NA	black	0	0	0.42653
MGH53_P9_C04	NA	black	0	0	0.83673
MGH53_P9_C05	NA	black	0	0	0
MGH53_P9_C06	NA	black	0	0	0.83673
MGH53_P9_C07	NA	black	0	0	0
MGH53_P9_C08	NA	black	0	0	0.66812
MGH53_P9_C09	NA	black	0	0	0.08134
MGH53_P9_C10	NA	black	0	0	0
MGH53_P9_C11	NA	black	0	0	0
MGH53_P9_C12	NA	black	0	0	0
MGH53_P9_D01	NA	black	0	0	0.29866
MGH53_P9_D02	NA	black	0	0	0
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	NA	black	0	0	0.43723
MGH53_P9_D05	NA	black	0	0	0
MGH53_P9_D08	0.12094096869	blue	3	0.37184	0.65535
MGH53_P9_D09	NA	black	0	0	0
MGH53_P9_D10	NA	black	0	0	0
MGH53_P9_D11	NA	black	0	0	0.85997
MGH53_P9_D12	NA	black	0	0	0.55876
MGH53_P9_F04	NA	black	0	0	0
MGH53_P9_F05	NA	black	0	0	0
MGH53_P9_F06	NA	black	0	0	0.75958
MGH53_P9_F07	NA	black	0	0	0
MGH53_P9_F08	NA	black	0	0	0.60407
MGH53_P9_F09	NA	black	0	0	0
MGH53_P9_F10	NA	black	0	0	1.3918
MGH53_P9_F11	0.170701484996	blue	3	0.22651	0.51501
MGH53_P9_F12	NA	black	0	0	0
MGH53_P9_G01	NA	black	0	0	0.56462
MGH53_P9_G02	NA	black	0	0	0
MGH53_P9_G03	NA	black	0	0	0.56267
MGH53_P9_G04	NA	black	0	0	0.83673
MGH53_P9_G07	NA	black	0	0	0.34369
MGH53_P9_G08	0.152967583792	blue	3	0.26303	0.58976
MGH53_P9_G09	NA	black	0	0	0.25338
MGH53_P9_G12	0.178581562302	blue	3	0.21039	0.48336
MGH53_P9_H01	NA	black	0	0	0.28214
MGH53_P9_H02	NA	black	0	0	0
MGH53_P9_H03	NA	black	0	0	0
MGH53_P9_H04	NA	black	0	0	0
MGH53_P9_H05	0.1115579577	blue	3	0.43296	0.52807
MGH53_P9_H06	NA	black	0	0	0
MGH53_P9_H07	NA	black	0	0	2.7782
MGH53_P9_H08	0.15827369105	blue	3	0.30217	0.38736
MGH53_P9_H09	NA	black	0	0	0.32654
MGH53_P9_H10	NA	black	0	0	2.6951
MGH53_P9_H11	NA	black	0	0	1.2363
MGH53_P9_H12	NA	black	0	0	0.26544
MGH53_P4_A07	NA	black	0	0	4.2723
MGH53_P4_B01	NA	black	0	0	1.891
MGH53_P4_B02	NA	black	0	0	0
MGH53_P4_B08	NA	black	0	0	2.6365
MGH53_P4_B09	NA	black	0	0	0
MGH53_P4_B10	NA	black	0	0	0.69243
MGH53_P4_B11	0.181410338544	blue	3	0.24367	0.32654
MGH53_P4_C03	NA	black	0	0	1.037
MGH53_P4_C11	0.221402464087	blue	3	0.15575	0.19535
MGH53_P4_C12	NA	black	0	0	1.6889
MGH53_P4_D04	NA	black	0	0	0.41468
MGH53_P4_D05	NA	black	0	0.20414	0
MGH53_P4_D09	0.206796540435	blue	3	0.15963	0.35952
MGH53_P4_E01	NA	black	0	0	0
MGH53_P4_E02	NA	black	0	0	0.41468
MGH53_P4_E07	0.137222069922	blue	3	0.3584	0.44996
MGH53_P4_E08	-1.89096780418	black	0	0.30334	4.0843
MGH53_P4_E09	NA	black	0	0	0.40926
MGH53_P4_F01	0.0265472352847	blue	3	0.6248	0.29983
MGH53_P4_F02	NA	black	0	0	0.47197
MGH53_P4_F08	0.204363666401	blue	3	0.16221	0.37518
MGH53_P4_F11	NA	black	0	0	0.49262
MGH53_P4_G02	NA	black	0	0	0.21039
MGH53_P4_G05	0.232855918836	blue	3	0.13093	0.16736
MGH53_P4_G07	NA	black	0	0	0.69777
MGH53_P4_G08	NA	black	0	0.95754	0
MGH53_P4_G09	0.202512698205	blue	3	0.16479	0.38515
MGH53_P4_H10	NA	black	0	0	0.14796
MGH53_P4_H11	NA	black	0	0	0
MGH53_P4_H12	0.037015793495	blue	3	0.52105	1.1763
MGH54_P14_A01	NA	black	0	0	0
MGH54_P14_A02	NA	black	0	0	0
MGH54_P14_A03	NA	black	0	0	0.29866
MGH54_P14_A04	NA	black	0	0	0.28333
MGH54_P14_A05	NA	black	0	0	0.63599
MGH54_P14_A06	NA	black	0	0	0
MGH54_P14_A07	NA	black	0	0	0.4049
MGH54_P14_A08	-0.459548643555	black	0	0.25701	2.3036
MGH54_P14_A09	NA	black	0	0	0
MGH54_P14_A10	NA	black	0	0	0
MGH54_P14_A11	NA	black	0	0	0.63041
MGH54_P14_A12	NA	black	0	0	2.8335
MGH54_P14_B01	NA	black	0	0	0.71633
MGH54_P14_B02	NA	black	0	0	0
MGH54_P14_B03	-1.37868039016	black	0	0.3471	3.6215
MGH54_P14_B04	NA	black	0	0	0.56267
MGH54_P14_B05	NA	black	0	0	0.34142
MGH54_P14_B06	NA	black	0	0	0
MGH54_P14_B07	NA	black	0	0	0.34596
MGH54_P14_B08	NA	black	0	0	1.6681
MGH54_P14_B09	NA	black	0	0	0
MGH54_P14_B10	0.137995563112	blue	3	0.35389	0.46676
MGH54_P14_B11	NA	black	0	0	0.68167
MGH54_P14_B12	NA	black	0	0	2.5236
MGH54_P14_C01	NA	black	0	0	1.4668
MGH54_P14_C02	NA	black	0	0	2.0966
MGH54_P14_C03	NA	black	0	0	0.97085
MGH54_P14_C04	NA	black	0	0	0
MGH54_P14_C05	NA	black	0	0.21537	0
MGH54_P14_C06	NA	black	0	0	0.36065
MGH54_P14_C07	0.174034678424	blue	3	0.27262	0.21537
MGH54_P14_C08	NA	black	0	0	0.68077
MGH54_P14_C09	NA	black	0	0	3.8956
MGH54_P14_C10	NA	black	0	0	0
MGH54_P14_C11	NA	black	0	0	0.33457
MGH54_P14_C12	NA	black	0	0	0
MGH54_P14_D01	NA	black	0	0	0
MGH54_P14_D02	NA	black	0	0	0
MGH54_P14_D03	NA	black	0	0	0.56267
MGH54_P14_D04	NA	black	0	0	0
MGH54_P14_D05	NA	black	0	0	0.41251
MGH54_P14_D06	NA	black	0	0	0
MGH54_P14_D07	NA	black	0	0	0
MGH54_P14_D08	NA	black	0	0	0
MGH54_P14_D09	NA	black	0	0	0.29983
MGH54_P14_D10	0.169670192545	blue	3	0.27381	0.3505
MGH54_P14_D11	NA	black	0	0	0.44573
MGH54_P14_D12	NA	black	0	0	0.44255
MGH54_P14_E01	NA	black	0	0	0
MGH54_P14_E02	NA	black	0	0	0.82538
MGH54_P14_E03	NA	black	0	0	0.34823
MGH54_P14_E04	NA	black	0	0	1.0391
MGH54_P14_E05	NA	black	0	0	0.33571
MGH54_P14_E06	NA	black	0	0	0
MGH54_P14_E07	NA	black	0	0	1.1486
MGH54_P14_E08	NA	black	0	0	0.18015
MGH54_P14_E09	NA	black	0	0	0
MGH54_P14_E10	NA	black	0	0	0.36401
MGH54_P14_E11	NA	black	0	0	0
MGH54_P14_E12	NA	black	0	0	0
MGH54_P14_F01	NA	black	0	0	0
MGH54_P14_F02	NA	black	0	0	0
MGH54_P14_F03	NA	black	0	0	0
MGH54_P14_F04	NA	black	0	0	0
MGH54_P14_F06	0.153317329751	blue	3	0.2461	0.6173
MGH54_P14_F07	NA	black	0	0	0
MGH54_P14_F08	NA	black	0	0	0.43616
MGH54_P14_F09	NA	black	0	0	0
MGH54_P14_F10	NA	black	0	0	0
MGH54_P14_F11	NA	black	0	0	0.33571
MGH54_P14_G01	NA	black	0	0	0
MGH54_P14_G02	NA	black	0	0	0
MGH54_P14_G03	NA	black	0	0	0.8953
MGH54_P14_G04	NA	black	0	0	3.119
MGH54_P14_G05	NA	black	0	0	0
MGH54_P14_G06	NA	black	0	0.22774	0
MGH54_P14_G07	NA	black	0	0	1.0922
MGH54_P14_G08	NA	black	0	0	0.48954
MGH54_P14_G09	0.163547504986	blue	3	0.29042	0.3584
MGH54_P14_G10	NA	black	0	0	1.3068
MGH54_P14_G11	NA	black	0	0	0.38294
MGH54_P14_G12	NA	black	0	0	0
MGH54_P14_H01	NA	black	0	0	0
MGH54_P14_H02	NA	black	0	0	0
MGH54_P14_H03	NA	black	0	0	1.7853
MGH54_P14_H04	NA	black	0	0	0
MGH54_P14_H05	NA	black	0	0	0.70576
MGH54_P14_H06	NA	black	0	0	0.69955
MGH54_P14_H07	NA	black	0	0	0.25338
MGH54_P14_H08	NA	black	0	0.24853	0
MGH54_P14_H09	NA	black	0	0	0
MGH54_P14_H10	NA	black	0	0	0
MGH54_P14_H11	NA	black	0	0	0.75702
MGH54_P14_H12	NA	black	0	0	0.53007
MGH54_P15_A02	NA	black	0	0	0
MGH54_P15_A03	NA	black	0	0	0.65535
MGH54_P15_A04	NA	black	0	0	0.35614
MGH54_P15_A05	NA	black	0	0	0
MGH54_P15_A06	NA	black	0	0	0.94111
MGH54_P15_A07	NA	black	0	0	0.64524
MGH54_P15_A08	NA	black	0	0	0
MGH54_P15_A09	NA	black	0	0	0
MGH54_P15_A10	NA	black	0	0	0.52907
MGH54_P15_A11	NA	black	0	0	4.1099
MGH54_P15_A12	NA	black	0	0	0.4844
MGH54_P15_B01	NA	black	0	0	0
MGH54_P15_B02	NA	black	0	0	0
MGH54_P15_B03	NA	black	0	0	0.24123
MGH54_P15_B04	NA	black	0	0	0.92903
MGH54_P15_B05	NA	black	0	0	2.058
MGH54_P15_B06	NA	black	0	0	0
MGH54_P15_B07	NA	black	0	0	0.97526
MGH54_P15_B09	NA	black	0	0	0
MGH54_P15_B10	-0.599733981047	black	0	0.3505	2.6243
MGH54_P15_B11	NA	black	0	0	0.27858
MGH54_P15_C01	NA	black	0	0	0
MGH54_P15_C02	NA	black	0	0	0
MGH54_P15_C03	NA	black	0	0	0
MGH54_P15_C04	NA	black	0	0	0
MGH54_P15_C05	NA	black	0	0	0.58304
MGH54_P15_C06	NA	black	0	0	0
MGH54_P15_C07	NA	black	0	0	1.4531
MGH54_P15_C08	NA	black	0	0	0.70044
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	NA	black	0	0	0.40599
MGH54_P15_C11	NA	black	0	0	0.42438
MGH54_P15_C12	NA	black	0	0	0.54794
MGH54_P15_D01	NA	black	0	0	0
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	NA	black	0	0	0
MGH54_P15_D04	NA	black	0	0	0
MGH54_P15_D05	NA	black	0	0	0.74674
MGH54_P15_D07	NA	black	0	0	0
MGH54_P15_D08	NA	black	0	0	0.45312
MGH54_P15_D09	NA	black	0	0	2.7536
MGH54_P15_D10	NA	black	0	0	0.24853
MGH54_P15_D11	NA	black	0	0	0.4678
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	NA	black	0	0	0
MGH54_P15_E02	NA	black	0	0	0.88049
MGH54_P15_E03	NA	black	0	0	0
MGH54_P15_E04	NA	black	0	0	0.8528
MGH54_P15_E05	NA	black	0	0	0
MGH54_P15_E06	NA	black	0	0	0
MGH54_P15_E07	NA	black	0	0	0.33228
MGH54_P15_E08	0.142221356189	blue	3	0.34596	0.42331
MGH54_P15_E09	NA	black	0	0	0
MGH54_P15_E10	NA	black	0	0	0.67536
MGH54_P15_E11	NA	black	0	0	0.38073
MGH54_P15_E12	NA	black	0	0	0
MGH54_P15_F01	NA	black	0	0	0
MGH54_P15_F02	NA	black	0	0	0
MGH54_P15_F03	NA	black	0	0	0.65627
MGH54_P15_F04	NA	black	0	0	0
MGH54_P15_F05	NA	black	0	0	0
MGH54_P15_F06	NA	black	0	0	0.27023
MGH54_P15_F07	NA	black	0	0	1.9396
MGH54_P15_F08	NA	black	0	0	0.46571
MGH54_P15_F09	NA	black	0	0	0.71282
MGH54_P15_F10	NA	black	0	0	0.37407
MGH54_P15_F11	NA	black	0	0	0.21661
MGH54_P15_F12	NA	black	0	0	0
MGH54_P15_G03	NA	black	0	0	0.57725
MGH54_P15_G04	NA	black	0	0	0
MGH54_P15_G05	NA	black	0	0	0.60597
MGH54_P15_G06	NA	black	0	0	0
MGH54_P15_G07	NA	black	0	0	0
MGH54_P15_G08	NA	black	0	0.18903	0
MGH54_P15_G09	NA	black	0	0	0.37629
MGH54_P15_G10	0.236994169604	blue	3	0.1177	0.18269
MGH54_P15_G11	0.18216197982	blue	3	0.24489	0.30334
MGH54_P15_G12	NA	black	0	0	0
MGH54_P15_H01	NA	black	0	0	0
MGH54_P15_H03	NA	black	0	0	0.30334
MGH54_P15_H04	NA	black	0	0	0.30334
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	0	0
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	0	0
MGH54_P15_H09	NA	black	0	0	0
MGH54_P15_H10	NA	black	0	0	0.75189
MGH54_P15_H11	-4.2803960974	black	0	0.40708	6.0608
MGH54_P15_H12	NA	black	0	0	0.70221
MGH54_P16_A01	NA	black	0	0	0
MGH54_P16_A02	NA	black	0	0	0
MGH54_P16_A04	NA	black	0	0	0
MGH54_P16_A05	NA	black	0	0	0.52406
MGH54_P16_A06	NA	black	0	0.21288	0
MGH54_P16_A07	-3.0078461725	black	0	0.23143	4.9269
MGH54_P16_A08	NA	black	0	0	0.36849
MGH54_P16_A09	NA	black	0	0	0.3173
MGH54_P16_A10	NA	black	0	0	0.65627
MGH54_P16_A11	NA	black	0	0	0.28806
MGH54_P16_A12	NA	black	0	0.47093	0
MGH54_P16_B01	NA	black	0	0	0
MGH54_P16_B02	NA	black	0	0	2.3188
MGH54_P16_B03	NA	black	0	0.27501	0
MGH54_P16_B04	NA	black	0	0	0
MGH54_P16_B05	NA	black	0	0	0
MGH54_P16_B06	NA	black	0	0	0.72159
MGH54_P16_B07	NA	black	0	0	0.41792
MGH54_P16_B08	NA	black	0	0	0
MGH54_P16_B09	NA	black	0	0	3.1702
MGH54_P16_B10	NA	black	0	0	0
MGH54_P16_B11	NA	black	0	0	0.27023
MGH54_P16_B12	NA	black	0	0	0.66903
MGH54_P16_C01	NA	black	0	0	0
MGH54_P16_C02	NA	black	0	0	0.63877
MGH54_P16_C03	NA	black	0	0	0.32884
MGH54_P16_C04	NA	black	0	0	0.31615
MGH54_P16_C05	NA	black	0	0	0
MGH54_P16_C06	NA	black	0	0	0
MGH54_P16_C07	NA	black	0	0	0.3471
MGH54_P16_C08	NA	black	0	0	0
MGH54_P16_C09	NA	black	0	0	0
MGH54_P16_C10	NA	black	0	0	0.27381
MGH54_P16_C11	NA	black	0	0	0
MGH54_P16_C12	0.115457586171	blue	3	0.42116	0.51602
MGH54_P16_D01	NA	black	0	0	0
MGH54_P16_D02	NA	black	0	0	0
MGH54_P16_D03	NA	black	0	0	0.33914
MGH54_P16_D04	NA	black	0	0	0
MGH54_P16_D05	NA	black	0	0	2.0328
MGH54_P16_D06	NA	black	0	0	0
MGH54_P16_D07	NA	black	0	0	0
MGH54_P16_D09	NA	black	0	0	0
MGH54_P16_D10	NA	black	0	0	0
MGH54_P16_D11	NA	black	0	0	0
MGH54_P16_D12	NA	black	0	0	0.52206
MGH54_P16_E01	NA	black	0	0	0
MGH54_P16_E02	NA	black	0	0	0
MGH54_P16_E03	NA	black	0	0	0
MGH54_P16_E04	NA	black	0	0	0
MGH54_P16_E05	NA	black	0	0	0.5955
MGH54_P16_E06	NA	black	0	0	0
MGH54_P16_E07	NA	black	0	0	1.3573
MGH54_P16_E08	NA	black	0	0	0
MGH54_P16_E09	NA	black	0	0	0
MGH54_P16_E10	NA	black	0	0	0
MGH54_P16_E11	NA	black	0	0	0
MGH54_P16_E12	NA	black	0	0	0.26063
MGH54_P16_F01	NA	black	0	0	0
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0	0
MGH54_P16_F05	NA	black	0	0	0.66721
MGH54_P16_F06	NA	black	0	0	0
MGH54_P16_F07	NA	black	0	0	0
MGH54_P16_F08	NA	black	0	0	0
MGH54_P16_F09	NA	black	0	0	0
MGH54_P16_F10	NA	black	0	0	0.39177
MGH54_P16_F11	NA	black	0	0	0
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	0	0
MGH54_P16_G03	NA	black	0	0	0.47508
MGH54_P16_G04	NA	black	0	0	0
MGH54_P16_G05	NA	black	0	0	0.40381
MGH54_P16_G06	NA	black	0	0	0
MGH54_P16_G07	NA	black	0	0	0.2228
MGH54_P16_G08	NA	black	0	0	0.98039
MGH54_P16_G09	NA	black	0	0	0.18269
MGH54_P16_G10	NA	black	0	0	0.543
MGH54_P16_G11	NA	black	0	0	0.24245
MGH54_P16_G12	NA	black	0	0	0
MGH54_P16_H01	NA	black	0	0	0
MGH54_P16_H02	NA	black	0	0	0.75788
MGH54_P16_H03	0.175157704312	blue	3	0.26183	0.32308
MGH54_P16_H04	NA	black	0	0	0
MGH54_P16_H05	NA	black	0	0	1.0621
MGH54_P16_H06	NA	black	0	0	0.57337
MGH54_P16_H07	NA	black	0	0	1.5768
MGH54_P16_H08	NA	black	0	0	0
MGH54_P16_H09	NA	black	0	0	0.41792
MGH54_P16_H10	NA	black	0	0.20539	0
MGH54_P16_H11	NA	black	0	0	0.24367
MGH54_P16_H12	NA	black	0	0	0
MGH54_P17_A01	NA	black	0	0	1.1382
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	NA	black	0	0.36961	0
MGH54_P17_A04	NA	black	0	0	0
MGH54_P17_A05	NA	black	0	0	0
MGH54_P17_A06	NA	black	0	0	0
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	NA	black	0	0	0.96864
MGH54_P17_A09	NA	black	0	0	1.0122
MGH54_P17_A10	NA	black	0	0	4.4638
MGH54_P17_A11	NA	black	0	0.05797	0
MGH54_P17_A12	NA	black	0	0	2.858
MGH54_P17_B01	NA	black	0	0	0.75189
MGH54_P17_B02	NA	black	0	0	0
MGH54_P17_B03	NA	black	0	0	0
MGH54_P17_B05	NA	black	0	0	0
MGH54_P17_B06	NA	black	0	0	1.6681
MGH54_P17_B07	NA	black	0	0	0
MGH54_P17_B08	NA	black	0	0	0
MGH54_P17_B09	NA	black	0	0	0
MGH54_P17_B10	NA	black	0	0	0
MGH54_P17_B11	0.0419650792898	blue	3	0.6663	0.64801
MGH54_P17_B12	NA	black	0	0	0.37407
MGH54_P17_C02	NA	black	0	0	0
MGH54_P17_C03	NA	black	0	0	0
MGH54_P17_C04	NA	black	0	0	0
MGH54_P17_C05	NA	black	0	0	0.8335
MGH54_P17_C06	NA	black	0	0	0
MGH54_P17_C07	NA	black	0	0	5.4911
MGH54_P17_C08	NA	black	0	0	0.75531
MGH54_P17_C09	NA	black	0	0	0.82375
MGH54_P17_C10	NA	black	0	0	0
MGH54_P17_C11	NA	black	0	0	0.45207
MGH54_P17_C12	NA	black	0	0.18142	0
MGH54_P17_D01	NA	black	0	0	0.41143
MGH54_P17_D02	NA	black	0	0	0
MGH54_P17_D03	NA	black	0	0	0
MGH54_P17_D04	NA	black	0	0	0.41468
MGH54_P17_D05	NA	black	0	0	0
MGH54_P17_D06	NA	black	0	0	2.4452
MGH54_P17_D07	NA	black	0	0	0.40163
MGH54_P17_D09	0.169248420857	blue	3	0.2762	0.34142
MGH54_P17_D10	NA	black	0	0	0
MGH54_P17_D12	NA	black	0	0	0
MGH54_P17_E01	NA	black	0	0	1.7031
MGH54_P17_E02	NA	black	0	0	0
MGH54_P17_E03	NA	black	0	0	0
MGH54_P17_E04	NA	black	0	0	0
MGH54_P17_E05	NA	black	0	0	0
MGH54_P17_E06	NA	black	0	0	0
MGH54_P17_E07	NA	black	0	0	0
MGH54_P17_E08	NA	black	0	0	1.9712
MGH54_P17_E09	NA	black	0	0	0.33342
MGH54_P17_E10	NA	black	0	0	0
MGH54_P17_E11	NA	black	0	0	0.41034
MGH54_P17_E12	NA	black	0	0	0
MGH54_P17_F01	NA	black	0	0	0
MGH54_P17_F02	NA	black	0	0	0.97012
MGH54_P17_F03	NA	black	0	0	0
MGH54_P17_F04	0.105295904998	blue	3	0.45207	0.5509
MGH54_P17_F05	NA	black	0	0	0.40708
MGH54_P17_F07	NA	black	0	0	0
MGH54_P17_F08	NA	black	0	0	0.95159
MGH54_P17_F09	NA	black	0	0	0.4813
MGH54_P17_F10	NA	black	0	0	0
MGH54_P17_F11	NA	black	0	0	0
MGH54_P17_F12	NA	black	0	0	0
MGH54_P17_G01	NA	black	0	0	0
MGH54_P17_G02	NA	black	0	0	0.79077
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	NA	black	0	0	0
MGH54_P17_G05	NA	black	0	0	0
MGH54_P17_G06	NA	black	0	0	0.33228
MGH54_P17_G07	NA	black	0	0	0.301
MGH54_P17_G08	NA	black	0	0	0
MGH54_P17_G09	NA	black	0	0	0
MGH54_P17_G10	NA	black	0	0	0.49467
MGH54_P17_G11	NA	black	0	0	0.68167
MGH54_P17_G12	NA	black	0	0	0
MGH54_P17_H01	NA	black	0	0	4.7302
MGH54_P17_H02	NA	black	0	0	1.0635
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	NA	black	0	0	0.36513
MGH54_P17_H07	0.101436125421	blue	3	0.29396	0.8922
MGH54_P17_H08	NA	black	0	0	0.38184
MGH54_P17_H09	NA	black	0	0	0
MGH54_P17_H10	NA	black	0	0	0
MGH54_P17_H11	NA	black	0	0	0
MGH54_P17_H12	NA	black	0	0	0.56169
MGH54_P6_A01	NA	black	0	0	0.99059
MGH54_P6_A02	NA	black	0	0	1.8918
MGH54_P6_A03	NA	black	0	0	0
MGH54_P6_A04	NA	black	0	0	0.44361
MGH54_P6_A05	NA	black	0	0	0
MGH54_P6_A06	NA	black	0	0	0
MGH54_P6_A07	NA	black	0	0.73898	0
MGH54_P6_A08	NA	black	0	0	0
MGH54_P6_A09	NA	black	0	0	0
MGH54_P6_A10	0.11997727934	blue	3	0.40817	0.49672
MGH54_P6_A11	NA	black	0	0	0.8844
MGH54_P6_A12	NA	black	0	0	0.79161
MGH54_P6_B01	NA	black	0	0	0.71984
MGH54_P6_B02	NA	black	0	0	0
MGH54_P6_B03	NA	black	0	0	0.7866
MGH54_P6_B04	NA	black	0	0	0
MGH54_P6_B05	NA	black	0	0	0
MGH54_P6_B06	NA	black	0	0	0
MGH54_P6_B07	NA	black	0	0.30801	0
MGH54_P6_B08	NA	black	0	0	0
MGH54_P6_B09	NA	black	0	0	3.7362
MGH54_P6_B10	NA	black	0	0	0.7433
MGH54_P6_B11	NA	black	0	0	0.50995
MGH54_P6_B12	NA	black	0	0	1.9057
MGH54_P6_C01	NA	black	0	0	0
MGH54_P6_C02	NA	black	0	0	1.934
MGH54_P6_C03	NA	black	0	0	1.3465
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	NA	black	0	0	0
MGH54_P6_C07	NA	black	0	0	1.2552
MGH54_P6_C08	NA	black	0	0	0.28806
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	0	0.30568
MGH54_P6_C11	NA	black	0	0	0
MGH54_P6_C12	NA	black	0	0	0
MGH54_P6_D01	NA	black	0	0	0.9396
MGH54_P6_D02	NA	black	0	0	0
MGH54_P6_D03	-0.792206249039	black	0	0.58015	3.1844
MGH54_P6_D04	NA	black	0	0	0
MGH54_P6_D05	NA	black	0	0	0
MGH54_P6_D07	NA	black	0	0	1.873
MGH54_P6_D08	NA	black	0	0	0
MGH54_P6_D09	NA	black	0	0	4.2853
MGH54_P6_D10	0.100724977615	blue	3	0.36065	0.848
MGH54_P6_D11	NA	black	0	0	1.4147
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	NA	black	0	0	3.1817
MGH54_P6_E03	0.161722920626	blue	3	0.29514	0.36289
MGH54_P6_E04	NA	black	0	0	0
MGH54_P6_E05	NA	black	0	0	0.93734
MGH54_P6_E07	NA	black	0	0	1.3202
MGH54_P6_E08	NA	black	0	0	0.74846
MGH54_P6_E09	0.101016117291	blue	3	0.38957	0.81311
MGH54_P6_E10	NA	black	0	0	0.48954
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	NA	black	0	0	1.3668
MGH54_P6_F01	NA	black	0	0	3.3745
MGH54_P6_F02	NA	black	0	0	0
MGH54_P6_F03	NA	black	0	0	0
MGH54_P6_F05	NA	black	0	0	0
MGH54_P6_F06	NA	black	0	0	0.5568
MGH54_P6_F07	NA	black	0	0	0.41143
MGH54_P6_F08	NA	black	0	0	0.44148
MGH54_P6_F09	0.128544967755	blue	3	0.32193	0.68706
MGH54_P6_F10	NA	black	0	0.60122	0
MGH54_P6_F11	NA	black	0	0	0.8512
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	NA	black	0	0	1.6462
MGH54_P6_G02	NA	black	0	0	0
MGH54_P6_G03	NA	black	0	0	0
MGH54_P6_G04	NA	black	0	0	3.1015
MGH54_P6_G06	NA	black	0	0	0.90227
MGH54_P6_G07	NA	black	0	0	0.56365
MGH54_P6_G08	NA	black	0	0	0.86711
MGH54_P6_G09	NA	black	0	0	1.0172
MGH54_P6_G10	NA	black	0	0	1.0759
MGH54_P6_G11	0.0520674261785	blue	3	0.38736	1.113
MGH54_P6_G12	NA	black	0	0	0.45523
MGH54_P6_H01	0.0846774308864	blue	3	0.51602	0.67446
MGH54_P6_H03	NA	black	0	0	1.8412
MGH54_P6_H05	0.0156514057181	blue	3	0.21039	1.2339
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0.38736	0
MGH54_P6_H08	NA	black	0	0	0
MGH54_P6_H09	NA	black	0	0.514	0
MGH54_P6_H10	NA	black	0	0	0
MGH54_P6_H11	NA	black	0	0	3.3042
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	NA	black	0	0	0.24245
MGH54_P7_A03	0.0993501125874	blue	3	0.46676	0.38405
MGH54_P7_A04	NA	black	0	0	0
MGH54_P7_A06	NA	black	0	0	0
MGH54_P7_A07	NA	black	0	0	0.71984
MGH54_P7_A08	NA	black	0	0	0.67175
MGH54_P7_A10	-0.364795483925	black	0	0.30685	2.1824
