Cell_name	Zvalue	Color	Cluster	BRCA1	EZH2
MGH53_P6_F07	NA	black	0	0	0
MGH53_P6_F08	NA	black	0	0	0.39287
MGH53_P6_F09	0.526772893706	green3	2	0.1635	0.22897
MGH53_P6_F10	NA	black	0	0	0.63413
MGH53_P6_G01	NA	black	0	0	4.5926
MGH53_P6_G02	NA	black	0	0	0.45101
MGH53_P6_G03	NA	black	0	0.23266	0
MGH53_P6_G04	0.531457675733	green3	2	0.12961	0.34255
MGH53_P6_G05	NA	black	0	0	0
MGH53_P6_G06	NA	black	0	0	0
MGH53_P6_G07	NA	black	0	0	0
MGH53_P6_G08	NA	black	0	0	0
MGH53_P6_G09	NA	black	0	0	0
MGH53_P6_G10	NA	black	0	0	0
MGH53_P6_G11	NA	black	0	0	0.72944
MGH53_P6_H01	NA	black	0	0.46989	0
MGH53_P6_H02	0.457401019603	green3	2	0.17887	0.46258
MGH53_P6_H03	NA	black	0	0	0.46258
MGH53_P6_H04	NA	black	0	0	0
MGH53_P6_H05	NA	black	0	0.24489	0
MGH53_P6_H07	NA	black	0	0.43189	0
MGH53_P6_H09	NA	black	0	0	0
MGH53_P6_H10	NA	black	0	0	0
MGH53_P6_H11	-0.957413874222	red	1	3.8146	1.9142
MGH53_P7_A01	NA	black	0	0	0
MGH53_P7_A02	NA	black	0	0	0
MGH53_P7_A03	NA	black	0	0	0
MGH53_P7_A04	NA	black	0	0.21661	0
MGH53_P7_A05	NA	black	0	0	0
MGH53_P7_A06	NA	black	0	0	0
MGH53_P7_A07	NA	black	0	0	0
MGH53_P7_A09	NA	black	0	0	0
MGH53_P7_A11	0.463379573626	green3	2	0.21288	0.29631
MGH53_P7_A12	NA	black	0	0.52406	0
MGH53_P7_B01	NA	black	0	0	0
MGH53_P7_B02	0.155638969458	green3	2	0.47923	0.88206
MGH53_P7_B03	NA	black	0	0	0.32539
MGH53_P7_B04	NA	black	0	0	0
MGH53_P7_B05	NA	black	0	0	0.87499
MGH53_P7_B06	NA	black	0	0	0
MGH53_P7_B07	NA	black	0	0.14274	0
MGH53_P7_B08	NA	black	0	0	0.40163
MGH53_P7_B10	1.09740814405	blue	3	1.5548	5.3315
MGH53_P7_B11	NA	black	0	0	0
MGH53_P7_B12	NA	black	0	0	2.2889
MGH53_P7_C01	NA	black	0	0	0
MGH53_P7_C02	NA	black	0	0	5.6609
MGH53_P7_C03	NA	black	0	0.92752	0
MGH53_P7_C04	0.385839591529	green3	2	0.28214	0.35614
MGH53_P7_C05	0.416219624676	green3	2	3.1755	2.7555
MGH53_P7_C06	NA	black	0	0	0
MGH53_P7_C07	NA	black	0	0	0.24489
MGH53_P7_C09	NA	black	0	0.21785	0
MGH53_P7_C11	0.572099131435	green3	2	0.12961	0.18269
MGH53_P7_C12	NA	black	0	0	2.8732
MGH53_P7_D01	NA	black	0	0.43082	0
MGH53_P7_D02	NA	black	0	0	0
MGH53_P7_D03	NA	black	0	0	0
MGH53_P7_D04	NA	black	0	0	0
MGH53_P7_D05	NA	black	0	0	0.70664
MGH53_P7_D06	NA	black	0	0	0
MGH53_P7_D07	NA	black	0	0	0
MGH53_P7_D10	0.649721002892	green3	2	0.049631	0.19409
MGH53_P7_D11	NA	black	0	0	0
MGH53_P7_D12	NA	black	0	0	0
MGH53_P7_E01	NA	black	0	0.29042	0
MGH53_P7_E02	NA	black	0	0	0
MGH53_P7_E03	NA	black	0	0	0
MGH53_P7_E04	NA	black	0	0	0
MGH53_P7_E05	NA	black	0	0	0.92979
MGH53_P7_E06	0.0576603711931	green3	2	0.35163	1.8766
MGH53_P7_E07	NA	black	0	0	5.0883
MGH53_P7_E08	0.326610519924	green3	2	0.32998	0.4489
MGH53_P7_E09	NA	black	0	0	0
MGH53_P7_E10	0.220272565937	green3	2	0.18777	1.3713
MGH53_P7_E11	NA	black	0	0	0
MGH53_P7_E12	NA	black	0	0	0
MGH53_P7_F01	NA	black	0	0.21661	0
MGH53_P7_F02	-0.61650853464	red	1	0.47197	4.9979
MGH53_P7_F04	NA	black	0	0	0.26303
MGH53_P7_F05	NA	black	0	0.2228	0
MGH53_P7_F06	NA	black	0	0	0
MGH53_P7_F08	NA	black	0	0	0.27977
MGH53_P7_F09	NA	black	0	0	0
MGH53_P7_F10	NA	black	0	0.20914	0
MGH53_P7_F11	NA	black	0	0	0
MGH53_P7_F12	NA	black	0	0	0.75446
MGH53_P7_G01	NA	black	0	0	0
MGH53_P7_G03	NA	black	0	0	1.3109
MGH53_P7_G04	-0.271149972531	red	1	0.19156	2.969
MGH53_P7_G05	NA	black	0	0	0
MGH53_P7_G06	NA	black	0	0	0
MGH53_P7_G07	NA	black	0	0.12961	0
MGH53_P7_G08	NA	black	0	0	1.0236
MGH53_P7_G09	NA	black	0	0	0
MGH53_P7_G10	NA	black	0	0	0
MGH53_P7_G11	NA	black	0	0.11237	0
MGH53_P7_G12	NA	black	0	0	0
MGH53_P7_H01	NA	black	0	0.49774	0
MGH53_P7_H02	NA	black	0	0	0.74588
MGH53_P7_H03	NA	black	0	0	0
MGH53_P7_H04	NA	black	0	0.29278	0
MGH53_P7_H05	NA	black	0	0	0
MGH53_P7_H06	NA	black	0	0	3.3235
MGH53_P7_H07	NA	black	0	0	0
MGH53_P7_H08	NA	black	0	0	4.6981
MGH53_P7_H10	-0.0433211700593	green3	2	0.24975	2.2934
MGH53_P7_H11	NA	black	0	0	0
MGH53_P7_H12	NA	black	0	0	0
MGH53_P8_A01	NA	black	0	0	0
MGH53_P8_A02	NA	black	0	0.16607	0
MGH53_P8_A03	NA	black	0	0.11902	0
MGH53_P8_A04	NA	black	0	0	0
MGH53_P8_A05	NA	black	0	0	0
MGH53_P8_A06	NA	black	0	0	0
MGH53_P8_A07	NA	black	0	0.41792	0
MGH53_P8_A08	NA	black	0	0	0.6107
MGH53_P8_A09	NA	black	0	0	2.1457
MGH53_P8_A10	0.400583726664	green3	2	0.22033	0.55778
MGH53_P8_A11	NA	black	0	0.1865	0
MGH53_P8_A12	NA	black	0	0	0
MGH53_P8_B03	NA	black	0	0	0
MGH53_P8_B04	NA	black	0	0	5.7312
MGH53_P8_B08	NA	black	0	0	0
MGH53_P8_B09	NA	black	0	0	3.9191
MGH53_P8_B10	NA	black	0	0	0
MGH53_P8_B11	-0.920537245507	red	1	2.6717	1.5008
MGH53_P8_B12	NA	black	0	0	0
MGH53_P8_C01	NA	black	0	0	0
MGH53_P8_C02	NA	black	0	0	5.9629
MGH53_P8_C03	NA	black	0	0	5.4764
MGH53_P8_C04	NA	black	0	0	5.587
MGH53_P8_C08	-1.38385050118	red	1	0.21412	5.8331
MGH53_P8_C09	NA	black	0	0	3.9723
MGH53_P8_C10	NA	black	0	0.22033	0
MGH53_P8_C11	NA	black	0	0	3.9366
MGH53_P8_C12	NA	black	0	0.61824	0
MGH53_P8_D01	-0.198820889817	red	1	1.7506	1.9211
MGH53_P8_D02	NA	black	0	0.19283	0
MGH53_P8_D03	NA	black	0	0	0
MGH53_P8_D04	NA	black	0	0	1.6168
MGH53_P8_D05	NA	black	0	0	0
MGH53_P8_D06	NA	black	0	0.22774	0
MGH53_P8_D07	NA	black	0	0	1.547
MGH53_P8_D08	NA	black	0	0	0
MGH53_P8_D09	NA	black	0	0	1.206
MGH53_P8_D10	NA	black	0	0	0.91303
MGH53_P8_D11	NA	black	0	0	0.96273
MGH53_P8_E01	NA	black	0	0	0
MGH53_P8_E03	NA	black	0	0	6.7099
MGH53_P8_E04	NA	black	0	0.34369	0
MGH53_P8_E05	NA	black	0	0	0
MGH53_P8_E06	NA	black	0	0	0
MGH53_P8_E07	NA	black	0	0	0
MGH53_P8_E08	NA	black	0	0	0
MGH53_P8_E09	NA	black	0	0	2.9025
MGH53_P8_E10	NA	black	0	0	0
MGH53_P8_E11	NA	black	0	0	0
MGH53_P8_F01	NA	black	0	0	0
MGH53_P8_F02	NA	black	0	0	0.23634
MGH53_P8_F04	NA	black	0	0	4.7756
MGH53_P8_F05	NA	black	0	0	0
MGH53_P8_F06	0.124909478059	green3	2	0.20539	1.6987
MGH53_P8_F07	NA	black	0	0	6.0968
MGH53_P8_F08	0.285047557305	green3	2	0.39726	0.28333
MGH53_P8_F09	0.574070872714	green3	2	0.085425	0.33685
MGH53_P8_F11	NA	black	0	0.16736	0
MGH53_P8_G01	NA	black	0	0	1.442
MGH53_P8_G02	NA	black	0	0	1.7137
MGH53_P8_G03	-0.0964469969831	green3	2	0.63877	3.2618
MGH53_P8_G04	NA	black	0	0	0
MGH53_P8_G05	NA	black	0	0	0
MGH53_P8_G06	NA	black	0	0	0
MGH53_P8_G07	NA	black	0	0	0.79161
MGH53_P8_G08	NA	black	0	0	0
MGH53_P8_G09	-0.437745995135	red	1	0.17887	3.4159
MGH53_P8_G10	NA	black	0	0	0.80983
MGH53_P8_G11	-0.632643185116	red	1	2.0925	1.4626
MGH53_P8_G12	NA	black	0	0	0
MGH53_P8_H01	NA	black	0	0	4.3041
MGH53_P8_H02	NA	black	0	0	0
MGH53_P8_H03	NA	black	0	0	0
MGH53_P8_H04	0.131157894092	green3	2	0.51702	0.86552
MGH53_P8_H05	NA	black	0	0	0
MGH53_P8_H06	NA	black	0	0	0
MGH53_P8_H07	NA	black	0	0	0
MGH53_P8_H08	NA	black	0	0.4782	0
MGH53_P8_H09	-0.569888283572	red	1	0.1003	3.5956
MGH53_P8_H10	0.124590591078	green3	2	0.21412	1.6933
MGH53_P8_H11	NA	black	0	0	5.1766
MGH53_P8_H12	NA	black	0	0	0
MGH53_P1_A03	NA	black	0	0	3.2138
MGH53_P1_A04	0.415165704019	green3	2	0.16736	0.67356
MGH53_P1_A06	-0.470244027761	red	1	0.12168	3.3926
MGH53_P1_A07	0.549253398245	green3	2	0.14666	0.20539
MGH53_P1_A08	-0.566169750442	red	1	0.15316	3.6979
MGH53_P1_B04	NA	black	0	0.42008	0
MGH53_P1_B08	NA	black	0	0	0
MGH53_P1_B09	NA	black	0	0.29631	0
MGH53_P1_B11	0.396019666756	green3	2	0.18777	0.68885
MGH53_P1_C03	NA	black	0	0	3.2467
MGH53_P1_C06	NA	black	0	0.15834	0
MGH53_P1_C09	NA	black	0	0.40054	0
MGH53_P1_C10	NA	black	0	0	0
MGH53_P1_D01	NA	black	0	0	0.52005
MGH53_P1_D05	NA	black	0	0	4.0161
MGH53_P1_D12	NA	black	0	0	4.5185
MGH53_P1_E09	NA	black	0	0.61164	0
MGH53_P1_E12	NA	black	0	0.13093	0
MGH53_P12_A01	NA	black	0	0.17632	0
MGH53_P12_A02	NA	black	0	0	0
MGH53_P12_A03	NA	black	0	0	4.7757
MGH53_P12_A04	0.380382943638	green3	2	0.30801	0.23756
MGH53_P12_A05	NA	black	0	0	0.45733
MGH53_P12_A06	NA	black	0	0	0.27739
MGH53_P12_A08	NA	black	0	0	0.32423
MGH53_P12_A09	-1.86693397872	black	0	0.12433	6.4189
MGH53_P12_A10	NA	black	0	0	0.25217
MGH53_P12_A11	NA	black	0	0.17121	0
MGH53_P12_A12	NA	black	0	0	1.4818
MGH53_P12_B01	NA	black	0	0	0
MGH53_P12_B02	NA	black	0	0	0
MGH53_P12_B03	NA	black	0	0	0
MGH53_P12_B04	NA	black	0	0.16736	0
MGH53_P12_B05	NA	black	0	0	0
MGH53_P12_B06	-0.83508874012	red	1	0.055196	4.0962
MGH53_P12_B07	NA	black	0	0	4.1022
MGH53_P12_B08	NA	black	0	0	0
MGH53_P12_B09	0.569804312192	green3	2	0.13093	0.1865
MGH53_P12_B11	NA	black	0	0	0
MGH53_P12_B12	NA	black	0	0.15186	0
MGH53_P12_C01	NA	black	0	0	0.41576
MGH53_P12_C02	NA	black	0	0	0
MGH53_P12_C03	0.428471822904	green3	2	0.24123	0.33457
MGH53_P12_C04	0.152754726799	green3	2	0.44573	1.1017
MGH53_P12_C05	NA	black	0	0	0
MGH53_P12_C06	-0.456896043988	red	1	0.10299	3.3267
MGH53_P12_C07	NA	black	0	0	0
MGH53_P12_C08	NA	black	0	0	0
MGH53_P12_C09	NA	black	0	0	0
MGH53_P12_C10	NA	black	0	0	0
MGH53_P12_C11	NA	black	0	0	0
MGH53_P12_C12	NA	black	0	0	1.2945
MGH53_P12_D01	NA	black	0	0	0
MGH53_P12_D02	NA	black	0	0	0
MGH53_P12_D03	NA	black	0	0	0
MGH53_P12_D04	NA	black	0	0	0
MGH53_P12_D05	NA	black	0	0	0
MGH53_P12_D06	NA	black	0	0	0
MGH53_P12_D07	NA	black	0	0	0
MGH53_P12_D08	NA	black	0	0.19787	0
MGH53_P12_D09	NA	black	0	0	0
MGH53_P12_D10	NA	black	0	0.18015	0
MGH53_P12_D11	NA	black	0	0.16736	0
MGH53_P12_D12	NA	black	0	0	0.4957
MGH53_P12_E01	NA	black	0	0.15445	0
MGH53_P12_E02	NA	black	0	0	0.43403
MGH53_P12_E03	NA	black	0	0	4.3496
MGH53_P12_E04	NA	black	0	0	0.26903
MGH53_P12_E05	NA	black	0	0	4.4544
MGH53_P12_E06	NA	black	0	0	0
MGH53_P12_E07	-2.88017450681	black	0	3.4733	0.53406
MGH53_P12_E08	NA	black	0	0.14796	0
MGH53_P12_E09	NA	black	0	0	3.7092
MGH53_P12_E10	NA	black	0	0	4.7988
MGH53_P12_E12	NA	black	0	0	5.3484
MGH53_P12_F01	NA	black	0	0	0
MGH53_P12_F02	NA	black	0	0	4.3782
MGH53_P12_F03	NA	black	0	0.17887	0
MGH53_P12_F04	NA	black	0	0	0
MGH53_P12_F06	-1.01834668778	red	1	0.24367	5.1092
MGH53_P12_F07	NA	black	0	0	2.8022
MGH53_P12_F08	NA	black	0	0	0.67265
MGH53_P12_F09	NA	black	0	0	5.5078
MGH53_P12_F10	NA	black	0	0.14143	0
MGH53_P12_F11	-0.68722019531	red	1	0.13488	3.9534
MGH53_P12_F12	-0.882423534996	red	1	0.073135	4.2427
MGH53_P12_G01	2.80365343509	black	0	3.2217	4.6494
MGH53_P12_G03	NA	black	0	0.16092	0
MGH53_P12_G04	NA	black	0	0	0
MGH53_P12_G07	NA	black	0	0	0
MGH53_P12_G08	NA	black	0	0.1635	0
MGH53_P12_G09	0.313936449399	green3	2	0.37184	0.25338
MGH53_P12_G10	NA	black	0	0	0
MGH53_P12_G11	NA	black	0	0	0
MGH53_P12_G12	NA	black	0	0	0
MGH53_P12_H01	NA	black	0	0	2.861
MGH53_P12_H02	2.07400895343	black	0	2.4346	4.8191
MGH53_P12_H03	NA	black	0	0	0
MGH53_P12_H04	NA	black	0	0	0.18396
MGH53_P12_H05	NA	black	0	0	0
MGH53_P12_H06	NA	black	0	0.41684	0
MGH53_P12_H07	NA	black	0	0	0
MGH53_P12_H08	NA	black	0	0	1.7233
MGH53_P12_H09	NA	black	0	0	3.4583
MGH53_P12_H10	NA	black	0	0	0.40272
MGH53_P12_H11	NA	black	0	0	0
MGH53_P12_H12	0.52404080846	green3	2	1.5792	3.5428
MGH53_P2_A09	NA	black	0	0.44467	0
MGH53_P2_A11	NA	black	0	0.1865	0
MGH53_P2_A12	NA	black	0	0	0
MGH53_P2_B05	NA	black	0	0.29631	0
MGH53_P2_B07	0.256730338864	green3	2	0.34255	0.82456
MGH53_P2_B09	NA	black	0	0.14405	0
MGH53_P2_B10	NA	black	0	0	2.8199
MGH53_P2_C01	NA	black	0	0.010064	0
MGH53_P2_C02	NA	black	0	0	0
MGH53_P2_C03	NA	black	0	0	0.85917
MGH53_P2_C07	-0.0171451722525	green3	2	0.71017	0.54201
MGH53_P2_C09	0.245329342995	green3	2	0.34142	0.89763
MGH53_P2_D01	NA	black	0	0.12433	0
MGH53_P2_D02	NA	black	0	0	0
MGH53_P2_D07	NA	black	0	0	0
MGH53_P2_D08	NA	black	0	0	0
MGH53_P2_D12	NA	black	0	0	4.5195
MGH53_P2_E04	NA	black	0	0.1635	0
MGH53_P2_E10	NA	black	0	0	1.4823
MGH53_P2_F02	NA	black	0	0	0.7866
MGH53_P2_F03	NA	black	0	0.2228	0
MGH53_P2_F04	NA	black	0	0	0
MGH53_P2_F05	NA	black	0	0	0
MGH53_P2_G02	NA	black	0	0	0
MGH53_P2_G07	-3.1269341476	black	0	3.8347	0.64062
MGH53_P2_H01	0.590501292838	green3	2	0.11636	0.1635
MGH53_P10_A01	NA	black	0	0.40817	0
MGH53_P10_A02	-0.0816094561932	green3	2	0.71458	3.6347
MGH53_P10_A03	-4.2960377727	black	0	5.4231	0.94336
MGH53_P10_A04	NA	black	0	0	0
MGH53_P10_A05	NA	black	0	0	4.3076
MGH53_P10_A06	NA	black	0	0.052416	0
MGH53_P10_A07	NA	black	0	0.0086303	0
MGH53_P10_A08	NA	black	0	0	0.36289
MGH53_P10_A09	NA	black	0	0	0
MGH53_P10_A10	NA	black	0	0	0
MGH53_P10_A11	-1.02169223732	red	1	0.36401	5.6719
MGH53_P10_A12	NA	black	0	0	0
MGH53_P10_B01	NA	black	0	0	1.1057
MGH53_P10_B02	0.450679740388	green3	2	0.15445	0.57337
MGH53_P10_B03	NA	black	0	0	0
MGH53_P10_B04	NA	black	0	0	2.7662
MGH53_P10_B05	NA	black	0	0	3.126
MGH53_P10_B06	NA	black	0	4.4201	0
MGH53_P10_B07	NA	black	0	0	0
MGH53_P10_B08	NA	black	0	0	0
MGH53_P10_B09	NA	black	0	0	0
MGH53_P10_B10	NA	black	0	0	3.3951
MGH53_P10_B11	NA	black	0	0.20163	0
MGH53_P10_B12	NA	black	0	0.17505	0
MGH53_P10_C01	NA	black	0	0	0
MGH53_P10_C02	NA	black	0	0.42116	0
MGH53_P10_C03	NA	black	0	0	0.74674
MGH53_P10_C04	NA	black	0	0.17377	0
MGH53_P10_C05	NA	black	0	0	0
MGH53_P10_C06	0.236067868969	green3	2	0.18269	1.3208
MGH53_P10_C07	NA	black	0	0	0
MGH53_P10_C08	NA	black	0	0.21288	0
MGH53_P10_C09	NA	black	0	0	0.42975
MGH53_P10_C10	0.141605684838	green3	2	0.33113	1.4875
MGH53_P10_C11	-0.0380770901674	green3	2	0.15834	2.2449
MGH53_P10_C12	NA	black	0	0.22033	0
MGH53_P10_D01	NA	black	0	0	0
MGH53_P10_D02	NA	black	0	0.1903	0
MGH53_P10_D03	NA	black	0	0.97453	0
MGH53_P10_D04	NA	black	0	0.19912	0
MGH53_P10_D05	0.141669928564	green3	2	0.53605	0.40381
MGH53_P10_D06	NA	black	0	0	0
MGH53_P10_D07	NA	black	0	0	0
MGH53_P10_D08	NA	black	0	0	0
MGH53_P10_D09	NA	black	0	0	0.58111
MGH53_P10_D12	NA	black	0	0.20664	0
MGH53_P10_E01	0.381711143499	green3	2	0.17249	0.79077
MGH53_P10_E03	NA	black	0	0	0
MGH53_P10_E04	NA	black	0	0.20664	0
MGH53_P10_E05	NA	black	0	0	0
MGH53_P10_E06	NA	black	0	0.39726	0
MGH53_P10_E07	NA	black	0	0	0
MGH53_P10_E08	-0.504357883015	red	1	0.37629	4.1637
MGH53_P10_E09	NA	black	0	0	4.0161
MGH53_P10_E10	NA	black	0	0	0.91915
MGH53_P10_E11	0.271820258838	green3	2	0.097611	1.3161
MGH53_P10_E12	0.44294454485	green3	2	0.16221	0.57918
MGH53_P10_F01	NA	black	0	0	0.73552
MGH53_P10_F02	NA	black	0	0	4.2399
MGH53_P10_F03	NA	black	0	0	0
MGH53_P10_F04	NA	black	0	0	0.52105
MGH53_P10_F05	NA	black	0	0	0.4489
MGH53_P10_F06	NA	black	0	0	3.3649
MGH53_P10_F07	NA	black	0	0	5.6099
MGH53_P10_F08	NA	black	0	0	0
MGH53_P10_F09	NA	black	0	0	2.933
MGH53_P10_F10	NA	black	0	0	0
MGH53_P10_F12	NA	black	0	3.2717	0
MGH53_P10_G01	NA	black	0	0.14666	0
MGH53_P10_G02	NA	black	0	0.15056	0
MGH53_P10_G03	NA	black	0	0	0
MGH53_P10_G04	NA	black	0	0.34028	0
MGH53_P10_G05	-1.35027385067	red	1	0.18015	5.6136
MGH53_P10_G07	NA	black	0	0	0
MGH53_P10_G08	0.414461421206	green3	2	0.28924	0.14535
MGH53_P10_G09	NA	black	0	0.22033	0
MGH53_P10_G11	NA	black	0	0	0.39287
MGH53_P10_H01	NA	black	0	0	0
MGH53_P10_H02	-1.41682706004	red	1	3.9033	1.6704
MGH53_P10_H04	NA	black	0	0.30334	0
MGH53_P10_H05	NA	black	0	0	0
MGH53_P10_H06	NA	black	0	0	0
MGH53_P10_H07	NA	black	0	0.17887	0
MGH53_P10_H08	NA	black	0	0	2.5809
MGH53_P10_H09	NA	black	0	0	0
MGH53_P10_H10	NA	black	0	0	0
MGH53_P10_H11	NA	black	0	0	2.0289
MGH53_P11_A01	NA	black	0	0	2.4133
MGH53_P11_A02	NA	black	0	0	0
MGH53_P11_A03	NA	black	0	0.12961	0
MGH53_P11_A04	NA	black	0	0	0.20414
MGH53_P11_A06	NA	black	0	0	0
MGH53_P11_A08	NA	black	0	0	1.2833
MGH53_P11_A09	NA	black	0	0	1.0179
MGH53_P11_A10	NA	black	0	0.14535	0
MGH53_P11_A11	NA	black	0	0.20664	0
MGH53_P11_A12	0.442834736516	green3	2	0.15963	0.58785
MGH53_P11_B01	0.533492422369	green3	2	0.16864	0.1776
MGH53_P11_B02	0.22134932932	green3	2	0.37851	0.8953
MGH53_P11_B04	-0.944110918114	red	1	0.15963	4.6296
MGH53_P11_B05	NA	black	0	0	0
MGH53_P11_B06	-0.164527117372	green3	2	1.5926	1.9119
MGH53_P11_B07	NA	black	0	0	0
MGH53_P11_B08	NA	black	0	0	0
MGH53_P11_B09	NA	black	0	0	0
MGH53_P11_B11	NA	black	0	0	3.227
MGH53_P11_B12	NA	black	0	0	4.9069
MGH53_P11_C01	0.49297947091	green3	2	0.15445	0.4049
MGH53_P11_C02	NA	black	0	0	0.4782
MGH53_P11_C03	NA	black	0	0	0.89297
MGH53_P11_C04	NA	black	0	0	0.42761
MGH53_P11_C05	0.477131995909	green3	2	0.16479	0.43189
MGH53_P11_C06	NA	black	0	0	0.20414
MGH53_P11_C07	0.447834838066	green3	2	0.22527	0.31383
MGH53_P11_C08	NA	black	0	0	0
MGH53_P11_C09	NA	black	0	0	0
MGH53_P11_C10	0.665643165916	green3	2	2.2966	3.1688
MGH53_P11_C11	NA	black	0	0	3.1458
MGH53_P11_C12	NA	black	0	0	0.43936
MGH53_P11_D01	NA	black	0	0.27501	0
MGH53_P11_D02	-0.293139901765	red	1	1.1725	1.051
MGH53_P11_D03	NA	black	0	0	1.3994
MGH53_P11_D04	NA	black	0	0.31499	0
MGH53_P11_D05	NA	black	0	0	1.8106
MGH53_P11_D07	NA	black	0	0	0
MGH53_P11_D08	NA	black	0	0.25338	0
MGH53_P11_D09	NA	black	0	0	0
MGH53_P11_D10	NA	black	0	0	0
MGH53_P11_D11	NA	black	0	0	0.30801
MGH53_P11_D12	NA	black	0	0	0
MGH53_P11_E01	NA	black	0	0.24975	0
MGH53_P11_E02	NA	black	0	1.3051	0
MGH53_P11_E04	NA	black	0	0.81885	0
MGH53_P11_E06	NA	black	0	0	0
MGH53_P11_E08	NA	black	0	0	4.087
MGH53_P11_E09	-0.897588209352	red	1	0.22404	4.736
MGH53_P11_E10	0.431237275709	green3	2	0.23879	0.33228
MGH53_P11_E11	NA	black	0	0.11636	0
MGH53_P11_E12	NA	black	0	0	5.2762
MGH53_P11_F01	NA	black	0	0.11636	0
MGH53_P11_F02	NA	black	0	0.23879	0
MGH53_P11_F03	NA	black	0	0	0
MGH53_P11_F04	0.547946964245	green3	2	0.11902	0.3173
MGH53_P11_F05	NA	black	0	0	0
MGH53_P11_F07	NA	black	0	0.32884	0
MGH53_P11_F10	NA	black	0	0	0.24001
MGH53_P11_F11	NA	black	0	0	0
MGH53_P11_F12	NA	black	0	0	0
MGH53_P11_G01	NA	black	0	0	0
MGH53_P11_G02	NA	black	0	0	0
MGH53_P11_G03	NA	black	0	0	0
MGH53_P11_G04	NA	black	0	0	4.3821
MGH53_P11_G05	-0.632774792235	red	1	0.33457	4.4176
MGH53_P11_G06	NA	black	0	0	0
MGH53_P11_G07	NA	black	0	0	0
MGH53_P11_G08	-1.34557684245	red	1	0.15186	5.4897
MGH53_P11_G09	NA	black	0	0	2.9575
MGH53_P11_G10	NA	black	0	0	0.88596
MGH53_P11_G11	NA	black	0	0	0.22527
MGH53_P11_G12	NA	black	0	0	0
MGH53_P11_H01	NA	black	0	3.6715	0
MGH53_P11_H02	NA	black	0	0.26544	0
MGH53_P11_H04	NA	black	0	0	0
MGH53_P11_H05	NA	black	0	0	0
MGH53_P11_H06	NA	black	0	0.18903	0
MGH53_P11_H07	NA	black	0	0	4.631
MGH53_P11_H08	NA	black	0	0	0
MGH53_P11_H09	-1.14256504436	red	1	1.8663	0.49978
MGH53_P11_H10	NA	black	0	0	3.0947
MGH53_P11_H11	NA	black	0	0	0
MGH53_P11_H12	NA	black	0	0	3.3675
MGH53_P9_A01	NA	black	0	0	2.4911
MGH53_P9_A02	NA	black	0	0	0
MGH53_P9_A03	NA	black	0	0	0
MGH53_P9_A04	NA	black	0	0	2.9826
MGH53_P9_A05	NA	black	0	0	0
MGH53_P9_A06	NA	black	0	0.24123	0
MGH53_P9_A07	NA	black	0	0	3.4415
MGH53_P9_A08	NA	black	0	0	0
MGH53_P9_A09	NA	black	0	0.20414	0
MGH53_P9_A10	NA	black	0	0	0.852
MGH53_P9_A11	NA	black	0	0	0
MGH53_P9_A12	NA	black	0	0	0
MGH53_P9_B01	NA	black	0	0	3.7918
MGH53_P9_B02	NA	black	0	0	0
MGH53_P9_B03	NA	black	0	0	1.2228
MGH53_P9_B04	NA	black	0	0	0
MGH53_P9_B05	-1.07519433819	red	1	0.24123	5.2378
MGH53_P9_B06	NA	black	0	0	0
MGH53_P9_B07	NA	black	0	0	0.29278
MGH53_P9_B08	NA	black	0	0	0
MGH53_P9_B09	NA	black	0	0	0.28451
MGH53_P9_B11	NA	black	0	0	0.96938
MGH53_P9_B12	NA	black	0	0.23511	0
MGH53_P9_C01	NA	black	0	0	0
MGH53_P9_C02	NA	black	0	0	2.3285
MGH53_P9_C03	4.31476581524	black	0	4.1946	4.9658
MGH53_P9_C04	NA	black	0	0	0.4782
MGH53_P9_C05	NA	black	0	0	3.5366
MGH53_P9_C06	-0.0824805720089	green3	2	0.99783	1.6295
MGH53_P9_C07	NA	black	0	3.5524	0
MGH53_P9_C08	NA	black	0	0	5.2997
MGH53_P9_C09	NA	black	0	0.22404	0
MGH53_P9_C10	NA	black	0	0	3.0668
MGH53_P9_C11	NA	black	0	0	0
MGH53_P9_C12	NA	black	0	0	4.2308
MGH53_P9_D01	NA	black	0	0.21039	0
MGH53_P9_D02	NA	black	0	0	0
MGH53_P9_D03	NA	black	0	0	0
MGH53_P9_D04	NA	black	0	0	1.2473
MGH53_P9_D05	NA	black	0	0	0
MGH53_P9_D08	NA	black	0	0	5.0394
MGH53_P9_D09	NA	black	0	0	0
MGH53_P9_D10	NA	black	0	0	0
MGH53_P9_D11	NA	black	0	0.24975	0
MGH53_P9_D12	NA	black	0	0.19661	0
MGH53_P9_F04	NA	black	0	0	0
MGH53_P9_F05	NA	black	0	0	0
MGH53_P9_F06	NA	black	0	0.55189	0
MGH53_P9_F07	NA	black	0	0	1.8069
MGH53_P9_F08	NA	black	0	0	0.33342
MGH53_P9_F09	NA	black	0	0	0
MGH53_P9_F10	NA	black	0	0	0
MGH53_P9_F11	NA	black	0	0.20163	0
MGH53_P9_F12	NA	black	0	0	0
MGH53_P9_G01	NA	black	0	0	2.1661
MGH53_P9_G02	NA	black	0	0	2.9153
MGH53_P9_G03	NA	black	0	0.26544	0
MGH53_P9_G04	-0.135859123398	green3	2	0.30685	2.6758
MGH53_P9_G07	NA	black	0	0	2.1677
