Cell_name	Zvalue	Color	Cluster	L1TD1	NANOG
MGH36_P10_C07	0.0112872210409	green3	2	0.85439	0.70664
MGH36_P10_C08	0.039596535333	green3	2	0.83026	0.38405
MGH36_P10_C09	-0.0831499124409	green3	2	0.92372	0.39726
MGH36_P10_C10	-0.415558374779	green3	2	1.5656	0.78492
MGH36_P10_C12	0.516524466199	blue	3	0.46048	0.33113
MGH36_P10_D01	NA	black	0	0	0.29514
MGH36_P10_D02	NA	black	0	0	0.97893
MGH36_P10_D03	NA	black	0	0	0
MGH36_P10_D04	0.145534384332	green3	2	0.62387	0.64062
MGH36_P10_D05	NA	black	0	0.61824	0
MGH36_P10_D07	0.515772504766	blue	3	0.50589	0.26784
MGH36_P10_D09	NA	black	0	0.52406	0
MGH36_P10_D10	0.033532496353	green3	2	0.39506	0.80653
MGH36_P10_D11	-0.255862587266	green3	2	0.66721	1.3004
MGH36_P10_D12	NA	black	0	0	0.46989
MGH36_P10_E02	0.210313565926	green3	2	0.58592	0.5724
MGH36_P10_E03	NA	black	0	0.32654	0
MGH36_P10_E04	NA	black	0	0.86869	0
MGH36_P10_E05	-0.139032787282	green3	2	0.94785	0.31962
MGH36_P10_E07	-3.3746563527	black	0	0.46362	3.3014
MGH36_P10_E10	NA	black	0	0.79826	0
MGH36_P10_E11	0.14890761929	green3	2	0.44996	0.70487
MGH36_P10_E12	0.683448070455	blue	3	0.42008	0.21288
MGH36_P10_F02	NA	black	0	0	0
MGH36_P10_F03	-0.823642898369	red	1	0.90227	3.6229
MGH36_P10_F05	-0.0133819298685	green3	2	0.89375	0.65168
MGH36_P10_F06	-0.159727770687	green3	2	1.1349	0.71017
MGH36_P10_F08	0.265909191797	green3	2	0.44042	0.59741
MGH36_P10_F09	-0.248195134697	green3	2	1.0433	0.40163
MGH36_P10_F10	NA	black	0	0.65076	0
MGH36_P10_F11	0.533466648546	blue	3	0.42546	0.35276
MGH36_P10_F12	NA	black	0	0.40163	0
MGH36_P10_G01	-0.405178047103	green3	2	1.334	0.6397
MGH36_P10_G02	NA	black	0	0.91533	0
MGH36_P10_G03	NA	black	0	0	0.28333
MGH36_P10_G05	0.275096130996	green3	2	0.48233	0.56755
MGH36_P10_G06	-4.89931309461	black	0	0.1137	2.9944
MGH36_P10_G07	-0.697321957657	red	1	0.18269	1.1827
MGH36_P10_G08	NA	black	0	0.11503	0
MGH36_P10_G09	NA	black	0	0.34483	0
MGH36_P10_G10	NA	black	0	0.4813	0
MGH36_P10_G11	NA	black	0	0.76384	0
MGH36_P10_H01	NA	black	0	0.28688	0
MGH36_P10_H03	NA	black	0	0	1.0447
MGH36_P10_H04	0.018402651154	green3	2	0.8472	0.42116
MGH36_P10_H05	NA	black	0	0	0
MGH36_P10_H06	NA	black	0	1.103	0
MGH36_P10_H09	-2.01197157728	black	0	0.68077	3.3157
MGH36_P10_H11	NA	black	0	0.60786	0
MGH36_P10_H12	NA	black	0	1.7845	0
MGH36_P8_A01	0.0281981507639	green3	2	0.81885	0.71017
MGH36_P8_A03	NA	black	0	0	2.4252
MGH36_P8_A04	0.256482984272	green3	2	0.47923	0.5888
MGH36_P8_A06	NA	black	0	0.86552	0
MGH36_P8_A07	NA	black	0	0.29748	0
MGH36_P8_A08	NA	black	0	0	2.4322
MGH36_P8_A09	NA	black	0	0	0
MGH36_P8_A11	0.102860250832	green3	2	0.49467	0.74416
MGH36_P8_A12	0.169695019341	green3	2	0.44996	0.68527
MGH36_P8_B01	NA	black	0	0	1.4206
MGH36_P8_B02	NA	black	0	0	0
MGH36_P8_B03	0.777082195692	blue	3	0.28096	0.28096
MGH36_P8_B04	-0.182802151776	green3	2	1.1859	0.72857
MGH36_P8_B05	0.188508473593	green3	2	0.63413	0.55582
MGH36_P8_B08	0.778207083874	blue	3	0.45207	0.059355
MGH36_P8_B09	0.139161551739	green3	2	0.74674	0.41359
MGH36_P8_B10	0.454727445871	blue	3	0.25701	0.51702
MGH36_P8_B11	0.0677838652074	green3	2	0.47716	0.78073
MGH36_P8_B12	NA	black	0	0	0
MGH36_P8_C01	0.17665404477	green3	2	0.58496	0.62199
MGH36_P8_C02	0.323125724453	green3	2	0.51501	0.48954
MGH36_P8_C03	-0.0834610849324	green3	2	0.62012	0.99204
MGH36_P8_C05	NA	black	0	0.28806	0
MGH36_P8_C06	NA	black	0	0	0
MGH36_P8_C09	0.0851237995494	green3	2	0.6951	0.69688
MGH36_P8_C10	0.089372614756	green3	2	0.64524	0.72247
MGH36_P8_C12	NA	black	0	0	0
MGH36_P8_D01	0.215751858754	green3	2	0.17377	0.67627
MGH36_P8_D03	0.276226065112	green3	2	0.56462	0.49978
MGH36_P8_D04	-0.497174650112	red	1	1.216	0.41359
MGH36_P8_D05	NA	black	0	0	0.63599
MGH36_P8_D07	NA	black	0	0.7031	0
MGH36_P8_D08	NA	black	0	0.18777	0
MGH36_P8_D09	NA	black	0	0	0
MGH36_P8_D10	0.207275117086	green3	2	0.57531	0.58592
MGH36_P8_D11	NA	black	0	0.75617	0
MGH36_P8_D12	NA	black	0	0.29396	0
MGH36_P8_E01	NA	black	0	0.71809	0
MGH36_P8_E02	NA	black	0	0	0
MGH36_P8_E03	NA	black	0	1.0193	0
MGH36_P8_E04	0.227034947388	green3	2	0.50182	0.60881
MGH36_P8_E05	NA	black	0	0	0
MGH36_P8_E06	NA	black	0	0.71105	0
MGH36_P8_E08	1.03221439812	black	0	0.18903	0.18396
MGH36_P8_E10	NA	black	0	1.1296	0
MGH36_P8_F02	NA	black	0	0.39944	0
MGH36_P8_F04	0.104883359744	green3	2	0.75702	0.51602
MGH36_P8_F05	0.639512633944	blue	3	0.35163	0.32769
MGH36_P8_F07	NA	black	0	0.75788	0
MGH36_P8_F09	0.192298515024	green3	2	0.24853	0.68885
MGH36_P8_G01	NA	black	0	0.21288	0
MGH36_P8_G02	0.705770537947	blue	3	0.21164	0.37407
MGH36_P8_G03	0.0356260462103	green3	2	0.83026	0.52607
MGH36_P8_G04	0.453928255467	blue	3	0.50894	0.33914
MGH36_P8_G05	0.692666462452	blue	3	0.21909	0.37851
MGH36_P8_G06	NA	black	0	0.58496	0
MGH36_P8_G07	-0.510721554682	red	1	0.88908	2.9426
MGH36_P8_G08	-0.164897163169	green3	2	1.1037	0.66539
MGH36_P8_G09	NA	black	0	0.28214	0
MGH36_P8_G10	NA	black	0	0	0.32308
MGH36_P8_G12	NA	black	0	0	0
MGH36_P8_H01	NA	black	0	0.2558	0
MGH36_P8_H03	NA	black	0	1.9256	0
MGH36_P8_H04	NA	black	0	0.64893	0
MGH36_P8_H06	NA	black	0	1.1763	0
MGH36_P8_H07	NA	black	0	0.32654	0
MGH36_P8_H09	-0.329027864566	green3	2	0.23389	1.005
MGH36_P8_H10	NA	black	0	0	0
MGH36_P8_H11	NA	black	0	0.17377	0
MGH36_P9_A01	0.00192436138268	green3	2	0.87421	0.80818
MGH36_P9_A02	NA	black	0	1.2085	0
MGH36_P9_A03	NA	black	0	0.53804	0
MGH36_P9_A05	NA	black	0	1.0587	0
MGH36_P9_A06	NA	black	0	0.24732	0
MGH36_P9_A07	0.0484909129951	green3	2	0.67356	0.7866
MGH36_P9_A09	-0.0834730247271	green3	2	0.92828	0.42223
MGH36_P9_A10	0.45187523524	blue	3	0.49467	0.36065
MGH36_P9_A11	NA	black	0	0.6173	0
MGH36_P9_A12	NA	black	0	0.33685	0
MGH36_P9_B01	NA	black	0	0	0
MGH36_P9_B04	NA	black	0	0	0.68527
MGH36_P9_B06	0.233435640739	green3	2	1.105	1.4281
MGH36_P9_B07	0.566961355905	blue	3	0.29042	0.42546
MGH36_P9_B08	NA	black	0	0.30918	0
MGH36_P9_B09	NA	black	0	0.36177	0
MGH36_P9_B10	NA	black	0	0.77146	0
MGH36_P9_B11	NA	black	0	0.048236	0
MGH36_P9_B12	NA	black	0	0	1.2672
MGH36_P9_C01	0.0102810719932	green3	2	1.8785	1.0793
MGH36_P9_C02	0.202748400214	green3	2	0.66266	0.48233
MGH36_P9_C03	0.0448958893474	green3	2	1.0807	1.0398
MGH36_P9_C05	NA	black	0	0.65076	0
MGH36_P9_C07	NA	black	0	0.66357	0
MGH36_P9_C08	NA	black	0	0	1.3004
MGH36_P9_C09	-0.965772466944	black	0	1.4694	0.38294
MGH36_P9_C11	NA	black	0	0.36961	0
MGH36_P9_C12	NA	black	0	0	0
MGH36_P9_D05	NA	black	0	0.37629	0
MGH36_P9_D07	NA	black	0	0.41359	0
MGH36_P9_D08	NA	black	0	3.0585	0
MGH36_P9_D09	NA	black	0	0	1.0559
MGH36_P9_D10	NA	black	0	0	0
MGH36_P9_D11	0.0474419077998	green3	2	0.71633	0.77146
MGH36_P9_E01	NA	black	0	0.4678	0
MGH36_P9_E02	0.313849916192	green3	2	0.60881	0.37518
MGH36_P9_E03	NA	black	0	0.28451	0
MGH36_P9_E04	1.17806288577	black	0	0.12697	0.14535
MGH36_P9_E05	0.494330994034	blue	3	0.419	0.39616
MGH36_P9_E06	0.012112507074	green3	2	0.84077	0.78576
MGH36_P9_E07	NA	black	0	0.22404	0
MGH36_P9_E08	NA	black	0	1.232	0
MGH36_P9_E10	NA	black	0	0.34937	0
MGH36_P9_E11	NA	black	0	0.6107	0
MGH36_P9_E12	NA	black	0	0	0
MGH36_P9_F02	0.0446938365815	green3	2	0.80488	0.64247
MGH36_P9_F03	NA	black	0	0.25096	0
MGH36_P9_F04	NA	black	0	0.47716	0
MGH36_P9_F08	0.523285056444	blue	3	0.28214	0.46048
MGH36_P9_F09	0.829981937451	blue	3	0.41359	0.077243
MGH36_P9_F10	NA	black	0	0.37072	0
MGH36_P9_F11	NA	black	0	0.64616	0
MGH36_P9_F12	NA	black	0	0	0
MGH36_P9_G03	NA	black	0	0.49262	0
MGH36_P9_G04	NA	black	0	0.51197	0
MGH36_P9_G05	NA	black	0	1.1757	0
MGH36_P9_G06	0.465667412774	blue	3	0.56169	0.22897
MGH36_P9_G07	-0.134315953821	green3	2	0.53605	1.0058
MGH36_P9_G08	-0.350134516141	green3	2	1.1693	0.50386
MGH36_P9_G09	NA	black	0	0	1.3482
MGH36_P9_G10	0.434481074277	blue	3	0.47405	0.40381
MGH36_P9_G11	0.0723535688032	green3	2	0.80405	0.39944
MGH36_P9_H01	0.0587604637337	green3	2	1.1782	1.0426
MGH36_P9_H02	NA	black	0	0.62667	0
MGH36_P9_H03	NA	black	0	0	0
MGH36_P9_H04	NA	black	0	0.40599	0
MGH36_P9_H06	-0.00421574208962	green3	2	0.98331	0.91227
MGH36_P9_H07	NA	black	0	0.25096	0
MGH36_P9_H08	NA	black	0	0	0.49467
MGH36_P9_H10	-0.0911376783912	green3	2	0.926	0.37629
MGH36_P9_H11	NA	black	0	0.23143	0
MGH36_P9_H12	-3.14940363846	black	0	0.57725	3.6506
MGH36_P2_A01	0.110549849073	green3	2	0.75446	0.50182
MGH36_P2_A03	0.0123518925246	green3	2	0.77315	0.8512
MGH36_P2_A04	-0.154184578261	green3	2	0.93055	0.16993
MGH36_P2_A05	0.946413972937	black	0	0.23756	0.19912
MGH36_P2_A06	-0.0630718059751	green3	2	1.3437	0.93357
MGH36_P2_A07	0.15934674181	green3	2	0.76893	0.053806
MGH36_P2_A08	-0.0231051606725	green3	2	0.87735	0.38184
MGH36_P2_A11	-0.0319463533687	green3	2	0.90843	0.58592
MGH36_P2_B03	0.843557681233	blue	3	0.26424	0.24732
MGH36_P2_B04	-0.0487317746623	green3	2	0.91991	0.54597
MGH36_P2_B05	-0.228212942064	green3	2	1.0482	0.45207
MGH36_P2_B06	0.232517766449	green3	2	0.60312	0.52005
MGH36_P2_B07	0.361313739335	green3	2	0.58688	0.33914
MGH36_P2_B08	0.046273266477	green3	2	0.82293	0.45943
MGH36_P2_B09	0.016297005635	green3	2	0.78409	0.83188
MGH36_P2_B10	-0.78778415999	red	1	1.3668	0.37851
MGH36_P2_B11	0.0606554199389	green3	2	0.809	0.47093
MGH36_P2_B12	-0.0767216031954	green3	2	1.101	0.81065
MGH36_P2_C02	0.133044551853	green3	2	0.76553	0.32077
MGH36_P2_C03	0.38653630177	blue	3	0.63134	0.17377
MGH36_P2_C04	0.571787815999	blue	3	0.543	0.11503
MGH36_P2_C07	-0.0869342190612	green3	2	0.91686	0.33685
MGH36_P2_C08	0.0582526402678	green3	2	0.80405	0.54201
MGH36_P2_C09	-0.357944007465	green3	2	1.0813	0.31615
MGH36_P2_C10	0.233670615626	green3	2	0.72159	0.16479
MGH36_P2_C11	0.0136484268906	green3	2	0.84479	0.23511
MGH36_P2_C12	0.570067928997	blue	3	0.47612	0.25096
MGH36_P2_D01	0.618328282218	blue	3	0.50386	0.14274
MGH36_P2_D02	-0.0781475692737	green3	2	0.8984	0.23756
MGH36_P2_D04	NA	black	0	0	0.41792
MGH36_P2_D05	-0.358383959482	green3	2	1.338	0.68167
MGH36_P2_D06	0.0521065262021	green3	2	0.67987	0.77737
MGH36_P2_D07	0.0695773601901	green3	2	1.0129	1.1776
MGH36_P2_D08	0.105339581183	green3	2	0.78994	0.23879
MGH36_P2_D09	-0.0779646865482	green3	2	0.95233	0.55582
MGH36_P2_D10	-0.0211833251152	green3	2	0.95233	0.80653
MGH36_P2_D11	1.42748123404	black	0	2.9003	1.5261
MGH36_P2_E01	0.494420445544	blue	3	0.56852	0.16736
MGH36_P2_E02	0.102505300168	green3	2	0.77737	0.41792
MGH36_P2_E03	-0.0134196163909	green3	2	0.88049	0.51904
MGH36_P2_E04	-0.173189528321	green3	2	0.9501	0.22527
MGH36_P2_E06	0.0653920476154	green3	2	0.52105	0.78241
MGH36_P2_E07	0.0298037195752	green3	2	0.83754	0.36177
MGH36_P2_E08	-0.0766138343925	green3	2	0.90535	0.30217
MGH36_P2_E09	1.15629151014	black	0	0.23389	0.059355
MGH36_P2_E10	-0.640812437412	red	1	1.346	0.46362
MGH36_P2_F02	0.041907356942	green3	2	0.82619	0.13093
MGH36_P2_F03	0.152374013565	green3	2	0.65444	0.59837
MGH36_P2_F04	0.87403588656	blue	3	0.38736	0.07861
MGH36_P2_F06	0.128801118746	green3	2	0.69064	0.60027
MGH36_P2_F07	0.131982326059	green3	2	0.76469	0.33457
MGH36_P2_F08	-0.15236848066	green3	2	1.0193	0.53804
MGH36_P2_F10	-0.330050297122	green3	2	1.0813	0.35952
MGH36_P2_F11	0.340467108152	green3	2	0.67084	0.11503
MGH36_P2_F12	-0.196258147977	green3	2	1.0419	0.49876
MGH36_P2_G01	0.117162175777	green3	2	1.1757	1.127
MGH36_P2_G02	0.160271970785	green3	2	0.76553	0.11636
MGH36_P2_G03	-0.0333234232864	green3	2	0.9115	0.59455
MGH36_P2_G04	0.172169172086	green3	2	0.75702	0.15056
MGH36_P2_G05	0.0868175901467	green3	2	0.79992	0.2762
MGH36_P2_G07	0.201177930232	green3	2	0.66175	0.48749
MGH36_P2_G08	0.156673512579	green3	2	0.67265	0.56462
MGH36_P2_G09	0.787755657745	blue	3	0.30918	0.24853
