Cell_name	Zvalue	Color	Cluster	HIF1A	LEP
MGH54_P15_C07	NA	black	0	1.2606	0
MGH54_P15_C08	NA	black	0	0.85519	0
MGH54_P15_C09	NA	black	0	0	0
MGH54_P15_C10	-0.23354436045	green3	2	5.9291	0.22527
MGH54_P15_C11	NA	black	0	0	0
MGH54_P15_C12	NA	black	0	1.3092	0
MGH54_P15_D01	NA	black	0	4.4232	0
MGH54_P15_D02	NA	black	0	0	0
MGH54_P15_D03	NA	black	0	7.2174	0
MGH54_P15_D04	0.0404145768081	green3	2	4.4692	0.5724
MGH54_P15_D05	NA	black	0	6.2249	0
MGH54_P15_D07	NA	black	0	5.5757	0
MGH54_P15_D08	NA	black	0	0	0
MGH54_P15_D09	NA	black	0	5.0138	0
MGH54_P15_D10	NA	black	0	5.1789	0
MGH54_P15_D11	NA	black	0	0	0
MGH54_P15_D12	NA	black	0	0	0
MGH54_P15_E01	NA	black	0	0	0
MGH54_P15_E02	NA	black	0	4.2063	0
MGH54_P15_E03	NA	black	0	3.814	0
MGH54_P15_E04	NA	black	0	3.2271	0
MGH54_P15_E05	NA	black	0	0	0
MGH54_P15_E06	NA	black	0	4.4656	0
MGH54_P15_E07	NA	black	0	4.0846	0
MGH54_P15_E08	NA	black	0	0	0
MGH54_P15_E09	NA	black	0	1.2284	0
MGH54_P15_E10	NA	black	0	5.31	0
MGH54_P15_E11	NA	black	0	6.3377	0
MGH54_P15_E12	NA	black	0	0	0
MGH54_P15_F01	NA	black	0	4.9786	0
MGH54_P15_F02	NA	black	0	5.3957	0
MGH54_P15_F03	NA	black	0	0	0
MGH54_P15_F04	NA	black	0	4.5542	0
MGH54_P15_F05	NA	black	0	5.1791	0
MGH54_P15_F06	NA	black	0	3.8702	0
MGH54_P15_F07	NA	black	0	7.1524	0
MGH54_P15_F08	1.84896962351	black	0	5.0523	2.5243
MGH54_P15_F09	NA	black	0	2.2594	0
MGH54_P15_F10	NA	black	0	5.4866	0
MGH54_P15_F11	NA	black	0	2.654	0
MGH54_P15_F12	NA	black	0	0	0
MGH54_P15_G03	NA	black	0	0	0
MGH54_P15_G04	NA	black	0	5.0595	0
MGH54_P15_G05	NA	black	0	4.3773	0
MGH54_P15_G06	NA	black	0	3.8413	0
MGH54_P15_G07	NA	black	0	4.1109	0
MGH54_P15_G08	NA	black	0	0	0
MGH54_P15_G09	NA	black	0	5.2637	0
MGH54_P15_G10	NA	black	0	4.5442	0
MGH54_P15_G11	NA	black	0	4.5463	0
MGH54_P15_G12	NA	black	0	0	0
MGH54_P15_H01	NA	black	0	4.0639	0
MGH54_P15_H03	NA	black	0	4.6309	0
MGH54_P15_H04	0.0071752595889	green3	2	4.2889	0.23266
MGH54_P15_H05	NA	black	0	0	0
MGH54_P15_H06	NA	black	0	5.4957	0
MGH54_P15_H07	NA	black	0	0	0
MGH54_P15_H08	NA	black	0	4.6684	0
MGH54_P15_H09	NA	black	0	5.1242	0
MGH54_P15_H10	NA	black	0	0	0
MGH54_P15_H11	NA	black	0	7.8899	0
MGH54_P15_H12	NA	black	0	0	0
MGH54_P16_A01	NA	black	0	3.8239	0
MGH54_P16_A02	NA	black	0	3.0988	0
MGH54_P16_A04	NA	black	0	6.5271	0
MGH54_P16_A05	NA	black	0	3.9169	0
MGH54_P16_A06	NA	black	0	3.9786	0
MGH54_P16_A07	NA	black	0	5.6492	0
MGH54_P16_A08	NA	black	0	4.7568	0
MGH54_P16_A09	NA	black	0	0	0
MGH54_P16_A10	0.580496921607	blue	3	0.59932	0.19912
MGH54_P16_A11	NA	black	0	5.1276	0
MGH54_P16_A12	NA	black	0	4.9414	0
MGH54_P16_B01	NA	black	0	0	0
MGH54_P16_B02	NA	black	0	4.1113	0
MGH54_P16_B03	NA	black	0	0	0
MGH54_P16_B04	NA	black	0	0	0
MGH54_P16_B05	NA	black	0	4.2162	0
MGH54_P16_B06	NA	black	0	0	0
MGH54_P16_B07	NA	black	0	4.1426	0
MGH54_P16_B08	NA	black	0	6.8727	0
MGH54_P16_B09	NA	black	0	4.2859	0
MGH54_P16_B10	NA	black	0	0	0
MGH54_P16_B11	NA	black	0	4.0522	0
MGH54_P16_B12	0.0524688161626	green3	2	3.637	0.26303
MGH54_P16_C01	NA	black	0	4.9931	0
MGH54_P16_C02	NA	black	0	5.2607	0
MGH54_P16_C03	NA	black	0	0	0
MGH54_P16_C04	NA	black	0	0	0
MGH54_P16_C05	NA	black	0	4.8619	0
MGH54_P16_C06	NA	black	0	1.5321	0
MGH54_P16_C07	NA	black	0	5.0102	0
MGH54_P16_C08	NA	black	0	3.4436	0
MGH54_P16_C09	NA	black	0	4.1481	0
MGH54_P16_C10	NA	black	0	5.4632	0
MGH54_P16_C11	NA	black	0	3.7142	0
MGH54_P16_C12	NA	black	0	0.62012	0
MGH54_P16_D01	NA	black	0	4.2437	0
MGH54_P16_D02	NA	black	0	0	0
MGH54_P16_D03	NA	black	0	3.6218	0
MGH54_P16_D04	NA	black	0	0	0
MGH54_P16_D05	NA	black	0	6.3835	0
MGH54_P16_D06	NA	black	0	5.6429	0
MGH54_P16_D07	NA	black	0	4.8915	0
MGH54_P16_D09	0.0922253305515	green3	2	0.20289	0.28214
MGH54_P16_D10	0.103047846884	green3	2	3.6531	0.21537
MGH54_P16_D11	NA	black	0	0.83592	0
MGH54_P16_D12	NA	black	0	4.4774	0
MGH54_P16_E01	NA	black	0	0	0
MGH54_P16_E02	NA	black	0	5.5126	0
MGH54_P16_E03	NA	black	0	4.5441	0
MGH54_P16_E04	NA	black	0	3.5343	0
MGH54_P16_E05	NA	black	0	0	0.25338
MGH54_P16_E06	NA	black	0	0	0
MGH54_P16_E07	NA	black	0	6.0581	0
MGH54_P16_E08	-0.0152207954743	green3	2	4.7051	0.28688
MGH54_P16_E09	NA	black	0	4.0542	0
MGH54_P16_E10	0.00913466497891	green3	2	4.017	0.29396
MGH54_P16_E11	NA	black	0	6.1956	0
MGH54_P16_E12	0.0269132397508	green3	2	4.6394	0.37407
MGH54_P16_F01	NA	black	0	0	0
MGH54_P16_F03	NA	black	0	0	0
MGH54_P16_F04	NA	black	0	0	0
MGH54_P16_F05	NA	black	0	4.9809	0
MGH54_P16_F06	NA	black	0	4.7452	0
MGH54_P16_F07	0.78682055378	black	0	0.15445	0.17632
MGH54_P16_F08	NA	black	0	2.8172	0
MGH54_P16_F09	NA	black	0	4.8876	0
MGH54_P16_F10	NA	black	0	6.7678	0
MGH54_P16_F11	NA	black	0	0	0
MGH54_P16_G01	NA	black	0	0	0
MGH54_P16_G02	NA	black	0	3.9114	0
MGH54_P16_G03	NA	black	0	3.4214	0
MGH54_P16_G04	NA	black	0	4.8368	0
MGH54_P16_G05	NA	black	0	4.1546	0
MGH54_P16_G06	NA	black	0	4.977	0
MGH54_P16_G07	0.456320162346	blue	3	2.4155	0.15445
MGH54_P16_G08	NA	black	0	4.9376	0
MGH54_P16_G09	NA	black	0	3.847	0
MGH54_P16_G10	NA	black	0	5.3363	0
MGH54_P16_G11	NA	black	0	4.8866	0
MGH54_P16_G12	0.710285020644	black	0	0.53107	0.17887
MGH54_P16_H01	NA	black	0	4.8321	0
MGH54_P16_H02	NA	black	0	1.6942	0
MGH54_P16_H03	0.016547023784	green3	2	4.1817	0.24853
MGH54_P16_H04	NA	black	0	0	0
MGH54_P16_H05	NA	black	0	0	0.19535
MGH54_P16_H06	NA	black	0	4.5896	0
MGH54_P16_H07	0.00595393254421	green3	2	4.3041	0.22033
MGH54_P16_H08	NA	black	0	0	0
MGH54_P16_H09	NA	black	0	3.9777	0
MGH54_P16_H10	NA	black	0	0	0
MGH54_P16_H11	0.501050589477	blue	3	1.5435	0.18777
MGH54_P16_H12	NA	black	0	3.2208	0
MGH54_P17_A01	NA	black	0	6.932	0
MGH54_P17_A02	NA	black	0	0	0
MGH54_P17_A03	-0.119759096534	green3	2	2.8801	0.3584
MGH54_P17_A04	NA	black	0	5.5735	0
MGH54_P17_A05	0.139101052522	green3	2	6.3347	0.36513
MGH54_P17_A06	NA	black	0	5.0706	0
MGH54_P17_A07	NA	black	0	0	0
MGH54_P17_A08	NA	black	0	4.8573	0
MGH54_P17_A09	NA	black	0	5.3335	0
MGH54_P17_A10	NA	black	0	4.8133	0
MGH54_P17_A11	NA	black	0	3.3728	0
MGH54_P17_A12	NA	black	0	0.98477	0
MGH54_P17_B01	NA	black	0	6.3257	0
MGH54_P17_B02	NA	black	0	5.4832	0
MGH54_P17_B03	NA	black	0	6.2163	0
MGH54_P17_B05	0.110634072708	green3	2	5.3332	0.38847
MGH54_P17_B06	NA	black	0	6.715	0
MGH54_P17_B07	NA	black	0	3.918	0
MGH54_P17_B08	NA	black	0	5.8724	0
MGH54_P17_B09	NA	black	0	3.8884	0
MGH54_P17_B10	NA	black	0	0	0
MGH54_P17_B11	NA	black	0	0.21661	0
MGH54_P17_B12	NA	black	0	4.2738	0
MGH54_P17_C02	NA	black	0	0.80488	0
MGH54_P17_C03	NA	black	0	3.8501	0
MGH54_P17_C04	NA	black	0	0	0
MGH54_P17_C05	NA	black	0	0	0.25701
MGH54_P17_C06	NA	black	0	4.9258	0
MGH54_P17_C07	NA	black	0	0.32193	0
MGH54_P17_C08	NA	black	0	6.4131	0
MGH54_P17_C09	NA	black	0	2.9751	0
MGH54_P17_C10	NA	black	0	0	0
MGH54_P17_C11	NA	black	0	0.56365	0
MGH54_P17_C12	NA	black	0	4.2715	0
MGH54_P17_D01	NA	black	0	0	0
MGH54_P17_D02	NA	black	0	6.0799	0
MGH54_P17_D03	NA	black	0	3.2024	0
MGH54_P17_D04	NA	black	0	4.8527	0
MGH54_P17_D05	NA	black	0	3.4101	0
MGH54_P17_D06	NA	black	0	4.4579	0
MGH54_P17_D07	NA	black	0	5.3948	0
MGH54_P17_D09	NA	black	0	1.6933	0
MGH54_P17_D10	NA	black	0	0	0
MGH54_P17_D12	NA	black	0	6.4641	0
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	-0.0097207115918	green3	2	4.1452	0.34142
MGH54_P17_E03	NA	black	0	0	0
MGH54_P17_E04	NA	black	0	5.8227	0
MGH54_P17_E05	NA	black	0	4.7373	0
MGH54_P17_E06	NA	black	0	7.6435	0
MGH54_P17_E07	NA	black	0	6.6987	0
MGH54_P17_E08	NA	black	0	0	0
MGH54_P17_E09	NA	black	0	5.4069	0
MGH54_P17_E10	NA	black	0	4.4564	0
MGH54_P17_E11	NA	black	0	5.1471	0
MGH54_P17_E12	NA	black	0	5.9958	0
MGH54_P17_F01	NA	black	0	3.9185	0
MGH54_P17_F02	NA	black	0	4.7874	0
MGH54_P17_F03	NA	black	0	0	0
MGH54_P17_F04	NA	black	0	4.5171	0
MGH54_P17_F05	NA	black	0	4.4237	0
MGH54_P17_F07	NA	black	0	5.5916	0
MGH54_P17_F08	NA	black	0	0	0
MGH54_P17_F09	0.757908357578	black	0	0.56365	0.16993
MGH54_P17_F10	NA	black	0	0	0
MGH54_P17_F11	-0.0500603655328	green3	2	5.3405	0.28451
MGH54_P17_F12	NA	black	0	4.9605	0
MGH54_P17_G01	NA	black	0	0	0
MGH54_P17_G02	NA	black	0	0	0
MGH54_P17_G03	NA	black	0	0	0
MGH54_P17_G04	NA	black	0	3.1276	0
MGH54_P17_G05	NA	black	0	4.1733	0
MGH54_P17_G06	-0.0236159020526	green3	2	4.6364	0.26183
MGH54_P17_G07	0.0556711722999	green3	2	3.9942	0.21039
MGH54_P17_G08	NA	black	0	0	0
MGH54_P17_G09	-0.0395032811516	green3	2	5.3522	0.2916
MGH54_P17_G10	NA	black	0	6.0187	0
MGH54_P17_G11	NA	black	0	5.62	0
MGH54_P17_G12	NA	black	0	5.6979	0
MGH54_P17_H01	NA	black	0	0	0
MGH54_P17_H02	NA	black	0	3.7711	0
MGH54_P17_H05	NA	black	0	0	0
MGH54_P17_H06	NA	black	0	4.2887	0
MGH54_P17_H07	NA	black	0	0	0
MGH54_P17_H08	NA	black	0	0	0
MGH54_P17_H09	NA	black	0	0	0
MGH54_P17_H10	NA	black	0	0	0
MGH54_P17_H11	NA	black	0	6.6335	0
MGH54_P17_H12	NA	black	0	5.0599	0
MGH54_P6_A01	NA	black	0	6.4693	0
MGH54_P6_A02	NA	black	0	3.3778	0
MGH54_P6_A03	0.027848318253	green3	2	4.9723	0.34369
MGH54_P6_A04	-0.114963436029	green3	2	2.5039	0.34483
MGH54_P6_A05	NA	black	0	5.9638	0
MGH54_P6_A06	NA	black	0	4.1506	0
MGH54_P6_A07	0.112566637794	green3	2	5.2265	0.39835
MGH54_P6_A08	NA	black	0	0	0
MGH54_P6_A09	NA	black	0	3.8987	0
MGH54_P6_A10	NA	black	0	3.7675	0
MGH54_P6_A11	NA	black	0	5.647	0
MGH54_P6_A12	NA	black	0	4.5373	0
MGH54_P6_B01	NA	black	0	1.2804	0
MGH54_P6_B02	NA	black	0	4.4276	0
MGH54_P6_B03	NA	black	0	7.0833	0
MGH54_P6_B04	0.0500977139875	green3	2	4.7619	0.39287
MGH54_P6_B05	NA	black	0	0	0
MGH54_P6_B06	NA	black	0	1.0363	0
MGH54_P6_B07	NA	black	0	2.0514	0
MGH54_P6_B08	NA	black	0	3.7766	0
MGH54_P6_B09	NA	black	0	5.1913	0
MGH54_P6_B10	NA	black	0	0	0
MGH54_P6_B11	NA	black	0	0	0
MGH54_P6_B12	NA	black	0	1.3132	0
MGH54_P6_C01	NA	black	0	0	0
MGH54_P6_C02	NA	black	0	2.9958	0
MGH54_P6_C03	NA	black	0	5.5148	0
MGH54_P6_C04	NA	black	0	4.1069	0
MGH54_P6_C06	NA	black	0	4.9884	0
MGH54_P6_C07	NA	black	0	4.6096	0
MGH54_P6_C08	NA	black	0	0	0
MGH54_P6_C09	NA	black	0	0	0
MGH54_P6_C10	NA	black	0	4.0335	0
MGH54_P6_C11	NA	black	0	0	0
MGH54_P6_C12	NA	black	0	4.9139	0
MGH54_P6_D01	NA	black	0	5.5595	0
MGH54_P6_D02	NA	black	0	4.0156	0
MGH54_P6_D03	NA	black	0	0	0
MGH54_P6_D04	NA	black	0	1.0328	0
MGH54_P6_D05	0.0879311252581	green3	2	4.9439	0.41034
MGH54_P6_D07	NA	black	0	3.5803	0
MGH54_P6_D08	NA	black	0	3.6459	0
MGH54_P6_D09	NA	black	0	0	0
MGH54_P6_D10	NA	black	0	0	0
MGH54_P6_D11	NA	black	0	3.5389	0
MGH54_P6_D12	NA	black	0	0.72334	0
MGH54_P6_E02	NA	black	0	0	0
MGH54_P6_E03	NA	black	0	3.5635	0
MGH54_P6_E04	NA	black	0	2.583	0
MGH54_P6_E05	-0.435239550136	green3	2	3.7584	0.75275
MGH54_P6_E07	NA	black	0	0	0
MGH54_P6_E08	NA	black	0	3.4831	0
MGH54_P6_E09	NA	black	0	2.5692	0
MGH54_P6_E10	NA	black	0	3.9305	0
MGH54_P6_E11	NA	black	0	4.3634	0
MGH54_P6_E12	NA	black	0	3.7966	0
MGH54_P6_F01	NA	black	0	6.5297	0
MGH54_P6_F02	NA	black	0	0	0.6663
MGH54_P6_F03	NA	black	0	3.7865	0
MGH54_P6_F05	NA	black	0	4.9709	0
MGH54_P6_F06	NA	black	0	4.3621	0
MGH54_P6_F07	NA	black	0	3.6838	0
MGH54_P6_F08	NA	black	0	5.7492	0
MGH54_P6_F09	NA	black	0	5.6177	0
MGH54_P6_F10	NA	black	0	0	0
MGH54_P6_F11	NA	black	0	5.9053	0
MGH54_P6_F12	NA	black	0	1.7685	0
MGH54_P6_G01	NA	black	0	0	0
MGH54_P6_G02	NA	black	0	7.096	0
MGH54_P6_G03	NA	black	0	0	0
MGH54_P6_G04	NA	black	0	4.9588	0
MGH54_P6_G06	NA	black	0	4.8022	0
MGH54_P6_G07	NA	black	0	4.5315	0
MGH54_P6_G08	NA	black	0	3.4372	0
MGH54_P6_G09	NA	black	0	6.3989	0
MGH54_P6_G10	NA	black	0	3.0613	0
MGH54_P6_G11	NA	black	0	0	0.36849
MGH54_P6_G12	NA	black	0	0	0
MGH54_P6_H01	NA	black	0	6.1016	0
MGH54_P6_H03	NA	black	0	6.5677	0
MGH54_P6_H05	NA	black	0	4.6803	0
MGH54_P6_H06	NA	black	0	0	0.43296
MGH54_P6_H07	NA	black	0	5.4057	0
MGH54_P6_H08	NA	black	0	4.8134	0
MGH54_P6_H09	NA	black	0	4.0288	0
MGH54_P6_H10	NA	black	0	0.36289	0
MGH54_P6_H11	NA	black	0	3.7298	0
MGH54_P6_H12	NA	black	0	6.3847	0
MGH54_P7_A02	NA	black	0	0	0
MGH54_P7_A03	NA	black	0	5.5046	0
MGH54_P7_A04	NA	black	0	0	0.24489
MGH54_P7_A06	NA	black	0	0	0
MGH54_P7_A07	NA	black	0	3.3746	0
MGH54_P7_A08	-0.00728118719854	green3	2	4.346	0.53007
MGH54_P7_A10	-0.0468727852077	green3	2	5.5103	0.2916
MGH54_P7_A11	NA	black	0	4.9884	0
MGH54_P7_A12	NA	black	0	0	0
MGH54_P7_B01	NA	black	0	0	0
MGH54_P7_B03	NA	black	0	0	0.18269
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	0	0.22897
MGH54_P7_B06	NA	black	0	5.2113	0
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	NA	black	0	3.5925	0
MGH54_P7_B09	NA	black	0	0	0.27501
MGH54_P7_B10	0.193461706868	green3	2	2.5383	0.23756
MGH54_P7_B12	NA	black	0	0	0
MGH54_P7_C01	NA	black	0	0	0.24853
MGH54_P7_C03	NA	black	0	0	0
MGH54_P7_C04	NA	black	0	4.6638	0
MGH54_P7_C05	NA	black	0	0	0
MGH54_P7_C06	NA	black	0	6.6907	0
MGH54_P7_C07	NA	black	0	0	0
MGH54_P7_C08	NA	black	0	0	0
MGH54_P7_C09	NA	black	0	0	0
MGH54_P7_C10	0.0594078223177	green3	2	4.8681	0.38847
MGH54_P7_C11	NA	black	0	5.8219	0
MGH54_P7_C12	NA	black	0	0	0
MGH54_P7_D01	2.23847607557	black	0	7.7738	0.74674
MGH54_P7_D02	NA	black	0	0	0
MGH54_P7_D03	NA	black	0	0.81147	0
MGH54_P7_D04	NA	black	0	4.9503	0
MGH54_P7_D05	NA	black	0	5.9837	0
MGH54_P7_D06	NA	black	0	4.0764	0
MGH54_P7_D08	NA	black	0	0.20664	0
MGH54_P7_D11	NA	black	0	0	0
MGH54_P7_D12	NA	black	0	0	0.16736
MGH54_P7_E01	NA	black	0	0	0
MGH54_P7_E02	NA	black	0	0	0
MGH54_P7_E03	NA	black	0	0	0
MGH54_P7_E04	NA	black	0	5.6671	0
MGH54_P7_E05	NA	black	0	5.4766	0
MGH54_P7_E06	NA	black	0	5.0552	0
MGH54_P7_E08	NA	black	0	0	0
MGH54_P7_E09	NA	black	0	2.0939	0
MGH54_P7_E10	NA	black	0	0	0
MGH54_P7_E11	0.0281470765657	green3	2	3.7397	0.28096
MGH54_P7_E12	NA	black	0	6.3412	0
MGH54_P7_F01	0.0118876741082	green3	2	6.2978	0.32423
MGH54_P7_F02	NA	black	0	0	0
MGH54_P7_F03	NA	black	0	0	0.30685
MGH54_P7_F04	NA	black	0	6.4808	0
MGH54_P7_F05	-0.790263976207	black	0	0.37295	0.42331
MGH54_P7_F06	NA	black	0	2.4019	0
MGH54_P7_F08	NA	black	0	5.7528	0
MGH54_P7_F10	NA	black	0	0	0
MGH54_P7_F11	NA	black	0	5.7849	0
MGH54_P7_G01	NA	black	0	0	0
MGH54_P7_G02	NA	black	0	0	0
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	NA	black	0	6.4489	0
MGH54_P7_G06	-0.0830838592248	green3	2	7.0141	0.30334
MGH54_P7_G07	NA	black	0	6.2643	0
MGH54_P7_G08	NA	black	0	0	0
MGH54_P7_G09	NA	black	0	0.26664	0
MGH54_P7_G10	NA	black	0	0	0
MGH54_P7_G11	0.0905227896764	green3	2	5.5601	0.36513
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	NA	black	0	0	0.27143
MGH54_P7_H04	NA	black	0	0	0
MGH54_P7_H05	NA	black	0	4.645	0
MGH54_P7_H09	NA	black	0	0	0
MGH54_P7_H10	NA	black	0	0	0
MGH54_P8_A01	NA	black	0	0	0
MGH54_P8_A06	NA	black	0	1.766	0
MGH54_P8_A07	NA	black	0	0	0.18523
MGH54_P8_A09	NA	black	0	0	0
MGH54_P8_A10	NA	black	0	0	0.87499
MGH54_P8_A11	-0.267263056598	green3	2	5.4282	0.16092
MGH54_P8_A12	NA	black	0	0.51602	0
MGH54_P8_B01	NA	black	0	0	0.33914
MGH54_P8_B02	NA	black	0	7.261	0
MGH54_P8_B04	NA	black	0	0	0
MGH54_P8_B08	NA	black	0	5.4401	0
MGH54_P8_B09	NA	black	0	0	0
MGH54_P8_B12	NA	black	0	4.7949	0
MGH54_P8_C02	NA	black	0	0.97233	0
MGH54_P8_C04	NA	black	0	0.31499	0
MGH54_P8_C06	-0.651950847994	red	1	6.8264	0.15575
MGH54_P8_C07	NA	black	0	0	0
MGH54_P8_C09	NA	black	0	0	0
MGH54_P8_C12	NA	black	0	1.394	0
MGH54_P8_D01	NA	black	0	6.2475	0
MGH54_P8_D03	NA	black	0	0	0.22404
MGH54_P8_D04	NA	black	0	5.3227	0
MGH54_P8_D05	NA	black	0	1.1434	0
MGH54_P8_D06	-0.000236200235721	green3	2	6.1343	0.31962
MGH54_P8_D07	NA	black	0	0	0.14405
MGH54_P8_D08	NA	black	0	0	0
MGH54_P8_D10	NA	black	0	5.2744	0
MGH54_P8_D11	NA	black	0	5.5721	0
MGH54_P8_D12	0.628257618074	blue	3	0.57531	0.19156
MGH54_P8_E01	NA	black	0	3.333	0
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	7.0988	0
MGH54_P8_E07	NA	black	0	0	0.11902
MGH54_P8_E08	-0.000696900689677	green3	2	4.5697	0.3115
MGH54_P8_E10	NA	black	0	0	0
MGH54_P8_F01	NA	black	0	1.1144	0
MGH54_P8_F02	NA	black	0	0	0.31499
MGH54_P8_F04	NA	black	0	2.75	0
MGH54_P8_F05	NA	black	0	0	0
MGH54_P8_F06	NA	black	0	5.574	0
MGH54_P8_F08	NA	black	0	0	0.45523
MGH54_P8_F09	NA	black	0	0	0
MGH54_P8_F10	NA	black	0	0	0
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	NA	black	0	0	0
MGH54_P8_G01	NA	black	0	0	0.41143
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	5.6949	0
MGH54_P8_G05	NA	black	0	0	0
MGH54_P8_G06	NA	black	0	0	0.19912
MGH54_P8_G07	NA	black	0	0	0.14535
MGH54_P8_G08	NA	black	0	6.6718	0
MGH54_P8_G09	NA	black	0	0	0.17377
MGH54_P8_G10	-0.274185354515	green3	2	5.2208	0.11902
MGH54_P8_G11	1.09307165974	black	0	0.11503	0.13093
MGH54_P8_G12	NA	black	0	0	0
MGH54_P8_H01	NA	black	0	0	0
MGH54_P8_H03	0.235656741713	green3	2	2.8088	0.20914
MGH54_P8_H04	-0.194118820005	green3	2	5.1706	0.16736
MGH54_P8_H06	NA	black	0	0	0.20414
MGH54_P8_H07	NA	black	0	0	0
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	NA	black	0	5.7472	0
MGH54_P8_H12	NA	black	0	6.1363	0
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	5.1009	0
MGH54_P10_A03	NA	black	0	0	0.22774
MGH54_P10_A04	NA	black	0	6.4536	0
MGH54_P10_A05	NA	black	0	3.8343	0
MGH54_P10_A06	NA	black	0	4.4103	0
MGH54_P10_A07	NA	black	0	5.5307	0
MGH54_P10_A09	NA	black	0	0	0
MGH54_P10_A10	NA	black	0	0.9396	0
MGH54_P10_A11	NA	black	0	0.301	0
MGH54_P10_A12	NA	black	0	7.2649	0
MGH54_P10_B01	NA	black	0	4.0389	0
MGH54_P10_B02	-0.117037881447	green3	2	5.4515	0.24975
MGH54_P10_B03	NA	black	0	5.5133	0
MGH54_P10_B05	0.156031936379	green3	2	1.334	0.26784
MGH54_P10_B06	NA	black	0	5.192	0
MGH54_P10_B07	NA	black	0	5.0126	0
MGH54_P10_B08	-0.0291307633089	green3	2	5.2747	0.29631
MGH54_P10_B09	NA	black	0	3.2143	0
MGH54_P10_B10	NA	black	0	4.7897	0
MGH54_P10_B11	NA	black	0	0	0.32077
MGH54_P10_B12	NA	black	0	4.8465	0
MGH54_P10_C01	NA	black	0	0	0
MGH54_P10_C02	0.0026402101562	green3	2	3.9583	0.30685
MGH54_P10_C03	NA	black	0	0.17887	0
MGH54_P10_C04	NA	black	0	3.439	0
MGH54_P10_C05	NA	black	0	3.6139	0
MGH54_P10_C07	NA	black	0	0.31962	0
MGH54_P10_C08	NA	black	0	4.4018	0
MGH54_P10_C09	0.0379415842332	green3	2	4.7512	0.37518
MGH54_P10_C10	NA	black	0	4.4688	0
MGH54_P10_C11	-0.0145765750711	green3	2	4.6771	0.2857
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	NA	black	0	2.9027	0
MGH54_P10_D02	NA	black	0	5.449	0
MGH54_P10_D03	NA	black	0	0.92828	0
MGH54_P10_D04	NA	black	0	4.8345	0
MGH54_P10_D05	NA	black	0	5.1124	0
MGH54_P10_D06	NA	black	0	0	0
MGH54_P10_D07	NA	black	0	0	0
MGH54_P10_D09	NA	black	0	5.7282	0
MGH54_P10_D10	NA	black	0	5.8736	0
MGH54_P10_D11	NA	black	0	3.8429	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	5.401	0
MGH54_P10_E02	NA	black	0	5.9049	0
MGH54_P10_E03	NA	black	0	4.2547	0
MGH54_P10_E04	NA	black	0	6.4472	0
MGH54_P10_E05	NA	black	0	5.1689	0
MGH54_P10_E06	NA	black	0	5.5039	0
MGH54_P10_E07	NA	black	0	3.3956	0
MGH54_P10_E08	NA	black	0	4.4004	0
MGH54_P10_E09	NA	black	0	5.4375	0
MGH54_P10_E10	NA	black	0	4.2008	0
MGH54_P10_E11	NA	black	0	4.6595	0
MGH54_P10_E12	-0.381397112668	green3	2	6.625	0.21537
MGH54_P10_F01	NA	black	0	3.7461	0
MGH54_P10_F02	NA	black	0	0	0.3584
MGH54_P10_F03	NA	black	0	3.1569	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	0.508880084057	blue	3	6.5228	0.47093
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	4.3885	0
MGH54_P10_F09	NA	black	0	3.3297	0
MGH54_P10_F10	NA	black	0	6.2675	0
MGH54_P10_F11	NA	black	0	0	0.46362
MGH54_P10_F12	NA	black	0	2.004	0
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	-0.00122611917802	green3	2	5.1784	0.31499
MGH54_P10_G03	NA	black	0	3.6057	0
MGH54_P10_G05	NA	black	0	0	0
MGH54_P10_G06	NA	black	0	6.1821	0
MGH54_P10_G07	-0.432449684338	green3	2	6.8511	0.21288
MGH54_P10_G09	NA	black	0	0.35727	0
MGH54_P10_G10	NA	black	0	5.5308	0
MGH54_P10_G11	NA	black	0	4.3964	0
MGH54_P10_G12	NA	black	0	4.2715	0
MGH54_P10_H02	NA	black	0	1.1144	0
MGH54_P10_H03	NA	black	0	5.3913	0
MGH54_P10_H04	-0.275823792148	green3	2	5.9745	0.21164
MGH54_P10_H05	NA	black	0	7.2519	0
MGH54_P10_H06	NA	black	0	0	0
MGH54_P10_H07	NA	black	0	0	0
MGH54_P10_H08	NA	black	0	5.2172	0
MGH54_P10_H09	NA	black	0	4.4984	0
