Cell_name	Zvalue	Color	Cluster	MTF1	PRNP
MGH36_P4_F12	NA	black	0	0	5.93
MGH36_P4_G01	0.185459432149	red	1	0.43082	1.538
MGH36_P4_G02	-0.764904456028	red	1	0.15704	7.4947
MGH36_P4_G03	-0.376853365073	red	1	0.085425	6.039
MGH36_P4_G04	-0.488249781695	red	1	0.12829	6.4936
MGH36_P4_G05	NA	black	0	0.10165	0
MGH36_P4_G06	2.2110074048	black	0	2.6558	6.3647
MGH36_P4_G08	0.0466855200956	red	1	0.34483	4.6325
MGH36_P4_G09	NA	black	0	0	7.2066
MGH36_P4_G10	0.903663685051	black	0	2.2633	5.6852
MGH36_P4_G11	NA	black	0	0	0.99204
MGH36_P4_H01	NA	black	0	0	4.3371
MGH36_P4_H02	1.33296841872	black	0	3.5354	5.618
MGH36_P4_H03	-0.329284433409	red	1	0.20038	6.2254
MGH36_P4_H04	1.5831508719	black	0	0.063503	0.19535
MGH36_P4_H05	-0.388215176163	red	1	0.23266	6.5959
MGH36_P4_H09	NA	black	0	0	6.8592
MGH36_P4_H12	-0.802802636987	red	1	0.090853	7.2401
MGH36_P6_A02	NA	black	0	0	0
MGH36_P6_A04	-0.120741052481	red	1	0.056584	5.2889
MGH36_P6_A05	-0.453539740595	red	1	0.29748	7.3325
MGH36_P6_A07	-0.123670406221	red	1	0.13881	5.3693
MGH36_P6_A08	0.0125824375137	red	1	0.37962	4.8578
MGH36_P6_A09	NA	black	0	0	7.9428
MGH36_P6_A10	-0.573023045308	red	1	0.24367	7.4128
MGH36_P6_A11	NA	black	0	0	4.7016
MGH36_P6_B03	NA	black	0	0	3.875
MGH36_P6_B04	NA	black	0	0	5.3006
MGH36_P6_B05	NA	black	0	0	5.5622
MGH36_P6_B06	NA	black	0	0	5.915
MGH36_P6_B10	0.691679528659	red	1	2.0635	5.5896
MGH36_P6_B11	-0.208713327882	red	1	0.1635	5.6911
MGH36_P6_B12	-0.148200755997	red	1	0.096262	5.4007
MGH36_P6_C02	-0.153501536887	red	1	0.39726	6.385
MGH36_P6_C03	NA	black	0	0.123	0
MGH36_P6_C04	NA	black	0	0	5.9561
MGH36_P6_C05	-0.225277022515	red	1	0.40817	7.1311
MGH36_P6_C06	-0.566250884872	red	1	0.074505	6.5295
MGH36_P6_C07	0.0283176613709	red	1	0.12697	4.8713
MGH36_P6_C08	NA	black	0	0	4.6159
MGH36_P6_C09	3.40760544425	black	0	3.5136	6.519
MGH36_P6_C11	-0.177743982071	red	1	0.21785	5.692
MGH36_P6_C12	-0.309726040604	red	1	0.066261	5.8133
MGH36_P6_D01	NA	black	0	0.048236	0
MGH36_P6_D02	NA	black	0	0	0.81967
MGH36_P6_D03	-0.132675193646	red	1	0.086784	5.3464
MGH36_P6_D04	0.981386913522	black	0	0.14666	1.3896
MGH36_P6_D05	NA	black	0	0.13225	0
MGH36_P6_D06	-0.245349073296	red	1	0.062122	5.632
MGH36_P6_D07	NA	black	0	0	1.6215
MGH36_P6_D08	NA	black	0	0	6.9365
MGH36_P6_D10	NA	black	0	0	6.1974
MGH36_P6_D11	NA	black	0	0	5.8497
MGH36_P6_E02	-0.298519205221	red	1	0.34255	6.905
MGH36_P6_E03	0.101394406211	red	1	0.042644	4.6902
MGH36_P6_E04	0.0700354268827	red	1	0.059355	4.7677
MGH36_P6_E05	NA	black	0	0.26424	0
MGH36_P6_E06	-0.193145896476	red	1	0.060739	5.4888
MGH36_P6_E07	-0.139829839693	red	1	0.097611	5.3774
MGH36_P6_E08	-0.185953381233	red	1	0.37407	6.4351
MGH36_P6_E09	NA	black	0	0	4.5017
MGH36_P6_E10	0.498248925056	red	1	1.1661	5.9978
MGH36_P6_E11	-0.530100643729	red	1	0.062122	6.3938
MGH36_P6_E12	0.831799965777	blue	3	0.067639	2.5366
MGH36_P6_F01	-0.532933084738	red	1	0.16221	6.7758
MGH36_P6_F04	-0.251377027032	red	1	0.094912	5.7002
MGH36_P6_F06	-0.392007881522	red	1	0.2302	6.5985
MGH36_P6_F07	0.241662843201	red	1	0.077243	4.2624
MGH36_P6_F08	NA	black	0	0	4.003
MGH36_P6_F10	NA	black	0	0	5.9033
MGH36_P6_F12	-0.333594180378	red	1	0.08134	5.9086
MGH36_P6_G01	-0.210556480303	red	1	0.12565	5.6288
MGH36_P6_G02	NA	black	0	0	5.0467
MGH36_P6_G03	-0.113100417028	red	1	0.11636	5.3141
MGH36_P6_G04	-0.300270490359	red	1	0.10969	5.8724
MGH36_P6_G05	NA	black	0	0	6.5683
MGH36_P6_G06	NA	black	0	0	5.1215
MGH36_P6_G07	-0.467298542236	red	1	0.18269	6.6488
MGH36_P6_G08	-0.139700834381	red	1	0.34142	5.9041
MGH36_P6_G09	NA	black	0	0	6.3403
MGH36_P6_G10	-0.244838389959	red	1	0.051024	5.615
MGH36_P6_G11	-0.389885372851	red	1	0.053806	6.0026
MGH36_P6_G12	NA	black	0	0	2.856
MGH36_P6_H06	-0.0485557329996	red	1	0.18396	5.1453
MGH36_P6_H07	-0.272531408639	red	1	0.17887	5.9501
MGH36_P6_H10	-0.37447555243	red	1	0.074505	6.007
MGH36_P6_H12	NA	black	0	0	6.008
MGH36_P7_A01	-0.483802545622	red	1	1.9256	4.5654
MGH36_P7_A02	-0.137175254945	red	1	0.33571	5.8618
MGH36_P7_A03	-0.2774714483	red	1	0.066261	5.7256
MGH36_P7_A04	NA	black	0	0	0
MGH36_P7_A06	NA	black	0	0	4.2566
MGH36_P7_A07	NA	black	0	0.25217	0
MGH36_P7_A08	-0.35604809886	red	1	0.14405	6.1321
MGH36_P7_A09	NA	black	0	0	5.567
MGH36_P7_A10	NA	black	0	0.15445	0
MGH36_P7_A11	0.309068823264	red	1	0.097611	4.0209
MGH36_P7_A12	NA	black	0	0	4.1414
MGH36_P7_B01	NA	black	0	0	5.8765
MGH36_P7_B02	NA	black	0	0.26303	0
MGH36_P7_B03	2.15393177572	black	0	2.9193	6.1923
MGH36_P7_B04	NA	black	0	0	4.8398
MGH36_P7_B06	-3.33634568921	black	0	3.0678	3.3584
MGH36_P7_B07	NA	black	0	0	6.5215
MGH36_P7_B08	-0.260659604867	red	1	0.086784	5.7131
MGH36_P7_B09	-0.181038037343	red	1	0.16221	5.5936
MGH36_P7_B10	-0.0100568685272	red	1	0.073135	4.9896
MGH36_P7_B11	0.122918537728	red	1	0.16479	4.5229
MGH36_P7_B12	-0.0267396541813	red	1	0.49672	5.9221
MGH36_P7_C11	0.00768447104028	red	1	0.26183	4.9285
MGH36_P7_D01	0.21492526561	red	1	0.10969	4.2918
MGH36_P7_D02	0.0658688733308	red	1	0.14143	4.7422
MGH36_P7_D03	-0.421050354678	red	1	0.13488	6.3092
MGH36_P7_D05	0.0025302111853	red	1	0.5568	5.0803
MGH36_P7_D06	3.41705128991	black	0	3.2593	6.6545
MGH36_P7_D07	NA	black	0	0.12168	0
MGH36_P7_D08	NA	black	0	0	6.099
MGH36_P7_D09	NA	black	0	0	4.3777
MGH36_P7_D10	-0.12303159345	red	1	0.073135	5.3076
MGH36_P7_D11	NA	black	0	0	6.9991
MGH36_P7_E01	-0.549308651999	red	1	0.14796	6.7635
MGH36_P7_E03	NA	black	0	0	7.6109
MGH36_P7_E04	NA	black	0	0	6.0637
MGH36_P7_E05	NA	black	0	0	4.5314
MGH36_P7_E07	NA	black	0	0	5.7631
MGH36_P7_E08	NA	black	0	0.082703	0
MGH36_P7_E10	-0.378372288921	red	1	0.059355	5.9841
MGH36_P7_E12	-0.372777059864	red	1	0.062122	5.9751
MGH36_P7_F01	0.648139752056	red	1	0.24489	1.726
MGH36_P7_F02	-0.731111136816	red	1	0.16736	7.4514
MGH36_P7_F03	-0.421908958401	red	1	0.1865	6.5063
MGH36_P7_F04	NA	black	0	0	5.58
MGH36_P7_F06	0.0162974538292	red	1	0.22527	4.8953
MGH36_P7_F08	-1.7124315982	black	0	1.2345	1.9855
MGH36_P7_F09	0.851754255493	blue	3	0.085425	2.3663
MGH36_P7_F10	-0.125760310203	red	1	0.18269	5.4291
MGH36_P7_F11	-0.146172271209	red	1	0.22527	5.5792
MGH36_P7_F12	-0.464779739021	red	1	0.075875	6.2579
MGH36_P7_G01	NA	black	0	0	5.66
MGH36_P7_G02	NA	black	0	0.032806	0
MGH36_P7_G03	0.545241907283	red	1	0.11103	3.2219
MGH36_P7_G04	0.203783513921	red	1	0.30334	3.7419
MGH36_P7_G05	3.01595296026	black	0	3.5953	6.3166
MGH36_P7_G06	NA	black	0	0	7.1201
MGH36_P7_G08	NA	black	0	0	5.7699
MGH36_P7_G09	NA	black	0	0.059355	0
MGH36_P7_G10	NA	black	0	0	6.9372
MGH36_P7_G11	-0.630196608827	red	1	0.042644	6.5919
MGH36_P7_H01	NA	black	0	0.27501	0
MGH36_P7_H02	NA	black	0	0	6.3468
MGH36_P7_H03	0.206552525092	red	1	0.056584	4.3912
MGH36_P7_H04	0.772350146368	blue	3	0.27023	0.50386
MGH36_P7_H07	NA	black	0	0	7.8804
MGH36_P7_H08	-0.495003963219	red	1	0.092207	6.3904
MGH36_P7_H10	0.018128815531	red	1	0.14666	4.9016
MGH36_P7_H11	NA	black	0	0	0
MGH36_P7_H12	0.75840150618	blue	3	0.19283	1.8201
MGH36_P5_A02	NA	black	0	0	3.57
MGH36_P5_A03	-0.0589913362359	red	1	0.38073	5.4771
MGH36_P5_A05	0.000532264535818	red	1	0.51702	3.8908
MGH36_P5_A06	NA	black	0	0	5.9856
MGH36_P5_A07	0.0721168497503	red	1	0.30685	4.5384
MGH36_P5_A08	NA	black	0	0	5.5968
MGH36_P5_A09	-0.575879328327	red	1	0.24489	7.4338
MGH36_P5_B02	-0.0195152149366	red	1	0.14012	5.0276
MGH36_P5_B03	0.337943428768	red	1	0.12961	3.8454
MGH36_P5_B04	NA	black	0	0	5.0853
MGH36_P5_B05	1.15622188312	black	0	0.1776	0.21537
MGH36_P5_B06	-0.839940913041	red	1	2.7207	4.5371
MGH36_P5_B07	0.852337865111	blue	3	0.12697	2.0635
MGH36_P5_B08	-0.214129965428	red	1	0.15834	5.6994
MGH36_P5_B09	NA	black	0	0.066261	0
MGH36_P5_B10	-0.331084382717	red	1	0.13488	6.027
MGH36_P5_B11	-14.9147842301	black	0	4.3529	0.086784
MGH36_P5_C01	NA	black	0	0	6.5752
MGH36_P5_C02	NA	black	0	0	5.8159
MGH36_P5_C03	-0.217523717742	red	1	0.22404	5.869
MGH36_P5_C04	0.0958657538888	red	1	0.14926	4.6345
MGH36_P5_C05	0.0199950883156	red	1	0.014355	4.9095
MGH36_P5_C06	0.132338570151	red	1	0.18142	4.4658
MGH36_P5_C09	0.00466838880617	red	1	0.15704	4.947
MGH36_P5_C11	NA	black	0	0.074505	0
MGH36_P5_C12	NA	black	0	0.086784	0
MGH36_P5_D01	NA	black	0	0	3.1912
MGH36_P5_D02	-0.168319930146	red	1	0.35163	6.148
MGH36_P5_D03	-0.525761978939	red	1	0.12168	6.5823
MGH36_P5_D04	-0.175481202601	red	1	0.20414	5.6529
MGH36_P5_D06	-0.498322080208	red	1	0.24732	7.1349
MGH36_P5_D07	1.16021324234	black	0	1.3454	6.8391
MGH36_P5_D08	0.175364498824	red	1	0.17505	4.3137
MGH36_P5_D09	0.737563790963	blue	3	0.15056	2.3007
MGH36_P5_D11	0.346136128828	red	1	0.096262	3.9093
MGH36_P5_D12	NA	black	0	0.062122	0
MGH36_P5_E01	NA	black	0	0	5.9674
MGH36_P5_E02	-0.155400717228	red	1	0.19283	5.5547
MGH36_P5_E03	-0.0786524213645	red	1	0.17632	5.2505
MGH36_P5_E05	-0.192577726829	red	1	0.071763	5.5001
MGH36_P5_E07	-0.24324534192	red	1	0.27739	6.1779
MGH36_P5_E08	-0.127610075147	red	1	0.13225	5.3751
MGH36_P5_E09	NA	black	0	0.37295	0
MGH36_P5_E10	NA	black	0	0.018634	0
MGH36_P5_E11	-0.28227984751	red	1	0.18015	5.9883
MGH36_P5_F02	-0.196879426041	red	1	0.15056	5.627
MGH36_P5_F04	-0.00517707320671	red	1	0.22404	4.9869
MGH36_P5_F05	-0.18159818388	red	1	0.041243	5.4373
MGH36_P5_F06	NA	black	0	0.098958	0
MGH36_P5_F07	-0.508287231493	red	1	0.11503	6.5057
MGH36_P5_F08	-0.242040532544	red	1	0.20163	5.9015
MGH36_P5_F09	-0.724221876136	red	1	0.04684	6.8444
MGH36_P5_F10	-1.67156610474	black	0	1.816	3.3588
MGH36_P5_F11	-0.065312629157	red	1	0.1375	5.1775
MGH36_P5_G01	NA	black	0	0	4.9687
MGH36_P5_G02	0.188547712414	red	1	0.035624	4.4633
MGH36_P5_G04	0.098628471177	red	1	0.26544	4.4733
MGH36_P5_G06	-0.963403356649	black	0	0.029983	7.3655
MGH36_P5_G07	-0.37937119982	red	1	0.092207	6.0626
MGH36_P5_G08	0.310703647827	red	1	0.33571	2.6624
MGH36_P5_G09	-0.451986512381	red	1	0.059355	6.1795
MGH36_P5_G10	-0.248388085848	red	1	0.19787	5.9149
MGH36_P5_G11	NA	black	0	4.701	0
MGH36_P5_H02	NA	black	0	0.056584	0
MGH36_P5_H03	-0.55236421938	red	1	0.0229	6.34
MGH36_P5_H05	-0.135855478949	red	1	0.13619	5.406
MGH36_P5_H06	NA	black	0	0.14405	0
MGH36_P5_H07	-0.0620010584079	red	1	0.39944	5.5769
MGH36_P5_H09	1.3568030053	black	0	0.11503	0.32998
MGH36_P10_A02	NA	black	0	0	5.9275
MGH36_P10_A04	0.0138971666816	red	1	0.36065	4.8599
MGH36_P10_A05	NA	black	0	0	6.8893
MGH36_P10_A06	0.591753021624	red	1	0.25217	1.9415
MGH36_P10_A07	-0.231821367731	red	1	0.075875	5.6147
MGH36_P10_A09	NA	black	0	0	4.8785
MGH36_P10_A11	-0.0584767225267	red	1	0.58015	3.7891
MGH36_P10_A12	-0.201187525901	red	1	1.3763	4.6914
MGH36_P10_B01	0.0902412694663	red	1	0.21537	4.5886
MGH36_P10_B03	0.216536562638	red	1	0.82619	5.9259
MGH36_P10_B05	NA	black	0	0	5.3312
MGH36_P10_B07	NA	black	0	0	5.5685
MGH36_P10_B08	NA	black	0	0	5.2902
MGH36_P10_B10	NA	black	0	0	4.2536
MGH36_P10_B11	-0.197517142886	red	1	0.24245	5.8391
MGH36_P10_C01	NA	black	0	0	0.51904
MGH36_P10_C03	NA	black	0	0	0
MGH36_P10_C04	-0.0919825152763	red	1	0.24732	5.3843
MGH36_P10_C06	-0.158948458801	red	1	0.14666	5.4949
MGH36_P10_C07	0.218418737743	red	1	0.14143	4.2237
MGH36_P10_C08	-0.172403112203	red	1	0.14012	5.5297
MGH36_P10_C09	NA	black	0	0	6.841
MGH36_P10_C10	0.268364052081	red	1	0.090853	4.1595
MGH36_P10_C12	NA	black	0	0	4.6145
MGH36_P10_D01	0.0805642606984	red	1	0.15575	4.6825
MGH36_P10_D02	NA	black	0	0	2.5031
MGH36_P10_D03	NA	black	0	0	5.3366
MGH36_P10_D04	NA	black	0	0	5.7254
MGH36_P10_D05	NA	black	0	0	5.8662
MGH36_P10_D07	-0.452078662614	red	1	1.1991	4.1368
MGH36_P10_D09	-0.276306804802	red	1	0.14012	5.8656
MGH36_P10_D10	0.0497303681211	red	1	0.096262	4.8129
MGH36_P10_D11	NA	black	0	0	5.4943
MGH36_P10_D12	NA	black	0	0	1.4431
MGH36_P10_E02	-0.173799142565	red	1	0.13619	5.5285
MGH36_P10_E03	0.21229974025	red	1	0.2762	3.8375
MGH36_P10_E04	-0.601350127194	red	1	3.7337	4.8119
MGH36_P10_E05	0.0824817548104	red	1	0.21039	4.6266
MGH36_P10_E07	NA	black	0	0	6.7333
MGH36_P10_E10	NA	black	0	0	3.1833
MGH36_P10_E11	NA	black	0	0	6.0793
MGH36_P10_E12	NA	black	0	0	4.8582
MGH36_P10_F02	NA	black	0	0	5.795
MGH36_P10_F03	NA	black	0	0	4.8423
MGH36_P10_F05	0.381231924021	red	1	1.1177	5.8216
MGH36_P10_F06	NA	black	0	0	0
MGH36_P10_F08	-0.142756040928	red	1	0.1776	5.4836
MGH36_P10_F09	NA	black	0	1.669	0
MGH36_P10_F10	0.00663976946909	red	1	0.47923	4.7825
MGH36_P10_F11	-0.498992994378	red	1	0.096262	6.4147
MGH36_P10_F12	-0.475270616909	red	1	0.10434	6.3727
MGH36_P10_G01	0.361966600033	red	1	0.99349	5.9923
MGH36_P10_G02	0.124638929582	red	1	0.64432	6.4611
MGH36_P10_G03	NA	black	0	0	4.5737
MGH36_P10_G05	-0.397042240758	red	1	0.14796	6.2764
MGH36_P10_G06	NA	black	0	0	0
MGH36_P10_G07	NA	black	0	0	4.0639
MGH36_P10_G08	1.96014455646	black	0	2.964	6.0693
MGH36_P10_G09	0.10801448761	red	1	0.13356	4.6072
MGH36_P10_G10	0.40638525411	red	1	0.064883	3.809
MGH36_P10_G11	-0.180872006348	red	1	0.32077	6.0556
MGH36_P10_H01	0.0549746585944	red	1	0.21537	4.7364
MGH36_P10_H03	NA	black	0	0	0.28806
MGH36_P10_H04	-0.398620830505	red	1	0.12035	6.195
MGH36_P10_H05	NA	black	0	0.20414	0
MGH36_P10_H06	NA	black	0	0	0
MGH36_P10_H09	NA	black	0	0	4.4731
MGH36_P10_H11	-0.424548107001	red	1	0.084064	6.1691
MGH36_P10_H12	NA	black	0	0	4.8515
MGH36_P8_A01	NA	black	0	0	5.7633
MGH36_P8_A03	NA	black	0	0	6.7814
MGH36_P8_A04	NA	black	0	0	6.2298
MGH36_P8_A06	NA	black	0	0	5.8962
MGH36_P8_A07	1.35806965512	black	0	1.7071	6.4904
MGH36_P8_A08	NA	black	0	0	4.6773
MGH36_P8_A09	0.218971825475	red	1	0.82538	5.9395
MGH36_P8_A11	-0.317307053075	red	1	0.071763	5.8443
MGH36_P8_A12	0.0503509240333	red	1	0.35727	4.5784
MGH36_P8_B01	NA	black	0	0	5.9636
MGH36_P8_B02	NA	black	0	0	6.0231
MGH36_P8_B03	0.201917286748	red	1	1.473	5.2701
MGH36_P8_B04	-0.340763710806	red	1	0.20664	6.2924
MGH36_P8_B05	NA	black	0	0	4.9099
MGH36_P8_B08	-0.466499673709	red	1	0.12961	6.4318
MGH36_P8_B09	NA	black	0	0	0
MGH36_P8_B10	-0.506899624157	red	1	0.12565	6.5405
MGH36_P8_B11	-0.754286576879	red	1	0.12697	7.2874
MGH36_P8_B12	NA	black	0	0	5.8124
MGH36_P8_C01	-0.101649776388	red	1	0.95606	4.6821
MGH36_P8_C02	NA	black	0	0	5.2021
MGH36_P8_C03	NA	black	0	0	5.4751
MGH36_P8_C05	-0.394287938096	red	1	0.95754	3.8356
MGH36_P8_C06	NA	black	0	0	6.6229
MGH36_P8_C09	0.427481625425	red	1	2.3086	5.3252
MGH36_P8_C10	-0.184699895518	red	1	0.094912	5.5061
MGH36_P8_C12	NA	black	0	0	7.1782
MGH36_P8_D01	NA	black	0	0	3.4304
MGH36_P8_D03	-0.150575962398	red	1	0.10434	5.4163
MGH36_P8_D04	2.10180825008	black	0	2.251	6.5897
MGH36_P8_D05	-0.440297691079	red	1	0.20038	6.6355
MGH36_P8_D07	NA	black	0	0	6.0138
MGH36_P8_D08	NA	black	0	0	5.0326
MGH36_P8_D09	-0.179972197946	red	1	0.15575	5.5791
MGH36_P8_D10	NA	black	0	0	5.8856
MGH36_P8_D11	0.891716882344	blue	3	1.7795	5.921
MGH36_P8_D12	-0.669721539933	red	1	0.77146	1.7904
MGH36_P8_E01	0.346790070381	red	1	0.17632	3.6548
MGH36_P8_E02	NA	black	0	0	6.8507
MGH36_P8_E03	NA	black	0	0	5.857
MGH36_P8_E04	-0.515362550619	red	1	0.17249	6.7658
MGH36_P8_E05	1.06635068561	black	0	2.7566	5.6433
MGH36_P8_E06	NA	black	0	0	5.4511
MGH36_P8_E08	NA	black	0	0	5.0076
MGH36_P8_E10	-0.35724158894	red	1	0.17249	6.2265
MGH36_P8_F02	-0.300878658202	red	1	0.15316	5.9778
MGH36_P8_F04	NA	black	0	0	6.0863
MGH36_P8_F05	-0.583895920929	red	1	0.090853	6.6351
MGH36_P8_F07	NA	black	0	0	2.1489
MGH36_P8_F09	-0.516678809749	red	1	0.1003	6.4786
MGH36_P8_G01	NA	black	0	0	5.0958
MGH36_P8_G02	0.865896410717	blue	3	2.7811	5.5227
MGH36_P8_G03	0.684612731876	red	1	2.2019	5.5397
MGH36_P8_G04	NA	black	0	0	4.9336
MGH36_P8_G05	-0.498560582387	red	1	0.10702	6.4492
MGH36_P8_G06	NA	black	0	0	6.4081
MGH36_P8_G07	NA	black	0	0	6.1878
MGH36_P8_G08	0.0574244970399	red	1	0.20038	4.7369
MGH36_P8_G09	-0.04678800637	red	1	0.92144	4.8313
MGH36_P8_G10	1.71632257456	black	0	1.6452	6.9935
MGH36_P8_G12	NA	black	0	0	5.7361
MGH36_P8_H01	-0.0311058811917	red	1	0.071763	5.0488
MGH36_P8_H03	NA	black	0	0	6.3895
MGH36_P8_H04	NA	black	0	0	6.0766
MGH36_P8_H06	NA	black	0	0	5.0128
MGH36_P8_H07	3.76298342331	black	0	3.8101	6.5336
MGH36_P8_H09	NA	black	0	0	3.7259
MGH36_P8_H10	NA	black	0	0.22651	0
MGH36_P8_H11	-0.219871587951	red	1	0.052416	5.5506
MGH36_P9_A01	NA	black	0	0	5.2374
MGH36_P9_A02	-0.0165064704492	red	1	0.4957	5.5838
MGH36_P9_A03	-0.281329659023	red	1	0.3173	6.6023
MGH36_P9_A05	NA	black	0	0	5.2806
MGH36_P9_A06	-0.163743952101	red	1	0.14535	5.5089
MGH36_P9_A07	-1.54956410201	black	0	1.8331	3.498
MGH36_P9_A09	-0.166060470025	red	1	0.37072	6.2617
MGH36_P9_A10	NA	black	0	0	5.6749
MGH36_P9_A11	0.881764003221	blue	3	1.6457	6.017
MGH36_P9_A12	-0.17564071605	red	1	0.17121	5.5904
MGH36_P9_B01	NA	black	0	0	4.8842
MGH36_P9_B04	-0.0516334593979	red	1	0.38957	5.4429
MGH36_P9_B06	NA	black	0	0	5.5589
MGH36_P9_B07	-0.251636807465	red	1	0.13356	5.7727
MGH36_P9_B08	-0.285978812004	red	1	0.059355	5.7372
MGH36_P9_B09	-0.705638602713	red	1	0.038436	6.7671
MGH36_P9_B10	NA	black	0	0	4.5519
MGH36_P9_B11	-1.11688753241	black	0	2.3637	4.2413
MGH36_P9_B12	0.297931246323	red	1	0.33571	2.7672
MGH36_P9_C01	NA	black	0	0	6.3172
MGH36_P9_C02	1.1666239998	black	0	3.2651	5.5891
MGH36_P9_C03	NA	black	0	0	4.0125
MGH36_P9_C05	NA	black	0	0	6.59
MGH36_P9_C07	-0.0481768064045	red	1	0.1003	5.1066
MGH36_P9_C08	-0.174209511798	red	1	0.34028	6.1189
MGH36_P9_C09	-0.343608029294	red	1	0.1903	6.2411
MGH36_P9_C11	NA	black	0	0	5.4067
MGH36_P9_C12	NA	black	0	0	6.1496
MGH36_P9_D05	-0.495299286861	red	1	0.17377	6.7039
MGH36_P9_D07	NA	black	0	0	0
MGH36_P9_D08	-0.0217833836851	red	1	0.66539	4.7782
MGH36_P9_D09	NA	black	0	0	5.6552
MGH36_P9_D10	0.207172008539	red	1	0.88284	5.7369
MGH36_P9_D11	NA	black	0	0	5.7686
MGH36_P9_E01	NA	black	0	0	5.96
MGH36_P9_E02	NA	black	0	0	6.0521
MGH36_P9_E03	-0.147062377719	red	1	0.14926	5.4589
MGH36_P9_E04	NA	black	0	0	5.8437
MGH36_P9_E05	NA	black	0	0	4.9808
MGH36_P9_E06	NA	black	0	0	4.1089
MGH36_P9_E07	0.0157498470161	red	1	0.83996	5.0447
MGH36_P9_E08	NA	black	0	0	6.1002
MGH36_P9_E10	NA	black	0	0	5.1211
MGH36_P9_E11	-0.0273755130204	red	1	1.6007	4.9668
MGH36_P9_E12	NA	black	0	0	3.6524
MGH36_P9_F02	-0.600433340554	red	1	0.19283	7.1684
MGH36_P9_F03	-0.169881096968	red	1	0.10299	5.4724
MGH36_P9_F04	NA	black	0	0	5.3178
MGH36_P9_F08	0.174571003872	red	1	0.19535	4.2762
MGH36_P9_F09	NA	black	0	0	6.4546
MGH36_P9_F10	NA	black	0	0	7.1031
MGH36_P9_F11	1.07322960567	black	0	2.4795	5.7283
MGH36_P9_F12	-0.172813859074	red	1	0.23511	5.7131
MGH36_P9_G03	NA	black	0	0	4.052
MGH36_P9_G04	NA	black	0	0	4.4588
MGH36_P9_G05	-0.116227135413	red	1	0.25459	5.5071
MGH36_P9_G06	-0.147571361431	red	1	0.064883	5.3687
MGH36_P9_G07	-0.488631610901	red	1	0.1003	6.3982
MGH36_P9_G08	-0.172372362461	red	1	0.14796	5.5413
MGH36_P9_G09	1.40701115001	black	0	0.032806	1.067
MGH36_P9_G10	-0.445986624488	red	1	0.025738	6.0846
MGH36_P9_G11	0.0118874398342	red	1	0.23634	4.9125
MGH36_P9_H01	NA	black	0	0	5.2916
MGH36_P9_H02	-0.0684223964933	red	1	0.24245	5.2725
MGH36_P9_H03	-0.688485874995	red	1	2.2998	4.5201
MGH36_P9_H04	NA	black	0	0	4.7955
MGH36_P9_H06	NA	black	0	0.21909	0
MGH36_P9_H07	NA	black	0	0	5.8104
MGH36_P9_H08	NA	black	0	0	2.392
MGH36_P9_H10	NA	black	0	0	5.989
MGH36_P9_H11	0.0891215929144	red	1	0.12433	4.6763
MGH36_P9_H12	NA	black	0	0	5.5497
MGH36_P2_A01	NA	black	0	0	3.6266
MGH36_P2_A03	0.555976364873	red	1	0.12565	3.1172
MGH36_P2_A04	-0.0313728564415	red	1	0.40381	5.2929
MGH36_P2_A05	0.0652500784864	red	1	0.064883	4.7789
MGH36_P2_A06	0.0247700219031	red	1	0.25701	4.8472
MGH36_P2_A07	0.482481639786	red	1	0.037031	3.6691
MGH36_P2_A08	NA	black	0	0	5.0365
MGH36_P2_A11	1.86129330566	black	0	3.044	5.9876
MGH36_P2_B03	-0.145600452317	red	1	1.4308	4.7893
MGH36_P2_B04	-0.176690516367	red	1	0.15056	5.5597
MGH36_P2_B05	-0.195409226467	red	1	0.070389	5.5063
MGH36_P2_B06	-0.0772522371906	red	1	0.35276	5.5272
MGH36_P2_B07	0.0125371842304	red	1	0.6663	5.091
MGH36_P2_B08	-0.200281789775	red	1	0.18269	5.7005
MGH36_P2_B09	-0.856716911599	red	1	1.1322	3.2151
MGH36_P2_B10	0.341823643919	red	1	0.064883	3.995
MGH36_P2_B11	0.692322497231	red	1	0.19409	2.1023
MGH36_P2_B12	-0.195202546392	red	1	0.082703	5.5209
MGH36_P2_C02	NA	black	0	0	5.3964
MGH36_P2_C03	NA	black	0	0	5.0654
MGH36_P2_C04	0.860510364722	blue	3	0.045443	2.5743
MGH36_P2_C07	0.338564208612	red	1	0.13881	3.8157
MGH36_P2_C08	-0.747977498179	red	1	0.74846	1.1564
MGH36_P2_C09	0.256876993789	red	1	0.086784	4.2015
MGH36_P2_C10	3.03115820355	black	0	3.3825	6.4127
MGH36_P2_C11	0.416134164236	red	1	0.055196	3.8058
MGH36_P2_C12	0.581342317875	red	1	0.1865	2.6485
MGH36_P2_D01	0.603906329848	red	1	0.8679	7.3683
MGH36_P2_D02	NA	black	0	0	6.4522
MGH36_P2_D04	0.197786847895	red	1	0.23266	4.0801
MGH36_P2_D05	0.581487373664	red	1	2.6688	5.3749
MGH36_P2_D06	-0.0684312538644	red	1	1.0179	4.8071
MGH36_P2_D07	NA	black	0	0.11636	0
MGH36_P2_D08	-0.469395688499	red	1	0.13093	6.4454
MGH36_P2_D09	0.204852013538	red	1	0.094912	4.3456
MGH36_P2_D10	-0.440957239807	red	1	0.08134	6.2074
MGH36_P2_D11	-0.00657530955787	red	1	0.55287	4.6856
