Cell_name	Zvalue	Color	Cluster	HMGA1	INSR
MGH54_P6_E08	NA	black	0	0	1.272
MGH54_P6_E09	NA	black	0	0	2.8626
MGH54_P6_E10	NA	black	0	0	2.791
MGH54_P6_E11	NA	black	0	0	1.8484
MGH54_P6_E12	0.438230351753	red	1	3.3164	2.3868
MGH54_P6_F01	NA	black	0	0	0
MGH54_P6_F02	0.495520147109	red	1	3.3716	2.4372
MGH54_P6_F03	0.66934529318	red	1	3.5266	2.5717
MGH54_P6_F05	NA	black	0	1.342	0
MGH54_P6_F06	NA	black	0	2.3234	0
MGH54_P6_F07	NA	black	0	3.8527	0
MGH54_P6_F08	NA	black	0	0	0.13881
MGH54_P6_F09	1.47437390784	green3	2	3.9419	3.1393
MGH54_P6_F10	NA	black	0	0	0
MGH54_P6_F11	-0.0866682868683	red	1	4.4259	1.7545
MGH54_P6_F12	NA	black	0	0	2.3749
MGH54_P6_G01	0.251417666316	red	1	2.7209	2.7832
MGH54_P6_G02	NA	black	0	0	0.5008
MGH54_P6_G03	0.496664208447	red	1	0.56462	1.1596
MGH54_P6_G04	-0.224999597484	red	1	2.0058	2.5102
MGH54_P6_G06	NA	black	0	0	1.5651
MGH54_P6_G07	NA	black	0	0	2.8976
MGH54_P6_G08	-2.15191070961	black	0	0.58688	3.2065
MGH54_P6_G09	NA	black	0	0	2.8383
MGH54_P6_G10	NA	black	0	0	0
MGH54_P6_G11	NA	black	0	0	2.692
MGH54_P6_G12	NA	black	0	0	3.0225
MGH54_P6_H01	NA	black	0	0	1.1473
MGH54_P6_H03	NA	black	0	0	0
MGH54_P6_H05	NA	black	0	0	0
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0	1.5671
MGH54_P6_H08	-1.0794021217	red	1	0.76808	2.5188
MGH54_P6_H09	NA	black	0	0	0
MGH54_P6_H10	0.0634408676	red	1	2.488	3.3039
MGH54_P6_H11	NA	black	0	0	2.2172
MGH54_P6_H12	NA	black	0	0	1.5301
MGH54_P7_A02	NA	black	0	0	3.0793
MGH54_P7_A03	NA	black	0	0	0
MGH54_P7_A04	NA	black	0	0	4.0619
MGH54_P7_A06	NA	black	0	0	1.373
MGH54_P7_A07	-0.238735579731	red	1	2.4484	4.9329
MGH54_P7_A08	NA	black	0	0	4.6215
MGH54_P7_A10	NA	black	0	0	1.5917
MGH54_P7_A11	NA	black	0	0	3.464
MGH54_P7_A12	-1.73886057162	red	1	0.29396	2.7108
MGH54_P7_B01	NA	black	0	0	0
MGH54_P7_B03	NA	black	0	0	3.1865
MGH54_P7_B04	NA	black	0	0	2.1702
MGH54_P7_B05	NA	black	0	0	3.4548
MGH54_P7_B06	NA	black	0	0	2.3343
MGH54_P7_B07	NA	black	0	4.173	0
MGH54_P7_B08	NA	black	0	0	0
MGH54_P7_B09	NA	black	0	0	2.2789
MGH54_P7_B10	NA	black	0	0	2.7843
MGH54_P7_B12	NA	black	0	0	0
MGH54_P7_C01	NA	black	0	0	1.2881
MGH54_P7_C03	NA	black	0	0	3.7738
MGH54_P7_C04	-2.28631597131	black	0	4.4997	0.41034
MGH54_P7_C05	-6.32703421449	black	0	0.39506	5.5919
MGH54_P7_C06	NA	black	0	0	2.7926
MGH54_P7_C07	NA	black	0	0	4.5933
MGH54_P7_C08	NA	black	0	0	0
MGH54_P7_C09	NA	black	0	0	0
MGH54_P7_C10	NA	black	0	0	3.4781
MGH54_P7_C11	NA	black	0	0	3.7159
MGH54_P7_C12	0.496198728496	red	1	4.4001	2.1493
MGH54_P7_D01	NA	black	0	0	3.1693
MGH54_P7_D02	NA	black	0	0	0
MGH54_P7_D03	NA	black	0	0	2.2029
MGH54_P7_D04	1.80617484809	green3	2	3.537	4.1924
MGH54_P7_D05	3.00133674259	black	0	3.9393	4.7963
MGH54_P7_D06	1.48830423193	green3	2	4.4752	2.8191
MGH54_P7_D08	NA	black	0	0	5.0295
MGH54_P7_D11	NA	black	0	0	1.5084
MGH54_P7_D12	NA	black	0	0	4.8204
MGH54_P7_E01	NA	black	0	0	3.8112
MGH54_P7_E02	NA	black	0	0	2.6093
MGH54_P7_E03	3.65717579827	black	0	4.728	4.1284
MGH54_P7_E04	NA	black	0	0	0
MGH54_P7_E05	NA	black	0	0	0.94561
MGH54_P7_E06	NA	black	0	0	2.4082
MGH54_P7_E08	NA	black	0	0	4.4911
MGH54_P7_E09	NA	black	0	0	0
MGH54_P7_E10	NA	black	0	0	0.25096
MGH54_P7_E11	NA	black	0	0	0.48954
MGH54_P7_E12	NA	black	0	0	2.9235
MGH54_P7_F01	2.49478119383	black	0	4.6154	3.4342
MGH54_P7_F02	NA	black	0	0	5.0104
MGH54_P7_F03	NA	black	0	0	4.6281
MGH54_P7_F04	NA	black	0	0	5.4246
MGH54_P7_F05	NA	black	0	0.71458	0
MGH54_P7_F06	-1.39014649836	red	1	0.74846	2.7609
MGH54_P7_F08	NA	black	0	0	2.7491
MGH54_P7_F10	NA	black	0	0	1.8883
MGH54_P7_F11	NA	black	0	0	3.8229
MGH54_P7_G01	NA	black	0	0	0
MGH54_P7_G02	0.604751317365	red	1	2.828	4.4022
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	NA	black	0	0	2.5666
MGH54_P7_G06	NA	black	0	0	0
MGH54_P7_G07	NA	black	0	0	4.0177
MGH54_P7_G08	-2.94737656944	black	0	4.5812	0.088142
MGH54_P7_G09	NA	black	0	0	3.123
MGH54_P7_G10	-1.23845062068	red	1	3.446	0.33914
MGH54_P7_G11	NA	black	0	0	3.3381
MGH54_P7_H01	NA	black	0	0	3.9962
MGH54_P7_H02	NA	black	0	4.2785	0
MGH54_P7_H04	NA	black	0	0	2.5148
MGH54_P7_H05	NA	black	0	0	2.2528
MGH54_P7_H09	NA	black	0	0	3.5937
MGH54_P7_H10	NA	black	0	0	0
MGH54_P8_A01	NA	black	0	0	4.5982
MGH54_P8_A06	NA	black	0	0	0
MGH54_P8_A07	-0.505865257532	red	1	4.3255	1.4563
MGH54_P8_A09	NA	black	0	0	3.8498
MGH54_P8_A10	NA	black	0	0	6.1003
MGH54_P8_A11	NA	black	0	0	2.3451
MGH54_P8_A12	3.04687178684	black	0	4.5964	3.8348
MGH54_P8_B01	NA	black	0	0	2.2824
MGH54_P8_B02	NA	black	0	0	2.2627
MGH54_P8_B04	NA	black	0	0	3.7296
MGH54_P8_B08	4.25098501844	black	0	6.0843	3.5628
MGH54_P8_B09	NA	black	0	0	2.9001
MGH54_P8_B12	NA	black	0	0	0.12035
MGH54_P8_C02	NA	black	0	0	4.0785
MGH54_P8_C04	NA	black	0	0	3.9634
MGH54_P8_C06	NA	black	0	0	0.17377
MGH54_P8_C07	NA	black	0	0	2.8375
MGH54_P8_C09	NA	black	0	0	0.10434
MGH54_P8_C12	NA	black	0	0	0
MGH54_P8_D01	NA	black	0	0	0
MGH54_P8_D03	NA	black	0	0	2.4297
MGH54_P8_D04	NA	black	0	0	2.5509
MGH54_P8_D05	NA	black	0	0	3.0805
MGH54_P8_D06	NA	black	0	0	4.3175
MGH54_P8_D07	NA	black	0	0	3.4312
MGH54_P8_D08	NA	black	0	0	2.3431
MGH54_P8_D10	NA	black	0	0	2.8614
MGH54_P8_D11	NA	black	0	0	4.4619
MGH54_P8_D12	NA	black	0	0	0.27858
MGH54_P8_E01	NA	black	0	0	0
MGH54_P8_E04	NA	black	0	0	3.4143
MGH54_P8_E05	NA	black	0	0	2.7375
MGH54_P8_E07	0.113012032637	red	1	3.2328	1.9115
MGH54_P8_E08	NA	black	0	0	2.8022
MGH54_P8_E10	NA	black	0	0	0
MGH54_P8_F01	NA	black	0	0	0.55876
MGH54_P8_F02	NA	black	0	0	0
MGH54_P8_F04	NA	black	0	0	0
MGH54_P8_F05	NA	black	0	0	2.5291
MGH54_P8_F06	NA	black	0	0	2.1972
MGH54_P8_F08	NA	black	0	0	4.4554
MGH54_P8_F09	NA	black	0	0	4.0268
MGH54_P8_F10	NA	black	0	0	0
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	NA	black	0	0	4.0034
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	0
MGH54_P8_G04	NA	black	0	0	0.80157
MGH54_P8_G05	NA	black	0	0	3.4217
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	NA	black	0	0	0.39835
MGH54_P8_G08	NA	black	0	0	4.591
MGH54_P8_G09	NA	black	0	0	0
MGH54_P8_G10	NA	black	0	0	3.1097
MGH54_P8_G11	NA	black	0	0	3.4634
MGH54_P8_G12	NA	black	0	0	0.55189
MGH54_P8_H01	2.76913877505	black	0	3.8446	4.7512
MGH54_P8_H03	NA	black	0	0	2.2836
MGH54_P8_H04	NA	black	0	0	2.3156
MGH54_P8_H06	1.54099491024	green3	2	4.9642	2.685
MGH54_P8_H07	NA	black	0	0	3.7874
MGH54_P8_H08	NA	black	0	0	3.4712
MGH54_P8_H10	NA	black	0	0	3.1375
MGH54_P8_H12	NA	black	0	0	0.4916
MGH54_P10_A01	1.40198281511	green3	2	3.4949	3.6473
MGH54_P10_A02	NA	black	0	0	1.8616
MGH54_P10_A03	NA	black	0	0	2.6778
MGH54_P10_A04	NA	black	0	0	0
MGH54_P10_A05	NA	black	0	0	4.153
MGH54_P10_A06	2.21283274018	black	0	3.9269	3.9217
MGH54_P10_A07	NA	black	0	0	0
MGH54_P10_A09	NA	black	0	0	3.4958
MGH54_P10_A10	NA	black	0	0	0.08134
MGH54_P10_A11	NA	black	0	0	2.9929
MGH54_P10_A12	-2.42533729764	black	0	0.69064	3.5078
MGH54_P10_B01	1.37885012755	green3	2	3.3177	4.0742
MGH54_P10_B02	-0.739239701385	red	1	4.0051	1.1859
MGH54_P10_B03	NA	black	0	0	0
MGH54_P10_B05	-2.14382259924	black	0	4.3226	0.3774
MGH54_P10_B06	0.37466121805	red	1	4.3673	2.0676
MGH54_P10_B07	NA	black	0	0	1.1017
MGH54_P10_B08	NA	black	0	0	2.225
MGH54_P10_B09	0.245704941045	red	1	3.4068	2.0704
MGH54_P10_B10	NA	black	0	0	2.7657
MGH54_P10_B11	NA	black	0	0	0
MGH54_P10_B12	NA	black	0	0	3.0043
MGH54_P10_C01	-0.110416083916	red	1	0.53406	1.6508
MGH54_P10_C02	NA	black	0	0	2.244
MGH54_P10_C03	NA	black	0	0	3.1797
MGH54_P10_C04	NA	black	0	3.9417	0
MGH54_P10_C05	-0.0251895849153	red	1	2.3317	2.5018
MGH54_P10_C07	NA	black	0	0	0
MGH54_P10_C08	-0.309633021836	red	1	3.3608	1.3397
MGH54_P10_C09	NA	black	0	0	3.3918
MGH54_P10_C10	NA	black	0	0	0.91303
MGH54_P10_C11	NA	black	0	0	3.9753
MGH54_P10_C12	NA	black	0	0	1.9392
MGH54_P10_D01	NA	black	0	0	0.92903
MGH54_P10_D02	NA	black	0	0	0.47405
MGH54_P10_D03	NA	black	0	0	2.5857
MGH54_P10_D04	NA	black	0	0	2.3528
MGH54_P10_D05	NA	black	0	0	0
MGH54_P10_D06	NA	black	0	0	2.801
MGH54_P10_D07	NA	black	0	0	2.9791
MGH54_P10_D09	NA	black	0	0	4.5158
MGH54_P10_D10	NA	black	0	0	0
MGH54_P10_D11	-0.553214972567	red	1	3.4332	1.0827
MGH54_P10_D12	NA	black	0	0	1.6452
MGH54_P10_E01	NA	black	0	0	0
MGH54_P10_E02	NA	black	0	0	4.3577
MGH54_P10_E03	NA	black	0	0	2.3741
MGH54_P10_E04	NA	black	0	0	3.0099
MGH54_P10_E05	NA	black	0	0	1.3807
MGH54_P10_E06	-1.30232575233	red	1	0.64247	2.6185
MGH54_P10_E07	1.34436892679	red	1	0.48749	0.4782
MGH54_P10_E08	NA	black	0	0	1.8172
MGH54_P10_E09	NA	black	0	0	0
MGH54_P10_E10	NA	black	0	0	2.9178
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	0	0
MGH54_P10_F01	-0.109310619137	red	1	3.8784	1.6794
MGH54_P10_F02	NA	black	0	0	1.7778
MGH54_P10_F03	-0.528980621433	red	1	3.8255	1.2928
MGH54_P10_F04	0.714686706143	red	1	4.571	2.2738
MGH54_P10_F05	NA	black	0	0	2.4965
MGH54_P10_F06	NA	black	0	0	1.5709
MGH54_P10_F08	NA	black	0	0	1.0656
MGH54_P10_F09	NA	black	0	0	2.8292
MGH54_P10_F10	NA	black	0	0	0.21164
MGH54_P10_F11	2.17498334068	black	0	4.5146	3.2814
MGH54_P10_F12	NA	black	0	0	1.6201
MGH54_P10_G01	NA	black	0	0	1.7207
MGH54_P10_G02	0.679636290219	red	1	1.5685	0.12565
MGH54_P10_G03	NA	black	0	0	3.2869
MGH54_P10_G05	NA	black	0	0	0
MGH54_P10_G06	NA	black	0	0	0
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	1.18580231898	red	1	1.1017	0.085425
MGH54_P10_G10	-0.89862695925	red	1	3.8014	0.95531
MGH54_P10_G11	NA	black	0	0	1.7647
MGH54_P10_G12	NA	black	0	0	1.2302
MGH54_P10_H02	NA	black	0	0	0
MGH54_P10_H03	-2.90027862546	black	0	0.41034	3.5482
MGH54_P10_H04	NA	black	0	2.7055	0
MGH54_P10_H05	1.45076337978	green3	2	4.03	3.0446
MGH54_P10_H06	NA	black	0	0	0
MGH54_P10_H07	NA	black	0	0	0.94411
MGH54_P10_H08	NA	black	0	0	1.8424
MGH54_P10_H09	-0.382004185621	red	1	1.6686	2.4014
MGH54_P10_H10	NA	black	0	0	0
MGH54_P10_H11	NA	black	0	0	0
MGH54_P10_H12	NA	black	0	0	2.6255
MGH54_P11_A01	NA	black	0	0	2.1094
MGH54_P11_A02	0.474623338244	red	1	3.3423	2.4255
MGH54_P11_A03	-0.448589755443	red	1	2.0101	3.1763
MGH54_P11_A04	NA	black	0	0.76638	0
MGH54_P11_A05	NA	black	0	0	4.9186
MGH54_P11_A06	-1.57487016812	red	1	0.543	2.7566
MGH54_P11_A08	NA	black	0	0	4.3799
MGH54_P11_A09	-0.297724174063	red	1	3.1805	1.2678
MGH54_P11_A10	-0.381271957262	red	1	2.1519	3.4823
MGH54_P11_A11	NA	black	0	0	1.7216
MGH54_P11_A12	NA	black	0	0	3.8335
MGH54_P11_B01	1.23027912745	red	1	3.4172	3.5286
MGH54_P11_B02	-0.200682538972	red	1	3.772	1.5787
MGH54_P11_B03	NA	black	0	0	3.2608
MGH54_P11_B04	NA	black	0	0	0
MGH54_P11_B05	NA	black	0	0	1.8298
MGH54_P11_B06	NA	black	0	0	2.9415
MGH54_P11_B08	NA	black	0	0	2.6537
MGH54_P11_B09	-1.9133665743	black	0	1.275	3.8495
MGH54_P11_B10	NA	black	0	0	1.1447
MGH54_P11_B11	NA	black	0	0	0.36625
MGH54_P11_B12	NA	black	0	2.7534	0
MGH54_P11_C01	NA	black	0	0	1.766
MGH54_P11_C02	NA	black	0	0	2.8681
MGH54_P11_C03	-0.714098510151	red	1	0.59264	2.1372
MGH54_P11_C04	NA	black	0	0.62293	0
MGH54_P11_C05	NA	black	0	0	2.2327
MGH54_P11_C06	NA	black	0	0	1.7307
MGH54_P11_C07	0.364700211789	red	1	2.9404	2.6351
MGH54_P11_C08	NA	black	0	0	3.7615
MGH54_P11_C09	NA	black	0	0	0.88284
MGH54_P11_C10	-2.41637173483	black	0	4.2336	0.13356
MGH54_P11_C12	NA	black	0	0	1.9373
MGH54_P11_D01	NA	black	0	0	1.6799
MGH54_P11_D02	NA	black	0	0	0.56169
MGH54_P11_D03	0.112619378583	red	1	1.0419	1.4709
MGH54_P11_D04	NA	black	0	0	2.6147
MGH54_P11_D05	-1.55288574987	red	1	1.0391	3.1674
MGH54_P11_D06	NA	black	0	0	1.5281
MGH54_P11_D07	0.709063727895	red	1	4.1538	2.3494
MGH54_P11_D08	NA	black	0	0	3.8142
MGH54_P11_D09	NA	black	0	0	1.8996
MGH54_P11_D10	NA	black	0	0	1.3973
MGH54_P11_D11	NA	black	0	0	1.8528
MGH54_P11_D12	NA	black	0	0	4.5904
MGH54_P11_E01	NA	black	0	0	1.4244
MGH54_P11_E02	NA	black	0	0	2.3346
MGH54_P11_E03	NA	black	0	0	1.7736
MGH54_P11_E04	NA	black	0	0	2.9086
MGH54_P11_E05	NA	black	0	0	1.7493
MGH54_P11_E06	NA	black	0	0	2.9404
MGH54_P11_E07	NA	black	0	0	0.56657
MGH54_P11_E08	NA	black	0	0	1.8945
MGH54_P11_E09	NA	black	0	0	0
MGH54_P11_E10	NA	black	0	3.3437	0
MGH54_P11_E11	0.821326560039	red	1	3.8974	2.5348
MGH54_P11_E12	NA	black	0	0	1.3829
MGH54_P11_F01	NA	black	0	0	0.85838
MGH54_P11_F02	NA	black	0	4.0723	0
MGH54_P11_F03	NA	black	0	3.4872	0
MGH54_P11_F04	NA	black	0	0	3.1835
MGH54_P11_F05	NA	black	0	0	2.0225
MGH54_P11_F06	1.19438109657	red	1	3.8061	2.9696
MGH54_P11_F07	NA	black	0	0	0
MGH54_P11_F08	NA	black	0	0	0
MGH54_P11_F09	NA	black	0	0	2.3502
MGH54_P11_F10	NA	black	0	0	0
MGH54_P11_F11	0.279862725328	red	1	2.6922	3.1507
MGH54_P11_F12	NA	black	0	0	0.52406
MGH54_P11_G01	NA	black	0	0	2.0721
MGH54_P11_G02	NA	black	0	0	2.6034
MGH54_P11_G03	NA	black	0	0	0.13356
MGH54_P11_G04	NA	black	0	0	1.3768
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	-0.888774662336	red	1	0.72509	2.336
MGH54_P11_G07	0.236627583693	red	1	3.6893	2.0104
MGH54_P11_G08	NA	black	0	0	0.65992
MGH54_P11_G09	0.706443650984	red	1	3.1261	3.1308
MGH54_P11_G10	NA	black	0	0	1.9873
MGH54_P11_G11	-0.74971853634	red	1	0.69599	2.2076
MGH54_P11_G12	NA	black	0	0	0.81558
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	NA	black	0	0	2.3185
MGH54_P11_H03	0.0804134498943	red	1	3.2034	1.8627
MGH54_P11_H04	NA	black	0	4.1524	0
MGH54_P11_H05	NA	black	0	0	0.12565
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	1.44021925017	green3	2	4.621	2.7297
MGH54_P11_H08	NA	black	0	0	1.9609
MGH54_P11_H09	NA	black	0	0	0
MGH54_P11_H10	-0.808352429553	red	1	4.1218	1.1789
MGH54_P11_H11	NA	black	0	0	3.7596
MGH54_P11_H12	NA	black	0	0	2.1706
MGH54_P12_A01	NA	black	0	0	0.36961
MGH54_P12_A02	NA	black	0	0	0.87027
MGH54_P12_A03	1.5359744499	green3	2	0.38626	0.38073
MGH54_P12_A04	NA	black	0	0	2.3716
MGH54_P12_A05	NA	black	0	0	3.5165
MGH54_P12_A06	NA	black	0	0	2.771
MGH54_P12_A07	-0.0385195919253	red	1	2.06	1.8624
MGH54_P12_A08	NA	black	0	0	2.0437
MGH54_P12_A09	NA	black	0	1.669	0
MGH54_P12_A10	NA	black	0	0	3.625
MGH54_P12_A11	NA	black	0	0	1.6699
MGH54_P12_B01	NA	black	0	0	1.8135
MGH54_P12_B02	NA	black	0	0	3.6717
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	0	0.67807
MGH54_P12_B05	NA	black	0	0	2.2388
MGH54_P12_B06	-0.0277242491741	red	1	2.2651	2.1411
MGH54_P12_B07	-0.0922361560593	red	1	2.6886	1.3757
MGH54_P12_B08	0.306271834072	red	1	0.98623	1.2624
MGH54_P12_B09	0.546710305122	red	1	1.6083	0.38073
MGH54_P12_B10	0.260638925897	red	1	2.6964	2.9696
MGH54_P12_B11	NA	black	0	0	2.1476
MGH54_P12_C01	NA	black	0	0	4.4579
MGH54_P12_C02	NA	black	0	0	2.954
MGH54_P12_C03	-1.93231259882	black	0	0.99277	3.458
MGH54_P12_C04	-0.528110170363	red	1	1.8679	3.0088
MGH54_P12_C05	NA	black	0	0	2.2516
MGH54_P12_C06	-1.02057451329	red	1	1.9355	4.1962
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	0
MGH54_P12_C09	NA	black	0	0	4.0721
MGH54_P12_C11	NA	black	0	0	2.3516
MGH54_P12_C12	0.456512202922	red	1	3.2334	2.4785
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	1.842
MGH54_P12_D04	2.88678307035	black	0	3.942	4.6538
MGH54_P12_D05	NA	black	0	0	3.7828
MGH54_P12_D06	-3.60399531485	black	0	0.39944	3.9817
MGH54_P12_D07	NA	black	0	0	0.44148
MGH54_P12_D08	NA	black	0	0	1.5474
MGH54_P12_D09	NA	black	0	0	1.7664
MGH54_P12_D10	1.44010968569	green3	2	4.0063	3.0529
MGH54_P12_D11	NA	black	0	0	0
MGH54_P12_D12	NA	black	0	2.5663	0
MGH54_P12_E01	NA	black	0	0	2.0707
MGH54_P12_E02	NA	black	0	3.4328	0
MGH54_P12_E03	NA	black	0	1.6649	0
MGH54_P12_E04	NA	black	0	0	0
MGH54_P12_E05	-0.418635539177	red	1	1.4552	2.2717
MGH54_P12_E06	NA	black	0	0	1.378
MGH54_P12_E07	NA	black	0	0	1.545
MGH54_P12_E08	-1.75022368809	red	1	1.4308	3.9573
MGH54_P12_E09	NA	black	0	0	1.9153
MGH54_P12_E10	-0.0287950359317	red	1	2.1706	1.918
MGH54_P12_E11	NA	black	0	0	4.1788
MGH54_P12_E12	NA	black	0	0	0.67717
MGH54_P12_F01	-0.865814474838	red	1	3.137	0.40599
MGH54_P12_F02	-0.347706667928	red	1	2.9742	1.0314
MGH54_P12_F03	-0.464189865468	red	1	1.3156	2.2385
MGH54_P12_F04	-0.338632631699	red	1	2.8542	0.91609
MGH54_P12_F05	NA	black	0	0	3.2037
MGH54_P12_F06	NA	black	0	0	0
MGH54_P12_F07	NA	black	0	0	3.6299
MGH54_P12_F08	0.241551158043	red	1	2.8906	2.3559
MGH54_P12_F09	-0.150667035607	red	1	4.088	1.6717
MGH54_P12_F10	NA	black	0	0	3.9959
MGH54_P12_F11	1.11248811012	red	1	3.2672	3.668
MGH54_P12_F12	NA	black	0	0	3.2979
MGH54_P12_G01	NA	black	0	0	1.3397
MGH54_P12_G02	NA	black	0	0	1.1322
MGH54_P12_G03	NA	black	0	2.2987	0
MGH54_P12_G04	-0.0514934032422	red	1	2.4704	1.2957
MGH54_P12_G05	NA	black	0	0	1.8242
MGH54_P12_G06	-0.00579456836321	red	1	2.3576	1.5301
MGH54_P12_G07	NA	black	0	1.5955	0
MGH54_P12_G08	-0.361254317805	red	1	2.8908	0.91456
MGH54_P12_G09	NA	black	0	0	2.6615
MGH54_P12_G10	1.3318549569	red	1	3.3824	3.7871
MGH54_P12_G11	-0.196972144126	red	1	2.2169	3.0609
MGH54_P12_H01	NA	black	0	0	3.3492
MGH54_P12_H02	NA	black	0	0	3.873
MGH54_P12_H03	0.8814601291	red	1	1.0108	0.58592
MGH54_P12_H04	NA	black	0	0	1.4967
MGH54_P12_H05	NA	black	0	0	1.1897
MGH54_P12_H06	1.24114711592	red	1	0.44679	0.58592
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0	1.7194
MGH54_P12_H10	NA	black	0	0	0
MGH54_P12_H11	0.160785684101	red	1	2.7551	2.2717
MGH54_P9_A01	1.15692178676	red	1	3.2576	3.7922
MGH54_P9_A02	0.0430268157628	red	1	3.2947	1.802
MGH54_P9_A03	-0.159877030668	red	1	2.2957	3.3052
MGH54_P9_A04	-0.229572625504	red	1	1.6544	2.1003
MGH54_P9_A05	NA	black	0	1.6098	0
MGH54_P9_A06	NA	black	0	0	3.6763
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	0	2.576
MGH54_P9_A09	NA	black	0	0	0.2461
MGH54_P9_A10	-0.602463964936	red	1	2.0714	3.7882
MGH54_P9_A11	NA	black	0	0	4.4583
MGH54_P9_A12	-0.52430790301	red	1	0.57918	1.9844
MGH54_P9_B01	NA	black	0	0	0
MGH54_P9_B02	NA	black	0	0	2.6964
MGH54_P9_B03	NA	black	0	0	1.5115
MGH54_P9_B04	NA	black	0	0	0.69955
MGH54_P9_B05	NA	black	0	0	3.0649
MGH54_P9_B06	-1.83190996941	red	1	0.584	2.9731
MGH54_P9_B07	-0.371167520473	red	1	1.3967	2.1638
MGH54_P9_B10	NA	black	0	0	3.1817
MGH54_P9_B11	NA	black	0	1.4228	0
MGH54_P9_B12	-1.49160901926	red	1	0.44679	2.6365
MGH54_P9_C01	NA	black	0	0	1.3763
MGH54_P9_C02	1.12024813749	red	1	3.189	3.9472
MGH54_P9_C03	NA	black	0	0	0
MGH54_P9_C04	NA	black	0	0	4.0584
MGH54_P9_C05	0.491923101824	red	1	2.7782	4.1199
MGH54_P9_C06	0.0611896780473	red	1	0.50894	1.5145
MGH54_P9_C07	NA	black	0	0	1.1157
MGH54_P9_C08	-0.811831325852	red	1	1.1782	2.5519
MGH54_P9_C09	NA	black	0	0	3.8997
MGH54_P9_C10	0.133080952737	red	1	3.6032	1.9061
MGH54_P9_C11	NA	black	0	0	2.366
MGH54_P9_C12	NA	black	0	0	2.3967
MGH54_P9_D01	-0.00513058536693	red	1	2.2345	1.7562
MGH54_P9_D03	NA	black	0	0	3.5798
MGH54_P9_D04	-0.190294547633	red	1	2.5988	0.91303
MGH54_P9_D05	-1.23944257899	red	1	1.7803	4.0899
MGH54_P9_D07	NA	black	0	0	2.5059
MGH54_P9_D08	NA	black	0	0	1.6471
MGH54_P9_D09	NA	black	0	3.6018	0
MGH54_P9_D10	NA	black	0	0	3.3011
MGH54_P9_D11	NA	black	0	0	0
MGH54_P9_D12	NA	black	0	0	3.3291
MGH54_P9_E01	-0.0623221437377	red	1	2.8832	1.5627
MGH54_P9_E02	NA	black	0	0	0
MGH54_P9_E03	NA	black	0	0	4.0253
MGH54_P9_E04	NA	black	0	0	4.353
MGH54_P9_E05	NA	black	0	0	1.7181
MGH54_P9_E06	NA	black	0	0	4.503
MGH54_P9_E07	-0.357932847114	red	1	2.8602	0.88284
MGH54_P9_E08	NA	black	0	0	1.0915
MGH54_P9_E09	NA	black	0	0	1.6116
MGH54_P9_E10	NA	black	0	4.3212	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	0	2.8594
MGH54_P9_F01	NA	black	0	0	1.3674
MGH54_P9_F02	NA	black	0	0	2.1654
MGH54_P9_F03	NA	black	0	0	1.7702
MGH54_P9_F04	NA	black	0	0	2.3885
MGH54_P9_F05	NA	black	0	0	1.6799
MGH54_P9_F06	0.641652891174	red	1	2.9973	3.3157
MGH54_P9_F07	-0.492413169131	red	1	3.3559	1.1077
MGH54_P9_F08	NA	black	0	1.5008	0
MGH54_P9_F09	NA	black	0	0	1.1375
MGH54_P9_F10	-0.0645483975722	red	1	2.6142	1.4136
MGH54_P9_F11	NA	black	0	0	0
MGH54_P9_F12	NA	black	0	0	1.2678
MGH54_P9_G01	NA	black	0	0	0
MGH54_P9_G02	0.142922732615	red	1	4.2677	1.9054
MGH54_P9_G03	NA	black	0	0	2.601
MGH54_P9_G04	NA	black	0	0	3.58
MGH54_P9_G05	NA	black	0	3.4149	0
MGH54_P9_G06	-0.393281555816	red	1	1.7736	2.5531
MGH54_P9_G07	-0.543522330355	red	1	4.7025	1.5125
MGH54_P9_G08	NA	black	0	0	2.9372
MGH54_P9_G09	NA	black	0	2.9962	0
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0
MGH54_P9_H02	NA	black	0	0	0
MGH54_P9_H03	-2.49384019508	black	0	0.61542	3.4783
