Cell_name	Zvalue	Color	Cluster	CREB1	FLT1
MGH54_P6_B01	NA	black	0	0	0.45838
MGH54_P6_B02	NA	black	0	0.32423	0
MGH54_P6_B03	NA	black	0	0	0.39726
MGH54_P6_B04	NA	black	0	2.7427	0
MGH54_P6_B05	NA	black	0	0	0
MGH54_P6_B06	NA	black	0	0.16993	0
MGH54_P6_B07	0.138647113949	red	1	1.4895	0.60786
MGH54_P6_B08	1.47730807567	black	0	2.559	0.97746
MGH54_P6_B09	NA	black	0	0.24367	0
MGH54_P6_B10	NA	black	0	0.43403	0
MGH54_P6_B11	NA	black	0	0.15186	0
MGH54_P6_B12	NA	black	0	0	0
MGH54_P6_C01	NA	black	0	0	0
MGH54_P6_C02	NA	black	0	0.94636	0
MGH54_P6_C03	-0.214635691527	red	1	0.18142	0.53406
MGH54_P6_C04	NA	black	0	0	0
MGH54_P6_C06	NA	black	0	0.29631	0
MGH54_P6_C07	NA	black	0	1.996	0
MGH54_P6_C08	NA	black	0	0	0.19912
MGH54_P6_C09	NA	black	0	1.125	0
MGH54_P6_C10	NA	black	0	0.26303	0
MGH54_P6_C11	-0.0723549073603	red	1	0.56852	0.48852
MGH54_P6_C12	NA	black	0	0	1.4351
MGH54_P6_D01	-0.151851936665	red	1	0.010064	0.48233
MGH54_P6_D02	NA	black	0	0	0
MGH54_P6_D03	NA	black	0	3.294	0
MGH54_P6_D04	NA	black	0	3.2783	0
MGH54_P6_D05	NA	black	0	0	0.46571
MGH54_P6_D07	0.573274857296	red	1	0.11902	0.085425
MGH54_P6_D08	NA	black	0	0.32884	0
MGH54_P6_D09	NA	black	0	0	0
MGH54_P6_D10	0.0346984866463	red	1	0.12829	0.39067
MGH54_P6_D11	NA	black	0	0.28451	0
MGH54_P6_D12	NA	black	0	0	0
MGH54_P6_E02	NA	black	0	1.4688	0
MGH54_P6_E03	NA	black	0	0	0.44784
MGH54_P6_E04	0.0124462404576	red	1	1.537	0.44042
MGH54_P6_E05	1.04977580842	green3	2	2.4407	0.8504
MGH54_P6_E07	NA	black	0	2.2182	0
MGH54_P6_E08	NA	black	0	0	0
MGH54_P6_E09	NA	black	0	2.9588	0
MGH54_P6_E10	NA	black	0	0.14405	0
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	NA	black	0	0.49774	0
MGH54_P6_F01	-0.344294551264	red	1	0.65535	0.80735
MGH54_P6_F02	NA	black	0	0	0
MGH54_P6_F03	-0.976433384576	red	1	0.16607	0.9396
MGH54_P6_F05	NA	black	0	0	0
MGH54_P6_F06	NA	black	0	1.5695	0
MGH54_P6_F07	NA	black	0	2.6756	0
MGH54_P6_F08	NA	black	0	0.24732	0
MGH54_P6_F09	NA	black	0	0	0
MGH54_P6_F10	NA	black	0	0.1003	0
MGH54_P6_F11	NA	black	0	0	0
MGH54_P6_F12	NA	black	0	0	0
MGH54_P6_G01	0.0377535307019	red	1	0.17249	0.38847
MGH54_P6_G02	-0.356132648199	red	1	0.46989	0.70664
MGH54_P6_G03	NA	black	0	0	0.59264
MGH54_P6_G04	NA	black	0	1.275	0
MGH54_P6_G06	NA	black	0	3.0512	0
MGH54_P6_G07	NA	black	0	0	0.46884
MGH54_P6_G08	NA	black	0	2.6821	0
MGH54_P6_G09	NA	black	0	3.4035	0
MGH54_P6_G10	NA	black	0	0	0
MGH54_P6_G11	NA	black	0	2.9964	0
MGH54_P6_G12	NA	black	0	2.8109	0
MGH54_P6_H01	NA	black	0	0.35727	0
MGH54_P6_H03	NA	black	0	0.21537	0
MGH54_P6_H05	0.279522373809	red	1	0.21537	0.23756
MGH54_P6_H06	NA	black	0	0	0
MGH54_P6_H07	NA	black	0	0	0.48543
MGH54_P6_H08	NA	black	0	0	0
MGH54_P6_H09	NA	black	0	0.88206	0
MGH54_P6_H10	0.298818461828	red	1	2.9302	0.52707
MGH54_P6_H11	NA	black	0	0.81558	0
MGH54_P6_H12	NA	black	0	0	0
MGH54_P7_A02	-1.67743992607	black	0	4.5851	0.21412
MGH54_P7_A03	0.248335473471	red	1	0.088142	0.2762
MGH54_P7_A04	-0.289380699748	red	1	2.0542	0.28096
MGH54_P7_A06	NA	black	0	0.069015	0
MGH54_P7_A07	NA	black	0	0.07861	0
MGH54_P7_A08	-0.411789858351	red	1	2.9778	0.33113
MGH54_P7_A10	NA	black	0	0	0
MGH54_P7_A11	-0.184442646869	red	1	3.6829	0.41468
MGH54_P7_A12	NA	black	0	0.66812	0
MGH54_P7_B01	NA	black	0	0	0.26784
MGH54_P7_B03	0.348959700949	red	1	0.14796	0.20914
MGH54_P7_B04	NA	black	0	0	0
MGH54_P7_B05	NA	black	0	0	0.26303
MGH54_P7_B06	NA	black	0	0.23143	0
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	NA	black	0	0	0.28451
MGH54_P7_B09	NA	black	0	0.10165	0
MGH54_P7_B10	NA	black	0	0	0
MGH54_P7_B12	NA	black	0	0	0
MGH54_P7_C01	NA	black	0	0	0.28924
MGH54_P7_C03	NA	black	0	0.070389	0
MGH54_P7_C04	NA	black	0	0.098958	0
MGH54_P7_C05	NA	black	0	0.17121	0
MGH54_P7_C06	NA	black	0	0.10299	0
MGH54_P7_C07	NA	black	0	0	0
MGH54_P7_C08	NA	black	0	0	0
MGH54_P7_C09	NA	black	0	0	0
MGH54_P7_C10	NA	black	0	0.074505	0
MGH54_P7_C11	0.197987969345	red	1	0.15575	0.29631
MGH54_P7_C12	NA	black	0	0	0.60502
MGH54_P7_D01	NA	black	0	0.10969	0
MGH54_P7_D02	NA	black	0	0.46989	0
MGH54_P7_D03	NA	black	0	0.22651	0
MGH54_P7_D04	0.045762324467	red	1	0.37295	0.37851
MGH54_P7_D05	NA	black	0	0	0
MGH54_P7_D06	-0.341307579055	red	1	2.8564	0.34255
MGH54_P7_D08	NA	black	0	0	0.71896
MGH54_P7_D11	NA	black	0	0	0
MGH54_P7_D12	NA	black	0	0	0
MGH54_P7_E01	NA	black	0	0	0.73898
MGH54_P7_E02	NA	black	0	0.025738	0
MGH54_P7_E03	NA	black	0	0	0
MGH54_P7_E04	NA	black	0	0	0.4049
MGH54_P7_E05	NA	black	0	0.17249	0
MGH54_P7_E06	NA	black	0	0.30451	0
MGH54_P7_E08	NA	black	0	0	1.0868
MGH54_P7_E09	-0.174826927631	red	1	0.086784	0.5008
MGH54_P7_E10	NA	black	0	0.12168	0
MGH54_P7_E11	NA	black	0	0.20038	0
MGH54_P7_E12	NA	black	0	0.10836	0
MGH54_P7_F01	NA	black	0	0.42438	0
MGH54_P7_F02	NA	black	0	0.15445	0
MGH54_P7_F03	-0.877038886816	red	1	0.11902	0.86631
MGH54_P7_F04	NA	black	0	0	0
MGH54_P7_F05	NA	black	0	0	0
MGH54_P7_F06	NA	black	0	0	0
MGH54_P7_F08	-0.284110421427	red	1	0.38405	0.62106
MGH54_P7_F10	NA	black	0	0	0
MGH54_P7_F11	NA	black	0	0	0
MGH54_P7_G01	NA	black	0	2.9973	0
MGH54_P7_G02	NA	black	0	0	0.18269
MGH54_P7_G03	NA	black	0	0.086784	0
MGH54_P7_G04	NA	black	0	1.3561	0
MGH54_P7_G06	NA	black	0	0	0.53903
MGH54_P7_G07	NA	black	0	0.10165	0
MGH54_P7_G08	-0.00503765528059	red	1	1.6586	0.42331
MGH54_P7_G09	NA	black	0	0.20539	0
MGH54_P7_G10	-0.0941153313044	red	1	0.1137	0.46048
MGH54_P7_G11	NA	black	0	4.4562	0
MGH54_P7_H01	NA	black	0	0	0
MGH54_P7_H02	0.162068711883	red	1	0.1003	0.32193
MGH54_P7_H04	NA	black	0	0	0
MGH54_P7_H05	NA	black	0	0	0.26903
MGH54_P7_H09	-0.986706716722	red	1	0.33914	1.0552
MGH54_P7_H10	NA	black	0	0	0.32423
MGH54_P8_A01	0.172903085116	red	1	0.18396	0.30801
MGH54_P8_A06	1.91277055698	black	0	4.2743	0.774
MGH54_P8_A07	-0.324292980287	red	1	0.067639	0.57434
MGH54_P8_A09	0.429440072694	red	1	0.12565	0.16736
MGH54_P8_A10	NA	black	0	0.20789	0
MGH54_P8_A11	0.264659450497	red	1	0.066261	0.27023
MGH54_P8_A12	NA	black	0	1.3901	0
MGH54_P8_B01	-0.107166003675	red	1	0.19912	0.47405
MGH54_P8_B02	NA	black	0	0	0.56657
MGH54_P8_B04	NA	black	0	0.073135	0
MGH54_P8_B08	NA	black	0	0	0.018634
MGH54_P8_B09	NA	black	0	0	0.46989
MGH54_P8_B12	NA	black	0	0.041243	0
MGH54_P8_C02	NA	black	0	0	0.67356
MGH54_P8_C04	NA	black	0	0.069015	0
MGH54_P8_C06	0.112514184729	red	1	0.13356	0.3471
MGH54_P8_C07	0.467289164796	red	1	0.051024	0.16479
MGH54_P8_C09	NA	black	0	0	0
MGH54_P8_C12	NA	black	0	0.16607	0
MGH54_P8_D01	NA	black	0	0	0.30217
MGH54_P8_D03	NA	black	0	0.10969	0
MGH54_P8_D04	NA	black	0	0	0.10702
MGH54_P8_D05	NA	black	0	3.4439	0
MGH54_P8_D06	0.377825915921	red	1	0.062122	0.21039
MGH54_P8_D07	0.399406413309	red	1	0.10165	0.1903
MGH54_P8_D08	NA	black	0	0	0.17887
MGH54_P8_D10	NA	black	0	0.064883	0
MGH54_P8_D11	-1.60718311246	black	0	4.3262	0.20289
MGH54_P8_D12	-0.130518527828	red	1	0.66812	0.57725
MGH54_P8_E01	NA	black	0	0.086784	0
MGH54_P8_E04	NA	black	0	0	0
MGH54_P8_E05	NA	black	0	0.17249	0
MGH54_P8_E07	-0.378099607861	red	1	0.042644	0.59646
MGH54_P8_E08	-1.32733539396	black	0	3.5326	0.17121
MGH54_P8_E10	NA	black	0	1.517	0
MGH54_P8_F01	NA	black	0	0	0.24489
MGH54_P8_F02	NA	black	0	3.3734	0
MGH54_P8_F04	NA	black	0	0	0.36289
MGH54_P8_F05	0.489610391474	red	1	0.049631	0.15316
MGH54_P8_F06	-1.46932455638	black	0	3.8764	0.18269
MGH54_P8_F08	-0.583388314731	red	1	0.066261	0.70221
MGH54_P8_F09	NA	black	0	0.053806	0
MGH54_P8_F10	0.0431383718459	red	1	0.18396	0.38515
MGH54_P8_F11	0.423602663768	red	1	0.10836	0.17505
MGH54_P8_F12	0.258275413125	red	1	0.045443	0.2762
MGH54_P8_G01	NA	black	0	0	0.8213
MGH54_P8_G03	-0.397500617626	red	1	0.11103	0.62012
MGH54_P8_G04	NA	black	0	0	0
MGH54_P8_G05	NA	black	0	1.6112	0
MGH54_P8_G06	NA	black	0	0	0
MGH54_P8_G07	NA	black	0	0	0.16864
MGH54_P8_G08	NA	black	0	0.051024	0
MGH54_P8_G09	NA	black	0	4.1387	0
MGH54_P8_G10	NA	black	0	0	0.028569
MGH54_P8_G11	0.529908542884	red	1	0.04684	0.13225
MGH54_P8_G12	NA	black	0	0.2762	0
MGH54_P8_H01	NA	black	0	0.18396	0
MGH54_P8_H03	NA	black	0	0.025738	0
MGH54_P8_H04	NA	black	0	0.18269	0
MGH54_P8_H06	-1.56236192136	black	0	0.073135	1.1654
MGH54_P8_H07	0.479313280074	red	1	0.051024	0.15834
MGH54_P8_H08	NA	black	0	0	0
MGH54_P8_H10	0.0164103671968	red	1	0.045443	0.40054
MGH54_P8_H12	NA	black	0	0	0.78241
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	-1.53281932222	black	0	4.6988	0.24367
MGH54_P10_A03	NA	black	0	1.0807	0
MGH54_P10_A04	-0.44227155805	red	1	2.5366	0.28214
MGH54_P10_A05	NA	black	0	0	0.4957
MGH54_P10_A06	NA	black	0	0	0.24123
MGH54_P10_A07	0.0521144023769	red	1	0.23756	0.37851
MGH54_P10_A09	NA	black	0	1.406	0
MGH54_P10_A10	0.319331392789	red	1	0.079975	0.23879
MGH54_P10_A11	-1.05374227843	red	1	0.11237	0.9501
MGH54_P10_A12	-0.13982336511	red	1	0.14143	0.48749
MGH54_P10_B01	NA	black	0	0	0
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	NA	black	0	0	0
MGH54_P10_B05	NA	black	0	1.4076	0
MGH54_P10_B06	0.167873720397	red	1	0.36513	0.28688
MGH54_P10_B07	0.251868181989	red	1	3.0009	0.51197
MGH54_P10_B08	NA	black	0	1.129	0
MGH54_P10_B09	-0.0058435829852	red	1	0.23266	0.41468
MGH54_P10_B10	NA	black	0	0.59264	0
MGH54_P10_B11	NA	black	0	0.13093	0
MGH54_P10_B12	NA	black	0	0.077243	0
MGH54_P10_C01	-0.184530439175	red	1	0.11503	0.50894
MGH54_P10_C02	NA	black	0	0.11902	0
MGH54_P10_C03	-0.00718993581379	red	1	0.83915	0.43403
MGH54_P10_C04	NA	black	0	0.55385	0
MGH54_P10_C05	NA	black	0	0	0.7433
MGH54_P10_C07	NA	black	0	2.8629	0
MGH54_P10_C08	NA	black	0	0	0
MGH54_P10_C09	NA	black	0	0	0.22897
MGH54_P10_C10	NA	black	0	0.37518	0
MGH54_P10_C11	NA	black	0	0.10165	0
MGH54_P10_C12	-0.0227284289657	red	1	0.16607	0.42331
MGH54_P10_D01	-0.533634713657	red	1	0.13093	0.69599
MGH54_P10_D02	-0.862224588189	red	1	3.4874	0.26424
MGH54_P10_D03	0.0507212061754	red	1	0.12565	0.38184
MGH54_P10_D04	NA	black	0	2.4733	0
MGH54_P10_D05	-0.499075481856	red	1	0.24732	0.71458
MGH54_P10_D06	-0.977275439922	red	1	4.1447	0.2916
MGH54_P10_D07	NA	black	0	0.72421	0
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0
MGH54_P10_D11	NA	black	0	0	0.26544
MGH54_P10_D12	NA	black	0	0.085425	0
MGH54_P10_E01	NA	black	0	0	0.3584
MGH54_P10_E02	NA	black	0	0	0
MGH54_P10_E03	NA	black	0	0.086784	0
MGH54_P10_E04	0.58728786828	red	1	2.3354	0.68347
MGH54_P10_E05	NA	black	0	0	0.55778
MGH54_P10_E06	-0.153715485794	red	1	3.9894	0.42761
MGH54_P10_E07	0.172658400873	red	1	0.1003	0.31615
MGH54_P10_E08	0.0620961585216	red	1	0.14012	0.37518
MGH54_P10_E09	NA	black	0	2.2135	0
MGH54_P10_E10	NA	black	0	0.90072	0
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	0.15316	0
MGH54_P10_F01	NA	black	0	0	0
MGH54_P10_F02	0.00314069767316	red	1	0.13488	0.40817
MGH54_P10_F03	0.158448817262	red	1	0.3584	0.29514
MGH54_P10_F04	-0.000653597700029	red	1	0.14012	0.41034
MGH54_P10_F05	0.469921524131	red	1	4.2989	0.53506
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0
MGH54_P10_F09	-0.532696534129	red	1	0.37629	0.78994
MGH54_P10_F10	NA	black	0	0.1776	0
MGH54_P10_F11	NA	black	0	2.1424	0
MGH54_P10_F12	-0.00686299925077	red	1	0.73812	0.42761
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	NA	black	0	3.7435	0
MGH54_P10_G03	NA	black	0	0	0.51803
MGH54_P10_G05	NA	black	0	0.04684	0
MGH54_P10_G06	NA	black	0	1.1545	0
MGH54_P10_G07	0.0326931957379	red	1	0.12961	0.39177
MGH54_P10_G09	0.0314693981974	red	1	3.7418	0.45838
MGH54_P10_G10	NA	black	0	0.090853	0
MGH54_P10_G11	NA	black	0	0	0.4351
MGH54_P10_G12	0.796561120775	red	1	2.7814	0.68796
MGH54_P10_H02	NA	black	0	0	0.53306
MGH54_P10_H03	NA	black	0	0	0.48852
MGH54_P10_H04	NA	black	0	0	0.24732
MGH54_P10_H05	0.121271509254	red	1	0.22651	0.33571
MGH54_P10_H06	NA	black	0	0	0.29514
MGH54_P10_H07	NA	black	0	0	0.67717
MGH54_P10_H08	-0.452928840973	red	1	0.11902	0.65076
MGH54_P10_H09	NA	black	0	0	0
MGH54_P10_H10	-1.49345958159	black	0	0.21785	1.2394
MGH54_P10_H11	NA	black	0	0	0
MGH54_P10_H12	0.272965160338	red	1	0.21785	0.24123
MGH54_P11_A01	NA	black	0	0.12829	0
MGH54_P11_A02	NA	black	0	0	0
MGH54_P11_A03	NA	black	0	0	0.5008
MGH54_P11_A04	-0.180790781449	red	1	0.17505	0.514
MGH54_P11_A05	NA	black	0	0	1.2259
MGH54_P11_A06	-0.16398900773	red	1	1.3646	0.15575
MGH54_P11_A08	-1.6885165252	black	0	0.17249	1.2987
MGH54_P11_A09	-0.611538598954	red	1	2.4942	0.21661
MGH54_P11_A10	0.216430451368	red	1	0.094912	0.29278
MGH54_P11_A11	NA	black	0	0	0.24853
MGH54_P11_A12	NA	black	0	0	0.23879
MGH54_P11_B01	-2.8379726493	black	0	0.27023	1.9575
MGH54_P11_B02	NA	black	0	0	0.69153
MGH54_P11_B03	NA	black	0	0	1.3505
MGH54_P11_B04	NA	black	0	0	0.66812
MGH54_P11_B05	NA	black	0	1.5792	0
MGH54_P11_B06	NA	black	0	0	0
MGH54_P11_B08	-0.417897790321	red	1	0.26664	0.67265
MGH54_P11_B09	NA	black	0	0	0.36625
MGH54_P11_B10	NA	black	0	2.3994	0
MGH54_P11_B11	0.101440879658	red	1	0.76129	0.23756
MGH54_P11_B12	NA	black	0	0	0
MGH54_P11_C01	NA	black	0	5.2013	0
MGH54_P11_C02	NA	black	0	0	0
MGH54_P11_C03	NA	black	0	1.2945	0
MGH54_P11_C04	NA	black	0	0	1.211
MGH54_P11_C05	NA	black	0	0.17887	0
MGH54_P11_C06	NA	black	0	0.11902	0
MGH54_P11_C07	NA	black	0	0	0
MGH54_P11_C08	NA	black	0	0.097611	0
MGH54_P11_C09	NA	black	0	0	0.60122
MGH54_P11_C10	-0.489768541206	red	1	0.23756	0.70576
MGH54_P11_C12	NA	black	0	0.10702	0
MGH54_P11_D01	NA	black	0	0	0
MGH54_P11_D02	NA	black	0	3.3522	0
MGH54_P11_D03	NA	black	0	0	0
MGH54_P11_D04	-0.622523394688	red	1	3.43	0.3115
MGH54_P11_D05	NA	black	0	0	0.37295
MGH54_P11_D06	-0.850968513586	red	1	0.16993	0.87657
MGH54_P11_D07	NA	black	0	1.9877	0
MGH54_P11_D08	-0.436033834878	red	1	0.13225	0.64524
MGH54_P11_D09	0.504051344722	red	1	0.11103	0.12829
MGH54_P11_D10	0.00449261217479	red	1	1.0419	0.22527
MGH54_P11_D11	NA	black	0	0.08134	0
MGH54_P11_D12	NA	black	0	0	0
MGH54_P11_E01	NA	black	0	0	1.0405
MGH54_P11_E02	NA	black	0	0	0.58496
MGH54_P11_E03	NA	black	0	0	0
MGH54_P11_E04	NA	black	0	0.13356	0
MGH54_P11_E05	NA	black	0	0	0.55974
MGH54_P11_E06	NA	black	0	3.4344	0
MGH54_P11_E07	NA	black	0	2.8361	0
MGH54_P11_E08	0.277162175702	red	1	0.13488	0.25338
MGH54_P11_E09	NA	black	0	1.5926	0
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	0	0
MGH54_P11_E12	NA	black	0	0.097611	0
MGH54_P11_F01	NA	black	0	0	0.3584
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	-0.10134296151	red	1	0.14796	0.46676
MGH54_P11_F04	NA	black	0	0	0.45312
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	0.20289	0
MGH54_P11_F07	-0.475805422504	red	1	0.13619	0.66721
MGH54_P11_F08	NA	black	0	0	0
MGH54_P11_F09	-0.245841396034	red	1	0.77231	0.7941
MGH54_P11_F10	NA	black	0	0.075875	0
MGH54_P11_F11	-0.00243035788765	red	1	1.082	0.34255
MGH54_P11_F12	NA	black	0	0.066261	0
MGH54_P11_G01	NA	black	0	0.27739	0
MGH54_P11_G02	NA	black	0	0	0
MGH54_P11_G03	0.052269567131	red	1	0.13881	0.38073
MGH54_P11_G04	NA	black	0	0	0.40599
MGH54_P11_G05	-0.88065321851	red	1	0.14926	0.88206
MGH54_P11_G06	NA	black	0	0	0.028569
MGH54_P11_G07	NA	black	0	0.052416	0
MGH54_P11_G08	NA	black	0	0	0
MGH54_P11_G09	NA	black	0	0	0
MGH54_P11_G10	NA	black	0	0.23634	0
MGH54_P11_G11	NA	black	0	0.053806	0
MGH54_P11_G12	0.186907701637	red	1	0.4351	0.25701
MGH54_P11_H01	NA	black	0	0	0
MGH54_P11_H02	-0.423628060507	red	1	0.52005	0.78743
MGH54_P11_H03	NA	black	0	2.2525	0
MGH54_P11_H04	0.796854753806	red	1	2.5298	0.72944
MGH54_P11_H05	0.233097292094	red	1	1.3846	0.88596
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	NA	black	0	0	0.19535
MGH54_P11_H08	NA	black	0	0	0
MGH54_P11_H09	NA	black	0	0.10836	0
MGH54_P11_H10	0.348086971981	red	1	0.27858	0.17632
MGH54_P11_H11	NA	black	0	0	0
MGH54_P11_H12	0.0836389087898	red	1	0.04684	0.36625
MGH54_P12_A01	NA	black	0	0	0
MGH54_P12_A02	NA	black	0	2.0233	0
MGH54_P12_A03	0.272967970561	red	1	0.18523	0.24732
MGH54_P12_A04	1.12395264765	red	1	2.923	0.76553
MGH54_P12_A05	NA	black	0	3.4555	0
MGH54_P12_A06	NA	black	0	3.4692	0
MGH54_P12_A07	NA	black	0	0.26664	0
MGH54_P12_A08	NA	black	0	0.98768	0
MGH54_P12_A09	NA	black	0	0	0
MGH54_P12_A10	NA	black	0	0	0
MGH54_P12_A11	0.159960190078	red	1	0.1003	0.32308
MGH54_P12_B01	NA	black	0	0	0
MGH54_P12_B02	0.438724159063	red	1	1.6351	0.87106
MGH54_P12_B03	0.109084251253	red	1	1.9646	0.4957
MGH54_P12_B04	NA	black	0	0	0
MGH54_P12_B05	-0.858886415416	red	1	0.13225	0.86315
MGH54_P12_B06	-0.148747443813	red	1	1.7999	0.32423
MGH54_P12_B07	NA	black	0	2.4924	0
MGH54_P12_B08	NA	black	0	3.4791	0
MGH54_P12_B09	NA	black	0	0	0.20914
MGH54_P12_B10	-0.252242666674	red	1	3.431	0.39287
MGH54_P12_B11	-0.111275815778	red	1	1.3271	0.21288
MGH54_P12_C01	NA	black	0	0	0
MGH54_P12_C02	NA	black	0	1.4521	0
MGH54_P12_C03	NA	black	0	0	0.68347
MGH54_P12_C04	NA	black	0	0	1.3818
MGH54_P12_C05	NA	black	0	0	0
MGH54_P12_C06	NA	black	0	0	0
MGH54_P12_C07	NA	black	0	0	0
MGH54_P12_C08	NA	black	0	0	0.82782
MGH54_P12_C09	NA	black	0	3.9243	0
MGH54_P12_C11	0.689986592737	red	1	1.6884	1.0861
MGH54_P12_C12	NA	black	0	0	0
MGH54_P12_D01	NA	black	0	0	0
MGH54_P12_D02	NA	black	0	0	0.4489
MGH54_P12_D04	-0.473255144823	red	1	3.7327	0.35952
MGH54_P12_D05	NA	black	0	0	0.24123
MGH54_P12_D06	0.278062450624	red	1	0.10836	0.25701
MGH54_P12_D07	0.114986989399	red	1	2.9302	0.47508
MGH54_P12_D08	-0.247497434145	red	1	1.8639	0.27023
MGH54_P12_D09	-0.887051252459	red	1	2.9561	0.20038
MGH54_P12_D10	-0.865219895071	red	1	0.060739	0.83592
MGH54_P12_D11	-0.836177421501	red	1	0.11636	0.84479
MGH54_P12_D12	NA	black	0	0	0.37407
MGH54_P12_E01	1.09338355841	red	1	3.235	0.7137
MGH54_P12_E02	NA	black	0	0.123	0
MGH54_P12_E03	NA	black	0	0	0
MGH54_P12_E04	NA	black	0	4.3479	0
MGH54_P12_E05	NA	black	0	0.15575	0
MGH54_P12_E06	NA	black	0	0.071763	0
MGH54_P12_E07	-0.372296503207	red	1	2.2379	0.27023
MGH54_P12_E08	1.79604823515	black	0	4.0652	0.77315
MGH54_P12_E09	0.27286612181	red	1	0.086784	0.26303
MGH54_P12_E10	NA	black	0	3.16	0
MGH54_P12_E11	0.0681786620947	red	1	0.62106	0.33571
MGH54_P12_E12	NA	black	0	2.0528	0
MGH54_P12_F01	NA	black	0	0.37962	0
MGH54_P12_F02	-0.788464775759	red	1	4.2248	0.32769
MGH54_P12_F03	NA	black	0	0.70841	0
MGH54_P12_F04	-0.0876266947949	red	1	0.6581	0.52306
MGH54_P12_F05	NA	black	0	0	0
MGH54_P12_F06	NA	black	0	0	0
MGH54_P12_F07	NA	black	0	0.36177	0
MGH54_P12_F08	0.218868434391	red	1	0.09356	0.2916
MGH54_P12_F09	0.106070734491	red	1	1.5969	0.53506
MGH54_P12_F10	0.230167964995	red	1	0.14796	0.27858
MGH54_P12_F11	-0.246857099351	red	1	1.898	0.27739
MGH54_P12_F12	NA	black	0	0	0.30451
MGH54_P12_G01	NA	black	0	0.40817	0
MGH54_P12_G02	NA	black	0	2.1976	0
MGH54_P12_G03	-0.0342530941184	red	1	0.27977	0.43403
MGH54_P12_G04	NA	black	0	0	0
MGH54_P12_G05	NA	black	0	0.1776	0
MGH54_P12_G06	NA	black	0	0	0
MGH54_P12_G07	NA	black	0	0.31615	0
MGH54_P12_G08	NA	black	0	0.37629	0
MGH54_P12_G09	NA	black	0	0	0
MGH54_P12_G10	-0.122911464563	red	1	1.5524	0.29631
MGH54_P12_G11	-1.25895545785	black	0	3.4988	0.18142
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	3.2127	0
MGH54_P12_H03	NA	black	0	3.9425	0
MGH54_P12_H04	NA	black	0	1.044	0
MGH54_P12_H05	-0.0358526734548	red	1	0.84077	0.4957
MGH54_P12_H06	-0.170576165448	red	1	1.6991	0.28924
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	-0.0652633771488	red	1	0.15056	0.44679
MGH54_P12_H10	-0.147309821568	red	1	3.1077	0.40708
MGH54_P12_H11	NA	black	0	0.40272	0
MGH54_P9_A01	NA	black	0	3.4049	0
MGH54_P9_A02	-0.377469602081	red	1	0.21909	0.63506
MGH54_P9_A03	-0.212620428581	red	1	0.12433	0.52507
MGH54_P9_A04	-0.365057478934	red	1	2.8568	0.33571
MGH54_P9_A05	-0.0859565428039	red	1	1.8659	0.37407
MGH54_P9_A06	0.204461114509	red	1	0.1635	0.2916
MGH54_P9_A07	NA	black	0	0	0
MGH54_P9_A08	NA	black	0	2.7077	0
MGH54_P9_A09	0.0955567450703	red	1	0.11902	0.35727
MGH54_P9_A10	NA	black	0	0	0
MGH54_P9_A11	NA	black	0	0	0
MGH54_P9_A12	NA	black	0	0.25822	0
MGH54_P9_B01	NA	black	0	0.1177	0
MGH54_P9_B02	NA	black	0	0	1
MGH54_P9_B03	NA	black	0	0.10434	0
MGH54_P9_B04	NA	black	0	0.19409	0
MGH54_P9_B05	0.404089022682	red	1	3.9611	0.52807
MGH54_P9_B06	0.0768446382918	red	1	0.12565	0.36737
MGH54_P9_B07	NA	black	0	0	0.26784
MGH54_P9_B10	NA	black	0	0	0.34483
MGH54_P9_B11	0.179818238042	red	1	0.36065	0.27858
MGH54_P9_B12	NA	black	0	0.36513	0
MGH54_P9_C01	NA	black	0	0	1.2166
MGH54_P9_C02	NA	black	0	0.46884	0
MGH54_P9_C03	NA	black	0	3.9346	0
MGH54_P9_C04	NA	black	0	3.7492	0
MGH54_P9_C05	0.170258684157	red	1	2.8092	0.49262
MGH54_P9_C06	0.108300568409	red	1	0.1137	0.3505
MGH54_P9_C07	NA	black	0	2.4185	0
MGH54_P9_C08	NA	black	0	3.8395	0
MGH54_P9_C09	-0.0192910192262	red	1	1.7066	0.41251
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	3.5409	0
MGH54_P9_C12	0.246179178608	red	1	0.23143	0.2558
MGH54_P9_D01	NA	black	0	4.1016	0
MGH54_P9_D03	NA	black	0	3.918	0
