Cell_name	Zvalue	Color	Cluster	PPARD	SOD1
MGH54_P16_D05	NA	black	0	0	7.2628
MGH54_P16_D06	NA	black	0	0	5.4635
MGH54_P16_D07	NA	black	0	0	2.2978
MGH54_P16_D09	-0.725972708693	red	1	0.38184	7.0933
MGH54_P16_D10	NA	black	0	0	0
MGH54_P16_D11	0.0220245247528	red	1	2.1632	5.8343
MGH54_P16_D12	NA	black	0	0	6.1664
MGH54_P16_E01	-0.349901529458	red	1	0.51096	6.5033
MGH54_P16_E02	NA	black	0	0	5.7578
MGH54_P16_E03	0.0243493998699	red	1	1.1217	5.6315
MGH54_P16_E04	0.0394678454805	red	1	0.53903	5.7013
MGH54_P16_E05	NA	black	0	0	5.1648
MGH54_P16_E06	NA	black	0	0	6.4846
MGH54_P16_E07	NA	black	0	0	7.2155
MGH54_P16_E08	NA	black	0	0	6.7645
MGH54_P16_E09	NA	black	0	0	4.2627
MGH54_P16_E10	-0.214782745229	red	1	0.69421	6.3362
MGH54_P16_E11	NA	black	0	0	4.6951
MGH54_P16_E12	-0.245774782167	red	1	0.32884	6.2054
MGH54_P16_F01	0.192884329717	red	1	0.41251	5.4291
MGH54_P16_F03	NA	black	0	0	6.9121
MGH54_P16_F04	NA	black	0	0	6.1813
MGH54_P16_F05	NA	black	0	0	0
MGH54_P16_F06	NA	black	0	0	5.986
MGH54_P16_F07	NA	black	0	0	6.8885
MGH54_P16_F08	NA	black	0	0	6.9322
MGH54_P16_F09	NA	black	0	0	5.513
MGH54_P16_F10	NA	black	0	0	5.8909
MGH54_P16_F11	NA	black	0	0	5.6139
MGH54_P16_G01	NA	black	0	0	7.6138
MGH54_P16_G02	0.590567755591	red	1	0.48543	4.6135
MGH54_P16_G03	-0.223326868068	red	1	0.59359	6.2885
MGH54_P16_G04	NA	black	0	0	4.7398
MGH54_P16_G05	NA	black	0	0	6.9823
MGH54_P16_G06	NA	black	0	0	6.166
MGH54_P16_G07	0.00886556943526	red	1	0.2857	5.771
MGH54_P16_G08	NA	black	0	0.30334	0
MGH54_P16_G09	NA	black	0	0	4.3892
MGH54_P16_G10	-0.48852231279	red	1	0.75446	7.1596
MGH54_P16_G11	NA	black	0	0	7.2042
MGH54_P16_G12	1.36567905282	black	0	3.5499	6.969
MGH54_P16_H01	NA	black	0	0	5.3934
MGH54_P16_H02	NA	black	0	0	4.6847
MGH54_P16_H03	-0.717532748626	red	1	0.24732	6.9293
MGH54_P16_H04	1.57060112333	black	0	0.49262	2.6656
MGH54_P16_H05	NA	black	0	0	4.5239
MGH54_P16_H06	0.345876125771	red	1	2.3716	6.4555
MGH54_P16_H07	NA	black	0	0	5.4304
MGH54_P16_H08	-0.380915991532	red	1	0.68257	6.7498
MGH54_P16_H09	-0.0901581008978	red	1	2.4681	5.6171
MGH54_P16_H10	0.107283842245	red	1	0.65444	5.5238
MGH54_P16_H11	-0.20078092208	red	1	2.058	5.189
MGH54_P16_H12	NA	black	0	0	3.7854
MGH54_P17_A01	NA	black	0	0	4.8704
MGH54_P17_A02	NA	black	0	0	8.1955
MGH54_P17_A03	-0.552713809116	red	1	0.99132	8.2288
MGH54_P17_A04	NA	black	0	1.0711	0
MGH54_P17_A05	NA	black	0	0	5.3955
MGH54_P17_A06	NA	black	0	0	5.661
MGH54_P17_A07	1.46651861593	black	0	2.7717	7.793
MGH54_P17_A08	-0.180490525883	red	1	0.20664	6.0631
MGH54_P17_A09	-0.125309703963	red	1	1.2327	7.0491
MGH54_P17_A10	NA	black	0	0	4.8268
MGH54_P17_A11	NA	black	0	0	7.6726
MGH54_P17_A12	NA	black	0	0	7.3334
MGH54_P17_B01	-0.0199151143935	red	1	0.97379	5.8661
MGH54_P17_B02	0.52766571207	red	1	1.0963	2.8488
MGH54_P17_B03	-0.0843290109759	red	1	0.60692	5.9776
MGH54_P17_B05	NA	black	0	0	6.102
MGH54_P17_B06	-0.234544864033	red	1	5.0424	5.6478
MGH54_P17_B07	-0.732161770305	red	1	0.53007	7.3259
MGH54_P17_B08	NA	black	0	0	2.5323
MGH54_P17_B09	NA	black	0	0	3.1979
MGH54_P17_B10	-0.507703399171	red	1	0.3774	6.6948
MGH54_P17_B11	0.0781580128465	red	1	1.0072	5.4324
MGH54_P17_B12	NA	black	0	0	6.3307
MGH54_P17_C02	0.941841248355	red	1	4.6925	6.3073
MGH54_P17_C03	NA	black	0	0	6.4111
MGH54_P17_C04	NA	black	0	0	6.4559
MGH54_P17_C05	1.34724758257	black	0	0.34028	3.4779
MGH54_P17_C06	NA	black	0	0	6.7203
MGH54_P17_C07	0.0231506464726	red	1	3.894	5.7903
MGH54_P17_C08	NA	black	0	0	6.1579
MGH54_P17_C09	-0.838620066915	red	1	3.204	4.896
MGH54_P17_C10	0.367036798321	red	1	0.64155	4.9103
MGH54_P17_C11	0.241365182837	red	1	0.56755	5.2587
MGH54_P17_C12	-0.462143704319	red	1	0.28806	6.5477
MGH54_P17_D01	NA	black	0	0	5.0861
MGH54_P17_D02	0.18601361134	red	1	0.60122	5.3624
MGH54_P17_D03	0.0872536314122	red	1	0.56267	5.5953
MGH54_P17_D04	NA	black	0	0	3.5333
MGH54_P17_D05	-0.15574345751	red	1	1.7102	4.7613
MGH54_P17_D06	0.388822332761	red	1	0.10434	5.2365
MGH54_P17_D07	NA	black	0	0	5.5128
MGH54_P17_D09	-0.575853371813	red	1	0.43296	6.8756
MGH54_P17_D10	0.950505977901	red	1	0.53406	3.8024
MGH54_P17_D12	1.59869527265	black	0	2.6844	8.1243
MGH54_P17_E01	NA	black	0	0	0
MGH54_P17_E02	0.48007140778	red	1	0.55483	4.756
MGH54_P17_E03	1.75947384084	black	0	0.38294	2.656
MGH54_P17_E04	NA	black	0	5.2523	0
MGH54_P17_E05	NA	black	0	0	7.1836
MGH54_P17_E06	NA	black	0	0	7.4325
MGH54_P17_E07	NA	black	0	0	4.9079
MGH54_P17_E08	-0.554787560146	red	1	0.4678	6.8741
MGH54_P17_E09	NA	black	0	0	6.9105
MGH54_P17_E10	NA	black	0	0	4.9346
MGH54_P17_E11	NA	black	0	0	0
MGH54_P17_E12	-0.299816674742	red	1	0.84398	6.7573
MGH54_P17_F01	-0.3623658253	red	1	3.5853	5.4613
MGH54_P17_F02	0.455256413789	red	1	0.70044	4.6135
MGH54_P17_F03	-0.335723531186	red	1	0.38957	6.3931
MGH54_P17_F04	-0.253502099366	red	1	0.68616	6.4289
MGH54_P17_F05	NA	black	0	0	5.9764
MGH54_P17_F07	0.0781082305861	red	1	0.4957	5.6276
MGH54_P17_F08	NA	black	0	0	2.9753
MGH54_P17_F09	NA	black	0	0	0
MGH54_P17_F10	NA	black	0	0	0
MGH54_P17_F11	0.648167318697	red	1	0.46571	4.5261
MGH54_P17_F12	NA	black	0	0	6.3001
MGH54_P17_G01	-0.145732592312	red	1	4.0727	5.6696
MGH54_P17_G02	NA	black	0	0	3.5136
MGH54_P17_G03	NA	black	0	0	5.5572
MGH54_P17_G04	NA	black	0	0.50691	0
MGH54_P17_G05	NA	black	0	0	8.3362
MGH54_P17_G06	NA	black	0	0	6.5121
MGH54_P17_G07	NA	black	0	3.4515	0
MGH54_P17_G08	NA	black	0	0	7.1853
MGH54_P17_G09	-0.136318892729	red	1	1.0186	6.4172
MGH54_P17_G10	-0.118007938848	red	1	0.20414	5.9667
MGH54_P17_G11	NA	black	0	0	6.3693
MGH54_P17_G12	-0.137977321718	red	1	4.3974	5.6845
MGH54_P17_H01	NA	black	0	0	5.8968
MGH54_P17_H02	NA	black	0	0	4.5388
MGH54_P17_H05	NA	black	0	0	6.0382
MGH54_P17_H06	NA	black	0	0	6.1439
MGH54_P17_H07	NA	black	0	3.3173	0
MGH54_P17_H08	0.0787492044849	red	1	0.53107	5.6199
MGH54_P17_H09	-0.338156198758	red	1	0.47197	6.4506
MGH54_P17_H10	1.24851788386	red	1	2.8323	7.421
MGH54_P17_H11	0.0120051700198	red	1	0.88049	5.7421
MGH54_P17_H12	0.136582954243	red	1	1.1609	4.8182
MGH54_P6_A01	NA	black	0	0	5.2758
MGH54_P6_A02	NA	black	0	0	4.3973
MGH54_P6_A03	NA	black	0	0	5.2929
MGH54_P6_A04	-0.121241299839	red	1	0.96125	6.2761
MGH54_P6_A05	NA	black	0	0	5.4534
MGH54_P6_A06	0.24005967573	red	1	0.87263	4.9723
MGH54_P6_A07	NA	black	0	0	4.5657
MGH54_P6_A08	-0.0726011469023	red	1	3.3054	5.703
MGH54_P6_A09	-0.412956350712	red	1	0.95308	7.448
MGH54_P6_A10	1.18855914577	green3	2	3.9671	6.6429
MGH54_P6_A11	NA	black	0	0.70487	0
MGH54_P6_A12	NA	black	0	0	6.2938
MGH54_P6_B01	-0.144873010129	red	1	0.88284	6.2865
MGH54_P6_B02	NA	black	0	0	5.4372
MGH54_P6_B03	0.410666014315	red	1	2.6528	6.3982
MGH54_P6_B04	NA	black	0	0	6.3583
MGH54_P6_B05	0.0428311873786	red	1	1.3403	4.8385
MGH54_P6_B06	NA	black	0	0	6.1633
MGH54_P6_B07	-0.228083372394	red	1	1.121	7.2219
MGH54_P6_B08	NA	black	0	0	6.692
MGH54_P6_B09	-0.426226462216	red	1	0.65352	6.8241
MGH54_P6_B10	-1.37876294941	black	0	5.0922	5.0666
MGH54_P6_B11	NA	black	0	0	7.0368
MGH54_P6_B12	-0.0146379362227	red	1	1.2412	5.9339
MGH54_P6_C01	NA	black	0	0	7.6667
MGH54_P6_C02	0.0372093715499	red	1	1.1137	5.5579
MGH54_P6_C03	NA	black	0	0	5.1553
MGH54_P6_C04	-0.759118840936	red	1	0.46048	7.2662
MGH54_P6_C06	NA	black	0	0	1.7887
MGH54_P6_C07	0.318085369966	red	1	3.6805	6.0362
MGH54_P6_C08	0.220657136194	red	1	3.7577	5.9495
MGH54_P6_C09	NA	black	0	0	3.6533
MGH54_P6_C10	NA	black	0	0	6.5288
MGH54_P6_C11	NA	black	0	0	5.9887
MGH54_P6_C12	-0.107938832638	red	1	1.2345	6.8806
MGH54_P6_D01	0.12045375443	red	1	1.0007	5.2518
MGH54_P6_D02	NA	black	0	0	5.983
MGH54_P6_D03	-0.54173236242	red	1	0.852	7.5775
MGH54_P6_D04	0.0551970457113	red	1	0.48749	5.6747
MGH54_P6_D05	0.0821412512353	red	1	1.3973	1.7883
MGH54_P6_D07	0.539427582139	red	1	2.8653	6.4722
MGH54_P6_D08	NA	black	0	0	6.34
MGH54_P6_D09	-0.564879326587	red	1	0.65535	7.168
MGH54_P6_D10	0.568683286763	red	1	0.73379	4.2539
MGH54_P6_D11	NA	black	0	0	5.9735
MGH54_P6_D12	-0.148699092028	red	1	0.72509	6.1829
MGH54_P6_E02	0.0515096103263	red	1	1.4589	7.9252
MGH54_P6_E03	1.48970542765	black	0	4.8332	6.5842
MGH54_P6_E04	-0.0396099286451	red	1	0.38073	5.8562
MGH54_P6_E05	-0.259503264081	red	1	1.0272	7.0237
MGH54_P6_E07	NA	black	0	0	6.0003
MGH54_P6_E08	NA	black	0	0	5.7879
MGH54_P6_E09	NA	black	0	0	5.3345
MGH54_P6_E10	NA	black	0	0	0
MGH54_P6_E11	NA	black	0	0	0
MGH54_P6_E12	NA	black	0	0	6.337
MGH54_P6_F01	-1.25483895525	red	1	0.33342	7.9522
MGH54_P6_F02	NA	black	0	0	6.6577
MGH54_P6_F03	NA	black	0	0	5.9008
MGH54_P6_F05	NA	black	0	0	0
MGH54_P6_F06	0.427690757913	red	1	2.2681	6.7172
MGH54_P6_F07	NA	black	0	0	6.038
MGH54_P6_F08	NA	black	0	0	4.3957
MGH54_P6_F09	NA	black	0	0	6.7951
MGH54_P6_F10	2.14287185361	black	0	4.2075	7.205
MGH54_P6_F11	-0.676563685728	red	1	0.64801	7.4279
MGH54_P6_F12	NA	black	0	0	6.1973
MGH54_P6_G01	NA	black	0	0	4.5946
MGH54_P6_G02	NA	black	0	0	5.1665
MGH54_P6_G03	-0.136678184818	red	1	0.50487	6.0631
MGH54_P6_G04	0.177179078608	red	1	2.7482	6.0258
MGH54_P6_G06	0.938593518062	red	1	0.46467	3.9674
MGH54_P6_G07	2.11679834317	black	0	4.1901	7.1965
MGH54_P6_G08	NA	black	0	0	5.4919
MGH54_P6_G09	0.0422006200969	red	1	0.74674	5.6674
MGH54_P6_G10	NA	black	0	0	5.0883
MGH54_P6_G11	-0.0687570268499	red	1	1.2898	6.7813
MGH54_P6_G12	NA	black	0	0	7.1663
MGH54_P6_H01	-0.0695945415793	red	1	1.2552	6.5752
MGH54_P6_H03	-0.132647562605	red	1	0.83592	6.207
MGH54_P6_H05	0.557327521788	red	1	0.35502	4.8139
MGH54_P6_H06	-0.40725789445	red	1	0.69153	6.8297
MGH54_P6_H07	NA	black	0	0	4.4464
MGH54_P6_H08	NA	black	0	0	6.7467
MGH54_P6_H09	-0.104847040176	red	1	0.76723	6.0831
MGH54_P6_H10	NA	black	0	0	5.1643
MGH54_P6_H11	NA	black	0	0	5.6223
MGH54_P6_H12	NA	black	0	0	7.9643
MGH54_P7_A02	-0.568028493592	red	1	0.75189	7.3793
MGH54_P7_A03	NA	black	0	0.88206	0
MGH54_P7_A04	1.46465154709	black	0	0.40381	3.124
MGH54_P7_A06	NA	black	0	0.57531	0
MGH54_P7_A07	-1.50035833511	black	0	4.232	4.7739
MGH54_P7_A08	-0.208478083679	red	1	0.82538	6.4382
MGH54_P7_A10	NA	black	0	0	0
MGH54_P7_A11	-0.41986995453	red	1	0.26063	6.4615
MGH54_P7_A12	NA	black	0	0.78241	0
MGH54_P7_B01	2.85093709904	black	0	0.38515	0.7277
MGH54_P7_B03	NA	black	0	0.4351	0
MGH54_P7_B04	0.65182890525	red	1	0.67175	4.175
MGH54_P7_B05	-1.17278354041	red	1	0.38294	7.9072
MGH54_P7_B06	-0.23043240969	red	1	0.65168	6.3438
MGH54_P7_B07	NA	black	0	0	0
MGH54_P7_B08	NA	black	0	0.76469	0
MGH54_P7_B09	-0.052533412947	red	1	2.1528	5.6449
MGH54_P7_B10	-0.727390102871	red	1	0.3584	7.0668
MGH54_P7_B12	-0.64246529043	red	1	0.42008	6.9866
MGH54_P7_C01	NA	black	0	0.95754	0
MGH54_P7_C03	-0.67240840056	red	1	0.584	7.2914
MGH54_P7_C04	NA	black	0	0.68616	0
MGH54_P7_C05	-0.477776297566	red	1	0.4957	6.7507
MGH54_P7_C06	-0.0410316729606	red	1	1.2951	6.3972
MGH54_P7_C07	-0.157951231693	red	1	1.3167	8.9235
MGH54_P7_C08	0.19141090838	red	1	0.848	5.1637
MGH54_P7_C09	NA	black	0	0.28924	0
MGH54_P7_C10	NA	black	0	0	4.4577
MGH54_P7_C11	-3.63934889197	black	0	3.9427	3.0664
MGH54_P7_C12	NA	black	0	0.34028	0
MGH54_P7_D01	-0.472832085698	red	1	0.47612	6.7208
MGH54_P7_D02	-0.401610492002	red	1	0.45101	6.5588
MGH54_P7_D03	-0.680828011011	red	1	0.47197	7.1288
MGH54_P7_D04	-0.910477409418	red	1	0.31615	7.3294
MGH54_P7_D05	-0.0158082044252	red	1	1.5281	5.5017
MGH54_P7_D06	NA	black	0	0	3.5949
MGH54_P7_D08	1.68832727562	black	0	0.3774	2.7972
MGH54_P7_D11	NA	black	0	0	7.1433
MGH54_P7_D12	NA	black	0	0.2762	0
MGH54_P7_E01	NA	black	0	0	6.9601
MGH54_P7_E02	NA	black	0	0.62574	0
MGH54_P7_E03	-0.297443879737	red	1	0.79077	6.6674
MGH54_P7_E04	-1.34195603944	red	1	0.36625	8.1772
MGH54_P7_E05	NA	black	0	0	0
MGH54_P7_E06	NA	black	0	0	0
MGH54_P7_E08	NA	black	0	0.98039	0
MGH54_P7_E09	-0.536072458001	red	1	0.39067	6.7582
MGH54_P7_E10	NA	black	0	0.90612	0
MGH54_P7_E11	NA	black	0	0	7.0284
MGH54_P7_E12	NA	black	0	0.28806	0
MGH54_P7_F01	NA	black	0	0	6.3302
MGH54_P7_F02	-0.930245969181	red	1	0.35952	7.4281
MGH54_P7_F03	NA	black	0	0.4957	0
MGH54_P7_F04	NA	black	0	0.96495	0
MGH54_P7_F05	NA	black	0	0	5.5022
MGH54_P7_F06	-0.169743203141	red	1	0.95382	6.4633
MGH54_P7_F08	NA	black	0	0	0
MGH54_P7_F10	NA	black	0	0	6.0593
MGH54_P7_F11	-0.715711072581	red	1	0.63877	7.503
MGH54_P7_G01	0.0130811518018	red	1	1.216	5.6639
MGH54_P7_G02	-0.430792030265	red	1	0.26544	6.482
MGH54_P7_G03	-0.09143820418	red	1	1.2098	6.5983
MGH54_P7_G04	NA	black	0	0.43082	0
MGH54_P7_G06	NA	black	0	2.0286	0
MGH54_P7_G07	-0.793817547496	red	1	1.8041	1.7532
MGH54_P7_G08	NA	black	0	0	3.1797
MGH54_P7_G09	-0.885691213868	red	1	0.38073	7.3811
MGH54_P7_G10	1.963062496	black	0	0.68527	0.91303
MGH54_P7_G11	NA	black	0	0.67717	0
MGH54_P7_H01	NA	black	0	0	7.6387
MGH54_P7_H02	1.40501493051	black	0	0.44361	3.1293
MGH54_P7_H04	NA	black	0	0.57725	0
MGH54_P7_H05	1.56634067402	black	0	0.37629	3.0144
MGH54_P7_H09	-0.414518004616	red	1	0.89064	7.2538
MGH54_P7_H10	NA	black	0	0.63877	0
MGH54_P8_A01	NA	black	0	0	7.1117
MGH54_P8_A06	0.160538582988	red	1	1.3741	1.0969
MGH54_P8_A07	NA	black	0	0	0
MGH54_P8_A09	NA	black	0	0.51197	0
MGH54_P8_A10	NA	black	0	0.97159	0
MGH54_P8_A11	-0.361818649343	red	1	0.72421	6.7563
MGH54_P8_A12	-0.533825312248	red	1	0.30918	6.683
MGH54_P8_B01	NA	black	0	0	6.7752
MGH54_P8_B02	-0.102183629075	red	1	0.83107	6.1069
MGH54_P8_B04	NA	black	0	0	7.5485
MGH54_P8_B08	-0.858023992092	red	1	0.27381	7.186
MGH54_P8_B09	-0.544914236475	red	1	0.25096	6.6561
MGH54_P8_B12	-0.402098286188	red	1	0.63506	6.7418
MGH54_P8_C02	NA	black	0	0	0
MGH54_P8_C04	NA	black	0	0.31383	0
MGH54_P8_C06	NA	black	0	0.25942	0
MGH54_P8_C07	NA	black	0	0	0
MGH54_P8_C09	NA	black	0	0.30568	0
MGH54_P8_C12	NA	black	0	0.72596	0
MGH54_P8_D01	NA	black	0	0.43082	0
MGH54_P8_D03	-0.471423150843	red	1	0.7137	7.0338
MGH54_P8_D04	NA	black	0	0	4.6567
MGH54_P8_D05	NA	black	0	0	3.508
MGH54_P8_D06	NA	black	0	0.28451	0
MGH54_P8_D07	NA	black	0	0	6.2195
MGH54_P8_D08	-0.590003545493	red	1	0.29631	6.7664
MGH54_P8_D10	-0.298733185574	red	1	0.51501	6.4007
MGH54_P8_D11	NA	black	0	0.90766	0
MGH54_P8_D12	NA	black	0	0.6663	0
MGH54_P8_E01	1.4084690128	black	0	3.0342	7.3997
MGH54_P8_E04	-0.710063785247	red	1	0.35276	7.0295
MGH54_P8_E05	-0.377224436475	red	1	0.44255	6.5054
MGH54_P8_E07	NA	black	0	0.39287	0
MGH54_P8_E08	NA	black	0	0	7.016
MGH54_P8_E10	NA	black	0	0	0
MGH54_P8_F01	-0.0222460676181	red	1	1.148	5.9344
MGH54_P8_F02	-0.805589279442	red	1	0.50792	7.44
MGH54_P8_F04	0.548656434341	red	1	0.31846	4.8606
MGH54_P8_F05	-1.18085289095	red	1	0.22157	7.6316
MGH54_P8_F06	NA	black	0	0	0
MGH54_P8_F08	NA	black	0	0	0
MGH54_P8_F09	2.71903089559	black	0	0.23756	1.5479
MGH54_P8_F10	NA	black	0	0.29748	0
MGH54_P8_F11	NA	black	0	0	0
MGH54_P8_F12	-0.253694024929	red	1	0.24001	6.1866
MGH54_P8_G01	NA	black	0	0	0
MGH54_P8_G03	NA	black	0	0	4.7042
MGH54_P8_G04	NA	black	0	0	6.3328
MGH54_P8_G05	NA	black	0	0	6.9963
MGH54_P8_G06	NA	black	0	0	0.63041
MGH54_P8_G07	NA	black	0	0.038436	0
MGH54_P8_G08	NA	black	0	0.65168	0
MGH54_P8_G09	NA	black	0	0.90304	0
MGH54_P8_G10	NA	black	0	0	0
MGH54_P8_G11	NA	black	0	1.0391	0
MGH54_P8_G12	NA	black	0	0.5008	0
MGH54_P8_H01	NA	black	0	0	6.0927
MGH54_P8_H03	-0.0573244242419	red	1	0.64893	5.9227
MGH54_P8_H04	0.995825967735	red	1	0.27977	4.1668
MGH54_P8_H06	0.0893342167367	red	1	0.36625	5.6275
MGH54_P8_H07	-0.286849542377	red	1	0.74846	6.5819
MGH54_P8_H08	NA	black	0	0.21909	0
MGH54_P8_H10	NA	black	0	0.92372	0
MGH54_P8_H12	NA	black	0	0.61824	0
MGH54_P10_A01	0.668396212721	red	1	0.64893	4.1825
MGH54_P10_A02	NA	black	0	0	7.4832
MGH54_P10_A03	-3.05470403333	black	0	4.4954	3.9109
MGH54_P10_A04	-0.0622538165897	red	1	0.809	5.9734
MGH54_P10_A05	NA	black	0	0.69064	0
MGH54_P10_A06	-0.388940923736	red	1	0.34823	6.4626
MGH54_P10_A07	NA	black	0	0	5.7934
MGH54_P10_A09	-1.0333993008	red	1	4.1089	5.0537
MGH54_P10_A10	NA	black	0	0	6.4785
MGH54_P10_A11	0.327918088524	red	1	0.51702	5.1105
MGH54_P10_A12	NA	black	0	0	0
MGH54_P10_B01	-0.0142653492824	red	1	1.2116	5.9092
MGH54_P10_B02	-0.196691994301	red	1	0.21909	6.0911
MGH54_P10_B03	NA	black	0	0	5.0912
MGH54_P10_B05	NA	black	0	0	5.9246
MGH54_P10_B06	1.50603701431	black	0	5.7616	6.4144
MGH54_P10_B07	NA	black	0	0	5.7174
MGH54_P10_B08	NA	black	0	0	0
MGH54_P10_B09	0.231765052132	red	1	0.89297	4.9703
MGH54_P10_B10	1.7205941281	black	0	0.78827	0.83996
MGH54_P10_B11	NA	black	0	0	7.9378
MGH54_P10_B12	NA	black	0	0	5.7687
MGH54_P10_C01	NA	black	0	0	5.2288
MGH54_P10_C02	4.37791319327	black	0	5.5816	7.7307
MGH54_P10_C03	NA	black	0	0	5.2725
MGH54_P10_C04	0.158060666198	red	1	0.46362	5.4776
MGH54_P10_C05	NA	black	0	0	3.3835
MGH54_P10_C07	0.257130049558	red	1	2.3423	6.2981
MGH54_P10_C08	-0.219868867313	red	1	0.37629	6.178
MGH54_P10_C09	1.23040966018	red	1	0.52807	3.2406
MGH54_P10_C10	-0.887329598499	red	1	4.2407	5.1837
MGH54_P10_C11	2.26805855289	black	0	0.46676	1.4163
MGH54_P10_C12	NA	black	0	0	6.1068
MGH54_P10_D01	0.205020852302	red	1	4.6956	5.8869
MGH54_P10_D02	NA	black	0	0	6.1746
MGH54_P10_D03	-0.625703409084	red	1	0.93206	8.2105
MGH54_P10_D04	NA	black	0	0.39287	0
MGH54_P10_D05	-0.166559220181	red	1	0.97233	6.4782
MGH54_P10_D06	NA	black	0	0	6.2365
MGH54_P10_D07	0.527717127454	red	1	0.44361	4.7823
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	-0.394116852626	red	1	3.0291	5.3181
MGH54_P10_D11	NA	black	0	0	4.0209
MGH54_P10_D12	0.111084199138	red	1	0.66084	5.5123
MGH54_P10_E01	NA	black	0	0	6.5306
MGH54_P10_E02	0.477232274284	red	1	0.28688	5.0031
MGH54_P10_E03	NA	black	0	1.3578	0
MGH54_P10_E04	NA	black	0	0.62574	0
MGH54_P10_E05	0.0118211736091	red	1	0.43829	5.7626
MGH54_P10_E06	0.867636953748	red	1	2.8901	6.8756
MGH54_P10_E07	NA	black	0	0	5.809
MGH54_P10_E08	1.90900730287	black	0	3.7939	7.2717
MGH54_P10_E09	NA	black	0	0.33113	0
MGH54_P10_E10	NA	black	0	0	6.0671
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	0	7.4365
MGH54_P10_F01	1.0862104286	green3	2	2.6846	7.3744
MGH54_P10_F02	NA	black	0	0	5.9937
MGH54_P10_F03	NA	black	0	0	6.6661
MGH54_P10_F04	-0.0664332997356	red	1	1.1486	6.2389
MGH54_P10_F05	NA	black	0	0	7.2369
MGH54_P10_F06	-0.272152262008	red	1	0.57725	6.3871
MGH54_P10_F08	0.603908440227	red	1	0.83592	3.882
MGH54_P10_F09	0.234588325076	red	1	0.7966	5.0866
MGH54_P10_F10	-2.30291855687	black	0	5.499	4.7109
MGH54_P10_F11	NA	black	0	0	8.3305
MGH54_P10_F12	-0.597359242811	red	1	0.38736	6.8664
MGH54_P10_G01	NA	black	0	0	0
MGH54_P10_G02	0.630300923878	red	1	0.88986	3.6036
MGH54_P10_G03	NA	black	0	0	5.1432
MGH54_P10_G05	0.116612978841	red	1	0.43936	5.5638
MGH54_P10_G06	0.126239833913	red	1	0.44361	5.5445
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	NA	black	0	0	0.70221
MGH54_P10_G10	NA	black	0	0	2.3553
MGH54_P10_G11	NA	black	0	0	1.7463
MGH54_P10_G12	1.78765045784	black	0	4.2408	6.9535
MGH54_P10_H02	NA	black	0	0	5.4085
MGH54_P10_H03	1.19925465237	green3	2	5.1599	6.3672
MGH54_P10_H04	0.0940086943588	red	1	2.3351	5.9701
MGH54_P10_H05	1.90328823385	black	0	4.909	6.7874
MGH54_P10_H06	1.39247853097	black	0	0.61353	2.6114
MGH54_P10_H07	NA	black	0	0	1.8331
MGH54_P10_H08	NA	black	0	0	5.2356
MGH54_P10_H09	0.89794171527	red	1	4.8677	6.2557
MGH54_P10_H10	0.150901502948	red	1	3.5791	5.9044
MGH54_P10_H11	1.35731218088	black	0	4.1387	6.7032
MGH54_P10_H12	NA	black	0	0	0
MGH54_P11_A01	NA	black	0	0	6.1975
MGH54_P11_A02	NA	black	0	0	6.4991
MGH54_P11_A03	NA	black	0	0	6.375
MGH54_P11_A04	3.86263890984	black	0	5.8419	7.3974
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	0.87814	0
MGH54_P11_A08	0.0114900208669	red	1	1.4388	6.8118
MGH54_P11_A09	NA	black	0	0.41684	0
MGH54_P11_A10	0.0109983639692	red	1	0.42438	5.7645
MGH54_P11_A11	NA	black	0	0	6.9796
MGH54_P11_A12	-0.290170963105	red	1	0.8536	6.7419
MGH54_P11_B01	0.393039320379	red	1	0.89763	4.3974
MGH54_P11_B02	NA	black	0	0	1.5878
MGH54_P11_B03	-0.827827717238	red	1	0.78827	8.2568
MGH54_P11_B04	NA	black	0	0	6.8319
MGH54_P11_B05	NA	black	0	0	5.9443
MGH54_P11_B06	NA	black	0	3.2553	0
MGH54_P11_B08	-1.69799735607	black	0	4.7736	4.8229
MGH54_P11_B09	NA	black	0	0	0.96199
MGH54_P11_B10	NA	black	0	0	6.1603
MGH54_P11_B11	NA	black	0	0.61636	0
MGH54_P11_B12	NA	black	0	0	6.0649
MGH54_P11_C01	0.824272702508	red	1	3.2525	6.6136
MGH54_P11_C02	-0.104884008862	red	1	0.74846	6.0749
MGH54_P11_C03	-0.0226106345354	red	1	1.3016	6.1369
MGH54_P11_C04	1.83551735867	black	0	4.6867	6.8185
MGH54_P11_C05	NA	black	0	0	4.2051
MGH54_P11_C06	0.999431729576	red	1	0.51904	3.7353
MGH54_P11_C07	3.07980245705	black	0	4.5792	7.5882
MGH54_P11_C08	1.10694906554	green3	2	3.1089	6.9964
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	-5.38679734859	black	0	4.8338	2.8098
MGH54_P11_C12	NA	black	0	0	7.1113
MGH54_P11_D01	-0.17934394685	red	1	0.70664	6.2529
MGH54_P11_D02	NA	black	0	0	6.3638
MGH54_P11_D03	NA	black	0	0	4.4746
