Cell_name	Zvalue	Color	Cluster	EGR1	LDLR
MGH53_P5_B11	NA	black	0	0	0.72857
MGH53_P5_B12	NA	black	0	0	0
MGH53_P5_C01	0.00302684699926	red	1	5.6874	1.4552
MGH53_P5_C02	-0.0316671535272	red	1	6.1713	1.0963
MGH53_P5_C03	0.127092821795	red	1	7.0666	1.9332
MGH53_P5_C04	0.136703177029	red	1	5.3604	0.49365
MGH53_P5_C05	2.4371813675	black	0	8.1881	5.6798
MGH53_P5_C06	NA	black	0	7.374	0
MGH53_P5_C07	0.517664609356	red	1	6.6124	4.3944
MGH53_P5_C08	NA	black	0	0	1.26
MGH53_P5_C09	NA	black	0	0.37407	0
MGH53_P5_C10	-0.452832038336	red	1	8.1249	0.75104
MGH53_P5_C11	-0.145573643765	red	1	6.3318	0.30334
MGH53_P5_D01	NA	black	0	5.6827	0
MGH53_P5_D02	0.000876515712589	red	1	7.5474	1.5226
MGH53_P5_D04	NA	black	0	7.751	0
MGH53_P5_D05	0.632060448608	red	1	3.2935	0.56657
MGH53_P5_D07	-0.0404208037748	red	1	6.0446	0.59837
MGH53_P5_D08	0.135107258378	red	1	4.5848	1.1104
MGH53_P5_D09	NA	black	0	7.8013	0
MGH53_P5_D11	NA	black	0	0	0.91227
MGH53_P5_E01	0.965785670889	red	1	1.4174	0.66721
MGH53_P5_E02	0.139275149084	red	1	6.1855	3.4613
MGH53_P5_E03	NA	black	0	0	1.1276
MGH53_P5_E04	NA	black	0	0	1.3057
MGH53_P5_E06	NA	black	0	7.1058	0
MGH53_P5_E08	NA	black	0	7.1088	0
MGH53_P5_E09	0.129478408765	red	1	5.1515	0.82944
MGH53_P5_E11	-1.00016183843	red	1	3.3979	3.0323
MGH53_P5_F01	-4.58518888132	black	0	0.61542	4.805
MGH53_P5_F03	-0.480018450932	red	1	7.549	0.42331
MGH53_P5_F05	NA	black	0	0	0
MGH53_P5_F06	0.40670050747	red	1	4.1662	0.59646
