Cell_name	Zvalue	Color	Cluster	RUNX1T1	SMAD4
MGH54_P7_B10	NA	black	0	2.4412	0
MGH54_P7_B12	0.712344178624	red	1	3.2737	1.9172
MGH54_P7_C01	NA	black	0	3.7851	0
MGH54_P7_C03	NA	black	0	0.18269	0
MGH54_P7_C04	NA	black	0	4.1849	0
MGH54_P7_C05	NA	black	0	3.1898	0
MGH54_P7_C06	NA	black	0	0	1.7962
MGH54_P7_C07	-0.381729917371	red	1	2.3426	0.14666
MGH54_P7_C08	NA	black	0	3.4912	0
MGH54_P7_C09	NA	black	0	0	3.449
MGH54_P7_C10	0.939699965239	red	1	0.27977	0.089498
MGH54_P7_C11	NA	black	0	2.5833	0
MGH54_P7_C12	NA	black	0	3.1728	0
MGH54_P7_D01	-2.561941717	black	0	5.4176	0.23266
MGH54_P7_D02	6.90134834558	black	0	4.9325	4.7736
MGH54_P7_D03	2.47491217568	black	0	3.2746	3.9972
MGH54_P7_D04	-0.619482410355	red	1	2.6246	0.077243
MGH54_P7_D05	NA	black	0	0.2302	0
MGH54_P7_D06	NA	black	0	0	0
MGH54_P7_D08	NA	black	0	0	0.094912
MGH54_P7_D11	NA	black	0	1.1998	0
MGH54_P7_D12	NA	black	0	4.2305	0
MGH54_P7_E01	NA	black	0	2.5787	0
MGH54_P7_E02	NA	black	0	0	0
MGH54_P7_E03	NA	black	0	1.7803	0
MGH54_P7_E04	NA	black	0	0.70044	0
MGH54_P7_E05	NA	black	0	0	0
MGH54_P7_E06	NA	black	0	0	0.12035
MGH54_P7_E08	NA	black	0	0	1.2023
MGH54_P7_E09	NA	black	0	0	0
MGH54_P7_E10	-0.611896433508	red	1	1.7519	4.6035
MGH54_P7_E11	NA	black	0	0	0.22157
MGH54_P7_E12	NA	black	0	4.8155	0
MGH54_P7_F01	NA	black	0	1.0377	0
MGH54_P7_F02	NA	black	0	1.5013	0
MGH54_P7_F03	NA	black	0	0	1.4044
MGH54_P7_F04	NA	black	0	1.025	0
MGH54_P7_F05	NA	black	0	5.1323	0
MGH54_P7_F06	-0.117456708688	red	1	2.2138	0.7031
MGH54_P7_F08	NA	black	0	0	0
MGH54_P7_F10	0.592450747781	red	1	0.87027	0.073135
MGH54_P7_F11	NA	black	0	0	0.83915
MGH54_P7_G01	NA	black	0	4.4304	0
MGH54_P7_G02	NA	black	0	1.0349	0
MGH54_P7_G03	NA	black	0	0	0
MGH54_P7_G04	NA	black	0	3.8755	0
MGH54_P7_G06	NA	black	0	0	4.3475
MGH54_P7_G07	NA	black	0	0	0
MGH54_P7_G08	NA	black	0	3.1924	0
MGH54_P7_G09	NA	black	0	0	0.18269
MGH54_P7_G10	0.921434829477	red	1	0.35163	0.063503
MGH54_P7_G11	NA	black	0	4.8959	0
MGH54_P7_H01	1.0086381128	red	1	0.12829	0.10702
MGH54_P7_H02	NA	black	0	0	0
MGH54_P7_H04	NA	black	0	0	0.15186
MGH54_P7_H05	0.915926283226	red	1	0.31383	0.09356
MGH54_P7_H09	NA	black	0	0	0
MGH54_P7_H10	NA	black	0	0	4.3053
MGH54_P8_A01	NA	black	0	0	1.6154
MGH54_P8_A06	NA	black	0	0	0
MGH54_P8_A07	NA	black	0	0	0
MGH54_P8_A09	NA	black	0	1.9233	0
MGH54_P8_A10	NA	black	0	0	0
MGH54_P8_A11	-0.39000496087	red	1	2.3031	0.059355
MGH54_P8_A12	0.339497570161	red	1	1.2762	0.038436
MGH54_P8_B01	NA	black	0	3.1006	0
MGH54_P8_B02	NA	black	0	0	0.21785
MGH54_P8_B04	NA	black	0	0	0.1003
MGH54_P8_B08	NA	black	0	0	0.069015
MGH54_P8_B09	NA	black	0	0	0
MGH54_P8_B12	NA	black	0	1.269	0
MGH54_P8_C02	NA	black	0	2.7945	0
MGH54_P8_C04	NA	black	0	3.276	0
MGH54_P8_C06	NA	black	0	0	0
MGH54_P8_C07	NA	black	0	0	0
MGH54_P8_C09	NA	black	0	0	0
MGH54_P8_C12	NA	black	0	0	0
MGH54_P8_D01	NA	black	0	4.8934	0
MGH54_P8_D03	NA	black	0	0	0.098958
MGH54_P8_D04	0.127834941783	red	1	1.5445	0.25942
MGH54_P8_D05	1.24255706284	red	1	2.6989	3.6212
MGH54_P8_D06	NA	black	0	0	0
MGH54_P8_D07	NA	black	0	1.6182	0
MGH54_P8_D08	NA	black	0	0	0.032806
MGH54_P8_D10	NA	black	0	6.1011	0
MGH54_P8_D11	NA	black	0	0	1.5385
MGH54_P8_D12	NA	black	0	0	0
MGH54_P8_E01	NA	black	0	2.6882	0
MGH54_P8_E04	NA	black	0	0	0.086784
MGH54_P8_E05	-1.26949781723	red	1	3.5717	0.14535
MGH54_P8_E07	NA	black	0	0	0.04684
MGH54_P8_E08	NA	black	0	0	0.2228
MGH54_P8_E10	NA	black	0	0	0.14405
MGH54_P8_F01	NA	black	0	0	0.075875
MGH54_P8_F02	0.0244122640332	red	1	1.908	1.9396
MGH54_P8_F04	-2.71115215644	black	0	5.1058	0.05797
MGH54_P8_F05	NA	black	0	5.7809	0
MGH54_P8_F06	NA	black	0	0.077243	0
MGH54_P8_F08	-2.74740425327	black	0	5.2738	0.10702
MGH54_P8_F09	NA	black	0	0.42116	0
MGH54_P8_F10	NA	black	0	0	0.071763
MGH54_P8_F11	NA	black	0	0.60786	0
MGH54_P8_F12	NA	black	0	2.0707	0
MGH54_P8_G01	NA	black	0	0	0.16993
MGH54_P8_G03	2.50964174144	black	0	3.2863	4.0139
MGH54_P8_G04	NA	black	0	2.7146	0
MGH54_P8_G05	NA	black	0	1.5281	0
MGH54_P8_G06	NA	black	0	0	0.28451
MGH54_P8_G07	NA	black	0	0	0
MGH54_P8_G08	NA	black	0	0	0.062122
MGH54_P8_G09	NA	black	0	0	0.079975
MGH54_P8_G10	NA	black	0	2.8383	0
MGH54_P8_G11	NA	black	0	0	0.052416
MGH54_P8_G12	-1.81580177312	red	1	4.6693	0.30918
MGH54_P8_H01	0.131325845641	red	1	1.5039	0.38073
MGH54_P8_H03	-0.942147921421	red	1	0.59646	2.1299
MGH54_P8_H04	NA	black	0	0	0
MGH54_P8_H06	NA	black	0	5.1639	0
MGH54_P8_H07	5.93130750511	black	0	4.9707	4.2068
MGH54_P8_H08	NA	black	0	1.9126	0
MGH54_P8_H10	NA	black	0	0	0.059355
MGH54_P8_H12	-0.476399632531	red	1	2.4378	0.086784
MGH54_P10_A01	NA	black	0	0	0
MGH54_P10_A02	NA	black	0	0	0.086784
MGH54_P10_A03	NA	black	0	0	0
MGH54_P10_A04	0.737662181531	red	1	0.60407	0.10165
MGH54_P10_A05	NA	black	0	3.5382	0
MGH54_P10_A06	NA	black	0	0	0
MGH54_P10_A07	NA	black	0	0	0.50284
MGH54_P10_A09	-0.985030198249	red	1	3.1227	0.092207
MGH54_P10_A10	-1.04064166958	red	1	3.1843	0.084064
MGH54_P10_A11	NA	black	0	0	0
MGH54_P10_A12	NA	black	0	0	0.45628
MGH54_P10_B01	NA	black	0	0	0.73898
MGH54_P10_B02	NA	black	0	0	0
MGH54_P10_B03	NA	black	0	0	0
MGH54_P10_B05	NA	black	0	0	0.10702
MGH54_P10_B06	0.210494836228	red	1	2.0817	3.709
MGH54_P10_B07	NA	black	0	0	0
MGH54_P10_B08	NA	black	0	0	0
MGH54_P10_B09	NA	black	0	2.1253	0
MGH54_P10_B10	NA	black	0	0.37184	0
MGH54_P10_B11	NA	black	0	0.32769	0
MGH54_P10_B12	NA	black	0	4.222	0
MGH54_P10_C01	NA	black	0	0	2.5739
MGH54_P10_C02	NA	black	0	4.5463	0
MGH54_P10_C03	NA	black	0	0.27858	0
MGH54_P10_C04	-0.294967985958	red	1	4.4731	1.0642
MGH54_P10_C05	NA	black	0	1.7119	0
MGH54_P10_C07	NA	black	0	0	0.15186
MGH54_P10_C08	0.174634257726	red	1	1.5028	0.096262
MGH54_P10_C09	NA	black	0	3.0428	0
MGH54_P10_C10	NA	black	0	3.5616	0
MGH54_P10_C11	NA	black	0	3.7656	0
MGH54_P10_C12	NA	black	0	0	0
MGH54_P10_D01	0.195430628704	red	1	1.1731	0.60217
MGH54_P10_D02	NA	black	0	0	0
MGH54_P10_D03	NA	black	0	0	0
MGH54_P10_D04	NA	black	0	0.50691	0
MGH54_P10_D05	NA	black	0	0	0.27977
MGH54_P10_D06	-1.851738752	red	1	4.2272	0.10434
MGH54_P10_D07	NA	black	0	2.3663	0
MGH54_P10_D09	NA	black	0	0	0
MGH54_P10_D10	NA	black	0	0	0
MGH54_P10_D11	NA	black	0	0	0
MGH54_P10_D12	NA	black	0	0	0
MGH54_P10_E01	NA	black	0	0.4351	0
MGH54_P10_E02	NA	black	0	3.129	0
MGH54_P10_E03	NA	black	0	0	0.094912
MGH54_P10_E04	NA	black	0	0	0.26424
MGH54_P10_E05	-0.681719054989	red	1	4.0977	0.77146
MGH54_P10_E06	-0.147033878351	red	1	1.9749	0.082703
MGH54_P10_E07	-0.257772484725	red	1	2.4694	0.57143
MGH54_P10_E08	0.61892413193	red	1	2.5137	2.6311
MGH54_P10_E09	NA	black	0	0	0
MGH54_P10_E10	NA	black	0	0	0.97379
MGH54_P10_E11	NA	black	0	0	0
MGH54_P10_E12	NA	black	0	0	0.086784
MGH54_P10_F01	NA	black	0	3.0099	0
MGH54_P10_F02	0.203048322187	red	1	2.296	1.8074
MGH54_P10_F03	NA	black	0	0.13093	0
MGH54_P10_F04	NA	black	0	0	0
MGH54_P10_F05	NA	black	0	4.0672	0
MGH54_P10_F06	NA	black	0	0	0
MGH54_P10_F08	NA	black	0	0	0.12035
MGH54_P10_F09	NA	black	0	0	0
MGH54_P10_F10	-1.61215432933	red	1	3.9503	0.11237
MGH54_P10_F11	NA	black	0	1.9479	0
MGH54_P10_F12	NA	black	0	0.97966	0
MGH54_P10_G01	NA	black	0	2.7238	0
MGH54_P10_G02	NA	black	0	0	0.25459
MGH54_P10_G03	NA	black	0	0	0
MGH54_P10_G05	NA	black	0	0	0
MGH54_P10_G06	NA	black	0	0	0
MGH54_P10_G07	NA	black	0	0	0
MGH54_P10_G09	0.786374888963	red	1	0.54201	0.086784
MGH54_P10_G10	2.80371872879	black	0	4.1851	3.0522
MGH54_P10_G11	0.0135068082728	red	1	1.9826	1.2357
MGH54_P10_G12	NA	black	0	0	0
MGH54_P10_H02	NA	black	0	0	2.9551
MGH54_P10_H03	-0.596126486559	red	1	0.68077	1.7941
MGH54_P10_H04	NA	black	0	0	0
MGH54_P10_H05	NA	black	0	0	0.9092
MGH54_P10_H06	-1.50928400244	red	1	3.8103	0.10568
MGH54_P10_H07	NA	black	0	1.858	0
MGH54_P10_H08	NA	black	0	0	0
MGH54_P10_H09	NA	black	0	3.7055	0
MGH54_P10_H10	-0.848098344438	red	1	0.28688	1.8237
MGH54_P10_H11	NA	black	0	3.0495	0
MGH54_P10_H12	0.247927745656	red	1	3.5688	1.3962
MGH54_P11_A01	NA	black	0	1.159	0
MGH54_P11_A02	-0.615309633924	red	1	0.24732	1.5931
MGH54_P11_A03	NA	black	0	0.63506	0
MGH54_P11_A04	NA	black	0	4.0138	0
MGH54_P11_A05	NA	black	0	0	0
MGH54_P11_A06	NA	black	0	0	0
MGH54_P11_A08	NA	black	0	3.0728	0
MGH54_P11_A09	-0.616970211807	red	1	2.6201	0.075875
MGH54_P11_A10	-0.682815394476	red	1	2.8341	0.20163
MGH54_P11_A11	-0.32723651107	red	1	1.6745	3.0286
MGH54_P11_A12	NA	black	0	0	0.14666
MGH54_P11_B01	NA	black	0	1.7476	0
MGH54_P11_B02	NA	black	0	0.31962	0
MGH54_P11_B03	NA	black	0	5.0928	0
MGH54_P11_B04	0.807715668485	red	1	0.43723	0.13488
MGH54_P11_B05	0.450246405269	red	1	0.92144	0.2762
MGH54_P11_B06	NA	black	0	2.3468	0
MGH54_P11_B08	NA	black	0	0	0
MGH54_P11_B09	NA	black	0	0	0
MGH54_P11_B10	-1.21520232766	red	1	3.7721	0.29514
MGH54_P11_B11	NA	black	0	0	0.082703
MGH54_P11_B12	NA	black	0	0	1.0201
MGH54_P11_C01	NA	black	0	0	4.3954
MGH54_P11_C02	NA	black	0	0.44996	0
MGH54_P11_C03	NA	black	0	0	2.7351
MGH54_P11_C04	NA	black	0	0	1.7163
MGH54_P11_C05	-0.817937270235	red	1	3.0257	0.19661
MGH54_P11_C06	0.0905994465614	red	1	2.005	2.1493
MGH54_P11_C07	-0.455561329449	red	1	2.5743	0.29514
MGH54_P11_C08	-0.935413187951	red	1	3.2141	0.21039
MGH54_P11_C09	NA	black	0	0	0
MGH54_P11_C10	NA	black	0	0	0
MGH54_P11_C12	NA	black	0	2.877	0
MGH54_P11_D01	NA	black	0	2.4888	0
MGH54_P11_D02	NA	black	0	0	0
MGH54_P11_D03	NA	black	0	0.33342	0
MGH54_P11_D04	0.696419845806	red	1	0.66175	0.11103
MGH54_P11_D05	NA	black	0	0	0
MGH54_P11_D06	NA	black	0	4.6165	0
MGH54_P11_D07	NA	black	0	0	0
MGH54_P11_D08	NA	black	0	0.15445	0
MGH54_P11_D09	-0.524589652673	red	1	2.9957	0.51602
MGH54_P11_D10	-0.341859329704	red	1	3.6989	0.92372
MGH54_P11_D11	-1.32428004646	red	1	3.5521	0.089498
MGH54_P11_D12	-2.35513513207	black	0	0.40926	3.3089
MGH54_P11_E01	NA	black	0	0	0
MGH54_P11_E02	NA	black	0	0	0
MGH54_P11_E03	-0.134587711792	red	1	3.4954	1.0628
MGH54_P11_E04	-0.0932869008088	red	1	1.9866	0.43403
MGH54_P11_E05	NA	black	0	1.3668	0
MGH54_P11_E06	0.537162373246	red	1	0.9313	0.10434
MGH54_P11_E07	0.496303150654	red	1	1.0014	0.098958
MGH54_P11_E08	NA	black	0	3.4673	0
MGH54_P11_E09	NA	black	0	0	0
MGH54_P11_E10	NA	black	0	0	0
MGH54_P11_E11	NA	black	0	4.3247	0
MGH54_P11_E12	NA	black	0	0	0
MGH54_P11_F01	-0.665665022947	red	1	2.7334	0.12829
MGH54_P11_F02	NA	black	0	0	0
MGH54_P11_F03	NA	black	0	0	0
MGH54_P11_F04	NA	black	0	0	0.23389
MGH54_P11_F05	NA	black	0	0	0
MGH54_P11_F06	NA	black	0	3.4277	0
MGH54_P11_F07	2.57831209097	black	0	3.1326	4.5649
MGH54_P11_F08	-0.772604895898	red	1	2.8486	0.097611
MGH54_P11_F09	-1.88020067903	red	1	4.3263	0.13488
MGH54_P11_F10	NA	black	0	3.4113	0
MGH54_P11_F11	NA	black	0	0	0.123
MGH54_P11_F12	NA	black	0	0	0
MGH54_P11_G01	NA	black	0	0	0
MGH54_P11_G02	NA	black	0	2.8404	0
MGH54_P11_G03	NA	black	0	2.4686	0
MGH54_P11_G04	NA	black	0	3.4493	0
MGH54_P11_G05	NA	black	0	0	0
MGH54_P11_G06	NA	black	0	0	4.1749
MGH54_P11_G07	NA	black	0	0.98696	0
MGH54_P11_G08	NA	black	0	2.7427	0
MGH54_P11_G09	NA	black	0	0	0.12035
MGH54_P11_G10	NA	black	0	0	0
MGH54_P11_G11	NA	black	0	2.2452	0
MGH54_P11_G12	NA	black	0	0	0.090853
MGH54_P11_H01	NA	black	0	3.9175	0
MGH54_P11_H02	NA	black	0	0	0.3115
MGH54_P11_H03	NA	black	0	0	0
MGH54_P11_H04	NA	black	0	0	0
MGH54_P11_H05	NA	black	0	0	0.87342
MGH54_P11_H06	NA	black	0	0	0
MGH54_P11_H07	0.448415023294	red	1	2.5794	2.0738
MGH54_P11_H08	NA	black	0	0	0.092207
MGH54_P11_H09	NA	black	0	0	0.11902
MGH54_P11_H10	NA	black	0	0	0
MGH54_P11_H11	NA	black	0	0	0.28688
MGH54_P11_H12	0.0721416677452	red	1	1.9804	3.0432
MGH54_P12_A01	-1.24539260712	red	1	1.2998	3.8321
MGH54_P12_A02	0.302905056405	red	1	2.7422	1.6457
MGH54_P12_A03	0.60848908747	red	1	0.37407	0.39067
MGH54_P12_A04	NA	black	0	0	0
MGH54_P12_A05	2.51506494364	black	0	3.7645	3.23
MGH54_P12_A06	NA	black	0	1.4568	0
MGH54_P12_A07	NA	black	0	0	0
MGH54_P12_A08	0.0561093061639	red	1	1.6112	0.63506
MGH54_P12_A09	NA	black	0	0	0.37072
MGH54_P12_A10	0.206345623674	red	1	2.1779	2.1237
MGH54_P12_A11	NA	black	0	0	0.11103
MGH54_P12_B01	NA	black	0	0	1.0635
MGH54_P12_B02	0.0574180601954	red	1	0.41576	0.97159
MGH54_P12_B03	NA	black	0	0	0
MGH54_P12_B04	NA	black	0	3.0007	0
MGH54_P12_B05	NA	black	0	0	3.5904
MGH54_P12_B06	NA	black	0	0	0.11636
MGH54_P12_B07	-0.334873813207	red	1	2.7519	0.62947
MGH54_P12_B08	-0.107761878299	red	1	2.1408	0.65627
MGH54_P12_B09	-0.30196036108	red	1	2.211	0.11902
MGH54_P12_B10	0.130354549731	red	1	2.2437	1.6055
MGH54_P12_B11	NA	black	0	2.0025	0
MGH54_P12_C01	0.760009647178	red	1	4.1461	1.7027
MGH54_P12_C02	NA	black	0	3.3198	0
MGH54_P12_C03	NA	black	0	0.31615	0
MGH54_P12_C04	1.13807337664	red	1	5.1472	1.7732
MGH54_P12_C05	-0.335582296156	red	1	0.60597	1.4441
MGH54_P12_C06	NA	black	0	0	2.8156
MGH54_P12_C07	NA	black	0	0.56462	0
MGH54_P12_C08	NA	black	0	5.0495	0
MGH54_P12_C09	NA	black	0	2.2995	0
MGH54_P12_C11	-0.506076002468	red	1	2.685	0.31962
MGH54_P12_C12	NA	black	0	0	2.9778
MGH54_P12_D01	-0.988982884103	red	1	3.843	0.48749
MGH54_P12_D02	NA	black	0	0	3.416
MGH54_P12_D04	3.10055943801	black	0	4.5124	3.0043
MGH54_P12_D05	-1.35676793979	red	1	0.79494	2.8428
MGH54_P12_D06	NA	black	0	0	3.1601
MGH54_P12_D07	0.148941238333	red	1	4.1676	1.308
MGH54_P12_D08	NA	black	0	0	3.1747
MGH54_P12_D09	1.47544684983	red	1	3.1919	2.8772
MGH54_P12_D10	NA	black	0	0	0.073135
MGH54_P12_D11	-0.192916372443	red	1	2.0367	0.071763
MGH54_P12_D12	0.587170152363	red	1	0.67627	0.25338
MGH54_P12_E01	-0.10447741293	red	1	1.6159	1.739
MGH54_P12_E02	NA	black	0	3.0049	0
MGH54_P12_E03	-0.456399352545	red	1	2.5361	0.25217
MGH54_P12_E04	NA	black	0	0.57821	0
MGH54_P12_E05	1.49562453822	red	1	3.5233	2.5435
MGH54_P12_E06	NA	black	0	2.3793	0
MGH54_P12_E07	0.623161879508	red	1	0.58111	0.26784
MGH54_P12_E08	NA	black	0	0	0.42761
MGH54_P12_E09	0.0353655565015	red	1	3.6831	1.2185
MGH54_P12_E10	-0.315253517765	red	1	2.237	0.13225
MGH54_P12_E11	-0.773615659805	red	1	2.8129	0.060739
MGH54_P12_E12	0.0860458260704	red	1	2.043	1.7937
MGH54_P12_F01	NA	black	0	1.1493	0
MGH54_P12_F02	NA	black	0	3.1228	0
MGH54_P12_F03	-0.513715618831	red	1	2.5283	0.13881
MGH54_P12_F04	NA	black	0	0	0.7966
MGH54_P12_F05	0.629278867353	red	1	3.1564	1.8832
MGH54_P12_F06	-0.738546753609	red	1	3.0888	0.32998
MGH54_P12_F07	NA	black	0	0	1.6121
MGH54_P12_F08	2.09274769601	green3	2	3.2891	3.4836
MGH54_P12_F09	NA	black	0	0	0
MGH54_P12_F10	-0.765783767627	red	1	2.9424	0.1903
MGH54_P12_F11	NA	black	0	0	0
MGH54_P12_F12	2.7707325868	black	0	3.6348	3.6348
MGH54_P12_G01	-0.04894898633	red	1	1.9249	0.57046
MGH54_P12_G02	NA	black	0	2.2406	0
MGH54_P12_G03	NA	black	0	0	0.16221
MGH54_P12_G04	NA	black	0	0	0.1375
MGH54_P12_G05	-0.316618664558	red	1	2.2738	0.19535
MGH54_P12_G06	0.606027130656	red	1	2.4343	2.8552
MGH54_P12_G07	0.305298034433	red	1	3.2969	1.4813
MGH54_P12_G08	NA	black	0	0	0
MGH54_P12_G09	-0.627778201549	red	1	1.5666	3.5064
MGH54_P12_G10	NA	black	0	3.6872	0
MGH54_P12_G11	1.574125955	red	1	3.1843	3.0133
MGH54_P12_H01	NA	black	0	0	0
MGH54_P12_H02	NA	black	0	0	3.7901
MGH54_P12_H03	NA	black	0	0	2.6695
MGH54_P12_H04	-1.22897724806	red	1	3.4421	0.096262
MGH54_P12_H05	NA	black	0	0	0
MGH54_P12_H06	0.596550157074	red	1	0.83592	0.10299
MGH54_P12_H07	NA	black	0	0	0
MGH54_P12_H09	NA	black	0	0	0
MGH54_P12_H10	0.182640974093	red	1	2.0638	3.136
MGH54_P12_H11	NA	black	0	0	0.23756
MGH54_P9_A01	NA	black	0	0	0.14143
MGH54_P9_A02	-0.748024590982	red	1	1.5435	3.7275
MGH54_P9_A03	NA	black	0	0	0
MGH54_P9_A04	NA	black	0	0	0.33342
MGH54_P9_A05	0.932989746592	red	1	0.084064	0.19787
MGH54_P9_A06	NA	black	0	0	0
MGH54_P9_A07	NA	black	0	2.5366	0
MGH54_P9_A08	-1.21196041781	red	1	3.4917	0.14274
MGH54_P9_A09	NA	black	0	0	0
MGH54_P9_A10	NA	black	0	4.1231	0
MGH54_P9_A11	0.261523184896	red	1	2.9441	1.5049
MGH54_P9_A12	0.344450197344	red	1	3.363	1.5094
MGH54_P9_B01	NA	black	0	0	0
MGH54_P9_B02	-0.0484486830131	red	1	1.8871	0.42438
MGH54_P9_B03	NA	black	0	2.7517	0
MGH54_P9_B04	1.60859972557	red	1	2.9679	3.4945
MGH54_P9_B05	NA	black	0	1.7933	0
MGH54_P9_B06	NA	black	0	0.31034	0
MGH54_P9_B07	-1.11759120842	red	1	1.1577	3.198
MGH54_P9_B10	NA	black	0	0	0
MGH54_P9_B11	NA	black	0	0	2.3496
MGH54_P9_B12	NA	black	0	1.6654	0
MGH54_P9_C01	NA	black	0	1.7294	0
MGH54_P9_C02	NA	black	0	0	0
MGH54_P9_C03	NA	black	0	0	4.0389
MGH54_P9_C04	-0.107582145745	red	1	2.4707	0.8922
MGH54_P9_C05	1.87620096766	red	1	3.8186	2.6464
MGH54_P9_C06	-2.47329419523	black	0	0.15186	3.0807
MGH54_P9_C07	NA	black	0	0	0
MGH54_P9_C08	NA	black	0	0	0
MGH54_P9_C09	NA	black	0	1.0447	0
MGH54_P9_C10	NA	black	0	0	0
MGH54_P9_C11	NA	black	0	0	0
MGH54_P9_C12	3.0091055403	black	0	4.8698	2.7538
MGH54_P9_D01	NA	black	0	3.2132	0
MGH54_P9_D03	NA	black	0	0	0.68975
MGH54_P9_D04	NA	black	0	2.0342	0
MGH54_P9_D05	2.9396057322	black	0	3.8734	3.4609
MGH54_P9_D07	-1.06146093165	red	1	3.2802	0.13488
MGH54_P9_D08	NA	black	0	0	0
MGH54_P9_D09	NA	black	0	3.9928	0
MGH54_P9_D10	NA	black	0	3.0419	0
MGH54_P9_D11	NA	black	0	1.6902	0
MGH54_P9_D12	NA	black	0	0	0
MGH54_P9_E01	-0.84757318247	red	1	0.15186	1.7553
MGH54_P9_E02	NA	black	0	0.95977	0
MGH54_P9_E03	0.193918606501	red	1	1.1557	0.61824
MGH54_P9_E04	NA	black	0	4.0378	0
MGH54_P9_E05	NA	black	0	0	1.1204
MGH54_P9_E06	NA	black	0	3.327	0
MGH54_P9_E07	NA	black	0	1.3785	0
MGH54_P9_E08	NA	black	0	0	0.12565
MGH54_P9_E09	NA	black	0	0	0
MGH54_P9_E10	NA	black	0	0	0
MGH54_P9_E11	NA	black	0	0	0
MGH54_P9_E12	NA	black	0	1.1903	0
MGH54_P9_F01	NA	black	0	1.7849	0
MGH54_P9_F02	NA	black	0	4.1895	0
MGH54_P9_F03	-0.0013191510711	red	1	3.1696	1.1641
MGH54_P9_F04	NA	black	0	4.6128	0
MGH54_P9_F05	NA	black	0	0	0
MGH54_P9_F06	0.628699793751	red	1	0.77062	0.11503
MGH54_P9_F07	NA	black	0	0	0
MGH54_P9_F08	NA	black	0	0	0
MGH54_P9_F09	NA	black	0	0	0.12168
MGH54_P9_F10	NA	black	0	0.50182	0
MGH54_P9_F11	-0.468494401208	red	1	2.7257	0.41143
MGH54_P9_F12	NA	black	0	0	0.7866
MGH54_P9_G01	0.247628685008	red	1	1.2564	0.37295
MGH54_P9_G02	NA	black	0	0	0.059355
MGH54_P9_G03	0.164272162193	red	1	0.19409	0.87106
MGH54_P9_G04	-0.728246790162	red	1	0.67897	1.952
MGH54_P9_G05	-0.186426754658	red	1	1.2821	1.5641
MGH54_P9_G06	NA	black	0	3.714	0
MGH54_P9_G07	NA	black	0	0	0
MGH54_P9_G08	NA	black	0	0	0
MGH54_P9_G09	NA	black	0	0	4.0628
MGH54_P9_G10	NA	black	0	0	0
MGH54_P9_G12	NA	black	0	0	0
MGH54_P9_H01	NA	black	0	0	0.514
MGH54_P9_H02	NA	black	0	3.2501	0
MGH54_P9_H03	NA	black	0	0	0
MGH54_P9_H04	-0.862704108004	red	1	2.9762	0.10434
MGH54_P9_H05	NA	black	0	3.2926	0
MGH54_P9_H06	1.66487591357	red	1	3.0088	3.4835
MGH54_P9_H07	NA	black	0	2.0115	0
MGH54_P9_H08	NA	black	0	4.4137	0
MGH54_P9_H09	NA	black	0	0	0
MGH54_P9_H10	0.954983558645	red	1	2.5351	3.5663
MGH54_P9_H11	NA	black	0	2.6613	0
MGH54_P9_H12	NA	black	0	0.41251	0
MGH54_P2_A05	NA	black	0	0	0.12168
MGH54_P2_A06	NA	black	0	0	0.067639
MGH54_P2_A10	NA	black	0	2.5477	0
MGH54_P2_B03	NA	black	0	0	2.1013
MGH54_P2_B04	NA	black	0	0	0
MGH54_P2_B06	NA	black	0	0.56949	0
MGH54_P2_B09	-1.00826563797	red	1	3.1189	0.064883
MGH54_P2_B10	0.411166386604	red	1	0.64801	0.50995
MGH54_P2_B11	0.507357877568	red	1	0.96421	0.123
MGH54_P2_C01	0.402251335467	red	1	1.1616	0.079975
MGH54_P2_C02	NA	black	0	1.5504	0
MGH54_P2_C04	NA	black	0	0	0.81721
MGH54_P2_C05	NA	black	0	0	2.3443
MGH54_P2_C09	NA	black	0	0	0
MGH54_P2_C10	NA	black	0	0.97012	0
MGH54_P2_C11	NA	black	0	2.8691	0
MGH54_P2_D01	NA	black	0	3.0127	0
MGH54_P2_D02	NA	black	0	4.0995	0
MGH54_P2_D03	NA	black	0	0.17377	0
MGH54_P2_D04	NA	black	0	0	0.95531
MGH54_P2_E01	-1.056894514	red	1	3.2302	0.10299
MGH54_P2_E02	NA	black	0	3.4312	0
MGH54_P2_E03	NA	black	0	0	0
MGH54_P2_E04	NA	black	0	0.22157	0
MGH54_P2_E05	NA	black	0	0	0
MGH54_P2_E08	NA	black	0	0	0
MGH54_P2_E11	-0.0573329894607	red	1	2.4174	0.98914
MGH54_P2_E12	0.175828742676	red	1	2.328	1.6681
MGH54_P2_F05	NA	black	0	0	0
MGH54_P2_F06	-0.576028778997	red	1	2.5902	0.10702
MGH54_P2_F08	NA	black	0	0	0.055196
MGH54_P2_F10	NA	black	0	0	0
MGH54_P2_F12	NA	black	0	0	0
MGH54_P2_G02	NA	black	0	0	1.0552
MGH54_P2_G06	NA	black	0	0	0
MGH54_P2_G07	0.0173152182424	red	1	1.7433	0.48027
MGH54_P2_G08	-0.30281168004	red	1	2.1776	0.044044
MGH54_P2_G11	NA	black	0	3.7377	0
MGH54_P2_G12	NA	black	0	0.041243	0
MGH54_P2_H02	NA	black	0	1.3912	0
MGH54_P2_H08	0.232787347338	red	1	2.2464	2.0346
MGH54_P2_H09	NA	black	0	0	0.70841
MGH54_P2_H11	1.01737137135	red	1	3.9452	1.926
